EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimAssists,AtRimPctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceTurnovers,DefensiveGoaltends,SecondChanceArc3Frequency,PenaltyCorner3Frequency,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallSteals,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1502-1738-2049-2059-384,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Eduardo Najera, Calbert Cheaney","Foyle, Sesay, Claxton, Najera, Cheaney",1502-1738-2049-2059-384,GSW,358.0,1,6.0,7.0,11.0,11.0,4.0,2.0,22.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,9.0,2.0,5.0,15.0,8.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,6.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,10.0,6.0,4.0,0.4,0.4,0.5555555555555556,1.0,0.6666666666666666,0.45454545454545453,1.0,0.6666666666666666,0.5769230769230769,1.25,0.75,0.18181818181818182,0.1111111111111111,0.5,1.0,1.0,0.25,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,88.49162011173185,18.636363636363637,13.909090909090908,16.09090909090909,13.909090909090908,0.18181818181818182,0.5,1.0,0.36363636363636365,0.5,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,0.6666666666666666,0.5,0.36363636363636365,0.45232727272727274,0.3838,0.5021666666666667,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.4,10.8,23.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2049-2202-2211,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Jason Richardson, Troy Murphy","Foyle, Sesay, Claxton, Richardson, Murphy",1502-1738-2049-2202-2211,GSW,228.0,1,4.0,2.0,7.0,7.0,4.0,1.0,14.0,,,,,,2.0,1.0,2.0,1.0,1.0,4.0,2.0,,8.0,6.0,,1.0,,,1.0,3.0,,5.0,,2.0,,,2.0,,,6.0,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,3.0,,,,8.0,5.0,4.0,,,0.25,,0.3333333333333333,0.6666666666666666,,0.625,0.6666666666666666,,0.625,0.3333333333333333,,,,0.3333333333333333,,,,0.25,,,,,0.5,,,88.42105263157895,16.571428571428573,16.0,14.714285714285714,14.714285714285714,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,0.3333333333333333,0.43884166666666663,0.3911,0.4137875,,,,0.625,13.225,24.5,0.5714285714285714,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2049-2211-2554,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Troy Murphy, Mickael Pietrus","Foyle, Sesay, Claxton, Murphy, Pietrus",1502-1738-2049-2211-2554,GSW,45.0,1,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,64.0,14.0,31.0,14.0,31.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.3659,,0.3659,,,,1.0,14.9,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2049-2399-965,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Mike Dunleavy, Derek Fisher","Foyle, Sesay, Claxton, Dunleavy, Fisher",1502-1738-2049-2399-965,GSW,203.0,1,3.0,-2.0,8.0,7.0,8.0,3.0,15.0,2.0,4.0,2.0,4.0,,1.0,,1.0,,2.0,6.0,1.0,2.0,6.0,8.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,6.0,,4.0,2.0,,,,,,,3.0,,,,,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,6.0,8.0,,,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,0.2857142857142857,0.375,1.0,0.375,0.14285714285714285,0.3333333333333333,0.25,,,0.75,,,,0.6,1.0,,,,,,106.4039408866995,13.375,13.714285714285714,13.0,13.714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,0.5714285714285714,0.5,0.7142857142857143,0.46982857142857143,0.56325,0.46982857142857143,0.25,0.2857142857142857,1.0,1.0,5.016666666666667,24.6,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,,0.3333333333333333,,,,0.14285714285714285,,,,0.14285714285714285,,,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2049-2554-384,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Mickael Pietrus, Calbert Cheaney","Foyle, Sesay, Claxton, Pietrus, Cheaney",1502-1738-2049-2554-384,GSW,60.0,1,1.0,-1.0,2.0,2.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,,3.0,,,,1.0,,1.0,,,,3.0,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,,,,,1.0,96.0,20.0,10.0,17.5,10.0,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,,0.3333333333333333,0.40243333333333337,0.5209,0.40243333333333337,,,,,10.666666666666666,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2049-384-965,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Calbert Cheaney, Derek Fisher","Foyle, Sesay, Claxton, Cheaney, Fisher",1502-1738-2049-384-965,GSW,28.0,1,,1.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,51.42857142857143,15.0,,15.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2059-2202-965,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Jason Richardson, Derek Fisher","Foyle, Sesay, Najera, Richardson, Fisher",1502-1738-2059-2202-965,GSW,38.0,1,1.0,-2.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,18.0,20.0,18.0,20.0,,,,,,,,1.0,,,,,,,,0.3947,,0.3947,,,,,14.7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2059-2784-384,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Luis Flores, Calbert Cheaney","Foyle, Sesay, Najera, Flores, Cheaney",1502-1738-2059-2784-384,GSW,542.0,1,9.0,-4.0,17.0,16.0,9.0,,33.0,,2.0,,1.0,1.0,2.0,5.0,6.0,,6.0,10.0,,3.0,15.0,19.0,,,,,3.0,5.0,2.0,8.0,2.0,10.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,4.0,,6.0,,6.0,,,3.0,3.0,6.0,,2.0,15.0,8.0,9.0,0.16666666666666666,0.16666666666666666,0.6,,0.6,0.6,,0.6,0.5769230769230769,,0.5714285714285714,,0.1,0.5,,0.5,,0.6666666666666666,,0.5454545454545454,,,,0.5,,0.5,0.6666666666666666,87.67527675276753,15.058823529411764,17.875,15.058823529411764,16.875,0.2,,,0.2,0.5,0.5,,0.6,0.8333333333333334,0.8333333333333334,0.2,,0.2,,0.2,0.42222,,0.40442,0.16666666666666666,0.16666666666666666,,0.5333333333333333,12.120000000000001,,0.5294117647058824,4.0,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,0.25,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2059-384-965,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Calbert Cheaney, Derek Fisher","Foyle, Sesay, Najera, Cheaney, Fisher",1502-1738-2059-384-965,GSW,69.0,1,1.0,,1.0,2.0,,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,62.60869565217392,22.0,23.5,22.0,23.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
1502-1738-2202-2211-2399,1610612744,"Adonal Foyle, Ansu Sesay, Jason Richardson, Troy Murphy, Mike Dunleavy","Foyle, Sesay, Richardson, Murphy, Dunleavy",1502-1738-2202-2211-2399,GSW,392.0,1,7.0,-3.0,13.0,13.0,4.0,4.0,26.0,1.0,3.0,,1.0,1.0,3.0,,1.0,2.0,2.0,7.0,4.0,3.0,7.0,10.0,1.0,2.0,2.0,4.0,1.0,2.0,,2.0,,4.0,1.0,,,,,,2.0,2.0,,2.0,,2.0,4.0,6.0,3.0,3.0,2.0,4.0,6.0,,3.0,3.0,2.0,4.0,,,0.2857142857142857,0.5,0.5,0.18181818181818182,0.3333333333333333,0.25,0.25,0.5,0.25,0.36363636363636365,0.14285714285714285,0.3333333333333333,,0.4,0.4,,0.5,0.3333333333333333,0.4444444444444444,0.5,1.0,,,0.6666666666666666,,95.51020408163265,15.0,15.153846153846153,13.0,13.076923076923077,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,,,,0.18181818181818182,0.25,,0.6363636363636364,0.5000272727272728,0.426275,0.51875,0.21428571428571427,0.3,0.5714285714285714,0.2857142857142857,7.428571428571429,24.4,0.3076923076923077,,,,2.0,,1.0,,,2.0,,2.0,,,,,1.0,1.0,3.0,,,,,,0.3333333333333333,,,,0.18181818181818182,,,,0.25,,,1.0,1.0,2.0,,2.0,1.0,1.0,,0.5,,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,True
