EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,ShortMidRangeFGA,SelfOReb,Loose Ball Fouls,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangeFrequency,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeFGM,LongMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,Corner3Assists,FTDefRebounds,DefFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,PtsUnassisted3s,LostBallSteals,DefAtRimReboundPct,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,SecondChanceTurnovers,PenaltyTurnovers,BlockedShortMidRange,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Clear Path Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1517-1710-1903-2443-722,1610612758,"Bobby Jackson, Mike Bibby, Kenny Thomas, Darius Songaila, Corliss Williamson","Jackson, Bibby, Thomas, Songaila, Williamson",1517-1710-1903-2443-722,SAC,31.0,1,1.0,-2.0,,1.0,,,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1710-1903-2443-978,1610612758,"Bobby Jackson, Mike Bibby, Kenny Thomas, Darius Songaila, Peja Stojakovic","Jackson, Bibby, Thomas, Songaila, Stojakovic",1517-1710-1903-2443-978,SAC,52.0,1,1.0,,1.0,1.0,,,2,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,55.38461538461538,29.0,23.0,29.0,23.0,1.0,,,0.374,,,22.1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1710-1903-731-978,1610612758,"Bobby Jackson, Mike Bibby, Kenny Thomas, Greg Ostertag, Peja Stojakovic","Jackson, Bibby, Thomas, Ostertag, Stojakovic",1517-1710-1903-731-978,SAC,27.0,1,,,1.0,1.0,,,2,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666666,6.0,21.0,,21.0,1.0,,,0.3132,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1710-2230-2443-722,1610612758,"Bobby Jackson, Mike Bibby, Maurice Evans, Darius Songaila, Corliss Williamson","Jackson, Bibby, Evans, Songaila, Williamson",1517-1710-2230-2443-722,SAC,19.0,1,,-1.0,,1.0,,1.0,1,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,0.5,0.5,,,,75.78947368421053,,4.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1710-2443-722-978,1610612758,"Bobby Jackson, Mike Bibby, Darius Songaila, Corliss Williamson, Peja Stojakovic","Jackson, Bibby, Songaila, Williamson, Stojakovic",1517-1710-2443-722-978,SAC,407.0,3,7.0,6.0,15.0,14.0,8.0,3.0,29,4.0,7.0,7.0,13.0,7.0,24.0,18.0,3.0,6.0,5.0,14.0,6.0,1.0,3.0,6.0,3.0,5.0,7.0,1.0,20.0,14.0,8.0,0.5384615384615384,0.5,0.5666666666666667,0.5625,0.6388888888888888,0.65,1.0,1.0,1.0,102.60442260442261,11.933333333333334,16.285714285714285,11.466666666666667,16.285714285714285,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.45685000000000003,0.39899375,0.5833333333333334,10.676923076923078,0.5333333333333333,3.0,6.0,1.0,2.0,1.0,2.0,,4.0,8.0,,2.0,1.0,4.0,,4.0,,2.0,8.0,2.0,,,,1.0,2.0,0.5714285714285714,0.6666666666666666,,0.5,0.5,0.13333333333333333,1.0,,0.4,0.5,0.6,0.6666666666666666,0.13333333333333333,0.5,0.5,,0.5333333333333333,0.5,0.11764705882352941,0.13333333333333333,0.16666666666666666,25.1,2.0,1.0,2.0,,1.0,2.0,3.0,2.0,1.0,2.0,3.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.125,,0.4874,2.0,2.0,0.25,,,,,,,,,1.0,,,1.0,1.0,,,,,0.5,,1.0,1.0,,,,0.5,,2.0,2.0,1.0,,,,,1.0,,,0.5,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1730-1903-2067-2230,1610612758,"Bobby Jackson, Brian Skinner, Kenny Thomas, Eddie House, Maurice Evans","Jackson, Skinner, Thomas, House, Evans",1517-1730-1903-2067-2230,SAC,40.0,1,1.0,-4.0,1.0,2.0,,,3,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,108.0,24.0,8.0,24.0,8.0,,,,0.5508,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1730-2067-2230-2443,1610612758,"Bobby Jackson, Brian Skinner, Eddie House, Maurice Evans, Darius Songaila","Jackson, Skinner, House, Evans, Songaila",1517-1730-2067-2230-2443,SAC,760.0,1,13.0,14.0,24.0,23.0,1.0,4.0,47,3.0,7.0,9.0,15.0,6.0,33.0,19.0,,,,,2.0,5.0,11.0,14.0,2.0,6.0,7.0,,31.0,,1.0,0.6,,0.5869565217391305,,0.6346153846153846,,0.8333333333333334,0.7857142857142857,0.6666666666666666,89.05263157894737,10.708333333333334,21.869565217391305,10.208333333333334,20.782608695652176,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.4538478260869565,0.528,,11.453333333333335,0.041666666666666664,3.0,3.0,3.0,7.0,3.0,8.0,2.0,2.0,16.0,9.0,7.0,3.0,8.0,3.0,11.0,3.0,3.0,25.0,6.0,1.0,1.0,,,4.0,0.8888888888888888,0.8888888888888888,1.0,0.375,0.375,0.34782608695652173,0.75,1.0,0.13043478260869565,1.0,1.0,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.4782608695652174,0.42857142857142855,0.15384615384615385,0.2222222222222222,0.06060606060606061,25.425,2.0,,,,,,1.0,,2.0,2.0,3.0,,,,0.3333333333333333,0.13333333333333333,,0.4,0.3,,,,,,0.50685,,1.0,,5.0,,1.0,0.4,,0.21739130434782608,,1.0,,,1.0,,1.0,,,,,,,0.2,0.25,0.5,,,,3.0,2.0,2.0,1.0,,1.0,0.5,0.3333333333333333,,0.6,1.0,0.6666666666666666,,1.0,,,,,0.043478260869565216,,,,3.0,1.0,,1.0,0.75,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1730-2067-2230-722,1610612758,"Bobby Jackson, Brian Skinner, Eddie House, Maurice Evans, Corliss Williamson","Jackson, Skinner, House, Evans, Williamson",1517-1730-2067-2230-722,SAC,35.0,1,1.0,,1.0,1.0,,,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,82.28571428571428,14.0,21.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1730-2067-2443-978,1610612758,"Bobby Jackson, Brian Skinner, Eddie House, Darius Songaila, Peja Stojakovic","Jackson, Skinner, House, Songaila, Stojakovic",1517-1730-2067-2443-978,SAC,135.0,1,2.0,-3.0,5.0,5.0,,5.0,10,1.0,3.0,1.0,4.0,1.0,3.0,6.0,,,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,,,0.25,,0.25,,0.25,,,0.5,,106.66666666666667,14.4,12.6,13.2,12.2,0.75,0.3333333333333333,0.3333333333333333,0.419125,,,15.8,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.3333333333333333,0.3333333333333333,,,,,,0.4,,,,1.0,,,1.0,,0.25,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1802-1903-2230,1610612758,"Bobby Jackson, Cuttino Mobley, Brad Miller, Kenny Thomas, Maurice Evans","Jackson, Mobley, Miller, Thomas, Evans",1517-1749-1802-1903-2230,SAC,20.0,1,,,1.0,,,,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,20.0,,20.0,,1.0,,,0.2859,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1802-1903-978,1610612758,"Bobby Jackson, Cuttino Mobley, Brad Miller, Kenny Thomas, Peja Stojakovic","Jackson, Mobley, Miller, Thomas, Stojakovic",1517-1749-1802-1903-978,SAC,49.0,1,1.0,-3.0,2.0,2.0,2.0,,4,,,,1.0,,,3.0,,1.0,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,117.55102040816327,14.0,10.5,14.0,10.5,,,,0.5272,0.5272,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1802-2230-2443,1610612758,"Bobby Jackson, Cuttino Mobley, Brad Miller, Maurice Evans, Darius Songaila","Jackson, Mobley, Miller, Evans, Songaila",1517-1749-1802-2230-2443,SAC,97.0,1,2.0,-2.0,3.0,4.0,,,7,,1.0,,3.0,,,2.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,,0.6666666666666666,,103.91752577319588,18.0,10.75,17.0,9.75,0.25,,,0.5422,,,6.333333333333333,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,0.25,0.6666666666666666,1.0,0.5,,,,0.25,,,,0.75,,,,,25.9,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.25,,1.0,,,,0.5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1802-731-978,1610612758,"Bobby Jackson, Cuttino Mobley, Brad Miller, Greg Ostertag, Peja Stojakovic","Jackson, Mobley, Miller, Ostertag, Stojakovic",1517-1749-1802-731-978,SAC,185.0,1,3.0,3.0,5.0,4.0,1.0,3.0,9,1.0,3.0,2.0,4.0,1.0,5.0,2.0,,1.0,,,2.0,,1.0,3.0,,,1.0,,5.0,,1.0,0.5,,0.3333333333333333,,0.4166666666666667,,,0.5,,70.05405405405405,21.6,19.25,15.0,15.0,0.5,0.3333333333333333,0.3333333333333333,0.4121333333333333,0.369825,,12.275,0.2,1.0,1.0,,1.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,0.5,0.5,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.5,,0.16666666666666666,0.25,,25.3,2.0,,,,,,2.0,,,,2.0,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,0.16666666666666666,,,,,,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1903-2443-722,1610612758,"Bobby Jackson, Cuttino Mobley, Kenny Thomas, Darius Songaila, Corliss Williamson","Jackson, Mobley, Thomas, Songaila, Williamson",1517-1749-1903-2443-722,SAC,238.0,1,4.0,-1.0,8.0,7.0,1.0,,15,1.0,1.0,3.0,7.0,2.0,8.0,9.0,,,,,4.0,1.0,3.0,6.0,,1.0,3.0,1.0,6.0,,1.0,0.42857142857142855,,0.42857142857142855,,0.4444444444444444,,0.5,0.75,,90.7563025210084,15.5,16.285714285714285,12.875,15.857142857142858,0.14285714285714285,1.0,1.0,0.47937142857142856,,,7.057142857142857,0.125,,3.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,2.0,2.0,1.0,3.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.42857142857142855,,,,,,,,0.42857142857142855,,0.125,0.125,0.25,,3.0,,1.0,,,1.0,2.0,,,3.0,3.0,,0.5,0.5,0.5,,,0.75,0.75,0.6666666666666666,0.5,,,,0.48025,,,,3.0,,,,,0.42857142857142855,,,,,,,,2.0,,2.0,,,0.6666666666666666,,,,,,,2.0,1.0,,,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1903-2443-978,1610612758,"Bobby Jackson, Cuttino Mobley, Kenny Thomas, Darius Songaila, Peja Stojakovic","Jackson, Mobley, Thomas, Songaila, Stojakovic",1517-1749-1903-2443-978,SAC,131.0,2,2.0,2.0,6.0,6.0,4.0,4.0,12,1.0,1.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0,,4.0,2.0,,1.0,1.0,1.0,4.0,2.0,,6.0,4.0,4.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.5,,0.5,,131.9083969465649,10.333333333333334,11.5,10.333333333333334,11.5,0.25,1.0,1.0,0.4708375,0.4708375,0.6666666666666666,6.633333333333333,0.6666666666666666,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,,,,0.25,1.0,1.0,0.25,1.0,1.0,,0.25,,,,0.5,,0.2,0.25,,26.2,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,0.25,1.0,,1.0,1.0,0.25,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-1903-731-978,1610612758,"Bobby Jackson, Cuttino Mobley, Kenny Thomas, Greg Ostertag, Peja Stojakovic","Jackson, Mobley, Thomas, Ostertag, Stojakovic",1517-1749-1903-731-978,SAC,76.0,1,1.0,-2.0,3.0,3.0,,,6,1.0,2.0,1.0,3.0,,2.0,4.0,,,,,2.0,,1.0,2.0,1.0,1.0,,,2.0,,,0.3333333333333333,,0.25,,0.25,,,0.5,,113.6842105263158,11.333333333333334,14.0,9.666666666666666,14.0,0.5,0.5,0.5,0.5155,,,11.466666666666667,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.25,1.0,,0.25,,,,0.25,,,,0.5,,,,,25.5,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,0.5,0.3333333333333333,1.0,,,,,0.4283,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-2230-2443-722,1610612758,"Bobby Jackson, Cuttino Mobley, Maurice Evans, Darius Songaila, Corliss Williamson","Jackson, Mobley, Evans, Songaila, Williamson",1517-1749-2230-2443-722,SAC,24.0,1,,-2.0,1.0,1.0,1.0,1.0,2,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,120.0,15.0,9.0,15.0,9.0,,,,0.504,0.504,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1749-2443-722-978,1610612758,"Bobby Jackson, Cuttino Mobley, Darius Songaila, Corliss Williamson, Peja Stojakovic","Jackson, Mobley, Songaila, Williamson, Stojakovic",1517-1749-2443-722-978,SAC,155.0,2,3.0,3.0,5.0,4.0,5.0,1.0,9,,,2.0,2.0,2.0,9.0,6.0,2.0,2.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,5.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.125,1.125,0.5,0.3333333333333333,0.5,83.61290322580645,12.2,23.5,12.2,19.5,,,,0.4839833333333334,0.4839833333333334,1.0,2.3,1.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,,,1.0,1.0,2.0,,,5.0,,,,,,,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,22.7,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,1.0,,1.0,,,,,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1802-2067-731-978,1610612758,"Bobby Jackson, Brad Miller, Eddie House, Greg Ostertag, Peja Stojakovic","Jackson, Miller, House, Ostertag, Stojakovic",1517-1802-2067-731-978,SAC,66.0,1,1.0,4.0,2.0,2.0,,,4,,,2.0,2.0,,4.0,,,,,,,,2.0,2.0,,,,,4.0,,,1.0,,1.0,,1.0,,,1.0,,87.27272727272727,10.5,22.5,10.5,22.5,,,,0.56655,,,,,2.0,2.0,,,,,,,4.0,,,,2.0,,2.0,,2.0,4.0,2.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-1903-2067-731-978,1610612758,"Bobby Jackson, Kenny Thomas, Eddie House, Greg Ostertag, Peja Stojakovic","Jackson, Thomas, House, Ostertag, Stojakovic",1517-1903-2067-731-978,SAC,174.0,1,3.0,-3.0,3.0,4.0,,,7,1.0,2.0,1.0,4.0,,2.0,5.0,,,,,,,1.0,2.0,,1.0,,,2.0,,,0.25,,0.25,,0.25,,,0.5,,57.93103448275862,29.333333333333332,21.5,23.666666666666668,21.25,0.5,0.5,0.5,0.381075,,,16.275,,,,,,,,,,2.0,,,,1.0,,1.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-2067-2230-2443-722,1610612758,"Bobby Jackson, Eddie House, Maurice Evans, Darius Songaila, Corliss Williamson","Jackson, House, Evans, Songaila, Williamson",1517-2067-2230-2443-722,SAC,66.0,1,1.0,-3.0,3.0,3.0,3.0,3.0,6,,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,,,,3.0,,,,,,,,,,130.9090909090909,14.333333333333334,7.666666666666667,14.333333333333334,7.666666666666667,,,,0.41085,0.41085,,9.6,1.0,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,25.45,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
1517-2067-2443-722-978,1610612758,"Bobby Jackson, Eddie House, Darius Songaila, Corliss Williamson, Peja Stojakovic","Jackson, House, Songaila, Williamson, Stojakovic",1517-2067-2443-722-978,SAC,47.0,1,1.0,-2.0,1.0,1.0,,,2,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,61.276595744680854,29.0,18.0,29.0,18.0,1.0,,,0.3747,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2005,2004-05,False
