EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,Arc3Assists,LostBallSteals,Offensive Fouls,Arc3PctAssisted,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFGM,SecondChanceFtPoints,Fg2aBlocked,AtRimAssists,SelfOReb,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,FTOffRebounds,RecoveredBlocks,DefensiveGoaltends,OffFTReboundPct,BlocksRecoveredPct,BlockedShortMidRange,ShortMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,ShortMidRangeAssists,SecondChanceTurnovers,ShortMidRangePctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Defensive 3 Seconds Violations,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,team_id,year,season,team_vs
1496-1717-1891-2572-711,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Van Horn, Nowitzki, Terry, Howard, Stackhouse",1496-1717-1891-2572-711,DAL,241.0,1,4.0,-5.0,5.0,6.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,6.0,1.0,8.0,13.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,6.0,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.14285714285714285,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,65.72614107883817,20.0,23.5,17.0,23.5,0.2857142857142857,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.5,1.0,0.42857142857142855,0.4798714285714286,0.3833,0.25,7.083333333333333,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2572-714,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Michael Finley","Van Horn, Nowitzki, Terry, Howard, Finley",1496-1717-1891-2572-714,DAL,313.0,2,5.0,3.0,12.0,13.0,,25.0,2.0,2.0,,,1.0,1.0,2.0,5.0,1.0,5.0,8.0,1.0,15.0,12.0,,,,,10.0,,1.0,,,,,,,3.0,5.0,,5.0,3.0,5.0,15.0,,,0.625,,0.7222222222222222,,0.75,,0.1111111111111111,0.75,,,0.8333333333333334,,,,,115.01597444089457,12.166666666666666,12.846153846153847,12.166666666666666,12.846153846153847,0.2222222222222222,1.0,1.0,0.1111111111111111,1.0,1.0,0.5555555555555556,0.4,0.4,,0.1111111111111111,,,0.3333333333333333,0.44245,,,12.35,24.2,5.0,9.0,1.0,1.0,2.0,3.0,5.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.31256,0.4,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-2572-2734-711,1610612742,"Keith Van Horn, Dirk Nowitzki, Josh Howard, Devin Harris, Jerry Stackhouse","Van Horn, Nowitzki, Howard, Harris, Stackhouse",1496-1717-2572-2734-711,DAL,191.0,1,3.0,-3.0,6.0,5.0,1.0,11.0,,2.0,,1.0,,,,,1.0,,2.0,2.0,4.0,7.0,,1.0,,,,,1.0,,1.0,,3.0,,2.0,2.0,2.0,2.0,4.0,,1.0,4.0,,,,,0.375,,0.4,,0.5,1.0,1.0,,1.0,0.6666666666666666,,,,82.93193717277488,16.0,19.0,16.0,19.0,0.5,,,,,,,,,,0.25,1.0,,1.0,0.4599875,0.3895,,,24.7,2.0,1.0,,1.0,1.0,,2.0,,,,,,,2.0,1.0,,,2.0,,2.0,,,2.0,,0.5,0.5,,,,1.0,,,1.0,,,,,,0.42486666666666667,,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-2734-711-714,1610612742,"Keith Van Horn, Dirk Nowitzki, Devin Harris, Jerry Stackhouse, Michael Finley","Van Horn, Nowitzki, Harris, Stackhouse, Finley",1496-1717-2734-711-714,DAL,387.0,3,6.0,1.0,12.0,11.0,,23.0,,1.0,,,,,2.0,2.0,2.0,2.0,3.0,3.0,18.0,17.0,,,,4.0,,,2.0,2.0,4.0,2.0,10.0,,,1.0,1.0,,1.0,4.0,5.0,18.0,1.0,1.0,0.6666666666666666,,0.8333333333333334,,0.9,,0.5,0.5,,,0.5,,,,,85.5813953488372,14.083333333333334,19.818181818181817,14.083333333333334,18.181818181818183,0.16666666666666666,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.49141666666666667,,,11.166666666666666,24.0,4.0,6.0,1.0,2.0,8.0,1.0,2.0,4.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,8.0,,4.0,4.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,,,0.5,,,0.5,0.5,0.5,0.4742,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,,,6.0,2.0,1.0,,,4.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.5,,0.4,0.5714285714285714,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1891-2572-711-714,1610612742,"Keith Van Horn, Jason Terry, Josh Howard, Jerry Stackhouse, Michael Finley","Van Horn, Terry, Howard, Stackhouse, Finley",1496-1891-2572-711-714,DAL,20.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,0.5,,,,,,,,,,,144.0,19.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1891-2572-711-762,1610612742,"Keith Van Horn, Jason Terry, Josh Howard, Jerry Stackhouse, Shawn Bradley","Van Horn, Terry, Howard, Stackhouse, Bradley",1496-1891-2572-711-762,DAL,15.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1891-2572-711-956,1610612742,"Keith Van Horn, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Van Horn, Terry, Howard, Stackhouse, Dampier",1496-1891-2572-711-956,DAL,305.0,2,5.0,4.0,9.0,9.0,3.0,18.0,3.0,7.0,1.0,4.0,,1.0,1.0,3.0,1.0,4.0,11.0,1.0,18.0,14.0,2.0,5.0,6.0,2.0,6.0,2.0,1.0,1.0,2.0,,5.0,,6.0,2.0,3.0,6.0,9.0,,1.0,12.0,0.25,0.3333333333333333,0.36363636363636365,0.4,0.4583333333333333,0.4,0.6,0.5,0.08333333333333333,0.6666666666666666,0.8571428571428571,,0.75,0.8571428571428571,1.0,,,84.98360655737706,18.0,15.88888888888889,16.11111111111111,15.88888888888889,0.5833333333333334,0.42857142857142855,0.5,0.08333333333333333,,,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.8,0.25,0.6666666666666666,0.4828666666666667,0.5142800000000001,0.3333333333333333,4.972727272727273,24.7,2.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,8.0,,3.0,2.0,,1.0,1.0,0.5,0.5,0.75,,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,0.5158,0.16666666666666666,0.2222222222222222,2.0,,,,,3.0,1.0,,,,3.0,1.0,0.75,,,,,1.0,,0.26666666666666666,0.23076923076923078,1.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1891-2572-714-956,1610612742,"Keith Van Horn, Jason Terry, Josh Howard, Michael Finley, Erick Dampier","Van Horn, Terry, Howard, Finley, Dampier",1496-1891-2572-714-956,DAL,230.0,2,4.0,6.0,6.0,5.0,1.0,11.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,3.0,2.0,10.0,4.0,,,3.0,,4.0,,1.0,,,,,1.0,1.0,,2.0,2.0,4.0,,1.0,7.0,,,0.6666666666666666,,0.7,0.75,0.7142857142857143,0.75,0.4,,1.0,1.0,1.0,1.0,,,,68.8695652173913,17.666666666666668,24.8,15.333333333333334,24.8,0.2,1.0,1.0,,,,0.4,0.5,0.5,,0.2,,,0.6,0.48602,0.56475,0.3,11.4,23.75,2.0,3.0,1.0,1.0,3.0,,,1.0,3.0,1.0,2.0,,,,,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,,0.5,0.5,,,0.5,,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.1,0.3333333333333333,,,1.0,,,,,,,,1.0,,,0.2,,,,,,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-2572-2605-2734-711,1610612742,"Keith Van Horn, Josh Howard, Marquis Daniels, Devin Harris, Jerry Stackhouse","Van Horn, Howard, Daniels, Harris, Stackhouse",1496-2572-2605-2734-711,DAL,42.0,1,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,34.285714285714285,,26.0,,26.0,,,,,,,1.0,,,,,,,,0.3669,,,17.8,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-2572-2734-711-714,1610612742,"Keith Van Horn, Josh Howard, Devin Harris, Jerry Stackhouse, Michael Finley","Van Horn, Howard, Harris, Stackhouse, Finley",1496-2572-2734-711-714,DAL,32.0,1,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,90.0,13.0,19.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
