EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Travels,Offensive Fouls,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,Corner3PctBlocked,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,team_id,year,season,team_vs
1890-2047-2207-754-962,1610612756,"Shawn Marion, Quentin Richardson, Joe Johnson, Jim Jackson, Walter McCarty","Marion, Richardson, Johnson, Jackson, McCarty",1890-2047-2207-754-962,PHX,462.0,2,8.0,1.0,17.0,17.0,14.0,7.0,4.0,34.0,4.0,8.0,2.0,2.0,4.0,7.0,1.0,4.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,6.0,15.0,,3.0,5.0,17.0,16.0,2.0,3.0,2.0,4.0,5.0,13.0,3.0,3.0,13.0,6.0,6.0,,2.0,2.0,,1.0,3.0,,3.0,,2.0,1.0,6.0,2.0,4.0,,1.0,5.0,1.0,7.0,6.0,13.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,5.0,,7.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,13.0,13.0,14.0,2.0,0.5,0.6,,,,0.4,0.6666666666666666,0.38461538461538464,0.3333333333333333,0.4,0.3125,0.40476190476190477,0.4,0.3611111111111111,0.16666666666666666,0.06666666666666667,0.125,,,1.0,1.0,,0.8333333333333334,0.4444444444444444,1.0,0.6666666666666666,0.8571428571428571,0.5,0.5,0.6666666666666666,,0.5,1.0,1.0,0.6666666666666666,1.0,,,105.97402597402598,1.0,15.529411764705882,11.647058823529411,13.0,11.470588235294118,0.4444444444444444,0.5,0.5714285714285714,0.5,0.2222222222222222,0.25,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,0.1111111111111111,,,,0.4,1.0,,0.4,0.4375,0.5714285714285714,0.0625,0.125,0.6111111111111112,,0.4834222222222222,0.57505,0.48355625,0.15,0.17647058823529413,0.23529411764705882,0.7647058823529411,7.006666666666666,24.099999999999998,0.8235294117647058,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2207-959-962,1610612756,"Shawn Marion, Quentin Richardson, Joe Johnson, Steve Nash, Walter McCarty","Marion, Richardson, Johnson, Nash, McCarty",1890-2047-2207-959-962,PHX,242.0,3,4.0,-2.0,12.0,10.0,4.0,10.0,3.0,22.0,4.0,9.0,2.0,5.0,1.0,4.0,,,3.0,4.0,,,,3.0,,1.0,7.0,13.0,,3.0,,14.0,16.0,2.0,5.0,,4.0,2.0,5.0,1.0,,4.0,6.0,8.0,,2.0,3.0,,,3.0,,3.0,,2.0,1.0,6.0,1.0,4.0,,,,1.0,1.0,5.0,6.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,10.0,4.0,4.0,2.0,0.42857142857142855,0.5,,,,0.5384615384615384,0.4,0.4,0.4375,0.4,0.3333333333333333,0.4375,0.4,0.3333333333333333,0.1875,,,,,1.0,1.0,,,0.6666666666666666,,0.3333333333333333,,0.5555555555555556,0.6,,1.0,0.3333333333333333,,,,,,0.2222222222222222,130.9090909090909,,13.166666666666666,8.4,12.333333333333334,7.6,0.5625,0.4444444444444444,0.4444444444444444,0.5,,,,0.25,0.75,0.75,0.3333333333333333,,0.1875,,,,1.0,0.4,0.5,,0.6666666666666666,0.25,,0.16666666666666666,0.75,,0.4991125,0.59705,0.5154916666666667,,,0.2857142857142857,0.2857142857142857,6.407692307692307,27.46666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2405-2571,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Amar'e Stoudemire, Leandro Barbosa","Marion, Richardson, Hunter, Stoudemire, Barbosa",1890-2047-2212-2405-2571,PHX,64.0,1,1.0,,3.0,2.0,,,,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,1.0,1.0,5.0,5.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,5.0,,,,0.5,0.5,,,,1.0,,,0.6666666666666666,,,0.8333333333333334,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,112.5,,13.333333333333334,12.0,13.333333333333334,12.0,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.47938333333333333,,,0.3333333333333333,0.5,,,13.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2405-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Amar'e Stoudemire, Steve Nash","Marion, Richardson, Hunter, Stoudemire, Nash",1890-2047-2212-2405-959,PHX,1273.0,9,21.0,-12.0,42.0,44.0,4.0,29.0,7.0,86.0,5.0,8.0,,,,1.0,5.0,9.0,7.0,15.0,,,,4.0,,2.0,17.0,32.0,,4.0,8.0,42.0,54.0,1.0,3.0,,4.0,,2.0,2.0,,,16.0,18.0,,,3.0,,2.0,8.0,,8.0,,4.0,3.0,16.0,1.0,6.0,,3.0,8.0,2.0,13.0,7.0,20.0,1.0,6.0,5.0,1.0,3.0,,3.0,5.0,,8.0,1.0,1.0,9.0,14.0,1.0,11.0,,5.0,,,,,,,,38.0,,4.0,1.0,0.47058823529411764,0.47058823529411764,,,,0.53125,0.3333333333333333,,0.4722222222222222,0.3333333333333333,,0.5,0.4,,0.1111111111111111,0.0625,,0.1111111111111111,0.06666666666666667,0.375,1.0,,0.5714285714285714,0.4,0.75,0.3333333333333333,0.6111111111111112,0.3888888888888889,0.3333333333333333,0.5,0.375,0.3333333333333333,0.8,0.5,,0.5,1.0,0.0625,97.28201099764337,,15.285714285714286,14.340909090909092,14.595238095238095,13.636363636363637,0.2222222222222222,0.625,0.625,0.8,0.25,0.5555555555555556,0.625,0.4166666666666667,0.4666666666666667,0.5,0.42857142857142855,,0.1111111111111111,,,,,,,,0.25,,,0.5,0.3333333333333333,,0.4785957142857143,0.4099333333333333,0.6032000000000001,0.12195121951219512,0.13513513513513514,0.09523809523809523,,11.39375,29.425,0.09523809523809523,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,0.2,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2418-2470,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Casey Jacobsen, Smush Parker","Marion, Richardson, Hunter, Jacobsen, Parker",1890-2047-2212-2418-2470,PHX,217.0,1,4.0,8.0,9.0,7.0,3.0,2.0,2.0,16.0,5.0,6.0,1.0,2.0,3.0,3.0,,2.0,1.0,2.0,,,,,,,6.0,10.0,,,,12.0,4.0,1.0,2.0,,2.0,3.0,3.0,,,6.0,4.0,8.0,,2.0,,,1.0,2.0,,2.0,,1.0,1.0,4.0,,2.0,,2.0,1.0,,3.0,2.0,5.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,10.0,6.0,3.0,,0.3333333333333333,0.4,,,,0.6,0.5,1.0,0.6,0.5,1.0,0.6,0.5,1.0,,0.1,,0.5,,,,,0.5,0.5,0.6666666666666666,,0.6,0.5,1.0,,1.0,,,1.0,,0.6666666666666666,,,106.17511520737327,1.0,13.11111111111111,14.142857142857142,13.0,11.428571428571429,0.6,0.8333333333333334,0.8333333333333334,0.2,0.2,,,0.2,0.5,0.5,1.0,,,,,,1.0,0.5,,,1.0,1.0,,,0.6,,0.47772,0.30495,0.6097666666666667,,,0.16666666666666666,0.5,5.16,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2418-2571,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Casey Jacobsen, Leandro Barbosa","Marion, Richardson, Hunter, Jacobsen, Barbosa",1890-2047-2212-2418-2571,PHX,1042.0,10,17.0,20.0,36.0,33.0,13.0,16.0,2.0,69.0,6.0,7.0,1.0,1.0,2.0,3.0,5.0,8.0,4.0,11.0,1.0,,1.0,4.0,,,15.0,26.0,2.0,5.0,4.0,40.0,20.0,1.0,1.0,,3.0,5.0,9.0,,3.0,13.0,10.0,20.0,3.0,2.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,13.0,1.0,1.0,,9.0,8.0,1.0,18.0,2.0,20.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,4.0,1.0,2.0,2.0,6.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,37.0,13.0,13.0,1.0,0.3333333333333333,0.35714285714285715,0.5,0.4,0.4,0.5769230769230769,1.0,0.5555555555555556,0.5806451612903226,1.0,0.5555555555555556,0.625,1.5,0.65,0.16129032258064516,0.038461538461538464,,0.125,,0.5,0.5,,0.6666666666666666,0.09090909090909091,0.75,0.3333333333333333,0.7083333333333334,0.14285714285714285,,0.3333333333333333,,0.3333333333333333,0.25,0.8333333333333334,1.0,0.7,1.0,0.07692307692307693,95.35508637236084,0.5,13.916666666666666,16.393939393939394,13.777777777777779,14.363636363636363,0.22580645161290322,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.25806451612903225,0.625,0.7142857142857143,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.5,0.03225806451612903,0.12903225806451613,0.25,0.25,1.0,1.0,1.0,,,0.3333333333333333,0.6666666666666666,,,0.3870967741935484,0.25,0.4748274193548387,0.5993,0.4771666666666667,0.06451612903225806,0.07692307692307693,0.075,0.325,10.23076923076923,24.78,0.3611111111111111,,1.0,,3.0,,,,,,,,,1.0,,,,,1.0,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2418-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Casey Jacobsen, Steve Nash","Marion, Richardson, Hunter, Jacobsen, Nash",1890-2047-2212-2418-959,PHX,2840.0,16,47.0,-23.0,92.0,91.0,20.0,40.0,17.0,183.0,11.0,21.0,2.0,5.0,3.0,7.0,9.0,27.0,11.0,25.0,1.0,,,10.0,1.0,5.0,31.0,73.0,,11.0,20.0,82.0,105.0,6.0,12.0,1.0,21.0,7.0,13.0,5.0,5.0,19.0,34.0,28.0,,2.0,10.0,,7.0,17.0,,17.0,,6.0,5.0,34.0,3.0,15.0,,14.0,17.0,2.0,33.0,18.0,51.0,3.0,5.0,4.0,1.0,8.0,2.0,7.0,7.0,1.0,15.0,2.0,1.0,6.0,13.0,1.0,29.0,2.0,14.0,,10.0,10.0,,,10.0,5.0,61.0,19.0,20.0,2.0,0.5483870967741935,0.5666666666666667,,,,0.4246575342465753,0.5,0.5384615384615384,0.36904761904761907,0.46153846153846156,0.3888888888888889,0.422680412371134,0.5833333333333334,0.4523809523809524,0.13095238095238096,0.0958904109589041,0.09523809523809523,0.14814814814814814,0.04,0.5333333333333333,1.0,,0.6071428571428571,0.35714285714285715,0.6666666666666666,0.3,0.6326530612244898,0.34615384615384615,0.6,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.6,0.5714285714285714,0.6666666666666666,0.7333333333333333,0.5,0.06666666666666667,92.78873239436619,0.5,17.152173913043477,13.868131868131869,15.75,12.780219780219781,0.25,0.5238095238095238,0.5789473684210527,0.5454545454545454,0.32142857142857145,0.3333333333333333,0.391304347826087,0.2976190476190476,0.44,0.4583333333333333,0.45454545454545453,0.011904761904761904,0.11904761904761904,,,,0.38461538461538464,0.4,,0.07692307692307693,0.3888888888888889,0.42857142857142855,,0.2777777777777778,0.38095238095238093,,0.4550261904761905,0.45315000000000005,0.48225833333333334,0.15463917525773196,0.16470588235294117,0.25609756097560976,0.23170731707317074,9.316438356164383,25.018181818181816,0.21739130434782608,,9.0,,,2.0,1.0,,,,,,,,,,,,6.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,0.08333333333333333,1.0,,,1.0,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2571-754,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Leandro Barbosa, Jim Jackson","Marion, Richardson, Hunter, Barbosa, Jackson",1890-2047-2212-2571-754,PHX,1919.0,12,32.0,-9.0,66.0,70.0,,6.0,3.0,136.0,10.0,18.0,1.0,1.0,,,3.0,10.0,6.0,20.0,2.0,,4.0,9.0,,,19.0,48.0,5.0,11.0,2.0,55.0,64.0,2.0,2.0,1.0,4.0,,,,,,20.0,18.0,12.0,2.0,9.0,4.0,6.0,10.0,4.0,14.0,4.0,7.0,2.0,32.0,1.0,3.0,,9.0,14.0,3.0,26.0,4.0,30.0,,8.0,6.0,2.0,7.0,1.0,6.0,3.0,1.0,10.0,1.0,,9.0,13.0,2.0,2.0,,1.0,,1.0,1.0,,,1.0,,51.0,,,,0.5263157894736842,0.5555555555555556,0.8,0.45454545454545453,0.45454545454545453,0.3958333333333333,1.0,,0.4491525423728814,0.6666666666666666,,0.4583333333333333,0.6666666666666666,,0.1864406779661017,0.125,0.16666666666666666,0.3,,0.7,1.0,,0.6666666666666666,0.10344827586206896,0.75,0.16666666666666666,0.696969696969697,0.11428571428571428,0.125,,0.14285714285714285,,,1.0,0.6363636363636364,0.8888888888888888,0.3333333333333333,,102.05315268368942,,14.863636363636363,13.4,14.651515151515152,12.814285714285715,0.3050847457627119,0.5555555555555556,0.6666666666666666,0.7,0.1694915254237288,0.3,0.42857142857142855,0.3389830508474576,0.3,0.3,0.3333333333333333,0.03389830508474576,0.15254237288135594,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,1.0,,,,,,,0.4915254237288136,0.4444444444444444,0.4941915254237288,0.576725,,0.016666666666666666,0.02040816326530612,0.07272727272727272,,9.75625,24.854545454545452,,,,,3.0,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,,,,,1.0,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2571-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Leandro Barbosa, Steve Nash","Marion, Richardson, Hunter, Barbosa, Nash",1890-2047-2212-2571-959,PHX,106.0,1,2.0,-4.0,5.0,4.0,,,,9.0,,,,,,,,,,1.0,,,,2.0,,,,1.0,,2.0,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.5,,,1.0,,,,0.6666666666666666,,,,,,1.0,,1.0,,,,122.26415094339623,,12.6,10.75,12.6,10.5,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,,,0.6666666666666666,,0.53335,,,,,,,14.4,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-754-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Jim Jackson, Steve Nash","Marion, Richardson, Hunter, Jackson, Nash",1890-2047-2212-754-959,PHX,2129.0,11,35.0,-6.0,74.0,75.0,15.0,23.0,6.0,149.0,17.0,21.0,3.0,3.0,3.0,5.0,4.0,9.0,6.0,21.0,3.0,,5.0,16.0,,2.0,27.0,51.0,6.0,19.0,9.0,81.0,87.0,5.0,6.0,,11.0,4.0,11.0,2.0,6.0,14.0,24.0,30.0,18.0,6.0,15.0,5.0,3.0,12.0,6.0,18.0,5.0,9.0,1.0,42.0,,5.0,,12.0,16.0,2.0,30.0,5.0,35.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,6.0,,2.0,5.0,12.0,1.0,10.0,2.0,6.0,,2.0,1.0,,1.0,2.0,1.0,70.0,14.0,15.0,1.0,0.4444444444444444,0.5,1.0,0.3157894736842105,0.3333333333333333,0.5294117647058824,0.8333333333333334,0.36363636363636365,0.5142857142857142,0.8333333333333334,0.3076923076923077,0.5472972972972973,0.9166666666666666,0.4375,0.2714285714285714,0.058823529411764705,0.09523809523809523,0.1111111111111111,,0.5,1.0,,0.7272727272727273,0.21739130434782608,0.5714285714285714,,0.6511627906976745,0.14705882352941177,0.25,,0.2857142857142857,,0.4444444444444444,0.75,1.0,0.6,0.5,0.03225806451612903,100.77970878346642,0.5,14.608108108108109,13.973333333333333,14.432432432432432,12.933333333333334,0.3,0.8095238095238095,0.8947368421052632,0.5294117647058824,0.12857142857142856,0.4444444444444444,0.5,0.3,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.04285714285714286,0.22857142857142856,0.3125,0.3125,1.0,0.5,1.0,,,0.38461538461538464,0.6,,0.15384615384615385,0.5714285714285714,0.3333333333333333,0.487981884057971,0.44511666666666666,0.4399153846153846,0.08108108108108109,0.10909090909090909,0.13580246913580246,0.1728395061728395,9.16078431372549,27.22631578947368,0.20270270270270271,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-959-962,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Steve Nash, Walter McCarty","Marion, Richardson, Hunter, Nash, McCarty",1890-2047-2212-959-962,PHX,78.0,1,1.0,1.0,3.0,3.0,,,,6.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,1.0,1.0,1.0,,,,0.75,,,0.75,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,110.76923076923076,,17.333333333333332,8.666666666666666,17.333333333333332,8.666666666666666,,,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.482175,,,,,,,17.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2405-2418-2470,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Casey Jacobsen, Smush Parker","Marion, Richardson, Stoudemire, Jacobsen, Parker",1890-2047-2405-2418-2470,PHX,112.0,1,2.0,-3.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,1.0,,1.0,2.0,,2.0,,,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,0.5,,0.5,,,,,,1.0,,,0.5,,1.0,,0.6666666666666666,,,,,,1.0,,,,1.0,,90.0,,18.0,14.5,18.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2405-2418-2571,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Casey Jacobsen, Leandro Barbosa","Marion, Richardson, Stoudemire, Jacobsen, Barbosa",1890-2047-2405-2418-2571,PHX,1705.0,11,28.0,7.0,55.0,53.0,12.0,10.0,6.0,108.0,11.0,15.0,2.0,2.0,4.0,4.0,4.0,5.0,10.0,17.0,2.0,,,5.0,,1.0,25.0,37.0,1.0,7.0,6.0,59.0,52.0,3.0,3.0,,6.0,8.0,9.0,1.0,1.0,17.0,24.0,26.0,3.0,4.0,5.0,,,12.0,1.0,13.0,,5.0,6.0,27.0,1.0,4.0,1.0,5.0,14.0,2.0,21.0,6.0,27.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,5.0,3.0,9.0,2.0,2.0,9.0,19.0,1.0,10.0,,5.0,,4.0,1.0,,3.0,4.0,3.0,53.0,17.0,12.0,1.0,0.48,0.5217391304347826,1.0,0.14285714285714285,0.14285714285714285,0.6756756756756757,1.0,0.8888888888888888,0.6022727272727273,1.0,0.8,0.6020408163265306,1.0,0.7727272727272727,0.1590909090909091,,,,,0.4444444444444444,1.0,0.25,0.8235294117647058,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8260869565217391,0.2777777777777778,0.5,,0.2857142857142857,0.2,1.0,0.7142857142857143,0.8,0.8333333333333334,,0.1111111111111111,91.2140762463343,0.75,15.981818181818182,15.584905660377359,15.654545454545454,15.20754716981132,0.3409090909090909,0.7333333333333333,0.7333333333333333,0.45454545454545453,0.11363636363636363,0.8,0.8,0.38636363636363635,0.5882352941176471,0.5882352941176471,0.6,0.045454545454545456,0.11363636363636363,,,,0.6666666666666666,1.0,,,0.4,1.0,,0.1,0.5,,0.45987613636363633,0.49616666666666664,0.49820000000000003,0.10204081632653061,0.11904761904761904,0.1016949152542373,0.288135593220339,10.18918918918919,24.771428571428572,0.21818181818181817,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
