EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,PenaltyArc3FGA,PtsPutbacks,AtRimAssists,FTDefRebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyArc3Frequency,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangeAssists,OffTwoPtRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Assisted3sPct,SecondChanceFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,LostBallSteals,BlockedShortMidRange,DefCorner3ReboundPct,HeaveAttempts,OffAtRimReboundPct,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceTurnovers,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Travels,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1000-2037-2552-703-950,1610612752,"Shandon Anderson, Jamal Crawford, Michael Sweetney, Kurt Thomas, Stephon Marbury","Anderson, Crawford, Sweetney, Thomas, Marbury",1000-2037-2552-703-950,NYK,216.0,1,4.0,-9.0,6.0,6.0,6.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,11.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1.0,1.0,1.0,0.5,1.0,80.0,16.833333333333332,19.166666666666668,14.666666666666666,15.666666666666666,0.25,1.0,1.0,0.5,0.25,0.25,1.0,0.25,0.450125,0.3563,0.450125,1.0,7.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1000-2037-452-703-950,1610612752,"Shandon Anderson, Jamal Crawford, Vin Baker, Kurt Thomas, Stephon Marbury","Anderson, Crawford, Baker, Thomas, Marbury",1000-2037-452-703-950,NYK,185.0,1,3.0,3.0,5.0,5.0,2.0,3.0,10.0,2.0,2.0,,,1.0,,3.0,3.0,10.0,7.0,2.0,1.0,1.0,3.0,4.0,,1.0,,,3.0,3.0,,,,,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.75,0.5,0.625,0.375,,,,0.5,,,,77.83783783783784,21.4,15.6,18.0,15.6,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,0.8333333333333334,0.48436666666666667,0.3935,0.4667,0.3,4.2,0.4,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,0.14285714285714285,0.25,0.4,24.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1000-2552-2772-950-966,1610612752,"Shandon Anderson, Michael Sweetney, Trevor Ariza, Stephon Marbury, Jerome Williams","Anderson, Sweetney, Ariza, Marbury, Williams",1000-2552-2772-950-966,NYK,196.0,1,3.0,4.0,6.0,7.0,3.0,1.0,13.0,3.0,3.0,1.0,1.0,3.0,,4.0,6.0,8.0,4.0,1.0,2.0,3.0,4.0,2.0,,,1.0,2.0,1.0,3.0,,,,,2.0,3.0,6.0,4.0,3.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5,0.5714285714285714,0.5,,,,,1.0,1.0,,95.51020408163265,11.833333333333334,17.857142857142858,11.833333333333334,17.857142857142858,0.42857142857142855,1.0,1.0,0.42857142857142855,,0.25,1.0,0.5714285714285714,0.5267642857142857,,0.4957125,0.5,3.5666666666666664,0.5,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,,6.0,,1.0,,3.0,3.0,1.0,6.0,1.0,,,,0.75,1.0,,,1.0,1.0,1.0,0.14285714285714285,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,0.14285714285714285,,,1.0,1.0,,,,,0.25,24.7,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1000-2552-2772-966-983,1610612752,"Shandon Anderson, Michael Sweetney, Trevor Ariza, Jerome Williams, Moochie Norris","Anderson, Sweetney, Ariza, Williams, Norris",1000-2552-2772-966-983,NYK,617.0,1,10.0,-5.0,18.0,18.0,8.0,2.0,36.0,2.0,3.0,1.0,1.0,6.0,5.0,5.0,14.0,13.0,18.0,1.0,2.0,7.0,5.0,4.0,,,6.0,6.0,2.0,8.0,2.0,2.0,3.0,1.0,,5.0,9.0,5.0,8.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.38235294117647056,0.3125,,,0.6666666666666666,,1.0,1.0,,84.0194489465154,15.833333333333334,18.444444444444443,15.777777777777779,18.11111111111111,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.35714285714285715,0.14285714285714285,1.0,0.21428571428571427,0.43864285714285717,0.5403,0.42498571428571424,0.38461538461538464,8.435714285714285,0.4444444444444444,1.0,1.0,2.0,,,,,,,3.0,1.0,4.0,,1.0,6.0,,,,3.0,3.0,1.0,6.0,,7.0,3.0,1.0,0.6,0.75,,,1.0,1.0,1.0,,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,1.0,,,0.1875,0.1875,0.3076923076923077,,8.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,0.5,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.25,0.25,1.0,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1743-1983-2037,1610612752,"Tim Thomas, Maurice Taylor, Bruno Sundov, Jermaine Jackson, Jamal Crawford","Thomas, Taylor, Sundov, Jackson, Crawford",1501-1508-1743-1983-2037,NYK,111.0,1,2.0,-3.0,4.0,4.0,4.0,,8.0,,,,,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,2.0,2.0,,,,1.0,2.0,,2.0,,,,,,,2.0,2.0,4.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,1.0,103.78378378378378,17.75,10.0,17.75,10.0,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.40025,,0.40025,1.0,13.1,1.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,25.5,3.0,1.0,,,1.0,,,,,,,1.0,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1983-2037-2552,1610612752,"Tim Thomas, Maurice Taylor, Jermaine Jackson, Jamal Crawford, Michael Sweetney","Thomas, Taylor, Jackson, Crawford, Sweetney",1501-1508-1983-2037-2552,NYK,29.0,1,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,0.5,0.5,,,,,1.0,1.0,1.0,49.6551724137931,,15.0,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1983-2037-2772,1610612752,"Tim Thomas, Maurice Taylor, Jermaine Jackson, Jamal Crawford, Trevor Ariza","Thomas, Taylor, Jackson, Crawford, Ariza",1501-1508-1983-2037-2772,NYK,176.0,1,3.0,-5.0,5.0,5.0,1.0,1.0,10.0,1.0,3.0,,1.0,1.0,,1.0,4.0,4.0,9.0,1.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,1.0,2.0,,1.0,0.25,,0.16666666666666666,,0.2857142857142857,,,,,,,,,81.81818181818183,22.2,13.0,21.4,13.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.5,,0.8333333333333334,0.49711666666666665,,0.351475,,1.225,0.2,1.0,1.0,,1.0,,,1.0,,2.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,1.0,,,,0.16666666666666666,0.16666666666666666,,,1.0,1.0,,,0.14285714285714285,0.2,0.5,25.7,5.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1983-2037-950,1610612752,"Tim Thomas, Maurice Taylor, Jermaine Jackson, Jamal Crawford, Stephon Marbury","Thomas, Taylor, Jackson, Crawford, Marbury",1501-1508-1983-2037-950,NYK,222.0,1,4.0,2.0,5.0,6.0,,1.0,11.0,1.0,1.0,,,,1.0,1.0,2.0,7.0,5.0,,,,,,,,2.0,3.0,1.0,4.0,,,1.0,,,4.0,4.0,,,0.5,,0.625,,0.7,,,,,,1.0,0.75,,71.35135135135135,24.6,16.5,20.0,13.5,0.25,1.0,1.0,,0.25,,,0.75,0.4939625,,,,9.2,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,,,2.0,,1.0,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,,1.0,1.0,0.5,0.5,,1.5,1.5,0.5,1.0,0.5,1.0,,,,0.25,0.25,1.0,1.0,,,,1.0,0.2,0.3333333333333333,0.42857142857142855,23.95,3.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1983-2037-966,1610612752,"Tim Thomas, Maurice Taylor, Jermaine Jackson, Jamal Crawford, Jerome Williams","Thomas, Taylor, Jackson, Crawford, Williams",1501-1508-1983-2037-966,NYK,73.0,1,1.0,-5.0,2.0,3.0,,,5.0,,,,,,,,,,5.0,,,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,98.63013698630138,14.5,14.666666666666666,14.5,14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
1501-1508-1983-2037-990,1610612752,"Tim Thomas, Maurice Taylor, Jermaine Jackson, Jamal Crawford, Malik Rose","Thomas, Taylor, Jackson, Crawford, Rose",1501-1508-1983-2037-990,NYK,233.0,2,4.0,-10.0,7.0,8.0,,,15.0,,1.0,,,1.0,2.0,,4.0,,10.0,,,,,,,,2.0,4.0,,4.0,1.0,1.0,2.0,,4.0,4.0,,,,,,,,,,,,0.5,,0.5,0.6,0.6666666666666666,92.70386266094421,18.571428571428573,12.875,18.571428571428573,11.0,0.2,,,0.2,0.4,,,0.4,0.46193,,,,10.125,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,24.5,6.0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2005,2004-05,False
