EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,HeaveAttempts,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangePctBlocked,PtsUnassisted3s,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1713-2210-2420-361-467,1610612751,"Vince Carter, Richard Jefferson, Nenad Krstic, Clifford Robinson, Jason Kidd","Carter, Jefferson, Krstic, Robinson, Kidd",1713-2210-2420-361-467,NJN,606.0,3,10.0,4.0,19.0,15.0,4.0,34,7.0,,4.0,14.0,,5.0,17.0,13.0,,4.0,,1.0,,5.0,,10.0,12.0,15.0,1.0,,,,0.3157894736842105,0.38636363636363635,0.2631578947368421,0.07142857142857142,,80.79207920792079,15.0,21.4,14.31578947368421,20.866666666666667,0.3684210526315789,0.21052631578947367,,,,0.47368421052631576,,0.41155263157894734,11.914285714285715,24.56,7.0,3.0,1.0,4.0,,1.0,,1.0,1.0,3.0,4.0,,1.0,1.0,1.0,,,,1.0,6.0,5.0,1.0,3.0,,1.0,,2.0,3.0,6.0,,2.0,2.0,8.0,10.0,2.0,,5.0,,,1.0,4.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,11.0,1.0,2.0,,2.0,,,,1.0,,,1.0,,1.0,5.0,1.0,7.0,,1.0,3.0,,,,8.0,7.0,0.8333333333333334,0.8333333333333334,,,0.42857142857142855,0.3333333333333333,0.5,0.25,0.375,0.25,0.4444444444444444,,1.0,0.5,0.25,1.0,0.4,0.6666666666666666,0.3076923076923077,0.3333333333333333,,0.3333333333333333,0.5,,,1.0,,1.0,1.0,0.08333333333333333,0.21052631578947367,0.25,0.25,,0.15789473684210525,0.3333333333333333,0.5,1.0,0.5714285714285714,0.5714285714285714,1.0,0.05263157894736842,,,,0.25,,,0.25,,,,0.125,,0.125,0.125,,0.295275,0.35161875,0.13636363636363635,0.17647058823529413,0.11764705882352941,0.47058823529411764,0.3684210526315789,,,,,,,,0.3333333333333333,,1.0,,,,,,,,1610612751,2005,2004-05,False
1713-2210-2420-361-696,1610612751,"Vince Carter, Richard Jefferson, Nenad Krstic, Clifford Robinson, Travis Best","Carter, Jefferson, Krstic, Robinson, Best",1713-2210-2420-361-696,NJN,111.0,2,2.0,-4.0,3.0,3.0,,6,1.0,,,2.0,,,2.0,6.0,,,,,,,,,2.0,2.0,,,,,0.5,0.5,,,,77.83783783783784,18.666666666666668,18.333333333333332,18.666666666666668,17.666666666666668,0.5,,,,,0.5,,0.4884,10.35,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2210-2420-467-696,1610612751,"Vince Carter, Richard Jefferson, Nenad Krstic, Jason Kidd, Travis Best","Carter, Jefferson, Krstic, Kidd, Best",1713-2210-2420-467-696,NJN,1043.0,3,17.0,-1.0,32.0,32.0,18.0,64,4.0,4.0,4.0,16.0,5.0,6.0,45.0,46.0,15.0,4.0,4.0,,5.0,11.0,4.0,27.0,11.0,45.0,4.0,1.0,0.8333333333333334,0.8333333333333334,0.7954545454545454,0.7758620689655172,0.2727272727272727,,,88.36049856184084,14.96875,17.625,14.78125,16.8125,0.18181818181818182,0.18181818181818182,1.0,1.0,1.0,0.5454545454545454,1.0,0.5052545454545455,7.33125,24.316666666666666,12.0,1.0,5.0,6.0,,,2.0,3.0,2.0,6.0,3.0,1.0,2.0,,1.0,,,2.0,2.0,10.0,10.0,,1.0,,,,,3.0,6.0,2.0,3.0,5.0,17.0,12.0,8.0,,6.0,1.0,3.0,2.0,1.0,1.0,,,4.0,,4.0,1.0,5.0,,4.0,3.0,1.0,2.0,1.0,1.0,3.0,,1.0,5.0,,2.0,1.0,2.0,16.0,,1.0,3.0,3.0,,,17.0,12.0,0.6,0.6,,0.6666666666666666,0.625,,0.5,,0.6666666666666666,,0.7083333333333334,0.4,,0.3333333333333333,,,1.0,0.3333333333333333,0.14285714285714285,,,,,1.0,0.5,,0.5,,,,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.6,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.3333333333333333,0.09090909090909091,0.5,0.5,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.0,,0.5394555555555556,0.15384615384615385,0.15789473684210525,,0.37777777777777777,0.375,,1.0,1.0,1.0,,,,,,2.0,1.0,0.14285714285714285,,,,,,1610612751,2005,2004-05,False
1713-2210-361-467-696,1610612751,"Vince Carter, Richard Jefferson, Clifford Robinson, Jason Kidd, Travis Best","Carter, Jefferson, Robinson, Kidd, Best",1713-2210-361-467-696,NJN,821.0,3,14.0,-5.0,27.0,26.0,23.0,53,5.0,4.0,9.0,14.0,4.0,14.0,32.0,37.0,12.0,9.0,4.0,,4.0,9.0,4.0,22.0,13.0,27.0,4.0,1.0,0.2857142857142857,0.2857142857142857,0.4642857142857143,0.5,0.5,,,92.95980511571254,15.333333333333334,15.653846153846153,14.185185185185185,15.038461538461538,0.17857142857142858,0.32142857142857145,0.4444444444444444,0.4444444444444444,1.0,0.6785714285714286,0.4444444444444444,0.4738607142857143,10.557142857142859,23.87142857142857,15.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,5.0,1.0,3.0,1.0,2.0,,4.0,7.0,6.0,1.0,3.0,1.0,3.0,,5.0,4.0,7.0,,7.0,4.0,12.0,10.0,4.0,2.0,5.0,,2.0,1.0,2.0,6.0,,1.0,1.0,5.0,7.0,6.0,13.0,,,,,,,,,,,,,,7.0,,8.0,,,2.0,2.0,,,12.0,15.0,0.7142857142857143,0.8333333333333334,0.3333333333333333,,0.5,0.3333333333333333,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.4166666666666667,0.35294117647058826,,1.0,0.5,,0.5,0.6,0.5,0.375,,,,0.6,0.6,,,0.5,,0.5,,0.17857142857142858,0.8,0.8,0.5,0.14285714285714285,0.25,0.25,1.0,0.4,0.4,1.0,0.17857142857142858,,,,0.16666666666666666,1.0,,0.16666666666666666,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,0.21428571428571427,0.2857142857142857,,0.3595,0.43823214285714285,0.06666666666666667,0.125,0.15625,0.375,0.5555555555555556,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2215-2243-2420-467,1610612751,"Vince Carter, Jason Collins, Brian Scalabrine, Nenad Krstic, Jason Kidd","Carter, Collins, Scalabrine, Krstic, Kidd",1713-2215-2243-2420-467,NJN,2077.0,3,35.0,-13.0,64.0,61.0,8.0,125,25.0,6.0,9.0,51.0,6.0,11.0,64.0,77.0,18.0,9.0,6.0,1.0,6.0,16.0,6.0,38.0,15.0,58.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.46774193548387094,0.5,0.1774193548387097,0.0196078431372549,,86.66345690900337,15.703125,17.57377049180328,15.109375,17.21311475409836,0.4032258064516129,0.14516129032258066,0.6666666666666666,0.6666666666666666,1.0,0.3870967741935484,0.6666666666666666,0.46883548387096774,11.580392156862745,24.39090909090909,9.0,7.0,5.0,13.0,1.0,3.0,1.0,1.0,7.0,13.0,8.0,,2.0,,,,,1.0,1.0,20.0,6.0,3.0,7.0,,,,6.0,4.0,7.0,1.0,1.0,5.0,16.0,20.0,20.0,2.0,10.0,,,3.0,7.0,,9.0,6.0,15.0,2.0,23.0,9.0,32.0,2.0,3.0,3.0,,3.0,1.0,2.0,5.0,,1.0,8.0,1.0,,7.0,2.0,7.0,2.0,1.0,3.0,1.0,,1.0,16.0,9.0,0.5,0.5263157894736842,,1.0,0.39215686274509803,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.6875,0.42857142857142855,0.8,0.375,1.0,0.75,0.2903225806451613,1.0,,0.8076923076923077,0.25,0.5,0.3333333333333333,0.17647058823529413,,,0.4,1.0,0.7777777777777778,1.0,,0.05714285714285714,0.20967741935483872,0.38461538461538464,0.4166666666666667,,0.20967741935483872,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.32,0.32,0.875,0.03225806451612903,,,,0.42857142857142855,0.3333333333333333,,,,,,0.125,1.0,,0.125,1.0,0.4798142857142857,0.4468125,0.047619047619047616,0.057692307692307696,0.09375,0.25,0.140625,,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,,,1.0,,,1.0,,,,,1610612751,2005,2004-05,False
1713-2215-2243-2420-696,1610612751,"Vince Carter, Jason Collins, Brian Scalabrine, Nenad Krstic, Travis Best","Carter, Collins, Scalabrine, Krstic, Best",1713-2215-2243-2420-696,NJN,24.0,1,,1.0,,1.0,1.0,1,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.5,,,,60.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2215-2243-361-467,1610612751,"Vince Carter, Jason Collins, Brian Scalabrine, Clifford Robinson, Jason Kidd","Carter, Collins, Scalabrine, Robinson, Kidd",1713-2215-2243-361-467,NJN,188.0,2,3.0,-2.0,6.0,5.0,4.0,11,3.0,,,6.0,,,9.0,11.0,,,,,,2.0,,4.0,4.0,7.0,1.0,,,,0.5,0.6428571428571429,,,,84.25531914893617,17.333333333333332,16.8,16.333333333333332,14.8,0.5,,,,,0.3333333333333333,,0.4580166666666667,11.5,,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,3.0,3.0,1.0,2.0,,,,2.0,1.0,1.0,,,1.0,3.0,4.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,3.0,1.0,,2.0,,,,3.0,1.0,0.6666666666666666,1.0,,,0.5,0.5,1.0,0.5,1.0,0.5,1.5,,,,0.6666666666666666,,,,0.6666666666666666,1.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,1.0,,,,,,,,,,,0.4913,0.372,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,1610612751,2005,2004-05,False
1713-2215-2243-361-696,1610612751,"Vince Carter, Jason Collins, Brian Scalabrine, Clifford Robinson, Travis Best","Carter, Collins, Scalabrine, Robinson, Best",1713-2215-2243-361-696,NJN,21.0,1,,-2.0,,1.0,1.0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,68.57142857142857,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2215-2420-467-696,1610612751,"Vince Carter, Jason Collins, Nenad Krstic, Jason Kidd, Travis Best","Carter, Collins, Krstic, Kidd, Best",1713-2215-2420-467-696,NJN,405.0,2,7.0,,11.0,13.0,8.0,24,4.0,,1.0,9.0,,3.0,12.0,12.0,,1.0,,,,4.0,,8.0,2.0,8.0,,,,,0.4166666666666667,0.4230769230769231,0.25,,,85.33333333333333,20.454545454545453,13.846153846153847,18.90909090909091,13.846153846153847,0.3333333333333333,0.08333333333333333,,,,0.4166666666666667,,0.48095,11.211111111111112,23.566666666666666,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,3.0,1.0,,2.0,,,,,,1.0,5.0,2.0,2.0,2.0,,,,4.0,,1.0,,1.0,,,8.0,2.0,,4.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,7.0,,1.0,1.0,,,,,,,,,,,1.0,,3.0,,1.0,1.0,,,,,2.0,0.8,0.8,,,0.5555555555555556,1.0,,1.0,,1.0,,,1.0,1.0,0.25,1.0,0.3333333333333333,1.0,0.2857142857142857,,,0.3333333333333333,,0.5,,1.0,,1.0,,,0.16666666666666666,1.0,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,0.16666666666666666,,,,1.0,1.0,0.5,,,,,,,,0.5,,0.5952,0.506175,0.07692307692307693,0.1,0.3333333333333333,,0.18181818181818182,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2215-361-467-696,1610612751,"Vince Carter, Jason Collins, Clifford Robinson, Jason Kidd, Travis Best","Carter, Collins, Robinson, Kidd, Best",1713-2215-361-467-696,NJN,95.0,2,2.0,-3.0,4.0,5.0,3.0,9,,,1.0,1.0,,1.0,2.0,5.0,,1.0,,,,,,,3.0,2.0,1.0,,,,0.5,0.5,0.5,,,136.42105263157896,14.0,7.8,14.0,7.8,,0.5,,,,0.5,,0.485125,8.8,24.5,2.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.58905,,,,,0.5,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2243-2420-361-467,1610612751,"Vince Carter, Brian Scalabrine, Nenad Krstic, Clifford Robinson, Jason Kidd","Carter, Scalabrine, Krstic, Robinson, Kidd",1713-2243-2420-361-467,NJN,216.0,2,4.0,-3.0,6.0,8.0,1.0,14,3.0,,1.0,8.0,,1.0,4.0,7.0,,1.0,,1.0,,,,,2.0,2.0,1.0,,,,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.125,,93.33333333333333,18.833333333333332,12.875,16.333333333333332,12.625,0.3333333333333333,0.1111111111111111,,,,0.5555555555555556,,0.5092333333333333,7.9375,24.4,6.0,2.0,1.0,4.0,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,3.0,,,,2.0,2.0,8.0,,1.0,,4.0,,4.0,,,,,,,1.0,2.0,1.0,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,,,,0.3333333333333333,1.0,1.0,0.5,0.42857142857142855,0.6666666666666666,,,1.0,,,,,1.0,,,0.4444444444444444,0.25,0.3333333333333333,,0.1111111111111111,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,0.4444444444444444,0.25,,0.1111111111111111,,0.5192,0.5092333333333333,,,0.5,1.0,1.0,,,,,,0.25,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2243-361-467-696,1610612751,"Vince Carter, Brian Scalabrine, Clifford Robinson, Jason Kidd, Travis Best","Carter, Scalabrine, Robinson, Kidd, Best",1713-2243-361-467-696,NJN,33.0,1,1.0,-2.0,1.0,2.0,2.0,3,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,130.9090909090909,24.0,4.5,24.0,4.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1713-2420-361-467-696,1610612751,"Vince Carter, Nenad Krstic, Clifford Robinson, Jason Kidd, Travis Best","Carter, Krstic, Robinson, Kidd, Best",1713-2420-361-467-696,NJN,305.0,3,5.0,-6.0,9.0,10.0,7.0,19,2.0,,3.0,5.0,,3.0,5.0,11.0,,3.0,,1.0,,2.0,,4.0,1.0,4.0,1.0,,,,0.25,0.2777777777777778,0.375,0.2,,89.70491803278689,17.444444444444443,14.8,16.88888888888889,14.2,0.25,0.375,,,,0.625,,0.4947,9.3,25.066666666666666,3.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,4.0,,,2.0,,1.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,4.0,,,,,1.0,,1.0,1.0,,,2.0,,1.0,,,2.0,,,1.0,,,,,3.0,1.0,1.0,,,0.4,,,,,0.25,,0.5,1.0,0.5,,,0.6666666666666666,0.5,0.3333333333333333,,,,0.6666666666666666,,,,0.5,,,,0.25,0.5,1.0,1.0,0.125,,,,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,0.6666666666666666,,0.4854,0.4786333333333333,0.1111111111111111,0.16666666666666666,0.2,,0.3333333333333333,,,,,,0.5,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1610612751,2005,2004-05,False
1934-2074-2210-2565-696,1610612751,"Rodney Buford, Jabari Smith, Richard Jefferson, Zoran Planinic, Travis Best","Buford, Smith, Jefferson, Planinic, Best",1934-2074-2210-2565-696,NJN,84.0,1,1.0,-1.0,3.0,3.0,3.0,6,1.0,,,1.0,,,2.0,3.0,,,,,,,,,1.0,2.0,1.0,,,,,0.3333333333333333,,,,102.85714285714286,9.333333333333334,18.666666666666668,9.333333333333334,18.666666666666668,1.0,,,,,,,0.3349,21.7,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3349,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1934-2074-2243-2565-2873,1610612751,"Rodney Buford, Jabari Smith, Brian Scalabrine, Zoran Planinic, Billy Thomas","Buford, Smith, Scalabrine, Planinic, Thomas",1934-2074-2243-2565-2873,NJN,44.0,1,1.0,-3.0,2.0,1.0,1.0,3,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,98.18181818181819,10.0,24.0,10.0,24.0,1.0,,,,,,,0.3682,17.6,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3682,,,,,1.0,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
1934-2074-2565-2873-361,1610612751,"Rodney Buford, Jabari Smith, Zoran Planinic, Billy Thomas, Clifford Robinson","Buford, Smith, Planinic, Thomas, Robinson",1934-2074-2565-2873-361,NJN,31.0,1,1.0,-2.0,1.0,1.0,1.0,2,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,92.9032258064516,14.0,17.0,14.0,17.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
2210-2215-2243-467-696,1610612751,"Richard Jefferson, Jason Collins, Brian Scalabrine, Jason Kidd, Travis Best","Jefferson, Collins, Scalabrine, Kidd, Best",2210-2215-2243-467-696,NJN,1.0,1,,-2.0,,1.0,1.0,1,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
2210-2215-2420-467-696,1610612751,"Richard Jefferson, Jason Collins, Nenad Krstic, Jason Kidd, Travis Best","Jefferson, Collins, Krstic, Kidd, Best",2210-2215-2420-467-696,NJN,88.0,2,1.0,-4.0,2.0,2.0,1.0,4,,,1.0,,,1.0,1.0,5.0,,1.0,,,,,,,1.0,1.0,,,,,,0.25,1.0,,,65.45454545454545,19.5,24.5,19.5,24.5,,1.0,,,,1.0,,0.55575,,24.3,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.55575,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
2210-2215-361-467-696,1610612751,"Richard Jefferson, Jason Collins, Clifford Robinson, Jason Kidd, Travis Best","Jefferson, Collins, Robinson, Kidd, Best",2210-2215-361-467-696,NJN,227.0,2,4.0,3.0,8.0,8.0,,16,2.0,,1.0,2.0,,1.0,7.0,4.0,,1.0,,,,1.0,,2.0,3.0,7.0,,,,,0.3333333333333333,0.5833333333333334,0.3333333333333333,,,101.4977973568282,12.5,15.875,12.5,15.875,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,,0.45811666666666667,17.1,24.7,,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,4.0,,4.0,,4.0,,1.0,1.0,,,,,2.0,,,2.0,,,,1.0,6.0,,,3.0,,1.0,,,,1.0,1.0,,,0.5,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,0.5,0.6,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,False
