EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,FTOffRebounds,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PlusMinus,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,DefThreePtRebounds,FTDefRebounds,SelfOReb,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefFTReboundPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,Steals,LostBallSteals,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassSteals,LostBallTurnovers,Loose Ball Fouls,SecondChanceArc3FGA,SecondChanceFG3A,Travels,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,OffShortMidRangeReboundPct,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceTurnovers,BlockedLongMidRange,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,team_id,year,season,team_vs
1761-1863-2059-445-948,1610612743,"Greg Buckner, Earl Boykins, Eduardo Najera, Wesley Person, Marcus Camby","Buckner, Boykins, Najera, Person, Camby",1761-1863-2059-445-948,DEN,1163.0,6,19.0,34.0,40.0,15.0,10.0,7.0,74.0,9.0,14.0,,2.0,3.0,6.0,6.0,12.0,22.0,9.0,8.0,44.0,46.0,,11.0,2.0,15.0,14.0,10.0,5.0,7.0,11.0,4.0,3.0,26.0,2.0,7.0,12.0,6.0,18.0,5.0,4.0,,5.0,1.0,5.0,7.0,,11.0,6.0,,3.0,2.0,3.0,,33.0,15.0,15.0,0.5833333333333334,0.7777777777777778,0.5454545454545454,0.5806451612903226,0.6111111111111112,0.9166666666666666,0.39473684210526316,0.2903225806451613,1.0,0.4666666666666667,0.5,0.5555555555555556,0.42857142857142855,,0.2222222222222222,,91.62510748065348,,16.38235294117647,15.15,15.941176470588236,13.975,0.45161290322580644,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.06451612903225806,,,0.1935483870967742,0.5,0.5,1.0,0.1935483870967742,0.7419354838709677,0.5163616666666667,0.16666666666666666,0.2222222222222222,0.25,0.3409090909090909,6.395454545454545,28.67777777777778,0.4411764705882353,4.0,9.0,5.0,14.0,4.0,,,0.4,0.4,0.6666666666666666,0.5294117647058824,0.53565,0.50055,-2.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,5.0,1.0,3.0,12.0,6.0,4.0,1.0,3.0,2.0,2.0,,,1.0,1.0,0.4444444444444444,0.3333333333333333,0.5,0.8,0.35714285714285715,0.9166666666666666,0.38235294117647056,0.6666666666666666,1.0,0.8333333333333334,1.0,,0.15384615384615385,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5555555555555556,0.058823529411764705,1.0,0.11764705882352941,1.0,0.045454545454545456,0.07142857142857142,0.3333333333333333,4.0,,3.0,3.0,3.0,,,0.5,0.5,1.0,0.6,4.0,1.0,,1.0,1.0,,1.0,1.0,,0.16666666666666666,0.5,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2059-445-998,1610612743,"Greg Buckner, Earl Boykins, Eduardo Najera, Wesley Person, Mark Pope","Buckner, Boykins, Najera, Person, Pope",1761-1863-2059-445-998,DEN,115.0,1,2.0,5.0,4.0,5.0,4.0,,9.0,,,,,1.0,2.0,,1.0,2.0,1.0,,2.0,10.0,,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,2.0,5.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,112.69565217391303,,13.0,12.5,13.0,12.5,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,0.44061666666666666,,,,1.0,19.75,22.5,1.0,,,,2.0,,,,,,,,,0.44061666666666666,-8.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,0.5,,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2059-935-948,1610612743,"Greg Buckner, Earl Boykins, Eduardo Najera, Bryon Russell, Marcus Camby","Buckner, Boykins, Najera, Russell, Camby",1761-1863-2059-935-948,DEN,182.0,1,3.0,5.0,6.0,3.0,3.0,1.0,11.0,,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,2.0,2.0,2.0,4.0,,,,,,,,,4.0,2.0,,,,,,4.0,1.0,3.0,,,0.25,0.2,0.35714285714285715,0.5,0.125,0.2,,1.0,1.0,1.0,0.5,1.0,,,87.03296703296704,,16.2,16.833333333333332,16.2,16.833333333333332,0.4,,,,0.2,1.0,1.0,0.2,,,,0.2,0.6,0.54677,0.2857142857142857,0.3333333333333333,0.2,0.2,7.3,24.3,0.6,,2.0,,3.0,1.0,,,0.3333333333333333,0.5,,0.6666666666666666,,0.6032333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2206-2401-2403,1610612743,"Greg Buckner, Earl Boykins, Rodney White, Nikoloz Tskitishvili, Nene","Buckner, Boykins, White, Tskitishvili, Nene",1761-1863-2206-2401-2403,DEN,182.0,2,3.0,5.0,6.0,5.0,5.0,1.0,11.0,3.0,3.0,,,,1.0,1.0,3.0,4.0,1.0,3.0,9.0,6.0,,2.0,3.0,9.0,4.0,2.0,1.0,2.0,2.0,2.0,,4.0,1.0,2.0,2.0,1.0,3.0,,,,,,,2.0,,3.0,1.0,1.0,1.0,,1.0,1.0,7.0,9.0,5.0,0.6666666666666666,1.0,0.75,0.6,0.75,1.0,0.75,0.2,,1.0,1.0,0.6666666666666666,0.5,1.0,,,87.03296703296704,1.0,12.4,20.0,12.4,19.166666666666668,0.6,1.0,1.0,0.6666666666666666,,,,0.2,,,,0.2,0.8,0.53952,0.2,0.25,0.2222222222222222,1.0,4.275,25.2,1.0,1.0,3.0,1.0,4.0,,,,,,1.0,0.6,,0.53952,3.0,1.0,3.0,,,,,1.0,,1.0,3.0,,1.0,,2.0,,,,,,,,1.0,,,,,1.0,0.75,1.0,0.6,,,1.0,,,,,,,,1.0,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2206-2403-935,1610612743,"Greg Buckner, Earl Boykins, Rodney White, Nene, Bryon Russell","Buckner, Boykins, White, Nene, Russell",1761-1863-2206-2403-935,DEN,225.0,2,4.0,7.0,6.0,1.0,,,13.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,,11.0,2.0,,,,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,,4.0,4.0,,4.0,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,1.0,11.0,3.0,1.0,0.5,0.5,0.8,0.9166666666666666,0.9166666666666666,,1.5,0.16666666666666666,1.0,1.0,,0.8,,,1.0,1.0,83.2,1.0,14.0,21.166666666666668,14.0,20.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.16666666666666666,0.3333333333333333,0.45260833333333333,,,,0.2727272727272727,11.42,25.0,0.14285714285714285,,,,,,,,,,,,,0.56955,9.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,,,,,,,,,,,,,,1.0,1.0,0.2,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612743,2005,2004-05,True
1761-1863-2206-2403-948,1610612743,"Greg Buckner, Earl Boykins, Rodney White, Nene, Marcus Camby","Buckner, Boykins, White, Nene, Camby",1761-1863-2206-2403-948,DEN,437.0,3,7.0,14.0,13.0,2.0,3.0,1.0,27.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,10.0,2.0,,8.0,12.0,,,,,6.0,2.0,2.0,3.0,3.0,1.0,2.0,6.0,,4.0,5.0,1.0,6.0,2.0,1.0,1.0,3.0,,3.0,4.0,,2.0,1.0,,1.0,,1.0,,8.0,,2.0,0.75,0.75,0.4,0.3333333333333333,0.3076923076923077,,,0.16666666666666666,0.6666666666666666,1.0,,1.0,0.14285714285714285,,1.0,,88.97025171624715,,15.428571428571429,17.0,15.428571428571429,17.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.5,0.45275,0.07692307692307693,0.09090909090909091,,,9.58,27.7,0.14285714285714285,,1.0,,2.0,1.0,,,0.16666666666666666,0.3333333333333333,,0.3333333333333333,,0.43301666666666666,-4.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,0.1,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2206-2546-935,1610612743,"Greg Buckner, Earl Boykins, Rodney White, Carmelo Anthony, Bryon Russell","Buckner, Boykins, White, Anthony, Russell",1761-1863-2206-2546-935,DEN,18.0,1,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,,14.0,4.0,14.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2206-935-948,1610612743,"Greg Buckner, Earl Boykins, Rodney White, Bryon Russell, Marcus Camby","Buckner, Boykins, White, Russell, Camby",1761-1863-2206-935-948,DEN,117.0,1,2.0,4.0,3.0,,3.0,,7.0,,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,4.0,,,,,2.0,,,1.0,1.0,,,2.0,,,1.0,,1.0,2.0,,,2.0,,,2.0,,2.0,1.0,,,,,,3.0,,,1.0,1.0,1.0,1.0,0.75,,,,1.0,,,0.5,,,,,86.15384615384616,,19.5,13.0,19.5,13.0,,,,,1.0,1.0,1.0,,,,,,,0.4086,0.5,0.5,,,5.8,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-2546-445,1610612743,"Greg Buckner, Earl Boykins, Nene, Carmelo Anthony, Wesley Person","Buckner, Boykins, Nene, Anthony, Person",1761-1863-2403-2546-445,DEN,626.0,3,10.0,24.0,22.0,21.0,7.0,2.0,46.0,5.0,7.0,1.0,5.0,2.0,3.0,4.0,8.0,15.0,5.0,7.0,29.0,24.0,,2.0,7.0,27.0,10.0,6.0,4.0,5.0,6.0,3.0,2.0,13.0,,4.0,6.0,2.0,8.0,,,1.0,1.0,1.0,,5.0,,9.0,2.0,2.0,2.0,2.0,2.0,1.0,27.0,27.0,21.0,0.625,0.7142857142857143,0.5333333333333333,0.55,0.5833333333333334,0.5,0.5909090909090909,0.25,,0.6666666666666666,,0.6,0.2,,0.6666666666666666,0.5,105.814696485623,0.5,13.291666666666666,13.954545454545455,12.958333333333334,12.727272727272727,0.35,0.7142857142857143,0.8333333333333334,0.6,0.25,0.2,0.3333333333333333,0.15,0.6666666666666666,0.6666666666666666,1.0,0.2,0.6,0.47173999999999994,0.09090909090909091,0.11764705882352941,0.06896551724137931,0.9310344827586207,6.346666666666667,25.22,0.875,,7.0,1.0,13.0,2.0,,,0.2857142857142857,,,0.3888888888888889,0.468,0.4824777777777778,5.0,,5.0,,1.0,,1.0,4.0,2.0,1.0,7.0,2.0,5.0,3.0,2.0,1.0,,2.0,,,,,2.0,0.5,0.4,0.4,0.4,1.0,0.5384615384615384,0.5,0.5555555555555556,,0.5,1.0,0.5,0.5,,0.05,,,,,0.7142857142857143,0.05555555555555555,,0.2222222222222222,3.0,0.2,0.14285714285714285,,3.0,2.0,2.0,2.0,1.0,,,0.5,0.5,0.5,0.5,1.0,,,,1.0,1.0,,,,,0.5,,2.0,3.0,0.5,1.0,,,,,,0.4,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-2546-935,1610612743,"Greg Buckner, Earl Boykins, Nene, Carmelo Anthony, Bryon Russell","Buckner, Boykins, Nene, Anthony, Russell",1761-1863-2403-2546-935,DEN,57.0,1,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,2.0,,,2.0,,,2.0,,,,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,0.5,,0.5,0.5,,,75.78947368421053,,22.5,12.0,12.0,12.0,,,,,,,,,,,,1.0,1.0,0.480525,,,,,,25.15,1.0,,,,,,,,,,,,,0.480525,-2.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-2546-948,1610612743,"Greg Buckner, Earl Boykins, Nene, Carmelo Anthony, Marcus Camby","Buckner, Boykins, Nene, Anthony, Camby",1761-1863-2403-2546-948,DEN,259.0,5,4.0,7.0,7.0,3.0,5.0,,14.0,1.0,2.0,,2.0,1.0,1.0,,2.0,5.0,,2.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,2.0,1.0,,2.0,1.0,,,,3.0,2.0,,,,,,6.0,2.0,3.0,0.5,0.5,0.4,0.4,0.5,,0.5,,1.0,0.4,,0.3333333333333333,,,,,77.83783783783784,,21.142857142857142,15.857142857142858,21.142857142857142,14.857142857142858,0.4,0.5,1.0,1.0,0.4,,,0.2,1.0,1.0,,,0.4,0.4572,0.3333333333333333,0.3333333333333333,,0.3333333333333333,8.7,,0.42857142857142855,,,,1.0,,,,,,,,,0.3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,1.0,0.2,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-445-702,1610612743,"Greg Buckner, Earl Boykins, Nene, Wesley Person, Voshon Lenard","Buckner, Boykins, Nene, Person, Lenard",1761-1863-2403-445-702,DEN,169.0,1,3.0,6.0,6.0,,,1.0,12.0,2.0,4.0,,,1.0,1.0,,3.0,5.0,,1.0,7.0,7.0,,,,,6.0,,,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,7.0,,,1.0,1.0,0.6,0.6,0.5833333333333334,,,,1.0,1.0,,1.0,0.5,,,,102.24852071005917,,12.666666666666666,15.5,12.5,15.5,0.8,0.5,0.5,1.0,,,,0.2,1.0,1.0,1.0,,0.8,0.51898,0.16666666666666666,0.16666666666666666,,,3.9799999999999995,,,1.0,,1.0,,1.0,,,0.5,0.5,1.0,,0.5517,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-445-935,1610612743,"Greg Buckner, Earl Boykins, Nene, Wesley Person, Bryon Russell","Buckner, Boykins, Nene, Person, Russell",1761-1863-2403-445-935,DEN,628.0,3,10.0,20.0,20.0,3.0,2.0,3.0,40.0,5.0,8.0,1.0,3.0,1.0,5.0,1.0,7.0,16.0,3.0,6.0,20.0,25.0,,,1.0,1.0,4.0,10.0,1.0,2.0,2.0,2.0,,4.0,1.0,6.0,6.0,4.0,10.0,3.0,1.0,,3.0,,1.0,6.0,,11.0,7.0,,3.0,3.0,3.0,2.0,20.0,1.0,3.0,0.2857142857142857,0.2857142857142857,0.4375,0.3684210526315789,0.43478260869565216,,0.07142857142857142,0.15789473684210525,1.0,0.5454545454545454,0.5,0.5454545454545454,0.2727272727272727,,0.6,1.0,91.71974522292993,0.6666666666666666,18.25,13.15,17.35,11.15,0.42105263157894735,0.625,0.8333333333333334,0.4,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.2,0.25,,0.05263157894736842,0.5789473684210527,0.5094,0.30434782608695654,0.35,,0.05,6.94375,24.099999999999998,0.15,2.0,2.0,3.0,4.0,2.0,1.0,0.5,0.2222222222222222,,0.6666666666666666,0.3333333333333333,0.60945,0.5024833333333333,-5.0,,,,2.0,,2.0,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,0.4,,,0.125,0.10526315789473684,,,,,,0.3333333333333333,,,3.0,0.1875,0.25,0.25,3.0,3.0,,,,,,,,,,,2.0,1.0,,,,3.0,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,0.2,0.5,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-445-948,1610612743,"Greg Buckner, Earl Boykins, Nene, Wesley Person, Marcus Camby","Buckner, Boykins, Nene, Person, Camby",1761-1863-2403-445-948,DEN,594.0,4,10.0,19.0,20.0,7.0,9.0,4.0,39.0,,1.0,2.0,6.0,3.0,7.0,4.0,5.0,14.0,4.0,6.0,16.0,25.0,,4.0,6.0,8.0,4.0,6.0,4.0,2.0,2.0,,2.0,4.0,1.0,4.0,5.0,6.0,11.0,,,4.0,4.0,,3.0,7.0,2.0,6.0,1.0,2.0,,,,,12.0,8.0,7.0,0.4,0.4,0.35714285714285715,0.2777777777777778,0.38095238095238093,0.5,0.4444444444444444,0.2222222222222222,,0.8,0.3333333333333333,0.8,0.5,0.3333333333333333,,1.0,94.54545454545455,,16.94736842105263,13.6,14.789473684210526,13.5,0.05555555555555555,,,,0.3333333333333333,0.3333333333333333,0.4,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.2777777777777778,0.41434166666666666,0.05263157894736842,0.06666666666666667,0.25,0.5,11.992857142857144,27.3,0.3684210526315789,1.0,,4.0,4.0,5.0,,,0.5555555555555556,1.0,0.25,,0.45493333333333336,0.393675,-9.0,,,,,,,2.0,,2.0,1.0,,2.0,,,,,,1.0,1.0,,,2.0,,,,,0.5,0.25,0.5,0.16666666666666666,1.0,,0.75,,,0.09090909090909091,,,,,,,,,0.3333333333333333,1.0,0.07142857142857142,,0.25,2.0,,,,,,,,,,,2.0,,,,,,,,,,0.75,,,,,,,1.0,,,2.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2403-935-948,1610612743,"Greg Buckner, Earl Boykins, Nene, Bryon Russell, Marcus Camby","Buckner, Boykins, Nene, Russell, Camby",1761-1863-2403-935-948,DEN,367.0,4,6.0,14.0,13.0,8.0,6.0,,27.0,1.0,1.0,1.0,3.0,2.0,3.0,,4.0,7.0,1.0,5.0,13.0,17.0,,,3.0,7.0,4.0,4.0,,2.0,2.0,,1.0,4.0,,2.0,3.0,,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,7.0,2.0,2.0,1.0,,1.0,,13.0,7.0,8.0,0.5,0.5,0.5714285714285714,0.5,0.5909090909090909,,0.5,0.125,0.3333333333333333,0.6666666666666666,,0.6,,,,0.5,105.94005449591282,,12.785714285714286,14.461538461538462,12.785714285714286,14.307692307692308,0.125,1.0,1.0,,0.375,0.3333333333333333,0.5,0.375,0.6666666666666666,0.6666666666666666,0.5,,0.25,0.4627,0.2222222222222222,0.25,,0.5384615384615384,12.4,22.3,0.5714285714285714,,,,4.0,,,,,,,,,0.4253,-4.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,0.5,,0.4,,0.5,1.0,1.0,,,0.125,,,,,,0.2,,,1.0,0.14285714285714285,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
1761-1863-2546-445-935,1610612743,"Greg Buckner, Earl Boykins, Carmelo Anthony, Wesley Person, Bryon Russell","Buckner, Boykins, Anthony, Person, Russell",1761-1863-2546-445-935,DEN,237.0,2,4.0,9.0,7.0,3.0,2.0,3.0,16.0,5.0,6.0,,1.0,,,2.0,5.0,7.0,3.0,,13.0,11.0,,4.0,,7.0,6.0,4.0,2.0,3.0,4.0,3.0,,9.0,1.0,,2.0,3.0,5.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,9.0,7.0,3.0,0.6,1.0,0.7142857142857143,0.65,0.65,1.0,0.7,0.3,0.5,,0.5,1.0,0.75,1.0,,,97.21518987341771,,15.11111111111111,14.428571428571429,14.333333333333334,14.428571428571429,0.6,0.8333333333333334,1.0,0.6,0.1,,,,,,,0.2,0.9,0.556315,,,0.3076923076923077,0.5384615384615384,1.0714285714285714,23.833333333333332,0.3333333333333333,2.0,3.0,2.0,4.0,2.0,,,1.0,1.0,1.0,0.6,0.60225,0.53852,2.0,2.0,2.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,,2.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,0.7,,1.0,,1.0,1.0,,0.1,,,,1.0,0.6666666666666666,,,0.2,1.0,0.14285714285714285,0.16666666666666666,,,,1.0,1.0,1.0,,,0.5,0.5,1.0,0.5,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2005,2004-05,True
