EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FTA,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,NonShootingPenaltyNonTakeFouls,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,SecondChanceFg3Pct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceTurnovers,Loose Ball Fouls,ShortMidRangeFGM,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Travels,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,Technical Free Throw Trips,BlockedShortMidRange,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Arc3PctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1506-1513-1533-1536-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Stephen Jackson, Fred Jones","Croshere, Pollard, Johnson, Jackson, Jones",1506-1513-1533-1536-2410,IND,187.0,1,3.0,-4.0,4.0,5.0,3.0,9.0,2.0,1.0,3.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.375,0.5,0.4,0.5,1.0,69.30481283422459,20.25,21.2,20.25,18.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5309666666666667,0.25,1.0,7.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-2410-2592,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Fred Jones, James Jones","Croshere, Pollard, Johnson, Jones, Jones",1506-1513-1533-2410-2592,IND,216.0,1,4.0,4.0,5.0,5.0,,10.0,,2.0,2.0,2.0,6.0,2.0,3.0,4.0,5.0,2.0,2.0,,,6.0,,0.5,0.6,0.5,,1.0,66.66666666666667,16.4,26.8,16.4,21.6,,0.4,0.6,0.45119,,,18.9,5.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.2,0.4,0.2,0.4,0.45119,1.0,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1536-2410-397,1610612754,"Austin Croshere, Scot Pollard, Stephen Jackson, Fred Jones, Reggie Miller","Croshere, Pollard, Jackson, Jones, Miller",1506-1513-1536-2410-397,IND,9.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-2109-2410-2592,1610612754,"Austin Croshere, Scot Pollard, Eddie Gill, Fred Jones, James Jones","Croshere, Pollard, Gill, Jones, Jones",1506-1513-2109-2410-2592,IND,1143.0,4,19.0,4.0,34.0,35.0,21.0,69.0,3.0,12.0,16.0,20.0,46.0,42.0,7.0,9.0,11.0,7.0,24.0,1.0,,41.0,,0.6764705882352942,0.7777777777777778,0.8,1.0,1.0,86.92913385826772,14.970588235294118,18.114285714285714,14.911764705882353,17.571428571428573,0.13043478260869565,0.5217391304347826,0.43478260869565216,0.4406543478260869,0.3225806451612903,0.14285714285714285,14.35625,24.0,5.0,3.0,3.0,4.0,2.0,7.0,7.0,6.0,12.0,5.0,14.0,32.0,4.0,4.0,2.0,6.0,1.0,16.0,1.0,1.0,2.0,5.0,3.0,32.0,24.0,0.2857142857142857,0.3333333333333333,0.4375,0.5,0.5652173913043478,0.5294117647058824,0.6666666666666666,0.30434782608695654,1.0,0.3333333333333333,0.16666666666666666,,0.5,0.4166666666666667,0.4166666666666667,0.2,0.13043478260869565,0.17391304347826086,0.17647058823529413,0.11764705882352941,0.44373823529411766,0.6956521739130435,24.785714285714285,0.7058823529411765,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,5.0,2.0,10.0,12.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,0.5714285714285714,0.4,0.5714285714285714,1.0,1.0,0.8333333333333334,0.0625,0.3333333333333333,1.0,0.1111111111111111,1.0,0.14285714285714285,0.5,1.0,0.6666666666666666,1.0,0.5,0.043478260869565216,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.375,0.10869565217391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-1902-2410,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, Jeff Foster, Fred Jones","Croshere, Johnson, Jackson, Foster, Jones",1506-1533-1536-1902-2410,IND,796.0,6,13.0,-17.0,25.0,23.0,14.0,48.0,8.0,4.0,14.0,4.0,13.0,30.0,2.0,4.0,11.0,2.0,4.0,,,8.0,1.0,0.24074074074074073,0.6666666666666666,0.8,0.5,,86.83417085427135,19.44,13.478260869565217,17.72,13.347826086956522,0.32,0.16,0.76,0.4722086956521739,0.038461538461538464,,6.778571428571429,11.0,,1.0,,10.0,6.0,,11.0,,8.0,6.0,2.0,11.0,,8.0,,1.0,,3.0,1.0,,7.0,,1.0,11.0,11.0,,,,,0.18,0.32142857142857145,0.36666666666666664,0.44,,0.2,0.3684210526315789,,1.0,,,,0.04,0.4,,0.42857142857142855,0.4850916666666667,0.8461538461538461,29.20909090909091,0.44,3.0,,,4.0,2.0,,,3.0,3.0,,5.0,2.0,5.0,3.0,,3.0,,3.0,1.0,1.0,1.0,,,6.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,1.0,,,1.0,0.3333333333333333,0.2727272727272727,0.5,0.3333333333333333,,0.25,0.35714285714285715,0.07142857142857142,0.125,0.5714285714285714,0.42857142857142855,1.0,0.25,0.25,,,,,0.08,,,,0.3,0.3,0.3333333333333333,0.2857142857142857,,,0.375,0.06666666666666667,0.38461538461538464,4.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.5,0.511625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-1902-397,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, Jeff Foster, Reggie Miller","Croshere, Johnson, Jackson, Foster, Miller",1506-1533-1536-1902-397,IND,104.0,2,2.0,1.0,3.0,4.0,,7.0,2.0,,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,1.0,1.0,,,96.92307692307692,14.666666666666666,15.0,14.666666666666666,15.0,1.0,,1.0,0.6569,,,1.55,3.0,,,,,,2.0,,2.0,2.0,,,4.0,2.0,,1.0,1.0,,2.0,,,,,,4.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,0.6569,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-2410-2592,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, Fred Jones, James Jones","Croshere, Johnson, Jackson, Jones, Jones",1506-1533-1536-2410-2592,IND,51.0,1,1.0,-4.0,1.0,2.0,2.0,3.0,,,,,,4.0,,,1.0,,,,,,,,,,,,84.70588235294117,28.0,11.5,27.0,11.5,,,1.0,0.45945,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,0.45945,,25.8,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-2410-397,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, Fred Jones, Reggie Miller","Croshere, Johnson, Jackson, Jones, Miller",1506-1533-1536-2410-397,IND,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-2410-979,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, Fred Jones, Jermaine O'Neal","Croshere, Johnson, Jackson, Jones, O'Neal",1506-1533-1536-2410-979,IND,124.0,1,2.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,,,,3.0,1.0,0.5,0.5,0.5,,,69.6774193548387,11.666666666666666,29.666666666666668,11.666666666666666,22.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5298166666666667,,,10.45,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,0.5,,,,,0.3333333333333333,,,,,25.4,,,,,,,,,1.0,1.0,,,,,,,3.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,,0.5,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1533-1536-2592-397,1610612754,"Austin Croshere, Anthony Johnson, Stephen Jackson, James Jones, Reggie Miller","Croshere, Johnson, Jackson, Jones, Miller",1506-1533-1536-2592-397,IND,37.0,1,1.0,-2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,77.83783783783784,26.0,11.0,26.0,11.0,,,1.0,0.29835,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,0.29835,,26.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
