EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,DeadBallTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyFG2M,AtRimAssists,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,Corner3Assists,DefThreePtRebounds,BadPassSteals,Offensive Fouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,Travels,SecondChanceTurnovers,BlockedShortMidRange,AtRimPctBlocked,DefArc3ReboundPct,PtsUnassisted3s,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,DefensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,team_id,year,season,team_vs
1065-1496-1985-2229-2590,1610612749,"Erick Strickland, Keith Van Horn, Zendon Hamilton, Mike James, Mo Williams","Strickland, Van Horn, Hamilton, James, Williams",1065-1496-1985-2229-2590,MIL,103.0,1,2.0,2.0,4.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.6,0.5,0.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,111.84466019417476,15.5,10.25,11.75,10.0,0.25,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.5,0.4570875,0.3586,0.3586,0.3333333333333333,0.3333333333333333,10.200000000000001,25.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-1985-2229-389,1610612749,"Erick Strickland, Keith Van Horn, Zendon Hamilton, Mike James, Toni Kukoc","Strickland, Van Horn, Hamilton, James, Kukoc",1065-1496-1985-2229-389,MIL,454.0,1,8.0,1.0,12.0,13.0,,1.0,25.0,,1.0,3.0,3.0,4.0,1.0,6.0,8.0,1.0,3.0,18.0,17.0,,2.0,2.0,,,,8.0,4.0,1.0,4.0,5.0,1.0,11.0,,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,3.0,4.0,,16.0,,,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,0.8181818181818182,1.0,,0.1111111111111111,0.5,0.5,,0.5,,,79.29515418502203,17.583333333333332,18.692307692307693,17.583333333333332,18.384615384615383,0.1111111111111111,,,0.3333333333333333,0.4444444444444444,0.75,0.75,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.41945,,,0.1111111111111111,,11.1875,27.5,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2033-2046-2229,1610612749,"Erick Strickland, Keith Van Horn, Marcus Fizer, Desmond Mason, Mike James","Strickland, Van Horn, Fizer, Mason, James",1065-1496-2033-2046-2229,MIL,383.0,2,6.0,-1.0,10.0,11.0,3.0,,21.0,2.0,3.0,,3.0,4.0,1.0,5.0,7.0,2.0,2.0,12.0,13.0,,,,3.0,1.0,3.0,6.0,4.0,1.0,3.0,3.0,2.0,6.0,,,,3.0,,,,,,,2.0,3.0,,12.0,3.0,3.0,0.6,0.6,0.7142857142857143,0.5555555555555556,0.55,,0.3333333333333333,0.2222222222222222,,,,,,,78.9556135770235,20.7,16.0,20.7,16.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.4444444444444444,0.75,0.75,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.4941222222222222,,0.5232,,0.25,11.328571428571427,23.9,0.3,,,,,,,,,3.0,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,0.1,0.125,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.1111111111111111,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2033-2072-2229,1610612749,"Erick Strickland, Keith Van Horn, Marcus Fizer, Michael Redd, Mike James","Strickland, Van Horn, Fizer, Redd, James",1065-1496-2033-2072-2229,MIL,749.0,4,12.0,2.0,26.0,25.0,16.0,4.0,51.0,3.0,7.0,7.0,4.0,7.0,2.0,9.0,21.0,6.0,5.0,29.0,27.0,5.0,,4.0,13.0,1.0,17.0,10.0,8.0,2.0,5.0,7.0,3.0,16.0,2.0,4.0,6.0,16.0,1.0,,,,1.0,4.0,5.0,6.0,1.0,25.0,17.0,16.0,0.5555555555555556,0.625,0.42857142857142855,0.4444444444444444,0.48333333333333334,0.3333333333333333,0.425,0.2222222222222222,,0.3333333333333333,0.5,0.375,0.2,,98.05073431241657,16.346153846153847,12.96,15.576923076923077,12.96,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.25925925925925924,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.75,0.07407407407407407,0.48148148148148145,0.4860833333333333,0.566275,0.529528947368421,0.13793103448275862,0.5862068965517241,9.4,24.016666666666666,0.6153846153846154,2.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,9.0,,10.0,1.0,1.0,,2.0,,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.9090909090909091,0.5,1.0,0.06666666666666667,0.2857142857142857,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.06896551724137931,0.08695652173913043,15.0,3.0,7.0,4.0,5.0,,,,,,,,0.38461538461538464,0.42105263157894735,1.0,1.0,,,0.14814814814814814,0.3684210526315789,0.42857142857142855,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.5,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,1.0,0.6666666666666666,0.25,0.16666666666666666,0.21052631578947367,0.25,0.10526315789473684,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2033-2229-2590,1610612749,"Erick Strickland, Keith Van Horn, Marcus Fizer, Mike James, Mo Williams","Strickland, Van Horn, Fizer, James, Williams",1065-1496-2033-2229-2590,MIL,154.0,1,3.0,5.0,6.0,5.0,6.0,2.0,11.0,2.0,2.0,2.0,,,,2.0,4.0,1.0,3.0,7.0,2.0,1.0,2.0,4.0,4.0,3.0,7.0,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,6.0,,,,,,,1.0,6.0,1.0,3.0,7.0,6.0,0.5,1.0,0.5,0.4,0.4375,1.0,0.4375,0.2,,0.5,1.0,0.6666666666666666,0.5,,102.85714285714285,15.0,12.8,14.666666666666666,12.8,0.4,1.0,1.0,0.4,,,,,,0.6,0.54928,0.6812,0.54928,0.5714285714285714,1.0,3.05,23.0,1.0,,,,,,,,,4.0,,4.0,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,0.2857142857142857,0.3333333333333333,,2.0,2.0,1.0,2.0,1.0,,,,,,,0.5,0.4,,1.0,,0.5,0.2,0.4,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2046-2072-2091,1610612749,"Erick Strickland, Keith Van Horn, Desmond Mason, Michael Redd, Daniel Santiago","Strickland, Van Horn, Mason, Redd, Santiago",1065-1496-2046-2072-2091,MIL,416.0,2,7.0,-6.0,13.0,14.0,,2.0,27.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,9.0,4.0,,14.0,20.0,2.0,,2.0,,,,4.0,4.0,1.0,2.0,4.0,1.0,10.0,,2.0,2.0,4.0,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,,12.0,,,0.5,0.6666666666666666,0.4444444444444444,0.5384615384615384,0.5384615384615384,0.5,,0.3076923076923077,0.5,0.4,,0.3333333333333333,0.5,,93.46153846153845,16.23076923076923,14.642857142857142,16.153846153846153,14.642857142857142,0.3076923076923077,0.5,0.5,0.23076923076923078,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,0.6153846153846154,0.5007576923076923,0.5595,,0.14285714285714285,,6.855555555555556,24.5,,1.0,,2.0,6.0,,2.0,,,2.0,,2.0,,1.0,,1.0,,1.0,0.5,0.5,,1.0,1.0,0.5,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.07692307692307693,0.1111111111111111,2.0,,,3.0,,1.0,,,,,,,,,,1.0,,0.5,0.23076923076923078,,,1.0,2.0,2.0,,,,,,1.0,,,,2.0,,2.0,,1.0,1.0,,0.5,0.5,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2046-2072-2429,1610612749,"Erick Strickland, Keith Van Horn, Desmond Mason, Michael Redd, Dan Gadzuric","Strickland, Van Horn, Mason, Redd, Gadzuric",1065-1496-2046-2072-2429,MIL,526.0,2,9.0,-2.0,15.0,16.0,,3.0,31.0,,3.0,6.0,2.0,4.0,,4.0,13.0,1.0,4.0,12.0,14.0,2.0,,2.0,,,,4.0,4.0,,2.0,2.0,1.0,4.0,,3.0,3.0,9.0,1.0,,1.0,,3.0,1.0,3.0,5.0,,10.0,,,0.5,0.6666666666666666,0.3076923076923077,0.2857142857142857,0.375,0.5,,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.3,0.25,,84.86692015209125,18.733333333333334,15.3125,17.533333333333335,15.0,0.21428571428571427,,,0.42857142857142855,0.2857142857142857,0.5,0.5,0.5,,0.2857142857142857,0.458225,0.33325,,0.16666666666666666,,9.86923076923077,23.0,,2.0,,,,,,,1.0,6.0,,6.0,,2.0,1.0,3.0,1.0,,,,,1.0,0.8571428571428571,0.6666666666666666,1.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.1875,0.2,2.0,,,1.0,,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,0.07142857142857142,,,,,,,,,,,1.0,,,,2.0,1.0,,,1.0,,,0.5,0.5,0.07692307692307693,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2046-2072-2585,1610612749,"Erick Strickland, Keith Van Horn, Desmond Mason, Michael Redd, Zaza Pachulia","Strickland, Van Horn, Mason, Redd, Pachulia",1065-1496-2046-2072-2585,MIL,33.0,1,1.0,-1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,87.27272727272727,21.0,12.0,21.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2046-2072-2590,1610612749,"Erick Strickland, Keith Van Horn, Desmond Mason, Michael Redd, Mo Williams","Strickland, Van Horn, Mason, Redd, Williams",1065-1496-2046-2072-2590,MIL,7.0,3,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,2.0,2.0,,,,1.0,,2.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,411.42857142857144,2.0,5.0,2.0,5.0,1.0,1.0,1.0,,,,,,,1.0,0.6459,,0.6459,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
1065-1496-2046-2072-389,1610612749,"Erick Strickland, Keith Van Horn, Desmond Mason, Michael Redd, Toni Kukoc","Strickland, Van Horn, Mason, Redd, Kukoc",1065-1496-2046-2072-389,MIL,342.0,2,6.0,-5.0,10.0,10.0,,,20.0,2.0,4.0,,,4.0,1.0,2.0,8.0,1.0,2.0,6.0,11.0,,,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,3.0,1.0,1.0,,,,1.0,1.0,2.0,,6.0,,,0.5,0.5,0.25,0.2222222222222222,0.3,,,0.1111111111111111,,,,,,,84.21052631578947,16.8,17.4,16.8,17.1,0.4444444444444444,0.5,0.5,,0.4444444444444444,,,,0.1111111111111111,0.5555555555555556,0.4726777777777778,,,,,8.3,27.5,,,,,,,,,,2.0,,3.0,,,,1.0,,,,,,0.5,0.6,,1.0,,,,,,,,,0.1,0.1111111111111111,,,,,,1.0,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2005,2004-05,False
