EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted3s,DefThreePtRebounds,FTDefRebounds,LostBallSteals,ShootingFouls,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,LostBallTurnovers,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg2aBlocked,ShortMidRangeAssists,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffThreePtRebounds,Offensive Fouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,BlockedLongMidRange,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1496-2572-2734-711-762,1610612742,"Keith Van Horn, Josh Howard, Devin Harris, Jerry Stackhouse, Shawn Bradley","Van Horn, Howard, Harris, Stackhouse, Bradley",1496-2572-2734-711-762,DAL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1496-2572-2734-711-956,1610612742,"Keith Van Horn, Josh Howard, Devin Harris, Jerry Stackhouse, Erick Dampier","Van Horn, Howard, Harris, Stackhouse, Dampier",1496-2572-2734-711-956,DAL,52.0,1,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,55.38461538461538,28.0,24.0,28.0,24.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.2274,,,,,9.7,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.2274,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1496-2605-2734-711-714,1610612742,"Keith Van Horn, Marquis Daniels, Devin Harris, Jerry Stackhouse, Michael Finley","Van Horn, Daniels, Harris, Stackhouse, Finley",1496-2605-2734-711-714,DAL,208.0,1,3.0,-3.0,7.0,6.0,2.0,13.0,,,,,1.0,2.0,,2.0,1.0,1.0,,,1.0,4.0,1.0,1.0,,5.0,8.0,,,,,2.0,,3.0,,,,1.0,1.0,2.0,,1.0,,5.0,2.0,1.0,2.0,2.0,4.0,,,,,5.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,,0.5,,0.2,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,90.0,17.142857142857142,14.666666666666666,16.714285714285715,14.666666666666666,,,,0.4,0.5,0.5,0.4,,,,0.2,1.0,1.0,1.0,,,,,,,0.2,,0.41072,,,,,14.6,22.4,7.0,6.0,,,1.0,4.0,,5.0,,,,1.0,,2.0,,3.0,3.0,1.0,,5.0,7.0,0.25,0.5,0.5,0.3333333333333333,,1.0,,,,0.41072,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,0.5,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-2605-711,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Marquis Daniels, Jerry Stackhouse","Nowitzki, Terry, Howard, Daniels, Stackhouse",1717-1891-2572-2605-711,DAL,160.0,2,3.0,2.0,6.0,5.0,1.0,11.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,1.0,4.0,1.0,1.0,2.0,7.0,5.0,,,2.0,2.0,2.0,,3.0,,,,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,3.0,1.0,4.0,,2.0,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,,0.5833333333333334,1.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,99.0,10.333333333333334,19.6,9.833333333333334,16.4,0.6,0.3333333333333333,0.5,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,0.8,,0.5782700000000001,,0.16666666666666666,0.2,0.2857142857142857,5.6,23.3,4.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,,,,,,,,,5.0,,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,0.6666666666666666,0.5,0.5813,0.5714285714285714,0.6666666666666666,,,2.0,,2.0,0.6666666666666666,,,,,,,,,,,1.0,0.5,,,1.0,,,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-2605-714,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Marquis Daniels, Michael Finley","Nowitzki, Terry, Howard, Daniels, Finley",1717-1891-2572-2605-714,DAL,346.0,5,6.0,2.0,11.0,11.0,,22.0,2.0,2.0,,,,1.0,2.0,3.0,,,1.0,2.0,4.0,6.0,1.0,2.0,1.0,12.0,10.0,,,,,4.0,4.0,,,2.0,1.0,2.0,,2.0,,,,4.0,,3.0,4.0,,4.0,,2.0,,1.0,12.0,0.5,0.5,,0.5,0.5,0.6666666666666666,,0.6875,,0.6666666666666666,,0.25,1.0,,0.8,,,,,91.5606936416185,14.909090909090908,16.545454545454547,14.909090909090908,15.363636363636363,0.25,1.0,1.0,0.125,,,0.375,0.6666666666666666,0.6666666666666666,,,,,,0.25,0.5,0.5,,,,0.5,0.5,0.47286875,,0.1111111111111111,0.14285714285714285,,9.716666666666667,24.8,2.0,8.0,,,,1.0,,,2.0,1.0,1.0,2.0,2.0,,,2.0,,3.0,,,2.0,,,,1.0,,1.0,1.0,,,0.393275,,0.18181818181818182,3.0,1.0,,,,,0.5,0.5,,1.0,,1.0,,,,,,1.0,0.5,,,,1.0,2.0,2.0,2.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-2605-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Marquis Daniels, Erick Dampier","Nowitzki, Terry, Howard, Daniels, Dampier",1717-1891-2572-2605-956,DAL,614.0,3,10.0,-2.0,20.0,21.0,4.0,41.0,5.0,12.0,2.0,6.0,,3.0,4.0,4.0,,1.0,,4.0,9.0,19.0,,5.0,1.0,19.0,21.0,2.0,6.0,,4.0,4.0,14.0,,4.0,4.0,,2.0,,2.0,,,1.0,4.0,6.0,7.0,10.0,6.0,16.0,2.0,1.0,1.0,1.0,15.0,0.2222222222222222,0.2857142857142857,,,,0.47368421052631576,0.3333333333333333,0.375,0.3333333333333333,0.3958333333333333,0.3333333333333333,0.20833333333333334,0.7,0.6,0.6666666666666666,0.4,0.3333333333333333,,0.14285714285714285,96.15635179153095,15.05,14.904761904761905,14.6,14.142857142857142,0.5,0.4166666666666667,0.4166666666666667,0.125,,,0.16666666666666666,1.0,1.0,0.25,0.041666666666666664,,,,0.16666666666666666,,,,1.0,0.3333333333333333,0.7083333333333334,,0.51704375,0.5624166666666667,0.041666666666666664,0.05263157894736842,0.21052631578947367,5.247368421052632,24.380000000000003,,6.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,7.0,,,,,,,,0.7142857142857143,1.0,0.2,,,,,,,1.0,2.0,1.0,5.0,1.0,0.5,0.5,,,,,,,,,,0.6666666666666666,,,1.0,,,3.0,2.0,3.0,2.0,0.05263157894736842,,0.6666666666666666,,,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-353-711,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Darrell Armstrong, Jerry Stackhouse","Nowitzki, Terry, Howard, Armstrong, Stackhouse",1717-1891-2572-353-711,DAL,209.0,2,3.0,-7.0,9.0,8.0,1.0,17.0,1.0,2.0,,,1.0,2.0,,,,1.0,,1.0,2.0,4.0,,2.0,2.0,6.0,13.0,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,2.0,1.0,3.0,,2.0,,,6.0,0.5,0.5,,,,0.5,,0.3333333333333333,,0.42857142857142855,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.25,1.0,,,117.12918660287082,13.11111111111111,11.375,13.11111111111111,8.375,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,0.6666666666666666,,0.46376666666666666,,,,,2.975,24.05,6.0,5.0,1.0,2.0,1.0,3.0,2.0,4.0,,,,2.0,2.0,,,2.0,1.0,3.0,1.0,4.0,6.0,0.3333333333333333,0.25,0.4,1.0,,,,0.5,0.5,0.4789875,0.6666666666666666,0.6666666666666666,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,,,0.25,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-673-711,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Alan Henderson, Jerry Stackhouse","Nowitzki, Terry, Howard, Henderson, Stackhouse",1717-1891-2572-673-711,DAL,526.0,2,9.0,1.0,16.0,17.0,1.0,33.0,1.0,2.0,,,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,8.0,3.0,6.0,3.0,20.0,19.0,1.0,1.0,,2.0,2.0,6.0,9.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,,11.0,,6.0,8.0,1.0,9.0,,5.0,1.0,3.0,18.0,0.25,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.6071428571428571,1.0,0.625,1.0,0.42857142857142855,0.6,,0.6666666666666666,0.14285714285714285,,0.5,,90.34220532319391,14.1875,17.58823529411765,14.0625,17.058823529411764,0.14285714285714285,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,1.0,,,0.5714285714285714,0.25,0.47165357142857145,,0.1875,0.3,0.1,8.4875,24.3,4.0,5.0,,,1.0,3.0,1.0,3.0,,,,,,2.0,,2.0,1.0,4.0,,3.0,4.0,0.3333333333333333,0.25,0.3,,,1.0,,,,0.4321625,0.15,0.25,,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,0.4,0.25,,,1.0,,3.0,2.0,3.0,1.0,,,0.3333333333333333,0.5,,1.0,,,,,,1.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-673-714,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Alan Henderson, Michael Finley","Nowitzki, Terry, Howard, Henderson, Finley",1717-1891-2572-673-714,DAL,1337.0,5,22.0,2.0,42.0,40.0,4.0,82.0,7.0,8.0,,,2.0,5.0,6.0,13.0,1.0,4.0,2.0,3.0,15.0,26.0,3.0,7.0,11.0,50.0,48.0,,,3.0,3.0,18.0,12.0,9.0,,3.0,2.0,9.0,3.0,12.0,2.0,1.0,3.0,27.0,3.0,6.0,8.0,4.0,12.0,1.0,15.0,1.0,6.0,47.0,0.6,0.6,1.0,0.42857142857142855,0.42857142857142855,0.5769230769230769,,0.5909090909090909,,0.625,0.5,0.21212121212121213,0.5,0.2727272727272727,0.4375,0.2,0.3333333333333333,0.6666666666666666,0.06666666666666667,88.31712789827972,13.619047619047619,19.125,13.166666666666666,17.375,0.24242424242424243,0.875,0.875,0.15151515151515152,0.4,0.4,0.3939393939393939,0.46153846153846156,0.46153846153846156,0.5,0.12121212121212122,0.25,0.25,1.0,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,,,0.45454545454545453,0.6666666666666666,0.5105636363636364,0.4386,0.15789473684210525,0.1935483870967742,0.06,10.942307692307692,23.857142857142858,26.0,3.0,3.0,3.0,9.0,15.0,4.0,25.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,5.0,4.0,11.0,2.0,25.0,26.0,0.6,0.525,0.5434782608695652,0.4,1.0,1.0,0.7142857142857143,0.15,1.0,0.4913575,0.5,0.6190476190476191,,1.0,1.0,2.0,3.0,1.0,0.25,0.25,1.0,2.0,1.0,5.0,1.0,,0.2,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.1,0.5,,1.0,1.0,3.0,2.0,3.0,2.0,,,0.6666666666666666,0.5,3.0,,,0.15,,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-711-714,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse, Michael Finley","Nowitzki, Terry, Howard, Stackhouse, Finley",1717-1891-2572-711-714,DAL,5364.0,13,89.0,-33.0,176.0,179.0,25.0,355.0,33.0,58.0,8.0,15.0,9.0,24.0,10.0,28.0,4.0,13.0,11.0,31.0,52.0,110.0,15.0,44.0,49.0,198.0,231.0,10.0,20.0,8.0,37.0,36.0,68.0,33.0,14.0,31.0,11.0,18.0,11.0,29.0,7.0,4.0,2.0,69.0,21.0,37.0,61.0,30.0,91.0,4.0,66.0,6.0,22.0,161.0,0.34615384615384615,0.4,0.7333333333333333,0.3409090909090909,0.3409090909090909,0.4727272727272727,0.5,0.4837662337662338,0.5576923076923077,0.5355191256830601,0.6166666666666667,0.2857142857142857,0.7551020408163265,0.3620689655172414,0.7916666666666666,0.32558139534883723,0.26666666666666666,0.875,0.05194805194805195,95.30201342281879,14.846590909090908,15.368715083798882,13.772727272727273,14.58659217877095,0.37662337662337664,0.5689655172413793,0.6470588235294118,0.15584415584415584,0.375,0.4090909090909091,0.18181818181818182,0.35714285714285715,0.35714285714285715,0.2,0.08441558441558442,0.3076923076923077,0.3076923076923077,1.0,0.2012987012987013,0.3548387096774194,0.3548387096774194,0.6363636363636364,0.5769230769230769,0.5333333333333333,0.6623376623376623,0.3548387096774194,0.4951977272727273,0.5059977272727273,0.12941176470588237,0.1746031746031746,0.18686868686868688,6.393636363636364,24.693181818181817,77.0,79.0,16.0,25.0,22.0,40.0,27.0,92.0,12.0,11.0,8.0,15.0,10.0,12.0,5.0,27.0,12.0,48.0,13.0,92.0,77.0,0.55,0.5241935483870968,0.569620253164557,0.5555555555555556,0.56,0.7647058823529411,0.36363636363636365,0.4032258064516129,0.64,0.4936766129032258,0.46464646464646464,0.4375,12.0,20.0,4.0,3.0,17.0,0.6666666666666666,0.8695652173913043,0.875,5.0,13.0,7.0,22.0,2.0,5.0,0.3181818181818182,0.5,0.16666666666666666,0.625,0.20967741935483872,0.38461538461538464,9.0,4.0,4.0,7.0,5.0,7.0,6.0,0.08181818181818182,0.1206896551724138,0.8571428571428571,0.4444444444444444,9.0,1.0,15.0,0.14516129032258066,2.0,1.0,0.2222222222222222,2.0,,0.08333333333333333,,,,7.0,4.0,0.25,0.2631578947368421,2.0,6.0,0.07692307692307693,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,0.5,0.2222222222222222,0.8571428571428571,0.125,0.5,1.0,0.15384615384615385,0.5,1.0,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, Howard, Stackhouse, Dampier",1717-1891-2572-711-956,DAL,2207.0,5,37.0,7.0,69.0,72.0,13.0,141.0,16.0,30.0,4.0,8.0,7.0,12.0,6.0,14.0,1.0,3.0,7.0,11.0,29.0,56.0,8.0,14.0,11.0,93.0,86.0,5.0,11.0,3.0,16.0,14.0,44.0,12.0,8.0,11.0,7.0,7.0,4.0,11.0,4.0,,,26.0,14.0,18.0,24.0,15.0,39.0,5.0,16.0,4.0,8.0,77.0,0.2413793103448276,0.28,0.5,0.5714285714285714,0.5714285714285714,0.5178571428571429,0.45454545454545453,0.5857142857142857,0.5,0.6118421052631579,0.5333333333333333,0.2,0.6666666666666666,0.5185185185185185,0.6285714285714286,0.45454545454545453,0.4,0.8333333333333334,0.2,91.99818758495697,15.159420289855072,16.125,14.130434782608695,14.944444444444445,0.42857142857142855,0.5333333333333333,0.6956521739130435,0.17142857142857143,0.5833333333333334,0.6363636363636364,0.2,0.42857142857142855,0.42857142857142855,,0.04285714285714286,0.3333333333333333,0.3333333333333333,,0.15714285714285714,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.6153846153846154,0.5,0.6285714285714286,0.6363636363636364,0.5055257142857142,0.5278875,0.10810810810810811,0.13333333333333333,0.17204301075268819,6.317857142857143,24.407142857142855,14.0,22.0,4.0,6.0,6.0,9.0,3.0,21.0,5.0,6.0,3.0,2.0,1.0,5.0,2.0,7.0,2.0,20.0,2.0,21.0,14.0,0.6666666666666666,0.8181818181818182,0.8076923076923077,0.2857142857142857,0.5,0.5833333333333334,0.3125,0.5454545454545454,0.6666666666666666,0.5348409090909091,0.22580645161290322,0.2028985507246377,12.0,4.0,2.0,3.0,12.0,1.0,0.5,0.5,2.0,2.0,2.0,2.0,,1.0,1.0,,0.625,0.6666666666666666,0.18181818181818182,1.0,8.0,2.0,3.0,2.0,1.0,2.0,2.0,0.14285714285714285,0.23333333333333334,1.0,0.2857142857142857,,1.0,3.0,,,,,1.0,,0.08333333333333333,,,,1.0,1.0,0.16666666666666666,,,2.0,,,1.0,2.0,1.0,,,2.0,,0.5,0.5,0.5,,,,0.15384615384615385,0.5,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-714-762,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Michael Finley, Shawn Bradley","Nowitzki, Terry, Howard, Finley, Bradley",1717-1891-2572-714-762,DAL,208.0,2,3.0,3.0,7.0,8.0,2.0,15.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,5.0,1.0,2.0,,9.0,6.0,2.0,2.0,,4.0,,6.0,3.0,,1.0,,,1.0,1.0,,1.0,,3.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,,1.0,5.0,,,1.0,0.5,0.5,0.6,1.0,0.6428571428571429,1.0,0.5625,1.0,0.2857142857142857,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,103.84615384615384,16.857142857142858,11.25,14.857142857142858,11.25,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,1.0,1.0,0.5714285714285714,,0.49355714285714286,0.59365,0.125,0.16666666666666666,0.4444444444444444,10.78,24.5,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
1717-1891-2572-714-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Michael Finley, Erick Dampier","Nowitzki, Terry, Howard, Finley, Dampier",1717-1891-2572-714-956,DAL,8183.0,13,136.0,2.0,264.0,261.0,37.0,525.0,47.0,93.0,6.0,15.0,17.0,36.0,20.0,61.0,3.0,5.0,21.0,46.0,84.0,190.0,24.0,51.0,41.0,281.0,279.0,10.0,28.0,5.0,34.0,74.0,94.0,57.0,8.0,46.0,21.0,37.0,19.0,56.0,16.0,3.0,6.0,131.0,35.0,66.0,89.0,42.0,131.0,4.0,53.0,4.0,28.0,247.0,0.44047619047619047,0.4625,0.7916666666666666,0.47058823529411764,0.47058823529411764,0.4421052631578947,0.35714285714285715,0.4979253112033195,0.4264705882352941,0.5283018867924528,0.4358974358974359,0.21161825726141079,0.6804123711340206,0.330188679245283,0.6974789915966386,0.3157894736842105,0.21052631578947367,0.7058823529411765,0.034782608695652174,92.38665526090676,15.295454545454545,15.881226053639846,14.416666666666666,15.114942528735632,0.38589211618257263,0.5053763440860215,0.5949367088607594,0.14937759336099585,0.4722222222222222,0.5151515151515151,0.25311203319502074,0.32786885245901637,0.3333333333333333,0.3,0.02074688796680498,0.6,0.6,1.0,0.1908713692946058,0.45652173913043476,0.45652173913043476,0.7619047619047619,0.4411764705882353,0.4,0.5975103734439834,0.45652173913043476,0.5028995850622406,0.49709821428571427,0.10566037735849057,0.1308411214953271,0.12099644128113879,7.347368421052631,24.85686274509804,12.0,11.0,4.0,4.0,6.0,6.0,,18.0,25.0,23.0,16.0,18.0,16.0,23.0,5.0,41.0,2.0,48.0,,18.0,12.0,1.0,0.9,0.9,0.43902439024390244,0.43478260869565216,0.7708333333333334,0.5319148936170213,0.4,1.0,0.534895,0.06405693950177936,0.045454545454545456,15.0,17.0,6.0,7.0,26.0,1.0,0.7727272727272727,0.7222222222222222,2.0,3.0,2.0,4.0,,2.0,0.5,,0.2682926829268293,0.53125,0.3,0.6666666666666666,18.0,6.0,2.0,10.0,9.0,10.0,6.0,0.09473684210526316,0.15053763440860216,0.6,0.35294117647058826,1.0,6.0,1.0,0.1,,2.0,,,1.0,0.08333333333333333,,,,7.0,3.0,0.25925925925925924,0.28,,6.0,,,3.0,6.0,3.0,2.0,1.0,,,0.5,,1.0,0.16666666666666666,,,0.17647058823529413,0.5,1.0,2.0,1.0,0.01639344262295082,,,,,,1610612742,2005,2004-05,True
1717-1891-2605-2734-711,1610612742,"Dirk Nowitzki, Jason Terry, Marquis Daniels, Devin Harris, Jerry Stackhouse","Nowitzki, Terry, Daniels, Harris, Stackhouse",1717-1891-2605-2734-711,DAL,173.0,1,3.0,-4.0,6.0,6.0,,12.0,,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,9.0,,,,,,2.0,,,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,5.0,,,,0.5,0.5,0.3333333333333333,,0.5,,0.5,,0.4,0.5,,0.5,,,,,99.88439306358381,14.833333333333334,14.0,14.833333333333334,13.333333333333334,0.2,,,,,,0.4,0.5,0.5,,,,,,0.4,0.5,0.5,,,,0.6,0.5,0.44490999999999997,,,,,13.533333333333333,26.35,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,True
