EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,ShootingFouls,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,BadPassSteals,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2A,PtsAssisted3s,ThreePtAssists,Arc3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,Travels,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
133-1503-1763-1909-2229,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Scott Padgett, Mike James","Wesley, McGrady, Bowen, Padgett, James",133-1503-1763-1909-2229,HOU,25.0,3,-7.0,4.0,4.0,4.0,7.0,5.0,5.0,230.39999999999998,6.25,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-1909-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Scott Padgett, Bob Sura","Wesley, McGrady, Bowen, Padgett, Sura",133-1503-1763-1909-682,HOU,16.0,1,-3.0,1.0,,1.0,3.0,1.0,,90.0,16.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2229-2397,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Yao Ming","Wesley, McGrady, Bowen, James, Ming",133-1503-1763-2229-2397,HOU,221.0,4,-4.0,8.0,1.0,16.0,11.0,3.0,,104.25339366515837,16.125,16.125,1.0,4.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,7.0,2.0,2.0,2.0,3.0,3.0,7.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,5.0,7.0,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,1.0,0.7,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,11.5,11.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.45846666666666663,0.45846666666666663,0.25,0.25,0.2857142857142857,1.0,11.766666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2229-468,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Jon Barry","Wesley, McGrady, Bowen, James, Barry",133-1503-1763-2229-468,HOU,132.0,2,5.0,4.0,4.0,8.0,2.0,,,87.27272727272727,18.5,18.5,,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,7.0,,,1.0,1.0,2.0,7.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,2.0,,1.0,7.0,7.0,3.0,,,1.0,1.0,0.8333333333333334,1.25,0.875,,1.1666666666666667,,,,1.0,,,,,14.5,14.5,0.3333333333333333,1.0,1.0,,,,,,0.5,1.0,1.0,0.5478999999999999,0.5145,,,,1.0,,0.75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2229-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Bob Sura","Wesley, McGrady, Bowen, James, Sura",133-1503-1763-2229-682,HOU,35.0,2,-3.0,1.0,1.0,2.0,3.0,,,82.28571428571428,23.0,23.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,1.0,,,,,,,0.2884,0.2884,,,,,16.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2229-87,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Dikembe Mutombo","Wesley, McGrady, Bowen, James, Mutombo",133-1503-1763-2229-87,HOU,468.0,4,-6.0,14.0,9.0,26.0,20.0,6.0,,80.0,17.642857142857142,14.071428571428571,4.0,8.0,12.0,9.0,2.0,,3.0,,,1.0,4.0,2.0,9.0,1.0,14.0,,,2.0,5.0,1.0,11.0,2.0,1.0,2.0,,1.0,5.0,4.0,2.0,5.0,4.0,9.0,,,2.0,2.0,,4.0,3.0,1.0,,,14.0,11.0,9.0,0.5,0.5,0.2222222222222222,0.4,0.5416666666666666,0.7142857142857143,0.5833333333333334,,0.7857142857142857,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.3333333333333333,,0.5,18.416666666666668,17.333333333333332,0.25,,,,0.3333333333333333,0.25,0.25,1.0,,,0.5,0.44224166666666664,0.38707142857142857,0.08333333333333333,,,0.7857142857142857,10.177777777777777,0.75,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,6.0,3.0,3.0,2.0,,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,0.25,1.0,1.0,0.2857142857142857,1.0,1.0,26.96666666666667,1.0,0.1111111111111111,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5178333333333334,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2397-468,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Yao Ming, Jon Barry","Wesley, McGrady, Bowen, Ming, Barry",133-1503-1763-2397-468,HOU,31.0,1,,1.0,1.0,2.0,2.0,1.0,,92.9032258064516,11.0,11.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,0.5,0.5,0.5,,0.5,,,,,,,,,20.0,20.0,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,0.4814,0.4814,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,0.5,,,0.5,,,0.5,,,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-2397-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Yao Ming, Bob Sura","Wesley, McGrady, Bowen, Ming, Sura",133-1503-1763-2397-682,HOU,2775.0,5,-9.0,86.0,5.0,170.0,105.0,22.0,1.0,88.21621621621621,14.94186046511628,14.395348837209303,10.0,46.0,84.0,26.0,11.0,16.0,21.0,6.0,7.0,10.0,25.0,31.0,58.0,16.0,96.0,,13.0,8.0,14.0,9.0,37.0,34.0,17.0,22.0,10.0,6.0,49.0,11.0,20.0,24.0,12.0,36.0,8.0,2.0,9.0,7.0,2.0,17.0,7.0,19.0,8.0,2.0,83.0,37.0,26.0,0.5483870967741935,0.5666666666666667,0.5344827586206896,0.5714285714285714,0.5555555555555556,0.7777777777777778,0.59375,0.5909090909090909,0.8043478260869565,0.5294117647058824,0.5882352941176471,0.4074074074074074,0.6216216216216216,0.34285714285714286,0.2,0.18181818181818182,0.875,17.738095238095237,16.642857142857142,0.2916666666666667,0.7619047619047619,0.8888888888888888,0.625,0.3472222222222222,0.4,0.4166666666666667,0.6,0.3888888888888889,0.8571428571428571,0.4861111111111111,0.4782722222222222,0.515725,0.10256410256410256,0.125,0.13541666666666666,0.3854166666666667,9.632758620689655,0.30952380952380953,5.0,12.0,3.0,3.0,6.0,14.0,4.0,4.0,28.0,3.0,12.0,5.0,3.0,6.0,0.42857142857142855,1.0,0.42857142857142855,0.19444444444444445,1.0,1.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.16666666666666666,1.0,0.4166666666666667,24.342857142857145,5.0,0.08620689655172414,0.04,5.0,5.0,12.0,8.0,15.0,5.0,4.0,1.0,2.0,1.0,8.0,3.0,1.0,,,4.0,,4.0,0.8333333333333334,0.14285714285714285,1.0,0.8,0.5714285714285714,0.5714285714285714,1.0,0.06666666666666667,0.16666666666666666,0.4166666666666667,0.45454545454545453,0.8,0.45454545454545453,0.5345954545454545,,,4.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.625,0.5909090909090909,0.08333333333333333,0.125,0.14285714285714285,0.2,0.027777777777777776,0.5,0.5,1.0,0.8,0.25,0.2727272727272727,0.3333333333333333,1.0,0.05555555555555555,1.0,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-468-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Jon Barry, Bob Sura","Wesley, McGrady, Bowen, Barry, Sura",133-1503-1763-468-682,HOU,151.0,1,-1.0,5.0,5.0,9.0,7.0,1.0,1.0,85.82781456953643,19.0,19.0,,3.0,4.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,6.0,,,2.0,3.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,,1.0,2.0,,2.0,,,,,,,,2.0,,1.0,6.0,6.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,,0.75,,1.0,,1.0,,,,1.0,14.0,14.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4408666666666667,0.4408666666666667,,,,1.0,12.6,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
133-1503-1763-682-87,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Bob Sura, Dikembe Mutombo","Wesley, McGrady, Bowen, Sura, Mutombo",133-1503-1763-682-87,HOU,395.0,3,3.0,13.0,13.0,27.0,14.0,2.0,1.0,98.43037974683544,15.076923076923077,15.076923076923077,1.0,7.0,14.0,11.0,3.0,5.0,9.0,5.0,9.0,1.0,2.0,7.0,13.0,,17.0,,6.0,7.0,11.0,,17.0,4.0,2.0,3.0,1.0,,7.0,2.0,1.0,5.0,3.0,8.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,11.0,17.0,11.0,0.2857142857142857,0.5,0.5384615384615384,0.6363636363636364,0.5666666666666667,0.6538461538461539,0.5666666666666667,1.0,0.6538461538461539,0.5,1.0,0.3333333333333333,1.0,0.42857142857142855,,,1.0,14.214285714285714,14.214285714285714,0.6,0.5555555555555556,0.5555555555555556,0.2,0.13333333333333333,0.5,0.5,,0.6923076923076923,0.5555555555555556,0.7333333333333333,0.5230066666666667,0.5427923076923077,,,0.35294117647058826,1.0,4.630769230769231,0.7857142857142857,,1.0,,1.0,1.0,2.0,1.0,2.0,10.0,,1.0,,4.0,1.0,0.5,0.5,0.5,0.13333333333333333,1.0,1.0,0.06666666666666667,,,0.07692307692307693,,,24.25,,,,3.0,1.0,2.0,3.0,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,0.5,,,1.0,,0.13333333333333333,0.5,0.5,,1.0,0.57235,,,3.0,1.0,1.0,1.0,1.0,,,3.0,,,6.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,1.0,,,,,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
