EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,PtsUnassisted3s,Blocked3s,BlockedArc3,OffensiveGoaltends,LongMidRangePctBlocked,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
109-1477-1495-1901-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Dion Glover, Beno Udrih","Horry, Bowen, Duncan, Glover, Udrih",109-1477-1495-1901-2757,SAS,165.0,1,3.0,7.0,7.0,3.0,14.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0625,0.42857142857142855,0.5,0.6666666666666666,0.5,0.4,0.5,0.3333333333333333,0.4,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.5,122.18181818181819,0.5,16.142857142857142,7.428571428571429,12.857142857142858,7.428571428571429,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.5706928571428571,0.64965,0.125,0.2,4.525,24.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-1938-2225,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Tony Parker","Horry, Bowen, Duncan, Ginobili, Parker",109-1477-1495-1938-2225,SAS,9039.0,36,151.0,265.0,254.0,33.0,519.0,90.0,19.0,46.0,26.0,4.0,188.0,47.0,78.0,338.0,256.0,26.0,5.0,26.0,18.0,8.0,30.0,64.0,84.0,40.0,124.0,25.0,17.0,8.0,18.0,14.0,1.0,6.0,32.0,51.0,100.0,4.0,33.0,22.0,4.0,22.0,11.0,293.0,0.600358422939068,0.2,0.09574468085106383,0.12222222222222222,0.5625,0.6037735849056604,0.35294117647058826,0.2857142857142857,0.6106870229007634,0.336283185840708,0.4375,0.2,0.35294117647058826,0.6285714285714286,82.68171257882508,0.5,17.40377358490566,17.429133858267715,16.494339622641508,16.401574803149607,0.3829787234042553,0.19574468085106383,0.11063829787234042,0.6129032258064516,0.12903225806451613,0.5829787234042553,0.4922076595744681,0.533226,0.12790697674418605,0.15639810426540285,7.2377659574468085,24.325531914893617,82.0,124.0,57.0,58.0,12.0,30.0,45.0,24.0,52.0,21.0,10.0,21.0,1.0,1.0,5.0,7.0,8.0,1.0,5.0,12.0,103.0,18.0,14.0,2.0,11.0,45.0,43.0,81.0,10.0,19.0,48.0,164.0,116.0,90.0,54.0,18.0,8.0,58.0,18.0,76.0,8.0,10.0,31.0,9.0,18.0,170.0,2.0,16.0,4.0,4.0,4.0,12.0,1.0,3.0,20.0,21.0,4.0,4.0,10.0,21.0,18.0,1.0,164.0,124.0,3.0,0.5631067961165048,0.6170212765957447,1.0,0.3829787234042553,0.4,0.5263157894736842,0.3829787234042553,0.5478723404255319,0.5384615384615384,0.5308641975308642,0.5531914893617021,0.5483870967741935,0.58,0.5921052631578947,0.6259541984732825,0.1346153846153846,1.0,0.3333333333333333,0.64,0.39285714285714285,0.18181818181818182,0.5121951219512195,0.7,0.7222222222222222,0.42857142857142855,0.042105263157894736,0.6444444444444445,0.7341772151898734,0.5344827586206896,0.22127659574468084,0.46153846153846156,0.5333333333333333,0.375,0.45652173913043476,0.45652173913043476,0.8571428571428571,0.08936170212765958,0.47619047619047616,0.47619047619047616,1.0,0.3076923076923077,0.3076923076923077,1.0,0.631578947368421,0.08333333333333333,0.03225806451612903,1.0,1.0,0.25,1.0,0.45,0.6666666666666666,0.07,0.7142857142857143,0.12,0.4166666666666667,0.3076923076923077,0.494191,0.13313609467455623,0.48520710059171596,0.4679245283018868,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-1938-2366,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Mike Wilks","Horry, Bowen, Duncan, Ginobili, Wilks",109-1477-1495-1938-2366,SAS,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-1938-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Beno Udrih","Horry, Bowen, Duncan, Ginobili, Udrih",109-1477-1495-1938-2757,SAS,774.0,13,13.0,27.0,25.0,2.0,52.0,6.0,1.0,3.0,3.0,,14.0,7.0,13.0,42.0,33.0,2.0,,3.0,1.0,,,4.0,6.0,1.0,7.0,2.0,2.0,,2.0,,,1.0,2.0,15.0,15.0,1.0,6.0,,,,,40.0,0.7884615384615384,0.3333333333333333,0.07142857142857142,,1.0,0.8,,,0.6666666666666666,,,,,1.0,96.74418604651163,,13.296296296296296,16.6,13.148148148148149,16.36,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5,,0.6190476190476191,0.49747142857142856,0.40225,0.2916666666666667,0.35294117647058826,6.721428571428571,23.657142857142855,9.0,15.0,6.0,6.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,,,2.0,2.0,1.0,,,2.0,10.0,3.0,1.0,,,2.0,5.0,8.0,2.0,4.0,5.0,21.0,12.0,8.0,9.0,2.0,1.0,6.0,3.0,9.0,1.0,2.0,4.0,1.0,1.0,21.0,1.0,2.0,,,,1.0,,,1.0,5.0,2.0,,3.0,2.0,,,21.0,15.0,3.0,0.6,0.6666666666666666,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.7142857142857143,0.5,0.625,0.6904761904761905,0.5,0.6666666666666666,0.5,0.75,0.2,,1.0,0.5,,,0.5,1.0,0.5,,,1.0,1.0,0.6666666666666666,0.23809523809523808,0.6,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,,0.3333333333333333,0.4754083333333334,0.047619047619047616,0.5,0.5555555555555556,1.0,1.0,1.0,0.14285714285714285,0.25,0.14285714285714285,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2225-2484,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Devin Brown","Horry, Bowen, Duncan, Parker, Brown",109-1477-1495-2225-2484,SAS,3902.0,28,65.0,125.0,122.0,18.0,247.0,38.0,9.0,27.0,8.0,1.0,87.0,18.0,21.0,119.0,121.0,13.0,1.0,7.0,8.0,2.0,14.0,29.0,37.0,19.0,56.0,14.0,9.0,5.0,14.0,6.0,1.0,6.0,20.0,25.0,34.0,,12.0,13.0,2.0,13.0,7.0,104.0,0.49583333333333335,0.17142857142857143,0.09195402298850575,0.10526315789473684,0.7,0.6444444444444445,0.3111111111111111,0.16666666666666666,0.6862745098039216,0.2807017543859649,0.46153846153846156,0.11764705882352941,,0.5,91.15325474115838,0.5384615384615384,16.6,14.975409836065573,15.744,14.336065573770492,0.3619047619047619,0.2571428571428571,0.0761904761904762,0.6428571428571429,0.07142857142857142,0.5333333333333333,0.4895644230769231,0.5144307692307692,0.10526315789473684,0.125,8.132183908045977,24.97222222222222,-2.0,59.0,25.0,25.0,5.0,10.0,19.0,8.0,22.0,10.0,2.0,10.0,,,2.0,6.0,2.0,,1.0,3.0,43.0,4.0,6.0,,3.0,15.0,14.0,39.0,3.0,9.0,12.0,49.0,50.0,36.0,12.0,8.0,2.0,25.0,4.0,29.0,2.0,2.0,14.0,5.0,6.0,62.0,3.0,6.0,2.0,4.0,3.0,8.0,2.0,3.0,10.0,13.0,2.0,,3.0,6.0,11.0,,49.0,59.0,1.0,0.5813953488372093,0.6410256410256411,1.0,0.2222222222222222,,0.3333333333333333,0.23529411764705882,0.4942528735632184,0.46153846153846156,0.358974358974359,0.4666666666666667,0.42857142857142855,0.3854166666666667,0.46875,0.4298245614035088,0.18181818181818182,1.0,0.3333333333333333,1.0,0.4,0.2857142857142857,0.6363636363636364,0.8181818181818182,1.0,,0.08333333333333333,0.6578947368421053,0.7352941176470589,0.56,0.20952380952380953,0.36363636363636365,0.4444444444444444,0.625,0.37037037037037035,0.37037037037037035,0.6,0.09523809523809523,0.2,0.2,1.0,0.25,0.25,1.0,0.5555555555555556,0.4,,,,,,0.3958333333333333,0.5263157894736842,0.125,0.3333333333333333,0.0625,0.3333333333333333,0.2857142857142857,0.47772234042553197,0.12605042016806722,0.4117647058823529,0.472,,,,,,,1.0,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2225-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Beno Udrih","Horry, Bowen, Duncan, Parker, Udrih",109-1477-1495-2225-2757,SAS,274.0,2,5.0,10.0,9.0,2.0,19.0,2.0,,,2.0,,4.0,6.0,2.0,15.0,5.0,,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,,1.0,,,1.0,3.0,2.0,,1.0,1.0,,1.0,1.0,13.0,0.6818181818181818,0.6,,,,1.0,0.5,0.6666666666666666,1.0,0.6,,,1.0,1.0,99.85401459854015,1.0,14.2,14.666666666666666,12.0,14.666666666666666,0.2,,0.2,,,0.8,0.5755399999999999,0.5907,0.09090909090909091,0.2,4.725,23.900000000000002,10.0,6.0,8.0,2.0,,2.0,2.0,,2.0,,2.0,4.0,,2.0,1.0,3.0,1.0,,1.0,2.0,2.0,3.0,,,2.0,2.0,2.0,3.0,2.0,5.0,2.0,12.0,2.0,2.0,9.0,,1.0,1.0,3.0,4.0,1.0,2.0,1.0,,,11.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,12.0,6.0,,0.5,0.5,1.0,0.5,,0.4,0.5,0.5,,0.6666666666666666,0.65,,0.625,0.3333333333333333,0.6666666666666666,,,,,0.5,0.5,1.0,1.0,,,,1.0,1.0,0.5,0.2,,,,,,,0.4,0.5,0.5,1.0,0.5,0.5,1.0,,,1.0,,,,,0.25,1.0,0.375,0.3333333333333333,0.25,0.5,0.5,0.60435,0.13333333333333333,0.8,0.6,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2225-699,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Brent Barry","Horry, Bowen, Duncan, Parker, Barry",109-1477-1495-2225-699,SAS,4819.0,28,80.0,143.0,146.0,14.0,289.0,30.0,7.0,22.0,20.0,1.0,85.0,34.0,28.0,144.0,144.0,11.0,2.0,19.0,2.0,8.0,10.0,35.0,52.0,19.0,71.0,15.0,11.0,4.0,17.0,11.0,1.0,6.0,28.0,31.0,37.0,5.0,12.0,8.0,2.0,9.0,6.0,128.0,0.5223880597014925,0.2857142857142857,0.023529411764705882,0.03333333333333333,0.6071428571428571,0.660377358490566,0.23809523809523808,0.36363636363636365,0.6621621621621622,0.28125,0.5,0.18181818181818182,0.3076923076923077,0.5714285714285714,86.3581655945217,0.6666666666666666,16.6993006993007,16.65068493150685,16.027972027972027,15.568493150684931,0.25210084033613445,0.18487394957983194,0.16806722689075632,0.5384615384615384,0.07692307692307693,0.5378151260504201,0.47556864406779664,0.4734,0.09302325581395349,0.12631578947368421,8.479999999999999,24.84705882352941,,60.0,44.0,18.0,2.0,6.0,11.0,14.0,33.0,11.0,5.0,14.0,,1.0,2.0,6.0,5.0,1.0,4.0,12.0,43.0,10.0,4.0,1.0,5.0,16.0,13.0,29.0,6.0,18.0,14.0,58.0,46.0,40.0,27.0,4.0,5.0,23.0,9.0,32.0,5.0,4.0,11.0,4.0,8.0,73.0,1.0,14.0,3.0,3.0,3.0,11.0,1.0,2.0,13.0,12.0,2.0,4.0,2.0,5.0,6.0,,58.0,60.0,7.0,0.5348837209302325,0.5609756097560976,0.9,0.29411764705882354,0.5,0.3333333333333333,0.30303030303030304,0.5058823529411764,0.36363636363636365,0.4482758620689655,0.48739495798319327,0.4230769230769231,0.46808510638297873,0.5,0.5089285714285714,0.030303030303030304,1.0,0.2,0.6666666666666666,0.10526315789473684,0.4444444444444444,0.7333333333333333,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.04838709677419355,0.6,0.6206896551724138,0.6111111111111112,0.2773109243697479,0.42424242424242425,0.4375,0.2857142857142857,0.5,0.5,0.7272727272727273,0.11764705882352941,0.35714285714285715,0.35714285714285715,0.8,0.25,0.25,1.0,0.2857142857142857,0.5,0.07692307692307693,,,1.0,1.0,0.23404255319148937,0.5454545454545454,0.1276595744680851,0.3333333333333333,0.2553191489361702,0.3333333333333333,0.2631578947368421,0.48205326086956524,0.1111111111111111,0.4027777777777778,0.4195804195804196,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2366-699,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Mike Wilks, Brent Barry","Horry, Bowen, Duncan, Wilks, Barry",109-1477-1495-2366-699,SAS,4.0,1,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,360.0,,,3.0,,3.0,,,1.0,,,1.0,0.1875,,,,,26.7,-1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2484-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Devin Brown, Beno Udrih","Horry, Bowen, Duncan, Brown, Udrih",109-1477-1495-2484-2757,SAS,1730.0,13,29.0,55.0,55.0,3.0,110.0,9.0,1.0,15.0,3.0,1.0,34.0,10.0,10.0,58.0,47.0,2.0,2.0,3.0,4.0,2.0,2.0,20.0,26.0,5.0,31.0,4.0,3.0,1.0,7.0,3.0,,3.0,10.0,9.0,17.0,,5.0,4.0,1.0,4.0,2.0,56.0,0.5471698113207547,0.22727272727272727,0.11764705882352941,0.2222222222222222,0.7,0.8,0.11764705882352941,0.5,0.8275862068965517,0.19047619047619047,,0.2857142857142857,1.0,0.7142857142857143,91.5606936416185,0.5,17.327272727272728,14.127272727272727,16.581818181818182,13.727272727272727,0.20454545454545456,0.3409090909090909,0.06818181818181818,0.25,0.25,0.4318181818181818,0.48544431818181816,0.5388,0.10204081632653061,0.1282051282051282,10.75294117647059,23.65,11.0,24.0,3.0,5.0,,4.0,7.0,3.0,10.0,7.0,4.0,7.0,,1.0,1.0,3.0,2.0,,1.0,2.0,15.0,6.0,1.0,,,2.0,7.0,19.0,2.0,5.0,4.0,24.0,20.0,10.0,15.0,,2.0,10.0,5.0,15.0,1.0,4.0,4.0,2.0,4.0,35.0,1.0,4.0,2.0,1.0,,4.0,,,2.0,5.0,,1.0,,4.0,3.0,,24.0,24.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6,,0.4,0.6,0.4411764705882353,0.5,0.3684210526315789,0.5454545454545454,0.25,0.4166666666666667,0.25,0.4444444444444444,0.1,1.0,0.2,1.0,,0.3333333333333333,0.6666666666666666,1.0,1.0,,0.05555555555555555,0.5555555555555556,0.7142857142857143,0.8,0.22727272727272727,0.3,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5,0.5714285714285714,0.1590909090909091,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.6666666666666666,0.5,,,0.25,,,,,0.2916666666666667,0.5714285714285714,0.125,0.3333333333333333,0.08333333333333333,0.5,0.6666666666666666,0.5020104166666667,0.034482758620689655,0.41379310344827586,0.43636363636363634,,,,,,,,3.0,,,1.0,0.06666666666666667,,,,,,,,1610612759,2005,2004-05,False
109-1477-1495-2757-299,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Beno Udrih, Glenn Robinson","Horry, Bowen, Duncan, Udrih, Robinson",109-1477-1495-2757-299,SAS,33.0,1,1.0,1.0,,,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,1.5,1.0,,,,,,,,,,,,,43.63636363636363,,18.0,,18.0,,,,,,,1.0,0.5367,,,,,23.3,3.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,3.0,,,3.0,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.5367,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612759,2005,2004-05,False
