EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockedShortMidRange,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,BlockedArc3,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1715-1719-2073-2563-953,1610612763,"Jason Williams, Bonzi Wells, Brian Cardinal, Dahntay Jones, Lorenzen Wright","Williams, Wells, Cardinal, Jones, Wright",1715-1719-2073-2563-953,MEM,28.0,1,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,51.42857142857143,,14.0,,14.0,0.5,,,,,,,,,,,,,,,0.5,,,1.0,0.69155,0.5919,0.69155,,,,,,25.0,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2200-2203-2415,1610612763,"Jason Williams, Bonzi Wells, Pau Gasol, Shane Battier, Ryan Humphrey","Williams, Wells, Gasol, Battier, Humphrey",1715-1719-2200-2203-2415,MEM,41.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,1.0,70.2439024390244,8.0,33.0,8.0,12.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5132,,0.5132,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2200-2203-2563,1610612763,"Jason Williams, Bonzi Wells, Pau Gasol, Shane Battier, Dahntay Jones","Williams, Wells, Gasol, Battier, Jones",1715-1719-2200-2203-2563,MEM,246.0,3,4.0,1.0,8.0,8.0,5.0,2.0,,16.0,,,,,,1.0,3.0,4.0,,,,3.0,5.0,,,2.0,8.0,7.0,,,,,3.0,2.0,4.0,2.0,4.0,,,,,1.0,,1.0,,,1.0,2.0,,,,3.0,3.0,,3.0,,,1.0,,1.0,2.0,1.0,4.0,1.0,,2.0,,1.0,,8.0,4.0,5.0,0.3333333333333333,0.3333333333333333,,,,0.6,,0.6,,0.6666666666666666,,0.5,,,,0.5,1.0,,,,0.75,,,,1.0,1.0,1.0,,93.65853658536587,16.875,13.875,16.875,13.625,,,,0.2,,,,0.8,0.75,0.75,0.3333333333333333,,,,,,,,,0.37216,,0.4033333333333333,0.16666666666666666,0.16666666666666666,,0.5,15.74,,0.625,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,2.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2200-2203-953,1610612763,"Jason Williams, Bonzi Wells, Pau Gasol, Shane Battier, Lorenzen Wright","Williams, Wells, Gasol, Battier, Wright",1715-1719-2200-2203-953,MEM,8383.0,16,140.0,2.0,260.0,258.0,10.0,25.0,30.0,518.0,44.0,76.0,13.0,18.0,25.0,44.0,20.0,76.0,2.0,5.0,24.0,89.0,196.0,13.0,29.0,40.0,257.0,255.0,16.0,26.0,1.0,33.0,3.0,7.0,11.0,102.0,76.0,39.0,20.0,24.0,16.0,51.0,13.0,64.0,2.0,9.0,13.0,141.0,2.0,33.0,13.0,74.0,93.0,37.0,130.0,32.0,22.0,24.0,20.0,24.0,48.0,29.0,56.0,4.0,4.0,55.0,5.0,28.0,1.0,224.0,11.0,10.0,0.5730337078651685,0.6455696202531646,1.0,0.4482758620689655,0.4482758620689655,0.45408163265306123,0.6153846153846154,0.4822222222222222,0.5925925925925926,0.5120481927710844,0.5689655172413793,0.8333333333333334,0.1288888888888889,0.08163265306122448,0.06818181818181818,0.5,0.6788990825688074,0.308411214953271,0.6842105263157895,0.125,0.6796875,0.2845528455284553,0.47368421052631576,0.07692307692307693,0.4722222222222222,0.7777777777777778,0.7837837837837838,0.7272727272727273,88.98007873076465,16.026923076923076,16.34108527131783,15.442307692307692,15.453488372093023,0.3377777777777778,0.5789473684210527,0.6666666666666666,0.19555555555555557,0.5681818181818182,0.6097560975609756,0.36,0.3377777777777778,0.2631578947368421,0.273972602739726,0.65,0.022222222222222223,0.4,0.4,1.0,0.10666666666666667,0.6666666666666666,0.7222222222222222,0.4666666666666667,0.47825666666666666,0.5078788461538462,0.39346666666666663,0.11290322580645161,0.1278538812785388,0.12840466926070038,0.042801556420233464,8.920918367346939,24.83103448275862,0.038461538461538464,,,,11.0,,1.0,,,,1.0,2.0,,,,11.0,11.0,29.0,2.0,6.0,6.0,10.0,6.0,4.0,4.0,4.0,16.0,9.0,17.0,,3.0,,,0.6666666666666666,0.6666666666666666,0.13157894736842105,0.8571428571428571,0.2,0.4375,0.17857142857142858,0.3333333333333333,0.625,0.056074766355140186,0.6590909090909091,0.4583333333333333,0.4583333333333333,1.0,0.15384615384615385,0.037037037037037035,,,,,,,,0.4583333333333333,2.0,11.0,0.6470588235294118,,,1.0,6.0,,,7.0,,,,,,,2.0,,,2.0,,1.0,1.0,1.0,0.039473684210526314,,,,,,,1610612763,2005,2004-05,True
1715-1719-2200-2563-953,1610612763,"Jason Williams, Bonzi Wells, Pau Gasol, Dahntay Jones, Lorenzen Wright","Williams, Wells, Gasol, Jones, Wright",1715-1719-2200-2563-953,MEM,116.0,1,2.0,-2.0,4.0,5.0,4.0,1.0,,9.0,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,,1.0,,,,0.6666666666666666,0.5,,,,0.5,,,,0.5,,,,111.72413793103448,12.75,13.0,12.75,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2203-2248-2563,1610612763,"Jason Williams, Bonzi Wells, Shane Battier, Earl Watson, Dahntay Jones","Williams, Wells, Battier, Watson, Jones",1715-1719-2203-2248-2563,MEM,13.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,110.76923076923076,13.0,,10.0,,,,,0.5,,,,,,,,,,,,0.5,,,0.5,0.344375,0.32985,0.344375,,,,,12.0,25.5,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2203-2415-953,1610612763,"Jason Williams, Bonzi Wells, Shane Battier, Ryan Humphrey, Lorenzen Wright","Williams, Wells, Battier, Humphrey, Wright",1715-1719-2203-2415-953,MEM,161.0,1,3.0,4.0,5.0,5.0,,,,10.0,1.0,2.0,,,,,1.0,1.0,,,,2.0,3.0,,,,4.0,,,,,,,,,4.0,,,,,1.0,2.0,,2.0,,,1.0,4.0,,,2.0,3.0,5.0,,5.0,,,2.0,,,2.0,,1.0,,,,,,,4.0,,,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,0.3333333333333333,,1.0,0.75,,1.0,,0.8333333333333334,,,,0.5,1.0,1.0,1.0,89.44099378881988,13.2,19.0,13.2,17.4,0.6666666666666666,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.5305666666666666,,,,,,,7.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,,0.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2203-2563-953,1610612763,"Jason Williams, Bonzi Wells, Shane Battier, Dahntay Jones, Lorenzen Wright","Williams, Wells, Battier, Jones, Wright",1715-1719-2203-2563-953,MEM,216.0,3,4.0,4.0,6.0,4.0,6.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,3.0,4.0,,3.0,,6.0,2.0,1.0,1.0,,2.0,4.0,,6.0,2.0,4.0,,,2.0,1.0,1.0,,1.0,,,,2.0,2.0,,,2.0,3.0,2.0,5.0,,,,,1.0,1.0,2.0,2.0,,,,,,,4.0,6.0,6.0,0.3333333333333333,0.3333333333333333,,,,0.75,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,0.25,1.0,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,0.5,,66.66666666666667,21.5,21.75,20.166666666666668,21.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.2857142857142857,1.0,1.0,,0.14285714285714285,,,,0.2857142857142857,1.0,1.0,0.5714285714285714,0.4553642857142857,,0.4553642857142857,,,0.3333333333333333,1.0,10.225,23.7,1.0,1.0,1.0,1.0,,,,,2.0,,,3.0,,3.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.75,0.42857142857142855,,1.0,,,,,,,1.0,,,,1.0,,,,0.14285714285714285,1.0,0.14285714285714285,0.2857142857142857,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1719-2415-2563-953,1610612763,"Jason Williams, Bonzi Wells, Ryan Humphrey, Dahntay Jones, Lorenzen Wright","Williams, Wells, Humphrey, Jones, Wright",1715-1719-2415-2563-953,MEM,309.0,1,5.0,5.0,11.0,11.0,11.0,9.0,3.0,22.0,,,,,2.0,4.0,,,1.0,1.0,2.0,2.0,4.0,1.0,3.0,8.0,15.0,10.0,1.0,1.0,,2.0,4.0,8.0,15.0,,4.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,,1.0,,,1.0,1.0,3.0,,,8.0,,1.0,3.0,13.0,15.0,11.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,0.6818181818181818,0.5,0.6818181818181818,0.42857142857142855,0.25,0.25,1.0,0.75,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,,0.6666666666666666,1.0,,102.52427184466019,12.0,16.09090909090909,10.909090909090908,15.181818181818182,,,,0.5714285714285714,0.5,0.6666666666666666,,,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,0.42857142857142855,0.4558642857142857,0.3352,0.4558642857142857,0.125,0.2,0.13333333333333333,1.0,8.1,24.666666666666668,1.0,,,1.0,,,1.0,,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,0.3333333333333333,0.5,0.5,,,,,,,1.0,,,,,,,0.5,,,,,0.14285714285714285,0.2857142857142857,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2034-2200,1610612763,"Jason Williams, James Posey, Stromile Swift, Mike Miller, Pau Gasol","Williams, Posey, Swift, Miller, Gasol",1715-1899-2031-2034-2200,MEM,568.0,6,9.0,-3.0,19.0,20.0,7.0,6.0,3.0,39.0,4.0,8.0,3.0,4.0,,2.0,1.0,4.0,,,2.0,5.0,14.0,,2.0,7.0,17.0,20.0,3.0,5.0,,6.0,3.0,3.0,5.0,4.0,6.0,,4.0,2.0,3.0,2.0,,2.0,,,1.0,4.0,1.0,3.0,1.0,,1.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,,1.0,11.0,1.0,5.0,1.0,11.0,5.0,7.0,0.4,0.6666666666666666,,,,0.35714285714285715,0.6,0.3125,0.5,0.40476190476190477,0.5,0.5,0.125,0.21428571428571427,0.5,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.25,0.36363636363636365,0.5,0.5,,,,,98.87323943661971,15.105263157894736,14.05,13.736842105263158,13.9,0.5,0.5,0.6666666666666666,0.125,,,,0.25,0.25,0.25,1.0,,,,,0.125,0.6666666666666666,0.75,0.625,0.489734375,0.509,0.5165666666666667,0.25,0.2777777777777778,0.35294117647058826,0.29411764705882354,6.314285714285715,25.1,0.3684210526315789,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.25,,0.6666666666666666,0.5,,,1.0,0.25,0.25,,,,,0.16666666666666666,,,0.6666666666666666,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2034-2203,1610612763,"Jason Williams, James Posey, Stromile Swift, Mike Miller, Shane Battier","Williams, Posey, Swift, Miller, Battier",1715-1899-2031-2034-2203,MEM,422.0,3,7.0,13.0,13.0,14.0,4.0,1.0,1.0,27.0,3.0,4.0,,,1.0,1.0,1.0,2.0,,,4.0,5.0,7.0,3.0,4.0,4.0,23.0,10.0,,,,3.0,1.0,4.0,10.0,8.0,2.0,6.0,,4.0,1.0,4.0,2.0,6.0,,1.0,,14.0,,1.0,2.0,6.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,1.0,5.0,1.0,3.0,,20.0,10.0,4.0,0.8,0.8,0.6666666666666666,0.75,0.75,0.7142857142857143,,0.8636363636363636,1.5,0.8846153846153846,1.5,1.0,0.36363636363636365,0.14285714285714285,,0.5,0.8571428571428571,0.5,1.0,,0.8888888888888888,0.3333333333333333,,,1.0,1.0,0.5,1.0,92.13270142180095,12.307692307692308,18.714285714285715,12.0,18.5,0.36363636363636365,0.75,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,0.36363636363636365,,,0.7272727272727273,0.5412454545454546,0.5877,0.48468333333333335,0.23076923076923078,0.3333333333333333,0.13043478260869565,0.43478260869565216,6.128571428571428,25.05,0.3076923076923077,,1.0,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,0.25,,,1.0,,,,,1.0,0.75,0.75,0.6666666666666666,,1.0,1.0,,0.3333333333333333,,,0.6666666666666666,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2034-2415,1610612763,"Jason Williams, James Posey, Stromile Swift, Mike Miller, Ryan Humphrey","Williams, Posey, Swift, Miller, Humphrey",1715-1899-2031-2034-2415,MEM,136.0,1,2.0,-2.0,4.0,4.0,3.0,,1.0,8.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,5.0,7.0,,1.0,1.0,1.0,2.0,1.0,4.0,,,3.0,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,4.0,,,2.0,4.0,4.0,3.0,,,1.0,0.5,0.5,,,0.375,,0.4166666666666667,0.25,0.4,0.5,,,,1.0,0.5,,1.0,0.5,0.6666666666666666,,1.0,,,1.0,,84.70588235294117,18.25,15.75,17.5,15.5,0.25,,,,,,,0.25,,,,0.25,1.0,1.0,1.0,0.25,1.0,,0.75,0.5659875,,0.5659875,,,0.2,0.8,12.4,24.35,0.75,,1.0,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,0.5,,0.375,,,,1.0,,,,0.3333333333333333,,,,,,,,,0.25,,0.25,0.25,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2034-953,1610612763,"Jason Williams, James Posey, Stromile Swift, Mike Miller, Lorenzen Wright","Williams, Posey, Swift, Miller, Wright",1715-1899-2031-2034-953,MEM,437.0,3,7.0,4.0,14.0,15.0,3.0,5.0,1.0,29.0,,2.0,,1.0,1.0,2.0,5.0,7.0,,,3.0,6.0,11.0,1.0,3.0,2.0,17.0,13.0,,1.0,,,2.0,2.0,2.0,8.0,4.0,3.0,,3.0,2.0,4.0,1.0,5.0,,,4.0,11.0,1.0,,3.0,4.0,7.0,1.0,8.0,1.0,1.0,,,,,1.0,4.0,2.0,,2.0,,1.0,,17.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.5357142857142857,,0.5666666666666667,,0.3333333333333333,0.21428571428571427,0.18181818181818182,0.5,,1.0,,0.75,0.5,0.875,0.14285714285714285,,0.5,1.0,1.0,1.0,0.6666666666666666,95.56064073226545,13.785714285714286,16.266666666666666,13.714285714285714,15.733333333333333,0.14285714285714285,,,0.14285714285714285,0.5,1.0,,0.5,0.7142857142857143,0.7142857142857143,0.8,,,,,0.21428571428571427,1.0,,0.35714285714285715,0.44554285714285713,,0.40225,0.06666666666666667,0.08333333333333333,,0.11764705882352941,14.281818181818181,25.53333333333333,0.21428571428571427,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2073-2203,1610612763,"Jason Williams, James Posey, Stromile Swift, Brian Cardinal, Shane Battier","Williams, Posey, Swift, Cardinal, Battier",1715-1899-2031-2073-2203,MEM,246.0,2,4.0,-7.0,7.0,7.0,,5.0,1.0,14.0,,2.0,,1.0,1.0,4.0,,1.0,,,1.0,1.0,7.0,1.0,1.0,,5.0,12.0,,1.0,,,,,,2.0,,3.0,,1.0,,1.0,1.0,2.0,,1.0,,5.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,,5.0,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,0.3125,,0.3125,,,0.125,,,1.0,1.0,0.16666666666666666,0.5,,0.6666666666666666,0.16666666666666666,,,1.0,,,0.5,81.95121951219512,18.857142857142858,16.285714285714285,16.142857142857142,14.428571428571429,0.25,,,0.5,0.25,0.25,1.0,0.125,,,,,,,,0.125,1.0,,0.375,0.46655,0.5354,,0.125,0.14285714285714285,,,7.5,24.8,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2200-2203,1610612763,"Jason Williams, James Posey, Stromile Swift, Pau Gasol, Shane Battier","Williams, Posey, Swift, Gasol, Battier",1715-1899-2031-2200-2203,MEM,1318.0,5,22.0,-7.0,39.0,37.0,4.0,14.0,4.0,76.0,6.0,12.0,1.0,3.0,1.0,6.0,5.0,14.0,,2.0,6.0,12.0,32.0,2.0,8.0,7.0,37.0,44.0,1.0,6.0,,2.0,2.0,4.0,6.0,16.0,8.0,6.0,2.0,6.0,6.0,8.0,2.0,10.0,,1.0,4.0,22.0,,7.0,4.0,10.0,14.0,7.0,21.0,2.0,1.0,1.0,,1.0,2.0,7.0,10.0,,,8.0,2.0,4.0,1.0,35.0,6.0,4.0,0.6666666666666666,0.7272727272727273,1.0,0.25,0.25,0.375,0.16666666666666666,0.375,0.14285714285714285,0.43023255813953487,0.14285714285714285,0.75,0.2,0.1875,0.3333333333333333,0.5,0.8333333333333334,0.35,0.5714285714285714,,0.7368421052631579,0.2692307692307692,1.0,,1.0,1.0,0.3333333333333333,0.6666666666666666,83.03490136570562,16.333333333333332,18.405405405405407,15.35897435897436,17.135135135135137,0.3,0.5,0.6666666666666666,0.15,0.16666666666666666,0.25,1.0,0.35,0.35714285714285715,0.38461538461538464,0.8,0.05,,,,0.15,0.42857142857142855,0.3333333333333333,0.5,0.48899625,0.48910714285714285,0.4317,0.09523809523809523,0.11764705882352941,0.05405405405405406,0.16216216216216217,9.7125,24.4625,0.10256410256410256,,,,2.0,,1.0,,,,1.0,1.0,,,,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,1.0,,,0.5,0.5,0.25,,,,0.2222222222222222,,0.5,0.05,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.14285714285714285,,,,,,,,0.3333333333333333,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,1610612763,2005,2004-05,True
1715-1899-2031-2200-2563,1610612763,"Jason Williams, James Posey, Stromile Swift, Pau Gasol, Dahntay Jones","Williams, Posey, Swift, Gasol, Jones",1715-1899-2031-2200-2563,MEM,160.0,2,3.0,9.0,6.0,4.0,4.0,,2.0,10.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,1.0,2.0,9.0,,2.0,2.0,,4.0,3.0,2.0,4.0,,4.0,3.0,,,,,1.0,1.0,1.0,,,3.0,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,1.0,,2.0,1.0,,2.0,,1.0,,5.0,4.0,4.0,,,1.0,1.0,1.0,0.5,1.0,0.7,1.0,0.75,1.0,0.5,0.2,,,,1.0,0.5,,,1.0,0.5,,,1.0,,1.0,,90.0,11.333333333333334,23.0,7.333333333333333,23.0,,,,0.4,0.5,0.5,,0.4,0.5,0.5,,0.2,1.0,1.0,1.0,,,,0.2,0.43444000000000005,0.3893,0.4023333333333334,0.16666666666666666,0.2,0.4444444444444444,0.4444444444444444,13.8,22.7,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2005,2004-05,True
