EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefensiveGoaltends,Fg2aBlocked,FTOffRebounds,Travels,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,HeaveAttempts,team_id,year,season,team_vs
1713-2074-2210-467-696,1610612751,"Vince Carter, Jabari Smith, Richard Jefferson, Jason Kidd, Travis Best","Carter, Smith, Jefferson, Kidd, Best",1713-2074-2210-467-696,NJN,41.0,1,1.0,1.0,2.0,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.4878048780488,1.0,3.5,17.0,3.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7535,0.7535,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2215-2420-467,1610612751,"Vince Carter, Richard Jefferson, Jason Collins, Nenad Krstic, Jason Kidd","Carter, Jefferson, Collins, Krstic, Kidd",1713-2210-2215-2420-467,NJN,3187.0,3,53.0,17.0,106.0,104.0,45.0,210,17.0,32.0,10.0,14.0,28.0,63.0,21.0,113.0,96.0,14.0,28.0,12.0,55.0,26.0,13.0,24.0,7.0,59.0,25.0,41.0,52.0,30.0,3.0,,,,,99.0,55.0,45.0,0.4642857142857143,0.5416666666666666,0.4444444444444444,0.5,0.5348837209302325,0.581081081081081,0.5663265306122449,0.6111111111111112,0.7142857142857143,0.660377358490566,0.8125,94.88547223093819,,15.735849056603774,14.60576923076923,15.537735849056604,13.836538461538462,0.37209302325581395,0.53125,0.53125,0.4117647058823529,0.3783783783783784,0.7142857142857143,0.6395348837209303,0.5050883720930233,0.49312027027027033,0.48672566371681414,0.42452830188679247,42.0,10.0,4.0,8.0,4.0,17.0,7.0,14.0,5.0,7.0,2.0,3.0,7.0,16.0,3.0,6.0,12.0,23.0,5.0,9.0,4.0,14.0,5.0,9.0,30.0,33.0,3.0,8.0,16.0,7.0,11.0,6.0,5.0,2.0,4.0,3.0,8.0,10.0,6.0,11.0,4.0,6.0,4.0,2.0,9.0,1.0,4.0,8.0,3.0,5.0,2.0,17.0,5.0,18.0,27.0,1.0,1.0,4.0,2.0,12.0,1.0,1.0,1.0,3.0,0.9166666666666666,0.5217391304347826,0.5555555555555556,0.5217391304347826,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.26744186046511625,0.5294117647058824,1.0,0.22857142857142856,0.5555555555555556,0.2727272727272727,0.2391304347826087,0.3333333333333333,0.15384615384615385,0.14285714285714285,0.3333333333333333,0.5,0.7777777777777778,0.5,0.6666666666666666,0.08695652173913043,0.19767441860465115,0.23529411764705882,0.23529411764705882,0.5,0.16279069767441862,0.5,0.5,0.5714285714285714,0.08139534883720931,0.7142857142857143,0.7142857142857143,1.0,0.18604651162790697,0.4375,0.4375,0.8571428571428571,0.8888888888888888,0.5,0.08108108108108109,0.6666666666666666,0.16216216216216217,0.5,0.4375,0.5495142857142857,0.1368421052631579,0.16901408450704225,0.041666666666666664,0.12389380530973451,5.868253968253968,24.339130434782607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2215-2420-696,1610612751,"Vince Carter, Richard Jefferson, Jason Collins, Nenad Krstic, Travis Best","Carter, Jefferson, Collins, Krstic, Best",1713-2210-2215-2420-696,NJN,174.0,2,3.0,-4.0,7.0,6.0,4.0,13,,1.0,,1.0,1.0,2.0,,2.0,6.0,,1.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,2.0,,4.0,,,0.5,,0.25,,0.2,,1.0,1.0,1.0,107.58620689655173,,13.0,13.833333333333334,13.0,13.833333333333334,0.25,,,,0.3333333333333333,,0.75,0.4837875,0.5209833333333334,,0.5714285714285714,4.0,,,,,,1.0,1.0,,2.0,,2.0,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,3.0,,1.0,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,0.5,,,,,,,,,,0.6666666666666666,,,,,,,,,,9.8,23.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2215-361-467,1610612751,"Vince Carter, Richard Jefferson, Jason Collins, Clifford Robinson, Jason Kidd","Carter, Jefferson, Collins, Robinson, Kidd",1713-2210-2215-361-467,NJN,665.0,3,11.0,-3.0,23.0,23.0,6.0,46,2.0,3.0,1.0,1.0,3.0,11.0,9.0,15.0,18.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,9.0,11.0,12.0,10.0,1.0,4.0,,4.0,2.0,15.0,5.0,6.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.23076923076923078,0.25,0.4166666666666667,0.4166666666666667,0.5625,0.6111111111111112,0.5,99.60902255639097,0.5,15.217391304347826,13.695652173913043,15.130434782608695,12.0,0.23076923076923078,0.6666666666666666,1.0,0.5,0.25,1.0,0.38461538461538464,0.45813076923076923,0.46925,0.3333333333333333,0.2608695652173913,9.0,,,,,2.0,1.0,6.0,,,,,,2.0,,1.0,,2.0,,,,,,1.0,4.0,,,,2.0,,,,,,,,,2.0,,1.0,,4.0,3.0,1.0,3.0,,2.0,3.0,1.0,1.0,,6.0,1.0,,7.0,1.0,1.0,,,4.0,,,,1.0,,,,,,,,0.15384615384615385,0.5,,,1.0,,,,,,,0.75,,1.0,,,0.15384615384615385,,,,0.46153846153846156,0.16666666666666666,0.16666666666666666,,,,,,0.15384615384615385,,,,,,,,0.25,,,,0.23529411764705882,0.26666666666666666,,,11.863636363636363,25.0,,1.0,1.0,1.0,4.0,0.09090909090909091,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2215-361-696,1610612751,"Vince Carter, Richard Jefferson, Jason Collins, Clifford Robinson, Travis Best","Carter, Jefferson, Collins, Robinson, Best",1713-2210-2215-361-696,NJN,195.0,2,3.0,-2.0,4.0,6.0,2.0,10,,2.0,,,1.0,3.0,1.0,6.0,8.0,1.0,1.0,,5.0,2.0,1.0,2.0,,5.0,2.0,2.0,3.0,2.0,,1.0,,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.625,1.25,0.6,1.25,0.5,0.5,,73.84615384615384,1.0,21.25,18.333333333333332,21.25,16.666666666666668,0.5,,,,,,0.75,0.5121375,0.459975,0.8333333333333334,0.5,3.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,0.5,0.25,,,0.5,,,0.5,0.5,,,,1.0,,,,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,0.5,1.0,,,,,0.2,0.25,,0.16666666666666666,2.3000000000000003,23.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2215-467-696,1610612751,"Vince Carter, Richard Jefferson, Jason Collins, Jason Kidd, Travis Best","Carter, Jefferson, Collins, Kidd, Best",1713-2210-2215-467-696,NJN,206.0,2,3.0,-3.0,7.0,7.0,4.0,14,,1.0,,1.0,1.0,5.0,3.0,5.0,8.0,1.0,3.0,2.0,4.0,,,,,,2.0,3.0,4.0,7.0,2.0,,,,,5.0,4.0,4.0,,,0.2,0.3333333333333333,0.2,0.3333333333333333,0.3125,0.4,1.0,1.0,,97.86407766990291,,16.0,13.428571428571429,15.714285714285714,13.428571428571429,0.2,,,,0.3333333333333333,,0.2,0.4022,0.43113333333333337,0.8,0.5714285714285714,1.0,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,0.25,1.0,,0.25,,0.3333333333333333,,,,1.0,1.0,,,0.8,0.25,0.25,,,,,,,,,,,,,,1.0,,,,,,,0.5566,0.3333333333333333,0.3333333333333333,,,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2243-2420-467,1610612751,"Vince Carter, Richard Jefferson, Brian Scalabrine, Nenad Krstic, Jason Kidd","Carter, Jefferson, Scalabrine, Krstic, Kidd",1713-2210-2243-2420-467,NJN,196.0,1,3.0,2.0,7.0,7.0,,14,1.0,2.0,,,2.0,4.0,,7.0,5.0,,,,,4.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,,,1.0,,1.0,1.0,7.0,,,1.0,1.0,0.5,,0.5833333333333334,,0.5833333333333334,,0.6,0.6,,102.85714285714286,1.0,13.0,15.0,13.0,14.571428571428571,0.3333333333333333,0.5,1.0,1.0,,,0.6666666666666666,0.50395,,,,1.0,,,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,2.0,,,,,,,,,3.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,0.5,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,0.5,0.6666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,,,,,,,,0.5,,,,,,10.4,24.45,,1.0,,,,0.25,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2243-2420-696,1610612751,"Vince Carter, Richard Jefferson, Brian Scalabrine, Nenad Krstic, Travis Best","Carter, Jefferson, Scalabrine, Krstic, Best",1713-2210-2243-2420-696,NJN,152.0,1,3.0,-2.0,5.0,4.0,,9,,,,,2.0,3.0,1.0,5.0,7.0,,,,,,,,,,,,,2.0,,,,,,5.0,,,,,0.6666666666666666,,0.6666666666666666,,0.625,,,,,85.26315789473685,,15.6,18.5,15.6,18.0,,,,,,,,0.38656666666666667,,,,4.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,0.25,0.25,,,11.566666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2243-361-467,1610612751,"Vince Carter, Richard Jefferson, Brian Scalabrine, Clifford Robinson, Jason Kidd","Carter, Jefferson, Scalabrine, Robinson, Kidd",1713-2210-2243-361-467,NJN,67.0,1,1.0,1.0,2.0,2.0,2.0,4,,,,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,,,,,,,1.0,1.0,2.0,1.0,,,,,3.0,3.0,2.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,,85.97014925373134,,19.5,14.0,19.5,14.0,,,,,,,,0.3413,0.3413,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
1713-2210-2243-361-696,1610612751,"Vince Carter, Richard Jefferson, Brian Scalabrine, Clifford Robinson, Travis Best","Carter, Jefferson, Scalabrine, Robinson, Best",1713-2210-2243-361-696,NJN,33.0,1,1.0,2.0,,1.0,,1,1.0,1.0,,,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,43.63636363636363,,,18.0,,18.0,1.0,1.0,1.0,1.0,,,1.0,0.5648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2005,2004-05,True
