EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceTurnovers,Loose Ball Fouls,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,PtsPutbacks,HeaveAttempts,PtsUnassisted3s,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,FoulsDrawn,Offensive Fouls Drawn,team_id,year,season,team_vs
1425-147-1747-2050-2547,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Morris Peterson, Chris Bosh","Williams, Rose, Alston, Peterson, Bosh",1425-147-1747-2050-2547,TOR,4998.0,10,83.0,-47.0,163.0,158.0,15.0,40.0,12.0,321.0,17.0,26.0,1.0,2.0,1.0,1.0,10.0,30.0,18.0,51.0,2.0,11.0,1.0,5.0,18.0,1.0,1.0,2.0,45.0,107.0,7.0,29.0,30.0,141.0,188.0,1.0,8.0,1.0,4.0,6.0,1.0,6.0,1.0,3.0,4.0,9.0,52.0,38.0,21.0,18.0,5.0,6.0,26.0,7.0,33.0,5.0,2.0,9.0,6.0,11.0,73.0,1.0,11.0,10.0,36.0,3.0,49.0,12.0,61.0,1.0,14.0,9.0,5.0,15.0,3.0,11.0,9.0,4.0,1.0,24.0,4.0,25.0,43.0,4.0,36.0,2.0,4.0,15.0,2.0,6.0,3.0,1.0,2.0,6.0,3.0,2.0,135.0,9.0,15.0,2.0,0.5777777777777777,0.5777777777777777,1.0,0.2413793103448276,0.3333333333333333,0.2413793103448276,0.4205607476635514,0.125,0.16666666666666666,0.40808823529411764,0.1111111111111111,0.2777777777777778,0.45364238410596025,0.25,0.375,0.21323529411764705,0.056074766355140186,0.11538461538461539,0.1,0.625,0.75,0.7346938775510204,0.1774193548387097,0.8333333333333334,0.045454545454545456,0.7540983606557377,0.14285714285714285,0.1111111111111111,0.2,0.18181818181818182,0.07692307692307693,0.4444444444444444,0.6956521739130435,0.9411764705882353,0.8181818181818182,1.0,0.01282051282051282,92.48499399759905,0.5,16.012269938650306,15.113924050632912,15.45398773006135,14.632911392405063,0.19117647058823528,0.6538461538461539,0.7391304347826086,0.5294117647058824,0.22058823529411764,0.3333333333333333,0.37037037037037035,0.6,0.375,0.35294117647058826,0.35294117647058826,0.6111111111111112,0.08088235294117647,0.18181818181818182,0.18181818181818182,1.0,0.1323529411764706,0.2777777777777778,0.2777777777777778,1.0,0.2222222222222222,0.5,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.2222222222222222,0.5,0.40441176470588236,0.2777777777777778,0.4664242647058824,0.4452277777777777,0.4484555555555556,0.10067114093959731,0.125,0.0425531914893617,0.06382978723404255,10.992523364485981,24.689655172413794,0.09202453987730061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-2050-2588,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Morris Peterson, Matt Bonner","Williams, Rose, Alston, Peterson, Bonner",1425-147-1747-2050-2588,TOR,170.0,2,3.0,-4.0,7.0,7.0,3.0,3.0,1.0,14.0,1.0,2.0,,,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,4.0,1.0,2.0,2.0,7.0,11.0,,,,,,,1.0,1.0,1.0,2.0,5.0,2.0,,3.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,,2.0,,2.0,,,,1.0,,,,,,,,7.0,5.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,,,0.4166666666666667,,0.75,0.5,,0.8333333333333334,0.3333333333333333,,,,1.0,,1.0,0.3333333333333333,,,1.0,0.25,,,0.5,,,,1.0,,,,118.58823529411764,,16.285714285714285,8.0,15.857142857142858,8.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,0.5,,0.5,,,0.6666666666666666,,0.5223333333333333,,0.5595,,,,0.7142857142857143,10.7,23.8,0.42857142857142855,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-2050-923,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Morris Peterson, Donyell Marshall","Williams, Rose, Alston, Peterson, Marshall",1425-147-1747-2050-923,TOR,50.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5,,,,,,,,,1.0,,,86.39999999999999,,22.0,14.0,22.0,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.4848,,0.4848,,,,,,26.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-2547-441,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Chris Bosh, Lamond Murray","Williams, Rose, Alston, Bosh, Murray",1425-147-1747-2547-441,TOR,41.0,1,1.0,-3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2439024390244,,19.0,22.0,19.0,16.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3949,,0.3949,,,,,17.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-2588-441,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Matt Bonner, Lamond Murray","Williams, Rose, Alston, Bonner, Murray",1425-147-1747-2588-441,TOR,262.0,2,4.0,-2.0,9.0,9.0,3.0,3.0,1.0,18.0,,2.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,3.0,,,2.0,2.0,5.0,1.0,3.0,2.0,9.0,11.0,,,,,,,,,2.0,2.0,2.0,4.0,,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,1.0,,,1.0,,2.0,3.0,,2.0,,,1.0,,,,,,,,,9.0,2.0,3.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4,,,0.4375,,,0.5,,0.3333333333333333,0.375,0.2,0.5,,,1.0,0.5,0.3333333333333333,,,0.5,0.25,0.5,,,,,,1.0,,,,98.93129770992367,,14.666666666666666,14.444444444444445,14.666666666666666,14.333333333333334,0.25,,,,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.625,0.3333333333333333,0.478875,,0.4854,0.1111111111111111,0.16666666666666666,,0.2222222222222222,8.14,25.333333333333332,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-441-923,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Lamond Murray, Donyell Marshall","Williams, Rose, Alston, Murray, Marshall",1425-147-1747-441-923,TOR,97.0,1,2.0,,4.0,3.0,4.0,3.0,,7.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,1.0,2.0,2.0,2.0,,,,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,103.91752577319588,,12.5,15.666666666666666,12.5,15.666666666666666,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,0.5,,0.44295,,0.44295,,,,1.0,11.9,26.7,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1747-677-923,1610612761,"Aaron Williams, Jalen Rose, Rafer Alston, Eric Williams, Donyell Marshall","Williams, Rose, Alston, Williams, Marshall",1425-147-1747-677-923,TOR,25.0,1,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,115.19999999999999,,10.0,15.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1960-2050-2547,1610612761,"Aaron Williams, Jalen Rose, Milt Palacio, Morris Peterson, Chris Bosh","Williams, Rose, Palacio, Peterson, Bosh",1425-147-1960-2050-2547,TOR,178.0,1,3.0,1.0,5.0,5.0,4.0,1.0,,10.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,3.0,4.0,,,1.0,7.0,6.0,,,,,,2.0,3.0,,,1.0,5.0,4.0,2.0,,,,,2.0,,2.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,7.0,5.0,4.0,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.875,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,80.89887640449437,,19.4,16.2,19.4,16.2,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,0.25,,0.437325,,0.4031666666666667,0.25,0.25,,0.7142857142857143,10.65,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1960-2050-2588,1610612761,"Aaron Williams, Jalen Rose, Milt Palacio, Morris Peterson, Matt Bonner","Williams, Rose, Palacio, Peterson, Bonner",1425-147-1960-2050-2588,TOR,375.0,2,6.0,2.0,10.0,9.0,,,2.0,19.0,1.0,2.0,1.0,2.0,,,1.0,3.0,1.0,3.0,2.0,2.0,,1.0,2.0,,,,3.0,8.0,3.0,4.0,,15.0,13.0,1.0,2.0,,,2.0,,,,,,,2.0,4.0,9.0,2.0,1.0,,1.0,3.0,4.0,1.0,2.0,,,1.0,11.0,,2.0,2.0,1.0,,3.0,2.0,5.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,13.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.75,,0.75,0.375,0.5,,0.625,0.5,,0.625,0.5,,0.3333333333333333,,,,,,0.5,0.4,1.0,,0.75,0.3333333333333333,,0.5,0.5,,,1.0,,1.0,,,72.96,,17.0,22.77777777777778,16.4,22.77777777777778,0.16666666666666666,0.5,0.5,,0.25,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,,,,,,,0.5,0.5,0.4653416666666667,0.56295,,,,0.13333333333333333,,8.7875,24.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
1425-147-1960-2050-923,1610612761,"Aaron Williams, Jalen Rose, Milt Palacio, Morris Peterson, Donyell Marshall","Williams, Rose, Palacio, Peterson, Marshall",1425-147-1960-2050-923,TOR,188.0,1,3.0,4.0,5.0,6.0,,,1.0,11.0,1.0,2.0,,,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,3.0,5.0,1.0,1.0,,9.0,5.0,,,1.0,,3.0,,,,,,,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,1.0,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.6,,,0.75,1.5,,0.75,1.5,,0.16666666666666666,0.2,0.5,,,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,,,,,,1.0,1.0,,,84.25531914893617,,13.4,20.166666666666668,12.4,20.166666666666668,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,0.5,,,,,0.16666666666666666,1.0,1.0,1.0,,,1.0,,,,,,0.5,1.0,0.57655,0.582,,,,0.3333333333333333,,9.540000000000001,24.6,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2005,2004-05,False
