EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,SecondChanceTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,AtRimAssists,LongMidRangeAssists,FTDefRebounds,Offensive Fouls,BlockedShortMidRange,DefFTReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGA,PenaltyFtPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyArc3Frequency,SecondChanceFtPoints,SecondChancePoints,SecondChanceTsPct,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Travels,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PtsUnassisted3s,SelfOReb,LostBallTurnovers,SelfORebPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Fg3aBlocked,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1502-1738-2049-2059-384,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Eduardo Najera, Calbert Cheaney","Foyle, Sesay, Claxton, Najera, Cheaney",1502-1738-2049-2059-384,GSW,358.0,1,6.0,-7.0,11.0,11.0,4.0,22.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,8.0,1.0,8.0,15.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5,0.75,0.5,0.6666666666666666,1.0,0.5,1.0,0.5,88.49162011173185,1.0,13.909090909090908,18.636363636363637,13.909090909090908,16.09090909090909,0.2222222222222222,0.5,0.5,0.5555555555555556,0.6,0.6,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4626111111111111,0.1111111111111111,0.125,6.9375,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2049-2202-2211,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Jason Richardson, Troy Murphy","Foyle, Sesay, Claxton, Richardson, Murphy",1502-1738-2049-2202-2211,GSW,228.0,1,4.0,-2.0,7.0,7.0,4.0,14.0,1.0,2.0,1.0,3.0,,,2.0,5.0,1.0,6.0,8.0,,4.0,,,,,,,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,2.0,,,,,6.0,,,0.4,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.5,1.0,,1.0,,1.0,1.0,,88.42105263157895,,16.0,16.571428571428573,14.714285714285714,14.714285714285714,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,0.423975,0.2857142857142857,0.3333333333333333,5.4799999999999995,24.1,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.25,0.25,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,0.16666666666666666,0.25,0.3720625,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2049-2211-2554,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Troy Murphy, Mickael Pietrus","Foyle, Sesay, Claxton, Murphy, Pietrus",1502-1738-2049-2211-2554,GSW,45.0,1,1.0,-2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,31.0,14.0,31.0,14.0,,,,,,,,1.0,,,0.3864,,,21.5,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.3864,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2049-2399-965,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Mike Dunleavy, Derek Fisher","Foyle, Sesay, Claxton, Dunleavy, Fisher",1502-1738-2049-2399-965,GSW,203.0,1,3.0,2.0,7.0,8.0,8.0,15.0,1.0,1.0,,,2.0,,3.0,3.0,,8.0,6.0,4.0,2.0,,2.0,2.0,,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,1.0,2.0,,8.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,0.3333333333333333,0.25,1.0,0.4,0.5,,,,106.4039408866995,,13.714285714285714,13.375,13.714285714285714,13.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,,0.3333333333333333,0.43733333333333335,0.25,0.25,13.533333333333333,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2049-2554-384,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Mickael Pietrus, Calbert Cheaney","Foyle, Sesay, Claxton, Pietrus, Cheaney",1502-1738-2049-2554-384,GSW,60.0,1,1.0,1.0,2.0,2.0,2.0,4.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,2.0,2.0,2.0,,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,0.25,1.0,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,96.0,,10.0,20.0,10.0,17.5,,,,,,,,,1.0,1.0,0.56895,,,,24.3,2.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,,,0.25,,,,,,,,,0.56895,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2049-384-965,1610612744,"Adonal Foyle, Ansu Sesay, Speedy Claxton, Calbert Cheaney, Derek Fisher","Foyle, Sesay, Claxton, Cheaney, Fisher",1502-1738-2049-384-965,GSW,28.0,1,,-1.0,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,0.5,,,,,,,,,,51.42857142857143,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2059-2202-965,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Jason Richardson, Derek Fisher","Foyle, Sesay, Najera, Richardson, Fisher",1502-1738-2059-2202-965,GSW,38.0,1,1.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,0.5,,,1.0,,1.0,,,1.0,,75.78947368421053,,20.0,18.0,20.0,18.0,,,,1.0,,,,,,,0.3515,,,13.7,,1.0,1.0,,,2.0,,,1.0,,2.0,,1.0,1.0,,,,2.0,1.0,,,0.5,1.0,,1.0,,1.0,,,,0.3515,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2059-2784-384,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Luis Flores, Calbert Cheaney","Foyle, Sesay, Najera, Flores, Cheaney",1502-1738-2059-2784-384,GSW,542.0,1,9.0,4.0,16.0,17.0,9.0,33.0,1.0,5.0,,,9.0,4.0,6.0,14.0,4.0,19.0,15.0,10.0,2.0,4.0,5.0,6.0,,13.0,,4.0,6.0,11.0,,,,,,2.0,5.0,6.0,,3.0,1.0,1.0,1.0,1.0,15.0,0.8333333333333334,0.8333333333333334,0.42857142857142855,0.4166666666666667,0.4523809523809524,0.2222222222222222,,1.0,,1.0,1.0,1.0,1.0,,87.67527675276753,1.0,17.875,15.058823529411764,16.875,15.058823529411764,0.2777777777777778,0.2,0.3333333333333333,,,,,0.5,0.2222222222222222,0.5,0.46963611111111114,0.14285714285714285,0.17647058823529413,11.742857142857144,25.8,4.0,4.0,,,4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,,2.0,4.0,0.5,0.25,0.25,0.5,0.3333333333333333,0.45454545454545453,0.5,,,,,0.4581875,0.10526315789473684,0.25,5.0,1.0,4.0,2.0,,,1.0,,1.0,0.5555555555555556,0.5555555555555556,0.8,2.0,,,,0.5,2.0,4.0,0.4,0.21052631578947367,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.4,0.5,0.3333333333333333,0.25,0.25,1.0,0.6666666666666666,0.25,0.25,0.52455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2059-384-965,1610612744,"Adonal Foyle, Ansu Sesay, Eduardo Najera, Calbert Cheaney, Derek Fisher","Foyle, Sesay, Najera, Cheaney, Fisher",1502-1738-2059-384-965,GSW,69.0,1,1.0,,2.0,1.0,,3.0,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,2.0,,1.0,,,,,2.0,,,,,0.5,,,,,,,,,,62.60869565217392,,23.5,22.0,23.5,22.0,,,,1.0,,,,,,,0.4371,0.5,0.5,5.3,,,1.0,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
1502-1738-2202-2211-2399,1610612744,"Adonal Foyle, Ansu Sesay, Jason Richardson, Troy Murphy, Mike Dunleavy","Foyle, Sesay, Richardson, Murphy, Dunleavy",1502-1738-2202-2211-2399,GSW,392.0,1,7.0,3.0,13.0,13.0,4.0,26.0,2.0,3.0,,1.0,4.0,1.0,3.0,8.0,1.0,10.0,7.0,4.0,2.0,1.0,2.0,2.0,,4.0,2.0,3.0,7.0,11.0,3.0,1.0,3.0,3.0,6.0,3.0,4.0,4.0,,2.0,1.0,1.0,1.0,,8.0,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.45454545454545453,0.1111111111111111,0.5,0.6,0.5,0.5555555555555556,0.5,0.5,1.0,,95.51020408163265,,15.153846153846153,15.0,13.076923076923077,13.0,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,,,,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5098333333333334,0.18181818181818182,0.2,10.2875,24.7,,2.0,,,4.0,3.0,,,,,1.0,3.0,4.0,1.0,1.0,,,,,,,0.6,1.0,0.6666666666666666,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,0.5,0.25,0.25,1.0,,,,,,,2.0,0.25,0.2,1.0,,,,1.0,,,1.0,,,,,,,0.3333333333333333,0.25,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,,0.4578,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2005,2004-05,False
