EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,FG2A,PtsUnassisted2s,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,LongMidRangeAssists,DefThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,PenaltyFg2Pct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefTwoPtRebounds,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,FG2APctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShortMidRangeFGM,ShortMidRangeAssists,SelfOReb,Travels,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,Loose Ball Fouls,Blocked3s,BlockedArc3,3SecondViolations,OffArc3ReboundPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
133-1503-1763-1909-2229,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Scott Padgett, Mike James","Wesley, McGrady, Bowen, Padgett, James",133-1503-1763-1909-2229,HOU,25.0,3,7.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,10.0,5.0,7.0,7.0,4.0,0.7,0.7,230.39999999999998,6.25,6.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-1909-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Scott Padgett, Bob Sura","Wesley, McGrady, Bowen, Padgett, Sura",133-1503-1763-1909-682,HOU,16.0,1,3.0,1.0,,1.0,1.0,3.0,,,1.0,,3.0,,,1.5,,90.0,16.0,16.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5393,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2229-2397,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Yao Ming","Wesley, McGrady, Bowen, James, Ming",133-1503-1763-2229-2397,HOU,221.0,4,4.0,8.0,1.0,16.0,2.0,11.0,,3.0,3.0,1.0,9.0,3.0,1.0,0.6111111111111112,1.5,104.25339366515837,16.125,16.125,0.2727272727272727,0.125,3.0,4.0,3.0,7.0,4.0,1.0,1.0,0.42857142857142855,0.5625,0.5,0.75,0.75,0.625,0.517575,0.125,0.14285714285714285,4.0,8.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.125,1.0,1.0,0.5,0.5,0.6666666666666666,11.5,11.5,0.3333333333333333,0.375,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5584,0.4137,0.18181818181818182,7.628571428571428,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2229-468,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Jon Barry","Wesley, McGrady, Bowen, James, Barry",133-1503-1763-2229-468,HOU,132.0,2,-5.0,4.0,4.0,8.0,,2.0,,2.0,,,2.0,2.0,4.0,0.5,0.5,87.27272727272727,18.5,18.5,1.0,1.0,,,1.0,1.0,,,,1.0,0.5,,,,0.5,0.392525,,,2.0,4.0,3.0,,,,1.0,,1.0,,1.0,,1.0,7.0,,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,0.5,,0.5,1.0,,,,,14.5,14.5,,0.5,0.5,,,,,,0.5,,,,0.392525,,15.9,24.7,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2229-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Bob Sura","Wesley, McGrady, Bowen, James, Sura",133-1503-1763-2229-682,HOU,35.0,2,3.0,1.0,1.0,2.0,,3.0,,3.0,,,3.0,3.0,1.0,0.75,0.75,82.28571428571428,23.0,23.0,1.0,1.0,,,,1.0,,,,,0.75,,,,0.5,0.33185,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,0.75,,0.5,,,,,,12.0,12.0,,0.5,0.5,1.0,1.0,1.0,,,0.5,1.0,1.0,,0.33185,,14.3,25.7,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2229-87,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Mike James, Dikembe Mutombo","Wesley, McGrady, Bowen, James, Mutombo",133-1503-1763-2229-87,HOU,468.0,4,6.0,14.0,9.0,26.0,7.0,20.0,2.0,7.0,8.0,,15.0,7.0,9.0,0.6785714285714286,0.5,80.0,17.642857142857142,14.071428571428571,0.35,0.6428571428571429,2.0,2.0,2.0,5.0,2.0,1.0,4.0,0.4,0.5909090909090909,0.18181818181818182,1.0,1.0,0.7272727272727273,0.5060818181818182,0.2857142857142857,0.5,8.0,12.0,9.0,3.0,,,2.0,2.0,3.0,1.0,2.0,3.0,6.0,14.0,,,5.0,1.0,3.0,2.0,6.0,,3.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,,3.0,2.0,5.0,2.0,2.0,,,,2.0,1.0,1.0,,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,,0.75,0.4166666666666667,0.8333333333333334,0.5454545454545454,,,0.3333333333333333,0.3333333333333333,0.5,18.416666666666668,17.333333333333332,0.5,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,0.5,0.6666666666666666,0.56475,0.48034166666666667,0.25,10.040000000000001,24.433333333333334,,1.0,3.0,,,,2.0,0.3333333333333333,,0.42857142857142855,,,,,3.0,1.0,,1.0,,0.42857142857142855,0.6666666666666666,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5,0.3333333333333333,0.5,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.16666666666666666,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2397-468,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Yao Ming, Jon Barry","Wesley, McGrady, Bowen, Ming, Barry",133-1503-1763-2397-468,HOU,31.0,1,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,92.9032258064516,11.0,11.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-2397-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Yao Ming, Bob Sura","Wesley, McGrady, Bowen, Ming, Sura",133-1503-1763-2397-682,HOU,2775.0,5,9.0,86.0,5.0,170.0,20.0,105.0,3.0,5.0,23.0,2.0,89.0,5.0,5.0,0.6104651162790697,0.5,88.21621621621621,14.94186046511628,14.395348837209303,0.047619047619047616,0.05813953488372093,17.0,28.0,29.0,63.0,26.0,1.0,10.0,0.4603174603174603,0.5666666666666667,0.37333333333333335,0.6071428571428571,0.68,0.5333333333333333,0.496846,0.11904761904761904,0.1388888888888889,46.0,84.0,26.0,10.0,5.0,9.0,26.0,7.0,9.0,,,9.0,12.0,96.0,5.0,11.0,16.0,,,32.0,18.0,10.0,9.0,7.0,16.0,6.0,22.0,4.0,8.0,50.0,14.0,1.0,24.0,14.0,38.0,9.0,7.0,2.0,8.0,2.0,14.0,8.0,22.0,2.0,0.5517241379310345,0.6666666666666666,0.6666666666666666,0.75,,0.75,0.45454545454545453,0.6153846153846154,0.3333333333333333,0.6153846153846154,0.16,0.5714285714285714,1.0,0.4117647058823529,0.3783783783783784,0.125,17.738095238095237,16.642857142857142,0.47058823529411764,0.3466666666666667,0.12,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.6923076923076923,0.5555555555555556,,,0.7777777777777778,0.5346923076923077,0.5095666666666666,0.1523809523809524,8.747619047619049,24.53333333333333,10.0,1.0,3.0,6.0,7.0,6.0,1.0,0.3333333333333333,0.875,0.6571428571428571,0.8571428571428571,0.38461538461538464,0.38461538461538464,0.6,16.0,5.0,1.0,5.0,2.0,0.5925925925925926,0.8,0.4,,1.0,9.0,2.0,3.0,,,2.0,2.0,2.0,2.0,,9.0,4.0,2.0,,2.0,6.0,1.0,,,3.0,1.0,0.06349206349206349,,,,0.2,0.12,0.04,0.6666666666666666,0.6666666666666666,1.0,,0.15384615384615385,1.0,0.3333333333333333,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.10714285714285714,0.1111111111111111,0.8181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.030303030303030304,0.2222222222222222,0.25,1.0,0.5,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-468-682,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Jon Barry, Bob Sura","Wesley, McGrady, Bowen, Barry, Sura",133-1503-1763-468-682,HOU,151.0,1,1.0,5.0,5.0,9.0,2.0,7.0,2.0,7.0,2.0,1.0,7.0,7.0,5.0,0.7,0.7,85.82781456953643,19.0,19.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.5,0.625,0.25,1.0,1.0,0.75,0.4880625,,,3.0,4.0,4.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,,,,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,0.625,,0.5,,,,,,14.0,14.0,1.0,0.25,0.5,0.5,0.5,1.0,,,0.5,0.5,0.5,,0.4880625,,9.15,25.9,,1.0,2.0,,,,,0.5,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
133-1503-1763-682-87,1610612745,"David Wesley, Tracy McGrady, Ryan Bowen, Bob Sura, Dikembe Mutombo","Wesley, McGrady, Bowen, Sura, Mutombo",133-1503-1763-682-87,HOU,395.0,3,-3.0,13.0,13.0,27.0,4.0,14.0,4.0,14.0,4.0,1.0,14.0,14.0,13.0,0.6363636363636364,0.6363636363636364,98.43037974683544,15.076923076923077,15.076923076923077,1.0,1.0,,,2.0,3.0,4.0,,1.0,0.6666666666666666,0.5555555555555556,,,,0.6666666666666666,0.4582,0.1,0.25,7.0,14.0,11.0,,,,1.0,2.0,5.0,2.0,5.0,2.0,6.0,17.0,,,,2.0,6.0,,6.0,,5.0,2.0,,2.0,2.0,2.0,,6.0,,,4.0,,4.0,1.0,,1.0,2.0,1.0,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5555555555555556,,0.6666666666666666,1.0,,,,,14.214285714285714,14.214285714285714,,0.1111111111111111,0.5555555555555556,0.4,0.4,1.0,,,0.5555555555555556,0.4,0.4,,0.4582,,13.766666666666666,25.400000000000002,,2.0,3.0,,,1.0,2.0,0.6666666666666666,,0.5714285714285714,,,,,4.0,,,,,0.6666666666666666,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.2222222222222222,0.1111111111111111,,,,,,,,,0.1111111111111111,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
