EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,FTDefRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveAttempts,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1548-1711-1718-1729-2412,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Ricky Davis, Jiri Welsch","Blount, LaFrentz, Pierce, Davis, Welsch",1548-1711-1718-1729-2412,BOS,1053.0,3,18.0,3.0,37.0,34.0,25.0,10.0,6.0,71.0,5.0,12.0,2.0,8.0,3.0,6.0,1.0,4.0,8.0,1.0,2.0,1.0,4.0,3.0,9.0,21.0,2.0,6.0,13.0,37.0,34.0,2.0,9.0,4.0,4.0,11.0,3.0,9.0,17.0,10.0,8.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,4.0,13.0,1.0,7.0,1.0,3.0,12.0,15.0,9.0,24.0,3.0,3.0,1.0,2.0,8.0,8.0,3.0,1.0,11.0,1.0,10.0,3.0,6.0,1.0,1.0,17.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,33.0,17.0,25.0,0.5555555555555556,0.7142857142857143,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2222222222222222,0.36363636363636365,0.4444444444444444,0.2222222222222222,0.2857142857142857,0.5142857142857142,0.2222222222222222,0.4,0.2222222222222222,0.047619047619047616,0.08333333333333333,0.7272727272727273,1.0,0.8571428571428571,0.5833333333333334,0.375,0.25,0.6818181818181818,0.5,0.7142857142857143,1.0,0.25,0.3333333333333333,0.8333333333333334,0.75,1.0,0.3333333333333333,0.5,0.2,97.09401709401709,1.0,14.594594594594595,15.088235294117647,12.405405405405405,14.323529411764707,0.4444444444444444,0.4166666666666667,0.45454545454545453,0.2,0.037037037037037035,0.2962962962962963,0.5,0.5,1.0,0.07407407407407407,0.5,0.5,0.14814814814814814,0.25,0.25,1.0,0.8888888888888888,0.25,0.42857142857142855,0.5,0.21428571428571427,0.6666666666666666,0.25,0.541675925925926,0.5716375,0.5647857142857143,0.12903225806451613,0.16,0.10810810810810811,0.4594594594594595,8.1,24.25,0.6756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-1729-2556,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Ricky Davis, Marcus Banks","Blount, LaFrentz, Pierce, Davis, Banks",1548-1711-1718-1729-2556,BOS,1944.0,21,32.0,-2.0,62.0,60.0,24.0,17.0,11.0,122.0,9.0,23.0,2.0,10.0,3.0,10.0,7.0,10.0,20.0,1.0,3.0,,7.0,3.0,19.0,50.0,1.0,10.0,19.0,60.0,62.0,3.0,13.0,6.0,5.0,20.0,5.0,14.0,24.0,20.0,18.0,3.0,,4.0,7.0,,7.0,10.0,1.0,11.0,,3.0,7.0,23.0,4.0,13.0,,9.0,15.0,25.0,17.0,42.0,1.0,3.0,2.0,1.0,6.0,3.0,4.0,,10.0,,6.0,7.0,14.0,,,26.0,3.0,9.0,4.0,6.0,4.0,6.0,4.0,,54.0,24.0,24.0,0.5263157894736842,0.5882352941176471,1.0,0.1,0.1,0.38,0.23076923076923078,0.25,0.3416666666666667,0.17647058823529413,0.2,0.4142857142857143,0.17647058823529413,0.34375,0.16666666666666666,0.14,0.2608695652173913,0.6,,0.625,0.41935483870967744,0.8181818181818182,0.4444444444444444,0.6857142857142857,0.425,0.42857142857142855,0.5714285714285714,0.3,0.42857142857142855,0.5,0.5714285714285714,0.7777777777777778,0.75,1.0,0.030303030303030304,90.37037037037038,0.6666666666666666,15.241935483870968,16.65,13.225806451612904,15.983333333333333,0.38333333333333336,0.391304347826087,0.5294117647058824,0.3333333333333333,0.11666666666666667,0.3333333333333333,0.5,0.5,0.7,0.05,0.3333333333333333,0.3333333333333333,0.11666666666666667,,,,0.5882352941176471,0.2,0.4,0.3,0.12,0.55,,0.49765000000000004,0.5479038461538461,0.51896,0.13636363636363635,0.16071428571428573,0.1,0.4,8.706,24.6,0.3870967741935484,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.14285714285714285,1.0,0.5,1.0,0.11764705882352941,0.11764705882352941,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-1729-2753,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Ricky Davis, Delonte West","Blount, LaFrentz, Pierce, Davis, West",1548-1711-1718-1729-2753,BOS,672.0,8,11.0,11.0,18.0,18.0,3.0,3.0,4.0,36.0,5.0,6.0,,,,,2.0,3.0,4.0,,2.0,1.0,5.0,,9.0,12.0,1.0,7.0,2.0,23.0,12.0,,,3.0,1.0,3.0,,,2.0,14.0,4.0,3.0,,,5.0,1.0,,7.0,1.0,8.0,1.0,4.0,2.0,17.0,3.0,1.0,,1.0,7.0,9.0,4.0,13.0,1.0,,,,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,3.0,,1.0,2.0,,2.0,,5.0,4.0,5.0,2.0,,20.0,2.0,3.0,0.7777777777777778,0.7777777777777778,1.0,0.14285714285714285,0.14285714285714285,0.75,,0.3333333333333333,0.5526315789473685,0.75,0.3333333333333333,0.6052631578947368,0.75,0.3333333333333333,0.3684210526315789,,,0.3333333333333333,,0.5833333333333334,0.3333333333333333,0.5,0.5,0.5714285714285714,0.4444444444444444,,1.0,,0.5,0.6,,0.5714285714285714,,0.5,0.1111111111111111,77.14285714285715,0.4,16.61111111111111,20.72222222222222,14.222222222222221,19.055555555555557,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.8,0.10526315789473684,0.21052631578947367,0.75,0.75,0.6666666666666666,0.10526315789473684,,,0.2631578947368421,0.2,0.2,1.0,,,,,,0.6842105263157895,0.2,0.4903052631578947,0.54225,0.41956666666666664,0.10526315789473684,0.16666666666666666,0.13043478260869565,0.08695652173913043,8.808333333333334,24.885714285714283,0.16666666666666666,1.0,,1.0,2.0,,1.0,,1.0,,2.0,1.0,,,,1.0,0.5,,0.5,0.5,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-1729-2754,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Ricky Davis, Tony Allen","Blount, LaFrentz, Pierce, Davis, Allen",1548-1711-1718-1729-2754,BOS,20.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-1729-56,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Ricky Davis, Gary Payton","Blount, LaFrentz, Pierce, Davis, Payton",1548-1711-1718-1729-56,BOS,28380.0,56,473.0,-3.0,934.0,930.0,364.0,371.0,81.0,1864.0,153.0,239.0,32.0,49.0,51.0,88.0,112.0,112.0,241.0,25.0,61.0,37.0,98.0,41.0,298.0,592.0,62.0,159.0,226.0,1008.0,1011.0,38.0,64.0,106.0,102.0,215.0,72.0,115.0,394.0,346.0,250.0,165.0,21.0,40.0,98.0,37.0,46.0,173.0,55.0,228.0,32.0,87.0,68.0,511.0,16.0,73.0,5.0,70.0,227.0,326.0,94.0,420.0,11.0,72.0,44.0,28.0,94.0,64.0,55.0,,149.0,9.0,50.0,109.0,201.0,,12.0,301.0,11.0,111.0,46.0,45.0,37.0,46.0,28.0,4.0,902.0,394.0,364.0,0.5805369127516778,0.6223021582733813,0.8870967741935484,0.389937106918239,0.389937106918239,0.5033783783783784,0.59375,0.4744186046511628,0.5206391478029294,0.5821917808219178,0.48606271777003485,0.5644796380090498,0.6235294117647059,0.5508474576271186,0.21171770972037285,0.0777027027027027,0.14225941422594143,0.6308724832214765,0.11904761904761904,0.6340782122905028,0.24914675767918087,0.7865168539325843,0.16666666666666666,0.6644295302013423,0.22879177377892032,0.36046511627906974,0.20512820512820512,0.20155038759689922,0.15,0.5255474452554745,0.6666666666666666,0.7226277372262774,0.796875,0.76,0.03197674418604651,94.57928118393235,0.6086956521739131,14.698072805139187,15.754838709677419,14.234475374732334,14.90752688172043,0.3182423435419441,0.6401673640167364,0.7463414634146341,0.5686274509803921,0.14913448735019974,0.3209054593874834,0.46473029045643155,0.47058823529411764,0.6071428571428571,0.08122503328894808,0.4098360655737705,0.4098360655737705,0.13049267643142476,0.37755102040816324,0.37755102040816324,0.8648648648648649,0.6712328767123288,0.6530612244897959,0.30662020905923343,0.5795454545454546,0.14285714285714285,0.5299600532623169,0.37755102040816324,0.500088482023968,0.5372612903225806,0.4946,0.1324582338902148,0.1634756995581738,0.10515873015873016,0.39087301587301587,9.417567567567568,24.571698113207546,0.3897216274089936,3.0,31.0,6.0,9.0,23.0,29.0,30.0,8.0,12.0,24.0,,8.0,34.0,0.08035714285714286,0.8787878787878788,0.19444444444444445,0.92,0.0410958904109589,0.0821917808219178,0.10801393728222997,33.0,2.0,3.0,18.0,0.3333333333333333,0.29464285714285715,0.32038834951456313,0.5454545454545454,0.3333333333333333,1.0,1.0,14.0,11.0,21.0,25.0,12.0,9.0,1.0,1.0,2.0,4.0,0.3472222222222222,0.012448132780082987,0.28125,0.3333333333333333,0.45161290322580644,0.2682926829268293,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-2412-2556,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Jiri Welsch, Marcus Banks","Blount, LaFrentz, Pierce, Welsch, Banks",1548-1711-1718-2412-2556,BOS,1203.0,4,20.0,11.0,40.0,40.0,9.0,4.0,4.0,80.0,5.0,6.0,1.0,2.0,1.0,1.0,5.0,6.0,13.0,2.0,2.0,3.0,5.0,1.0,13.0,24.0,5.0,7.0,7.0,48.0,37.0,1.0,2.0,5.0,4.0,6.0,1.0,3.0,11.0,12.0,14.0,15.0,,,5.0,3.0,,6.0,5.0,11.0,3.0,2.0,3.0,27.0,,4.0,,3.0,17.0,20.0,4.0,24.0,1.0,3.0,2.0,1.0,7.0,4.0,3.0,,10.0,1.0,1.0,7.0,11.0,,,7.0,,4.0,,,,,,,43.0,11.0,9.0,0.46153846153846156,0.46153846153846156,1.0,0.7142857142857143,0.7142857142857143,0.5416666666666666,0.5,0.6666666666666666,0.6612903225806451,0.8333333333333334,0.5714285714285714,0.7058823529411765,0.8333333333333334,0.6875,0.22580645161290322,,,0.7,,0.8095238095238095,0.36363636363636365,0.6,,0.7692307692307693,0.3076923076923077,,,0.5714285714285714,,1.0,0.75,0.7692307692307693,1.0,,0.07692307692307693,95.76059850374064,,13.625,16.45,13.175,15.4,0.1935483870967742,0.8333333333333334,0.8333333333333334,0.4,0.16129032258064516,0.41935483870967744,0.46153846153846156,0.46153846153846156,0.5,0.06451612903225806,1.0,1.0,0.16129032258064516,0.6,0.6,1.0,0.6666666666666666,0.5,0.14285714285714285,1.0,0.14285714285714285,0.41935483870967744,0.6,0.49059516129032255,0.58635,0.45962857142857144,0.11764705882352941,0.14814814814814814,0.10416666666666667,0.22916666666666666,12.958333333333334,24.542857142857144,0.225,,,1.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,,1.0,,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-2412-56,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Jiri Welsch, Gary Payton","Blount, LaFrentz, Pierce, Welsch, Payton",1548-1711-1718-2412-56,BOS,25396.0,36,423.0,3.0,823.0,823.0,60.0,73.0,95.0,1646.0,175.0,270.0,38.0,57.0,12.0,19.0,114.0,96.0,230.0,12.0,32.0,28.0,94.0,5.0,315.0,614.0,40.0,126.0,137.0,887.0,884.0,49.0,81.0,127.0,20.0,41.0,8.0,24.0,67.0,368.0,262.0,102.0,18.0,52.0,94.0,28.0,39.0,184.0,34.0,218.0,22.0,100.0,58.0,470.0,22.0,92.0,,55.0,227.0,287.0,114.0,401.0,8.0,67.0,40.0,27.0,73.0,48.0,57.0,1.0,130.0,9.0,10.0,72.0,159.0,,18.0,169.0,9.0,82.0,5.0,41.0,34.0,41.0,30.0,6.0,760.0,67.0,60.0,0.5841269841269842,0.6366782006920415,0.85,0.31746031746031744,0.31746031746031744,0.5130293159609121,0.6049382716049383,0.4878048780487805,0.5067567567567568,0.5729166666666666,0.4387755102040816,0.5438271604938272,0.6047619047619047,0.532258064516129,0.17027027027027028,0.06351791530944625,0.1259259259259259,0.5615384615384615,,0.6984615384615385,0.3076923076923077,0.7051282051282052,0.2558139534883721,0.6997518610421837,0.2961038961038961,0.42105263157894735,0.3142857142857143,0.22388059701492538,0.24242424242424243,0.6486486486486487,0.7402597402597403,0.7153284671532847,0.6666666666666666,0.8095238095238095,0.023121387283236993,93.33123326508112,0.7317073170731707,14.537059538274605,16.320777642770352,13.805589307411907,15.45321992709599,0.36486486486486486,0.6481481481481481,0.7415254237288136,0.5714285714285714,0.15405405405405406,0.3108108108108108,0.41739130434782606,0.4192139737991266,0.6041666666666666,0.043243243243243246,0.375,0.375,0.12702702702702703,0.2978723404255319,0.2978723404255319,0.7857142857142857,0.59375,0.6666666666666666,0.3877551020408163,0.631578947368421,0.10204081632653061,0.5351351351351351,0.2978723404255319,0.5125806756756757,0.544450625,0.5109989795918367,0.10434782608695652,0.12094395280235988,0.14317925591882752,0.07553551296505073,8.927850162866449,24.590476190476192,0.07290400972053462,3.0,3.0,12.0,15.0,12.0,5.0,25.0,9.0,12.0,18.0,,7.0,10.0,0.03508771929824561,0.7142857142857143,0.3,1.0,0.03125,0.125,0.061224489795918366,44.0,2.0,4.0,26.0,0.26666666666666666,0.38596491228070173,0.4,0.5909090909090909,0.16666666666666666,0.5,2.0,1.0,,17.0,1.0,11.0,5.0,,,1.0,4.0,0.125,0.004347826086956522,0.3157894736842105,0.6666666666666666,0.3333333333333333,,1.0,2.0,1.0,0.015748031496062992,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-2556-2754,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Marcus Banks, Tony Allen","Blount, LaFrentz, Pierce, Banks, Allen",1548-1711-1718-2556-2754,BOS,181.0,1,3.0,3.0,5.0,5.0,5.0,2.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,5.0,,2.0,3.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,,3.0,5.0,5.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.625,1.0,0.625,0.625,1.0,0.625,0.25,,,0.5,,,0.5,0.6666666666666666,,0.5,0.5,1.0,,,,,,,0.6666666666666666,,,79.55801104972376,,16.2,20.0,16.0,15.6,0.5,0.5,0.5,,,0.25,,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.75,1.0,0.5155125,0.6189,0.5155125,,,0.4,1.0,6.3,24.4,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-2753-56,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Delonte West, Gary Payton","Blount, LaFrentz, Pierce, West, Payton",1548-1711-1718-2753-56,BOS,801.0,1,13.0,6.0,29.0,28.0,11.0,9.0,2.0,57.0,6.0,9.0,,1.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,,3.0,1.0,13.0,20.0,2.0,6.0,4.0,36.0,30.0,,1.0,,5.0,7.0,1.0,2.0,12.0,14.0,12.0,6.0,,,3.0,,1.0,7.0,2.0,9.0,,3.0,2.0,20.0,2.0,,,4.0,8.0,12.0,2.0,14.0,,1.0,1.0,,1.0,,2.0,,3.0,1.0,2.0,1.0,5.0,,2.0,5.0,,2.0,1.0,1.0,,1.0,1.0,,36.0,12.0,11.0,0.5384615384615384,0.5384615384615384,1.0,0.3333333333333333,0.3333333333333333,0.65,,0.7142857142857143,0.6153846153846154,,0.625,0.6428571428571429,,0.6666666666666666,0.23076923076923078,0.05,0.1111111111111111,0.3333333333333333,,0.7272727272727273,,0.6666666666666666,0.5,0.7058823529411765,0.18181818181818182,,,,0.3333333333333333,0.6666666666666666,0.75,0.75,0.6666666666666666,,,102.47191011235955,1.0,14.172413793103448,13.928571428571429,13.655172413793103,13.428571428571429,0.34615384615384615,0.6666666666666666,0.75,0.5,0.19230769230769232,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.11538461538461539,,,,1.0,,0.625,0.8,0.125,0.5769230769230769,,0.5081249999999999,,0.57065,0.07407407407407407,0.09523809523809523,,0.3333333333333333,8.39,24.316666666666666,0.3793103448275862,,,,,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,3.0,,,2.0,,0.6,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2005,2004-05,False
1548-1711-1718-2754-56,1610612738,"Mark Blount, Raef LaFrentz, Paul Pierce, Tony Allen, Gary Payton","Blount, LaFrentz, Pierce, Allen, Payton",1548-1711-1718-2754-56,BOS,12510.0,19,208.0,49.0,421.0,418.0,52.0,29.0,49.0,839.0,111.0,175.0,18.0,34.0,13.0,23.0,49.0,36.0,93.0,3.0,9.0,16.0,44.0,7.0,161.0,317.0,19.0,53.0,83.0,462.0,413.0,23.0,44.0,61.0,17.0,33.0,8.0,15.0,55.0,186.0,136.0,54.0,3.0,30.0,44.0,16.0,27.0,93.0,18.0,111.0,16.0,63.0,25.0,240.0,7.0,51.0,1.0,26.0,118.0,152.0,59.0,211.0,4.0,47.0,26.0,21.0,43.0,23.0,23.0,,66.0,6.0,10.0,48.0,91.0,,7.0,97.0,3.0,47.0,5.0,18.0,16.0,18.0,12.0,3.0,401.0,55.0,52.0,0.577639751552795,0.636986301369863,0.9473684210526315,0.3584905660377358,0.3584905660377358,0.5078864353312302,0.5227272727272727,0.5151515151515151,0.5121621621621621,0.5416666666666666,0.4878048780487805,0.5570388349514563,0.5754716981132075,0.5729166666666666,0.14324324324324325,0.08517350157728706,0.10857142857142857,0.6515151515151515,0.16666666666666666,0.7814569536423841,0.3269230769230769,0.7428571428571429,0.20588235294117646,0.7741935483870968,0.30526315789473685,0.390625,0.2857142857142857,0.2807017543859649,0.17857142857142858,0.6607142857142857,0.896551724137931,0.8333333333333334,0.7777777777777778,0.7058823529411765,0.024539877300613498,96.57553956834532,0.6666666666666666,13.79809976247031,16.0311004784689,13.114014251781473,15.452153110047847,0.47297297297297297,0.6342857142857142,0.7115384615384616,0.5675675675675675,0.13243243243243244,0.25135135135135134,0.3870967741935484,0.391304347826087,0.6944444444444444,0.024324324324324326,0.3333333333333333,0.3333333333333333,0.11891891891891893,0.36363636363636365,0.36363636363636365,1.0,0.7083333333333334,0.5294117647058824,0.5609756097560976,0.5652173913043478,0.17073170731707318,0.6162162162162163,0.36363636363636365,0.5259394594594594,0.5335166666666666,0.5504512195121951,0.11547911547911548,0.1327683615819209,0.13203463203463203,0.11904761904761904,7.423028391167192,24.641509433962263,0.12351543942992874,1.0,1.0,3.0,4.0,2.0,8.0,20.0,2.0,1.0,10.0,,2.0,3.0,0.14285714285714285,0.8,0.3333333333333333,0.6666666666666666,0.020833333333333332,0.0625,0.024390243902439025,14.0,1.0,2.0,5.0,0.5,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.3333333333333333,1.0,1.0,,2.0,9.0,2.0,5.0,5.0,,,,1.0,0.25,0.010752688172043012,0.05555555555555555,1.0,,0.2857142857142857,,,,,1.0,,,,,,1610612738,2005,2004-05,False
