EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,TwoPtShootingFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,FTDefRebounds,DefFTReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,Corner3Assists,Travels,BlockedShortMidRange,PenaltyFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1088-124-1885-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Lamar Odom, Caron Butler, Kobe Bryant","Atkins, Divac, Odom, Butler, Bryant",1088-124-1885-2406-977,LAL,297.0,2,5.0,1.0,11.0,10.0,6.0,1.0,1.0,21.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,1.0,9.0,8.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,9.0,3.0,6.0,0.5,0.5,0.5,0.25,0.4444444444444444,0.25,0.45,0.3,0.1111111111111111,0.125,0.2,0.6666666666666666,0.25,0.6666666666666666,0.2,0.5,1.0,0.6666666666666666,101.81818181818181,1.0,11.454545454545455,17.1,10.818181818181818,15.3,0.5555555555555556,0.6,0.75,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.25,0.6666666666666666,0.5377277777777778,0.419075,0.3333333333333333,5.45,22.8,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1904-2357-2406,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Tierre Brown, Caron Butler","Atkins, Divac, George, Brown, Butler",1088-124-1904-2357-2406,LAL,128.0,1,2.0,4.0,4.0,3.0,4.0,3.0,1.0,7.0,,1.0,1.0,,1.0,2.0,,1.0,3.0,,4.0,6.0,2.0,1.0,3.0,4.0,6.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,4.0,1.0,,,,,,6.0,6.0,4.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,,,,1.0,0.5,1.0,0.5,,1.0,,78.75,,20.75,15.0,18.25,15.0,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,0.3333333333333333,0.4560666666666667,0.4560666666666667,1.0,12.4,,1.0,1.0,1.0,1.0,1.0,1.0,0.5899,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1904-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Caron Butler, Kobe Bryant","Atkins, Divac, George, Butler, Bryant",1088-124-1904-2406-977,LAL,1033.0,4,17.0,-5.0,39.0,35.0,24.0,21.0,7.0,74.0,7.0,15.0,11.0,4.0,4.0,10.0,2.0,12.0,29.0,7.0,5.0,32.0,37.0,7.0,20.0,2.0,16.0,16.0,8.0,2.0,8.0,9.0,5.0,2.0,19.0,6.0,3.0,7.0,8.0,15.0,7.0,4.0,4.0,9.0,2.0,6.0,8.0,1.0,8.0,,,,,,,29.0,16.0,24.0,0.6666666666666666,0.6666666666666666,0.41379310344827586,0.35,0.375,0.2916666666666667,0.40789473684210525,0.3,0.19444444444444445,0.06896551724137931,0.06666666666666667,0.6,0.35294117647058826,0.6363636363636364,0.30434782608695654,0.375,,0.6666666666666666,103.15585672797678,,15.897435897435898,11.8,14.35897435897436,11.8,0.4166666666666667,0.4666666666666667,0.5,0.7142857142857143,0.1111111111111111,0.2777777777777778,0.4,0.4,0.5,0.05555555555555555,0.4583333333333333,0.6111111111111112,0.5017208333333333,0.5089958333333333,0.5,7.5344827586206895,24.485714285714288,0.6153846153846154,3.0,6.0,5.0,0.3333333333333333,0.42857142857142855,0.5088166666666667,0.13157894736842105,0.16129032258064516,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.25,0.5555555555555556,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.25,1.0,1.0,0.5,0.047619047619047616,0.25,0.3333333333333333,1.0,0.1388888888888889,0.2,0.2,1.0,0.3333333333333333,1.0,0.14285714285714285,0.2727272727272727,0.041666666666666664,0.125,0.2,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1904-2575-2756,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Luke Walton, Sasha Vujacic","Atkins, Divac, George, Walton, Vujacic",1088-124-1904-2575-2756,LAL,133.0,1,2.0,6.0,4.0,3.0,,,,7.0,1.0,1.0,,1.0,1.0,1.0,,2.0,3.0,1.0,,7.0,1.0,,,,,4.0,,1.0,2.0,3.0,1.0,1.0,7.0,,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,7.0,,,1.0,1.0,0.6666666666666666,,0.875,,0.875,,0.25,0.3333333333333333,,1.0,,1.0,,,,1.0,75.78947368421052,,15.25,24.0,15.25,24.0,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,0.5,0.4525375,,,9.233333333333333,25.8,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1908-2357-2406,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Tierre Brown, Caron Butler","Atkins, Divac, Jones, Brown, Butler",1088-124-1908-2357-2406,LAL,23.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,125.21739130434781,,2.0,21.0,2.0,21.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1908-2406-2756,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Caron Butler, Sasha Vujacic","Atkins, Divac, Jones, Butler, Vujacic",1088-124-1908-2406-2756,LAL,135.0,1,2.0,-1.0,5.0,5.0,,,,10.0,,,,1.0,3.0,3.0,,4.0,4.0,,,8.0,9.0,,,,,4.0,4.0,,2.0,2.0,,2.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,8.0,,,0.5,0.5,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,106.66666666666667,,14.6,12.4,14.6,12.4,,,,,0.25,0.75,1.0,1.0,0.6666666666666666,,,,0.389425,,,17.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1908-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Caron Butler, Kobe Bryant","Atkins, Divac, Jones, Butler, Bryant",1088-124-1908-2406-977,LAL,950.0,5,16.0,-10.0,29.0,29.0,21.0,12.0,5.0,58.0,4.0,7.0,7.0,4.0,2.0,3.0,4.0,7.0,14.0,7.0,13.0,33.0,43.0,7.0,13.0,9.0,29.0,4.0,10.0,1.0,2.0,4.0,,2.0,10.0,3.0,5.0,8.0,5.0,13.0,1.0,1.0,4.0,6.0,,3.0,4.0,,16.0,3.0,2.0,1.0,,2.0,1.0,23.0,29.0,21.0,0.2857142857142857,0.3333333333333333,0.5,0.5384615384615384,0.47619047619047616,0.5555555555555556,0.5689655172413793,0.6041666666666666,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.7,0.4166666666666667,0.6666666666666666,,0.75,87.91578947368421,0.5,19.20689655172414,13.551724137931034,18.82758620689655,12.89655172413793,0.3333333333333333,0.5714285714285714,0.6666666666666666,,0.19047619047619047,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.19047619047619047,0.3888888888888889,0.6666666666666666,0.4996142857142857,0.5041722222222222,0.8787878787878788,6.128571428571428,24.657142857142855,0.7241379310344828,2.0,4.0,5.0,,0.5,0.57,0.19230769230769232,0.2631578947368421,2.0,4.0,1.0,4.0,1.0,3.0,,1.0,2.0,4.0,,2.0,10.0,5.0,6.0,3.0,1.0,2.0,1.0,,2.0,,2.0,,,2.0,2.0,2.0,,,,,,,2.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.4,0.3333333333333333,,1.0,1.0,,,0.25,0.25,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.5714285714285714,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.30303030303030304,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.4,0.6666666666666666,0.25,0.25,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-1908-2575-977,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Luke Walton, Kobe Bryant","Atkins, Divac, Jones, Walton, Bryant",1088-124-1908-2575-977,LAL,88.0,1,1.0,-3.0,3.0,2.0,3.0,2.0,1.0,5.0,,1.0,1.0,1.0,,1.0,,,3.0,,2.0,2.0,5.0,,3.0,2.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,2.0,2.0,3.0,,,,,,,0.25,0.25,,,,,0.3333333333333333,,0.3333333333333333,,,,81.81818181818183,,23.0,9.5,22.0,9.5,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.4336333333333333,0.4336333333333333,1.0,10.166666666666666,,1.0,1.0,1.0,,,1.0,0.5848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-2098-2406-2756,1610612747,"Chucky Atkins, Vlade Divac, Slava Medvedenko, Caron Butler, Sasha Vujacic","Atkins, Divac, Medvedenko, Butler, Vujacic",1088-124-2098-2406-2756,LAL,171.0,1,3.0,2.0,7.0,8.0,7.0,8.0,,15.0,,,,,2.0,2.0,,2.0,2.0,,8.0,12.0,10.0,2.0,2.0,8.0,12.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,2.0,,8.0,1.0,,,,,,12.0,12.0,7.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,126.3157894736842,,9.142857142857142,13.375,9.142857142857142,13.375,,,,,,1.0,1.0,1.0,0.5,,,,0.38915,0.38915,1.0,19.2,,1.0,,,3.0,,,,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
1088-124-2098-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Slava Medvedenko, Caron Butler, Kobe Bryant","Atkins, Divac, Medvedenko, Butler, Bryant",1088-124-2098-2406-977,LAL,105.0,1,2.0,1.0,5.0,4.0,5.0,4.0,,9.0,2.0,2.0,2.0,,,1.0,,2.0,3.0,1.0,3.0,7.0,6.0,2.0,3.0,3.0,7.0,4.0,,,2.0,2.0,2.0,,4.0,,,,,,1.0,1.0,,,,,1.0,,4.0,1.0,,,,,,7.0,7.0,5.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.6,0.25,,,,,,,,,,123.42857142857143,,12.6,10.5,12.6,10.25,0.5,1.0,1.0,1.0,,0.25,,,,,0.5,0.75,0.5775625,0.5775625,1.0,5.733333333333333,24.9,1.0,,,1.0,,,,0.25,0.3333333333333333,,2.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,False
