EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,SecondChanceTsPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,DefShortMidRangeReboundPct,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,PtsPutbacks,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SelfOReb,BlockedCorner3,SelfORebPct,PenaltyCorner3FGM,SecondChanceTurnovers,3SecondViolations,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,DefensiveGoaltends,SecondChanceArc3Frequency,PtsUnassisted3s,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1506-1536-1897-2224-2592,1610612754,"Austin Croshere, Stephen Jackson, Metta World Peace, Jamaal Tinsley, James Jones","Croshere, Jackson, World Peace, Tinsley, Jones",1506-1536-1897-2224-2592,IND,26.0,2,,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,110.76923076923076,9.0,17.0,9.0,17.0,0.5,,,,0.5,,0.5,0.56425,0.56425,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1897-2224-2758,1610612754,"Austin Croshere, Stephen Jackson, Metta World Peace, Jamaal Tinsley, David Harrison","Croshere, Jackson, World Peace, Tinsley, Harrison",1506-1536-1897-2224-2758,IND,1242.0,4,21.0,4.0,41.0,38.0,18.0,12.0,79.0,6.0,7.0,2.0,2.0,12.0,20.0,10.0,37.0,33.0,4.0,4.0,10.0,21.0,10.0,14.0,5.0,6.0,3.0,13.0,7.0,12.0,16.0,5.0,5.0,10.0,6.0,6.0,13.0,10.0,2.0,35.0,21.0,18.0,0.4166666666666667,0.4166666666666667,0.6,1.0,0.45,0.7857142857142857,0.5285714285714286,0.875,0.5,0.7,0.75,0.6,91.59420289855073,14.195121951219512,17.36842105263158,13.317073170731707,16.789473684210527,0.23333333333333334,0.8571428571428571,0.8571428571428571,0.5,0.2857142857142857,1.0,0.5666666666666667,0.49887833333333337,0.5211785714285714,0.5675675675675675,0.43902439024390244,5.0,2.0,4.0,5.0,2.0,8.0,,,10.0,3.0,1.0,10.0,3.0,3.0,3.0,10.0,,1.0,,,3.0,1.0,5.0,,4.0,5.0,4.0,1.0,5.0,,,,2.0,3.0,2.0,,,,2.0,,,1.0,0.1,0.1,0.3333333333333333,,,,0.125,0.8333333333333334,0.375,0.25,1.0,,0.375,1.0,0.8,0.16666666666666666,0.8,0.8,0.26666666666666666,0.25,0.25,,,,,,0.3333333333333333,0.5,0.42857142857142855,0.48475,0.09090909090909091,0.13043478260869565,10.455,25.71,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,0.3333333333333333,0.25,1.0,0.5,0.1,0.1,1.0,0.3333333333333333,0.1,0.05405405405405406,0.6666666666666666,1.0,0.3333333333333333,0.25,,1.0,1.0,,,0.5,,,,,,,1.0,,,,,1.0,1.0,,0.25,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1897-2224-979,1610612754,"Austin Croshere, Stephen Jackson, Metta World Peace, Jamaal Tinsley, Jermaine O'Neal","Croshere, Jackson, World Peace, Tinsley, O'Neal",1506-1536-1897-2224-979,IND,6428.0,5,107.0,-47.0,193.0,206.0,36.0,70.0,399.0,32.0,65.0,5.0,14.0,65.0,155.0,40.0,197.0,244.0,12.0,28.0,12.0,45.0,66.0,64.0,33.0,38.0,12.0,81.0,43.0,62.0,102.0,17.0,14.0,30.0,7.0,25.0,48.0,58.0,5.0,158.0,45.0,36.0,0.5076923076923077,0.6346153846153846,0.41935483870967744,0.42857142857142855,0.42896174863387976,0.4852941176470588,0.4665071770334928,0.5357142857142857,0.5666666666666667,0.7678571428571429,0.76,1.0,89.38394523957685,16.82901554404145,15.436893203883495,16.23316062176166,14.825242718446601,0.3551912568306011,0.49230769230769234,0.6037735849056604,0.375,0.4117647058823529,0.35714285714285715,0.5081967213114754,0.47761612021857924,0.48720735294117645,0.22842639593908629,0.18652849740932642,30.0,23.0,9.0,32.0,24.0,58.0,2.0,7.0,21.0,5.0,9.0,28.0,28.0,6.0,15.0,21.0,15.0,5.0,2.0,17.0,5.0,35.0,14.0,5.0,40.0,16.0,13.0,3.0,13.0,3.0,2.0,1.0,6.0,25.0,12.0,,,,12.0,,8.0,0.5555555555555556,0.32142857142857145,0.32142857142857145,0.15300546448087432,0.0967741935483871,0.18461538461538463,1.0,0.39325842696629215,0.7368421052631579,0.2631578947368421,0.37037037037037035,0.30434782608695654,0.23529411764705882,0.2857142857142857,0.5714285714285714,0.8333333333333334,0.17486338797814208,0.28125,0.3103448275862069,0.31693989071038253,0.41379310344827586,0.41379310344827586,0.7083333333333334,0.03825136612021858,0.2857142857142857,0.2857142857142857,1.0,0.11475409836065574,0.7419354838709677,0.14705882352941177,0.5386571428571428,0.12254901960784313,0.14204545454545456,8.816129032258065,25.307142857142857,7.0,3.0,3.0,39.0,3.0,7.0,3.0,4.0,,4.0,2.0,12.0,7.0,0.5,0.5735294117647058,0.5833333333333334,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6,0.3333333333333333,0.19796954314720813,0.875,15.0,0.5357142857142857,0.5806451612903226,0.625,0.5714285714285714,13.0,1.0,26.0,0.5652173913043478,0.029411764705882353,7.0,,0.07446808510638298,,5.0,1.0,,2.0,,,2.0,3.0,,0.06451612903225806,12.0,,,,0.09375,,,,,0.2,0.07692307692307693,1.0,2.0,0.6666666666666666,0.5,1.0,1.0,,1.0,1.0,0.03225806451612903,1.0,1.0,,,,1610612754,2005,2004-05,True
1506-1536-1902-2109-2410,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Eddie Gill, Fred Jones","Croshere, Jackson, Foster, Gill, Jones",1506-1536-1902-2109-2410,IND,2027.0,18,34.0,11.0,61.0,61.0,37.0,31.0,122.0,11.0,19.0,7.0,13.0,18.0,40.0,13.0,73.0,62.0,9.0,23.0,8.0,41.0,14.0,22.0,7.0,10.0,5.0,23.0,13.0,24.0,31.0,4.0,2.0,9.0,7.0,8.0,16.0,19.0,3.0,67.0,41.0,37.0,0.3888888888888889,0.4666666666666667,0.45,0.391304347826087,0.5769230769230769,0.55,0.6101694915254238,0.5857142857142857,0.4444444444444444,0.43333333333333335,0.5227272727272727,0.6666666666666666,86.669955599408,13.704918032786885,19.524590163934427,13.540983606557377,18.016393442622952,0.36538461538461536,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.43333333333333335,0.5384615384615384,0.5961538461538461,0.4886460784313726,0.4883396551724138,0.5616438356164384,0.6065573770491803,5.0,5.0,2.0,9.0,5.0,12.0,,,12.0,7.0,8.0,12.0,5.0,7.0,9.0,12.0,1.0,3.0,,,,7.0,10.0,1.0,7.0,6.0,1.0,5.0,5.0,2.0,,2.0,3.0,8.0,7.0,,,2.0,7.0,,3.0,0.375,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.025,,0.5,0.3181818181818182,0.7142857142857143,,0.28,0.2857142857142857,0.2857142857142857,,0.35714285714285715,0.6666666666666666,0.17307692307692307,0.2222222222222222,0.25,0.23076923076923078,0.4166666666666667,0.4166666666666667,,,,,,0.23076923076923078,1.0,0.23333333333333334,0.5995199999999999,0.14285714285714285,0.18181818181818182,8.379999999999999,26.3,8.0,5.0,,6.0,5.0,8.0,3.0,2.0,,4.0,1.0,4.0,1.0,0.7142857142857143,0.6,0.14285714285714285,1.0,0.6666666666666666,0.6666666666666666,0.375,0.7142857142857143,0.6666666666666666,0.0821917808219178,0.4,3.0,0.6,0.6,0.375,0.8,3.0,,6.0,0.6,,2.0,,0.08333333333333333,,1.0,2.0,,,,,,,1.0,,15.0,,1.0,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2109-2592,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Eddie Gill, James Jones","Croshere, Jackson, Foster, Gill, Jones",1506-1536-1902-2109-2592,IND,1364.0,6,23.0,9.0,42.0,39.0,14.0,6.0,81.0,7.0,12.0,2.0,4.0,12.0,29.0,7.0,43.0,34.0,5.0,11.0,1.0,17.0,20.0,4.0,10.0,12.0,5.0,26.0,11.0,17.0,22.0,3.0,1.0,5.0,,2.0,7.0,8.0,,37.0,17.0,14.0,0.8333333333333334,0.9090909090909091,0.41379310344827586,0.45454545454545453,0.47368421052631576,0.5333333333333333,0.524390243902439,0.5666666666666667,0.6,0.6875,0.7272727272727273,0.625,85.51319648093842,13.857142857142858,20.05128205128205,13.285714285714286,18.666666666666668,0.3157894736842105,0.5833333333333334,0.7,0.7142857142857143,0.26666666666666666,0.5,0.5526315789473685,0.47115,0.42608,0.3953488372093023,0.3333333333333333,6.0,4.0,2.0,7.0,3.0,10.0,,1.0,8.0,4.0,4.0,9.0,4.0,4.0,6.0,8.0,3.0,2.0,,3.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,2.0,,1.0,1.0,5.0,1.0,,,,1.0,1.0,,0.5,0.4444444444444444,0.4444444444444444,0.23684210526315788,0.10344827586206896,0.16666666666666666,1.0,0.25,0.8333333333333334,0.2,0.23809523809523808,0.2,0.16666666666666666,0.25,0.6,0.75,0.18421052631578946,0.2857142857142857,0.3333333333333333,0.2631578947368421,0.3,0.3,1.0,0.02631578947368421,,,,0.21052631578947367,1.0,0.26666666666666666,0.5383666666666667,0.12195121951219512,0.15625,8.53448275862069,25.455555555555556,4.0,2.0,,6.0,2.0,4.0,2.0,2.0,,2.0,,1.0,1.0,0.5,0.75,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.13953488372093023,1.0,3.0,0.75,0.75,0.4,1.0,3.0,,2.0,0.75,,1.0,,0.05555555555555555,,1.0,,,,,,,,,,6.0,,,,0.14285714285714285,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2109-397,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Eddie Gill, Reggie Miller","Croshere, Jackson, Foster, Gill, Miller",1506-1536-1902-2109-397,IND,175.0,4,3.0,-3.0,5.0,7.0,2.0,5.0,12.0,1.0,2.0,1.0,1.0,2.0,3.0,,7.0,10.0,1.0,1.0,,2.0,,4.0,,,,,2.0,2.0,2.0,,,,,3.0,3.0,,,7.0,2.0,2.0,,,0.6666666666666666,1.0,0.7,0.5,0.7,0.5,,0.6666666666666666,0.6666666666666666,,98.74285714285715,16.6,13.142857142857142,16.6,12.714285714285714,0.4,0.5,0.5,,0.5,1.0,0.8,0.49805,0.588025,0.2857142857142857,0.4,,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,0.5,0.5,0.4,,,,,,,,,,,1.0,,0.2,1.0,1.0,,,,,0.2,,,,0.2,,,,,,4.433333333333334,23.85,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2224-2410,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Jamaal Tinsley, Fred Jones","Croshere, Jackson, Foster, Tinsley, Jones",1506-1536-1902-2224-2410,IND,55.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,104.72727272727273,16.5,11.0,16.5,11.0,,,,,,,0.5,0.4446,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,16.6,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2224-397,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Jamaal Tinsley, Reggie Miller","Croshere, Jackson, Foster, Tinsley, Miller",1506-1536-1902-2224-397,IND,242.0,1,4.0,-11.0,8.0,8.0,,,16.0,,2.0,,,1.0,5.0,2.0,4.0,15.0,,,,,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,3.0,,2.0,3.0,2.0,,4.0,,,,,0.2,,0.2,,0.3333333333333333,,0.3333333333333333,0.5,0.5,,95.20661157024794,15.0,15.25,14.875,15.25,0.4,,,,,,0.4,0.45932000000000006,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,0.25,,,0.25,,,,0.5,,0.2,,,0.4,0.5,0.5,,,,,,,1.0,,0.5652,0.16666666666666666,0.16666666666666666,9.82,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2410-397,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, Fred Jones, Reggie Miller","Croshere, Jackson, Foster, Jones, Miller",1506-1536-1902-2410-397,IND,497.0,4,8.0,6.0,12.0,13.0,7.0,11.0,25.0,2.0,2.0,1.0,1.0,5.0,6.0,4.0,17.0,11.0,1.0,2.0,4.0,9.0,8.0,2.0,4.0,5.0,2.0,11.0,1.0,4.0,4.0,1.0,,2.0,2.0,2.0,3.0,4.0,1.0,17.0,9.0,7.0,0.8,0.8,0.8333333333333334,0.5,0.8125,0.8333333333333334,0.85,0.9,0.5,0.1,0.2857142857142857,0.25,72.43460764587525,14.666666666666666,24.692307692307693,14.666666666666666,18.23076923076923,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.4625375,0.5067166666666666,0.5294117647058824,0.5833333333333334,,,1.0,1.0,2.0,3.0,1.0,2.0,,,1.0,2.0,,1.0,3.0,,,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,,1.0,,1.0,2.0,,,,2.0,,,1.0,0.5,0.5,0.25,,,,,0.75,,,,,,,0.6666666666666666,0.125,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,1.0,,,,,0.1111111111111111,0.14285714285714285,10.883333333333333,22.75,,,,,1.0,,,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-1902-2592-397,1610612754,"Austin Croshere, Stephen Jackson, Jeff Foster, James Jones, Reggie Miller","Croshere, Jackson, Foster, Jones, Miller",1506-1536-1902-2592-397,IND,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-2109-2224-2758,1610612754,"Austin Croshere, Stephen Jackson, Eddie Gill, Jamaal Tinsley, David Harrison","Croshere, Jackson, Gill, Tinsley, Harrison",1506-1536-2109-2224-2758,IND,92.0,1,2.0,5.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,6.0,6.0,3.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,,1.0,1.0,1.0,93.91304347826086,15.666666666666666,15.0,15.666666666666666,15.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.38715,0.38715,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,9.2,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-2109-2410-2592,1610612754,"Austin Croshere, Stephen Jackson, Eddie Gill, Fred Jones, James Jones","Croshere, Jackson, Gill, Jones, Jones",1506-1536-2109-2410-2592,IND,151.0,3,3.0,,4.0,5.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,3.0,2.0,,1.0,2.0,1.0,5.0,1.0,3.0,3.0,,,,,2.0,2.0,1.0,,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.25,1.0,1.5,1.5,,0.3333333333333333,0.5,1.0,85.82781456953643,16.25,17.2,16.25,13.6,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.59415,0.7089,0.5,0.5,,,,,,,,,1.0,,1.0,1.0,,,3.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,,0.6666666666666666,,,,,,,0.5,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,25.6,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-2109-2410-2758,1610612754,"Austin Croshere, Stephen Jackson, Eddie Gill, Fred Jones, David Harrison","Croshere, Jackson, Gill, Jones, Harrison",1506-1536-2109-2410-2758,IND,821.0,5,14.0,-2.0,28.0,26.0,7.0,3.0,54.0,2.0,5.0,,3.0,9.0,20.0,8.0,29.0,31.0,1.0,5.0,6.0,8.0,14.0,4.0,7.0,8.0,2.0,17.0,6.0,7.0,10.0,5.0,3.0,7.0,2.0,5.0,8.0,8.0,,25.0,8.0,7.0,0.7777777777777778,0.7777777777777778,0.45,0.2,0.4772727272727273,0.16666666666666666,0.56,0.4444444444444444,0.7142857142857143,0.8571428571428571,0.6363636363636364,1.0,94.71376370280146,14.107142857142858,16.384615384615383,13.5,15.23076923076923,0.22727272727272727,0.4,0.5,1.0,0.5,,0.3181818181818182,0.42645000000000005,0.42962,0.27586206896551724,0.25,3.0,2.0,3.0,6.0,4.0,9.0,,,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,,3.0,,3.0,1.0,,3.0,4.0,3.0,1.0,2.0,2.0,,,1.0,4.0,1.0,,,,1.0,,1.0,1.0,0.5,0.5,0.09090909090909091,0.05,0.2,,0.2727272727272727,0.25,,0.2727272727272727,,,,0.6666666666666666,0.5,0.2727272727272727,0.5,0.5,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.75,,,,,0.09090909090909091,0.6666666666666666,0.16666666666666666,0.5194,0.16,0.17391304347826086,11.065000000000001,32.45,1.0,,2.0,4.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,0.5,,0.6666666666666666,0.5,0.5,1.0,,0.5,0.13793103448275862,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-2109-2410-397,1610612754,"Austin Croshere, Stephen Jackson, Eddie Gill, Fred Jones, Reggie Miller","Croshere, Jackson, Gill, Jones, Miller",1506-1536-2109-2410-397,IND,2.0,1,,-3.0,,1.0,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
1506-1536-2109-2410-905,1610612754,"Austin Croshere, Stephen Jackson, Eddie Gill, Fred Jones, Dale Davis","Croshere, Jackson, Gill, Jones, Davis",1506-1536-2109-2410-905,IND,341.0,3,6.0,-1.0,10.0,10.0,,2.0,20.0,,2.0,,,2.0,6.0,2.0,9.0,10.0,,,,,2.0,2.0,1.0,2.0,,5.0,2.0,3.0,4.0,1.0,1.0,2.0,,1.0,2.0,2.0,,7.0,,,0.5,0.5,0.3333333333333333,,0.4375,,0.5,,0.5,0.5,0.5,1.0,84.4574780058651,16.3,17.8,16.0,17.7,0.25,,,,,,0.5,0.4704125,,,,1.0,,1.0,1.0,1.0,3.0,,,2.0,,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,0.5,0.5,0.25,0.16666666666666666,0.5,1.0,0.25,,,0.2,,0.5,,,,0.125,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,,,0.4144,0.1111111111111111,0.14285714285714285,11.866666666666667,24.7,1.0,,,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,0.5,0.5,1.0,,0.5,0.2222222222222222,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,True
