EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Travels,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,Clear Path Fouls,OffensiveGoaltends,SecondChanceArc3Frequency,DefensiveGoaltends,HeaveAttempts,Blocked3s,BlockedCorner3,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1714-1956-2040-2544-727,1610612739,"Robert Traylor, Ira Newble, Jerome Moiso, LeBron James, Eric Snow","Traylor, Newble, Moiso, James, Snow",1714-1956-2040-2544-727,CLE,188.0,1,3.0,-4.0,6.0,5.0,11.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,9.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.25,1.0,0.5,0.5,1.0,84.25531914893617,20.166666666666668,13.4,20.166666666666668,12.4,0.5,1.0,1.0,1.0,0.25,0.25,0.75,0.611775,0.4,0.5,6.7,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2040-2562-727,1610612739,"Robert Traylor, Ira Newble, Jerome Moiso, Sasha Pavlovic, Eric Snow","Traylor, Newble, Moiso, Pavlovic, Snow",1714-1956-2040-2562-727,CLE,122.0,1,2.0,-6.0,4.0,4.0,8.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,8.0,2.0,,1.0,1.0,1.0,2.0,,,,,,2.0,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,94.42622950819673,17.25,13.25,17.25,13.25,0.5,1.0,1.0,1.0,0.5,,0.5,0.4965,,,9.3,,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2040-446-727,1610612739,"Robert Traylor, Ira Newble, Jerome Moiso, Lucious Harris, Eric Snow","Traylor, Newble, Moiso, Harris, Snow",1714-1956-2040-446-727,CLE,501.0,1,8.0,2.0,17.0,17.0,34.0,2.0,4.0,7.0,,8.0,14.0,1.0,,19.0,17.0,8.0,,4.0,5.0,1.0,11.0,3.0,5.0,7.0,3.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,17.0,0.5,0.5714285714285714,0.5714285714285714,0.6333333333333333,0.59375,0.06666666666666667,1.0,0.75,0.8333333333333334,,97.7245508982036,15.764705882352942,13.705882352941176,15.764705882352942,12.352941176470589,0.26666666666666666,0.5,0.6666666666666666,0.5,0.4666666666666667,,0.3333333333333333,0.4836266666666667,0.0625,0.06666666666666667,11.728571428571428,22.8,14.0,,3.0,4.0,,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.07142857142857142,0.25,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,0.7264,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2205-2544-727,1610612739,"Robert Traylor, Ira Newble, DeSagana Diop, LeBron James, Eric Snow","Traylor, Newble, Diop, James, Snow",1714-1956-2205-2544-727,CLE,295.0,2,5.0,8.0,9.0,9.0,18.0,,,5.0,2.0,4.0,5.0,3.0,1.0,15.0,7.0,4.0,2.0,2.0,3.0,,7.0,4.0,5.0,6.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.5,0.5,0.8,0.875,0.9375,0.375,0.5,1.0,1.0,1.0,87.86440677966101,17.22222222222222,15.555555555555555,17.22222222222222,15.555555555555555,,,,,0.625,0.25,0.375,0.45311875,0.125,0.2,17.56,24.099999999999998,4.0,1.0,3.0,4.0,,1.0,,,,,4.0,,1.0,2.0,,,,4.0,3.0,,,1.0,,2.0,,,1.0,,,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,0.5,,1.0,,,,1.0,,,,0.8,0.8,0.5,0.125,,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2205-2544-976,1610612739,"Robert Traylor, Ira Newble, DeSagana Diop, LeBron James, Jeff McInnis","Traylor, Newble, Diop, James, McInnis",1714-1956-2205-2544-976,CLE,476.0,3,8.0,14.0,14.0,11.0,25.0,5.0,5.0,2.0,1.0,8.0,11.0,3.0,4.0,20.0,6.0,6.0,1.0,3.0,3.0,1.0,6.0,2.0,3.0,8.0,2.0,2.0,2.0,4.0,,1.0,2.0,2.0,2.0,14.0,0.375,0.42857142857142855,0.7272727272727273,0.5714285714285714,0.625,0.21428571428571427,1.0,0.6666666666666666,0.6666666666666666,,75.63025210084034,20.357142857142858,17.363636363636363,16.428571428571427,16.818181818181817,0.35714285714285715,1.0,1.0,0.2,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.5093964285714285,0.06666666666666667,0.08333333333333333,6.054545454545454,23.7,6.0,,4.0,4.0,,5.0,2.0,2.0,1.0,4.0,2.0,,2.0,,3.0,3.0,6.0,10.0,,2.0,1.0,,,2.0,3.0,,5.0,2.0,2.0,,,2.0,,,,1.0,0.75,0.75,0.09090909090909091,,1.0,,1.0,,1.0,,,,1.0,0.2857142857142857,0.25,0.3333333333333333,1.0,1.0,1.0,0.14285714285714285,,,,0.5,1.0,0.5402666666666667,0.3,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,8.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,10.0,1.0,1.0,10.0,8.0,1.0,0.5714285714285714,0.625,0.25,1.0,1.0,0.25,0.42857142857142855,1.0,0.2857142857142857,0.14285714285714285,0.5674071428571429,0.5,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2205-446-727,1610612739,"Robert Traylor, Ira Newble, DeSagana Diop, Lucious Harris, Eric Snow","Traylor, Newble, Diop, Harris, Snow",1714-1956-2205-446-727,CLE,103.0,1,2.0,-3.0,2.0,3.0,5.0,,,2.0,,1.0,2.0,,,2.0,5.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,0.5,,69.90291262135922,16.5,23.333333333333332,16.5,15.0,,,,,1.0,,,0.4083,,,16.9,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2205-727-976,1610612739,"Robert Traylor, Ira Newble, DeSagana Diop, Eric Snow, Jeff McInnis","Traylor, Newble, Diop, Snow, McInnis",1714-1956-2205-727-976,CLE,32.0,1,1.0,-1.0,1.0,2.0,3.0,,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,1.0,,,,,0.5,,,,,,135.0,19.0,6.5,19.0,6.5,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2400-2544-2562,1610612739,"Robert Traylor, Ira Newble, Drew Gooden, LeBron James, Sasha Pavlovic","Traylor, Newble, Gooden, James, Pavlovic",1714-1956-2400-2544-2562,CLE,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2400-2544-446,1610612739,"Robert Traylor, Ira Newble, Drew Gooden, LeBron James, Lucious Harris","Traylor, Newble, Gooden, James, Harris",1714-1956-2400-2544-446,CLE,43.0,1,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,0.25,0.25,,66.97674418604652,6.0,37.0,6.0,32.0,,,,,,,,0.3896,,,11.9,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
1714-1956-2400-2544-727,1610612739,"Robert Traylor, Ira Newble, Drew Gooden, LeBron James, Eric Snow","Traylor, Newble, Gooden, James, Snow",1714-1956-2400-2544-727,CLE,1187.0,7,20.0,-20.0,38.0,41.0,79.0,12.0,17.0,7.0,2.0,15.0,28.0,3.0,6.0,39.0,59.0,16.0,2.0,8.0,8.0,6.0,16.0,3.0,9.0,15.0,6.0,3.0,11.0,9.0,2.0,3.0,1.0,1.0,1.0,32.0,0.5333333333333333,0.6153846153846154,0.5357142857142857,0.532258064516129,0.5588235294117647,0.0967741935483871,0.5454545454545454,0.375,0.5454545454545454,0.3333333333333333,95.83824768323504,15.394736842105264,14.682926829268293,15.131578947368421,13.902439024390244,0.5483870967741935,0.7058823529411765,0.8,0.5,0.22580645161290322,0.06451612903225806,0.6451612903225806,0.5518709677419354,0.09375,0.10344827586206896,5.685714285714285,24.666666666666668,14.0,5.0,10.0,15.0,3.0,6.0,2.0,3.0,2.0,4.0,1.0,,1.0,1.0,3.0,4.0,7.0,14.0,,4.0,3.0,,,1.0,4.0,3.0,6.0,6.0,5.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,0.75,0.75,0.7,0.10714285714285714,0.11764705882352941,0.3076923076923077,1.0,0.35714285714285715,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,,0.12903225806451613,0.5,0.5,0.14285714285714285,0.16666666666666666,1.0,0.03225806451612903,,,,0.75,0.6666666666666666,0.6940666666666666,0.1794871794871795,1.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,,0.5,18.0,7.0,10.0,,1.0,1.0,,9.0,15.0,2.0,2.0,20.0,5.0,2.0,20.0,18.0,0.6,0.5294117647058824,0.5263157894736842,,,,,0.5882352941176471,0.7,0.058823529411764705,0.058823529411764705,0.5877088235294118,0.5128205128205128,0.47368421052631576,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2005,2004-05,False
