EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,PtsUnassisted3s,OffThreePtRebounds,OffRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,OffTwoPtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassTurnovers,SecondChanceFg3Pct,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg2aBlocked,Technical Free Throw Trips,NonShootingFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,SecondChanceFtPoints,FTOffRebounds,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedArc3,Arc3PctBlocked,team_id,year,season,team_vs
1442-1630-1894-2250-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Bobby Simmons, Lionel Chalmers","Rebraca, Moore, Maggette, Simmons, Chalmers",1442-1630-1894-2250-2763,LAC,887.0,5,15.0,-2.0,28.0,26.0,5.0,8.0,54.0,5.0,8.0,,,4.0,4.0,9.0,,3.0,,1.0,11.0,21.0,,3.0,5.0,27.0,29.0,1.0,3.0,,1.0,1.0,3.0,4.0,18.0,,3.0,,2.0,,2.0,,1.0,,4.0,3.0,7.0,10.0,14.0,2.0,,5.0,,3.0,6.0,2.0,,,1.0,,23.0,3.0,5.0,0.18181818181818182,0.2222222222222222,,,,,0.5238095238095238,0.3333333333333333,0.4583333333333333,0.25,0.5,0.3,0.125,0.7777777777777778,0.75,0.7692307692307693,0.6666666666666666,1.0,0.75,1.0,87.6662908680947,,15.607142857142858,17.307692307692307,14.857142857142858,17.076923076923077,0.3333333333333333,0.625,0.7142857142857143,0.2,0.16666666666666666,0.375,0.4444444444444444,0.4444444444444444,,0.125,,,,,,0.25,,0.4583333333333333,,0.47237708333333334,0.4308,0.07692307692307693,0.08695652173913043,0.1111111111111111,9.495238095238095,25.833333333333332,0.17857142857142858,4.0,,,4.0,,,0.3076923076923077,,2.0,2.0,2.0,,,1.0,2.0,3.0,1.0,4.0,4.0,1.0,,1.0,1.0,,3.0,2.0,1.0,0.6666666666666666,0.5,0.5,0.6,,0.5,0.5,0.5,,0.5,1.0,0.25,,0.14814814814814814,0.5,,,,1.0,,,,,4.0,1.0,,0.4,0.2,0.5330125,,,,1.0,,1.0,,,,1.0,,1.0,0.047619047619047616,,,,,,,,0.125,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-1894-2250-72,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Bobby Simmons, Kenny Anderson","Rebraca, Moore, Maggette, Simmons, Anderson",1442-1630-1894-2250-72,LAC,237.0,1,4.0,4.0,7.0,8.0,7.0,8.0,15.0,3.0,3.0,3.0,3.0,,1.0,2.0,,,,,4.0,5.0,,,4.0,12.0,8.0,4.0,5.0,,,4.0,12.0,4.0,4.0,,,,2.0,,2.0,,2.0,,4.0,,2.0,2.0,2.0,,,,,1.0,6.0,2.0,,,1.0,,12.0,12.0,7.0,0.5,0.5,,,,,0.8,0.8,0.8,0.8,0.7857142857142857,0.7857142857142857,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,91.13924050632912,,14.285714285714286,17.125,14.285714285714286,15.25,0.6,1.0,1.0,0.6666666666666666,,0.4,0.5,0.5,,,,,,0.6,1.0,,,0.6,,0.53468,0.53468,0.3333333333333333,0.3333333333333333,1.0,7.840000000000001,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-1894-239-2624,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Darrick Martin, Quinton Ross","Rebraca, Moore, Maggette, Martin, Ross",1442-1630-1894-239-2624,LAC,185.0,2,3.0,2.0,6.0,6.0,,,12.0,2.0,2.0,,,2.0,,,,1.0,,,2.0,4.0,,1.0,2.0,6.0,4.0,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,,1.0,3.0,2.0,,,,,4.0,,,0.5,0.5,,,,,0.5,,0.4,,0.5,,0.2,1.0,,1.0,,1.0,1.0,,93.4054054054054,,12.0,18.833333333333332,10.166666666666666,18.833333333333332,0.4,1.0,1.0,0.5,0.4,,,,,0.2,,,,,,,,0.6,,0.56394,,0.3333333333333333,0.4,,4.525,24.5,,2.0,,,2.0,,,0.6666666666666666,,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,0.5,0.5,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,2.0,,1.0,1.0,,0.5988,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-1894-239-954,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Darrick Martin, Kerry Kittles","Rebraca, Moore, Maggette, Martin, Kittles",1442-1630-1894-239-954,LAC,45.0,1,1.0,,2.0,1.0,,,3.0,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,96.0,,14.0,17.0,14.0,17.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.6096,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-1894-2624-2733,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Quinton Ross, Shaun Livingston","Rebraca, Moore, Maggette, Ross, Livingston",1442-1630-1894-2624-2733,LAC,134.0,2,2.0,-4.0,3.0,4.0,,,7.0,,,,,,,,,1.0,,,,,,1.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,0.5,,75.22388059701493,,25.333333333333332,14.5,25.333333333333332,14.5,,,,,,,,,,1.0,,,,,,,,1.0,,0.4842,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-1894-2624-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Corey Maggette, Quinton Ross, Lionel Chalmers","Rebraca, Moore, Maggette, Ross, Chalmers",1442-1630-1894-2624-2763,LAC,420.0,3,7.0,-6.0,13.0,14.0,,,27.0,2.0,5.0,,,1.0,1.0,4.0,1.0,2.0,,,3.0,10.0,1.0,3.0,1.0,10.0,16.0,,,,,,,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,1.0,1.0,5.0,2.0,,4.0,,4.0,3.0,2.0,2.0,2.0,2.0,,8.0,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.3,,0.34615384615384615,,0.35714285714285715,,0.23076923076923078,0.3333333333333333,,0.3333333333333333,,,1.0,,92.57142857142857,,16.384615384615383,14.785714285714286,12.692307692307692,14.571428571428571,0.38461538461538464,0.4,0.5,0.5,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,0.5,0.5,1.0,,,,,0.6153846153846154,0.5,0.5488653846153846,,0.14285714285714285,0.18181818181818182,,7.659999999999999,24.833333333333332,,3.0,,,4.0,1.0,,0.375,,1.0,2.0,,1.0,,1.0,1.0,3.0,2.0,2.0,,,,4.0,2.0,2.0,2.0,,2.0,0.3333333333333333,0.2,0.2,0.5,,,,,0.07692307692307693,0.4,0.5,0.2,,0.2,,,,,,,,,,3.0,1.0,1.0,0.5,0.5,0.55221,,,1.0,2.0,,0.3333333333333333,0.14285714285714285,,,1.0,,,0.1,,,,1.0,,,1.0,0.2,1.0,1.0,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2060-2250-2624,1610612746,"Zeljko Rebraca, Mikki Moore, Marko Jaric, Bobby Simmons, Quinton Ross","Rebraca, Moore, Jaric, Simmons, Ross",1442-1630-2060-2250-2624,LAC,332.0,2,6.0,10.0,10.0,10.0,,,20.0,,1.0,,,3.0,1.0,1.0,2.0,3.0,,,2.0,5.0,2.0,3.0,,10.0,,,,,,,,2.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,,,8.0,2.0,4.0,6.0,7.0,1.0,,3.0,,3.0,,,1.0,,1.0,1.0,7.0,,,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.4,,0.625,,0.625,,0.375,1.0,1.0,1.0,,1.0,1.0,1.0,86.74698795180723,1.0,15.7,17.5,15.1,17.5,0.125,,,,0.375,0.125,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,0.6666666666666666,0.4722875,,,,,9.36,25.066666666666666,,1.0,,1.0,1.0,,1.0,0.25,1.0,,,1.0,,,1.0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.5,1.5,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,0.3,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2060-2250-2733,1610612746,"Zeljko Rebraca, Mikki Moore, Marko Jaric, Bobby Simmons, Shaun Livingston","Rebraca, Moore, Jaric, Simmons, Livingston",1442-1630-2060-2250-2733,LAC,354.0,3,6.0,-8.0,9.0,12.0,2.0,9.0,21.0,2.0,3.0,,,3.0,,,,1.0,,,3.0,6.0,,1.0,2.0,8.0,16.0,,,,,2.0,2.0,4.0,2.0,,1.0,,2.0,,2.0,,1.0,,4.0,1.0,1.0,2.0,3.0,1.0,,2.0,1.0,1.0,4.0,1.0,,,,,6.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.42857142857142855,,0.4444444444444444,0.5,0.14285714285714285,0.5,1.0,0.6666666666666666,,1.0,,1.0,85.42372881355932,,19.444444444444443,14.916666666666666,19.22222222222222,14.666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,,,,,0.14285714285714285,,,,,,,,0.5714285714285714,,0.5107857142857143,,0.125,0.14285714285714285,0.25,3.6833333333333336,24.6,0.2222222222222222,1.0,,1.0,1.0,,1.0,0.25,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.5,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,0.25,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2060-2404-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Marko Jaric, Chris Wilcox, Lionel Chalmers","Rebraca, Moore, Jaric, Wilcox, Chalmers",1442-1630-2060-2404-2763,LAC,130.0,1,2.0,4.0,3.0,3.0,,,6.0,2.0,2.0,,,,1.0,3.0,,,,,3.0,5.0,,,,6.0,2.0,,,,,,,6.0,,,,,3.0,,3.0,,2.0,1.0,6.0,,1.0,1.0,3.0,,,,,,,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,,,,0.6,,0.6,,0.6,,,1.0,,1.0,,1.0,,,66.46153846153847,1.0,25.333333333333332,18.0,18.0,18.0,0.4,1.0,1.0,1.0,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.4,,0.47275999999999996,,,,,9.940000000000001,,,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,2.0,,2.0,,,,,,,,,,0.5,0.5,0.5,,,,,,,0.5,1.0,,,0.3333333333333333,,,,,,,,,1.0,2.0,,,1.0,1.0,0.53575,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2060-2624-2733,1610612746,"Zeljko Rebraca, Mikki Moore, Marko Jaric, Quinton Ross, Shaun Livingston","Rebraca, Moore, Jaric, Ross, Livingston",1442-1630-2060-2624-2733,LAC,461.0,2,8.0,6.0,16.0,14.0,4.0,6.0,30.0,3.0,4.0,2.0,2.0,1.0,,4.0,1.0,1.0,,,4.0,9.0,1.0,1.0,4.0,15.0,9.0,2.0,4.0,,,,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,6.0,8.0,9.0,2.0,,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,13.0,4.0,4.0,0.5,0.6666666666666666,1.0,1.0,,1.0,0.4444444444444444,0.5,0.55,0.5,0.625,0.5,0.1,0.75,1.0,0.7777777777777778,0.8,0.5,1.0,1.0,93.70932754880694,1.0,14.375,16.5,14.375,15.785714285714286,0.4,0.75,1.0,0.3333333333333333,0.1,0.4,,,,0.1,1.0,1.0,1.0,0.5,1.0,,,0.5,1.0,0.47226,0.448475,0.16666666666666666,0.18181818181818182,0.26666666666666666,9.655555555555557,26.6,0.25,1.0,,,1.0,,,0.2,,1.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.13333333333333333,,,,1.0,,,,,,1.0,,,0.2,0.25,0.5836,,,,2.0,,,,,,1.0,,,0.1111111111111111,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2250-239-2549,1610612746,"Zeljko Rebraca, Mikki Moore, Bobby Simmons, Darrick Martin, Chris Kaman","Rebraca, Moore, Simmons, Martin, Kaman",1442-1630-2250-239-2549,LAC,32.0,1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,45.0,,,22.0,,22.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.6082,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2250-239-2624,1610612746,"Zeljko Rebraca, Mikki Moore, Bobby Simmons, Darrick Martin, Quinton Ross","Rebraca, Moore, Simmons, Martin, Ross",1442-1630-2250-239-2624,LAC,119.0,1,2.0,8.0,4.0,3.0,,,7.0,2.0,2.0,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,8.0,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,,,1.0,,1.0,,,1.0,,,,,,8.0,,,0.5,0.5,1.0,1.0,,1.0,1.0,,1.1666666666666667,,1.3333333333333333,,0.3333333333333333,,,,,,,,84.70588235294117,,11.0,25.0,11.0,23.333333333333332,0.6666666666666666,1.0,1.0,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.62275,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2250-239-954,1610612746,"Zeljko Rebraca, Mikki Moore, Bobby Simmons, Darrick Martin, Kerry Kittles","Rebraca, Moore, Simmons, Martin, Kittles",1442-1630-2250-239-954,LAC,151.0,1,3.0,-5.0,4.0,5.0,,,9.0,,,,,2.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,7.0,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,2.0,2.0,1.0,,,,,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.25,,,0.5,,0.5,,,0.5,,85.82781456953643,,18.0,15.8,18.0,15.2,,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,,,,,0.4033333333333333,,0.25,0.25,,13.866666666666667,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2250-2624-2733,1610612746,"Zeljko Rebraca, Mikki Moore, Bobby Simmons, Quinton Ross, Shaun Livingston","Rebraca, Moore, Simmons, Ross, Livingston",1442-1630-2250-2624-2733,LAC,232.0,2,4.0,4.0,6.0,5.0,1.0,,11.0,1.0,3.0,,,1.0,2.0,2.0,,,,,3.0,6.0,,,2.0,8.0,4.0,,,,,2.0,2.0,2.0,4.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,,,,3.0,2.0,,1.0,1.0,1.0,,6.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.5,,0.5714285714285714,1.0,,0.2,,0.2,0.25,,,,68.27586206896552,,22.0,20.0,19.666666666666668,19.2,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,0.5,,0.44606666666666667,,,,0.25,7.783333333333334,,0.16666666666666666,2.0,,,1.0,,,0.3333333333333333,,,1.0,,,,,,1.0,,2.0,,,,,,,,,2.0,,,0.5,,,,,,,1.0,,,,0.25,,,,,,,,,,1.0,,,0.3333333333333333,,0.5559,,,,,,0.5,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2250-2624-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Bobby Simmons, Quinton Ross, Lionel Chalmers","Rebraca, Moore, Simmons, Ross, Chalmers",1442-1630-2250-2624-2763,LAC,777.0,4,13.0,-3.0,22.0,22.0,,,44.0,2.0,4.0,,,2.0,2.0,5.0,1.0,6.0,,,5.0,11.0,3.0,8.0,4.0,23.0,26.0,,,,,,,10.0,,6.0,6.0,1.0,5.0,2.0,7.0,,2.0,2.0,16.0,,7.0,7.0,11.0,3.0,1.0,6.0,,7.0,5.0,1.0,4.0,4.0,4.0,4.0,18.0,,,1.0,1.0,0.6666666666666666,0.375,,0.375,0.45454545454545453,,0.5,,0.5238095238095238,,0.42105263157894735,0.5,,0.5,0.7142857142857143,0.25,0.3333333333333333,,81.54440154440155,1.0,16.727272727272727,18.59090909090909,15.772727272727273,16.90909090909091,0.21052631578947367,0.5,0.5,1.0,0.10526315789473684,0.2631578947368421,0.4,0.4,1.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,,,,,,0.631578947368421,0.16666666666666666,0.4825736842105264,,0.05,0.08333333333333333,,9.30909090909091,25.7625,,3.0,3.0,3.0,4.0,1.0,0.6,0.36363636363636365,0.6,,,1.0,2.0,,1.0,1.0,1.0,2.0,5.0,,1.0,,,,,3.0,,3.0,1.0,0.8333333333333334,0.8333333333333334,0.5,,0.5,0.5,1.0,0.10526315789473684,,,0.3333333333333333,,0.21739130434782608,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,0.16666666666666666,,0.3633,,1.0,,3.0,0.5,0.5,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612746,2005,2004-05,True
1442-1630-239-2624-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Darrick Martin, Quinton Ross, Lionel Chalmers","Rebraca, Moore, Martin, Ross, Chalmers",1442-1630-239-2624-2763,LAC,110.0,1,2.0,-3.0,4.0,5.0,,5.0,9.0,,2.0,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,117.81818181818183,,12.75,11.8,12.75,9.4,1.0,,,,,,,,,,,,,,,,,1.0,,0.63855,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2404-2733-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Chris Wilcox, Shaun Livingston, Lionel Chalmers","Rebraca, Moore, Wilcox, Livingston, Chalmers",1442-1630-2404-2733-2763,LAC,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
1442-1630-2624-2632-2763,1610612746,"Zeljko Rebraca, Mikki Moore, Quinton Ross, Kirk Penney, Lionel Chalmers","Rebraca, Moore, Ross, Penney, Chalmers",1442-1630-2624-2632-2763,LAC,154.0,1,3.0,1.0,6.0,5.0,,5.0,11.0,1.0,1.0,,,2.0,,1.0,,1.0,,,1.0,4.0,,1.0,,2.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,3.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0.25,,0.2,,0.2,,0.2,0.3333333333333333,,0.3333333333333333,,1.0,,,102.85714285714285,,18.0,9.2,16.666666666666668,7.8,0.2,1.0,1.0,,0.4,0.2,,,,0.2,,,,,,,,0.4,,0.41264,,,,,8.825,26.1,,2.0,,,2.0,1.0,,0.5,,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,,,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,2.0,,,0.6666666666666666,1.0,0.5268,,,1.0,1.0,,,0.25,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2005,2004-05,True
