EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffFTReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,OffLongMidRangeReboundPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,AtRimAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,3SecondViolations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1890-2047-2212-2571-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Leandro Barbosa, Steve Nash","Marion, Richardson, Hunter, Barbosa, Nash",1890-2047-2212-2571-959,PHX,128.0,1,2.0,3.0,4,5,9,,1.0,2.0,3.0,4.0,4.0,1.0,1.0,,,,,1.0,0.8,1.0,101.25,7.5,19.6,7.5,15.2,,0.6666666666666666,0.5169,4.0,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,5.0,,,,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,5.0,4.0,1.0,1.0,,0.5,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,1.0,,0.5,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,,0.5169,,,,19.9,24.25,1.0,,,,1.0,,,,1.0,1.0,,5.0,,,,,,,,,1.0,,,5.0,,0.5,1.0,0.8333333333333334,0.8333333333333334,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-2571-962,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Leandro Barbosa, Walter McCarty","Marion, Richardson, Hunter, Barbosa, McCarty",1890-2047-2212-2571-962,PHX,176.0,1,3.0,5.0,6,7,13,2.0,6.0,4.0,3.0,5.0,6.0,,,,,,,1.0,1.0,1.0,106.36363636363637,16.5,11.0,15.833333333333334,11.0,0.2857142857142857,0.42857142857142855,0.4511928571428571,2.0,3.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,9.0,,1.0,,2.0,,4.0,2.0,3.0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,7.0,,1.0,1.0,1.0,,,,,,,,9.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,,0.6428571428571429,,0.6428571428571429,,0.14285714285714285,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,,0.3333333333333333,,1.0,,,1.0,,0.5,1.0,0.2857142857142857,0.5,1.0,,0.2857142857142857,0.5,0.5,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,0.367,0.50935,,,,9.183333333333334,24.2,0.3333333333333333,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,2.0,,,0.5,0.5,0.5,,1.0,,,,,,,1.0,,,0.2222222222222222,,1.0,,,,1.0,,,,,,,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-754-959,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Jim Jackson, Steve Nash","Marion, Richardson, Hunter, Jackson, Nash",1890-2047-2212-754-959,PHX,2080.0,8,35.0,-21.0,68,64,132,17.0,42.0,77.0,14.0,23.0,30.0,4.0,12.0,1.0,2.0,,2.0,0.4827586206896552,0.5555555555555556,0.2727272727272727,91.38461538461539,16.308823529411764,15.171875,15.823529411764707,13.828125,0.2982456140350877,0.5614035087719298,0.4654008928571428,21.0,20.0,8.0,8.0,1.0,4.0,5.0,10.0,4.0,15.0,2.0,3.0,13.0,6.0,17.0,3.0,15.0,13.0,56.0,1.0,6.0,2.0,10.0,6.0,8.0,26.0,3.0,1.0,12.0,3.0,2.0,4.0,1.0,5.0,1.0,,1.0,11.0,2.0,5.0,6.0,7.0,2.0,2.0,8.0,18.0,1.0,6.0,,54.0,21.0,0.23529411764705882,0.25,0.3333333333333333,0.2,0.21428571428571427,0.40476190476190477,0.16666666666666666,0.37719298245614036,0.14285714285714285,0.4307692307692308,0.14285714285714285,0.2631578947368421,0.047619047619047616,0.11764705882352941,,0.25,0.20833333333333334,0.8571428571428571,0.18181818181818182,0.2,0.2222222222222222,0.2,0.2222222222222222,0.6666666666666666,0.3333333333333333,1.0,0.47058823529411764,0.5333333333333333,0.17543859649122806,0.5,0.5,,0.2631578947368421,0.26666666666666666,0.26666666666666666,0.25,0.03508771929824561,0.22807017543859648,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.5714285714285714,0.25,0.375,0.25,0.53838,0.45516999999999996,0.0967741935483871,0.1276595744680851,0.03571428571428571,8.511904761904763,27.94,0.3088235294117647,4.0,,,,1.0,1.0,,5.0,2.0,2.0,18.0,2.0,,,1.0,3.0,2.0,6.0,2.0,3.0,3.0,1.0,18.0,2.0,0.3333333333333333,0.5,0.5,0.47368421052631576,,0.8333333333333334,0.030303030303030304,0.5,,,,0.14285714285714285,0.25,,,0.32142857142857145,0.2,2.0,,,,3.0,1.0,,,1.0,,,0.375,,,,,0.5,,2.0,6.0,,3.0,1.0,,,3.0,2.0,,,,,1.0,,,0.3333333333333333,,,,,,,1610612756,2005,2004-05,True
1890-2047-2212-959-962,1610612756,"Shawn Marion, Quentin Richardson, Steven Hunter, Steve Nash, Walter McCarty","Marion, Richardson, Hunter, Nash, McCarty",1890-2047-2212-959-962,PHX,99.0,2,2.0,2.0,4,4,8,1.0,3.0,5.0,,1.0,2.0,1.0,2.0,,,,,,,,116.36363636363637,12.5,12.25,9.75,12.25,0.25,0.5,0.4973,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,7.0,,,3.0,,,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,,1.0,,,,2.0,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.625,1.5,0.7,1.5,0.25,0.3333333333333333,,1.0,,0.5,,,0.5,,1.0,,,,,1.0,1.0,0.25,,,,0.25,,,,,0.25,1.0,1.0,1.0,,,,1.0,0.4584,,0.2,0.25,0.42857142857142855,9.266666666666667,25.3,0.25,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,0.2857142857142857,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2405-2571-754,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Leandro Barbosa, Jim Jackson","Marion, Richardson, Stoudemire, Barbosa, Jackson",1890-2047-2405-2571-754,PHX,1108.0,5,18.0,9.0,36,34,70,9.0,28.0,31.0,5.0,12.0,19.0,6.0,8.0,,6.0,5.0,6.0,0.4166666666666667,0.6,0.5714285714285714,90.97472924187727,16.13888888888889,15.5,14.86111111111111,15.058823529411764,0.2727272727272727,0.42424242424242425,0.4564621212121212,,,6.0,3.0,1.0,4.0,1.0,4.0,5.0,15.0,,2.0,5.0,,9.0,2.0,5.0,16.0,40.0,2.0,5.0,5.0,,,8.0,10.0,3.0,,5.0,2.0,4.0,4.0,1.0,5.0,1.0,,3.0,11.0,,7.0,7.0,7.0,2.0,,3.0,17.0,,8.0,,35.0,,0.4444444444444444,0.4444444444444444,0.5,0.4,0.4,0.32142857142857145,0.4,0.36363636363636365,0.3333333333333333,0.47560975609756095,0.35714285714285715,0.15151515151515152,0.14285714285714285,0.2222222222222222,0.5,0.6666666666666666,0.3684210526315789,0.875,,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,0.42857142857142855,0.12121212121212122,0.25,0.5,,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.6,,0.15151515151515152,0.4,0.4,0.5,0.6666666666666666,0.25,,0.4,0.4957666666666667,,0.1951219512195122,0.2222222222222222,0.125,11.032142857142857,24.96,,,,,,1.0,1.0,1.0,,,,,,,,3.0,2.0,,1.0,,,,3.0,,,,,,,,0.8333333333333334,0.17647058823529413,0.5,,,,0.16666666666666666,,,,,0.3,,,,,1.0,,2.0,1.0,1.0,,,0.3333333333333333,,,,,,,,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2405-2571-959,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Leandro Barbosa, Steve Nash","Marion, Richardson, Stoudemire, Barbosa, Nash",1890-2047-2405-2571-959,PHX,802.0,4,13.0,-2.0,25,28,53,9.0,19.0,28.0,5.0,9.0,12.0,3.0,4.0,,,,,0.8333333333333334,0.8888888888888888,0.6666666666666666,95.16209476309227,18.2,12.392857142857142,17.6,11.892857142857142,0.4090909090909091,0.5454545454545454,0.4788,16.0,17.0,3.0,5.0,,,2.0,6.0,2.0,4.0,,1.0,3.0,1.0,9.0,1.0,3.0,5.0,26.0,,1.0,5.0,12.0,1.0,10.0,8.0,3.0,,3.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,13.0,,3.0,3.0,3.0,2.0,2.0,3.0,6.0,,2.0,,21.0,16.0,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,0.47368421052631576,,0.4772727272727273,0.75,0.52,0.8333333333333334,0.13636363636363635,0.10526315789473684,0.2222222222222222,,0.6666666666666666,0.3,1.0,,0.25,0.25,0.5,,1.0,1.0,,0.5555555555555556,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.18181818181818182,0.5,0.5,0.5,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,0.07692307692307693,0.3333333333333333,0.345725,0.49443461538461536,0.08333333333333333,0.09523809523809523,0.19230769230769232,6.868421052631579,25.566666666666666,0.64,8.0,,,,1.0,1.0,2.0,6.0,1.0,3.0,18.0,,,,,4.0,,1.0,,3.0,,,18.0,,1.0,0.5,0.5769230769230769,0.6,,1.0,,,,,,0.5,0.6153846153846154,,,0.6923076923076923,,4.0,,,1.0,3.0,,,,,1.0,,0.6,,,,,0.5,1.0,1.0,,,1.0,4.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,1610612756,2005,2004-05,True
1890-2047-2405-754-959,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Jim Jackson, Steve Nash","Marion, Richardson, Stoudemire, Jackson, Nash",1890-2047-2405-754-959,PHX,10339.0,15,172.0,19.0,354,362,716,99.0,263.0,416.0,83.0,118.0,166.0,38.0,78.0,2.0,19.0,14.0,19.0,0.6747967479674797,0.7025316455696202,0.5961538461538461,99.72337750265983,16.2909604519774,12.629834254143647,15.426553672316384,12.046961325966851,0.3055555555555556,0.49382716049382713,0.47589829721362226,68.0,85.0,43.0,69.0,16.0,22.0,41.0,73.0,41.0,91.0,16.0,15.0,45.0,14.0,151.0,24.0,61.0,61.0,435.0,22.0,37.0,57.0,37.0,19.0,108.0,194.0,51.0,1.0,44.0,15.0,14.0,54.0,17.0,71.0,9.0,6.0,22.0,159.0,10.0,36.0,28.0,48.0,18.0,13.0,41.0,93.0,9.0,39.0,,378.0,68.0,0.3576158940397351,0.38571428571428573,0.7083333333333334,0.39344262295081966,0.4,0.5741444866920152,0.5945945945945946,0.5771604938271605,0.5952380952380952,0.5945205479452055,0.6063829787234043,0.1882716049382716,0.053231939163498096,0.08080808080808081,0.0410958904109589,0.43902439024390244,0.32142857142857145,0.8,0.2777777777777778,0.3108108108108108,0.3333333333333333,0.40625,0.3103448275862069,0.7894736842105263,0.6666666666666666,0.7142857142857143,0.696969696969697,0.7582417582417582,0.22530864197530864,0.5616438356164384,0.5857142857142857,0.14634146341463414,0.2808641975308642,0.45054945054945056,0.4659090909090909,0.5365853658536586,0.04938271604938271,0.1388888888888889,0.3333333333333333,0.3333333333333333,0.6,0.5238095238095238,0.7272727272727273,0.25,0.3409090909090909,0.49907205882352945,0.4699145454545455,0.11267605633802817,0.13310580204778158,0.1310344827586207,8.64638783269962,25.14262295081967,0.192090395480226,15.0,9.0,3.0,5.0,3.0,5.0,7.0,20.0,6.0,21.0,79.0,22.0,8.0,2.0,9.0,33.0,9.0,23.0,2.0,7.0,9.0,13.0,79.0,10.0,0.3157894736842105,0.5405405405405406,0.5178571428571429,0.5486111111111112,0.16666666666666666,0.8214285714285714,0.06716417910447761,0.6842105263157895,0.5625,0.5625,0.8888888888888888,0.07142857142857142,0.26785714285714285,0.08928571428571429,0.6,0.18160919540229886,0.26,10.0,1.0,2.0,2.0,26.0,,5.0,2.0,1.0,0.4,0.14285714285714285,0.37681159420289856,0.125,0.047619047619047616,0.5,1.0,0.6666666666666666,1.0,3.0,21.0,,7.0,24.0,5.0,1.0,10.0,5.0,,,,,1.0,0.3333333333333333,1.0,0.21428571428571427,1.0,2.0,0.03296703296703297,0.016129032258064516,,,1610612756,2005,2004-05,True
1890-2047-2405-959-962,1610612756,"Shawn Marion, Quentin Richardson, Amar'e Stoudemire, Steve Nash, Walter McCarty","Marion, Richardson, Stoudemire, Nash, McCarty",1890-2047-2405-959-962,PHX,263.0,2,4.0,-1.0,8,8,16,1.0,7.0,11.0,1.0,3.0,4.0,1.0,1.0,,,,,0.5,0.6,,87.60456273764258,18.5,14.375,17.25,10.875,0.14285714285714285,0.14285714285714285,0.3955,1.0,1.0,1.0,,,,3.0,4.0,,2.0,,,,,3.0,,,4.0,10.0,,1.0,,1.0,,,6.0,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,,,4.0,,2.0,,10.0,1.0,,,,,,0.42857142857142855,,0.42857142857142855,,0.5555555555555556,,,0.14285714285714285,1.0,,,0.25,0.6666666666666666,,0.25,1.0,,,1.0,,1.0,,,0.5714285714285714,0.75,0.75,,0.2857142857142857,,,,,,,,,,,,,0.2709,0.4187,0.2222222222222222,0.2222222222222222,,9.128571428571428,,0.125,,,,,,,,1.0,,,2.0,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,0.5,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2047-2571-959-962,1610612756,"Shawn Marion, Quentin Richardson, Leandro Barbosa, Steve Nash, Walter McCarty","Marion, Richardson, Barbosa, Nash, McCarty",1890-2047-2571-959-962,PHX,14.0,1,,-2.0,3,3,6,,,5.0,,,,,3.0,,,,,,,,617.1428571428571,3.6666666666666665,1.0,3.6666666666666665,1.0,,1.0,0.322275,3.0,3.0,,,,,,,,,,1.0,3.0,3.0,,1.0,3.0,,3.0,,,,,3.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,0.3333333333333333,0.5,,,0.5,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,0.322275,,,,,37.833333333333336,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,3.0,3.0,0.3333333333333333,,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612756,2005,2004-05,True
1890-2047-754-959-962,1610612756,"Shawn Marion, Quentin Richardson, Jim Jackson, Steve Nash, Walter McCarty","Marion, Richardson, Jackson, Nash, McCarty",1890-2047-754-959-962,PHX,251.0,1,4.0,-7.0,8,10,18,1.0,4.0,16.0,3.0,3.0,4.0,2.0,2.0,,2.0,1.0,2.0,0.6,0.6,,103.26693227091633,13.125,14.6,13.125,12.0,0.16666666666666666,0.5,0.3942583333333333,4.0,4.0,1.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,7.0,9.0,,,2.0,,2.0,,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,8.0,,,,7.0,4.0,,,,,,0.25,,0.16666666666666666,,0.45,1.0,0.3333333333333333,,,,,,,0.5,0.2,,,,1.0,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.16666666666666666,,,,,,0.5,,,0.352875,,,0.2222222222222222,11.55,23.75,0.5,,,,1.0,,,2.0,,,7.0,7.0,,,,,,,,,,,1.0,7.0,,,,,0.5833333333333334,,,,0.5,,,,,,0.5,,0.7777777777777778,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2207-2212-2405-959,1610612756,"Shawn Marion, Joe Johnson, Steven Hunter, Amar'e Stoudemire, Steve Nash","Marion, Johnson, Hunter, Stoudemire, Nash",1890-2207-2212-2405-959,PHX,152.0,1,3.0,-1.0,4,4,8,3.0,4.0,6.0,,1.0,3.0,,1.0,,,,,,0.5,,75.78947368421053,22.0,16.0,19.0,16.0,0.6,0.8,0.49688999999999994,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,5.0,1.0,2.0,2.0,,,,2.0,3.0,,,,1.0,,1.0,1.0,,,,3.0,,2.0,1.0,2.0,1.0,,1.0,,,,,3.0,,,,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.2,0.25,0.3333333333333333,,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,0.3333333333333333,0.5,0.2,,,,,,,,0.2,,,,,0.5,1.0,,,0.4436,,,,0.4,1.975,22.8,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2005,2004-05,True
1890-2207-2212-2571-754,1610612756,"Shawn Marion, Joe Johnson, Steven Hunter, Leandro Barbosa, Jim Jackson","Marion, Johnson, Hunter, Barbosa, Jackson",1890-2207-2212-2571-754,PHX,873.0,4,15.0,-12.0,25,27,52,12.0,21.0,36.0,7.0,8.0,12.0,1.0,2.0,,1.0,,1.0,0.6363636363636364,0.5384615384615384,,85.77319587628865,19.16,14.592592592592593,19.12,14.11111111111111,0.46153846153846156,0.6538461538461539,0.467622,14.0,17.0,4.0,6.0,2.0,4.0,1.0,3.0,2.0,6.0,,1.0,5.0,1.0,9.0,1.0,5.0,3.0,24.0,2.0,4.0,4.0,13.0,1.0,6.0,12.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,1.0,,1.0,9.0,,4.0,,4.0,1.0,1.0,2.0,4.0,,2.0,,20.0,14.0,0.3333333333333333,0.42857142857142855,1.0,0.2,0.25,0.42857142857142855,0.5,0.40384615384615385,0.5,0.42857142857142855,0.5,0.19230769230769232,0.09523809523809523,0.16666666666666666,,0.5,0.36363636363636365,,,0.2857142857142857,0.5,0.5,,0.3333333333333333,0.8571428571428571,,0.5,0.6,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,,0.19230769230769232,0.2,0.2,1.0,1.0,0.5,0.07142857142857142,0.25,0.607125,0.49005714285714286,0.07142857142857142,0.08695652173913043,0.16666666666666666,6.414285714285714,33.88,0.56,8.0,,,,,,,6.0,,3.0,15.0,4.0,,,1.0,2.0,2.0,1.0,,1.0,,,15.0,1.0,,0.46153846153846156,0.42857142857142855,0.46875,,,0.08333333333333333,,,,,,0.5714285714285714,,,0.625,,4.0,,,,2.0,,,,,,,0.3333333333333333,,,,,0.5,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,1610612756,2005,2004-05,True
1890-2207-2212-754-959,1610612756,"Shawn Marion, Joe Johnson, Steven Hunter, Jim Jackson, Steve Nash","Marion, Johnson, Hunter, Jackson, Nash",1890-2207-2212-754-959,PHX,1231.0,7,21.0,-12.0,37,38,75,10.0,25.0,56.0,6.0,10.0,18.0,4.0,6.0,1.0,2.0,,2.0,0.6,0.6666666666666666,1.0,87.73354995938261,18.864864864864863,14.026315789473685,17.72972972972973,13.605263157894736,0.2777777777777778,0.5833333333333334,0.4928305555555556,17.0,10.0,7.0,5.0,3.0,6.0,1.0,10.0,1.0,5.0,5.0,5.0,6.0,3.0,7.0,8.0,11.0,6.0,44.0,3.0,7.0,7.0,13.0,5.0,8.0,6.0,18.0,,6.0,5.0,5.0,4.0,6.0,10.0,3.0,1.0,,26.0,,7.0,4.0,8.0,3.0,,5.0,7.0,1.0,3.0,,37.0,17.0,0.5714285714285714,0.6666666666666666,0.75,0.7272727272727273,0.7272727272727273,0.28,0.42857142857142855,0.5277777777777778,0.42857142857142855,0.5641025641025641,0.5,0.3055555555555556,0.2,0.2,0.3,0.6,0.3888888888888889,0.8,,0.35,0.4,0.4444444444444444,,0.8,,1.0,0.5,0.625,0.2777777777777778,0.1,0.14285714285714285,1.0,0.1388888888888889,0.2,0.2,,0.1388888888888889,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.6,0.8571428571428571,0.5,0.16666666666666666,0.8333333333333334,0.6219571428571429,0.4926083333333333,0.07894736842105263,0.1111111111111111,0.1590909090909091,7.132000000000001,24.363636363636363,0.4594594594594595,5.0,3.0,2.0,2.0,,,1.0,4.0,4.0,3.0,23.0,2.0,3.0,1.0,,2.0,2.0,2.0,,1.0,,1.0,23.0,,0.8,0.3076923076923077,0.5555555555555556,0.6052631578947368,1.0,0.75,,0.5,0.6,0.6,1.0,,0.2777777777777778,0.1111111111111111,1.0,0.5227272727272727,0.25,3.0,,,,3.0,,3.0,1.0,,,,0.6,0.3333333333333333,,,,0.6,,2.0,6.0,,,,1.0,1.0,1.0,2.0,,,,,,,,0.6666666666666666,,,,,1.0,,1610612756,2005,2004-05,True
