EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTDefRebounds,SelfOReb,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3Assists,Travels,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallTurnovers,ThreePtShootingFoulsDrawn,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,PenaltyCorner3FGM,SecondChanceTurnovers,BlockedShortMidRange,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,HeaveAttempts,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1565-1908-2205-2470-902,1610612739,"Michael Stewart, Jumaine Jones, DeSagana Diop, Smush Parker, Bimbo Coles","Stewart, Jones, Diop, Parker, Coles",1565-1908-2205-2470-902,CLE,2.0,1,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612739,2003,2002-03,True
1565-1908-2205-2470-980,1610612739,"Michael Stewart, Jumaine Jones, DeSagana Diop, Smush Parker, Zydrunas Ilgauskas","Stewart, Jones, Diop, Parker, Ilgauskas",1565-1908-2205-2470-980,CLE,109.0,1,2.0,1.0,4.0,3.0,,,,7.0,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,3.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,0.5,,,0.5,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,92.4770642201835,14.25,17.333333333333332,14.25,17.333333333333332,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.5031,,,,,,,13.0,24.7,,,1.0,,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5,,0.5,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1908-2357-2470-980,1610612739,"Michael Stewart, Jumaine Jones, Tierre Brown, Smush Parker, Zydrunas Ilgauskas","Stewart, Jones, Brown, Parker, Ilgauskas",1565-1908-2357-2470-980,CLE,200.0,1,3.0,-3.0,7.0,6.0,3.0,6.0,2.0,13.0,,,,,,,,1.0,,2.0,1.0,1.0,,3.0,2.0,4.0,4.0,7.0,,,2.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,3.0,3.0,2.0,5.0,,,,1.0,,,,,1.0,,,,6.0,2.0,,,2.0,2.0,3.0,,,,,,,,,,0.25,0.5,0.25,0.4,,,1.0,0.6,,,1.0,0.6,0.25,,,,1.0,,,0.75,,93.6,19.0,11.166666666666666,16.857142857142858,8.833333333333334,,,,,0.2,,,,0.4,,,,0.2,0.2,,,,,,0.4,0.45803000000000005,0.45075,0.449475,0.2857142857142857,0.4,0.5,0.5,17.7,23.65,0.42857142857142855,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1908-2402-2430-2470,1610612739,"Michael Stewart, Jumaine Jones, Dajuan Wagner, Carlos Boozer, Smush Parker","Stewart, Jones, Wagner, Boozer, Parker",1565-1908-2402-2430-2470,CLE,141.0,1,2.0,1.0,5.0,5.0,5.0,1.0,1.0,10.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,5.0,4.0,,,2.0,2.0,,1.0,5.0,,,,,,,1.0,,,,3.0,,1.0,,2.0,2.0,1.0,3.0,,,,1.0,,1.0,1.0,,2.0,2.0,4.0,,2.0,,,,3.0,5.0,5.0,1.0,,,,,,0.75,,0.75,0.8333333333333334,1.0,0.8333333333333334,0.5,,,0.5,0.6666666666666666,0.5,,,0.6666666666666666,0.5,,1.0,,,1.0,0.5,,,102.12765957446808,12.4,15.8,10.6,12.6,,,,,,,,,0.5,,,,0.5,,,,,,,0.5,0.50575,,0.50575,,,0.4,1.0,16.0,23.3,1.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.5,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1908-2402-2430-902,1610612739,"Michael Stewart, Jumaine Jones, Dajuan Wagner, Carlos Boozer, Bimbo Coles","Stewart, Jones, Wagner, Boozer, Coles",1565-1908-2402-2430-902,CLE,138.0,1,2.0,1.0,4.0,4.0,,4.0,1.0,8.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,,5.0,4.0,,,,,,,,,2.0,,2.0,,,1.0,,,,3.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,5.0,,,,,,0.5,,,0.5,,,0.5,,,0.6,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,1.0,,,1.0,,,83.47826086956522,17.25,17.25,15.5,17.25,,,,,0.2,1.0,1.0,,0.2,,,,0.2,0.4,,,,,,0.6,0.5186,0.54225,,,,,,14.45,24.733333333333334,,,,,,1.0,,,,3.0,,1.0,,,1.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1908-2402-2470-980,1610612739,"Michael Stewart, Jumaine Jones, Dajuan Wagner, Smush Parker, Zydrunas Ilgauskas","Stewart, Jones, Wagner, Parker, Ilgauskas",1565-1908-2402-2470-980,CLE,102.0,1,2.0,1.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,2.0,2.0,,1.0,,,2.0,3.0,,,4.0,3.0,,,,,2.0,3.0,4.0,2.0,2.0,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,4.0,4.0,4.0,2.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,98.82352941176471,14.0,15.333333333333334,14.0,15.333333333333334,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,0.3941666666666667,,0.3941666666666667,,,,1.0,11.5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2032-2036-2357,1610612739,"Michael Stewart, Milt Palacio, Darius Miles, Chris Mihm, Tierre Brown","Stewart, Palacio, Miles, Mihm, Brown",1565-1960-2032-2036-2357,CLE,52.0,1,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,55.38461538461538,30.0,22.0,30.0,22.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.7811,,,0.5,0.5,,,0.6,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2032-2036-2402,1610612739,"Michael Stewart, Milt Palacio, Darius Miles, Chris Mihm, Dajuan Wagner","Stewart, Palacio, Miles, Mihm, Wagner",1565-1960-2032-2036-2402,CLE,299.0,2,5.0,-3.0,11.0,11.0,11.0,4.0,,22.0,,2.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,7.0,10.0,,,,,2.0,5.0,7.0,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,4.0,4.0,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,4.0,1.0,,,7.0,7.0,11.0,,0.5,0.5,0.4,,0.4,0.25,,0.25,0.35,,0.35,0.375,0.2,0.5,,1.0,,,,0.8,,,,,,1.0,,1.0,,105.95317725752508,14.909090909090908,12.272727272727273,14.909090909090908,11.545454545454545,0.25,,,,0.25,0.5,0.5,1.0,0.125,1.0,1.0,,0.125,0.25,,,,0.25,,0.625,0.496425,,0.496425,0.1111111111111111,0.16666666666666666,,1.0,6.840000000000001,24.066666666666666,1.0,1.0,,,2.0,,,3.0,3.0,,,,,,,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,0.125,0.25,,,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2032-2402-2430,1610612739,"Michael Stewart, Milt Palacio, Darius Miles, Dajuan Wagner, Carlos Boozer","Stewart, Palacio, Miles, Wagner, Boozer",1565-1960-2032-2402-2430,CLE,286.0,2,5.0,-4.0,10.0,12.0,,10.0,3.0,22.0,,4.0,,2.0,,,1.0,2.0,,4.0,,1.0,1.0,10.0,1.0,2.0,4.0,8.0,1.0,4.0,2.0,4.0,,,,,2.0,2.0,1.0,,,,,,,,,5.0,1.0,2.0,4.0,5.0,9.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,,2.0,1.0,,,,,,1.0,,,0.1,0.25,,0.09090909090909091,0.25,,0.16666666666666666,0.4,,0.09090909090909091,,,0.3333333333333333,1.0,0.5555555555555556,1.0,,1.0,0.5,1.0,,0.25,,,,1.0,1.0,110.76923076923077,15.2,11.166666666666666,13.2,11.166666666666666,0.36363636363636365,,,,0.18181818181818182,0.5,0.5,,0.36363636363636365,,,,,0.09090909090909091,0.5,,,,,0.45454545454545453,0.5170227272727272,0.5542,,0.08333333333333333,0.09090909090909091,1.0,,9.27,24.9,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2205-2402-902,1610612739,"Michael Stewart, Milt Palacio, DeSagana Diop, Dajuan Wagner, Bimbo Coles","Stewart, Palacio, Diop, Wagner, Coles",1565-1960-2205-2402-902,CLE,97.0,1,2.0,-2.0,3.0,3.0,,,,6.0,,,,,,,,,,3.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,1.0,,89.0721649484536,15.333333333333334,17.0,15.333333333333334,15.666666666666666,,,,,,,,,1.0,,,,,,,,,,,,0.4071,,,,,,,19.099999999999998,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2205-2430-2470,1610612739,"Michael Stewart, Milt Palacio, DeSagana Diop, Carlos Boozer, Smush Parker","Stewart, Palacio, Diop, Boozer, Parker",1565-1960-2205-2430-2470,CLE,401.0,2,7.0,-11.0,12.0,13.0,6.0,9.0,2.0,25.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,9.0,,1.0,2.0,11.0,1.0,,4.0,15.0,,1.0,,,1.0,5.0,2.0,4.0,,,1.0,,2.0,2.0,1.0,,1.0,4.0,,2.0,3.0,2.0,6.0,2.0,8.0,,,,1.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,4.0,2.0,6.0,,1.0,1.0,0.18181818181818182,,0.2,0.16666666666666666,,0.2,0.16666666666666666,,0.2,0.08333333333333333,,,0.5,1.0,0.2222222222222222,1.0,,1.0,0.2,,,0.25,,1.0,1.0,,1.0,89.77556109725685,20.166666666666668,12.23076923076923,18.25,12.23076923076923,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,0.75,0.1111111111111111,0.1111111111111111,1.0,,0.08333333333333333,,,,0.2,1.0,0.16666666666666666,0.4211833333333333,0.3604,0.43518,,,,0.5,16.518181818181816,24.4,0.5,,,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-1960-2402-902-980,1610612739,"Michael Stewart, Milt Palacio, Dajuan Wagner, Bimbo Coles, Zydrunas Ilgauskas","Stewart, Palacio, Wagner, Coles, Ilgauskas",1565-1960-2402-902-980,CLE,75.0,1,1.0,3.0,3.0,2.0,,2.0,,5.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,5.0,2.0,,,,,,,,,2.0,,1.0,,,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,5.0,,,,,,1.0,,,1.25,,,1.25,,,0.5,,,,0.5,,,,0.5,,,,,,,,1.0,,96.0,11.333333333333334,20.5,11.333333333333334,20.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,,,,,1.0,0.519925,,,,,,,,24.1,,,1.0,,,1.0,,,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-2032-2036-2357-2470,1610612739,"Michael Stewart, Darius Miles, Chris Mihm, Tierre Brown, Smush Parker","Stewart, Miles, Mihm, Brown, Parker",1565-2032-2036-2357-2470,CLE,106.0,1,2.0,,5.0,4.0,,4.0,,9.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,,,3.0,,,1.0,1.0,1.0,1.0,,,0.5,,,0.5,,,0.5,,,1.0,0.5,,,,0.5,,,,,,1.0,,,,122.26415094339623,11.6,12.0,11.6,9.75,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.492175,,,0.3333333333333333,0.5,,,21.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-2032-2205-2402-2430,1610612739,"Michael Stewart, Darius Miles, DeSagana Diop, Dajuan Wagner, Carlos Boozer","Stewart, Miles, Diop, Wagner, Boozer",1565-2032-2205-2402-2430,CLE,18.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-2032-2205-2430-2470,1610612739,"Michael Stewart, Darius Miles, DeSagana Diop, Carlos Boozer, Smush Parker","Stewart, Miles, Diop, Boozer, Parker",1565-2032-2205-2430-2470,CLE,373.0,1,6.0,2.0,13.0,13.0,13.0,11.0,3.0,26.0,3.0,9.0,,1.0,3.0,9.0,,1.0,1.0,5.0,,1.0,4.0,15.0,1.0,,8.0,6.0,,3.0,,,4.0,15.0,8.0,6.0,2.0,,1.0,5.0,3.0,3.0,2.0,,1.0,6.0,1.0,3.0,1.0,3.0,6.0,4.0,10.0,3.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,8.0,8.0,13.0,,0.75,0.75,0.26666666666666666,,0.26666666666666666,0.25,,0.25,0.25,,0.25,0.0625,0.3333333333333333,0.4444444444444444,1.0,1.0,0.2727272727272727,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.25,1.0,1.0,,1.0,1.0,100.37533512064343,17.615384615384617,11.076923076923077,14.692307692307692,11.076923076923077,0.5625,0.3333333333333333,0.6,0.6666666666666666,0.0625,,,,0.3125,0.2,0.2,1.0,,0.0625,0.3333333333333333,,,0.5625,0.3333333333333333,0.625,0.48726875,0.41956666666666664,0.48726875,,,,1.0,6.88,25.8,1.0,,,,1.0,,,1.0,,,,,,2.0,1.0,2.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,0.14285714285714285,,,,,0.0625,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-2036-2205-2402-2430,1610612739,"Michael Stewart, Chris Mihm, DeSagana Diop, Dajuan Wagner, Carlos Boozer","Stewart, Mihm, Diop, Wagner, Boozer",1565-2036-2205-2402-2430,CLE,127.0,1,2.0,-2.0,4.0,3.0,,,,7.0,,,,,,,,,1.0,3.0,,,1.0,3.0,,,2.0,4.0,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.25,,,,,,,,0.5,,79.37007874015748,11.5,27.0,11.5,18.333333333333332,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.4408666666666667,,,,,,,21.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1565-2205-2402-2430-2470,1610612739,"Michael Stewart, DeSagana Diop, Dajuan Wagner, Carlos Boozer, Smush Parker","Stewart, Diop, Wagner, Boozer, Parker",1565-2205-2402-2430-2470,CLE,161.0,1,3.0,3.0,4.0,5.0,4.0,,2.0,9.0,1.0,2.0,,,1.0,2.0,,,1.0,2.0,1.0,,2.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,3.0,5.0,4.0,,,,,2.0,2.0,1.0,,1.0,4.0,,2.0,,3.0,3.0,2.0,5.0,,,,,,,,,,,,,2.0,1.0,,,3.0,5.0,4.0,,1.0,1.0,0.5,1.0,0.6666666666666666,0.4,0.5,0.5,0.4166666666666667,0.5,0.5,0.2,,,,1.0,1.0,,,1.0,0.6666666666666666,1.0,,1.0,,1.0,,1.0,,80.4968944099379,21.5,15.0,18.25,15.0,0.4,0.5,0.5,1.0,,,,,0.4,0.5,0.5,1.0,0.2,,,,,0.5,0.5,0.6,0.56836,0.5514,0.6337,0.16666666666666666,0.2,0.4,1.0,8.775,23.3,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,1610612739,2003,2002-03,True
1729-1908-1960-2032-2036,1610612739,"Ricky Davis, Jumaine Jones, Milt Palacio, Darius Miles, Chris Mihm","Davis, Jones, Palacio, Miles, Mihm",1729-1908-1960-2032-2036,CLE,1120.0,6,19.0,-1.0,35.0,37.0,16.0,12.0,7.0,72.0,4.0,12.0,2.0,4.0,2.0,8.0,2.0,5.0,2.0,10.0,4.0,5.0,8.0,27.0,9.0,11.0,36.0,37.0,2.0,4.0,3.0,7.0,4.0,15.0,21.0,10.0,6.0,2.0,4.0,4.0,5.0,8.0,3.0,1.0,1.0,19.0,2.0,6.0,2.0,8.0,11.0,8.0,19.0,2.0,2.0,,1.0,,1.0,2.0,,3.0,1.0,10.0,1.0,12.0,4.0,,,29.0,21.0,16.0,2.0,0.625,0.7142857142857143,0.2962962962962963,0.5,0.26666666666666666,0.3472222222222222,0.4,0.3684210526315789,0.4268292682926829,0.5,0.45454545454545453,0.25,0.14814814814814814,0.25,0.3333333333333333,0.5,0.3157894736842105,0.6666666666666666,0.4,0.5263157894736842,0.3333333333333333,0.375,,0.375,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.7142857142857143,1.0,92.57142857142857,16.0,15.135135135135135,15.0,14.405405405405405,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.75,0.1388888888888889,0.4,0.5,0.5,0.2777777777777778,0.2,0.2,0.5,0.1111111111111111,0.1388888888888889,0.8,0.5,0.5,0.42105263157894735,0.25,0.5833333333333334,0.5173371428571428,0.679875,0.5610527777777778,0.10256410256410256,0.13333333333333333,0.19444444444444445,0.5833333333333334,8.262962962962963,26.022222222222222,0.45714285714285713,1.0,1.0,1.0,3.0,3.0,2.0,4.0,7.0,9.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.375,0.2,1.0,0.5,,0.1,0.2,0.2,1.0,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.25,2.0,2.0,,0.5,0.5,1.0,,1.0,,1.0,,,,,,0.2,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1610612739,2003,2002-03,True
