EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,LostBallTurnovers,Loose Ball Fouls,OffLongMidRangeReboundPct,DefArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1890-2207-2405-2418-358,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Casey Jacobsen, Anfernee Hardaway","Marion, Johnson, Stoudemire, Jacobsen, Hardaway",1890-2207-2405-2418-358,PHX,566.0,3,9.0,20.0,20.0,4.0,40,4.0,2.0,7.0,3.0,13.0,11.0,24.0,,4.0,,2.0,1.0,4.0,1.0,5.0,4.0,9.0,1.0,0.23076923076923078,,0.21428571428571427,,0.29411764705882354,,0.07692307692307693,,0.4,0.5,0.625,0.36363636363636365,0.4,,0.1,101.76678445229682,16.3,12.0,14.9,11.5,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.4635928571428572,0.54306,,7.023076923076923,-13.0,7.0,2.0,1.0,,3.0,1.0,,2.0,,1.0,,,,,,1.0,5.0,1.0,5.0,,,3.0,5.0,4.0,,,,2.0,,2.0,,,,2.0,,4.0,4.0,,,,,3.0,,3.0,1.0,6.0,,1.0,1.0,6.0,7.0,2.0,11.0,5.0,7.0,0.6666666666666666,0.6666666666666666,,,,,0.2,0.2,0.35714285714285715,0.07142857142857142,0.5,,0.6666666666666666,,0.5,1.0,0.25,0.25,,1.0,0.14285714285714285,,,,0.07142857142857142,,,,,,,,0.6,,,0.2,,,,0.44800000000000006,0.45454545454545453,23.3,0.35,,,3.0,,1.0,0.5,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.5,,,,0.06666666666666667,0.07142857142857142,,1.0,1.0,,,1.0,,1.0,,,0.2,,,,0.5,,,,,,,,1610612756,2003,2002-03,True
1890-2207-2405-2418-950,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Casey Jacobsen, Stephon Marbury","Marion, Johnson, Stoudemire, Jacobsen, Marbury",1890-2207-2405-2418-950,PHX,125.0,3,2.0,8.0,8.0,2.0,16,2.0,,,2.0,2.0,10.0,8.0,1.0,1.0,2.0,,,,3.0,5.0,1.0,6.0,,1.0,1.0,1.0,1.0,0.625,0.5,,,,1.0,1.0,,,1.0,,184.32,5.5,10.125,2.625,10.125,1.0,,,,1.0,0.54705,0.521,0.2,,2.0,8.0,7.0,2.0,1.0,1.0,2.0,,,,,,,,,,,6.0,2.0,2.0,,,6.0,10.0,4.0,,,,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,,,,,,,,,,,,2.0,12.0,5.0,8.0,10.0,8.0,1.0,1.0,,,,,1.0,1.0,0.625,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,0.54705,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,0.3333333333333333,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612756,2003,2002-03,True
1890-2207-2405-281-358,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Scott Williams, Anfernee Hardaway","Marion, Johnson, Stoudemire, Williams, Hardaway",1890-2207-2405-281-358,PHX,279.0,2,5.0,8.0,10.0,1.0,18,3.0,,1.0,1.0,5.0,8.0,4.0,,1.0,,,1.0,1.0,,2.0,1.0,3.0,,0.2,,0.5714285714285714,,0.5714285714285714,,0.2,,0.25,,0.5,0.25,,,,92.9032258064516,16.125,15.0,14.125,14.3,0.42857142857142855,0.14285714285714285,,,0.7142857142857143,0.5237928571428572,0.543,,5.86,4.0,4.0,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,4.0,,,,2.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,8.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.25,0.25,0.25,0.2857142857142857,0.5,,0.5,,1.0,1.0,0.3333333333333333,0.5,1.0,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,,0.75,,,1.0,0.53085,0.25,23.8,0.5,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-2405-281-950,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Scott Williams, Stephon Marbury","Marion, Johnson, Stoudemire, Williams, Marbury",1890-2207-2405-281-950,PHX,128.0,3,2.0,2.0,3.0,,5,,,1.0,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,,,,,0.16666666666666666,,,,,,,0.5,,,,56.25,31.5,21.666666666666668,31.5,21.0,,0.5,,,0.5,0.471625,,,10.7,-3.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,0.54885,1.0,24.9,0.5,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-2405-358-950,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Anfernee Hardaway, Stephon Marbury","Marion, Johnson, Stoudemire, Hardaway, Marbury",1890-2207-2405-358-950,PHX,3451.0,5,58.0,108.0,115.0,14.0,223,25.0,4.0,13.0,25.0,52.0,99.0,99.0,5.0,6.0,13.0,8.0,7.0,8.0,18.0,51.0,15.0,66.0,1.0,0.4807692307692308,0.8333333333333334,0.4567901234567901,0.5555555555555556,0.495,0.5416666666666666,0.1346153846153846,0.07692307692307693,0.3076923076923077,0.8181818181818182,0.7833333333333333,0.2765957446808511,0.4444444444444444,0.6666666666666666,0.024390243902439025,93.05128948130977,16.39814814814815,14.608695652173912,15.453703703703704,14.08695652173913,0.30864197530864196,0.16049382716049382,0.3076923076923077,0.3333333333333333,0.6666666666666666,0.4939691358024691,0.4761357142857143,0.13131313131313133,7.746153846153846,,41.0,17.0,16.0,3.0,3.0,9.0,5.0,14.0,3.0,8.0,5.0,21.0,2.0,7.0,8.0,29.0,25.0,6.0,18.0,3.0,9.0,19.0,40.0,42.0,24.0,21.0,5.0,21.0,8.0,29.0,5.0,3.0,14.0,2.0,5.0,66.0,29.0,4.0,13.0,4.0,9.0,13.0,5.0,12.0,1.0,25.0,2.0,8.0,12.0,23.0,39.0,8.0,86.0,40.0,41.0,0.84,0.875,1.0,0.27586206896551724,0.3333333333333333,0.27586206896551724,0.3333333333333333,0.3888888888888889,0.5,0.35802469135802467,0.52,1.0,0.7631578947368421,0.3333333333333333,0.7058823529411765,0.8,0.64,0.8,0.875,0.5,0.1728395061728395,0.35714285714285715,0.38461538461538464,1.0,0.09876543209876543,0.375,0.375,1.0,0.25925925925925924,0.23809523809523808,0.23809523809523808,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.2857142857142857,0.23809523809523808,0.47453518518518517,0.40404040404040403,24.544827586206896,0.37962962962962965,5.0,3.0,8.0,2.0,0.125,0.8421052631578947,0.5555555555555556,1.0,2.0,2.0,5.0,2.0,1.0,12.0,5.0,2.0,2.0,5.0,4.0,1.0,2.0,0.2,0.4,0.23809523809523808,0.3125,0.8181818181818182,0.8,0.07407407407407407,0.5,0.13043478260869565,0.19047619047619047,3.0,3.0,,,,1.0,,3.0,2.0,,0.1111111111111111,,,,0.07142857142857142,,,2.0,1.0,0.2222222222222222,,,1610612756,2003,2002-03,True
1890-2207-2405-448-950,1610612756,"Shawn Marion, Joe Johnson, Amar'e Stoudemire, Bo Outlaw, Stephon Marbury","Marion, Johnson, Stoudemire, Outlaw, Marbury",1890-2207-2405-448-950,PHX,126.0,1,2.0,7.0,3.0,1.0,10,,,,1.0,3.0,7.0,2.0,,,,2.0,,1.0,,2.0,1.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5833333333333334,,,,0.5,,0.6666666666666666,0.5,,,0.5,114.28571428571428,9.857142857142858,19.0,9.857142857142858,19.0,,,,,,0.30670000000000003,,,18.099999999999998,5.0,4.0,,,,,,1.0,3.0,,,,,,,,,5.0,1.0,2.0,,,3.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,6.0,2.0,7.0,5.0,4.0,,,,,,,0.5,0.5,0.625,,,,0.6666666666666666,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.24185,0.7142857142857143,,0.5714285714285714,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-2418-358-950,1610612756,"Shawn Marion, Joe Johnson, Casey Jacobsen, Anfernee Hardaway, Stephon Marbury","Marion, Johnson, Jacobsen, Hardaway, Marbury",1890-2207-2418-358-950,PHX,40.0,2,1.0,2.0,2.0,,4,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,2.5,17.5,2.5,17.5,,,,,1.0,0.29445,,,,-3.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.29445,,28.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-281-339-358,1610612756,"Shawn Marion, Joe Johnson, Scott Williams, Tom Gugliotta, Anfernee Hardaway","Marion, Johnson, Williams, Gugliotta, Hardaway",1890-2207-281-339-358,PHX,17.0,1,,1.0,,1.0,1,,,,,1.0,2.0,,,,2.0,,,1.0,,,1.0,1.0,,,,,,0.5,1.0,,,1.0,,,1.0,,,,84.70588235294117,17.0,,17.0,,,,,,,0.4404,,1.0,17.3,2.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-281-358-950,1610612756,"Shawn Marion, Joe Johnson, Scott Williams, Anfernee Hardaway, Stephon Marbury","Marion, Johnson, Williams, Hardaway, Marbury",1890-2207-281-358-950,PHX,287.0,2,5.0,8.0,8.0,1.0,16,4.0,,,4.0,6.0,11.0,8.0,,,,,1.0,,1.0,4.0,1.0,5.0,,0.6666666666666666,,0.6875,,0.6875,,0.16666666666666666,,,1.0,0.6666666666666666,0.3333333333333333,,,,80.27874564459931,16.625,19.25,16.125,16.875,0.5,,,,0.75,0.54755625,,,6.766666666666667,3.0,6.0,3.0,3.0,,,3.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,2.0,,2.0,4.0,,1.0,,4.0,8.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,3.0,,,,,2.0,1.0,,,2.0,1.0,2.0,1.0,4.0,1.0,,11.0,4.0,6.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.4,0.4,0.25,1.0,,0.6,,,1.0,0.75,1.0,1.0,,0.25,0.5,0.5,1.0,,,,,0.25,0.5,0.5,1.0,,,,0.6,0.2,,0.5,0.54441,0.36363636363636365,25.55,0.75,2.0,,1.0,,,1.0,0.6666666666666666,,,,1.0,,1.0,1.0,,,,,,,1.0,0.25,,1.0,1.0,0.3333333333333333,,,,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-281-448-950,1610612756,"Shawn Marion, Joe Johnson, Scott Williams, Bo Outlaw, Stephon Marbury","Marion, Johnson, Williams, Outlaw, Marbury",1890-2207-281-448-950,PHX,359.0,1,6.0,10.0,9.0,,19,,2.0,2.0,3.0,4.0,9.0,9.0,,,,4.0,,,1.0,5.0,,5.0,,0.75,,0.75,,0.75,,,,,0.5,0.5,,,0.5,,76.2116991643454,16.0,22.11111111111111,16.0,19.22222222222222,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4514,,,12.35,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,4.0,,,,,,,4.0,,4.0,,,1.0,4.0,,,9.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,,,,0.3333333333333333,,,0.5,,0.5,,,,,0.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,3.0,,,,,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-339-358-950,1610612756,"Shawn Marion, Joe Johnson, Tom Gugliotta, Anfernee Hardaway, Stephon Marbury","Marion, Johnson, Gugliotta, Hardaway, Marbury",1890-2207-339-358-950,PHX,29.0,1,,1.0,1.0,,2,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,14.0,15.0,14.0,,,1.0,,,,0.2827,,,10.9,-2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2827,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2207-358-448-950,1610612756,"Shawn Marion, Joe Johnson, Anfernee Hardaway, Bo Outlaw, Stephon Marbury","Marion, Johnson, Hardaway, Outlaw, Marbury",1890-2207-358-448-950,PHX,155.0,2,3.0,6.0,5.0,1.0,11,1.0,1.0,1.0,2.0,3.0,6.0,4.0,,1.0,,2.0,,,2.0,3.0,1.0,4.0,,0.6666666666666666,,0.5,,0.6,,,,,1.0,1.0,0.5,,1.0,,102.19354838709677,14.5,13.6,11.166666666666666,13.6,0.25,0.25,1.0,1.0,0.5,0.57475,,,6.733333333333333,2.0,4.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,6.0,3.0,4.0,0.5,0.5,,,,,0.5,0.3333333333333333,0.5,0.25,1.0,1.0,,,,,1.0,1.0,1.0,,0.25,,,,0.25,,,,,,,,,,,,,,,0.4950333333333334,0.5,22.6,0.6666666666666666,,,1.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,0.3333333333333333,,0.4,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2405-2418-358-950,1610612756,"Shawn Marion, Amar'e Stoudemire, Casey Jacobsen, Anfernee Hardaway, Stephon Marbury","Marion, Stoudemire, Jacobsen, Hardaway, Marbury",1890-2405-2418-358-950,PHX,575.0,1,10.0,18.0,16.0,6.0,34,11.0,,2.0,6.0,14.0,19.0,19.0,2.0,4.0,8.0,2.0,3.0,4.0,2.0,5.0,6.0,11.0,,0.42857142857142855,0.5,0.35294117647058826,0.5,0.4523809523809524,0.6666666666666666,0.21428571428571427,0.5,0.5,0.5,0.5714285714285714,0.5454545454545454,1.0,0.6666666666666666,,85.14782608695651,18.72222222222222,14.875,15.944444444444445,13.625,0.6470588235294118,0.11764705882352941,,,0.8235294117647058,0.58235,0.58105,0.42105263157894735,3.5357142857142856,,1.0,3.0,6.0,2.0,4.0,,,1.0,,3.0,,,,,,3.0,7.0,,,,,2.0,2.0,10.0,,,,5.0,,5.0,,,5.0,,,10.0,2.0,1.0,3.0,3.0,,3.0,1.0,,,3.0,,,2.0,4.0,9.0,1.0,11.0,2.0,1.0,0.8333333333333334,1.0,,,,,,,1.0,0.17647058823529413,1.0,1.0,0.6666666666666666,0.2,,,0.5454545454545454,0.6666666666666666,0.8333333333333334,,0.058823529411764705,,,,0.17647058823529413,,,,,,,,1.0,0.5,0.5,,,,,,0.10526315789473684,23.599999999999998,0.05555555555555555,,4.0,2.0,1.0,1.0,,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,,1.0,0.18181818181818182,,0.6666666666666666,,0.6666666666666666,1.0,,,0.15,0.125,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,0.25,1610612756,2003,2002-03,True
1890-2405-2418-448-950,1610612756,"Shawn Marion, Amar'e Stoudemire, Casey Jacobsen, Bo Outlaw, Stephon Marbury","Marion, Stoudemire, Jacobsen, Outlaw, Marbury",1890-2405-2418-448-950,PHX,215.0,1,4.0,6.0,7.0,1.0,13,3.0,,,3.0,6.0,6.0,10.0,,1.0,,2.0,,1.0,,2.0,1.0,3.0,1.0,0.5,,0.5,,0.5,,,,0.3333333333333333,,0.2,0.3333333333333333,,,0.3333333333333333,87.06976744186046,17.5,15.714285714285714,15.5,15.0,0.5,,,,0.5,0.5190666666666667,0.4074,,9.733333333333333,-4.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,4.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,,,6.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,0.2,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2003,2002-03,True
1890-2405-281-358-950,1610612756,"Shawn Marion, Amar'e Stoudemire, Scott Williams, Anfernee Hardaway, Stephon Marbury","Marion, Stoudemire, Williams, Hardaway, Marbury",1890-2405-281-358-950,PHX,3628.0,6,60.0,114.0,111.0,14.0,225,31.0,12.0,22.0,39.0,83.0,106.0,106.0,5.0,11.0,17.0,34.0,10.0,18.0,2.0,48.0,20.0,68.0,2.0,0.46987951807228917,0.45454545454545453,0.4306930693069307,0.38461538461538464,0.4772727272727273,0.5,0.12048192771084337,0.22727272727272727,0.4090909090909091,0.6666666666666666,0.676923076923077,0.3389830508474576,0.4,,0.04081632653061224,89.30540242557883,16.280701754385966,15.963963963963964,15.25438596491228,15.297297297297296,0.3069306930693069,0.21782178217821782,0.5454545454545454,0.7058823529411765,0.48514851485148514,0.49159158415841586,0.5614583333333333,0.16037735849056603,8.992771084337349,,6.0,7.0,14.0,5.0,10.0,1.0,13.0,30.0,2.0,9.0,1.0,9.0,,,3.0,18.0,19.0,3.0,4.0,,1.0,3.0,9.0,44.0,9.0,9.0,1.0,22.0,3.0,25.0,1.0,2.0,5.0,6.0,11.0,53.0,42.0,4.0,8.0,3.0,5.0,14.0,5.0,10.0,1.0,24.0,2.0,1.0,10.0,20.0,21.0,1.0,89.0,9.0,6.0,0.5641025641025641,0.6470588235294118,1.0,0.16666666666666666,,0.16666666666666666,0.75,0.6,0.75,0.1782178217821782,0.5833333333333334,1.0,0.6774193548387096,0.47058823529411764,0.5789473684210527,0.6842105263157895,0.45161290322580644,0.5384615384615384,0.35714285714285715,0.5,0.297029702970297,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.0891089108910891,0.2222222222222222,0.2222222222222222,1.0,0.0891089108910891,0.1111111111111111,0.1111111111111111,1.0,0.7692307692307693,0.5,,0.2,,,0.1111111111111111,0.53757,0.08490566037735849,23.950000000000003,0.05263157894736842,1.0,7.0,9.0,2.0,0.35294117647058826,1.0,1.0,,1.0,10.0,2.0,,2.0,10.0,12.0,7.0,4.0,12.0,8.0,1.0,1.0,0.16129032258064516,,0.13333333333333333,0.25,0.75,0.6666666666666666,0.2,,0.09174311926605505,0.10989010989010989,1.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,2.0,1.0,0.15384615384615385,,,1610612756,2003,2002-03,True
1890-2405-358-448-950,1610612756,"Shawn Marion, Amar'e Stoudemire, Anfernee Hardaway, Bo Outlaw, Stephon Marbury","Marion, Stoudemire, Hardaway, Outlaw, Marbury",1890-2405-358-448-950,PHX,1409.0,4,23.0,40.0,42.0,5.0,82,12.0,2.0,9.0,9.0,27.0,29.0,53.0,2.0,6.0,9.0,6.0,1.0,7.0,,13.0,9.0,22.0,1.0,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.32558139534883723,0.5,0.037037037037037035,0.1111111111111111,0.3888888888888889,,0.8461538461538461,0.3076923076923077,0.42857142857142855,,0.04,83.8041163946061,19.225,15.238095238095237,18.225,14.5,0.3333333333333333,0.25,0.2222222222222222,0.25,0.5833333333333334,0.4782041666666667,0.5182666666666667,0.3103448275862069,7.2592592592592595,-24.0,13.0,10.0,4.0,2.0,4.0,4.0,3.0,6.0,1.0,7.0,,2.0,,1.0,1.0,9.0,8.0,1.0,6.0,1.0,3.0,6.0,11.0,12.0,3.0,2.0,,6.0,1.0,7.0,,1.0,3.0,,3.0,15.0,11.0,2.0,1.0,1.0,,4.0,3.0,2.0,,6.0,,3.0,9.0,14.0,16.0,2.0,20.0,11.0,13.0,0.6666666666666666,0.75,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.4230769230769231,0.25,0.6666666666666666,0.6666666666666666,0.8461538461538461,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.16666666666666666,0.5,0.5,1.0,0.19444444444444445,0.14285714285714285,0.14285714285714285,1.0,0.05555555555555555,,,,0.6666666666666666,0.5,0.5,0.4444444444444444,0.1111111111111111,,,0.5098055555555556,0.3793103448275862,23.633333333333333,0.325,1.0,5.0,1.0,1.0,,,0.25,1.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,,2.0,2.0,,,,0.25,0.125,0.5,0.5,1.0,0.2222222222222222,0.5,0.14634146341463414,0.1875,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1610612756,2003,2002-03,True
