EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Corner3Assists,OffThreePtRebounds,SelfOReb,BadPassSteals,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,2pt And 1 Free Throw Trips,PtsUnassisted3s,DefensiveGoaltends,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3FGA,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3FGM,HeaveAttempts,Travels,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,3SecondViolations,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1425-1533-467-915-954,1610612751,"Aaron Williams, Anthony Johnson, Jason Kidd, Rodney Rogers, Kerry Kittles","Williams, Johnson, Kidd, Rogers, Kittles",1425-1533-467-915-954,NJN,149.0,1,2.0,4.0,5.0,5.0,10.0,,1.0,1.0,2.0,1.0,2.0,4.0,,4.0,,,4.0,,,,,,,4.0,4.0,4.0,2.0,,,,,,,,,,,4.0,,,0.5,0.4,0.4,1.0,,1.0,1.0,1.0,,96.64429530201342,15.4,14.4,15.4,14.4,0.2,,,,0.4,0.5,0.5,,0.2,0.4,0.43975,,,8.525,5.0,2.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,0.5,,0.5,0.2,0.25,1.0,,,,,,,1.0,1.0,,0.2,,,,,,,,0.5,,,,0.412475,,0.5,24.5,0.4,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-2210-446,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Richard Jefferson, Lucious Harris","Williams, Childs, Martin, Jefferson, Harris",1425-164-2030-2210-446,NJN,50.0,1,1.0,4.0,3.0,2.0,5.0,1.0,1.0,,,,1.0,1.0,2.0,4.0,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,144.0,5.666666666666667,16.5,5.666666666666667,16.5,1.0,1.0,1.0,,,,,,,1.0,0.8628,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-2215-446,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Jason Collins, Lucious Harris","Williams, Childs, Martin, Collins, Harris",1425-164-2030-2215-446,NJN,101.0,1,2.0,2.0,4.0,3.0,7.0,1.0,1.0,,,3.0,2.0,4.0,,4.0,2.0,4.0,,2.0,2.0,1.0,,4.0,,2.0,2.0,3.0,,,,,1.0,1.0,2.0,,,,,4.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.5,1.0,,99.8019801980198,15.25,13.333333333333334,14.75,12.666666666666666,0.25,1.0,1.0,1.0,,,,,0.75,0.25,0.41215,,,14.4,3.0,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,2.0,4.0,,,,4.0,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,4.0,4.0,,,,,,,0.5,,0.5,,0.5,,,,1.0,,0.5,0.5,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.25,1.0,,,,,0.41215,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-2243-446,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Brian Scalabrine, Lucious Harris","Williams, Childs, Martin, Scalabrine, Harris",1425-164-2030-2243-446,NJN,173.0,1,3.0,-2.0,4.0,4.0,8.0,,2.0,,,1.0,,3.0,,,2.0,,,,,,,,,3.0,3.0,4.0,,,,,2.0,,1.0,,,,,,,,,,,0.6,,0.6,0.3333333333333333,1.0,,66.58959537572254,23.5,19.75,22.75,13.25,0.6666666666666666,,,,,,,,0.3333333333333333,0.6666666666666666,0.4754,,,4.8999999999999995,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,1.0,,,,,,,0.5336,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-2243-467,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Brian Scalabrine, Jason Kidd","Williams, Childs, Martin, Scalabrine, Kidd",1425-164-2030-2243-467,NJN,249.0,1,4.0,3.0,6.0,7.0,13.0,1.0,3.0,,,1.0,2.0,4.0,,7.0,4.0,,4.0,,1.0,,,3.0,1.0,3.0,4.0,6.0,1.0,,1.0,,1.0,1.0,1.0,,4.0,,2.0,2.0,,,0.5,0.5833333333333334,0.4375,1.0,1.0,1.0,,1.0,1.0,75.18072289156626,17.0,21.0,16.0,21.0,0.5,0.3333333333333333,1.0,,,,,,0.16666666666666666,0.8333333333333334,0.4790833333333333,0.25,0.3333333333333333,5.25,,,2.0,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,,,,,,,3.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,0.5,,0.5,1.0,,1.25,,1.25,,0.3333333333333333,0.5,0.6666666666666666,,,,0.3333333333333333,,,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,,,,,,,1.0,0.58605,,0.7142857142857143,,23.15,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,0.16666666666666666,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-2243-954,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Brian Scalabrine, Kerry Kittles","Williams, Childs, Martin, Scalabrine, Kittles",1425-164-2030-2243-954,NJN,743.0,3,12.0,6.0,25.0,22.0,47.0,4.0,10.0,2.0,10.0,5.0,8.0,25.0,5.0,21.0,15.0,10.0,6.0,5.0,5.0,2.0,2.0,10.0,3.0,6.0,9.0,17.0,1.0,,1.0,,3.0,3.0,5.0,,7.0,1.0,2.0,16.0,0.625,0.7142857142857143,0.32,0.2962962962962963,0.3333333333333333,0.75,1.0,0.8181818181818182,1.0,1.0,1.0,91.09017496635263,15.92,15.681818181818182,13.8,15.409090909090908,0.37037037037037035,0.4,0.6666666666666666,0.5,0.37037037037037035,0.2,0.2,1.0,0.18518518518518517,0.4444444444444444,0.4589769230769231,0.06896551724137931,0.07407407407407407,7.0,14.0,16.0,6.0,1.0,3.0,3.0,6.0,2.0,,2.0,,1.0,,2.0,2.0,6.0,1.0,5.0,5.0,14.0,,1.0,2.0,12.0,,2.0,1.0,,4.0,,,1.0,8.0,,8.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,12.0,16.0,1.0,,,,,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.3125,0.35294117647058826,0.07407407407407407,0.16,0.4,0.6666666666666666,,0.47058823529411764,0.4444444444444444,0.5,0.3333333333333333,0.4,0.4,0.5,0.07407407407407407,,,,0.42857142857142855,0.3333333333333333,0.4,0.5,0.06666666666666667,,,0.4657428571428572,0.46165,0.23809523809523808,0.5714285714285714,33.25,0.64,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,0.5,0.07142857142857142,0.5,,,,,,,,0.5,,,1.0,,,,,,,,,,,1.0,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-446-467,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Lucious Harris, Jason Kidd","Williams, Childs, Martin, Harris, Kidd",1425-164-2030-446-467,NJN,72.0,1,1.0,-3.0,2.0,2.0,4.0,,,,,2.0,,2.0,,,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,80.0,18.5,17.5,18.5,17.5,,,,,,,,,1.0,,0.3844,,,18.05,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3844,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-446-915,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Lucious Harris, Rodney Rogers","Williams, Childs, Martin, Harris, Rogers",1425-164-2030-446-915,NJN,245.0,1,4.0,,8.0,8.0,16.0,3.0,3.0,,,1.0,4.0,4.0,3.0,11.0,11.0,8.0,,4.0,4.0,3.0,,8.0,1.0,2.0,3.0,3.0,,,,,1.0,2.0,3.0,,4.0,,2.0,11.0,1.0,1.0,1.0,0.8,0.7857142857142857,0.6666666666666666,1.0,0.75,,1.0,1.0,94.04081632653062,13.625,17.0,13.625,16.875,0.6,1.0,1.0,1.0,,,,,0.2,0.8,0.56091,0.2857142857142857,0.3333333333333333,4.15,8.0,6.0,,,,3.0,3.0,1.0,,1.0,,1.0,,1.0,,,,,4.0,4.0,,1.0,,8.0,,,1.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,8.0,6.0,1.0,,,,,,1.0,,0.8,,0.8,0.2,,,1.0,,,,,,1.0,1.0,1.0,0.2,,,,,,0.6,1.0,0.2,,,,0.56091,,0.7272727272727273,24.6,0.75,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2030-915-954,1610612751,"Aaron Williams, Chris Childs, Kenyon Martin, Rodney Rogers, Kerry Kittles","Williams, Childs, Martin, Rogers, Kittles",1425-164-2030-915-954,NJN,19.0,1,,-1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-2243-467,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Brian Scalabrine, Jason Kidd","Williams, Childs, Jefferson, Scalabrine, Kidd",1425-164-2210-2243-467,NJN,371.0,1,6.0,-11.0,12.0,12.0,24.0,2.0,3.0,,3.0,7.0,4.0,13.0,,8.0,19.0,2.0,6.0,1.0,1.0,,,2.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,3.0,3.0,,,,,6.0,0.25,0.3333333333333333,0.3076923076923077,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,,,93.15363881401616,17.25,13.666666666666666,16.25,13.666666666666666,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.21428571428571427,,,,0.5,0.2857142857142857,0.42867692307692307,,,11.707692307692307,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,5.0,,1.0,,4.0,,2.0,,,,,,1.0,2.0,,2.0,1.0,,1.0,,1.0,,,,4.0,4.0,,,,,,1.0,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,0.07142857142857142,,,1.0,,0.2222222222222222,0.2,,0.4,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,,,,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,0.5165,0.44695999999999997,0.25,0.5,48.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-2243-954,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Brian Scalabrine, Kerry Kittles","Williams, Childs, Jefferson, Scalabrine, Kittles",1425-164-2210-2243-954,NJN,785.0,2,13.0,13.0,26.0,26.0,52.0,8.0,12.0,,2.0,6.0,10.0,20.0,6.0,29.0,16.0,10.0,10.0,5.0,5.0,4.0,,10.0,3.0,3.0,9.0,11.0,7.0,1.0,1.0,,1.0,5.0,10.0,,6.0,,2.0,27.0,0.5,0.5,0.5,0.46,0.5178571428571429,0.75,1.0,0.8571428571428571,,1.0,1.0,95.38853503184713,12.807692307692308,17.384615384615383,12.346153846153847,16.846153846153847,0.48,0.6666666666666666,0.8,0.5,0.08,,,,0.24,0.68,0.550818,0.07407407407407407,0.09090909090909091,6.37,9.0,6.0,1.0,,1.0,3.0,4.0,2.0,1.0,4.0,,1.0,1.0,5.0,,2.0,2.0,2.0,3.0,5.0,,1.0,,6.0,,,4.0,1.0,2.0,,,1.0,2.0,3.0,2.0,,,,,,,,1.0,6.0,6.0,,,0.2,,0.2,,0.6,,0.5,0.3333333333333333,0.5,0.2,0.1,0.16666666666666666,,1.0,0.2,0.14285714285714285,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.16,0.25,0.25,,0.5,,0.6666666666666666,0.75,0.16666666666666666,,0.25,0.45175,0.5780333333333333,0.06896551724137931,0.20689655172413793,24.759999999999998,0.23076923076923078,,1.0,,,,6.0,,,,,,,,,1.0,,,0.04,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-446-467,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Lucious Harris, Jason Kidd","Williams, Childs, Jefferson, Harris, Kidd",1425-164-2210-446-467,NJN,375.0,1,6.0,3.0,10.0,10.0,20.0,1.0,1.0,2.0,3.0,3.0,5.0,7.0,2.0,15.0,12.0,6.0,4.0,3.0,4.0,1.0,1.0,9.0,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,,2.0,15.0,0.6,0.6,0.7142857142857143,0.8125,0.8333333333333334,1.0,0.5,0.75,,,0.5,76.8,17.5,20.0,17.5,18.8,0.125,1.0,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.25,0.4617875,0.2222222222222222,0.25,12.1,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.125,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.125,1.0,1.0,1.0,,,,,,,1.0,,,,,24.9,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-446-915,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Lucious Harris, Rodney Rogers","Williams, Childs, Jefferson, Harris, Rogers",1425-164-2210-446-915,NJN,483.0,2,8.0,-3.0,15.0,16.0,31.0,2.0,4.0,1.0,3.0,5.0,4.0,12.0,3.0,11.0,14.0,8.0,,4.0,4.0,2.0,1.0,8.0,1.0,4.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,4.0,,,11.0,1.0,1.0,0.3333333333333333,0.3076923076923077,0.36666666666666664,0.8,1.0,0.8333333333333334,,0.75,1.0,92.42236024844719,15.2,15.9375,15.0,15.8125,0.3076923076923077,0.5,0.6666666666666666,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,0.38461538461538464,0.46854166666666663,,,10.216666666666667,1.0,7.0,1.0,,,2.0,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,2.0,5.0,,1.0,3.0,7.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,7.0,7.0,,,,,,,0.4,,0.3333333333333333,,0.4375,0.07692307692307693,0.08333333333333333,0.25,,1.0,0.125,0.125,,,0.2,0.2,1.0,0.07692307692307693,,,,,,0.3333333333333333,1.0,0.16666666666666666,,,0.4299,0.4814,,0.6363636363636364,69.8,0.4666666666666667,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-446-954,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Lucious Harris, Kerry Kittles","Williams, Childs, Jefferson, Harris, Kittles",1425-164-2210-446-954,NJN,212.0,1,4.0,-3.0,7.0,8.0,15.0,1.0,1.0,,1.0,4.0,2.0,6.0,2.0,6.0,9.0,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,6.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,1.0,1.0,,1.0,1.0,101.88679245283019,16.142857142857142,12.375,12.571428571428571,11.625,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.6666666666666666,0.16666666666666666,0.39749999999999996,0.14285714285714285,0.14285714285714285,15.049999999999999,3.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,,,0.2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2210-467-954,1610612751,"Aaron Williams, Chris Childs, Richard Jefferson, Jason Kidd, Kerry Kittles","Williams, Childs, Jefferson, Kidd, Kittles",1425-164-2210-467-954,NJN,156.0,1,3.0,-1.0,5.0,4.0,9.0,,1.0,1.0,3.0,1.0,2.0,5.0,1.0,5.0,6.0,,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,,2.0,,,3.0,,,0.4,0.3333333333333333,0.35714285714285715,1.0,,1.0,,1.0,,83.07692307692308,21.0,12.75,19.6,12.75,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.4123583333333333,,,8.66,,5.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,,2.0,2.0,5.0,,1.0,1.0,5.0,,,1.0,,,,,,2.0,,2.0,,,,,,,,1.0,5.0,5.0,,,,,,0.5,0.4,0.5,0.3333333333333333,0.5,0.35714285714285715,0.16666666666666666,,,,,0.6666666666666666,0.5,1.0,,1.0,1.0,,0.16666666666666666,,,,0.5,,0.16666666666666666,,0.16666666666666666,,,0.4183,0.4123583333333333,0.4,1.0,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2243-446-915,1610612751,"Aaron Williams, Chris Childs, Brian Scalabrine, Lucious Harris, Rodney Rogers","Williams, Childs, Scalabrine, Harris, Rogers",1425-164-2243-446-915,NJN,250.0,2,4.0,-4.0,9.0,7.0,16.0,1.0,2.0,,2.0,1.0,1.0,5.0,1.0,3.0,7.0,2.0,,1.0,1.0,1.0,,2.0,,3.0,3.0,3.0,,,,,3.0,2.0,3.0,,2.0,,1.0,3.0,1.0,1.0,0.2,0.2,0.25,0.5,,0.5,,1.0,,92.16,15.0,16.428571428571427,15.0,15.428571428571429,0.4,0.5,0.5,1.0,0.4,,,,0.2,0.4,0.45932000000000006,0.16666666666666666,0.16666666666666666,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-164-2243-446-954,1610612751,"Aaron Williams, Chris Childs, Brian Scalabrine, Lucious Harris, Kerry Kittles","Williams, Childs, Scalabrine, Harris, Kittles",1425-164-2243-446-954,NJN,23.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,125.21739130434781,9.0,14.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
1425-2030-2210-2447-467,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Tamar Slay, Jason Kidd","Williams, Martin, Jefferson, Slay, Kidd",1425-2030-2210-2447-467,NJN,91.0,2,2.0,3.0,3.0,4.0,7.0,2.0,2.0,,,,2.0,2.0,,4.0,1.0,,4.0,,,,,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,,,,4.0,,,1.0,1.0,1.0,0.5,,0.5,,,,110.76923076923077,13.333333333333334,12.75,13.333333333333334,10.25,1.0,1.0,1.0,,,,,,,1.0,0.56905,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,False
