EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Minutes,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFGA,LongMidRangeFGA,PtsUnassisted2s,LostBallSteals,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Avg2ptShotDistance,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FG3APct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,BlockedShortMidRange,3SecondViolations,Travels,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Clear Path Fouls,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,team_id,year,season,team_vs
1510-1715-1921-2200-2203,1610612763,"Brevin Knight, Jason Williams, Gordan Giricek, Pau Gasol, Shane Battier","Knight, Williams, Giricek, Gasol, Battier",1510-1715-1921-2200-2203,MEM,29.0,2,-5.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,347.58620689655174,5.0,3.5,5.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8406,0.8406,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1715-1921-2203-953,1610612763,"Brevin Knight, Jason Williams, Gordan Giricek, Shane Battier, Lorenzen Wright","Knight, Williams, Giricek, Battier, Wright",1510-1715-1921-2203-953,MEM,6.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1715-2031-2200-2203,1610612763,"Brevin Knight, Jason Williams, Stromile Swift, Pau Gasol, Shane Battier","Knight, Williams, Swift, Gasol, Battier",1510-1715-2031-2200-2203,MEM,31.0,1,2.0,2.0,2.0,1.0,2.0,4.0,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,185.8064516129032,2.5,13.0,2.5,13.0,,,,,,,,,,1.0,0.5,,2.0,2.0,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1715-2203-2415-2425,1610612763,"Brevin Knight, Jason Williams, Shane Battier, Ryan Humphrey, Robert Archibald","Knight, Williams, Battier, Humphrey, Archibald",1510-1715-2203-2415-2425,MEM,114.0,1,,4.0,5.0,4.0,,9.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,2.0,1.0,4.0,,2.0,,,,,,1.0,,,,,2.0,2.0,4.0,,,,0.25,0.25,0.25,0.25,0.25,0.25,113.6842105263158,8.5,16.0,8.5,16.0,0.25,1.0,1.0,,0.25,1.0,0.25,0.496275,0.496275,1.0,1.0,2.0,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,2.0,,,,,,,,,1.0,2.0,2.0,1.0,0.5,0.25,0.5,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1715-2415-2425-953,1610612763,"Brevin Knight, Jason Williams, Ryan Humphrey, Robert Archibald, Lorenzen Wright","Knight, Williams, Humphrey, Archibald, Wright",1510-1715-2415-2425-953,MEM,139.0,1,-1.0,5.0,5.0,4.0,,10.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.625,0.5,103.59712230215827,12.2,15.6,12.2,15.6,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,1.0,0.5975666666666667,0.5945,0.6,0.8,,1.0,1.0,,,,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1722-2200-2203-2400,1610612763,"Brevin Knight, Michael Dickerson, Pau Gasol, Shane Battier, Drew Gooden","Knight, Dickerson, Gasol, Battier, Gooden",1510-1722-2200-2203-2400,MEM,83.0,1,1.0,3.0,2.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,4.0,2.0,5.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,86.74698795180723,15.666666666666666,18.0,15.666666666666666,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5848,0.5848,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1921-2031-2200-2203,1610612763,"Brevin Knight, Gordan Giricek, Stromile Swift, Pau Gasol, Shane Battier","Knight, Giricek, Swift, Gasol, Battier",1510-1921-2031-2200-2203,MEM,1292.0,6,17.0,44.0,41.0,20.0,30.0,85.0,5.0,14.0,3.0,7.0,15.0,35.0,8.0,47.0,30.0,7.0,17.0,7.0,21.0,14.0,7.0,10.0,1.0,23.0,4.0,1.0,10.0,11.0,2.0,38.0,21.0,20.0,2.0,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.4117647058823529,0.45348837209302323,0.35,0.4895833333333333,0.4375,94.73684210526315,15.068181818181818,15.341463414634147,13.568181818181818,13.682926829268293,0.32558139534883723,0.35714285714285715,0.4166666666666667,0.2,0.35,0.42857142857142855,0.5116279069767442,0.4832416666666667,0.4755078947368421,0.44680851063829785,0.45454545454545453,14.0,19.0,30.0,1.0,,1.0,,0.6363636363636364,0.6538461538461539,0.8,,22.0,3.0,5.0,,9.0,0.5555555555555556,0.75,1.0,0.5,8.0,13.0,16.0,3.0,0.625,0.18604651162790697,0.3023255813953488,9.08,7.0,3.0,8.0,3.0,6.0,5.0,3.0,1.0,4.0,,0.18604651162790697,0.16279069767441862,0.15,0.08695652173913043,0.10526315789473684,28.0125,8.0,2.0,7.0,4.0,6.0,1.0,3.0,3.0,4.0,10.0,1.0,9.0,9.0,6.0,1.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,10.0,2.0,11.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,0.375,0.42857142857142855,0.4,0.4,0.4090909090909091,0.14285714285714285,0.14285714285714285,0.125,0.15384615384615385,1.0,0.5555555555555556,0.25,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.21052631578947367,0.5,0.5714285714285714,0.5,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.023255813953488372,0.42857142857142855,0.42857142857142855,1.0,0.7,0.2857142857142857,0.5,0.46828888888888887,0.19148936170212766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1921-2031-2200-2400,1610612763,"Brevin Knight, Gordan Giricek, Stromile Swift, Pau Gasol, Drew Gooden","Knight, Giricek, Swift, Gasol, Gooden",1510-1921-2031-2200-2400,MEM,1953.0,6,3.0,61.0,63.0,17.0,11.0,124.0,12.0,24.0,4.0,9.0,23.0,55.0,15.0,64.0,61.0,7.0,17.0,8.0,22.0,22.0,11.0,12.0,5.0,25.0,10.0,7.0,14.0,20.0,4.0,52.0,22.0,17.0,,0.4782608695652174,0.5789473684210527,0.41818181818181815,0.4117647058823529,0.4083333333333333,0.3888888888888889,0.47058823529411764,0.4782608695652174,91.42857142857143,16.672131147540984,14.857142857142858,15.59016393442623,14.34920634920635,0.4,0.5,0.631578947368421,0.4166666666666667,0.5,0.4444444444444444,0.48333333333333334,0.48883,0.5065805555555555,0.34375,0.2786885245901639,15.0,17.0,34.0,5.0,2.0,5.0,3.0,0.75,0.7083333333333334,0.6666666666666666,0.6,33.0,2.0,6.0,5.0,11.0,0.5454545454545454,0.5,0.5,0.5,15.0,16.0,24.0,3.0,0.6666666666666666,0.25,0.26666666666666666,7.849090909090909,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,7.0,,0.08333333333333333,0.03333333333333333,0.05555555555555555,0.109375,0.11864406779661017,24.16,12.0,4.0,9.0,4.0,7.0,3.0,,1.0,4.0,10.0,4.0,12.0,3.0,8.0,,,8.0,1.0,,2.0,4.0,,16.0,,17.0,2.0,1.0,5.0,5.0,,2.0,3.0,1.0,0.2,0.2,0.4,0.36363636363636365,0.46153846153846156,0.14545454545454545,0.20833333333333334,0.2,,,0.5,,0.4444444444444444,0.4166666666666667,0.7272727272727273,0.3333333333333333,,1.0,0.07142857142857142,0.26666666666666666,0.3333333333333333,0.5,0.4375,0.4375,0.5714285714285714,0.05,,,,0.8181818181818182,0.4444444444444444,,0.5422681818181818,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1921-2031-2200-445,1610612763,"Brevin Knight, Gordan Giricek, Stromile Swift, Pau Gasol, Wesley Person","Knight, Giricek, Swift, Gasol, Person",1510-1921-2031-2200-445,MEM,101.0,1,3.0,4.0,5.0,,,9.0,1.0,1.0,,,1.0,2.0,,5.0,2.0,,,,,,,1.0,,3.0,3.0,1.0,,,,5.0,,,,,,0.5,,0.8333333333333334,,0.8333333333333334,,128.31683168316832,13.75,9.2,13.75,9.2,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.5608,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,1.0,2.0,2.0,,,0.3333333333333333,8.7,1.0,,1.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,24.8,,,,,,,1.0,1.0,,,,,3.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
1510-1921-2031-2203-2471,1610612763,"Brevin Knight, Gordan Giricek, Stromile Swift, Shane Battier, Mike Batiste","Knight, Giricek, Swift, Battier, Batiste",1510-1921-2031-2203-2471,MEM,599.0,2,11.0,18.0,18.0,,1.0,36.0,3.0,3.0,,,6.0,15.0,5.0,20.0,9.0,,,,,8.0,4.0,5.0,1.0,11.0,4.0,,3.0,5.0,,18.0,,,,0.6666666666666666,0.6666666666666666,0.4,,0.46875,,0.5277777777777778,,86.54424040066779,16.555555555555557,16.72222222222222,16.38888888888889,16.72222222222222,0.1875,1.0,1.0,0.3333333333333333,,,0.25,0.430440625,,,,7.0,8.0,9.0,2.0,2.0,2.0,1.0,0.7777777777777778,0.8,0.6666666666666666,0.5,10.0,1.0,1.0,,2.0,0.5,1.0,,1.0,5.0,7.0,4.0,4.0,1.0,0.3125,0.4375,12.593333333333334,1.0,,1.0,,1.0,1.0,,,2.0,,0.0625,0.0625,,0.1111111111111111,0.11764705882352941,24.3,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,3.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.125,,0.125,,,0.2,,,,0.4,0.4,1.0,0.14285714285714285,0.14285714285714285,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.595,0.1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,True
