EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,FtPoints,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,SelfOReb,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,Technical Free Throw Trips,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyArc3FGA,PenaltyFG3A,3SecondViolations,PenaltyArc3Frequency,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedShortMidRange,PenaltyCorner3FGA,Travels,SecondChanceTurnovers,PenaltyCorner3Frequency,HeaveAttempts,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
111-1735-1853-2067-2229,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Eddie House, Mike James","Ellis, Stepania, Carter, House, James",111-1735-1853-2067-2229,MIA,79.0,1,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,72.9113924050633,25.5,14.0,20.0,14.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.42915,1.0,4.05,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2067-2406,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Eddie House, Caron Butler","Ellis, Stepania, Carter, House, Butler",111-1735-1853-2067-2406,MIA,274.0,2,5.0,-5.0,9.0,9.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,7.0,1.0,1.0,2.0,4.0,,2.0,3.0,1.0,4.0,4.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7,1.0,,0.5,,0.42857142857142855,1.0,,,94.59854014598541,12.0,18.444444444444443,11.88888888888889,14.444444444444445,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.42086666666666667,0.2857142857142857,8.5,,5.0,5.0,1.0,1.0,3.0,12.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,3.0,5.0,1.0,0.75,0.4,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5406,0.42857142857142855,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2067-2446,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Eddie House, Rasual Butler","Ellis, Stepania, Carter, House, Butler",111-1735-1853-2067-2446,MIA,73.0,1,1.0,2.0,2.0,2.0,,4.0,,,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,0.5,,0.5,,,1.0,78.9041095890411,15.0,21.5,15.0,20.5,,,,1.0,,,,,0.3678,,7.6,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2229-224,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Mike James, Eddie Jones","Ellis, Stepania, Carter, James, Jones",111-1735-1853-2229-224,MIA,432.0,2,7.0,-6.0,12.0,13.0,2.0,25.0,1.0,3.0,,,3.0,2.0,1.0,8.0,3.0,7.0,,2.0,,,,2.0,5.0,3.0,8.0,3.0,0.125,,0.22727272727272727,,0.2692307692307692,,0.2727272727272727,0.4,,0.625,0.3333333333333333,,1.0,83.33333333333333,20.666666666666668,14.153846153846153,18.583333333333332,13.307692307692308,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.18181818181818182,,,0.5454545454545454,0.5385,,8.0375,23.666666666666668,,,,2.0,2.0,13.0,,,,3.0,3.0,2.0,1.0,,1.0,2.0,3.0,,1.0,,4.0,1.0,,7.0,,,,,0.6666666666666666,0.42857142857142855,1.0,,0.3333333333333333,1.0,0.18181818181818182,,,0.5088833333333334,,,,2.0,1.0,2.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,0.5,0.5,1.0,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2229-2253,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Mike James, Sean Lampley","Ellis, Stepania, Carter, James, Lampley",111-1735-1853-2229-2253,MIA,220.0,1,4.0,9.0,5.0,6.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,,3.0,6.0,1.0,9.0,2.0,2.0,4.0,4.0,,3.0,4.0,2.0,6.0,2.0,0.5,1.0,0.6428571428571429,1.0,0.6428571428571429,1.0,0.14285714285714285,1.0,,1.0,0.6666666666666666,,1.0,72.0,25.6,15.333333333333334,21.8,15.333333333333334,0.2857142857142857,1.0,1.0,0.2857142857142857,,1.0,1.0,0.42857142857142855,0.4309,0.4444444444444444,9.033333333333333,24.9,,3.0,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,1.0,,,5.0,,,,,,0.6666666666666666,,1.0,,,0.2857142857142857,0.5,0.5,0.553,,,,2.0,1.0,2.0,,5.0,1.0,,,,,0.3333333333333333,0.5,,,,,1.0,,1.0,,3.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.14285714285714285,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2229-2406,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Mike James, Caron Butler","Ellis, Stepania, Carter, James, Butler",111-1735-1853-2229-2406,MIA,844.0,4,14.0,,28.0,28.0,6.0,56.0,4.0,7.0,,,7.0,,11.0,21.0,1.0,29.0,4.0,5.0,10.0,12.0,1.0,5.0,11.0,5.0,16.0,7.0,0.5238095238095238,0.8,0.5,0.8,0.5576923076923077,0.8333333333333334,0.045454545454545456,0.625,1.0,0.6923076923076923,0.4,,0.8,95.54502369668246,17.107142857142858,13.035714285714286,14.785714285714286,12.75,0.3181818181818182,0.5714285714285714,0.8,0.3181818181818182,,,,0.36363636363636365,0.4541340909090909,0.3448275862068966,9.423809523809524,24.9,13.0,,3.0,7.0,7.0,29.0,2.0,10.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,6.0,5.0,6.0,,8.0,1.0,1.0,19.0,10.0,13.0,,0.5555555555555556,0.5,0.3333333333333333,0.8,0.3333333333333333,,1.0,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.3742,0.3448275862068966,0.4642857142857143,4.0,10.0,5.0,5.0,1.0,10.0,2.0,,1.0,1.0,1.0,0.45454545454545453,0.5,0.5714285714285714,0.5714285714285714,0.25,,1.0,,,,,1.0,2.0,,,2.0,1.0,3.0,,1.0,,,,0.09523809523809523,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.75,0.125,1.0,0.5,,,,0.045454545454545456,,0.12,0.125,,,,2.0,2.0,2.0,,1.0,1.0,0.6666666666666666,,,,,2.0,3.0,2.0,4.0,8.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.375,0.6666666666666666,0.4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2229-2446,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Mike James, Rasual Butler","Ellis, Stepania, Carter, James, Butler",111-1735-1853-2229-2446,MIA,40.0,1,1.0,,2.0,1.0,,3.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,108.0,17.5,5.0,17.5,5.0,0.5,,,0.5,,,,0.5,0.4668,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-224-2406,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Eddie Jones, Caron Butler","Ellis, Stepania, Carter, Jones, Butler",111-1735-1853-224-2406,MIA,314.0,2,5.0,6.0,10.0,9.0,,19.0,2.0,3.0,,,2.0,,6.0,7.0,1.0,12.0,,,,10.0,,1.0,3.0,,3.0,1.0,0.8571428571428571,,0.75,,0.6666666666666666,,0.125,0.5,,0.6666666666666666,,,0.5,87.13375796178345,16.2,16.88888888888889,16.2,16.666666666666668,0.375,0.6666666666666666,1.0,0.25,,,,0.5,0.48650625,,8.571428571428571,26.3,7.0,4.0,2.0,2.0,,6.0,,10.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,12.0,10.0,7.0,,0.7142857142857143,0.5,,1.0,,,1.0,0.25,1.0,1.0,,0.8333333333333334,0.7,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,,0.5,,,,0.125,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,2.0,,5.0,5.0,,,,1.0,0.8333333333333334,,,0.3333333333333333,1.0,0.4658583333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2253-2406,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Sean Lampley, Caron Butler","Ellis, Stepania, Carter, Lampley, Butler",111-1735-1853-2253-2406,MIA,76.0,1,1.0,5.0,3.0,3.0,2.0,6.0,2.0,4.0,1.0,1.0,1.0,,3.0,5.0,,7.0,2.0,2.0,5.0,4.0,,1.0,1.0,2.0,3.0,,0.6,1.0,0.6,1.0,0.7,1.25,,1.0,,1.0,1.0,,,113.6842105263158,11.0,14.333333333333334,10.666666666666666,14.333333333333334,0.8,0.5,0.5,0.2,,0.5,1.0,0.8,0.5713199999999999,0.7142857142857143,0.86,,3.0,3.0,,,1.0,2.0,1.0,7.0,4.0,2.0,,,,,,,,,,,1.0,,,2.0,7.0,3.0,,0.7,,1.0,,,,,,,,0.5568,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,0.2,0.2,,,,,,,,,1.0,,,,,,2.0,4.0,1.0,3.0,5.0,,,,0.6,0.6,,,0.8,0.5,0.5713199999999999,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
111-1735-1853-2406-2446,1610612748,"LaPhonso Ellis, Vladimir Stepania, Anthony Carter, Caron Butler, Rasual Butler","Ellis, Stepania, Carter, Butler, Butler",111-1735-1853-2406-2446,MIA,348.0,4,6.0,-8.0,10.0,11.0,1.0,21.0,,1.0,,1.0,2.0,,2.0,7.0,2.0,4.0,,1.0,,4.0,,3.0,3.0,1.0,4.0,3.0,0.2857142857142857,,0.2222222222222222,,0.2222222222222222,,0.2222222222222222,0.75,,0.75,0.14285714285714285,,,86.89655172413794,16.6,16.545454545454547,16.2,14.818181818181818,0.1111111111111111,,,0.2222222222222222,,1.0,,0.3333333333333333,0.43554444444444446,,11.671428571428573,25.05,,,,4.0,,12.0,,,,1.0,,1.0,,1.0,1.0,,2.0,,2.0,,,,,4.0,,,,,0.5,0.2,,,0.6666666666666666,,0.4444444444444444,,,0.567,,,2.0,,,,,,3.0,,,,,,,1.0,1.0,,,2.0,,,,,2.0,1.0,,,,,,,,,,,0.14285714285714285,,,,0.25,,,,,,,,0.2222222222222222,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2003,2002-03,True
