EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,FTDefRebounds,ShootingFouls,Fouls,Loose Ball Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyOffPoss,PenaltyArc3FGA,FtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,SelfOReb,LostBallSteals,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGA,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Travels,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,HeaveAttempts,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,3SecondViolations,BlockedLongMidRange,PenaltyArc3FGM,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
1502-1712-1863-2211-2351,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Troy Murphy, Oscar Torres","Foyle, Jamison, Boykins, Murphy, Torres",1502-1712-1863-2211-2351,GSW,158.0,1,3.0,-6.0,4.0,5.0,,9.0,,,,1.0,2.0,1.0,2.0,2.0,8.0,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,2.0,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,0.5,,0.5,,,,82.0253164556962,,21.5,14.4,21.5,11.8,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,0.4520166666666667,,,18.2,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2211-2399,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Troy Murphy, Mike Dunleavy","Foyle, Jamison, Boykins, Murphy, Dunleavy",1502-1712-1863-2211-2399,GSW,62.0,1,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,3.0,4.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,0.5,,,,,1.0,,1.0,,,69.6774193548387,,21.5,19.0,21.5,19.0,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.4506333333333334,0.5565,0.5,2.8000000000000003,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,0.25,0.25,,,,2.0,,,,1.0,1.0,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2211-682,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Troy Murphy, Bob Sura","Foyle, Jamison, Boykins, Murphy, Sura",1502-1712-1863-2211-682,GSW,4868.0,23,81.0,6.0,141.0,138.0,22.0,279.0,33.0,10.0,36.0,22.0,50.0,51.0,119.0,136.0,130.0,9.0,22.0,27.0,62.0,40.0,8.0,31.0,34.0,16.0,71.0,23.0,47.0,62.0,28.0,90.0,8.0,4.0,11.0,2.0,3.0,7.0,18.0,12.0,4.0,12.0,7.0,109.0,0.6078431372549019,0.6888888888888889,0.42857142857142855,0.4090909090909091,0.41304347826086957,0.48,0.4503311258278146,0.5,0.06722689075630252,0.09090909090909091,0.6111111111111112,0.6527777777777778,0.34328358208955223,0.7058823529411765,0.3333333333333333,0.4230769230769231,0.6842105263157895,82.53081347576006,0.5833333333333334,17.46808510638298,17.42753623188406,16.375886524822697,16.42753623188406,0.2391304347826087,0.2608695652173913,0.2777777777777778,0.29411764705882354,0.36231884057971014,0.44,0.46808510638297873,0.7272727272727273,0.37681159420289856,0.4489503623188406,0.49076458333333334,0.19852941176470587,9.659663865546218,30.0,19.0,7.0,13.0,1.0,14.0,1.0,2.0,4.0,19.0,2.0,3.0,9.0,12.0,14.0,1.0,3.0,1.0,10.0,13.0,2.0,14.0,33.0,6.0,0.75,0.21052631578947367,0.6666666666666666,0.21052631578947367,0.13768115942028986,0.06,1.0,1.0,0.25,1.0,1.0,0.5757575757575758,0.6333333333333333,0.5263157894736842,0.10144927536231885,0.07142857142857142,0.07142857142857142,1.0,0.52,0.5384615384615384,0.08,0.5,1.0,0.07142857142857142,25.099999999999998,4.0,0.2857142857142857,0.25,0.625,24.0,3.0,22.0,20.0,4.0,3.0,1.0,28.0,14.0,1.0,24.0,1.0,0.6666666666666666,0.125,0.4583291666666667,0.09333333333333334,0.10687022900763359,0.1702127659574468,2.0,7.0,3.0,4.0,3.0,14.0,5.0,3.0,4.0,8.0,14.0,0.2,0.22916666666666666,0.2692307692307692,0.38461538461538464,0.04054054054054054,0.5,0.2916666666666667,0.2857142857142857,0.10294117647058823,5.0,1.0,2.0,2.0,0.05555555555555555,0.5,0.036231884057971016,0.041666666666666664,,2.0,1.0,0.5,2.0,,8.0,,,0.14285714285714285,3.0,1.0,1.0,3.0,2.0,0.6,0.6,0.6666666666666666,0.04,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2240-2399,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Gilbert Arenas, Mike Dunleavy","Foyle, Jamison, Boykins, Arenas, Dunleavy",1502-1712-1863-2240-2399,GSW,980.0,6,16.0,-9.0,30.0,30.0,7.0,60.0,5.0,2.0,7.0,4.0,12.0,11.0,24.0,31.0,40.0,3.0,4.0,7.0,16.0,6.0,1.0,8.0,9.0,4.0,19.0,6.0,7.0,10.0,7.0,17.0,2.0,2.0,3.0,,1.0,1.0,4.0,2.0,1.0,2.0,2.0,24.0,0.7272727272727273,0.8888888888888888,0.4583333333333333,0.75,0.43103448275862066,0.75,0.45454545454545453,0.7,0.041666666666666664,,0.75,0.875,0.46153846153846156,0.75,0.4117647058823529,0.6,1.0,88.16326530612245,1.0,17.0,15.666666666666666,16.066666666666666,14.033333333333333,0.1724137931034483,0.2413793103448276,0.2857142857142857,0.3333333333333333,0.41379310344827586,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.46715,0.5038666666666667,0.22580645161290322,12.058333333333332,10.0,5.0,2.0,2.0,,2.0,,,1.0,5.0,,,3.0,4.0,2.0,,1.0,,2.0,2.0,1.0,4.0,8.0,2.0,1.0,0.2,,0.2,0.1724137931034483,,1.0,0.5,0.375,0.5,0.5,1.0,1.0,0.4,0.06896551724137931,,,,0.5,1.0,,,,,24.14,1.0,0.25,0.5,1.0,11.0,1.0,6.0,9.0,2.0,2.0,,9.0,2.0,2.0,11.0,1.0,0.5,0.09090909090909091,0.46165454545454543,0.06451612903225806,0.07692307692307693,0.36666666666666664,2.0,2.0,1.0,5.0,1.0,11.0,2.0,1.0,,2.0,11.0,0.5555555555555556,0.45454545454545453,0.4583333333333333,,0.0625,1.0,0.18181818181818182,1.0,0.3548387096774194,3.0,1.0,,2.0,0.14285714285714285,,0.10344827586206896,0.09090909090909091,,,,,,1.0,,,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2240-682,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Gilbert Arenas, Bob Sura","Foyle, Jamison, Boykins, Arenas, Sura",1502-1712-1863-2240-682,GSW,2081.0,12,35.0,-5.0,62.0,66.0,6.0,128.0,12.0,5.0,7.0,1.0,8.0,12.0,27.0,61.0,66.0,3.0,4.0,8.0,16.0,8.0,4.0,8.0,13.0,1.0,31.0,3.0,15.0,20.0,6.0,26.0,8.0,4.0,8.0,,5.0,4.0,12.0,3.0,1.0,3.0,2.0,53.0,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.75,0.4642857142857143,0.75,0.5363636363636364,0.6666666666666666,0.14814814814814814,0.25,0.6666666666666666,0.5172413793103449,0.2,0.5142857142857142,0.2,,0.3333333333333333,88.57280153772226,0.6666666666666666,14.919354838709678,17.515151515151516,14.338709677419354,15.742424242424242,0.2857142857142857,0.16666666666666666,0.7142857142857143,0.8333333333333334,0.19047619047619047,0.125,0.125,1.0,0.6428571428571429,0.4888630952380953,0.4582333333333333,0.13114754098360656,8.062962962962963,12.0,6.0,2.0,3.0,5.0,12.0,,,5.0,15.0,,,15.0,6.0,12.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,17.0,,1.0,0.3333333333333333,,0.3333333333333333,0.35714285714285715,,1.0,0.5,,0.25,1.0,0.5,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.4166666666666667,0.4166666666666667,1.0,0.75,0.6666666666666666,,,,0.4166666666666667,25.39333333333333,2.0,0.2,0.2857142857142857,0.5454545454545454,32.0,3.0,22.0,15.0,5.0,5.0,,30.0,8.0,7.0,32.0,3.0,0.5833333333333334,0.15,0.4831575,0.16666666666666666,0.24242424242424243,0.5161290322580645,3.0,8.0,2.0,6.0,16.0,31.0,3.0,,4.0,3.0,31.0,0.4,0.375,0.4838709677419355,0.5,,0.6,0.4,0.375,0.5081967213114754,3.0,2.0,1.0,1.0,0.14285714285714285,,0.07142857142857142,0.1,,,1.0,0.3333333333333333,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,0.2,,,,1.0,0.3333333333333333,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2399-2412,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Mike Dunleavy, Jiri Welsch","Foyle, Jamison, Boykins, Dunleavy, Welsch",1502-1712-1863-2399-2412,GSW,473.0,2,8.0,-8.0,15.0,17.0,3.0,32.0,,1.0,4.0,2.0,7.0,3.0,11.0,12.0,20.0,1.0,3.0,4.0,,6.0,2.0,,1.0,,3.0,3.0,3.0,5.0,4.0,9.0,,,2.0,,2.0,,2.0,1.0,,1.0,1.0,8.0,,,0.2727272727272727,0.3333333333333333,0.3,0.3333333333333333,0.35294117647058826,0.5,0.18181818181818182,,1.0,1.0,0.375,1.0,0.36363636363636365,,,97.42071881606765,1.0,16.933333333333334,12.882352941176471,15.2,12.882352941176471,,0.26666666666666666,0.25,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.3333333333333333,,0.26666666666666666,0.4347766666666667,0.37543333333333334,0.3333333333333333,15.063636363636363,5.0,,,,1.0,3.0,,,1.0,4.0,,,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,0.25,,0.25,0.26666666666666666,0.14285714285714285,1.0,1.0,0.6,,1.0,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,24.175,1.0,0.3333333333333333,,1.0,4.0,1.0,3.0,2.0,1.0,1.0,,4.0,2.0,,4.0,,1.0,0.3333333333333333,0.47574999999999995,0.11764705882352941,0.15384615384615385,0.26666666666666666,,,2.0,1.0,,2.0,,,,,2.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,1.0,,,,0.25,1.0,0.06666666666666667,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-2399-682,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Mike Dunleavy, Bob Sura","Foyle, Jamison, Boykins, Dunleavy, Sura",1502-1712-1863-2399-682,GSW,11255.0,37,188.0,9.0,361.0,363.0,54.0,724.0,112.0,35.0,91.0,23.0,72.0,130.0,275.0,397.0,388.0,27.0,58.0,69.0,150.0,110.0,20.0,75.0,94.0,18.0,207.0,62.0,104.0,130.0,70.0,200.0,26.0,15.0,32.0,7.0,16.0,35.0,67.0,33.0,18.0,33.0,23.0,328.0,0.5769230769230769,0.6578947368421053,0.4727272727272727,0.46551724137931033,0.49393939393939396,0.4523809523809524,0.5324324324324324,0.4927536231884058,0.07272727272727272,0.07142857142857142,0.47761194029850745,0.6666666666666666,0.4305555555555556,0.675531914893617,0.3977272727272727,0.5454545454545454,0.6,92.63083074189248,0.696969696969697,15.00831024930748,16.079889807162534,14.227146814404431,15.203856749311294,0.3393939393939394,0.27575757575757576,0.38461538461538464,0.4375,0.21818181818181817,0.3194444444444444,0.323943661971831,0.782608695652174,0.5060606060606061,0.4923542424242424,0.5084805084745763,0.17380352644836272,7.312363636363637,38.0,72.0,18.0,38.0,12.0,36.0,1.0,2.0,22.0,55.0,1.0,5.0,57.0,32.0,36.0,12.0,19.0,10.0,40.0,23.0,3.0,34.0,69.0,7.0,0.8636363636363636,0.4,0.2,0.4,0.16666666666666666,0.013888888888888888,0.6,0.71875,0.3469387755102041,0.7916666666666666,0.5,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.10909090909090909,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6031746031746031,0.47368421052631576,0.031746031746031744,0.5,1.0,0.3333333333333333,24.581818181818182,8.0,0.25,0.2608695652173913,0.7307692307692307,85.0,11.0,71.0,63.0,16.0,13.0,11.0,90.0,35.0,12.0,85.0,1.0,0.6666666666666666,0.13924050632911392,0.49888544303797466,0.09776536312849161,0.11551155115511551,0.23545706371191136,17.0,27.0,12.0,28.0,21.0,89.0,17.0,13.0,11.0,16.0,89.0,0.4444444444444444,0.43037974683544306,0.478494623655914,0.375,0.08280254777070063,0.4857142857142857,0.34177215189873417,0.6296296296296297,0.22418136020151133,19.0,5.0,8.0,,0.12087912087912088,0.2222222222222222,0.05757575757575758,0.06329113924050633,3.0,1.0,,,7.0,3.0,15.0,,,0.1111111111111111,10.0,,3.0,9.0,9.0,0.5263157894736842,0.5263157894736842,0.9,0.047619047619047616,,,3.0,4.0,0.25,0.6,,,1.0,0.09090909090909091,,,,,,,,,1.0,,,,1610612744,2003,2002-03,False
1502-1712-1863-2412-682,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Jiri Welsch, Bob Sura","Foyle, Jamison, Boykins, Welsch, Sura",1502-1712-1863-2412-682,GSW,128.0,1,2.0,,4.0,3.0,1.0,7.0,2.0,,2.0,,,2.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,,,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,0.5,1.0,0.4,1.0,0.4,1.0,,,,0.5,0.5,0.5,0.3333333333333333,0.5,,78.75,,20.25,15.666666666666666,19.25,15.666666666666666,0.4,0.4,,,,,,,0.6,0.45969,0.3663,0.5,5.3,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,0.2,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,23.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-1863-682-956,1610612744,"Adonal Foyle, Antawn Jamison, Earl Boykins, Bob Sura, Erick Dampier","Foyle, Jamison, Boykins, Sura, Dampier",1502-1712-1863-682-956,GSW,80.0,2,1.0,,3.0,3.0,,6.0,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,,0.5,,0.5,,,,,,,,,,,108.0,,11.666666666666666,15.0,11.666666666666666,15.0,0.5,0.5,1.0,1.0,,,,,0.5,0.3835,,,5.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,3.0,,,,0.3835,,,1.0,,1.0,,1.0,,2.0,1.0,,,,2.0,0.5,0.5,0.5,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-2062-2202-2399,1610612744,"Adonal Foyle, Antawn Jamison, A.J. Guyton, Jason Richardson, Mike Dunleavy","Foyle, Jamison, Guyton, Richardson, Dunleavy",1502-1712-2062-2202-2399,GSW,178.0,1,3.0,-1.0,5.0,5.0,2.0,10.0,1.0,1.0,3.0,,1.0,2.0,5.0,5.0,6.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,0.5,1.0,0.4,1.0,0.4,1.0,0.4166666666666667,0.75,,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,,80.89887640449437,1.0,19.4,16.2,17.8,16.2,0.2,0.6,0.3333333333333333,0.3333333333333333,0.2,,,,0.2,0.39592,0.5616,0.6,8.18,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,3.0,,,,2.0,1.0,,2.0,,1.0,,0.4209333333333333,0.16666666666666666,0.16666666666666666,0.4,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,3.0,0.3333333333333333,0.3333333333333333,0.375,,,1.0,0.3333333333333333,1.0,0.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-2202-2211-2240,1610612744,"Adonal Foyle, Antawn Jamison, Jason Richardson, Troy Murphy, Gilbert Arenas","Foyle, Jamison, Richardson, Murphy, Arenas",1502-1712-2202-2211-2240,GSW,13659.0,50,228.0,8.0,457.0,461.0,64.0,918.0,113.0,56.0,128.0,36.0,103.0,169.0,344.0,504.0,496.0,32.0,56.0,84.0,176.0,162.0,34.0,88.0,99.0,28.0,209.0,61.0,121.0,162.0,76.0,238.0,32.0,18.0,37.0,7.0,19.0,31.0,68.0,37.0,12.0,37.0,19.0,420.0,0.5207100591715976,0.5827814569536424,0.49127906976744184,0.5714285714285714,0.48115577889447236,0.5317460317460317,0.5364025695931478,0.5753424657534246,0.09883720930232558,0.13274336283185842,0.5441176470588235,0.6142131979695431,0.35260115606936415,0.625531914893617,0.35071090047393366,0.38028169014084506,0.3829787234042553,96.78014495936745,0.5135135135135135,14.568927789934355,15.186550976138829,13.88402625820569,14.247288503253795,0.28391959798994976,0.32160804020100503,0.4375,0.5,0.25879396984924624,0.34951456310679613,0.36,0.7777777777777778,0.41959798994974873,0.47812311557788945,0.4770632075471698,0.16666666666666666,8.652616279069768,184.0,77.0,18.0,29.0,13.0,38.0,1.0,6.0,15.0,54.0,1.0,7.0,33.0,36.0,38.0,13.0,11.0,9.0,35.0,26.0,15.0,50.0,102.0,8.0,0.7333333333333333,0.2777777777777778,0.14285714285714285,0.2777777777777778,0.135678391959799,0.02912621359223301,0.625,0.6842105263157895,0.2878787878787879,0.7037037037037037,0.6363636363636364,0.6814159292035398,0.7857142857142857,0.45454545454545453,0.09547738693467336,0.34210526315789475,0.34210526315789475,0.6923076923076923,0.4603174603174603,0.6206896551724138,0.09523809523809523,0.16666666666666666,1.0,0.34210526315789475,24.935185185185187,13.0,0.34210526315789475,0.3333333333333333,0.7313432835820896,201.0,18.0,121.0,142.0,25.0,25.0,9.0,156.0,58.0,24.0,201.0,19.0,0.6506024096385542,0.10778443113772455,0.4940550898203593,0.13318284424379231,0.14948453608247422,0.43982494529540483,45.0,59.0,17.0,84.0,70.0,253.0,25.0,11.0,14.0,18.0,253.0,0.5915492957746479,0.5479041916167665,0.6081730769230769,0.4166666666666667,0.06179775280898876,0.44642857142857145,0.3532934131736527,0.7627118644067796,0.501984126984127,16.0,7.0,5.0,4.0,0.125,0.35714285714285715,0.04020100502512563,0.041916167664670656,4.0,2.0,2.0,0.10526315789473684,14.0,3.0,23.0,,,0.16666666666666666,2.0,,1.0,12.0,2.0,0.125,0.125,1.0,0.015873015873015872,,,,5.0,0.2,,1.0,2.0,5.0,0.2777777777777778,1.0,,,0.01818181818181818,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-2202-2211-2352,1610612744,"Adonal Foyle, Antawn Jamison, Jason Richardson, Troy Murphy, Dean Oliver","Foyle, Jamison, Richardson, Murphy, Oliver",1502-1712-2202-2211-2352,GSW,464.0,2,8.0,3.0,14.0,15.0,2.0,29.0,3.0,1.0,2.0,2.0,5.0,5.0,10.0,14.0,11.0,1.0,1.0,2.0,6.0,4.0,,3.0,3.0,2.0,6.0,2.0,5.0,5.0,2.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,12.0,0.6,0.75,0.5,1.0,0.45454545454545453,0.5,0.5384615384615384,0.5,,,0.75,0.625,0.4,0.625,0.3333333333333333,,0.75,90.0,0.5,14.785714285714286,17.133333333333333,14.5,15.533333333333333,0.2727272727272727,0.18181818181818182,0.5,0.5,0.45454545454545453,0.4,0.4,1.0,0.36363636363636365,0.4758227272727273,0.585425,0.14285714285714285,12.05,14.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,2.0,,,,,,0.09090909090909091,,,,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,,0.09090909090909091,,,,0.5,1.0,0.5,,,,25.0,,,,0.5,4.0,,4.0,2.0,,2.0,,4.0,2.0,,4.0,1.0,0.5,,0.4692,0.15384615384615385,0.16666666666666666,0.2857142857142857,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.5,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,0.5,1.0,0.2857142857142857,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
1502-1712-2202-2211-2399,1610612744,"Adonal Foyle, Antawn Jamison, Jason Richardson, Troy Murphy, Mike Dunleavy","Foyle, Jamison, Richardson, Murphy, Dunleavy",1502-1712-2202-2211-2399,GSW,41.0,1,1.0,-3.0,1.0,1.0,,2.0,,,1.0,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,70.2439024390244,,27.0,14.0,27.0,14.0,,1.0,,,,,,,,0.3376,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2003,2002-03,False
