EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,DefRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,Offensive Fouls,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsPutbacks,DefThreePtRebounds,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,AtRimAssists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,HeaveAttempts,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg2aBlocked,Corner3Assists,Loose Ball Fouls,FG2APctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,SecondChanceTurnovers,AtRimPctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Fg3aBlocked,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,FoulsDrawn,Offensive Fouls Drawn,team_id,year,season,team_vs
1496-1730-1761-243-947,1610612755,"Keith Van Horn, Brian Skinner, Greg Buckner, Aaron McKie, Allen Iverson","Van Horn, Skinner, Buckner, McKie, Iverson",1496-1730-1761-243-947,PHI,23.0,1,-2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,125.21739130434781,2.0,21.0,2.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1730-1903-243-727,1610612755,"Keith Van Horn, Brian Skinner, Kenny Thomas, Aaron McKie, Eric Snow","Van Horn, Skinner, Thomas, McKie, Snow",1496-1730-1903-243-727,PHI,221.0,2,-1.0,6.0,4.0,3.0,3.0,10.0,7.0,1.0,,2.0,2.0,3.0,0.5,65.15837104072399,18.166666666666668,28.0,18.166666666666668,25.25,0.5,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6,0.4,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.2,0.2,0.5,0.5,0.4,0.43678,0.465,9.700000000000001,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1730-1903-243-947,1610612755,"Keith Van Horn, Brian Skinner, Kenny Thomas, Aaron McKie, Allen Iverson","Van Horn, Skinner, Thomas, McKie, Iverson",1496-1730-1903-243-947,PHI,38.0,2,2.0,2.0,2.0,1.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,151.57894736842107,16.5,2.5,16.5,2.5,0.5,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1730-1903-727-947,1610612755,"Keith Van Horn, Brian Skinner, Kenny Thomas, Eric Snow, Allen Iverson","Van Horn, Skinner, Thomas, Snow, Iverson",1496-1730-1903-727-947,PHI,105.0,2,8.0,4.0,4.0,4.0,4.0,8.0,1.0,,,,,4.0,,109.71428571428571,14.5,11.75,8.75,11.5,1.0,2.0,,,,,,,2.0,2.0,,2.0,2.0,9.0,2.0,,,2.0,,1.0,,,3.0,,,1.0,1.0,1.0,,1.0,3.0,,,,0.75,0.75,0.5,,,,,,,,,,0.5,,0.5,1.0,0.5738125,0.5738125,,24.55,3.0,3.0,9.0,1.0,2.0,4.0,4.0,,9.0,0.75,1.0,,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.5,0.75,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.4389,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1730-243-934-947,1610612755,"Keith Van Horn, Brian Skinner, Aaron McKie, Derrick Coleman, Allen Iverson","Van Horn, Skinner, McKie, Coleman, Iverson",1496-1730-243-934-947,PHI,50.0,1,-3.0,1.0,3.0,1.0,1.0,4.0,4.0,,,,,1.0,,115.19999999999999,21.0,9.666666666666666,21.0,9.666666666666666,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.4192,0.4192,13.4,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1761-1903-2422-243,1610612755,"Keith Van Horn, Greg Buckner, Kenny Thomas, John Salmons, Aaron McKie","Van Horn, Buckner, Thomas, Salmons, McKie",1496-1761-1903-2422-243,PHI,54.0,1,-3.0,1.0,2.0,1.0,2.0,3.0,3.0,,,,,1.0,,80.0,10.0,22.0,10.0,22.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,0.3999,0.3999,,26.2,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1761-1903-243-727,1610612755,"Keith Van Horn, Greg Buckner, Kenny Thomas, Aaron McKie, Eric Snow","Van Horn, Buckner, Thomas, McKie, Snow",1496-1761-1903-243-727,PHI,51.0,1,,2.0,1.0,,,3.0,,,,1.0,,,,84.70588235294117,15.5,20.0,15.5,20.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.4,,22.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1761-1903-243-947,1610612755,"Keith Van Horn, Greg Buckner, Kenny Thomas, Aaron McKie, Allen Iverson","Van Horn, Buckner, Thomas, McKie, Iverson",1496-1761-1903-243-947,PHI,102.0,2,2.0,3.0,4.0,3.0,4.0,7.0,4.0,,,,,3.0,,98.82352941176471,16.0,13.5,16.0,13.5,1.0,2.0,,,,1.0,,,,,1.0,2.0,,6.0,,,2.0,,,,,,,,,,,,,,4.0,,,0.5,0.5,0.75,,,,,,0.5,,,,,,,,0.5,0.47985,0.47985,8.95,,4.0,4.0,6.0,,2.0,3.0,5.0,,6.0,0.75,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.5,,,,,,0.5,,,0.6372,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1761-238-243-947,1610612755,"Keith Van Horn, Greg Buckner, Tyrone Hill, Aaron McKie, Allen Iverson","Van Horn, Buckner, Hill, McKie, Iverson",1496-1761-238-243-947,PHI,588.0,4,-3.0,16.0,18.0,8.0,13.0,34.0,19.0,,,4.0,2.0,8.0,,83.26530612244898,19.0625,15.722222222222221,18.5,14.666666666666666,0.5,10.0,1.0,5.0,,2.0,,,2.0,2.0,4.0,10.0,2.0,16.0,2.0,6.0,2.0,2.0,3.0,3.0,1.0,,6.0,4.0,,2.0,4.0,1.0,,1.0,13.0,0.75,1.0,0.4,0.3333333333333333,0.5,0.16666666666666666,0.4166666666666667,0.2,0.2,1.0,0.16666666666666666,,,,,0.16666666666666666,,0.2857142857142857,0.4166666666666667,0.446425,0.4405,8.040000000000001,26.1,8.0,4.0,6.0,1.0,8.0,12.0,9.0,4.0,6.0,0.3333333333333333,1.0,0.26666666666666666,0.3076923076923077,0.375,2.0,3.0,1.0,,,1.0,,,,1.0,1.0,3.0,5.0,,,,,,,2.0,6.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,0.5,0.14285714285714285,0.5,0.5454545454545454,0.3333333333333333,0.5833333333333334,0.5,,0.6,0.125,,0.25,,,,0.5,,0.14285714285714285,,,0.550875,0.1875,,1.0,0.6666666666666666,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,0.2,1.0,,,1.0,1.0,0.5,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1761-238-727-947,1610612755,"Keith Van Horn, Greg Buckner, Tyrone Hill, Eric Snow, Allen Iverson","Van Horn, Buckner, Hill, Snow, Iverson",1496-1761-238-727-947,PHI,128.0,1,4.0,3.0,3.0,2.0,,6.0,,,,,,2.0,,67.5,19.333333333333332,23.333333333333332,14.0,23.333333333333332,0.6666666666666666,2.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,3.0,,,,4.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.45694999999999997,0.45694999999999997,6.4,25.3,2.0,,2.0,,3.0,4.0,2.0,1.0,2.0,0.3333333333333333,,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,0.5,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.4661,,,,1.0,,,,1.0,,,1.0,1.0,,,,,0.5,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
