EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,Loose Ball Fouls,BlockedLongMidRange,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceFtPoints,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffAtRimReboundPct,DefCorner3ReboundPct,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallSteals,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,2pt And 1 Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Travels,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffThreePtRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,OffArc3ReboundPct,DefensiveGoaltends,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,LostBallTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
1005-1505-1915-1952-762,1610612742,"Walt Williams, Tariq Abdul-Wahad, Evan Eschmeyer, Raja Bell, Shawn Bradley","Williams, Abdul-Wahad, Eschmeyer, Bell, Bradley",1005-1505-1915-1952-762,DAL,71.0,1,1.0,-1.0,1.0,1.0,1.0,,,2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,0.25,,,,,,0.5,,40.563380281690144,,8.0,63.0,8.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-1915-1952-89,1610612742,"Walt Williams, Tariq Abdul-Wahad, Evan Eschmeyer, Raja Bell, Nick Van Exel","Williams, Abdul-Wahad, Eschmeyer, Bell, Van Exel",1005-1505-1915-1952-89,DAL,100.0,1,2.0,,3.0,4.0,,,1.0,7,,1.0,,1.0,,,,1.0,,,,2.0,1.0,4.0,4.0,,1.0,,,,,,,,,,1.0,,,,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,4.0,,,,,,,,0.375,,,0.375,,,,,0.5,0.5,0.3333333333333333,1.0,,,,,,100.8,,17.333333333333332,12.0,17.0,11.25,0.25,,,,0.25,,,,,,,,1.0,,,,,0.75,0.539175,0.6129,,,,,,4.95,,1.0,,1.0,,2.0,,1.0,1.0,,,0.5,1.0,,0.25,0.25,,,23.5,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,1.0,0.5,,0.5,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-1915-2059-762,1610612742,"Walt Williams, Tariq Abdul-Wahad, Evan Eschmeyer, Eduardo Najera, Shawn Bradley","Williams, Abdul-Wahad, Eschmeyer, Najera, Bradley",1005-1505-1915-2059-762,DAL,74.0,1,1.0,1.0,2.0,3.0,2.0,3.0,,5,,,,,,,,,,1.0,,1.0,,3.0,2.0,,,,,1.0,,3.0,,,,,1.0,,,,3.0,,1.0,2.0,,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,3.0,3.0,2.0,,,,,,0.75,,0.75,0.75,,0.75,,1.0,,1.0,,,,,,1.0,,97.29729729729729,,22.0,10.0,22.0,10.0,,,,,,,,,0.5,,,,,,,,,0.5,0.39175,,0.39175,,,,1.0,17.7,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,,0.5,,0.5,24.2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-1952-2059-714,1610612742,"Walt Williams, Tariq Abdul-Wahad, Raja Bell, Eduardo Najera, Michael Finley","Williams, Abdul-Wahad, Bell, Najera, Finley",1005-1505-1952-2059-714,DAL,43.0,1,1.0,,2.0,1.0,2.0,1.0,,3,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,,,100.46511627906976,,16.0,11.0,16.0,10.0,,,,,,,,,0.5,,,,,,,,,0.5,0.433525,,0.433525,,,,,18.3,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.5,,,,0.5,,0.5,24.7,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-1952-2059-959,1610612742,"Walt Williams, Tariq Abdul-Wahad, Raja Bell, Eduardo Najera, Steve Nash","Williams, Abdul-Wahad, Bell, Najera, Nash",1005-1505-1952-2059-959,DAL,41.0,1,1.0,,1.0,2.0,,,,3,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,1.0,,0.5,,105.36585365853658,,21.0,10.0,21.0,10.0,,,,,,,,,1.0,,,,,,,,,,0.3558,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-2059-714-89,1610612742,"Walt Williams, Tariq Abdul-Wahad, Eduardo Najera, Michael Finley, Nick Van Exel","Williams, Abdul-Wahad, Najera, Finley, Van Exel",1005-1505-2059-714-89,DAL,415.0,2,7.0,-5.0,17.0,17.0,17.0,16.0,,34,1.0,2.0,,,1.0,2.0,2.0,4.0,,1.0,3.0,7.0,6.0,12.0,17.0,,,,3.0,7.0,6.0,12.0,4.0,2.0,,2.0,2.0,,2.0,,4.0,,5.0,7.0,,7.0,,2.0,2.0,1.0,3.0,3.0,,1.0,,8.0,,2.0,3.0,,,,,12.0,12.0,17.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.3,,0.3,0.46153846153846156,,0.46153846153846156,0.6666666666666666,1.0,,0.75,,,,1.0,1.0,1.0,,117.97590361445782,,11.882352941176471,12.529411764705882,11.882352941176471,12.0,0.2,0.5,1.0,,0.4,0.5,0.5,1.0,0.1,,,,,,,0.2,0.5,0.5,0.501635,,0.501635,0.2,0.2857142857142857,,1.0,6.3428571428571425,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,,,0.3,0.3333333333333333,1.0,0.1,0.2,0.1,0.2,23.933333333333334,,1.0,1.0,1.0,,,,1.0,1.0,0.14285714285714285,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1505-2059-89-959,1610612742,"Walt Williams, Tariq Abdul-Wahad, Eduardo Najera, Nick Van Exel, Steve Nash","Williams, Abdul-Wahad, Najera, Van Exel, Nash",1005-1505-2059-89-959,DAL,229.0,1,4.0,-3.0,6.0,6.0,2.0,2.0,1.0,12,,1.0,,,,,,,,1.0,,2.0,2.0,5.0,8.0,,,2.0,,,,3.0,,,,,1.0,,,,3.0,1.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,3.0,3.0,2.0,,,,,,0.25,,0.75,0.35714285714285715,1.0,0.75,,1.0,0.5,1.0,0.25,,1.0,,1.0,,,75.45851528384279,,18.666666666666668,19.5,18.666666666666668,19.5,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,,,,0.8333333333333334,0.48566000000000004,,0.55845,0.14285714285714285,0.3333333333333333,0.4,0.6,9.1,0.3333333333333333,2.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,0.5,0.5,28.875,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,1.0,,,1.0,1.0,0.25,0.5,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1711-1952-762,1610612742,"Walt Williams, Adrian Griffin, Raef LaFrentz, Raja Bell, Shawn Bradley","Williams, Griffin, LaFrentz, Bell, Bradley",1005-1559-1711-1952-762,DAL,9.0,1,,-2.0,2.0,1.0,2.0,1.0,,3,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,480.0,,2.5,4.0,2.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1711-1952-959,1610612742,"Walt Williams, Adrian Griffin, Raef LaFrentz, Raja Bell, Steve Nash","Williams, Griffin, LaFrentz, Bell, Nash",1005-1559-1711-1952-959,DAL,70.0,1,1.0,,3.0,3.0,3.0,3.0,,6,,,,,,,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,2.0,,2.0,,2.0,,,,,,,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,1.0,1.0,,1.0,,,,1.0,,,,123.42857142857142,1.0,17.666666666666668,5.666666666666667,17.666666666666668,5.666666666666667,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,0.34695,,0.34695,,,,1.0,9.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1711-714-89,1610612742,"Walt Williams, Adrian Griffin, Raef LaFrentz, Michael Finley, Nick Van Exel","Williams, Griffin, LaFrentz, Finley, Van Exel",1005-1559-1711-714-89,DAL,104.0,1,2.0,-4.0,3.0,3.0,3.0,,,6,,,,,,,,,,,,,3.0,3.0,7.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,3.0,3.0,3.0,,,,,,,,,0.5,,0.5,,,,,,,,,,,,83.07692307692308,,17.333333333333332,17.333333333333332,17.333333333333332,14.333333333333334,,,,,,,,,,,,,,,,,,1.0,0.58845,,0.58845,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1711-714-959,1610612742,"Walt Williams, Adrian Griffin, Raef LaFrentz, Michael Finley, Steve Nash","Williams, Griffin, LaFrentz, Finley, Nash",1005-1559-1711-714-959,DAL,85.0,1,1.0,6.0,2.0,2.0,,,1.0,4,,,,,,,,,,1.0,,1.0,,6.0,,,,3.0,,,,,,,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,1.0,,,,,,3.0,,,,,,,,1.0,1.5,,0.75,1.5,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,67.76470588235294,,22.5,20.0,19.5,20.0,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5051833333333333,0.56865,,0.25,0.5,0.5,,18.6,,,,2.0,,2.0,,2.0,,,,0.6666666666666666,,,,0.6666666666666666,,,24.2,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,2.0,,3.0,2.0,1.0,1.0,,,0.5,1.0,,1.0,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1717-714-89,1610612742,"Walt Williams, Adrian Griffin, Dirk Nowitzki, Michael Finley, Nick Van Exel","Williams, Griffin, Nowitzki, Finley, Van Exel",1005-1559-1717-714-89,DAL,220.0,1,4.0,6.0,7.0,6.0,,,1.0,13,,1.0,,,,,,,1.0,3.0,1.0,4.0,2.0,10.0,4.0,,,3.0,,,,,,2.0,,,2.0,,,,6.0,1.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,,,,,2.0,,1.0,,1.0,,1.0,1.0,7.0,,,,,0.25,,,0.6666666666666666,1.5,,0.7142857142857143,1.5,,,0.5,0.3333333333333333,0.4,0.3333333333333333,,0.5,1.0,,1.0,,85.0909090909091,1.0,14.857142857142858,19.333333333333332,13.428571428571429,17.166666666666668,0.16666666666666666,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,0.5,0.5041166666666667,0.59835,,0.14285714285714285,0.2,0.3,,12.55,,2.0,,,,2.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,23.2,,1.0,1.0,,,,,1.0,,0.25,1.0,,,,,,1.0,,,,2.0,,6.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1717-714-959,1610612742,"Walt Williams, Adrian Griffin, Dirk Nowitzki, Michael Finley, Steve Nash","Williams, Griffin, Nowitzki, Finley, Nash",1005-1559-1717-714-959,DAL,107.0,1,2.0,-4.0,3.0,3.0,3.0,3.0,,6,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,2.0,4.0,8.0,,,,1.0,2.0,2.0,4.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,2.0,2.0,,3.0,1.0,1.0,,,,,,4.0,4.0,3.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,,,,,,,,,,,80.74766355140187,,26.0,9.666666666666666,26.0,9.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5167833333333333,,0.5167833333333333,0.25,0.3333333333333333,,1.0,6.1,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1952-762-89,1610612742,"Walt Williams, Adrian Griffin, Raja Bell, Shawn Bradley, Nick Van Exel","Williams, Griffin, Bell, Bradley, Van Exel",1005-1559-1952-762-89,DAL,45.0,2,1.0,,2.0,2.0,1.0,1.0,1.0,4,,,,,,,,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,128.0,,9.5,13.0,7.0,13.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.3886,,0.3886,0.5,0.5,0.5,0.5,23.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-1952-89-959,1610612742,"Walt Williams, Adrian Griffin, Raja Bell, Nick Van Exel, Steve Nash","Williams, Griffin, Bell, Van Exel, Nash",1005-1559-1952-89-959,DAL,15.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,15.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1559-714-89-959,1610612742,"Walt Williams, Adrian Griffin, Michael Finley, Nick Van Exel, Steve Nash","Williams, Griffin, Finley, Van Exel, Nash",1005-1559-714-89-959,DAL,100.0,1,2.0,2.0,3.0,3.0,,1.0,,6,1.0,1.0,,,,,,,,,1.0,1.0,2.0,4.0,2.0,,,,,,,,2.0,,,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,4.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,86.39999999999999,,12.333333333333334,21.0,12.333333333333334,20.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5709,,,0.5,0.5,,,1.8,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1711-1915-1952-2059,1610612742,"Walt Williams, Raef LaFrentz, Evan Eschmeyer, Raja Bell, Eduardo Najera","Williams, LaFrentz, Eschmeyer, Bell, Najera",1005-1711-1915-1952-2059,DAL,24.0,1,,,1.0,2.0,1.0,2.0,1.0,3,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,180.0,,17.0,3.5,16.0,3.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,0.4892,,0.4892,,,,,3.7,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1711-1952-714-89,1610612742,"Walt Williams, Raef LaFrentz, Raja Bell, Michael Finley, Nick Van Exel","Williams, LaFrentz, Bell, Finley, Van Exel",1005-1711-1952-714-89,DAL,558.0,4,9.0,10.0,20.0,19.0,9.0,1.0,3.0,39,5.0,8.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,5.0,9.0,16.0,8.0,26.0,16.0,2.0,3.0,4.0,4.0,6.0,3.0,11.0,14.0,4.0,2.0,7.0,7.0,4.0,2.0,1.0,14.0,3.0,7.0,9.0,3.0,12.0,,2.0,2.0,1.0,3.0,2.0,,1.0,,10.0,2.0,3.0,1.0,,,,,22.0,11.0,9.0,0.7777777777777778,0.875,0.5625,0.6666666666666666,0.6666666666666666,0.5625,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.625,0.6666666666666666,0.7777777777777778,0.42857142857142855,0.75,0.42857142857142855,1.0,0.3333333333333333,0.5,0.8333333333333334,1.0,,100.64516129032258,,13.6,15.052631578947368,13.05,14.631578947368421,0.5,0.625,0.7142857142857143,0.8,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.3125,0.4,0.4,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.5,0.51441875,0.6387333333333333,0.5464666666666667,0.15789473684210525,0.15789473684210525,0.15384615384615385,0.4230769230769231,8.13125,0.45,,,,,,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,,,0.3333333333333333,,1.0,,0.0625,0.125,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1711-1952-714-959,1610612742,"Walt Williams, Raef LaFrentz, Raja Bell, Michael Finley, Steve Nash","Williams, LaFrentz, Bell, Finley, Nash",1005-1711-1952-714-959,DAL,378.0,3,6.0,-6.0,12.0,12.0,2.0,2.0,,24,2.0,4.0,,,,1.0,1.0,1.0,2.0,4.0,5.0,9.0,2.0,15.0,21.0,,,,1.0,2.0,1.0,3.0,8.0,2.0,,4.0,5.0,2.0,,2.0,11.0,,2.0,3.0,,3.0,,,,1.0,1.0,,2.0,3.0,,3.0,,2.0,,,,,,15.0,3.0,2.0,0.8,0.8,0.5555555555555556,,0.5,0.5909090909090909,,0.5,0.625,,0.75,,1.0,,0.75,,,,,,1.0,,91.42857142857143,,16.5,15.0,16.5,15.0,0.36363636363636365,0.5,0.6666666666666666,1.0,0.09090909090909091,1.0,1.0,,0.36363636363636365,0.5,0.5,1.0,,,,0.5,,0.5454545454545454,0.4683136363636363,,0.3867,0.16666666666666666,0.2,,0.2,10.233333333333333,0.16666666666666666,,,2.0,,2.0,,2.0,1.0,1.0,,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,25.3,,,,,,,,1.0,,0.1111111111111111,0.25,,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,1.0,0.5,,0.5,0.5,0.5,1.0,,0.5,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
1005-1711-2059-714-89,1610612742,"Walt Williams, Raef LaFrentz, Eduardo Najera, Michael Finley, Nick Van Exel","Williams, LaFrentz, Najera, Finley, Van Exel",1005-1711-2059-714-89,DAL,335.0,2,6.0,-1.0,10.0,11.0,5.0,2.0,,21,2.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,3.0,6.0,2.0,11.0,12.0,,,,2.0,4.0,1.0,5.0,,6.0,,,1.0,,,,3.0,,2.0,4.0,,4.0,,,,,,,,,,4.0,,1.0,1.0,,,,,11.0,5.0,5.0,,,0.5,,0.5,0.5625,,0.5,0.55,,0.5,,1.0,,0.75,,,,,1.0,1.0,,90.26865671641792,,14.2,17.545454545454547,14.2,17.545454545454547,0.25,1.0,1.0,,0.375,0.3333333333333333,0.5,,0.125,,,,,,,0.25,1.0,0.5,0.47611875,,0.455925,0.1111111111111111,0.14285714285714285,,0.45454545454545453,7.833333333333333,0.5,,,2.0,,2.0,,2.0,1.0,,,0.25,0.5,1.0,,0.25,,,25.0,,,,,,,,1.0,1.0,0.16666666666666666,,,1.0,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,1.0,0.5,,0.5,0.5,0.5,1.0,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2003,2002-03,True
