EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,ShortMidRangeAssists,SelfOReb,SelfORebPct,ShortMidRangePctAssisted,Defensive 3 Seconds Violations,FTDefRebounds,DefFTReboundPct,Travels,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,FoulsDrawn,Offensive Fouls Drawn,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1000-1720-1924-2068-2421,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Lavor Postell, Frank Williams","Anderson, Doleac, Nailon, Postell, Williams",1000-1720-1924-2068-2421,NYK,277.0,1,5.0,-10.0,8,9.0,8.0,8.0,17,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,14.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,8.0,2.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.3333333333333333,1.0,0.25,0.25,1.0,88.37545126353791,18.75,14.11111111111111,18.75,13.666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.5,0.442825,0.442825,0.14285714285714285,0.2,1.0,10.95,23.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-2068-369,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Lavor Postell, Charlie Ward","Anderson, Doleac, Nailon, Postell, Ward",1000-1720-1924-2068-369,NYK,800.0,3,13.0,27.0,29,27.0,14.0,1.0,56,3.0,3.0,3.0,3.0,3.0,6.0,,,8.0,7.0,6.0,12.0,8.0,10.0,37.0,10.0,3.0,5.0,7.0,3.0,21.0,6.0,8.0,12.0,16.0,18.0,4.0,1.0,6.0,3.0,1.0,6.0,,11.0,4.0,1.0,,1.0,32.0,21.0,14.0,,0.5,0.6,0.675,0.75,0.72,0.7692307692307693,0.4,0.6666666666666666,0.8,0.8421052631578947,1.0,100.8,11.0,17.814814814814813,10.724137931034482,17.37037037037037,0.15,1.0,1.0,0.15,0.3,,0.4,0.25,1.0,,0.5833333333333334,0.55,0.48189000000000004,0.5185916666666667,0.16666666666666666,0.25,0.5675675675675675,11.191666666666668,25.2375,0.4827586206896552,3.0,2.0,2.0,2.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,6.0,12.0,3.0,2.0,5.0,3.0,4.0,7.0,4.0,2.0,1.0,18.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.6,0.8,0.625,0.5714285714285714,0.625,1.0,1.0,0.8333333333333334,0.16666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.2,0.3333333333333333,0.6666666666666666,0.7777777777777778,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.625,0.625,0.8,1.0,1.0,0.5,0.5714285714285714,0.625,0.7149,0.13513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-221-369,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Clar. Weatherspoon, Charlie Ward","Anderson, Doleac, Nailon, Weatherspoon, Ward",1000-1720-1924-221-369,NYK,1986.0,10,33.0,-33.0,64,65.0,15.0,13.0,129,11.0,20.0,3.0,4.0,11.0,16.0,2.0,,1.0,1.0,18.0,47.0,3.0,11.0,47.0,80.0,3.0,7.0,1.0,3.0,9.0,14.0,1.0,16.0,22.0,31.0,10.0,7.0,15.0,5.0,10.0,22.0,1.0,14.0,5.0,1.0,,1.0,41.0,9.0,15.0,1.0,0.3829787234042553,0.42857142857142855,0.36,0.375,0.41228070175438597,0.45,0.06,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7692307692307693,93.53474320241692,15.234375,15.553846153846154,14.1875,14.753846153846155,0.4,0.55,0.6111111111111112,0.22,0.32,0.04,0.02,0.5,0.75,,0.125,0.46,0.48227800000000004,0.52840625,0.09090909090909091,0.09615384615384616,0.19148936170212766,8.059574468085106,22.933333333333334,0.234375,8.0,3.0,6.0,2.0,5.0,,,,3.0,8.0,,6.0,,22.0,,,2.0,,11.0,,11.0,,7.0,4.0,22.0,1.0,8.0,6.0,9.0,6.0,4.0,2.0,3.0,5.0,1.0,,2.0,,,0.6111111111111112,0.6470588235294118,,,,,0.375,0.375,0.375,0.27586206896551724,0.6666666666666666,0.3333333333333333,0.28125,0.2727272727272727,,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6363636363636364,0.18181818181818182,0.2,0.3125,0.3333333333333333,0.8,,,,0.75,0.5,0.3333333333333333,,,0.5312428571428571,0.1276595744680851,4.0,2.0,2.0,1.0,1.0,0.0851063829787234,0.1,0.09090909090909091,0.0625,0.3333333333333333,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-221-458,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Clar. Weatherspoon, Howard Eisley","Anderson, Doleac, Nailon, Weatherspoon, Eisley",1000-1720-1924-221-458,NYK,117.0,1,2.0,,3,3.0,3.0,,6,,,,,,2.0,,,,,1.0,2.0,,2.0,4.0,4.0,1.0,2.0,,2.0,4.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,2.0,4.0,3.0,,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,73.84615384615385,19.333333333333332,19.666666666666668,13.333333333333334,19.666666666666668,,,,,1.0,,,,,,,,0.40075,0.40075,0.3333333333333333,0.3333333333333333,1.0,17.2,,1.0,1.0,,,,1.0,,,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-221-84,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Clar. Weatherspoon, Latrell Sprewell","Anderson, Doleac, Nailon, Weatherspoon, Sprewell",1000-1720-1924-221-84,NYK,365.0,2,6.0,1.0,11,11.0,,,22,1.0,3.0,,,4.0,2.0,,,1.0,,4.0,9.0,1.0,3.0,11.0,10.0,,,,,,6.0,1.0,5.0,5.0,8.0,2.0,1.0,2.0,,,2.0,,4.0,1.0,,,,6.0,,,,0.4444444444444444,,0.4,,0.4583333333333333,,0.1,1.0,1.0,1.0,1.0,86.79452054794521,16.181818181818183,17.0,15.454545454545455,17.0,0.3,0.3333333333333333,0.5,0.4,0.2,,0.1,,,,,0.4,0.462005,,0.09090909090909091,0.1,,6.944444444444445,24.9,,3.0,,,1.0,2.0,,,,1.0,1.0,3.0,5.0,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,3.0,,3.0,,,,1.0,,,,1.0,,,0.25,0.25,,,,,1.0,1.0,0.8333333333333334,0.6,,,0.5,,,,1.0,,,,,0.25,0.25,1.0,1.0,0.5,,,,,,,,,0.3566,0.45454545454545453,1.0,,,,,0.1111111111111111,0.3333333333333333,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-2421-970,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Frank Williams, Othella Harrington","Anderson, Doleac, Nailon, Williams, Harrington",1000-1720-1924-2421-970,NYK,204.0,1,3.0,-3.0,5,5.0,,,10,,,,,4.0,,,,,,1.0,4.0,,2.0,4.0,7.0,,,,,,2.0,,,,1.0,2.0,,2.0,,,,,2.0,1.0,,,,4.0,,,,0.25,,0.25,,0.375,,,1.0,,,,70.58823529411765,24.8,16.0,24.6,16.0,,,,1.0,,,,,,,,,0.3885,,0.25,0.25,,5.575,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-369-703,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Charlie Ward, Kurt Thomas","Anderson, Doleac, Nailon, Ward, Thomas",1000-1720-1924-369-703,NYK,290.0,2,5.0,5.0,10,8.0,,,18,2.0,4.0,,,1.0,2.0,,,,,4.0,7.0,,4.0,12.0,7.0,,,,,,2.0,,3.0,4.0,5.0,2.0,,2.0,,,1.0,,4.0,2.0,,,,10.0,,,1.0,0.5714285714285714,,0.5714285714285714,,0.6666666666666666,,,1.0,0.75,0.8,,89.37931034482759,11.2,22.25,11.2,19.75,0.5714285714285714,0.5,0.5,0.14285714285714285,0.2857142857142857,,,,,,,0.5714285714285714,0.5167428571428572,,0.2222222222222222,0.2222222222222222,,7.542857142857143,,,1.0,,,1.0,1.0,,,,,,2.0,2.0,,6.0,,,,,3.0,,3.0,,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,0.75,0.75,,,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,1.0,1.0,,,0.5,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,0.5,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-369-969,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Charlie Ward, Travis Knight","Anderson, Doleac, Nailon, Ward, Knight",1000-1720-1924-369-969,NYK,711.0,3,12.0,-3.0,21,23.0,,,44,4.0,5.0,,,2.0,7.0,1.0,,1.0,,8.0,14.0,2.0,4.0,20.0,23.0,,,,,,4.0,1.0,3.0,5.0,6.0,1.0,1.0,4.0,,3.0,8.0,1.0,4.0,2.0,,,,20.0,,,,0.5714285714285714,,0.5,,0.5555555555555556,,0.125,0.25,0.6,0.7142857142857143,0.6666666666666666,89.11392405063292,12.857142857142858,19.17391304347826,12.80952380952381,18.391304347826086,0.3125,0.8,0.8,0.125,0.4375,0.0625,0.0625,,,,,0.4375,0.490003125,,0.1111111111111111,0.125,,10.214285714285714,24.55,,,,,1.0,3.0,,,,,,,,,12.0,,,,,6.0,,6.0,,3.0,3.0,12.0,,1.0,2.0,1.0,3.0,2.0,1.0,,3.0,2.0,,,,,0.75,0.75,,,,,,,,0.16666666666666666,1.0,,0.125,,,,0.5,1.0,1.0,,0.75,0.5,0.5,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,0.125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-458-84,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Howard Eisley, Latrell Sprewell","Anderson, Doleac, Nailon, Eisley, Sprewell",1000-1720-1924-458-84,NYK,12.0,1,,1.0,1,1.0,1.0,,2,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,240.0,11.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
1000-1720-1924-458-969,1610612752,"Shandon Anderson, Michael Doleac, Lee Nailon, Howard Eisley, Travis Knight","Anderson, Doleac, Nailon, Eisley, Knight",1000-1720-1924-458-969,NYK,107.0,1,2.0,-4.0,3,3.0,3.0,3.0,6,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,4.0,,,2.0,6.0,1.0,4.0,,,2.0,2.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,2.0,2.0,3.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,80.74766355140187,26.333333333333332,9.333333333333334,18.333333333333332,9.0,0.25,1.0,1.0,0.25,0.5,,,0.25,1.0,,,0.25,0.394225,0.394225,,,1.0,12.225,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.3047,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,False
