EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimAccuracy,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Travels,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,SecondChanceTurnovers,Technical Free Throw Trips,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,3SecondViolations,SecondChanceCorner3Frequency,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3Assists,DefensiveGoaltends,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1000-1924-221-2421-703,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Frank Williams, Kurt Thomas","Anderson, Nailon, Weatherspoon, Williams, Thomas",1000-1924-221-2421-703,NYK,217.0,1,4.0,1.0,7.0,7,,,1.0,14,3.0,,,1.0,1.0,,1.0,2.0,5.0,2.0,9.0,8.0,1.0,1.0,,2.0,,,,,4.0,,,1.0,2.0,3.0,1.0,,7.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,2.0,,1.0,,7.0,,,1.0,1.0,0.4,1.0,,0.5,1.0,,0.5625,1.0,,0.2,0.3333333333333333,0.5,0.3333333333333333,,0.5,0.25,0.5,,,,,92.90322580645162,14.428571428571429,16.571428571428573,12.714285714285714,16.142857142857142,0.42857142857142855,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,0.7142857142857143,0.5918857142857143,0.4493,,0.125,0.16666666666666666,0.2222222222222222,,4.74,,1.0,,,2.0,2.0,2.0,,2.0,,,,,,,,0.2857142857142857,,,,,0.3333333333333333,0.5,,0.2857142857142857,,25.8,,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,0.5,,,,,,,1.0,,1.0,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-2421-84,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Frank Williams, Latrell Sprewell","Anderson, Nailon, Weatherspoon, Williams, Sprewell",1000-1924-221-2421-84,NYK,301.0,1,5.0,,8.0,9,2.0,2.0,1.0,17,4.0,1.0,1.0,,2.0,1.0,1.0,5.0,7.0,2.0,12.0,12.0,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,8.0,2.0,,1.0,1.0,,,2.0,2.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,10.0,2.0,2.0,0.2,0.25,0.7142857142857143,1.0,0.5,0.7142857142857143,1.0,0.5,0.75,1.0,0.5,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.25,,,,81.32890365448505,17.25,18.11111111111111,15.75,16.88888888888889,0.5714285714285714,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,,1.0,0.5,0.5714285714285714,0.5051857142857143,0.4826,0.40985,0.125,0.125,0.16666666666666666,0.16666666666666666,3.914285714285714,0.25,4.0,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,0.5,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-275-369,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Allan Houston, Charlie Ward","Anderson, Nailon, Weatherspoon, Houston, Ward",1000-1924-221-275-369,NYK,325.0,2,5.0,1.0,8.0,10,,,,18,,,,1.0,1.0,5.0,6.0,6.0,7.0,,12.0,11.0,,,,,,,,,6.0,6.0,,,3.0,3.0,,3.0,6.0,,1.0,3.0,4.0,,4.0,,,1.0,,1.0,,1.0,2.0,,,,,12.0,,,0.5,0.5,0.8571428571428571,,,0.8571428571428571,,,0.8571428571428571,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,79.75384615384615,18.125,18.0,18.125,18.0,,0.14285714285714285,1.0,1.0,,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.6,,,,0.40022857142857143,,,,,,,15.542857142857143,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-275-458,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Allan Houston, Howard Eisley","Anderson, Nailon, Weatherspoon, Houston, Eisley",1000-1924-221-275-458,NYK,248.0,1,4.0,3.0,8.0,8,5.0,8.0,2.0,16,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,7.0,2.0,12.0,9.0,1.0,1.0,,2.0,3.0,5.0,1.0,7.0,2.0,8.0,2.0,,1.0,1.0,,,2.0,1.0,,3.0,3.0,2.0,5.0,,,,,,,,,3.0,1.0,2.0,,10.0,7.0,5.0,0.2,0.25,0.7142857142857143,1.0,0.6,0.625,1.0,0.5,0.6666666666666666,1.0,0.5833333333333334,,,0.75,0.5,,0.75,0.6666666666666666,,1.0,,,,92.9032258064516,14.375,16.625,14.375,16.375,0.375,0.125,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,0.5,0.5118125,0.602,0.5233333333333333,0.2222222222222222,0.25,0.16666666666666666,0.5833333333333334,8.985714285714286,0.625,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,,0.125,,,,,1.0,1.0,0.125,,1.0,23.3,2.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.5,,1.0,1.0,1.0,0.3333333333333333,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-275-703,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Allan Houston, Kurt Thomas","Anderson, Nailon, Weatherspoon, Houston, Thomas",1000-1924-221-275-703,NYK,488.0,1,8.0,5.0,16.0,15,4.0,,1.0,31,6.0,1.0,,2.0,4.0,,2.0,6.0,12.0,1.0,19.0,14.0,,1.0,,,,1.0,1.0,4.0,8.0,4.0,,,4.0,4.0,1.0,,8.0,1.0,2.0,5.0,7.0,1.0,8.0,2.0,,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,19.0,4.0,4.0,0.6666666666666666,0.6666666666666666,0.5,,,0.6428571428571429,,0.75,0.6333333333333333,,0.6666666666666666,,,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,,91.47540983606558,16.125,15.333333333333334,16.0625,15.333333333333334,0.42857142857142855,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,,,,1.0,,0.5714285714285714,0.45975714285714286,0.5714,0.368475,0.07142857142857142,0.08333333333333333,,0.21052631578947367,4.916666666666667,0.25,4.0,,,2.0,2.0,2.0,,2.0,,,,,,,,0.14285714285714285,,,,,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,26.1,,,2.0,1.0,1.0,2.0,1.0,1.0,,6.0,2.0,,,3.0,,,,2.0,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,0.75,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-275-970,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Allan Houston, Othella Harrington","Anderson, Nailon, Weatherspoon, Houston, Harrington",1000-1924-221-275-970,NYK,261.0,2,4.0,5.0,9.0,9,8.0,7.0,2.0,18,4.0,,4.0,,,,2.0,4.0,6.0,8.0,16.0,11.0,,,4.0,4.0,4.0,6.0,7.0,15.0,4.0,4.0,,,2.0,2.0,,,4.0,2.0,1.0,2.0,4.0,2.0,6.0,,,,,,,2.0,3.0,9.0,2.0,4.0,2.0,12.0,15.0,8.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.5714285714285714,,0.6666666666666666,0.7272727272727273,1.0,0.8333333333333334,,,0.5,1.0,1.0,0.6,0.6666666666666666,,1.0,,,1.0,99.31034482758622,13.0,16.0,13.0,15.666666666666666,0.5714285714285714,,,,,0.2857142857142857,,,,,0.6666666666666666,0.7142857142857143,0.5577928571428571,,0.5541333333333334,0.4444444444444444,0.5,0.25,0.9375,6.8,0.8888888888888888,4.0,,,1.0,1.0,1.0,,,,,,,,,1.0,0.14285714285714285,,,,,1.0,1.0,,0.14285714285714285,,24.6,4.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-369-703,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Charlie Ward, Kurt Thomas","Anderson, Nailon, Weatherspoon, Ward, Thomas",1000-1924-221-369-703,NYK,568.0,2,9.0,-15.0,18.0,18,,,3.0,36,2.0,1.0,,2.0,4.0,2.0,6.0,5.0,12.0,1.0,11.0,26.0,2.0,3.0,,4.0,,,,,4.0,6.0,2.0,,2.0,2.0,,1.0,4.0,2.0,,4.0,4.0,3.0,7.0,2.0,,,,4.0,,2.0,2.0,2.0,,1.0,,7.0,,,0.4,0.5,0.4166666666666667,0.6666666666666666,,0.3125,0.6666666666666666,,0.3235294117647059,0.6666666666666666,,,,0.5714285714285714,0.2857142857142857,,0.5714285714285714,0.2727272727272727,,0.5,1.0,,,91.26760563380282,17.88888888888889,13.666666666666666,16.72222222222222,12.833333333333334,0.125,0.25,0.5,0.5,,0.375,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.375,0.465178125,0.4606,,0.058823529411764705,0.07692307692307693,0.36363636363636365,,12.116666666666667,,1.0,,3.0,1.0,4.0,1.0,,2.0,4.0,,3.0,1.0,,,,0.25,,1.0,0.5,,0.5,0.5,0.1875,0.0625,,23.8,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,0.25,0.25,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-369-84,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Charlie Ward, Latrell Sprewell","Anderson, Nailon, Weatherspoon, Ward, Sprewell",1000-1924-221-369-84,NYK,285.0,2,5.0,9.0,10.0,9,8.0,4.0,1.0,19,3.0,,2.0,2.0,4.0,1.0,1.0,5.0,8.0,2.0,15.0,6.0,1.0,1.0,,2.0,4.0,7.0,,11.0,2.0,8.0,,1.0,1.0,2.0,,,5.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,,13.0,11.0,8.0,0.2,0.2,0.625,1.0,0.5714285714285714,0.7222222222222222,1.0,0.6875,0.75,1.0,0.6875,0.125,0.3333333333333333,0.6,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,96.0,13.6,16.555555555555557,13.3,16.11111111111111,0.3333333333333333,0.4444444444444444,0.5,0.5,,0.1111111111111111,1.0,1.0,,,0.25,0.4444444444444444,0.4746111111111111,0.3853,0.4653375,0.1,0.1111111111111111,0.13333333333333333,0.7333333333333333,5.4,0.8,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,0.1111111111111111,,1.0,,,0.6666666666666666,1.0,0.1111111111111111,,,22.8,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.5,,,,0.5,0.125,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-458-703,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Howard Eisley, Kurt Thomas","Anderson, Nailon, Weatherspoon, Eisley, Thomas",1000-1924-221-458-703,NYK,907.0,5,15.0,,25.0,24,14.0,9.0,6.0,49,9.0,5.0,5.0,1.0,4.0,,10.0,6.0,23.0,3.0,18.0,18.0,3.0,6.0,,6.0,3.0,10.0,1.0,10.0,8.0,4.0,2.0,3.0,4.0,5.0,,,11.0,6.0,,12.0,12.0,8.0,20.0,1.0,1.0,1.0,,2.0,1.0,4.0,7.0,5.0,1.0,2.0,1.0,12.0,10.0,14.0,0.6666666666666666,0.8,0.2608695652173913,0.5,0.3,0.25862068965517243,0.42857142857142855,0.32142857142857145,0.2903225806451613,0.42857142857142855,0.3333333333333333,0.13043478260869565,0.1111111111111111,0.8,0.35294117647058826,,0.8,0.3333333333333333,0.25,1.0,0.75,,,77.7949283351709,17.6,19.458333333333332,14.84,18.25,0.3103448275862069,0.13793103448275862,0.25,0.3333333333333333,,0.3448275862068966,,,,0.7142857142857143,0.35714285714285715,0.5172413793103449,0.46906896551724137,0.5524,0.4804464285714286,0.06666666666666667,0.08333333333333333,0.3333333333333333,0.5555555555555556,9.443478260869565,0.56,5.0,3.0,1.0,5.0,6.0,5.0,1.0,,1.0,,,1.0,1.0,1.0,,0.20689655172413793,0.25,0.5,0.3333333333333333,0.05555555555555555,0.5555555555555556,0.625,0.034482758620689655,0.1724137931034483,0.6,24.849999999999998,2.0,,1.0,1.0,4.0,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,4.0,1.0,,,2.0,2.0,,,2.0,1.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.1,,0.25,0.4,0.3333333333333333,,0.6666666666666666,0.5,0.8,0.2,0.2,1.0,0.4,,0.2857142857142857,0.25,0.2,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-458-84,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Howard Eisley, Latrell Sprewell","Anderson, Nailon, Weatherspoon, Eisley, Sprewell",1000-1924-221-458-84,NYK,68.0,2,1.0,3.0,2.0,1,2.0,1.0,1.0,3,2.0,1.0,2.0,,,,,1.0,2.0,,5.0,2.0,1.0,1.0,,2.0,1.0,2.0,,5.0,,2.0,2.0,,,1.0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,3.0,5.0,2.0,,,0.5,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,0.625,1.0,0.625,,,,1.0,,,1.0,1.0,,,,,63.529411764705884,23.5,21.0,23.5,21.0,0.6666666666666666,,,,,,,,,1.0,0.6666666666666666,1.0,0.4514,0.3483,0.4514,0.25,0.3333333333333333,0.4,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,0.5,0.5,0.3333333333333333,,1.0,23.3,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-458-969,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Howard Eisley, Travis Knight","Anderson, Nailon, Weatherspoon, Eisley, Knight",1000-1924-221-458-969,NYK,439.0,1,7.0,-9.0,14.0,15,,1.0,,29,1.0,,,,,1.0,5.0,1.0,6.0,5.0,7.0,16.0,,,,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,2.0,4.0,,4.0,,,1.0,,3.0,,2.0,5.0,8.0,,4.0,,7.0,,,1.0,1.0,0.16666666666666666,,,0.14285714285714285,,,0.3181818181818182,,,,,0.6666666666666666,,1.0,0.75,,,0.5,1.0,1.0,,95.125284738041,15.714285714285714,14.6,15.714285714285714,14.533333333333333,0.14285714285714285,,,,,0.7142857142857143,0.2,0.2,1.0,,,0.2857142857142857,0.44371428571428567,,,0.36363636363636365,0.4,,,14.916666666666666,,,,,1.0,1.0,1.0,,,2.0,,2.0,,1.0,,,0.14285714285714285,,0.6666666666666666,,,,,,0.14285714285714285,,26.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-458-970,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Howard Eisley, Othella Harrington","Anderson, Nailon, Weatherspoon, Eisley, Harrington",1000-1924-221-458-970,NYK,146.0,1,2.0,3.0,4.0,3,,3.0,,7,2.0,,,,,1.0,1.0,3.0,3.0,1.0,7.0,4.0,,,,,,,,,6.0,,,,3.0,3.0,,1.0,6.0,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,7.0,,,1.0,1.0,1.0,,,1.0,,,0.875,,,,,,,,,,,,,,,69.04109589041096,16.0,27.333333333333332,16.0,26.0,0.6666666666666666,,,,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.5347666666666667,,,0.25,0.25,,,6.766666666666667,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-703-84,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Kurt Thomas, Latrell Sprewell","Anderson, Nailon, Weatherspoon, Thomas, Sprewell",1000-1924-221-703-84,NYK,179.0,2,3.0,2.0,5.0,4,,,,9,,,,,,1.0,3.0,1.0,3.0,,8.0,6.0,,,,,,,,,2.0,,,,1.0,2.0,,1.0,5.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,8.0,,,1.0,1.0,0.3333333333333333,,,0.8,,,0.8,,,,,,,,,,,,,,,72.40223463687151,16.0,24.75,16.0,24.75,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.43917,,,,,,,17.333333333333332,,,,,2.0,2.0,2.0,,1.0,,,,,,,,0.4,,,,,,,,0.4,,24.65,,,2.0,,,2.0,,,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-221-84-970,1610612752,"Shandon Anderson, Lee Nailon, Clar. Weatherspoon, Latrell Sprewell, Othella Harrington","Anderson, Nailon, Weatherspoon, Sprewell, Harrington",1000-1924-221-84-970,NYK,146.0,2,2.0,1.0,4.0,5,,,,9,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,1.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,0.16666666666666666,,,,,1.0,,,1.0,,,1.0,1.0,,,88.76712328767124,15.75,16.6,15.75,16.6,0.5,,,,,,,,,,,1.0,0.549475,,,0.3333333333333333,0.5,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,0.5,,,,,,,,0.5,,25.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-2421-703-84,1610612752,"Shandon Anderson, Lee Nailon, Frank Williams, Kurt Thomas, Latrell Sprewell","Anderson, Nailon, Williams, Thomas, Sprewell",1000-1924-2421-703-84,NYK,74.0,2,1.0,4.0,3.0,2,3.0,2.0,,5,1.0,,1.0,,,,,1.0,1.0,2.0,4.0,,,,,,1.0,1.0,2.0,4.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,4.0,,1.0,1.0,4.0,4.0,3.0,,,1.0,,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,,,,,97.29729729729729,12.0,19.0,12.0,16.5,1.0,,,,,,,,,,1.0,1.0,0.5892,,0.5892,0.5,0.5,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
1000-1924-2421-703-969,1610612752,"Shandon Anderson, Lee Nailon, Frank Williams, Kurt Thomas, Travis Knight","Anderson, Nailon, Williams, Thomas, Knight",1000-1924-2421-703-969,NYK,21.0,1,,-2.0,,1,,,,1,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2003,2002-03,True
