EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,LongMidRangeFrequency,Avg2ptShotDistance,Minutes,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Steals,BadPassSteals,Arc3Frequency,PenaltyArc3Frequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,ShootingFouls,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,SecondChanceFg3Pct,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,OffensiveGoaltends,PtsUnassisted3s,HeaveMakes,HeaveAttempts,3SecondViolations,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1510-2200-2203-2248-2400,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Earl Watson, Drew Gooden","Knight, Gasol, Battier, Watson, Gooden",1510-2200-2203-2248-2400,MEM,102.0,1,,4.0,3.0,,,7.0,1.0,1.0,,,,,,,2.0,4.0,,,,4.0,4.0,,,,,,,4.0,,2.0,,2.0,,1.0,4.0,,,,,,,,4.0,,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,,98.82352941176471,13.0,16.666666666666668,11.75,16.666666666666668,0.25,1.0,1.0,1.0,,,,,,,,,0.25,0.44125,,,,,3.0,,,,0.75,11.25,2.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,0.3886,,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2248-2415,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Earl Watson, Ryan Humphrey","Knight, Gasol, Battier, Watson, Humphrey",1510-2200-2203-2248-2415,MEM,819.0,3,10.0,25.0,26.0,8.0,3.0,51.0,5.0,7.0,2.0,3.0,,,,,13.0,23.0,,1.0,5.0,31.0,21.0,4.0,6.0,,,2.0,10.0,16.0,,8.0,,8.0,,4.0,16.0,2.0,1.0,2.0,1.0,4.0,8.0,,25.0,10.0,8.0,1.0,0.6153846153846154,0.6666666666666666,,,,,0.5652173913043478,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.5740740740740741,0.7142857142857143,0.041666666666666664,1.0,89.67032967032966,16.04,16.076923076923077,14.6,15.076923076923077,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.8,,,,,0.5,0.6666666666666666,,,0.3333333333333333,0.4518708333333334,0.537,0.3225806451612903,25.4,0.32,6.0,1.0,0.043478260869565216,,0.25,8.417391304347825,14.0,1.0,,1.0,3.0,1.0,0.041666666666666664,,4.0,1.0,1.0,10.0,3.0,4.0,6.0,10.0,2.0,3.0,9.0,10.0,4.0,14.0,1.0,0.75,0.75,0.75,0.9,0.3,0.9090909090909091,0.2727272727272727,0.5,0.75,1.0,0.4166666666666667,0.25,1.0,0.41695,0.1935483870967742,4.0,3.0,1.0,,2.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,4.0,,,,,2.0,,,,,3.0,2.0,2.0,,,2.0,2.0,,0.14285714285714285,,,,,1.0,,0.2,1.0,0.4,0.4,,0.14814814814814814,0.12,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2248-2425,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Earl Watson, Robert Archibald","Knight, Gasol, Battier, Watson, Archibald",1510-2200-2203-2248-2425,MEM,24.0,1,,2.0,1.0,,,3.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,180.0,8.0,8.0,8.0,8.0,1.0,,,,,,,,,,,,1.0,0.69515,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2248-2471,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Earl Watson, Mike Batiste","Knight, Gasol, Battier, Watson, Batiste",1510-2200-2203-2248-2471,MEM,3502.0,18,10.0,120.0,116.0,70.0,41.0,236.0,20.0,31.0,12.0,19.0,3.0,9.0,3.0,6.0,39.0,71.0,6.0,27.0,25.0,121.0,111.0,19.0,40.0,5.0,19.0,14.0,67.0,50.0,18.0,25.0,6.0,31.0,3.0,12.0,68.0,10.0,9.0,19.0,13.0,19.0,31.0,4.0,105.0,67.0,70.0,4.0,0.6410256410256411,0.6578947368421053,1.0,0.2222222222222222,0.2631578947368421,0.2222222222222222,0.5492957746478874,0.475,0.4897959183673469,0.4491525423728814,0.5401785714285714,0.5075757575757576,0.2755102040816326,0.5263157894736842,97.0416904625928,14.758333333333333,14.922413793103448,14.183333333333334,14.310344827586206,0.3163265306122449,0.6451612903225806,0.8,0.6,0.09183673469387756,0.3333333333333333,0.3333333333333333,1.0,0.3220338983050847,0.631578947368421,0.1016949152542373,0.5,0.5918367346938775,0.5014102040816326,0.5019042372881356,0.5537190082644629,24.55185185185185,0.5833333333333334,24.0,9.0,0.1267605633802817,,0.24489795918367346,7.807042253521126,58.0,18.0,13.0,18.0,16.0,9.0,0.1836734693877551,0.22033898305084745,13.0,3.0,6.0,16.0,5.0,8.0,16.0,28.0,2.0,9.0,28.0,36.0,13.0,49.0,1.0,0.625,0.65,0.7272727272727273,0.717948717948718,0.28125,0.6538461538461539,0.23529411764705882,0.3,0.5454545454545454,0.9285714285714286,0.16326530612244897,0.6,0.5,0.50315,0.1322314049586777,13.0,9.0,6.0,2.0,7.0,5.0,1.0,0.46153846153846156,0.42857142857142855,0.5416666666666666,0.5416666666666666,0.6923076923076923,6.0,2.0,2.0,3.0,3.0,1.0,9.0,1.0,1.0,3.0,13.0,4.0,4.0,,,4.0,2.0,,0.1935483870967742,0.15789473684210525,0.36363636363636365,0.18181818181818182,,0.6428571428571429,0.5,0.024390243902439025,0.5,0.375,0.46153846153846156,0.2,0.12037037037037036,0.16049382716049382,4.0,2.0,2.0,3.0,,0.23076923076923078,0.6666666666666666,,1.0,,3.0,1.0,1.0,3.0,3.0,0.5,0.1875,0.16666666666666666,0.17647058823529413,1.0,0.5,1.0,0.16666666666666666,,1.0,0.25,0.3333333333333333,2.0,0.15384615384615385,,,,,2.0,,,,,1.0,0.037037037037037035,0.05555555555555555,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2248-953,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Earl Watson, Lorenzen Wright","Knight, Gasol, Battier, Watson, Wright",1510-2200-2203-2248-953,MEM,1207.0,7,-19.0,36.0,36.0,12.0,12.0,72.0,5.0,9.0,4.0,4.0,,2.0,,1.0,8.0,21.0,2.0,8.0,7.0,29.0,48.0,5.0,8.0,,3.0,4.0,14.0,12.0,6.0,6.0,2.0,8.0,,5.0,18.0,7.0,4.0,9.0,2.0,9.0,10.0,2.0,25.0,14.0,12.0,1.0,0.75,0.75,1.0,0.25,,0.25,0.38095238095238093,0.625,0.3793103448275862,0.45454545454545453,0.4393939393939394,0.5384615384615384,0.27586206896551724,0.7777777777777778,85.89892294946148,16.333333333333332,17.194444444444443,14.38888888888889,15.333333333333334,0.3103448275862069,0.5555555555555556,0.8333333333333334,1.0,0.06896551724137931,,,,0.36363636363636365,1.0,0.09090909090909091,,0.5862068965517241,0.4928293103448276,0.5340909090909091,0.4827586206896552,24.6625,0.3333333333333333,8.0,3.0,0.14285714285714285,,0.27586206896551724,8.533333333333333,20.0,6.0,2.0,6.0,1.0,1.0,0.20689655172413793,0.18181818181818182,5.0,,,4.0,,3.0,4.0,4.0,,4.0,6.0,10.0,7.0,17.0,3.0,,0.3,0.3333333333333333,0.46153846153846156,0.3076923076923077,0.5,0.3888888888888889,0.3333333333333333,1.0,0.7142857142857143,0.13793103448275862,,,0.5291666666666667,0.13793103448275862,2.0,1.0,3.0,1.0,,4.0,1.0,0.6,0.3333333333333333,0.25,0.25,0.5,1.0,1.0,2.0,1.0,3.0,,2.0,,,1.0,4.0,1.0,1.0,,,1.0,,,0.3333333333333333,0.6,,0.5,,,1.0,,,0.25,0.25,0.2,0.12903225806451613,0.17391304347826086,,,1.0,2.0,,1.0,,1.0,,0.2,2.0,1.0,1.0,2.0,2.0,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2400-2471,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Drew Gooden, Mike Batiste","Knight, Gasol, Battier, Gooden, Batiste",1510-2200-2203-2400-2471,MEM,226.0,3,-11.0,8.0,8.0,3.0,5.0,16.0,3.0,4.0,,1.0,,,,,3.0,7.0,,,,6.0,17.0,,2.0,,,,,6.0,,3.0,,3.0,,3.0,6.0,,,,,1.0,,,4.0,,3.0,,1.0,1.0,,,,,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,,,101.94690265486726,15.375,12.875,14.5,11.5,0.5714285714285714,0.75,1.0,1.0,,,,,0.5,,,,0.5714285714285714,0.4793,0.43045,,,0.375,3.0,1.0,0.14285714285714285,,0.42857142857142855,7.814285714285715,4.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.25,,0.25,,,,0.5,,1.0,1.0,0.5206,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2400-445,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Drew Gooden, Wesley Person","Knight, Gasol, Battier, Gooden, Person",1510-2200-2203-2400-445,MEM,221.0,3,-1.0,10.0,8.0,7.0,8.0,18.0,,,,,,,,,3.0,6.0,,1.0,2.0,8.0,9.0,2.0,3.0,,1.0,2.0,6.0,4.0,,2.0,,2.0,,,4.0,,,1.0,1.0,3.0,3.0,1.0,8.0,6.0,7.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,0.6666666666666666,0.42857142857142855,0.5,0.4375,0.5,0.14285714285714285,,117.28506787330318,10.3,14.75,10.3,14.75,,,,,,,,,,,,,0.14285714285714285,0.35140714285714286,0.3319375,0.75,25.4,0.7,6.0,,,,0.8571428571428571,17.933333333333334,4.0,1.0,1.0,1.0,,,0.14285714285714285,0.25,1.0,,,,,,,2.0,,,2.0,3.0,,3.0,,,,,1.0,,1.0,,,,1.0,,,,,,3.0,2.0,1.0,,,1.0,,1.0,,0.5,0.5,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2400-953,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Drew Gooden, Lorenzen Wright","Knight, Gasol, Battier, Gooden, Wright",1510-2200-2203-2400-953,MEM,331.0,5,-2.0,11.0,10.0,1.0,3.0,21.0,2.0,6.0,,,,,,,3.0,11.0,,,4.0,10.0,12.0,,,,,1.0,1.0,4.0,,2.0,,2.0,,1.0,4.0,,,2.0,,3.0,8.0,1.0,8.0,1.0,1.0,,0.6666666666666666,1.0,,,,,0.2727272727272727,,0.2727272727272727,,0.3333333333333333,0.25,,,91.3595166163142,15.727272727272727,15.8,15.090909090909092,15.3,0.5454545454545454,0.3333333333333333,0.4,0.5,,,,,,,,,0.5454545454545454,0.5233,,0.1,,0.09090909090909091,3.0,2.0,0.18181818181818182,0.3333333333333333,0.2727272727272727,6.581818181818182,6.0,,,,1.0,,,,3.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,8.0,,0.25,0.25,0.25,0.6,0.625,0.6,0.625,0.5,,1.0,0.18181818181818182,1.0,0.25,0.61705,0.2,1.0,1.0,,,1.0,,,,,0.3333333333333333,0.5,1.0,,,,,,2.0,2.0,,1.0,,3.0,1.0,,,1.0,1.0,,,0.16666666666666666,,0.75,0.5,,1.0,,0.3333333333333333,,,,,0.21428571428571427,0.21428571428571427,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2471-445,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Mike Batiste, Wesley Person","Knight, Gasol, Battier, Batiste, Person",1510-2200-2203-2471-445,MEM,192.0,2,6.0,7.0,6.0,,,13.0,1.0,2.0,,,,,,,4.0,6.0,,,,8.0,2.0,,,,,,,4.0,,2.0,,2.0,,,4.0,1.0,1.0,2.0,,2.0,,,6.0,,,,0.5,0.6666666666666666,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,0.5,97.5,11.0,19.166666666666668,10.714285714285714,19.166666666666668,0.3333333333333333,0.5,0.5,,,,,,,,,,0.3333333333333333,0.4713833333333333,,,,,2.0,,,,0.3333333333333333,8.616666666666667,3.0,,,,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,0.3333333333333333,1.0,1.0,0.5403,0.25,2.0,2.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-2471-953,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Mike Batiste, Lorenzen Wright","Knight, Gasol, Battier, Batiste, Wright",1510-2200-2203-2471-953,MEM,79.0,1,,2.0,1.0,2.0,,3.0,,,,,,,,,,1.0,,1.0,2.0,2.0,2.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,54.68354430379747,28.5,22.0,15.5,22.0,,,,,,,,,,,,,0.5,0.494425,0.494425,1.0,24.5,1.0,1.0,,,,0.5,21.2,1.0,1.0,1.0,1.0,,,0.5,0.5,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2203-445-953,1610612763,"Brevin Knight, Pau Gasol, Shane Battier, Wesley Person, Lorenzen Wright","Knight, Gasol, Battier, Person, Wright",1510-2200-2203-445-953,MEM,373.0,5,-5.0,12.0,12.0,6.0,4.0,24.0,3.0,3.0,2.0,2.0,,,,,6.0,11.0,,,1.0,13.0,18.0,5.0,6.0,,,1.0,11.0,8.0,,4.0,,4.0,,2.0,8.0,1.0,,1.0,,,2.0,1.0,13.0,11.0,6.0,,0.6666666666666666,0.6666666666666666,,,,,0.5454545454545454,0.8333333333333334,0.5454545454545454,0.8333333333333334,0.5416666666666666,0.7857142857142857,,1.0,92.65415549597856,18.416666666666668,12.666666666666666,18.416666666666668,11.166666666666666,0.2727272727272727,1.0,1.0,0.6666666666666666,,,,,0.3333333333333333,1.0,,,0.2727272727272727,0.4222090909090909,0.4046666666666667,0.8461538461538461,,0.5,5.0,,,,0.45454545454545453,11.245454545454546,6.0,,,,1.0,1.0,,,,,,3.0,,,,4.0,,,2.0,2.0,,2.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,,1.0,0.5,0.2727272727272727,,,,,2.0,2.0,,,,,,,,0.4,0.4,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2248-2400-2471,1610612763,"Brevin Knight, Pau Gasol, Earl Watson, Drew Gooden, Mike Batiste","Knight, Gasol, Watson, Gooden, Batiste",1510-2200-2248-2400-2471,MEM,91.0,1,-4.0,3.0,3.0,,,6.0,,,,,,,,,1.0,3.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,94.94505494505495,16.333333333333332,14.0,16.333333333333332,14.0,,,,,,,,,,,,,,0.3526666666666667,,,,,2.0,,,,0.6666666666666666,12.033333333333333,2.0,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2248-2400-445,1610612763,"Brevin Knight, Pau Gasol, Earl Watson, Drew Gooden, Wesley Person","Knight, Gasol, Watson, Gooden, Person",1510-2200-2248-2400-445,MEM,233.0,1,1.0,8.0,7.0,,,15.0,2.0,3.0,,,,,,,4.0,5.0,,,,8.0,7.0,,,,,,,8.0,,4.0,,4.0,,2.0,8.0,1.0,1.0,3.0,,2.0,,,8.0,,,,1.0,1.0,,,,,0.8,,0.8,,0.8,,,0.3333333333333333,92.70386266094421,13.75,17.571428571428573,13.75,16.857142857142858,0.6,0.6666666666666666,1.0,1.0,,,,,,,,,0.6,0.5344,,,,,2.0,1.0,0.2,,0.4,7.38,4.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2248-2400-953,1610612763,"Brevin Knight, Pau Gasol, Earl Watson, Drew Gooden, Lorenzen Wright","Knight, Gasol, Watson, Gooden, Wright",1510-2200-2248-2400-953,MEM,221.0,3,2.0,6.0,7.0,,5.0,13.0,,,,,,,,,2.0,4.0,,1.0,2.0,6.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,6.0,,,,,,,,,,0.5,,0.4,,0.5,,0.2,1.0,84.70588235294119,21.5,13.142857142857142,20.833333333333332,13.142857142857142,,,,,,,,,,,,,0.2,0.39312,,,24.9,,2.0,,,,0.4,13.9,4.0,1.0,,1.0,1.0,1.0,0.2,,,,,2.0,,,,4.0,,,3.0,3.0,1.0,4.0,1.0,,,,1.0,,1.0,0.3333333333333333,,,1.0,0.4,,,,,1.0,,,,,,,,,0.5,0.5,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,,0.5,0.5,,0.16666666666666666,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2248-2415-2471,1610612763,"Brevin Knight, Pau Gasol, Earl Watson, Ryan Humphrey, Mike Batiste","Knight, Gasol, Watson, Humphrey, Batiste",1510-2200-2248-2415-2471,MEM,574.0,4,-2.0,16.0,15.0,8.0,5.0,31.0,2.0,8.0,2.0,3.0,,,,,4.0,15.0,,,4.0,12.0,14.0,3.0,7.0,,,2.0,8.0,6.0,,3.0,,3.0,,1.0,6.0,1.0,,4.0,2.0,3.0,8.0,,9.0,8.0,8.0,,0.75,1.0,,,,,0.26666666666666666,0.42857142857142855,0.26666666666666666,0.42857142857142855,0.3055555555555556,0.5,,0.25,77.77003484320558,19.625,17.333333333333332,16.125,16.266666666666666,0.5333333333333333,0.25,0.4,0.5,,,,,0.42857142857142855,0.6666666666666666,,,0.5333333333333333,0.47586666666666666,0.4856142857142857,0.6666666666666666,,0.5,5.0,4.0,0.26666666666666666,0.2,0.3333333333333333,7.5600000000000005,10.0,,,,2.0,2.0,,,4.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,2.0,5.0,3.0,5.0,6.0,11.0,1.0,0.2,0.2,0.25,0.6,0.45454545454545453,0.5,0.45454545454545453,,1.0,,0.13333333333333333,0.8,0.25,0.47828,0.25,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.2,0.25,1.0,1.0,,,1.0,,,3.0,,,1.0,3.0,,,,,,,,0.375,,0.5,0.5,,1.0,,,,0.5,0.5,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
1510-2200-2248-2425-2471,1610612763,"Brevin Knight, Pau Gasol, Earl Watson, Robert Archibald, Mike Batiste","Knight, Gasol, Watson, Archibald, Batiste",1510-2200-2248-2425-2471,MEM,279.0,2,1.0,8.0,8.0,3.0,3.0,16.0,1.0,1.0,,,,,,,2.0,4.0,,1.0,1.0,5.0,4.0,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,3.0,1.0,3.0,,0.5,0.5,,,,,0.5,,0.4,,0.4166666666666667,0.25,0.2,1.0,82.58064516129032,17.0,17.875,15.375,15.75,0.2,1.0,1.0,,,,,,,,,,0.4,0.46571999999999997,0.6474,0.2,23.8,0.375,2.0,1.0,0.25,,0.4,12.525,5.0,1.0,1.0,1.0,2.0,2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,,1.0,1.0,0.2,1.0,1.0,0.5197,0.4,1.0,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2003,2002-03,False
