EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGA,ShortMidRangeFrequency,Avg2ptShotDistance,DeadBallTurnovers,Offensive Fouls,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGM,PtsUnassisted2s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,FTDefRebounds,Travels,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LostBallSteals,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,ShootingFouls,LostBallTurnovers,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceTurnovers,OffArc3ReboundPct,Defensive 3 Seconds Violations,Loose Ball Fouls,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,HeaveAttempts,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGA,PtsUnassisted3s,SecondChanceArc3Frequency,SecondChanceArc3FGM,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,PenaltyArc3FGM,PenaltyArc3Accuracy,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Clear Path Fouls,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1498-1507-1719-1739-2216,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Zach Randolph","Daniels, Anderson, Wells, Patterson, Randolph",1498-1507-1719-1739-2216,POR,28.0,1,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,154.28571428571428,12.5,3.0,12.5,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-1739-739,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Rasheed Wallace","Daniels, Anderson, Wells, Patterson, Wallace",1498-1507-1719-1739-739,POR,22.0,1,1.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,,,,,2.0,,2.0,2.0,1.0,1.0,1.0,,65.45454545454545,22.0,,22.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-1739-937,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Scottie Pippen","Daniels, Anderson, Wells, Patterson, Pippen",1498-1507-1719-1739-937,POR,40.0,1,4.0,2.0,4.0,2.0,6.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,4.0,4.0,4.0,0.6666666666666666,0.6666666666666666,1.0,216.0,4.5,11.0,4.5,11.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.505525,0.505525,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-1739-976,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Jeff McInnis","Daniels, Anderson, Wells, Patterson, McInnis",1498-1507-1719-1739-976,POR,5.0,1,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,288.0,4.0,,4.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2616,0.2616,,1.0,1.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-2216-2417,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Qyntel Woods","Daniels, Anderson, Wells, Randolph, Woods",1498-1507-1719-2216-2417,POR,4.0,1,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,360.0,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-2216-717,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Arvydas Sabonis","Daniels, Anderson, Wells, Randolph, Sabonis",1498-1507-1719-2216-717,POR,310.0,2,12.0,9.0,2.0,2.0,21.0,3.0,14.0,4.0,,,,,3.0,,4.0,,13.0,,2.0,0.5909090909090909,,,97.54838709677419,12.833333333333334,17.333333333333332,11.5,17.333333333333332,,0.16666666666666666,10.0,2.0,0.18181818181818182,0.25,5.0,3.0,6.0,,1.0,,,4.0,7.0,3.0,,1.0,1.0,8.0,,4.0,5.0,3.0,11.0,2.0,,1.0,1.0,0.5714285714285714,,0.55,,0.3,0.6,0.5,0.5,1.0,,0.5,,,0.9,0.5570700000000001,0.50455,22.7,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.25,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5342,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-2216-905,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Dale Davis","Daniels, Anderson, Wells, Randolph, Davis",1498-1507-1719-2216-905,POR,314.0,2,11.0,11.0,5.0,7.0,22.0,3.0,13.0,5.0,2.0,4.0,,,2.0,1.0,3.0,,13.0,4.0,5.0,0.65,0.4,,100.89171974522293,13.545454545454545,15.0,13.545454545454545,15.0,0.3076923076923077,0.45454545454545453,8.0,2.0,0.2,0.4,5.0,,1.0,,,3.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,,8.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5555555555555556,0.25,0.5555555555555556,0.1111111111111111,,,,0.3333333333333333,,,0.25,0.6666666666666666,0.5458944444444445,0.4960375,23.82,1.0,0.1111111111111111,12.525,2.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,6.0,2.0,1.0,1.0,,,1.0,4.0,6.0,,6.0,,1.0,1.0,,,1.0,,1.0,0.4,0.4,0.8,,1.0,,0.8333333333333334,,,,0.5,1.0,1.0,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,,0.25,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-717-739,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Arvydas Sabonis, Rasheed Wallace","Daniels, Anderson, Wells, Sabonis, Wallace",1498-1507-1719-717-739,POR,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-717-937,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Arvydas Sabonis, Scottie Pippen","Daniels, Anderson, Wells, Sabonis, Pippen",1498-1507-1719-717-937,POR,1.0,1,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
1498-1507-1719-739-757,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Rasheed Wallace, Damon Stoudamire","Daniels, Anderson, Wells, Wallace, Stoudamire",1498-1507-1719-739-757,POR,41.0,1,2.0,2.0,2.0,2.0,4.0,,2.0,2.0,,2.0,,,,,,,2.0,2.0,2.0,1.0,1.0,,140.4878048780488,13.5,7.0,13.5,7.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.5283,0.5283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,True
