EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,Travels,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonShootingPenaltyNonTakeFouls,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,SelfOReb,LostBallSteals,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,PtsUnassisted3s,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1065-1500-1506-1733-1802,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Brad Miller","Strickland, Mercer, Croshere, Harrington, Miller",1065-1500-1506-1733-1802,IND,885.0,3,15.0,8.0,28.0,26.0,3.0,2.0,54.0,5.0,9.0,1.0,1.0,2.0,5.0,5.0,10.0,1.0,3.0,1.0,12.0,24.0,1.0,3.0,1.0,28.0,20.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,18.0,6.0,3.0,2.0,3.0,1.0,6.0,9.0,1.0,10.0,1.0,3.0,1.0,5.0,21.0,1.0,3.0,1.0,10.0,11.0,4.0,15.0,1.0,4.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,23.0,2.0,3.0,0.75,0.8181818181818182,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.625,0.3333333333333333,0.1111111111111111,0.25,0.4444444444444444,0.4,0.8333333333333334,0.25,0.3333333333333333,0.5,0.7333333333333333,0.2857142857142857,0.5,0.2,0.5,1.0,0.7142857142857143,1.0,0.3333333333333333,87.86440677966101,0.5,16.678571428571427,16.076923076923077,16.464285714285715,15.076923076923077,0.3333333333333333,0.5555555555555556,1.0,0.6,0.18518518518518517,0.4,0.6666666666666666,0.5,0.37037037037037035,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4703740740740741,0.49315,0.4127166666666667,0.03571428571428571,0.04,0.17857142857142858,0.07142857142857142,10.258333333333333,26.066666666666666,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-1897,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Metta World Peace","Strickland, Mercer, Croshere, Harrington, World Peace",1065-1500-1506-1733-1897,IND,557.0,2,9.0,-5.0,17.0,18.0,,,35.0,2.0,2.0,,,,3.0,5.0,7.0,,2.0,,7.0,12.0,,2.0,3.0,17.0,22.0,,,,,,,,,14.0,,,,2.0,,,7.0,,7.0,,2.0,,5.0,14.0,,,1.0,4.0,5.0,,5.0,,1.0,,1.0,1.0,3.0,,,5.0,2.0,,,,,,17.0,,,1.0,1.0,,,,0.5833333333333334,,,0.5,,,0.53125,,,0.14285714285714285,,,,0.8,,1.0,,0.8333333333333334,,,,,,0.6666666666666666,1.0,1.0,90.48473967684022,,19.235294117647058,12.777777777777779,19.235294117647058,12.0,0.14285714285714285,1.0,1.0,1.0,0.21428571428571427,,,,0.5,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,,,,,,,0.2857142857142857,,0.4289892857142857,,,0.125,0.14285714285714285,,,12.833333333333334,25.6,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-1902,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Jeff Foster","Strickland, Mercer, Croshere, Harrington, Foster",1065-1500-1506-1733-1902,IND,2267.0,12,38.0,-10.0,66.0,67.0,16.0,8.0,133.0,8.0,10.0,2.0,3.0,5.0,11.0,6.0,20.0,4.0,12.0,,19.0,41.0,4.0,15.0,8.0,58.0,68.0,2.0,3.0,,7.0,4.0,11.0,1.0,10.0,16.0,22.0,12.0,2.0,12.0,4.0,2.0,8.0,4.0,12.0,4.0,2.0,1.0,5.0,28.0,3.0,6.0,3.0,20.0,26.0,10.0,36.0,1.0,8.0,1.0,15.0,5.0,17.0,1.0,3.0,10.0,4.0,4.0,1.0,2.0,4.0,2.0,51.0,10.0,16.0,0.42105263157894735,0.4444444444444444,1.0,0.26666666666666666,0.26666666666666666,0.4634146341463415,0.6666666666666666,0.36363636363636365,0.44642857142857145,0.7,0.3333333333333333,0.475,0.7,0.35714285714285715,0.26785714285714285,0.04878048780487805,0.1,0.09090909090909091,0.6666666666666666,0.2857142857142857,0.75,0.2727272727272727,0.6764705882352942,0.28125,0.5,0.3076923076923077,0.25,0.8571428571428571,0.46153846153846156,0.8,0.5,84.48169386854875,0.5,17.303030303030305,16.791044776119403,16.393939393939394,16.238805970149254,0.17857142857142858,0.8,0.8888888888888888,0.25,0.19642857142857142,0.45454545454545453,0.5,0.2,0.35714285714285715,0.3,0.3,0.8333333333333334,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,,0.44642857142857145,0.3333333333333333,0.459625,0.50675,0.4130125,0.06779661016949153,0.09090909090909091,0.1206896551724138,0.1724137931034483,11.753658536585366,25.033333333333335,0.24242424242424243,2.0,2.0,2.0,14.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,0.5,0.4666666666666667,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.05357142857142857,0.5,0.4,0.5,1.0,0.16666666666666666,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-2056,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Primoz Brezec","Strickland, Mercer, Croshere, Harrington, Brezec",1065-1500-1506-1733-2056,IND,271.0,2,5.0,-6.0,8.0,8.0,1.0,,16.0,2.0,2.0,,,,,,3.0,,1.0,,2.0,5.0,,1.0,1.0,5.0,11.0,,,,,,1.0,,,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,3.0,3.0,,3.0,,1.0,,2.0,2.0,4.0,1.0,,1.0,1.0,,,,,,5.0,,1.0,0.5,0.5,,,,0.4,,,0.3333333333333333,,,0.4166666666666667,,,0.16666666666666666,,,,0.6,,,,0.5,,,,,1.0,,1.0,,85.01845018450184,,17.875,16.0,17.875,14.875,0.3333333333333333,1.0,1.0,0.5,,,,,0.5,,,,0.16666666666666666,,,,,,,0.5,,0.42922499999999997,,0.3413,0.16666666666666666,0.2,,,11.58,26.7,0.125,,,,8.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-2224,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Jamaal Tinsley","Strickland, Mercer, Croshere, Harrington, Tinsley",1065-1500-1506-1733-2224,IND,226.0,1,4.0,5.0,7.0,7.0,6.0,2.0,14.0,3.0,3.0,1.0,1.0,,1.0,,2.0,,1.0,,3.0,6.0,1.0,2.0,2.0,11.0,6.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,11.0,2.0,4.0,3.0,,1.0,,,1.0,1.0,2.0,,1.0,,,5.0,,2.0,,2.0,2.0,2.0,4.0,,1.0,,1.0,,,,,2.0,1.0,,,,,,8.0,11.0,6.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.6,0.5625,0.5,0.75,0.6875,0.75,0.9166666666666666,0.25,,,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.5,,1.0,,,1.0,,,89.20353982300885,,16.428571428571427,15.857142857142858,13.428571428571429,15.571428571428571,0.375,1.0,1.0,0.3333333333333333,0.125,,,,0.25,,,,0.125,,,,0.5,1.0,,0.625,,0.5151875,0.568425,0.5113083333333334,0.25,0.16666666666666666,0.2727272727272727,1.0,6.583333333333333,24.35,0.8571428571428571,,,,,3.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,0.125,1.0,0.5,,,0.5,1.0,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-397,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Reggie Miller","Strickland, Mercer, Croshere, Harrington, Miller",1065-1500-1506-1733-397,IND,26.0,1,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,0.5,,,,0.5,,,,,1.0,,,,110.76923076923076,,1.0,25.0,1.0,23.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,43.2,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1733-979,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Al Harrington, Jermaine O'Neal","Strickland, Mercer, Croshere, Harrington, O'Neal",1065-1500-1506-1733-979,IND,2125.0,10,35.0,-3.0,66.0,68.0,26.0,8.0,134.0,13.0,19.0,3.0,4.0,5.0,15.0,3.0,14.0,1.0,7.0,2.0,21.0,48.0,3.0,9.0,16.0,67.0,70.0,3.0,8.0,,6.0,11.0,23.0,2.0,31.0,28.0,14.0,9.0,6.0,7.0,1.0,4.0,14.0,3.0,17.0,1.0,8.0,3.0,3.0,37.0,4.0,5.0,6.0,22.0,30.0,9.0,39.0,1.0,3.0,1.0,6.0,3.0,14.0,1.0,1.0,22.0,9.0,6.0,5.0,1.0,6.0,4.0,61.0,31.0,26.0,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.4375,0.375,0.4782608695652174,0.4473684210526316,0.375,0.44,0.49264705882352944,0.375,0.5166666666666667,0.15789473684210525,0.08333333333333333,0.15789473684210525,0.06666666666666667,0.6111111111111112,0.18518518518518517,0.75,0.6666666666666666,0.6363636363636364,0.2727272727272727,0.3333333333333333,,0.6666666666666666,0.4666666666666667,0.6153846153846154,0.875,0.75,90.80470588235295,0.6666666666666666,15.136363636363637,16.558823529411764,14.257575757575758,15.544117647058824,0.3333333333333333,0.6842105263157895,0.8125,0.6153846153846154,0.2631578947368421,0.3333333333333333,0.35714285714285715,0.6,0.24561403508771928,0.21428571428571427,0.21428571428571427,1.0,0.12280701754385964,0.14285714285714285,0.16666666666666666,1.0,0.5,0.75,0.08,0.49122807017543857,0.14285714285714285,0.4756798245614035,0.48423333333333335,0.46846,0.13636363636363635,0.15789473684210525,0.08955223880597014,0.4626865671641791,8.741666666666667,25.200000000000003,0.3939393939393939,4.0,2.0,,13.0,7.0,8.0,2.0,,,,,,9.0,,2.0,3.0,,3.0,,,,,2.0,,,0.5,1.0,,0.3,,,0.03508771929824561,,,,,0.32,0.875,,2.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,0.1111111111111111,0.14285714285714285,0.03571428571428571,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1802-1886,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Brad Miller, Jonathan Bender","Strickland, Mercer, Croshere, Miller, Bender",1065-1500-1506-1802-1886,IND,262.0,1,4.0,-1.0,9.0,9.0,1.0,,18.0,1.0,2.0,,,,,3.0,5.0,,,,4.0,7.0,,,2.0,10.0,11.0,,,,,1.0,1.0,,2.0,2.0,6.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,3.0,3.0,,,2.0,1.0,,,,,,10.0,2.0,1.0,0.25,0.25,,,,0.5714285714285714,,1.0,0.5714285714285714,,1.0,0.625,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,,,98.93129770992367,,15.333333333333334,13.777777777777779,15.333333333333334,12.11111111111111,0.2857142857142857,0.5,0.5,,,,,,0.7142857142857143,0.6,0.6,0.3333333333333333,,,,,,,,0.2857142857142857,,0.4597857142857143,,0.3472,0.125,0.125,,0.2,13.585714285714285,,0.1111111111111111,1.0,1.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1802-1902,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Brad Miller, Jeff Foster","Strickland, Mercer, Croshere, Miller, Foster",1065-1500-1506-1802-1902,IND,189.0,1,3.0,-3.0,6.0,6.0,,,12.0,1.0,3.0,,,,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,5.0,8.0,,,,,,,,,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,2.0,2.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,5.0,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.625,,,0.625,,,0.25,0.3333333333333333,0.3333333333333333,,0.5,,,,0.5,,,,,,,1.0,,91.42857142857143,,18.833333333333332,12.666666666666666,18.833333333333332,12.666666666666666,0.75,0.3333333333333333,0.5,1.0,,,,,,,,,0.25,1.0,1.0,1.0,,,,1.0,1.0,0.680225,,,,,,,0.8333333333333334,24.5,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
1065-1500-1506-1802-397,1610612754,"Erick Strickland, Ron Mercer, Austin Croshere, Brad Miller, Reggie Miller","Strickland, Mercer, Croshere, Miller, Miller",1065-1500-1506-1802-397,IND,720.0,2,12.0,-11.0,21.0,23.0,4.0,1.0,44.0,2.0,2.0,1.0,1.0,,1.0,4.0,11.0,3.0,3.0,,6.0,14.0,3.0,3.0,2.0,23.0,34.0,1.0,2.0,,2.0,1.0,2.0,,2.0,8.0,4.0,9.0,2.0,3.0,3.0,,4.0,3.0,7.0,3.0,1.0,,3.0,17.0,,2.0,1.0,6.0,7.0,2.0,9.0,,,,5.0,3.0,4.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,21.0,2.0,4.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.42857142857142855,0.5,0.5,0.6176470588235294,0.5,0.5,0.6388888888888888,0.5,0.5,0.17647058823529413,,,,0.6,0.25,0.5,,0.5833333333333334,0.25,,0.14285714285714285,,0.6666666666666666,1.0,0.4,0.5,88.0,1.0,16.0,16.695652173913043,15.095238095238095,15.434782608695652,0.11764705882352941,1.0,1.0,0.5,0.058823529411764705,,,,0.6470588235294118,0.36363636363636365,0.36363636363636365,0.75,0.17647058823529413,1.0,1.0,1.0,0.5,1.0,,0.29411764705882354,1.0,0.43826176470588235,0.4591,0.40695,0.05555555555555555,0.06666666666666667,0.08695652173913043,0.08695652173913043,15.1,25.833333333333332,0.19047619047619047,,,,9.0,,,,,,,,,,,,5.0,3.0,2.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2003,2002-03,False
