EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,ShootingFouls,Minutes,FtPoints,PenaltyFtPoints,FTA,NonShootingFoulsDrawn,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LostBallTurnovers,Fg2aBlocked,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeAssists,LongMidRangeAssists,SecondChanceTurnovers,3SecondViolations,OffAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,SelfOReb,SelfORebPct,SecondChanceFtPoints,FTOffRebounds,BlockedLongMidRange,BlockedShortMidRange,OffFTReboundPct,Travels,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Clear Path Fouls,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1498-1507-1719-1739-2216,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Zach Randolph","Daniels, Anderson, Wells, Patterson, Randolph",1498-1507-1719-1739-2216,POR,28.0,1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,154.28571428571428,3.0,12.5,3.0,12.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8636,0.8636,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-1739-739,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Rasheed Wallace","Daniels, Anderson, Wells, Patterson, Wallace",1498-1507-1719-1739-739,POR,22.0,1,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,65.45454545454545,,22.0,,22.0,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-1739-937,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Scottie Pippen","Daniels, Anderson, Wells, Patterson, Pippen",1498-1507-1719-1739-937,POR,40.0,1,2.0,4.0,2.0,4.0,6.0,,,,,,,3.0,4.0,,,3.0,,1.0,1.0,1.0,3.0,3.0,2.0,,,,,,0.75,0.75,216.0,11.0,4.5,11.0,4.5,,,,,,,,,1.0,1.0,-1.0,1.0,1.0,3.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-1739-976,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Ruben Patterson, Jeff McInnis","Daniels, Anderson, Wells, Patterson, McInnis",1498-1507-1719-1739-976,POR,5.0,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,4.0,,4.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-2216-2417,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Qyntel Woods","Daniels, Anderson, Wells, Randolph, Woods",1498-1507-1719-2216-2417,POR,4.0,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,3.0,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-2216-717,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Arvydas Sabonis","Daniels, Anderson, Wells, Randolph, Sabonis",1498-1507-1719-2216-717,POR,310.0,2,9.0,12.0,2.0,2.0,21.0,1.0,1.0,,,2.0,5.0,4.0,14.0,1.0,1.0,2.0,2.0,,,3.0,4.0,2.0,2.0,,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,97.54838709677419,17.333333333333332,12.833333333333334,17.333333333333332,11.5,0.16666666666666666,1.0,1.0,,,0.3333333333333333,0.423025,0.3131,0.5,0.2222222222222222,-10.0,2.0,5.0,,,,,1.0,,1.0,,,1.0,3.0,3.0,0.16666666666666666,0.5,0.5,,0.16666666666666666,,27.2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,10.379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-2216-905,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Zach Randolph, Dale Davis","Daniels, Anderson, Wells, Randolph, Davis",1498-1507-1719-2216-905,POR,314.0,2,11.0,11.0,7.0,5.0,22.0,1.0,3.0,1.0,1.0,2.0,7.0,5.0,13.0,2.0,3.0,5.0,2.0,,,4.0,5.0,5.0,7.0,1.0,0.2857142857142857,0.6666666666666666,0.25,0.5,0.2777777777777778,0.5,100.89171974522293,15.0,13.545454545454545,15.0,13.545454545454545,0.375,0.3333333333333333,0.3333333333333333,0.25,1.0,0.5,0.4043,0.456725,1.0,0.6363636363636364,-8.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,5.0,0.125,1.0,1.0,,0.125,0.25,23.9,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,3.0,2.0,0.5,0.5,0.3333333333333333,,1.0,1.0,1.0,1.0,0.25,,,0.25,9.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-717-739,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Arvydas Sabonis, Rasheed Wallace","Daniels, Anderson, Wells, Sabonis, Wallace",1498-1507-1719-717-739,POR,14.0,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-717-937,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Arvydas Sabonis, Scottie Pippen","Daniels, Anderson, Wells, Sabonis, Pippen",1498-1507-1719-717-937,POR,1.0,1,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,0.5,0.5,1440.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
1498-1507-1719-739-757,1610612757,"Antonio Daniels, Derek Anderson, Bonzi Wells, Rasheed Wallace, Damon Stoudamire","Daniels, Anderson, Wells, Wallace, Stoudamire",1498-1507-1719-739-757,POR,41.0,1,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,140.4878048780488,7.0,13.5,7.0,13.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6001,0.6001,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2003,2002-03,False
