EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyFtPoints,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAssists,BadPassTurnovers,LongMidRangePctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,DefThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,SelfORebPct,LostBallSteals,PtsPutbacks,HeaveAttempts,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Corner3Assists,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1496-1609-1730-2422-243,1610612755,"Keith Van Horn, Art Long, Brian Skinner, John Salmons, Aaron McKie","Van Horn, Long, Skinner, Salmons, McKie",1496-1609-1730-2422-243,PHI,118.0,1,2.0,1.0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,5.0,1.0,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,122.03389830508475,11.6,12.0,11.4,12.0,0.25,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.460175,0.460175,1.0,14.45,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1730-2422-947,1610612755,"Keith Van Horn, Art Long, Brian Skinner, John Salmons, Allen Iverson","Van Horn, Long, Skinner, Salmons, Iverson",1496-1609-1730-2422-947,PHI,100.0,1,2.0,6.0,4.0,4.0,3.0,,8.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.875,0.8333333333333334,1.0,0.8333333333333334,0.25,115.19999999999999,7.75,17.25,7.75,17.25,,,,,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.631775,0.6007,0.625,,24.5,0.75,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1730-243-727,1610612755,"Keith Van Horn, Art Long, Brian Skinner, Aaron McKie, Eric Snow","Van Horn, Long, Skinner, McKie, Snow",1496-1609-1730-243-727,PHI,222.0,1,4.0,-4.0,7.0,7.0,7.0,1.0,14.0,,,2.0,1.0,2.0,1.0,2.0,,4.0,1.0,2.0,5.0,9.0,,4.0,1.0,2.0,5.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,7.0,1.0,0.5,0.5,0.5,,,0.25,0.25,0.35714285714285715,0.35714285714285715,0.3333333333333333,90.8108108108108,18.0,13.714285714285714,16.285714285714285,13.142857142857142,,0.3333333333333333,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.46960833333333335,0.46960833333333335,1.0,8.675,27.15,1.0,,2.0,,2.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,0.3333333333333333,,0.14285714285714285,0.2,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1730-727-947,1610612755,"Keith Van Horn, Art Long, Brian Skinner, Eric Snow, Allen Iverson","Van Horn, Long, Skinner, Snow, Iverson",1496-1609-1730-727-947,PHI,177.0,1,3.0,-3.0,6.0,8.0,6.0,,14.0,1.0,,1.0,,,,,1.0,3.0,,,4.0,7.0,1.0,3.0,,,4.0,,,,,,1.0,,2.0,,,4.0,4.0,6.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,113.89830508474576,11.5,13.5,11.5,12.625,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.48796666666666666,0.48796666666666666,1.0,8.066666666666666,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,,4.0,2.0,,,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1761-243-727,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Aaron McKie, Eric Snow","Van Horn, Long, Buckner, McKie, Snow",1496-1609-1761-243-727,PHI,153.0,2,3.0,-2.0,5.0,5.0,,,10.0,,1.0,1.0,,,,,2.0,3.0,,,4.0,6.0,,,,,,,,,,,2.0,,4.0,,,4.0,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,94.11764705882354,15.4,15.2,15.4,15.2,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,,0.5073333333333333,,,6.8,,,1.0,2.0,,,,4.0,2.0,1.0,2.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,2.0,,,2.0,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1761-243-947,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Aaron McKie, Allen Iverson","Van Horn, Long, Buckner, McKie, Iverson",1496-1609-1761-243-947,PHI,129.0,1,2.0,-4.0,4.0,4.0,,,8.0,1.0,,2.0,,,,,1.0,3.0,,,2.0,6.0,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,89.30232558139535,22.0,10.25,22.0,10.25,0.3333333333333333,0.6666666666666666,,,,,,,,,,,0.355,,,15.233333333333334,,,,,,,,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1761-727-947,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Eric Snow, Allen Iverson","Van Horn, Long, Buckner, Snow, Iverson",1496-1609-1761-727-947,PHI,230.0,2,4.0,4.0,8.0,7.0,5.0,1.0,15.0,2.0,,1.0,,1.0,,,3.0,6.0,,1.0,6.0,2.0,2.0,4.0,,,4.0,,,1.0,,,3.0,,6.0,1.0,1.0,4.0,4.0,5.0,,,,,0.5,0.5,0.42857142857142855,0.5,0.375,0.4,0.14285714285714285,93.91304347826086,17.5,12.857142857142858,17.25,12.857142857142858,0.2857142857142857,0.14285714285714285,,,0.14285714285714285,,,,,,0.5714285714285714,,0.4602928571428571,0.4144,0.6666666666666666,4.95,28.9,0.625,2.0,3.0,1.0,1.0,,6.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,,,5.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,0.25,,,,1.0,,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.4839,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-1928-2422-947,1610612755,"Keith Van Horn, Art Long, Todd MacCulloch, John Salmons, Allen Iverson","Van Horn, Long, MacCulloch, Salmons, Iverson",1496-1609-1928-2422-947,PHI,262.0,1,4.0,5.0,9.0,8.0,5.0,2.0,17.0,2.0,1.0,2.0,1.0,1.0,,,3.0,9.0,1.0,1.0,12.0,7.0,2.0,6.0,,,7.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,9.0,7.0,5.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.45,0.3333333333333333,0.5,0.4375,0.1,93.4351145038168,14.666666666666666,16.25,13.777777777777779,15.625,0.2,0.2,0.5,0.5,0.1,1.0,1.0,1.0,,,0.6,1.0,0.51685,0.5142166666666667,0.5833333333333334,6.188888888888889,24.9,0.5555555555555556,2.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,7.0,1.0,4.0,,1.0,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.75,,0.5,0.4,0.6666666666666666,0.5,0.5,0.3333333333333333,0.09090909090909091,0.1,,3.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,0.75,0.5,0.5,0.5,1.0,,0.25,3.0,2.0,0.2222222222222222,0.4,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-2422-243-727,1610612755,"Keith Van Horn, Art Long, John Salmons, Aaron McKie, Eric Snow","Van Horn, Long, Salmons, McKie, Snow",1496-1609-2422-243-727,PHI,113.0,1,2.0,-1.0,3.0,3.0,,1.0,6.0,2.0,,,,2.0,,,1.0,3.0,,2.0,2.0,3.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,0.2,,0.2,,0.4,76.46017699115045,27.333333333333332,10.333333333333334,21.666666666666668,10.333333333333334,0.4,,,,0.4,,,,,,0.6,,0.47243,,,6.266666666666667,24.2,,1.0,1.0,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,0.2,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,0.5,0.5,,,,,0.4781,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
1496-1609-2422-243-947,1610612755,"Keith Van Horn, Art Long, John Salmons, Aaron McKie, Allen Iverson","Van Horn, Long, Salmons, McKie, Iverson",1496-1609-2422-243-947,PHI,54.0,2,1.0,2.0,2.0,2.0,,,4.0,,,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,1.0,,2.0,,,2.0,,,,,,,1.0,,0.5,,0.5,,0.5,106.66666666666666,7.5,19.5,7.5,19.5,,,,,0.5,,,,,,1.0,,0.547775,,,,24.8,,1.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,True
