EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsPutbacks,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShortMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PtsUnassisted3s,BlockedAtRim,DefensiveGoaltends,OffAtRimReboundPct,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SelfOReb,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,3SecondViolations,Travels,HeaveAttempts,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
124-1513-1517-1710-754,1610612758,"Vlade Divac, Scot Pollard, Bobby Jackson, Mike Bibby, Jim Jackson","Divac, Pollard, Jackson, Bibby, Jackson",124-1513-1517-1710-754,SAC,126.0,1,2.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,2.0,6.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,1.0,91.42857142857143,12.5,19.0,12.5,19.0,0.25,1.0,1.0,0.5,1.0,1.0,0.25,0.25,0.4375,14.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1513-1710-57-754,1610612758,"Vlade Divac, Scot Pollard, Mike Bibby, Doug Christie, Jim Jackson","Divac, Pollard, Bibby, Christie, Jackson",124-1513-1710-57-754,SAC,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1513-1710-57-978,1610612758,"Vlade Divac, Scot Pollard, Mike Bibby, Doug Christie, Peja Stojakovic","Divac, Pollard, Bibby, Christie, Stojakovic",124-1513-1710-57-978,SAC,625.0,1,10.0,-1.0,19.0,19.0,38.0,,2.0,5.0,8.0,2.0,6.0,12.0,2.0,20.0,21.0,,2.0,2.0,6.0,8.0,12.0,16.0,0.5,0.42857142857142855,0.5263157894736842,0.14285714285714285,0.5454545454545454,0.6666666666666666,0.5714285714285714,,0.6666666666666666,0.5,87.552,17.842105263157894,15.052631578947368,15.31578947368421,13.736842105263158,0.14285714285714285,,,0.5714285714285714,0.625,0.625,0.14285714285714285,0.2857142857142857,0.44823571428571424,13.775,25.1,8.0,13.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,7.0,12.0,1.0,6.0,6.0,1.0,5.0,12.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.6666666666666666,0.5,0.08333333333333333,0.5,0.25,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.14285714285714285,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.2,1.0,0.2,0.623675,0.48787,0.17647058823529413,0.2,0.2,0.35,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1513-1710-754-978,1610612758,"Vlade Divac, Scot Pollard, Mike Bibby, Jim Jackson, Peja Stojakovic","Divac, Pollard, Bibby, Jackson, Stojakovic",124-1513-1710-754-978,SAC,60.0,1,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,,,,,5.0,1.0,1.25,1.25,0.5,,,,,,,72.0,12.5,35.0,12.5,35.0,,,,0.5,1.0,1.0,0.5,0.5,0.471725,17.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-1721-754,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Keon Clark, Jim Jackson","Divac, Jackson, Bibby, Clark, Jackson",124-1517-1710-1721-754,SAC,215.0,3,4.0,5.0,9.0,7.0,16.0,,3.0,1.0,2.0,2.0,2.0,6.0,2.0,10.0,5.0,2.0,2.0,1.0,,1.0,4.0,8.0,0.3333333333333333,0.4375,0.5,0.25,,1.0,1.0,,,,107.16279069767441,16.333333333333332,9.714285714285714,15.666666666666666,9.714285714285714,0.375,,,0.25,0.5,0.5,0.25,0.375,0.4160625,9.083333333333334,24.4,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,2.0,,,2.0,2.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,,1.0,5.0,,2.0,3.0,,1.0,,2.0,,2.0,,1.0,2.0,3.0,,1.0,4.0,2.0,,,,,,6.0,6.0,,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,0.6,0.3333333333333333,,,0.5,,0.4,0.6666666666666666,,,,1.0,,0.125,1.0,1.0,,1.0,0.5,1.0,,,0.25,1.0,0.25,0.4212,0.4627375,0.2,0.25,0.2,0.6,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,2.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-185-754,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Chris Webber, Jim Jackson","Divac, Jackson, Bibby, Webber, Jackson",124-1517-1710-185-754,SAC,321.0,2,5.0,3.0,8.0,9.0,17.0,2.0,4.0,,,1.0,3.0,5.0,1.0,8.0,5.0,2.0,1.0,,3.0,3.0,4.0,6.0,0.6,0.5,0.5714285714285714,0.16666666666666666,1.0,,0.75,,1.0,,76.26168224299066,19.125,18.666666666666668,16.875,17.0,0.6666666666666666,0.5,0.5,,,,0.16666666666666666,0.3333333333333333,0.46799999999999997,5.3,25.2,4.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,2.0,2.0,3.0,4.0,,,6.0,4.0,,2.0,2.0,1.0,,4.0,1.0,,1.0,2.0,,1.0,,,2.0,,,,2.0,,,2.0,1.0,,,,,,6.0,4.0,,0.6666666666666666,0.6666666666666666,,0.75,,0.75,1.0,0.75,,,1.0,,1.0,0.3333333333333333,,,1.0,1.0,,,0.16666666666666666,1.0,1.0,1.0,,,,,,0.25,1.0,,,0.48395,0.14285714285714285,0.16666666666666666,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-185-978,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Chris Webber, Peja Stojakovic","Divac, Jackson, Bibby, Webber, Stojakovic",124-1517-1710-185-978,SAC,184.0,2,3.0,,8.0,6.0,14.0,,2.0,2.0,2.0,1.0,3.0,5.0,2.0,9.0,9.0,2.0,1.0,1.0,,1.0,2.0,8.0,0.6,0.42857142857142855,0.5,0.2857142857142857,,1.0,0.5,,,1.0,109.56521739130434,15.375,10.166666666666666,15.375,10.166666666666666,0.2857142857142857,,,0.2857142857142857,1.0,1.0,0.14285714285714285,0.42857142857142855,0.44539999999999996,10.459999999999999,23.45,8.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,,,,1.0,1.0,3.0,5.0,2.0,3.0,9.0,4.0,,2.0,2.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,,4.0,,2.0,,,,,9.0,8.0,1.0,0.6666666666666666,0.6666666666666666,,0.6,,0.42857142857142855,0.5,0.5,,,,0.5,,0.25,0.5,,,,,,0.14285714285714285,1.0,1.0,1.0,0.5,,,,,0.14285714285714285,1.0,0.14285714285714285,,0.44539999999999996,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-2045-57,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Doug Christie","Divac, Jackson, Bibby, Turkoglu, Christie",124-1517-1710-2045-57,SAC,110.0,1,2.0,2.0,4.0,4.0,8.0,,,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,,1.0,1.0,2.0,3.0,3.0,5.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,,,1.0,104.72727272727273,11.25,16.25,11.25,16.25,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41723333333333334,15.65,25.3,4.0,4.0,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,5.0,2.0,,1.0,2.0,,1.0,5.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,5.0,4.0,,1.0,1.0,,0.5,,0.8333333333333334,,0.8333333333333334,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,0.3333333333333333,,0.41723333333333334,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-2045-754,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Jim Jackson","Divac, Jackson, Bibby, Turkoglu, Jackson",124-1517-1710-2045-754,SAC,540.0,3,9.0,6.0,18.0,18.0,36.0,4.0,4.0,1.0,1.0,3.0,8.0,8.0,3.0,27.0,21.0,8.0,3.0,,6.0,6.0,6.0,25.0,1.0,0.8636363636363636,0.9,0.2727272727272727,0.8571428571428571,,0.75,1.0,0.5,,96.0,12.38888888888889,17.61111111111111,11.61111111111111,15.61111111111111,0.36363636363636365,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,0.5454545454545454,0.49717727272727275,6.725,24.366666666666664,7.0,,2.0,3.0,3.0,1.0,1.0,,,,1.0,8.0,1.0,1.0,,,2.0,2.0,2.0,1.0,6.0,10.0,8.0,,4.0,4.0,1.0,1.0,8.0,,,,3.0,,3.0,,,3.0,1.0,1.0,1.0,5.0,,,8.0,3.0,1.0,2.0,1.0,2.0,2.0,10.0,7.0,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,,,1.0,,,,,,,1.0,,1.0,0.2727272727272727,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.5693,0.4467833333333333,0.21428571428571427,0.2727272727272727,0.07407407407407407,0.37037037037037035,0.3888888888888889,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,2.0,,,,,0.5,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1517-1710-2045-978,1610612758,"Vlade Divac, Bobby Jackson, Mike Bibby, Hedo Turkoglu, Peja Stojakovic","Divac, Jackson, Bibby, Turkoglu, Stojakovic",124-1517-1710-2045-978,SAC,420.0,2,7.0,-7.0,15.0,15.0,30.0,1.0,2.0,1.0,4.0,3.0,3.0,9.0,3.0,13.0,20.0,2.0,3.0,,3.0,3.0,6.0,13.0,0.3333333333333333,0.5,0.5,0.25,0.75,,0.75,,1.0,,102.85714285714286,17.466666666666665,10.533333333333333,16.933333333333334,10.266666666666667,0.16666666666666666,0.5,0.5,0.3333333333333333,0.25,0.25,0.25,0.5,0.4641208333333333,9.866666666666667,24.633333333333336,6.0,8.0,2.0,1.0,3.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,,,,1.0,3.0,3.0,,8.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,,2.0,2.0,2.0,5.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,,1.0,,8.0,6.0,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.6,0.3333333333333333,1.0,0.42857142857142855,1.0,,1.0,1.0,,,0.25,0.3333333333333333,0.5,1.0,1.0,0.5,,,,0.16666666666666666,1.0,0.5,0.5801,0.4799083333333333,0.07692307692307693,0.1,,0.6153846153846154,0.4,2.0,2.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,1.0,1.0,,1.0,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,6.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
