EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,LostBallSteals,PenaltyTurnovers,BlockedAtRim,PenaltyOffPossExcludingTakeFouls,DefArc3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyFG3M,PenaltyPoints,Fg2aBlocked,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,PenaltyCorner3Accuracy,PenaltyPointsPct,Arc3FGM,SecondChanceFtPoints,PenaltyFtPoints,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimAssists,AtRimPctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,Travels,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,PenaltyFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,BlockedLongMidRange,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,Blocked3s,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1499-2208-3-960-962,1610612738,"Tony Battie, Kedrick Brown, Grant Long, Tony Delk, Walter McCarty","Battie, Brown, Long, Delk, McCarty",1499-2208-3-960-962,BOS,28.0,2,,,1.0,2.0,,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,1.0,,154.28571428571428,,3.0,12.5,3.0,12.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,47.7,1.0,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2208-677-952-960,1610612738,"Tony Battie, Kedrick Brown, Eric Williams, Antoine Walker, Tony Delk","Battie, Brown, Williams, Walker, Delk",1499-2208-677-952-960,BOS,506.0,2,8.0,-7.0,15.0,15.0,10.0,4.0,30.0,5.0,8.0,2.0,,4.0,,1.0,,1.0,,1.0,3.0,5.0,13.0,1.0,4.0,4.0,17.0,24.0,1.0,3.0,,1.0,2.0,4.0,6.0,3.0,3.0,2.0,1.0,3.0,,,7.0,2.0,2.0,2.0,,4.0,4.0,8.0,1.0,1.0,,,,,,,2.0,4.0,5.0,1.0,2.0,,,,,,15.0,0.4,0.5,1.0,0.25,,0.25,0.38461538461538464,0.3333333333333333,0.38235294117647056,0.25,0.4473684210526316,0.25,0.23529411764705882,,,0.25,1.0,0.6666666666666666,0.5,0.36363636363636365,0.3333333333333333,,1.0,1.0,,,,0.1,85.37549407114625,,20.466666666666665,13.266666666666667,18.933333333333334,12.6,0.47058823529411764,0.625,0.625,0.23529411764705882,,,0.058823529411764705,,,,0.058823529411764705,,,,0.17647058823529413,0.5,0.25,,,0.7058823529411765,0.49913823529411766,0.4322,0.1111111111111111,0.14285714285714285,0.11764705882352941,6.2846153846153845,24.35,3.0,,,2.0,,1.0,,,3.0,1.0,,,0.41775,0.2,,,4.0,1.0,4.0,,0.5,0.6666666666666666,0.07692307692307693,,,,0.23529411764705882,1.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.0,0.4,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,,0.5,0.25,,,,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2208-952-960-962,1610612738,"Tony Battie, Kedrick Brown, Antoine Walker, Tony Delk, Walter McCarty","Battie, Brown, Walker, Delk, McCarty",1499-2208-952-960-962,BOS,229.0,2,4.0,2.0,8.0,8.0,1.0,,16.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,2.0,2.0,4.0,,3.0,2.0,6.0,4.0,,,,,,2.0,2.0,,2.0,1.0,,1.0,,,2.0,,,3.0,,3.0,,3.0,,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,,,,6.0,0.5,0.5,,,,,0.5,,0.2857142857142857,,0.375,,0.42857142857142855,,,,1.0,,1.0,,,,,,,,,,100.61135371179039,,18.125,10.5,18.125,10.5,0.2857142857142857,0.5,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,,,,,0.7142857142857143,0.5168857142857143,,0.25,0.4,,6.25,24.066666666666666,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.25,0.5,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-677-902,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Eric Williams, Bimbo Coles","Battie, Bremer, Long, Williams, Coles",1499-2452-3-677-902,BOS,126.0,1,2.0,2.0,4.0,4.0,,,8.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,2.0,3.0,,,,4.0,2.0,,,,,,4.0,,,,2.0,,2.0,,1.0,4.0,,,,2.0,3.0,,3.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,4.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,,,,0.6666666666666666,,,,,,,1.0,,,91.42857142857143,,13.5,18.0,13.5,18.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.35136666666666666,,,,,9.733333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-677-960,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Eric Williams, Tony Delk","Battie, Bremer, Long, Williams, Delk",1499-2452-3-677-960,BOS,105.0,1,2.0,1.0,3.0,2.0,,1.0,5.0,,,,,1.0,,1.0,,,,,1.0,,2.0,,1.0,2.0,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,0.25,1.0,0.3333333333333333,,1.0,0.5,,,1.0,0.3333333333333333,,1.0,,,,1.0,,,68.57142857142857,,17.333333333333332,26.5,14.666666666666666,26.5,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.4355,,0.25,0.3333333333333333,1.0,15.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-677-962,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Eric Williams, Walter McCarty","Battie, Bremer, Long, Williams, McCarty",1499-2452-3-677-962,BOS,117.0,2,2.0,1.0,4.0,4.0,,,8.0,,1.0,,,1.0,,,,,,,1.0,,2.0,1.0,1.0,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,3.0,,,,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,,,,0.5,,0.3333333333333333,,,,,,,,0.5,,98.46153846153847,,14.75,14.5,14.75,12.5,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.49545,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-952-960,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Antoine Walker, Tony Delk","Battie, Bremer, Long, Walker, Delk",1499-2452-3-952-960,BOS,61.0,1,1.0,-4.0,2.0,2.0,,,4.0,,,,,,,1.0,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,94.42622950819673,,26.0,4.5,26.0,4.5,,,,,,,1.0,,,,,,,,,,,,,,0.3566,,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-952-962,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Antoine Walker, Walter McCarty","Battie, Bremer, Long, Walker, McCarty",1499-2452-3-952-962,BOS,36.0,1,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,80.0,,18.0,18.0,18.0,18.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.4497,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-3-960-962,1610612738,"Tony Battie, J.R. Bremer, Grant Long, Tony Delk, Walter McCarty","Battie, Bremer, Long, Delk, McCarty",1499-2452-3-960-962,BOS,341.0,2,6.0,-6.0,10.0,10.0,1.0,1.0,20.0,2.0,3.0,1.0,1.0,2.0,,3.0,,,,,3.0,3.0,8.0,,3.0,,6.0,12.0,,1.0,,,,6.0,,,3.0,3.0,,3.0,,,6.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,3.0,4.0,1.0,,,,,,,,6.0,1.0,1.0,,,,,0.375,,0.2727272727272727,,0.2727272727272727,,0.2727272727272727,,0.5,0.2,,,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,,,0.5,,,84.4574780058651,,18.9,15.2,17.0,13.6,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.5,0.5,0.2727272727272727,,,,,,,,0.2727272727272727,1.0,,,,0.5454545454545454,0.47122272727272724,0.439,,,,9.9625,25.066666666666666,1.0,,1.0,,1.0,,,,1.0,,,1.0,0.42075,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-677-902-952,1610612738,"Tony Battie, J.R. Bremer, Eric Williams, Bimbo Coles, Antoine Walker","Battie, Bremer, Williams, Coles, Walker",1499-2452-677-902-952,BOS,34.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,84.70588235294117,,13.0,21.0,13.0,21.0,,,,,,,,,,,1.0,,,,,,,,,1.0,0.486,,,,,,23.5,1.0,1.0,,,1.0,,,,1.0,,1.0,,0.486,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-677-952-960,1610612738,"Tony Battie, J.R. Bremer, Eric Williams, Antoine Walker, Tony Delk","Battie, Bremer, Williams, Walker, Delk",1499-2452-677-952-960,BOS,1393.0,7,23.0,9.0,39.0,38.0,,2.0,77.0,5.0,11.0,2.0,5.0,7.0,1.0,3.0,2.0,5.0,,,7.0,11.0,21.0,4.0,12.0,11.0,45.0,36.0,2.0,3.0,,,4.0,10.0,12.0,3.0,7.0,5.0,1.0,6.0,1.0,1.0,13.0,,3.0,8.0,8.0,17.0,3.0,20.0,1.0,1.0,,,,,2.0,,3.0,4.0,12.0,,5.0,,,,,,41.0,0.45454545454545453,0.5,0.25,0.3333333333333333,,0.3333333333333333,0.5238095238095238,0.6666666666666666,0.5151515151515151,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.36363636363636365,,0.5714285714285714,0.3,0.8888888888888888,,0.6956521739130435,0.16666666666666666,0.3333333333333333,0.5,,,0.6666666666666666,0.5,0.5,0.058823529411764705,79.59798994974875,,18.76923076923077,17.394736842105264,18.23076923076923,16.42105263157895,0.3333333333333333,0.45454545454545453,0.5,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.15151515151515152,0.4,0.4,0.5,0.21212121212121213,0.6666666666666666,,,,0.696969696969697,0.48421515151515154,0.4914,0.13157894736842105,0.19230769230769232,0.08888888888888889,7.238095238095238,24.59166666666667,13.0,1.0,4.0,5.0,5.0,1.0,1.0,,13.0,1.0,0.1,0.4,0.48439,0.3333333333333333,1.0,2.0,14.0,1.0,14.0,0.4,0.6,0.6363636363636364,0.047619047619047616,0.09090909090909091,0.6666666666666666,1.0,0.3111111111111111,2.0,,2.0,2.0,,1.0,,2.0,1.0,,1.0,0.2857142857142857,0.2857142857142857,,0.2857142857142857,3.0,0.6,1.0,2.0,4.0,,1.0,3.0,9.0,2.0,,1.0,2.0,,,,0.6,,,,0.2,0.5,,,0.4,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-677-952-962,1610612738,"Tony Battie, J.R. Bremer, Eric Williams, Antoine Walker, Walter McCarty","Battie, Bremer, Williams, Walker, McCarty",1499-2452-677-952-962,BOS,325.0,3,5.0,1.0,10.0,12.0,,,22.0,1.0,2.0,,1.0,3.0,1.0,1.0,,1.0,,,1.0,3.0,6.0,,2.0,2.0,8.0,7.0,,,,,,6.0,,,1.0,3.0,,3.0,,1.0,6.0,,,3.0,3.0,7.0,,7.0,,,,2.0,1.0,1.0,2.0,,2.0,2.0,4.0,,2.0,,,,,,8.0,1.0,1.0,,,,,0.5,,0.375,,0.4,,0.25,1.0,0.75,,1.0,,0.8571428571428571,,,,,,1.0,0.5,,,97.47692307692307,,17.3,12.666666666666666,17.3,12.5,0.25,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,0.125,1.0,1.0,1.0,0.125,,,,0.125,,,,,0.5,0.48994375,,0.2,0.25,,7.916666666666667,24.9,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.16666666666666666,0.5,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-677-960-962,1610612738,"Tony Battie, J.R. Bremer, Eric Williams, Tony Delk, Walter McCarty","Battie, Bremer, Williams, Delk, McCarty",1499-2452-677-960-962,BOS,198.0,1,3.0,-1.0,6.0,7.0,,1.0,13.0,3.0,4.0,,,,,,,1.0,,,2.0,3.0,4.0,1.0,3.0,,9.0,10.0,,,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,,,5.0,1.0,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,6.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.75,,0.6428571428571429,1.5,0.6428571428571429,1.5,0.42857142857142855,,1.0,,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,94.54545454545455,,16.0,14.571428571428571,14.333333333333334,14.571428571428571,0.5714285714285714,0.75,0.75,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,1.0,0.57905,,,,0.3333333333333333,2.175,24.133333333333336,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-902-952-962,1610612738,"Tony Battie, J.R. Bremer, Bimbo Coles, Antoine Walker, Walter McCarty","Battie, Bremer, Coles, Walker, McCarty",1499-2452-902-952-962,BOS,96.0,1,2.0,,3.0,3.0,,,6.0,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,2.0,,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,3.0,,,,0.5,,0.5,,,0.5,,0.5,,0.6666666666666666,,1.0,,,,1.0,,,,,,,1.0,,,90.0,,15.0,17.0,15.0,17.0,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.6666666666666666,0.5049,,,,,10.0,24.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-2452-952-960-962,1610612738,"Tony Battie, J.R. Bremer, Antoine Walker, Tony Delk, Walter McCarty","Battie, Bremer, Walker, Delk, McCarty",1499-2452-952-960-962,BOS,907.0,7,15.0,,27.0,28.0,5.0,4.0,55.0,4.0,8.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,,,8.0,7.0,17.0,3.0,10.0,2.0,25.0,25.0,1.0,3.0,,,2.0,6.0,8.0,9.0,8.0,3.0,3.0,6.0,2.0,,15.0,3.0,1.0,1.0,5.0,6.0,4.0,10.0,,4.0,3.0,2.0,2.0,,3.0,1.0,4.0,7.0,3.0,1.0,2.0,,,,,,23.0,0.42857142857142855,0.42857142857142855,1.0,0.3,,0.3,0.4117647058823529,0.3333333333333333,0.42592592592592593,0.3333333333333333,0.44642857142857145,0.3333333333333333,0.37037037037037035,0.6666666666666666,0.625,0.1,0.5,0.42857142857142855,0.6,0.23529411764705882,,0.2,,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.0,,87.32083792723263,,16.74074074074074,16.25,15.74074074074074,14.75,0.2962962962962963,0.5,0.5714285714285714,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.07407407407407407,0.5,1.0,,0.07407407407407407,1.0,1.0,1.0,0.2962962962962963,0.3333333333333333,,,,0.6666666666666666,0.50555,0.4718,0.07142857142857142,0.1111111111111111,0.08,5.458823529411765,25.04,2.0,,,2.0,,1.0,,,2.0,,,,0.45255,0.07407407407407407,,,2.0,2.0,2.0,,0.5,0.5,0.11764705882352941,0.125,1.0,,0.08,1.0,,,1.0,1.0,,,1.0,,,,0.125,0.125,1.0,0.125,1.0,0.25,,1.0,1.0,,,1.0,,,,2.0,,1.0,,,0.5,,0.5,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-3-677-902-960,1610612738,"Tony Battie, Grant Long, Eric Williams, Bimbo Coles, Tony Delk","Battie, Long, Williams, Coles, Delk",1499-3-677-902-960,BOS,116.0,1,2.0,,3.0,4.0,,1.0,7.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,4.0,1.0,5.0,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,0.5,,,0.6666666666666666,0.5,1.0,,,,,0.5,,,86.89655172413794,,13.0,19.25,13.0,10.0,0.5,,,0.5,,,,,,,,,,,,,,,,0.5,0.53965,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2003,2002-03,False
1499-3-902-952-962,1610612738,"Tony Battie, Grant Long, Bimbo Coles, Antoine Walker, Walter McCarty","Battie, Long, Coles, Walker, McCarty",1499-3-902-952-962,BOS,32.0,1,1.0,-4.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,135.0,,11.0,10.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-677-902-952-962,1610612738,"Tony Battie, Eric Williams, Bimbo Coles, Antoine Walker, Walter McCarty","Battie, Williams, Coles, Walker, McCarty",1499-677-902-952-962,BOS,172.0,1,3.0,1.0,5.0,4.0,,1.0,9.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,,3.0,5.0,,,,6.0,5.0,1.0,1.0,,,2.0,4.0,2.0,,,2.0,,2.0,,,4.0,,,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,4.0,0.6666666666666666,1.0,,,,,0.6,1.0,0.6,1.0,0.6,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,75.34883720930233,,17.6,21.0,17.2,21.0,0.2,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,1.0,,,,0.2,0.4367,0.6643,0.2,0.2,0.3333333333333333,9.9,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1610612738,2003,2002-03,False
1499-677-952-960-962,1610612738,"Tony Battie, Eric Williams, Antoine Walker, Tony Delk, Walter McCarty","Battie, Williams, Walker, Delk, McCarty",1499-677-952-960-962,BOS,631.0,3,11.0,-4.0,21.0,19.0,6.0,1.0,40.0,3.0,5.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,4.0,4.0,9.0,2.0,5.0,3.0,17.0,21.0,1.0,1.0,,,2.0,4.0,4.0,6.0,3.0,2.0,2.0,4.0,1.0,,10.0,,1.0,,7.0,8.0,1.0,9.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,,1.0,4.0,6.0,,,1.0,,1.0,1.0,,15.0,0.5,0.6666666666666666,1.0,0.4,,0.5,0.4444444444444444,1.0,0.5,1.0,0.5,1.0,0.35714285714285715,1.0,0.875,0.2,,,0.7777777777777778,0.14285714285714285,,0.3333333333333333,,,1.0,,,0.16666666666666666,91.283676703645,1.0,15.714285714285714,15.842105263157896,15.666666666666666,15.526315789473685,0.35714285714285715,0.6,0.75,0.21428571428571427,,,0.07142857142857142,1.0,1.0,,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,1.0,,,,0.7142857142857143,0.46605384615384615,0.5624,,,0.11764705882352941,5.866666666666666,31.360000000000003,7.0,,2.0,1.0,2.0,1.0,1.0,1.0,7.0,,,0.6666666666666666,0.513975,0.3333333333333333,,,3.0,1.0,3.0,,,0.2,0.1111111111111111,0.2,1.0,,0.17647058823529413,1.0,,3.0,1.0,1.0,1.0,,,2.0,2.0,1.0,0.25,0.25,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,,1.0,,,,,2.0,1.0,,,,,2.0,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
