EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,PlusMinus,OffPoss,TotalPoss,FtPoints,Points,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondsPlayed,Minutes,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,LongMidRangeFGM,PtsUnassisted2s,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,LostBallSteals,BlockedAtRim,OffensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,OffShortMidRangeReboundPct,BlockedShortMidRange,HeaveAttempts,FTOffRebounds,SelfOReb,OffFTReboundPct,SelfORebPct,SecondChanceFtPoints,PtsUnassisted3s,Travels,3SecondViolations,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGA,PenaltyArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1541-1572-1983-2214-2423,1610612761,"Alvin Williams, Nate Huffman, Jermaine Jackson, Michael Bradley, Chris Jefferies","Williams, Huffman, Jackson, Bradley, Jefferies",1541-1572-1983-2214-2423,TOR,1,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2050-2214-283,1610612761,"Alvin Williams, Nate Huffman, Morris Peterson, Michael Bradley, Lindsey Hunter","Williams, Huffman, Peterson, Bradley, Hunter",1541-1572-2050-2214-283,TOR,2,-1.0,5.0,11.0,,2.0,,,2.0,0.25,,,174.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,91.0344827586207,1.0,17.0,14.833333333333334,16.2,14.833333333333334,0.5,0.5,0.5,1.0,0.25,0.25,0.75,0.5648125,5.866666666666667,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2050-2423-966,1610612761,"Alvin Williams, Nate Huffman, Morris Peterson, Chris Jefferies, Jerome Williams","Williams, Huffman, Peterson, Jefferies, Williams",1541-1572-2050-2423-966,TOR,1,-2.0,2.0,5.0,,2.0,,,2.0,1.0,,,53.0,1.0,3.0,,,,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,135.8490566037736,,15.0,7.666666666666667,15.0,7.666666666666667,,,,,1.0,,,0.3729,17.4,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2050-283-702,1610612761,"Alvin Williams, Nate Huffman, Morris Peterson, Lindsey Hunter, Voshon Lenard","Williams, Huffman, Peterson, Hunter, Lenard",1541-1572-2050-283-702,TOR,2,-3.0,,3.0,,,,,,,,,16.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,270.0,,,5.333333333333333,,5.333333333333333,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2050-702-966,1610612761,"Alvin Williams, Nate Huffman, Morris Peterson, Voshon Lenard, Jerome Williams","Williams, Huffman, Peterson, Lenard, Williams",1541-1572-2050-702-966,TOR,4,-2.0,49.0,97.0,13.0,62.0,15.0,8.0,60.0,0.7261904761904762,0.1951219512195122,0.20512820512820512,1525.0,25.0,48.0,2.0,14.0,15.0,6.0,,23.0,35.0,2.0,64.0,28.0,14.0,15.0,9.0,31.0,2.0,10.0,1.0,12.0,2.0,14.0,3.0,3.0,3.0,6.0,1.0,9.0,1.0,5.0,16.0,3.0,2.0,2.0,2.0,2.0,0.6086956521739131,0.6086956521739131,0.6571428571428571,0.6621621621621622,0.05405405405405406,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.6111111111111112,0.15384615384615385,0.25,0.5,0.5714285714285714,91.59344262295082,1.0,13.795918367346939,17.6875,13.612244897959183,16.729166666666668,0.40540540540540543,0.9333333333333333,1.0,0.6428571428571429,0.16216216216216217,,0.4594594594594595,0.4836527027027027,7.442857142857143,26.05,15.0,2.0,18.0,2.0,2.0,0.3333333333333333,0.3333333333333333,19.0,6.0,6.0,7.0,14.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,11.0,4.0,22.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,22.0,19.0,1.0,0.5,0.5,1.0,0.8181818181818182,1.0,0.8181818181818182,1.0,0.8461538461538461,0.02857142857142857,0.06666666666666667,0.3333333333333333,1.0,1.0,1.0,0.3783783783783784,0.5,0.5,0.42857142857142855,1.0,0.05405405405405406,0.5,0.5,1.0,0.5454545454545454,1.0,0.5,0.4493,0.5193545454545455,0.03225806451612903,0.3548387096774194,0.3877551020408163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2214-2423-283,1610612761,"Alvin Williams, Nate Huffman, Michael Bradley, Chris Jefferies, Lindsey Hunter","Williams, Huffman, Bradley, Jefferies, Hunter",1541-1572-2214-2423-283,TOR,2,10.0,14.0,28.0,,14.0,,,12.0,0.5,,,470.0,8.0,14.0,3.0,2.0,4.0,3.0,2.0,4.0,9.0,5.0,4.0,2.0,1.0,3.0,,8.0,2.0,6.0,,6.0,3.0,9.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,0.25,0.3333333333333333,0.4444444444444444,0.5,0.35714285714285715,0.6666666666666666,,0.8571428571428571,0.4,0.8571428571428571,0.375,,1.0,1.0,85.7872340425532,1.0,16.928571428571427,16.642857142857142,16.0,15.928571428571429,0.2857142857142857,0.5,0.5,,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.5038464285714286,9.211111111111112,23.8,,1.0,6.0,,,0.3333333333333333,0.3333333333333333,,,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,6.0,3.0,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,0.4,0.4,1.0,,1.0,,1.0,,,,,1.0,0.6666666666666666,,0.14285714285714285,0.5,0.5,,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,0.3311,,0.14285714285714285,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-2214-283-702,1610612761,"Alvin Williams, Nate Huffman, Michael Bradley, Lindsey Hunter, Voshon Lenard","Williams, Huffman, Bradley, Hunter, Lenard",1541-1572-2214-283-702,TOR,1,3.0,4.0,7.0,1.0,7.0,1.0,1.0,7.0,0.875,0.25,0.3333333333333333,111.0,2.0,3.0,,2.0,2.0,,1.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,,,1.0,,1.0,,,,1.0,90.8108108108108,,15.0,17.0,15.0,17.0,0.5,1.0,1.0,1.0,,0.25,0.75,0.502975,3.1999999999999997,23.8,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1572-283-702-966,1610612761,"Alvin Williams, Nate Huffman, Lindsey Hunter, Voshon Lenard, Jerome Williams","Williams, Huffman, Hunter, Lenard, Williams",1541-1572-283-702-966,TOR,1,-9.0,9.0,17.0,2.0,9.0,2.0,1.0,7.0,0.5,0.1111111111111111,0.16666666666666666,261.0,4.0,8.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,18.0,2.0,1.0,2.0,1.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,,,,,,0.5,0.5,0.4,0.4375,0.375,1.0,,,,,0.2,,,,93.79310344827587,,15.88888888888889,14.75,15.666666666666666,13.625,0.375,0.3333333333333333,0.5,1.0,0.125,0.25,0.75,0.484525,5.16,24.333333333333332,1.0,1.0,2.0,1.0,,1.0,1.0,5.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,5.0,3.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,5.0,5.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,0.4,0.3333333333333333,,,,,0.125,,,,,0.125,,,,0.4,,,,0.43715000000000004,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,1.0,,1.0,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1609-1741-1747-2050,1610612761,"Alvin Williams, Art Long, Jelani McCoy, Rafer Alston, Morris Peterson","Williams, Long, McCoy, Alston, Peterson",1541-1609-1741-1747-2050,TOR,3,3.0,7.0,15.0,3.0,9.0,3.0,2.0,7.0,0.75,0.3333333333333333,0.3333333333333333,206.0,3.0,8.0,1.0,3.0,3.0,,,3.0,5.0,,6.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,1.0,4.0,2.0,2.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.5,0.6,0.6,,1.0,,1.0,0.5,1.0,0.5,,1.0,1.0,104.85436893203884,1.0,12.0,15.25,11.714285714285714,15.25,0.6,1.0,1.0,0.3333333333333333,,,0.6,0.5384599999999999,4.9,,,,4.0,,,,,,,,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,0.4,,,,,,,,,,,,0.5316,,0.2222222222222222,,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1609-1741-2050-2245,1610612761,"Alvin Williams, Art Long, Jelani McCoy, Morris Peterson, Damone Brown","Williams, Long, McCoy, Peterson, Brown",1541-1609-1741-2050-2245,TOR,1,2.0,2.0,4.0,,2.0,,,2.0,0.5,,,41.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,,1.0,,,,,,,,140.4878048780488,,8.0,12.5,8.0,12.5,0.5,1.0,1.0,,,,1.0,0.68445,,24.2,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
1541-1609-1741-283-702,1610612761,"Alvin Williams, Art Long, Jelani McCoy, Lindsey Hunter, Voshon Lenard","Williams, Long, McCoy, Hunter, Lenard",1541-1609-1741-283-702,TOR,1,-1.0,2.0,5.0,1.0,3.0,1.0,,3.0,0.5,,,97.0,2.0,3.0,,,,2.0,,1.0,2.0,,4.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,,,,1.0,,1.0,,,,,74.22680412371133,1.0,25.0,15.666666666666666,25.0,8.0,,,,,1.0,,,0.431,21.15,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2003,2002-03,True
