EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Fg2aBlocked,SecondChanceTurnovers,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,BadPassSteals,Travels,Technical Free Throw Trips,DefensiveGoaltends,BlockedAtRim,PenaltyCorner3FGA,PenaltyCorner3Frequency,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,3SecondViolations,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Defensive 3 Seconds Violations,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
124-1444-1517-1721-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Keon Clark, Doug Christie","Divac, Funderburke, Jackson, Clark, Christie",124-1444-1517-1721-57,SAC,180.0,1,3.0,-7.0,7.0,6.0,6.0,13.0,1.0,1.0,5.0,1.0,6.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,104.0,14.142857142857142,13.5,14.142857142857142,11.666666666666666,0.16666666666666666,0.8333333333333334,0.2,0.2,1.0,0.41845,17.716666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-1800-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Damon Jones, Peja Stojakovic","Divac, Funderburke, Jackson, Jones, Stojakovic",124-1444-1517-1800-978,SAC,285.0,1,5.0,-4.0,8.0,7.0,,15.0,1.0,,1.0,1.0,3.0,5.0,9.0,2.0,1.0,2.0,,5.0,1.0,4.0,5.0,,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,1.0,75.78947368421052,20.625,17.142857142857142,18.375,16.0,0.14285714285714285,0.14285714285714285,,,,0.5088785714285714,10.533333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.25,1.0,0.25,1.5,1.5,0.5714285714285714,0.6666666666666666,1.0,0.5,0.5,0.75,0.25,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,1.0,1.0,1.0,0.7142857142857143,0.6,23.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-185-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Chris Webber, Doug Christie","Divac, Funderburke, Jackson, Webber, Christie",124-1444-1517-185-57,SAC,485.0,1,8.0,,18.0,18.0,13.0,36.0,5.0,3.0,5.0,7.0,14.0,18.0,18.0,8.0,4.0,4.0,2.0,8.0,,5.0,10.0,1.0,1.0,,2.0,5.0,3.0,5.0,12.0,0.5714285714285714,0.6666666666666666,0.5,0.4375,0.5,,106.88659793814432,15.5,11.444444444444445,14.166666666666666,11.222222222222221,0.3125,0.3125,0.6,0.6,0.6666666666666666,0.449009375,10.057142857142859,4.0,2.0,4.0,,,,,2.0,,2.0,,1.0,6.0,,2.0,,,1.0,,1.0,4.0,5.0,3.0,,,,,,0.5,0.6,0.125,0.6,0.8,0.5,,0.7142857142857143,0.625,,1.0,,0.25,0.5,0.5,0.5,,,,,0.125,,,,0.375,0.3333333333333333,24.85,13.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,5.0,10.0,2.0,2.0,12.0,6.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,12.0,13.0,0.6666666666666666,0.5,0.4166666666666667,0.46153846153846156,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,0.4,0.4,0.5,0.5,0.5,0.25,0.3333333333333333,0.5,0.16666666666666666,0.5151375,0.4714375,0.058823529411764705,0.06666666666666667,0.6666666666666666,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-2045-2222,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Gerald Wallace","Divac, Funderburke, Jackson, Turkoglu, Wallace",124-1444-1517-2045-2222,SAC,247.0,2,4.0,-5.0,7.0,7.0,6.0,14.0,3.0,,3.0,1.0,8.0,2.0,7.0,,,,,,,3.0,6.0,,,,2.0,2.0,,2.0,2.0,,,0.125,0.125,0.1,,81.61943319838058,20.714285714285715,14.571428571428571,19.857142857142858,14.571428571428571,0.375,0.375,,,,0.429975,9.6125,2.0,,2.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,,,1.0,0.5,,1.0,,0.25,,,,,,,,,,,,0.25,,,5.0,,,,1.0,1.0,,,,,1.0,,1.0,6.0,,,2.0,2.0,,,3.0,,1.0,,,,4.0,2.0,,1.0,1.0,1.0,2.0,5.0,,0.16666666666666666,0.16666666666666666,0.125,0.5,1.0,0.5,,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,,,0.3518,0.4221,0.2,0.2,1.0,0.7142857142857143,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-2045-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Doug Christie","Divac, Funderburke, Jackson, Turkoglu, Christie",124-1444-1517-2045-57,SAC,217.0,2,4.0,7.0,8.0,6.0,6.0,14.0,1.0,2.0,4.0,3.0,8.0,11.0,4.0,6.0,3.0,4.0,2.0,9.0,,4.0,6.0,,,,,,1.0,1.0,9.0,1.0,1.0,0.375,0.5,0.55,,92.90322580645162,15.25,15.833333333333334,12.75,15.833333333333334,0.1111111111111111,0.4444444444444444,0.5,0.5,1.0,0.42825,11.075,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,2.0,3.0,1.0,1.0,,1.0,,,4.0,2.0,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,,1.0,,,1.0,0.4,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.1111111111111111,,,,0.4444444444444444,0.18181818181818182,25.5,8.0,,,1.0,3.0,,,1.0,2.0,1.0,3.0,,3.0,8.0,1.0,2.0,11.0,,,,2.0,,,,,,2.0,1.0,,,,,11.0,8.0,0.3333333333333333,0.375,0.5,0.55,0.4,0.5,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.37456666666666666,0.42825,0.1,0.1111111111111111,1.0,1.0,2.0,,,,,0.25,0.6666666666666666,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-2045-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Hedo Turkoglu, Peja Stojakovic","Divac, Funderburke, Jackson, Turkoglu, Stojakovic",124-1444-1517-2045-978,SAC,293.0,1,5.0,2.0,7.0,8.0,8.0,15.0,3.0,1.0,3.0,3.0,6.0,10.0,8.0,4.0,2.0,3.0,1.0,7.0,1.0,5.0,6.0,,,,,1.0,1.0,1.0,10.0,0.6666666666666666,0.6666666666666666,0.5,0.6428571428571429,0.625,1.0,73.72013651877133,17.285714285714285,21.5,17.0,19.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.4003785714285714,13.966666666666667,1.0,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,0.14285714285714285,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,24.7,4.0,,,,,2.0,,,1.0,,,,2.0,4.0,,1.0,5.0,2.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,5.0,4.0,,0.5,0.5,0.5,0.3333333333333333,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,0.37435,,,0.5,0.5714285714285714,1.0,1.0,,,,0.16666666666666666,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-2222-57,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Gerald Wallace, Doug Christie","Divac, Funderburke, Jackson, Wallace, Christie",124-1444-1517-2222-57,SAC,209.0,2,3.0,,7.0,7.0,7.0,14.0,2.0,1.0,2.0,2.0,5.0,6.0,6.0,4.0,2.0,2.0,1.0,4.0,,3.0,4.0,,,,1.0,1.0,,2.0,6.0,1.0,1.0,0.4,0.4,0.42857142857142855,,96.45933014354067,8.285714285714286,21.571428571428573,8.142857142857142,18.142857142857142,0.4,0.4,0.5,0.5,1.0,0.38584,9.620000000000001,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,,0.75,0.5,,0.5,1.0,0.2,,,,,,,,,,,,0.2,,,7.0,,1.0,,1.0,1.0,,,2.0,,1.0,,2.0,5.0,,2.0,6.0,,,1.0,1.0,,,1.0,,1.0,4.0,,2.0,,,,6.0,7.0,,0.4,0.4,0.42857142857142855,0.5,,1.0,,1.0,,0.5,0.5,1.0,1.0,,,0.2,,,0.5588,0.38584,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1517-57-978,1610612758,"Vlade Divac, Lawrence Funderburke, Bobby Jackson, Doug Christie, Peja Stojakovic","Divac, Funderburke, Jackson, Christie, Stojakovic",124-1444-1517-57-978,SAC,280.0,2,5.0,-1.0,10.0,11.0,7.0,21.0,3.0,1.0,1.0,5.0,7.0,11.0,12.0,4.0,2.0,2.0,1.0,4.0,,2.0,4.0,1.0,,1.0,2.0,4.0,,2.0,9.0,0.4,0.5,0.7142857142857143,0.625,0.6111111111111112,,108.0,15.5,11.363636363636363,15.0,11.363636363636363,0.375,0.125,1.0,1.0,1.0,0.55119375,4.885714285714286,2.0,2.0,3.0,,,,,1.0,,1.0,,,2.0,,1.0,,,1.0,,,2.0,2.0,2.0,,,,,,1.0,1.0,0.125,0.5,1.0,,,1.0,0.6666666666666666,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,0.125,,,,0.5,0.18181818181818182,24.6,7.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,3.0,5.0,,,6.0,6.0,2.0,,2.0,2.0,,4.0,,,3.0,1.0,,,,,6.0,7.0,1.0,0.6,0.6,0.6,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,0.4,0.5,,0.5574,0.5691200000000001,0.1111111111111111,0.125,0.5454545454545454,0.7,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1710-57-754,1610612758,"Vlade Divac, Lawrence Funderburke, Mike Bibby, Doug Christie, Jim Jackson","Divac, Funderburke, Bibby, Christie, Jackson",124-1444-1710-57-754,SAC,144.0,1,2.0,-5.0,5.0,5.0,5.0,10.0,2.0,,1.0,2.0,3.0,4.0,9.0,2.0,1.0,1.0,,2.0,,1.0,2.0,,,,,2.0,,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,100.0,13.0,15.8,9.6,15.8,0.6666666666666666,0.3333333333333333,,,,0.4040333333333333,11.566666666666668,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,2.0,3.0,,,4.0,2.0,,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,,,4.0,5.0,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,1.0,,1.0,1.0,0.5,,,,,,,,0.4040333333333333,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
124-1444-1721-1800-2222,1610612758,"Vlade Divac, Lawrence Funderburke, Keon Clark, Damon Jones, Gerald Wallace","Divac, Funderburke, Clark, Jones, Wallace",124-1444-1721-1800-2222,SAC,85.0,1,1.0,-4.0,2.0,2.0,2.0,4.0,,,1.0,,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,67.76470588235294,23.5,19.0,23.5,14.5,,1.0,,,,0.4048,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2003,2002-03,True
