EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,ShortMidRangePctBlocked,LongMidRangePctBlocked,PtsUnassisted3s,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyArc3FGM,Blocked3s,BlockedArc3,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
1088-1442-2419-361-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Tayshaun Prince, Clifford Robinson, Corliss Williamson","Atkins, Rebraca, Prince, Robinson, Williamson",1088-1442-2419-361-722,DET,382.0,1,6.0,-4.0,11.0,12.0,,,23.0,2.0,3.0,2.0,10.0,14.0,,,2.0,3.0,4.0,6.0,1.0,,3.0,,,2.0,3.0,2.0,10.0,,,0.5,,0.3333333333333333,1.0,1.0,1.0,,86.70157068062828,16.636363636363637,16.583333333333332,15.727272727272727,16.583333333333332,0.2222222222222222,0.5555555555555556,0.48831111111111114,0.2,0.2857142857142857,,25.833333333333332,,2.0,2.0,,,2.0,3.0,,1.0,,1.0,,,,4.0,6.0,,,,,,4.0,4.0,,2.0,,2.0,,2.0,,,4.0,1.0,1.0,1.0,,1.0,,,,0.5,0.5,,,,,0.6666666666666666,,0.4444444444444444,,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,9.016666666666667,1.0,,,,1.0,,,1.0,,,,,,2.0,,,2.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,0.6666666666666666,,,0.6666666666666666,0.4,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-361-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Rebraca, Robinson, Barry, Williamson",1088-1442-361-468-722,DET,3231.0,15,54.0,9.0,98.0,99.0,,20.0,197.0,11.0,17.0,20.0,101.0,92.0,,,11.0,32.0,41.0,47.0,5.0,,15.0,,9.0,25.0,25.0,13.0,92.0,,,0.5681818181818182,,0.22077922077922077,0.6956521739130435,0.72,0.5454545454545454,0.7,87.79944289693593,16.040816326530614,16.757575757575758,15.877551020408163,16.151515151515152,0.14285714285714285,0.44155844155844154,0.46074155844155845,0.14772727272727273,0.18309859154929578,,24.676470588235293,,9.0,17.0,,,9.0,25.0,9.0,18.0,,6.0,,,,27.0,60.0,9.0,,,,,34.0,20.0,21.0,17.0,7.0,24.0,,7.0,4.0,6.0,55.0,4.0,3.0,1.0,2.0,2.0,1.0,,,0.6296296296296297,0.6538461538461539,0.7777777777777778,0.5294117647058824,,0.5294117647058824,0.45,,0.525974025974026,,1.0,0.76,1.0,0.22077922077922077,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.3246753246753247,0.36,0.391304347826087,0.4444444444444444,0.23376623376623376,0.5,0.5,0.6666666666666666,0.07792207792207792,,,,,,,,,,9.148333333333333,6.0,1.0,2.0,9.0,1.0,1.0,3.0,1.0,9.0,2.0,9.0,5.0,7.0,,6.0,5.0,6.0,2.0,10.0,6.0,4.0,,,5.0,3.0,,2.0,5.0,4.0,,0.3333333333333333,0.625,0.75,0.08333333333333333,0.17647058823529413,0.6666666666666666,1.0,0.18181818181818182,,0.14634146341463414,0.125,0.125,0.3333333333333333,,,0.8,0.8181818181818182,0.8181818181818182,0.7777777777777778,0.5,0.5,,0.25,0.8181818181818182,0.4981125,0.0891089108910891,4.0,0.08,,6.0,,2.0,3.0,,,0.05555555555555555,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-468-722-93,1610612765,"Chucky Atkins, Zeljko Rebraca, Jon Barry, Corliss Williamson, Hubert Davis","Atkins, Rebraca, Barry, Williamson, Davis",1088-1442-468-722-93,DET,36.0,2,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,2.0,,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,120.0,23.0,6.5,23.0,6.0,,,0.3182,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.3182,20.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-2246-361,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Mehmet Okur, Clifford Robinson","Atkins, Billups, Hamilton, Okur, Robinson",1088-1497-1888-2246-361,DET,4.0,1,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,360.0,4.0,,4.0,,1.0,1.0,0.29745,,,,28.4,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.29745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-2246-468,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Mehmet Okur, Jon Barry","Atkins, Billups, Hamilton, Okur, Barry",1088-1497-1888-2246-468,DET,17.0,1,,1.0,2.0,2.0,2.0,2.0,4.0,,,,2.0,1.0,,2.0,,,,,,,,,,1.0,,,2.0,2.0,2.0,0.5,0.5,,,,,,338.8235294117647,5.5,3.0,5.5,3.0,,0.5,0.52405,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,1.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,0.5,1.0,,,,0.52405,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-2246-722,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Mehmet Okur, Corliss Williamson","Atkins, Billups, Hamilton, Okur, Williamson",1088-1497-1888-2246-722,DET,153.0,1,3.0,2.0,4.0,4.0,,,8.0,,,,4.0,2.0,,,,2.0,3.0,3.0,1.0,,1.0,,,2.0,,,4.0,,,0.6666666666666666,,,1.0,1.0,,1.0,75.29411764705883,12.5,25.75,12.5,25.75,,0.6666666666666666,0.5795,,,,,,2.0,2.0,,,,,,1.0,,,,,,2.0,3.0,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,1.0,,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,4.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-361-468,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Clifford Robinson, Jon Barry","Atkins, Billups, Hamilton, Robinson, Barry",1088-1497-1888-361-468,DET,34.0,6,1.0,6.0,7.0,1.0,7.0,1.0,8.0,5.0,5.0,2.0,8.0,2.0,2.0,8.0,5.0,,,,,,,,,1.0,2.0,,8.0,8.0,7.0,0.5714285714285714,0.5714285714285714,0.8333333333333334,,,,,338.8235294117647,4.571428571428571,2.0,4.571428571428571,2.0,0.8333333333333334,0.8333333333333334,0.27740000000000004,,,1.0,27.080000000000002,1.0,,,,,,,,1.0,,,,,5.0,,1.0,2.0,,1.0,2.0,5.0,,,6.0,,2.0,2.0,,,,,6.0,,,,,,,1.0,1.0,,,1.0,0.4,0.4,0.4,,,0.5,0.5,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,0.8333333333333334,0.27740000000000004,18.7,,,,2.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4,0.4,1.0,,,,,0.4,,,,,1.0,,,,,,,,2.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-361-722,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Clifford Robinson, Corliss Williamson","Atkins, Billups, Hamilton, Robinson, Williamson",1088-1497-1888-361-722,DET,604.0,1,10.0,11.0,16.0,17.0,9.0,8.0,33.0,3.0,8.0,7.0,25.0,14.0,7.0,16.0,3.0,4.0,6.0,10.0,,,,,3.0,8.0,7.0,2.0,21.0,16.0,9.0,0.625,0.6153846153846154,0.47058823529411764,0.5714285714285714,0.5,,0.5,78.67549668874172,15.5,20.941176470588236,14.75,17.823529411764707,0.17647058823529413,0.8235294117647058,0.5105882352941177,0.1111111111111111,0.2,0.64,23.625,0.5625,1.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,,3.0,1.0,3.0,9.0,4.0,3.0,6.0,1.0,4.0,4.0,2.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,,4.0,2.0,,1.0,,2.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.25,0.5,0.3333333333333333,0.5,0.5294117647058824,0.45,,0.75,,0.35294117647058826,0.16666666666666666,0.2,1.0,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,0.5,0.5,,0.29411764705882354,0.2,0.25,1.0,0.4,0.25,0.3,,0.1,0.5221199999999999,5.2444444444444445,3.0,,2.0,3.0,,2.0,4.0,,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,0.5,0.5,0.5,0.1111111111111111,0.16666666666666666,,1.0,0.16666666666666666,0.75,0.4,0.2,,,0.75,,,1.0,1.0,0.3333333333333333,0.5,,,,1.0,0.53115,0.16,,,,6.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,0.125,,,,,,,,,0.2,,,,1610612765,2003,2002-03,False
1088-1497-2246-2419-722,1610612765,"Chucky Atkins, Chauncey Billups, Mehmet Okur, Tayshaun Prince, Corliss Williamson","Atkins, Billups, Okur, Prince, Williamson",1088-1497-2246-2419-722,DET,28.0,1,,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,102.85714285714286,19.0,9.0,19.0,9.0,,,0.3452,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3452,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-2246-361-468,1610612765,"Chucky Atkins, Chauncey Billups, Mehmet Okur, Clifford Robinson, Jon Barry","Atkins, Billups, Okur, Robinson, Barry",1088-1497-2246-361-468,DET,9.0,2,,-2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,320.0,5.0,4.0,5.0,1.0,1.0,1.0,,,,,37.7,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-2246-361-688,1610612765,"Chucky Atkins, Chauncey Billups, Mehmet Okur, Clifford Robinson, Michael Curry","Atkins, Billups, Okur, Robinson, Curry",1088-1497-2246-361-688,DET,182.0,1,3.0,-3.0,5.0,5.0,5.0,5.0,10.0,2.0,2.0,2.0,4.0,7.0,2.0,4.0,2.0,,,2.0,,,,,1.0,1.0,4.0,1.0,4.0,4.0,5.0,0.2857142857142857,0.2857142857142857,0.4,,,,,79.12087912087912,21.0,15.4,15.8,15.4,0.4,1.0,0.51515,0.16666666666666666,0.25,1.0,25.65,1.0,1.0,3.0,1.0,3.0,,,,,,,,,2.0,1.0,3.0,,1.0,3.0,,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.6,0.3333333333333333,,,0.4,0.51515,,1.0,,2.0,,,,2.0,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,,,,,1.0,,,,,0.5864,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-2246-361-722,1610612765,"Chucky Atkins, Chauncey Billups, Mehmet Okur, Clifford Robinson, Corliss Williamson","Atkins, Billups, Okur, Robinson, Williamson",1088-1497-2246-361-722,DET,815.0,4,14.0,-2.0,26.0,27.0,14.0,7.0,53.0,5.0,8.0,7.0,32.0,34.0,5.0,21.0,5.0,4.0,6.0,10.0,1.0,,2.0,,3.0,7.0,7.0,3.0,30.0,21.0,14.0,0.5714285714285714,0.75,0.32,0.6666666666666666,0.6,0.6666666666666666,1.0,93.6441717791411,17.03846153846154,13.777777777777779,16.5,12.777777777777779,0.2,0.84,0.5187360000000001,0.1111111111111111,0.15789473684210525,0.65625,25.2,0.5384615384615384,7.0,13.0,5.0,7.0,1.0,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,8.0,17.0,3.0,5.0,7.0,2.0,5.0,8.0,8.0,9.0,4.0,3.0,7.0,2.0,4.0,,,17.0,2.0,,,1.0,1.0,,1.0,,0.5,0.5714285714285714,1.0,0.375,0.4,0.375,0.47058823529411764,0.7142857142857143,0.5,0.6666666666666666,0.5,,,0.52,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.08,0.5,1.0,,0.08,,,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.5833333333333334,0.7142857142857143,0.25,0.6666666666666666,0.16666666666666666,0.5416291666666667,3.123529411764706,3.0,1.0,3.0,1.0,,1.0,3.0,,2.0,2.0,1.0,2.0,1.0,,4.0,,4.0,,1.0,1.0,,1.0,,2.0,2.0,,,2.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.07692307692307693,0.5,,0.4444444444444444,,0.2857142857142857,0.5,,0.5,,1.0,0.5,0.2,0.2,1.0,1.0,0.3333333333333333,,,0.2,0.5603666666666667,0.0625,,0.5,,,,1.0,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-2246-468-722,1610612765,"Chucky Atkins, Chauncey Billups, Mehmet Okur, Jon Barry, Corliss Williamson","Atkins, Billups, Okur, Barry, Williamson",1088-1497-2246-468-722,DET,5.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,288.0,4.0,,4.0,,,,0.2616,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2616,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-361-468-688,1610612765,"Chucky Atkins, Chauncey Billups, Clifford Robinson, Jon Barry, Michael Curry","Atkins, Billups, Robinson, Barry, Curry",1088-1497-361-468-688,DET,1.0,1,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-361-468-722,1610612765,"Chucky Atkins, Chauncey Billups, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Billups, Robinson, Barry, Williamson",1088-1497-361-468-722,DET,196.0,3,3.0,-4.0,8.0,7.0,1.0,7.0,15.0,2.0,3.0,2.0,4.0,8.0,,,1.0,2.0,2.0,3.0,,,1.0,,1.0,2.0,2.0,1.0,4.0,,1.0,0.2222222222222222,,0.375,1.0,1.0,,1.0,110.20408163265306,14.0,12.0,12.875,12.0,0.25,0.5,0.4857571428571429,0.1111111111111111,0.16666666666666666,,30.733333333333334,0.125,,1.0,,,,3.0,1.0,1.0,,1.0,,,1.0,1.0,5.0,,,1.0,,1.0,2.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,0.2,,0.125,,,1.0,,0.125,,,,0.375,,,,0.125,1.0,1.0,1.0,0.125,,,,,,,,0.5,0.255,8.959999999999999,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.2,,1.0,,0.25,,0.16666666666666666,1.0,,,,,,,,,,,,,,0.57855,,,0.3333333333333333,,,,1.0,,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1888-2246-2419-330,1610612765,"Chucky Atkins, Richard Hamilton, Mehmet Okur, Tayshaun Prince, Danny Manning","Atkins, Hamilton, Okur, Prince, Manning",1088-1888-2246-2419-330,DET,88.0,1,1.0,,4.0,3.0,3.0,3.0,7.0,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,1.0,1.0,3.0,,,2.0,2.0,3.0,1.0,1.0,,,,,,114.54545454545455,9.5,16.666666666666668,9.5,16.0,,,0.3422,,,1.0,,0.75,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.3422,18.6,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1888-2246-2419-361,1610612765,"Chucky Atkins, Richard Hamilton, Mehmet Okur, Tayshaun Prince, Clifford Robinson","Atkins, Hamilton, Okur, Prince, Robinson",1088-1888-2246-2419-361,DET,215.0,1,4.0,7.0,7.0,7.0,1.0,,14.0,2.0,2.0,1.0,11.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,,,2.0,,,1.0,1.0,1.0,11.0,3.0,1.0,1.1,1.5,0.4,1.0,1.0,1.0,1.0,93.76744186046511,16.857142857142858,13.857142857142858,16.857142857142858,13.857142857142858,0.4,0.6,0.43537,0.2,0.3333333333333333,0.2727272727272727,26.85,0.14285714285714285,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,2.0,3.0,2.0,1.0,1.0,,,2.0,2.0,6.0,1.0,2.0,3.0,,,,1.0,8.0,,1.0,1.0,,1.0,,,,0.5,0.5,1.0,1.0,,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,,0.2,1.0,1.0,,,,,,0.4,0.5,0.5,1.0,,,,,1.0,1.0,,,,0.4319,12.366666666666667,,,,2.0,,,,,,,2.0,,2.0,,,,,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1888-2246-2419-722,1610612765,"Chucky Atkins, Richard Hamilton, Mehmet Okur, Tayshaun Prince, Corliss Williamson","Atkins, Hamilton, Okur, Prince, Williamson",1088-1888-2246-2419-722,DET,138.0,2,2.0,11.0,5.0,3.0,2.0,1.0,8.0,,,1.0,11.0,,1.0,5.0,,3.0,3.0,4.0,,,,,,,1.0,1.0,9.0,5.0,2.0,0.9166666666666666,0.8333333333333334,,1.0,1.0,,1.0,83.47826086956522,16.0,19.333333333333332,14.2,19.333333333333332,,0.3333333333333333,0.39608333333333334,0.16666666666666666,0.16666666666666666,0.45454545454545453,,0.4,2.0,2.0,1.0,1.0,,1.0,3.0,3.0,,,,,,5.0,6.0,,2.0,3.0,,,10.0,,,5.0,,5.0,,2.0,,3.0,10.0,,,,,1.0,,,,1.0,1.0,,,,,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,,1.0,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.5,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,0.4266666666666667,10.133333333333333,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.3833,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
