EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGA,ShootingFouls,Fouls,DefAtRimReboundPct,LongMidRangeFrequency,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,BadPassSteals,2pt And 1 Free Throw Trips,3SecondViolations,LongMidRangeAssists,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,Corner3Assists,OffThreePtRebounds,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,OffLongMidRangeReboundPct,LostBallTurnovers,Loose Ball Fouls,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1496-1609-1730-2422-243,1610612755,"Keith Van Horn, Art Long, Brian Skinner, John Salmons, Aaron McKie","Van Horn, Long, Skinner, Salmons, McKie",1496-1609-1730-2422-243,PHI,118.0,1,2.0,-1.0,5.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.03389830508475,12.0,11.6,12.0,11.4,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.46685,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1730-2422-947,1610612755,"Keith Van Horn, Art Long, Brian Skinner, John Salmons, Allen Iverson","Van Horn, Long, Skinner, Salmons, Iverson",1496-1609-1730-2422-947,PHI,100.0,1,2.0,-6.0,4.0,4.0,3.0,8.0,,,1.0,2.0,1.0,3.0,2.0,8.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,,115.19999999999999,17.25,7.75,17.25,7.75,,,,,0.6666666666666666,0.5,0.5,1.0,,0.38953333333333334,12.633333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1730-243-727,1610612755,"Keith Van Horn, Art Long, Brian Skinner, Aaron McKie, Eric Snow","Van Horn, Long, Skinner, McKie, Snow",1496-1609-1730-243-727,PHI,222.0,1,4.0,4.0,7.0,7.0,7.0,14.0,1.0,3.0,,1.0,2.0,5.0,9.0,5.0,,,1.0,,,3.0,,3.0,,3.0,5.0,1.0,1.0,2.0,4.0,,,0.4,0.5833333333333334,0.6428571428571429,0.5,,1.0,,0.75,,,90.8108108108108,13.714285714285714,18.0,13.142857142857142,16.285714285714285,0.5,0.3333333333333333,1.0,,0.16666666666666666,,,,0.6666666666666666,0.5582166666666667,5.8,1.0,1.0,1.0,1.0,0.16666666666666666,7.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,2.0,9.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.25,0.5833333333333334,1.25,0.6428571428571429,0.16666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5974,0.5582166666666667,0.14285714285714285,0.16666666666666666,0.5555555555555556,1.0,26.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1730-727-947,1610612755,"Keith Van Horn, Art Long, Brian Skinner, Eric Snow, Allen Iverson","Van Horn, Long, Skinner, Snow, Iverson",1496-1609-1730-727-947,PHI,177.0,1,3.0,3.0,8.0,6.0,6.0,14.0,1.0,2.0,,,1.0,2.0,7.0,4.0,2.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,3.0,,,2.0,7.0,1.0,1.0,0.5,0.5,0.7,,,1.0,,1.0,1.0,,113.89830508474576,13.5,11.5,12.625,11.5,1.0,0.5,1.0,1.0,,,,,1.0,0.4886,1.4,,,3.0,,,4.0,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,2.0,,2.0,6.0,2.0,1.0,4.0,,,,,,,,,,,0.5,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.14285714285714285,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1761-243-727,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Aaron McKie, Eric Snow","Van Horn, Long, Buckner, McKie, Snow",1496-1609-1761-243-727,PHI,153.0,2,3.0,2.0,5.0,5.0,,10.0,,,1.0,2.0,2.0,4.0,6.0,4.0,,,,,,,,1.0,,1.0,1.0,,,1.0,6.0,,,0.5,0.5,0.6,,,1.0,,1.0,,,94.11764705882354,15.2,15.4,15.2,15.4,,,,,0.5,0.5,0.5,,,0.39405,11.7,2.0,,,1.0,0.5,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1761-243-947,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Aaron McKie, Allen Iverson","Van Horn, Long, Buckner, McKie, Iverson",1496-1609-1761-243-947,PHI,129.0,1,2.0,4.0,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,,,2.0,,2.0,,2.0,2.0,,,,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,,,1.0,,1.0,,,89.30232558139535,10.25,22.0,10.25,22.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.545,9.766666666666667,1.0,,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1761-727-947,1610612755,"Keith Van Horn, Art Long, Greg Buckner, Eric Snow, Allen Iverson","Van Horn, Long, Buckner, Snow, Iverson",1496-1609-1761-727-947,PHI,230.0,2,4.0,-4.0,7.0,8.0,5.0,15.0,1.0,1.0,,,1.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.5,1.0,0.6666666666666666,1.0,0.75,,1.0,93.91304347826086,12.857142857142858,17.5,12.857142857142858,17.25,0.25,1.0,1.0,1.0,,,,,0.5,0.4575125,12.933333333333332,2.0,,3.0,1.0,0.5,5.0,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,2.0,5.0,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.25,,,,,,1.0,,,0.25,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.48338333333333333,,,,1.0,27.4,0.7142857142857143,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-1928-2422-947,1610612755,"Keith Van Horn, Art Long, Todd MacCulloch, John Salmons, Allen Iverson","Van Horn, Long, MacCulloch, Salmons, Iverson",1496-1609-1928-2422-947,PHI,262.0,1,4.0,-5.0,8.0,9.0,5.0,17.0,,,,4.0,2.0,6.0,7.0,12.0,,,1.0,,,3.0,,3.0,,3.0,5.0,1.0,1.0,1.0,7.0,,,0.3333333333333333,0.3888888888888889,0.3888888888888889,1.0,,0.5,,0.5,0.5,,93.4351145038168,16.25,14.666666666666666,15.625,13.777777777777779,,,,,0.4444444444444444,,,,0.3333333333333333,0.4701944444444444,12.549999999999999,2.0,1.0,2.0,0.6666666666666666,0.2222222222222222,,1.0,,,,,2.0,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,4.0,3.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,,,0.25,0.3333333333333333,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,0.3956,,,,,,24.46666666666667,,,,,,,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.25,1.0,0.16666666666666666,0.5,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-2422-243-727,1610612755,"Keith Van Horn, Art Long, John Salmons, Aaron McKie, Eric Snow","Van Horn, Long, Salmons, McKie, Snow",1496-1609-2422-243-727,PHI,113.0,1,2.0,1.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,2.0,,,,3.0,1.0,1.0,0.5,0.5,0.5,,,1.0,,0.5,1.0,,76.46017699115045,10.333333333333334,27.333333333333332,10.333333333333334,21.666666666666668,0.5,1.0,1.0,1.0,,,,,0.5,0.5155,7.15,1.0,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1609-2422-243-947,1610612755,"Keith Van Horn, Art Long, John Salmons, Aaron McKie, Allen Iverson","Van Horn, Long, Salmons, McKie, Iverson",1496-1609-2422-243-947,PHI,54.0,2,1.0,-2.0,2.0,2.0,,4.0,,,,2.0,,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,106.66666666666666,19.5,7.5,19.5,7.5,,,,,1.0,,,,,0.41925,5.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4592,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
