EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,Offensive Fouls,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,Travels,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceTurnovers,Blocked3s,BlockedArc3,3SecondViolations,PenaltyCorner3FGM,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1425-1533-2030-2210-446,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Richard Jefferson, Lucious Harris","Williams, Johnson, Martin, Jefferson, Harris",1425-1533-2030-2210-446,NJN,398.0,3,7.0,-9.0,11,11.0,6.0,4.0,2.0,22,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,9.0,2.0,1.0,11.0,20.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,7.0,6.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,10.0,7.0,6.0,1.0,0.6,0.6,0.5555555555555556,0.75,0.45454545454545453,0.5,0.4583333333333333,0.25,0.5,0.18181818181818182,0.1111111111111111,0.25,0.5,1.0,0.25,0.5,0.25,0.4,0.5,0.5,0.3333333333333333,79.59798994974874,19.272727272727273,16.90909090909091,18.727272727272727,16.90909090909091,0.36363636363636365,0.5,0.6666666666666666,1.0,0.36363636363636365,0.5,0.5,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5454545454545454,0.5083599999999999,0.6832,0.51988,0.08333333333333333,0.1,0.09090909090909091,0.6363636363636364,6.188888888888889,43.5,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-2210-467,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Richard Jefferson, Jason Kidd","Williams, Johnson, Martin, Jefferson, Kidd",1425-1533-2030-2210-467,NJN,248.0,2,4.0,4.0,8,8.0,6.0,7.0,1.0,16,3.0,4.0,1.0,3.0,4.0,1.0,3.0,,,,,4.0,7.0,1.0,1.0,9.0,5.0,1.0,,,3.0,5.0,1.0,1.0,7.0,4.0,4.0,,,1.0,2.0,2.0,1.0,,4.0,,3.0,1.0,4.0,1.0,5.0,,,,,,,1.0,,4.0,1.0,9.0,7.0,6.0,,0.5,0.5,0.5714285714285714,0.6,0.5,0.5,0.5,,0.5,0.125,0.14285714285714285,0.25,,1.0,0.75,,0.42857142857142855,0.25,,,1.0,92.9032258064516,14.875,16.125,14.25,12.5,0.5,0.75,1.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.6666666666666666,0.75,,0.625,0.52390625,,0.578575,0.125,0.14285714285714285,,0.7777777777777778,3.6,23.2,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-2210-954,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Richard Jefferson, Kerry Kittles","Williams, Johnson, Martin, Jefferson, Kittles",1425-1533-2030-2210-954,NJN,69.0,1,1.0,,1,2.0,1.0,,1.0,3,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,2.0,2.0,1.0,,2.0,1.0,2.0,,,2.0,,2.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,1.0,,1.0,,,,62.60869565217392,22.0,23.5,20.0,23.5,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,0.4563,0.5212,0.4563,,,1.0,1.0,10.6,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-446-467,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Lucious Harris, Jason Kidd","Williams, Johnson, Martin, Harris, Kidd",1425-1533-2030-446-467,NJN,58.0,1,1.0,2.0,2,1.0,2.0,,1.0,3,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,1.0,,1.0,0.5,,,1.0,74.48275862068965,25.0,8.0,14.5,8.0,,,,,,,,0.5,,,,0.5,,,,0.5,0.5,0.479675,,0.479675,,,1.0,1.0,14.1,25.2,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-446-915,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Lucious Harris, Rodney Rogers","Williams, Johnson, Martin, Harris, Rogers",1425-1533-2030-446-915,NJN,1966.0,10,33.0,6.0,53,54.0,2.0,2.0,5.0,107,8.0,11.0,4.0,1.0,1.0,3.0,11.0,9.0,17.0,5.0,1.0,20.0,39.0,5.0,15.0,61.0,55.0,4.0,,12.0,2.0,2.0,1.0,,4.0,18.0,22.0,,5.0,,9.0,10.0,4.0,4.0,21.0,5.0,16.0,,19.0,7.0,26.0,4.0,3.0,3.0,7.0,,4.0,11.0,,18.0,9.0,49.0,4.0,2.0,,0.45,0.5,0.5128205128205128,1.0,0.5227272727272727,0.6666666666666666,0.5754716981132075,1.0,0.6666666666666666,0.11363636363636363,,,0.5714285714285714,,0.8421052631578947,0.2631578947368421,0.8636363636363636,0.3181818181818182,0.3333333333333333,0.375,0.7692307692307693,78.37232960325534,19.566037735849058,17.203703703703702,19.056603773584907,16.796296296296298,0.25,0.7272727272727273,0.7272727272727273,0.5,0.25,0.2727272727272727,0.2727272727272727,0.38636363636363635,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.11363636363636363,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.36363636363636365,0.43718863636363636,0.55682,0.5215500000000001,0.16981132075471697,0.1875,0.19672131147540983,0.06557377049180328,10.533333333333333,25.34,0.03773584905660377,,,1.0,2.0,4.0,2.0,,,,1.0,,1.0,1.0,0.6666666666666666,,1.0,1.0,0.3333333333333333,,,3.0,4.0,0.75,1.0,0.125,0.6666666666666666,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.5,0.4,1.0,0.4,1.0,1.0,1.0,1.0,0.045454545454545456,0.4,0.4,0.5,0.75,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-446-954,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Lucious Harris, Kerry Kittles","Williams, Johnson, Martin, Harris, Kittles",1425-1533-2030-446-954,NJN,98.0,1,2.0,,2,3.0,,,,5,,,,,,,,1.0,2.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,73.46938775510205,26.5,15.0,26.5,15.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,0.4053,,,,,,,20.75,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2030-915-954,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Rodney Rogers, Kerry Kittles","Williams, Johnson, Martin, Rogers, Kittles",1425-1533-2030-915-954,NJN,312.0,3,5.0,11.0,10,8.0,5.0,,,18,4.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,6.0,1.0,4.0,17.0,6.0,,,,1.0,2.0,,4.0,6.0,4.0,6.0,,1.0,,2.0,3.0,2.0,,7.0,,3.0,,3.0,,3.0,,1.0,,1.0,1.0,,1.0,,4.0,1.0,17.0,6.0,5.0,,0.4,0.4,0.8333333333333334,0.5,0.9285714285714286,0.5,0.9444444444444444,,0.75,0.14285714285714285,,,,,0.75,,0.75,,,,1.0,83.07692307692308,13.2,22.5,13.2,22.375,0.5714285714285714,1.0,1.0,0.5,0.14285714285714285,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,0.5,1.0,,0.7142857142857143,0.5824142857142858,,0.5074,0.125,0.14285714285714285,,0.35294117647058826,3.6333333333333333,24.3,0.5,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,,,,,,,,,,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2210-2243-2447,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Brian Scalabrine, Tamar Slay","Williams, Johnson, Jefferson, Scalabrine, Slay",1425-1533-2210-2243-2447,NJN,35.0,1,1.0,,1,1.0,1.0,1.0,,2,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,82.28571428571428,27.0,8.0,27.0,8.0,,,,,,,,,,,,1.0,,,,1.0,1.0,0.2931,,0.2931,,,,,,26.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2210-446-467,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Lucious Harris, Jason Kidd","Williams, Johnson, Jefferson, Harris, Kidd",1425-1533-2210-446-467,NJN,29.0,1,,,1,1.0,1.0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,0.5,,,,,99.3103448275862,3.0,26.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
1425-1533-2210-446-915,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Lucious Harris, Rodney Rogers","Williams, Johnson, Jefferson, Harris, Rogers",1425-1533-2210-446-915,NJN,1574.0,11,26.0,-18.0,47,43.0,6.0,2.0,5.0,90,10.0,17.0,5.0,1.0,1.0,1.0,7.0,4.0,12.0,7.0,2.0,15.0,36.0,9.0,9.0,42.0,60.0,6.0,2.0,4.0,1.0,3.0,2.0,1.0,6.0,14.0,16.0,1.0,6.0,2.0,7.0,8.0,5.0,2.0,17.0,7.0,8.0,2.0,12.0,8.0,20.0,4.0,2.0,3.0,6.0,1.0,8.0,17.0,4.0,15.0,8.0,38.0,6.0,6.0,,0.4666666666666667,0.5,0.4166666666666667,0.3333333333333333,0.36666666666666664,0.5,0.4,0.25,0.5,0.2,0.05555555555555555,0.11764705882352941,0.6666666666666666,0.5,0.5333333333333333,0.3333333333333333,0.5882352941176471,0.25,0.2857142857142857,0.5,0.6,82.33799237611181,18.382978723404257,16.511627906976745,17.893617021276597,15.813953488372093,0.37777777777777777,0.5882352941176471,0.6666666666666666,0.5,0.15555555555555556,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.15555555555555556,0.8333333333333334,0.2,1.0,0.4,0.5777777777777777,0.47628409090909085,0.54675,0.4789375,0.16,0.1951219512195122,0.09523809523809523,0.14285714285714285,8.233333333333333,30.077777777777776,0.1276595744680851,2.0,,,,3.0,2.0,3.0,2.0,,1.0,,1.0,,,,0.6666666666666666,,,0.044444444444444446,,1.0,2.0,0.16666666666666666,0.16666666666666666,0.25,,1.0,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,0.1111111111111111,,0.125,1.0,0.42857142857142855,1.0,,0.07692307692307693,0.14285714285714285,0.14285714285714285,1.0,0.2,,,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2003,2002-03,True
