EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Loose Ball Fouls,BlockedShortMidRange,SecondChanceTurnovers,3SecondViolations,OffCorner3ReboundPct,PenaltyArc3FGM,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1088-1112-1888-2419-722,1610612765,"Chucky Atkins, Ben Wallace, Richard Hamilton, Tayshaun Prince, Corliss Williamson","Atkins, Wallace, Hamilton, Prince, Williamson",1088-1112-1888-2419-722,DET,142.0,1,4.0,7.0,,,1.0,,,,70.98591549295774,14.25,14.25,2.0,-4.0,3.0,,,7.0,,1.0,1.0,,,,,28.333333333333332,27.0,,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,1.0,3.0,,3.0,,,1.0,1.0,,3.0,,,,,,,,,3.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,0.5,1.5,,0.5,1.5,,1.0,,,,,,,,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.47345,,,,,1.0,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-1888-361-468,1610612765,"Chucky Atkins, Ben Wallace, Richard Hamilton, Clifford Robinson, Jon Barry","Atkins, Wallace, Hamilton, Robinson, Barry",1088-1112-1888-361-468,DET,113.0,1,5.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,140.1769911504425,11.8,11.8,2.0,-1.0,6.0,6.0,5.0,5.0,,,,,,3.0,6.0,9.0,9.0,1.0,,,2.0,,,,2.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,3.0,,1.0,2.0,4.0,,,,,,,1.0,3.0,,1.0,2.0,4.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,4.0,4.0,3.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.25,1.0,1.0,,,,,,0.25,,,,,,,,,,0.5,,,,0.25,0.75,,0.55275,,0.55275,0.3333333333333333,0.4,,1.0,4.766666666666667,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-1888-361-688,1610612765,"Chucky Atkins, Ben Wallace, Richard Hamilton, Clifford Robinson, Michael Curry","Atkins, Wallace, Hamilton, Robinson, Curry",1088-1112-1888-361-688,DET,2960.0,7,85.0,169.0,21.0,26.0,34.0,0.5121951219512195,0.5208333333333334,0.6428571428571429,82.21621621621621,16.870588235294118,15.188235294117646,49.0,-4.0,84.0,8.0,15.0,93.0,1.0,6.0,12.0,1.0,4.0,22.0,8.0,18.166666666666668,17.142857142857142,0.09523809523809523,8.0,9.0,14.0,3.0,3.0,1.0,1.0,7.0,15.0,13.0,31.0,1.0,3.0,,,,6.0,13.0,,1.0,1.0,29.0,60.0,7.0,16.0,10.0,89.0,4.0,6.0,,1.0,1.0,9.0,3.0,6.0,1.0,1.0,2.0,11.0,36.0,22.0,18.0,3.0,2.0,13.0,6.0,3.0,18.0,6.0,24.0,5.0,1.0,5.0,1.0,12.0,54.0,2.0,6.0,4.0,1.0,8.0,1.0,6.0,5.0,1.0,6.0,4.0,1.0,2.0,,4.0,11.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,80.0,11.0,2.0,0.6206896551724138,0.6428571428571429,0.8571428571428571,0.4375,,1.0,0.4375,0.48333333333333334,0.6666666666666666,0.5,0.5197368421052632,0.5714285714285714,0.6428571428571429,0.54375,0.5625,0.6875,0.21052631578947367,0.05,,0.06666666666666667,0.5,1.0,0.1935483870967742,0.5714285714285714,0.2222222222222222,0.2,0.2,0.25,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.7142857142857143,0.5,0.6666666666666666,0.02702702702702703,0.3333333333333333,0.18421052631578946,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.19736842105263158,0.4666666666666667,0.5,0.14285714285714285,0.40789473684210525,0.41935483870967744,0.4482758620689655,0.9230769230769231,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.17105263157894737,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.42857142857142855,1.0,,0.14285714285714285,,,0.14285714285714285,1.0,,,0.14285714285714285,0.39473684210526316,0.46153846153846156,0.45649605263157894,0.5155214285714286,0.41827857142857144,0.05063291139240506,0.06349206349206349,0.10112359550561797,0.12359550561797752,11.311666666666667,25.64375,,,,,,,,2.0,1.0,,,0.5,1.0,2.0,0.06451612903225806,1.0,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-1888-361-722,1610612765,"Chucky Atkins, Ben Wallace, Richard Hamilton, Clifford Robinson, Corliss Williamson","Atkins, Wallace, Hamilton, Robinson, Williamson",1088-1112-1888-361-722,DET,1041.0,5,32.0,67.0,9.0,10.0,18.0,0.6428571428571429,0.6,0.8333333333333334,92.68011527377521,15.5625,13.21875,17.0,-3.0,35.0,26.0,24.0,32.0,3.0,4.0,8.0,5.0,3.0,10.0,26.0,15.514285714285714,14.142857142857142,0.7428571428571429,5.0,,6.0,,2.0,,4.0,4.0,9.0,2.0,9.0,,1.0,1.0,,1.0,3.0,4.0,,,3.0,6.0,24.0,3.0,5.0,8.0,29.0,1.0,7.0,,1.0,,2.0,5.0,18.0,2.0,4.0,8.0,24.0,10.0,2.0,6.0,3.0,,4.0,3.0,1.0,5.0,2.0,7.0,2.0,,,3.0,2.0,16.0,1.0,7.0,,1.0,8.0,1.0,4.0,2.0,2.0,4.0,3.0,,1.0,,1.0,10.0,,4.0,1.0,3.0,3.0,,3.0,2.0,27.0,24.0,3.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6,,0.5,0.6,0.25,0.14285714285714285,0.2777777777777778,0.3620689655172414,0.125,0.36363636363636365,0.4264705882352941,0.125,0.4444444444444444,0.1724137931034483,0.041666666666666664,0.16666666666666666,,0.5,0.3333333333333333,0.4117647058823529,,0.5,0.42105263157894735,0.2,0.6,0.42857142857142855,1.0,0.4,0.6666666666666666,,,0.05555555555555555,0.6666666666666666,0.20689655172413793,,,,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.75,0.3103448275862069,0.2222222222222222,0.2222222222222222,1.0,0.034482758620689655,,,,0.13793103448275862,0.75,0.75,0.6666666666666666,0.25,,0.125,,,,0.18181818181818182,,0.045454545454545456,,0.13636363636363635,0.3793103448275862,0.75,0.42647142857142856,0.4671214285714286,0.42275,0.12121212121212122,0.14285714285714285,0.06896551724137931,0.8275862068965517,9.799999999999999,27.5,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-2246-2419-468,1610612765,"Chucky Atkins, Ben Wallace, Mehmet Okur, Tayshaun Prince, Jon Barry","Atkins, Wallace, Okur, Prince, Barry",1088-1112-2246-2419-468,DET,1064.0,7,32.0,65.0,7.0,9.0,12.0,0.6363636363636364,0.6,0.8333333333333334,87.96992481203007,15.875,14.875,18.0,,33.0,11.0,8.0,35.0,,1.0,3.0,,7.0,11.0,11.0,16.848484848484848,16.666666666666668,0.3333333333333333,3.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,3.0,2.0,5.0,1.0,,2.0,,5.0,,,4.0,7.0,14.0,2.0,10.0,15.0,35.0,1.0,1.0,,1.0,1.0,3.0,1.0,3.0,,6.0,6.0,8.0,4.0,10.0,6.0,,2.0,4.0,,1.0,2.0,2.0,4.0,,2.0,1.0,,1.0,10.0,,3.0,2.0,,3.0,,4.0,3.0,1.0,2.0,1.0,,1.0,,,17.0,,6.0,2.0,3.0,2.0,1.0,3.0,2.0,32.0,8.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.2,,,0.2222222222222222,0.5,1.0,0.3333333333333333,0.4166666666666667,0.5,0.1111111111111111,0.53125,0.5,0.3333333333333333,0.4166666666666667,0.07142857142857142,0.2,,0.6666666666666666,,0.42857142857142855,0.5,,0.21428571428571427,0.6666666666666666,,0.5,,0.6666666666666666,,0.5,,,0.6666666666666666,0.20833333333333334,0.4,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.20833333333333334,0.4,0.4,1.0,0.20833333333333334,,,,0.5,1.0,0.5,,,,0.2222222222222222,0.5,0.2222222222222222,,0.4444444444444444,0.625,,0.4715,0.570325,0.500775,0.2,0.3,0.08571428571428572,0.22857142857142856,8.085714285714285,26.73,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-2246-2419-722,1610612765,"Chucky Atkins, Ben Wallace, Mehmet Okur, Tayshaun Prince, Corliss Williamson","Atkins, Wallace, Okur, Prince, Williamson",1088-1112-2246-2419-722,DET,894.0,4,24.0,50.0,5.0,7.0,12.0,0.7142857142857143,0.75,1.0,80.53691275167785,17.25,17.0,15.0,11.0,26.0,8.0,5.0,22.0,1.0,1.0,4.0,,3.0,7.0,8.0,18.46153846153846,17.192307692307693,0.3076923076923077,4.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,4.0,,,,,,3.0,5.0,,1.0,1.0,8.0,18.0,3.0,5.0,8.0,33.0,2.0,4.0,,1.0,,4.0,2.0,4.0,1.0,1.0,7.0,14.0,10.0,6.0,3.0,6.0,4.0,5.0,3.0,,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,1.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,,2.0,,,9.0,1.0,2.0,2.0,1.0,,,1.0,1.0,29.0,14.0,1.0,0.625,0.8333333333333334,0.3333333333333333,0.6,,1.0,0.6,0.4444444444444444,0.5,0.5,0.5434782608695652,0.4,0.7,0.5961538461538461,0.4,0.8125,0.21739130434782608,,,,0.75,1.0,0.3,1.0,0.5,0.3333333333333333,,0.5,,0.5,0.5,1.0,,1.0,0.16666666666666666,1.0,0.30434782608695654,0.8571428571428571,0.8571428571428571,0.5,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.17391304347826086,0.25,0.25,1.0,,,,,0.21739130434782608,0.6,0.6,0.3333333333333333,0.4,1.0,,0.2,,,0.2,1.0,,,0.2,0.5217391304347826,0.6,0.4470239130434782,0.5182125,0.4487,0.08333333333333333,0.10526315789473684,0.12121212121212122,0.42424242424242425,8.316666666666666,26.26,,,,,,,,2.0,1.0,,,,1.0,2.0,,1.0,,1.0,0.5,,,,,,,1610612765,2003,2002-03,False
1088-1112-2246-468-722,1610612765,"Chucky Atkins, Ben Wallace, Mehmet Okur, Jon Barry, Corliss Williamson","Atkins, Wallace, Okur, Barry, Williamson",1088-1112-2246-468-722,DET,644.0,5,19.0,39.0,6.0,7.0,9.0,0.75,0.7777777777777778,1.0,87.20496894409939,15.631578947368421,15.368421052631579,11.0,5.0,20.0,,2.0,22.0,2.0,2.0,2.0,,3.0,3.0,,17.35,16.9,,2.0,4.0,5.0,,,,,,2.0,2.0,4.0,,1.0,,,,2.0,3.0,1.0,1.0,,6.0,11.0,2.0,4.0,9.0,27.0,1.0,1.0,1.0,1.0,,5.0,,,,,,,8.0,4.0,3.0,3.0,,3.0,2.0,,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,,2.0,1.0,,2.0,,2.0,,2.0,,,,,,,11.0,1.0,6.0,,2.0,1.0,,2.0,1.0,22.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,0.5,0.5454545454545454,1.0,,0.6,1.25,,0.675,1.25,,0.26666666666666666,,,,,,0.4,1.0,,0.2857142857142857,,0.5,0.5,,0.5,0.5,1.0,,,0.5,0.3333333333333333,0.8,0.8,0.5,0.13333333333333333,,,,0.26666666666666666,0.5,0.5,1.0,0.06666666666666667,,,,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,0.5,1.0,,,,,,,0.6,0.6666666666666666,0.46973333333333334,0.507725,,0.3,0.375,0.18518518518518517,,8.163636363636364,25.175,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-2419-361-468,1610612765,"Chucky Atkins, Ben Wallace, Tayshaun Prince, Clifford Robinson, Jon Barry","Atkins, Wallace, Prince, Robinson, Barry",1088-1112-2419-361-468,DET,69.0,2,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,104.34782608695653,12.0,12.0,1.0,-3.0,3.0,3.0,,3.0,,,,,1.0,1.0,3.0,15.0,15.0,1.0,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.44884999999999997,,0.44884999999999997,,,,,18.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-2419-361-722,1610612765,"Chucky Atkins, Ben Wallace, Tayshaun Prince, Clifford Robinson, Corliss Williamson","Atkins, Wallace, Prince, Robinson, Williamson",1088-1112-2419-361-722,DET,114.0,2,3.0,6.0,2.0,2.0,2.0,0.5,0.5,1.0,75.78947368421053,25.0,19.333333333333332,2.0,3.0,3.0,3.0,3.0,,,,,,,,3.0,13.0,7.333333333333333,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,2.0,,,1.0,3.0,,3.0,,,,1.0,,,,,1.0,3.0,,3.0,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,,3.0,3.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.375,,0.375,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,1.0,,,,,,0.3333333333333333,,0.6666666666666666,1.0,0.5,0.4791,,0.4791,,,,1.0,,23.933333333333334,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-2419-468-722,1610612765,"Chucky Atkins, Ben Wallace, Tayshaun Prince, Jon Barry, Corliss Williamson","Atkins, Wallace, Prince, Barry, Williamson",1088-1112-2419-468-722,DET,659.0,2,18.0,35.0,7.0,12.0,15.0,0.6363636363636364,0.7333333333333333,0.8571428571428571,76.4795144157815,17.77777777777778,15.5,11.0,7.0,17.0,3.0,,10.0,,2.0,6.0,,2.0,5.0,3.0,19.941176470588236,18.941176470588236,0.17647058823529413,2.0,3.0,5.0,,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,4.0,9.0,1.0,3.0,6.0,17.0,,,,1.0,4.0,4.0,2.0,3.0,,1.0,2.0,6.0,4.0,4.0,3.0,,,2.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,2.0,4.0,1.0,3.0,,,,,4.0,4.0,,,,1.0,8.0,,3.0,1.0,2.0,1.0,,2.0,1.0,13.0,6.0,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.4444444444444444,,0.6666666666666666,0.4583333333333333,,0.5,0.53125,0.6666666666666666,0.6,0.25,,,,0.6666666666666666,1.0,0.4,1.0,1.0,0.5,0.5,0.3333333333333333,,,,1.0,1.0,1.0,,0.5,0.4166666666666667,0.6,0.6,0.6666666666666666,0.3333333333333333,0.25,0.25,,,,,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,1.0,,,1.0,,,,0.25,1.0,0.25,,,0.6666666666666666,0.5,0.4878,0.54405,0.4533125,0.2,0.25,0.23529411764705882,0.35294117647058826,4.533333333333333,27.099999999999998,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-361-468-688,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Jon Barry, Michael Curry","Atkins, Wallace, Robinson, Barry, Curry",1088-1112-361-468-688,DET,49.0,1,2.0,3.0,,,,,,,88.16326530612245,11.5,11.5,1.0,-5.0,1.0,,,5.0,,,,,,,,26.0,26.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4366,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1112-361-468-722,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Wallace, Robinson, Barry, Williamson",1088-1112-361-468-722,DET,138.0,1,4.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,83.47826086956522,9.75,9.75,2.0,-4.0,4.0,,,4.0,,,,,1.0,1.0,,24.75,24.75,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,0.25,,,,0.25,,,,,,,,,,,,,,,0.5,,0.3884625,,,,,,,19.1,25.45,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-2246-2419-468,1610612765,"Chucky Atkins, Zeljko Rebraca, Mehmet Okur, Tayshaun Prince, Jon Barry","Atkins, Rebraca, Okur, Prince, Barry",1088-1442-2246-2419-468,DET,211.0,1,8.0,15.0,,1.0,1.0,,0.5,,102.3696682464455,11.25,11.0,4.0,-7.0,7.0,,7.0,9.0,,,,,1.0,2.0,,17.285714285714285,17.285714285714285,,,1.0,2.0,,,,,,4.0,,,,1.0,,,,,,,,,1.0,6.0,,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,0.16666666666666666,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,0.3333333333333333,0.5,0.25,,,,0.5,,,,,,,,,1.0,,,,0.2857142857142857,0.5,1.0,1.0,0.5714285714285714,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.4414571428571428,,,,,,,6.733333333333333,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-2246-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Mehmet Okur, Jon Barry, Corliss Williamson","Atkins, Rebraca, Okur, Barry, Williamson",1088-1442-2246-468-722,DET,152.0,1,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,85.26315789473685,13.0,13.0,3.0,-6.0,4.0,,,9.0,,1.0,1.0,,1.0,4.0,,21.75,21.75,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,1.0,1.0,,,1.0,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.4494833333333333,,,,,,,5.35,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-361-468-688,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Michael Curry","Atkins, Rebraca, Robinson, Barry, Curry",1088-1442-361-468-688,DET,69.0,1,2.0,4.0,,,,,,,83.47826086956522,11.5,11.5,1.0,-2.0,2.0,,,2.0,,1.0,1.0,,,,,23.0,23.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.484775,,,,,,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1442-361-468-722,1610612765,"Chucky Atkins, Zeljko Rebraca, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Rebraca, Robinson, Barry, Williamson",1088-1442-361-468-722,DET,317.0,2,10.0,20.0,1.0,1.0,2.0,1.0,1.0,1.0,90.85173501577287,14.9,14.9,5.0,-1.0,10.0,,,16.0,1.0,2.0,2.0,,4.0,5.0,,16.8,16.8,,1.0,2.0,3.0,1.0,1.0,,,2.0,3.0,,1.0,,,,,,2.0,2.0,,,,4.0,7.0,2.0,2.0,1.0,15.0,1.0,1.0,,,,2.0,,,,,,,4.0,4.0,6.0,,2.0,2.0,2.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,13.0,,,0.5,0.6666666666666666,1.0,1.0,,,1.0,0.5714285714285714,1.0,,0.7777777777777778,1.0,,0.8333333333333334,1.0,,0.2222222222222222,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,,,,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.5555555555555556,1.0,0.49136111111111114,0.5949,,0.1111111111111111,0.14285714285714285,0.13333333333333333,,4.714285714285714,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
1088-1497-1888-2419-361,1610612765,"Chucky Atkins, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Clifford Robinson","Atkins, Billups, Hamilton, Prince, Robinson",1088-1497-1888-2419-361,DET,9.0,1,1.0,1.0,,,,,,,160.0,9.0,9.0,,-2.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,False
