EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,PtsUnassisted2s,LostBallSteals,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,SelfOReb,BadPassTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
15-1885-2047-2060-685,1610612746,"Eric Piatkowski, Lamar Odom, Quentin Richardson, Marko Jaric, Cherokee Parks","Piatkowski, Odom, Richardson, Jaric, Parks",15-1885-2047-2060-685,LAC,161.0,1,3.0,,3.0,4.0,,7.0,1.0,,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,,,,,,0.25,,,,62.60869565217392,17.0,27.5,17.0,20.5,1.0,,1.0,0.5538,,,,,1.0,,,2.0,4.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,2.0,,,,4.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,3.0,2.0,4.0,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.25,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5538,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1885-2060-2404-2408,1610612746,"Eric Piatkowski, Lamar Odom, Marko Jaric, Chris Wilcox, Melvin Ely","Piatkowski, Odom, Jaric, Wilcox, Ely",15-1885-2060-2404-2408,LAC,424.0,3,7.0,,15.0,13.0,1.0,28.0,6.0,1.0,13.0,17.0,1.0,,,3.0,1.0,4.0,,2.0,,2.0,3.0,,0.16666666666666666,,0.5,0.16666666666666666,1.0,,95.09433962264151,15.2,15.076923076923077,14.866666666666667,14.461538461538462,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.5133769230769231,9.0,,,,7.0,,,3.0,17.0,8.0,,4.0,,4.0,,,8.0,3.0,2.0,2.0,,,,4.0,,1.0,,17.0,0.5714285714285714,0.5714285714285714,,,,0.5384615384615384,0.5384615384615384,0.5666666666666667,,1.0,,,,,,,,0.07142857142857142,0.07142857142857142,,1.0,1.0,3.0,,,1.0,3.0,1.0,0.75,0.17647058823529413,0.06666666666666667,3.0,6.0,1.0,0.5,0.5,5.0,,,,,4.0,6.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,2.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,0.07692307692307693,,1.0,,,0.5,,,,,,0.6666666666666666,,1.0,,,,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,0.3957,0.4159,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1885-2060-2404-399,1610612746,"Eric Piatkowski, Lamar Odom, Marko Jaric, Chris Wilcox, Sean Rooks","Piatkowski, Odom, Jaric, Wilcox, Rooks",15-1885-2060-2404-399,LAC,79.0,2,1.0,2.0,2.0,2.0,,4.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,72.9113924050633,24.0,15.5,22.0,15.5,,,,0.3594,18.1,,,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,0.5,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1885-2060-2408-399,1610612746,"Eric Piatkowski, Lamar Odom, Marko Jaric, Melvin Ely, Sean Rooks","Piatkowski, Odom, Jaric, Ely, Rooks",15-1885-2060-2408-399,LAC,519.0,4,9.0,-4.0,12.0,14.0,2.0,26.0,5.0,,12.0,15.0,4.0,1.0,,7.0,4.0,11.0,1.0,4.0,,2.0,2.0,,0.5714285714285714,1.0,0.7,0.5714285714285714,,1.0,72.13872832369943,18.666666666666668,21.071428571428573,16.833333333333332,19.5,0.4166666666666667,,0.4166666666666667,0.448775,10.683333333333332,,,,5.0,,,1.0,11.0,8.0,,4.0,,4.0,,,8.0,,,3.0,,1.0,,2.0,,1.0,,10.0,0.8,0.8,,,,0.4166666666666667,0.4166666666666667,0.4230769230769231,,0.75,,,,,,,,0.07692307692307693,0.07692307692307693,,,,,1.0,,,,,,,,1.0,2.0,,0.2,0.2,,,3.0,,,4.0,7.0,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,1.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,,1.0,0.6666666666666666,0.5,,0.14285714285714285,,1.0,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,,,,,1.0,,,,,,,,,,,,,,0.5438999999999999,,0.09090909090909091,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1885-2060-2408-685,1610612746,"Eric Piatkowski, Lamar Odom, Marko Jaric, Melvin Ely, Cherokee Parks","Piatkowski, Odom, Jaric, Ely, Parks",15-1885-2060-2408-685,LAC,370.0,3,6.0,11.0,13.0,12.0,2.0,25.0,4.0,4.0,10.0,9.0,1.0,1.0,,5.0,2.0,7.0,,1.0,,1.0,1.0,,0.3333333333333333,1.0,0.5555555555555556,0.4,1.0,1.0,97.29729729729729,14.923076923076923,14.666666666666666,14.692307692307692,14.25,0.3333333333333333,0.3333333333333333,0.5,0.4464708333333333,8.440000000000001,3.0,,,7.0,,2.0,6.0,20.0,10.0,,5.0,,5.0,,2.0,10.0,,,1.0,,,,6.0,2.0,4.0,,18.0,0.7142857142857143,0.7142857142857143,,,,0.7,0.5833333333333334,0.7142857142857143,0.16666666666666666,1.0,0.75,1.0,0.6666666666666666,,,,,0.2857142857142857,0.3333333333333333,25.75,4.0,2.0,6.0,,1.0,,6.0,4.0,1.0,0.3,0.3076923076923077,2.0,4.0,,0.5,0.6666666666666666,4.0,,1.0,2.0,3.0,2.0,2.0,,,,,2.0,,,,,,1.0,,,2.0,2.0,2.0,3.0,,,,,2.0,,2.0,,1.0,2.0,1.0,,4.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,0.6666666666666666,,0.6666666666666666,0.5,0.2,0.25,0.25,,,0.5,0.5,,,0.5,,,1.0,1.0,,,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,1.0,,,,,,,1.0,0.6666666666666666,,,,,,0.5999,0.44293333333333335,0.1,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1885-2060-399-685,1610612746,"Eric Piatkowski, Lamar Odom, Marko Jaric, Sean Rooks, Cherokee Parks","Piatkowski, Odom, Jaric, Rooks, Parks",15-1885-2060-399-685,LAC,174.0,2,3.0,-3.0,4.0,6.0,,10.0,,2.0,2.0,7.0,,,,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,82.75862068965517,20.0,15.666666666666666,20.0,14.833333333333334,,0.6666666666666666,0.3333333333333333,0.44028333333333336,8.55,2.0,,,2.0,,1.0,,4.0,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,4.0,0.5,0.5,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,1.0,0.5,,,,,,,25.6,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-1917-2039,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Wang Zhi-zhi, Keyon Dooling","Piatkowski, Miller, Maggette, Zhi-zhi, Dooling",15-1889-1894-1917-2039,LAC,60.0,1,1.0,-1.0,4.0,4.0,1.0,8.0,2.0,,2.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,192.0,9.0,6.0,9.0,6.0,1.0,,1.0,0.6142,,,,,1.0,,,3.0,5.0,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,0.5,0.5,0.625,,,,,,,,,,,,,4.0,3.0,5.0,,,2.0,5.0,4.0,0.625,1.0,1.0,1.0,2.0,,0.5,0.5,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,1.0,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,,0.592,0.6142,0.4,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-1917-399,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Wang Zhi-zhi, Sean Rooks","Piatkowski, Miller, Maggette, Zhi-zhi, Rooks",15-1889-1894-1917-399,LAC,153.0,2,3.0,1.0,4.0,5.0,,9.0,1.0,2.0,4.0,5.0,,,,2.0,,2.0,,,,,2.0,,,,1.0,,,,84.70588235294119,16.5,17.4,16.5,17.4,0.25,0.5,0.25,0.437475,9.35,2.0,,,3.0,,,,6.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,6.0,,,,,,0.75,0.75,0.75,,,1.0,1.0,,,,,,0.25,0.25,,1.0,,2.0,,,,2.0,1.0,1.0,0.3333333333333333,0.25,1.0,6.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.25,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.4961,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-1917-685,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Wang Zhi-zhi, Cherokee Parks","Piatkowski, Miller, Maggette, Zhi-zhi, Parks",15-1889-1894-1917-685,LAC,740.0,1,12.0,10.0,22.0,22.0,4.0,44.0,7.0,3.0,20.0,13.0,4.0,,,10.0,4.0,14.0,2.0,5.0,1.0,3.0,3.0,,0.4444444444444444,,0.7692307692307693,0.4444444444444444,,,85.62162162162161,17.818181818181817,15.818181818181818,16.59090909090909,14.772727272727273,0.35,0.15,0.35,0.475225,11.59,1.0,,,11.0,,,1.0,23.0,18.0,,9.0,,9.0,,1.0,18.0,3.0,1.0,3.0,1.0,,,3.0,1.0,2.0,,17.0,0.8181818181818182,0.9,,,,0.55,0.55,0.5476190476190477,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.09523809523809523,0.09523809523809523,,,,,1.0,,,,,,,,5.0,4.0,2.0,0.7142857142857143,0.8333333333333334,,2.0,2.0,,,5.0,10.0,,,,,,,,,,3.0,3.0,,,,6.0,,,,,,2.0,,,1.0,,3.0,5.0,,,10.0,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,0.05,0.14285714285714285,,,,0.7692307692307693,,0.5,0.6,,,1.0,0.6666666666666666,0.75,,,,0.6,0.5,0.5,0.5,1.0,,,,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,0.4727666666666666,,0.2608695652173913,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2047-2404,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Quentin Richardson, Chris Wilcox","Piatkowski, Miller, Maggette, Richardson, Wilcox",15-1889-1894-2047-2404,LAC,26.0,1,,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,110.76923076923076,17.0,9.0,1.0,9.0,,,1.0,0.30135,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,0.5,1.0,25.0,1.0,2.0,2.0,,,,2.0,1.0,0.5,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,0.30135,1.0,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2047-2408,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Quentin Richardson, Melvin Ely","Piatkowski, Miller, Maggette, Richardson, Ely",15-1889-1894-2047-2408,LAC,234.0,2,4.0,5.0,8.0,7.0,2.0,15.0,4.0,1.0,7.0,3.0,2.0,2.0,,3.0,2.0,5.0,1.0,1.0,,,1.0,,0.5,1.0,0.75,0.5,,1.0,92.3076923076923,12.25,19.428571428571427,12.125,19.285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.5178142857142857,6.557142857142857,,,,3.0,,,2.0,8.0,2.0,,1.0,,1.0,,,2.0,3.0,2.0,,,,1.0,2.0,,1.0,1.0,4.0,0.3333333333333333,1.0,,,,0.42857142857142855,0.42857142857142855,0.5,,,,,,,,,,0.125,0.125,,1.0,,,,,,,1.0,,,0.125,3.0,4.0,1.0,0.75,0.75,1.0,2.0,2.0,,,,2.0,,,,,,,,,,2.0,2.0,,,,4.0,,,,,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.5,,1.0,0.5,,,,1.0,,1.0,,,0.3333333333333333,0.2857142857142857,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5491,,0.5,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2047-399,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Quentin Richardson, Sean Rooks","Piatkowski, Miller, Maggette, Richardson, Rooks",15-1889-1894-2047-399,LAC,2.0,1,,-2.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2047-685,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Quentin Richardson, Cherokee Parks","Piatkowski, Miller, Maggette, Richardson, Parks",15-1889-1894-2047-685,LAC,17.0,2,,,2.0,2.0,,4.0,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,338.8235294117647,6.5,2.0,6.5,2.0,0.5,,1.0,0.48955,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,26.5,2.0,,2.0,,,,2.0,2.0,0.5,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,1.0,,,0.5,,,,0.48955,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2404-399,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Chris Wilcox, Sean Rooks","Piatkowski, Miller, Maggette, Wilcox, Rooks",15-1889-1894-2404-399,LAC,284.0,2,5.0,3.0,10.0,11.0,1.0,21.0,4.0,,8.0,8.0,1.0,1.0,,6.0,1.0,7.0,,1.0,,,,,0.25,1.0,1.0,0.2,,1.0,106.47887323943662,13.1,13.909090909090908,13.1,13.909090909090908,0.4444444444444444,,0.5555555555555556,0.5021777777777777,8.15,,,,4.0,,1.0,3.0,11.0,2.0,,1.0,,1.0,,,2.0,,,1.0,,,,3.0,1.0,2.0,,9.0,0.25,0.3333333333333333,,,,0.5,0.4444444444444444,0.55,0.1111111111111111,1.0,,,,,,,,0.2,0.2222222222222222,25.3,10.0,3.0,11.0,,1.0,,11.0,10.0,0.55,1.0,1.0,4.0,6.0,,1.0,1.0,11.0,1.0,1.0,4.0,4.0,,4.0,,,,,1.0,,,,1.0,1.0,1.0,,,,2.0,4.0,8.0,,1.0,,2.0,1.0,,,,1.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,1.0,0.5,1.0,0.4444444444444444,1.0,,,,,,1.0,,,0.25,,,1.0,1.0,1.0,,,,0.25,0.4444444444444444,,,,0.1111111111111111,,,,1.0,1.0,,,,,,0.4444444444444444,1.0,,,0.1111111111111111,,,0.6161,0.5021777777777777,0.18181818181818182,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-2408-685,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Melvin Ely, Cherokee Parks","Piatkowski, Miller, Maggette, Ely, Parks",15-1889-1894-2408-685,LAC,381.0,2,6.0,4.0,11.0,11.0,4.0,22.0,3.0,4.0,9.0,8.0,2.0,2.0,,4.0,4.0,8.0,,,,1.0,1.0,,0.4,0.6666666666666666,0.5,0.4444444444444444,0.3333333333333333,0.5,83.1496062992126,14.636363636363637,20.0,12.545454545454545,15.636363636363637,0.23076923076923078,0.3076923076923077,0.5384615384615384,0.49222307692307693,9.366666666666667,1.0,,1.0,4.0,,4.0,4.0,12.0,8.0,,4.0,,4.0,,1.0,8.0,2.0,1.0,,,,,4.0,,2.0,,12.0,1.0,1.0,,,,0.4444444444444444,0.3076923076923077,0.4,0.3076923076923077,,0.25,0.25,1.0,0.07692307692307693,,,,0.13333333333333333,0.18181818181818182,26.0,4.0,2.0,8.0,,,,8.0,4.0,1.0,0.6666666666666666,0.36363636363636365,1.0,,1.0,0.3333333333333333,0.5,11.0,,1.0,,,2.0,2.0,,,,,3.0,,2.0,,,,2.0,,2.0,,,3.0,3.0,,,,,3.0,,1.0,,1.0,2.0,2.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,0.1111111111111111,0.3333333333333333,,,,0.4,0.5,0.5,,0.3333333333333333,1.0,0.5,0.5,,1.0,,1.0,1.0,0.15384615384615385,1.0,1.0,1.0,0.23076923076923078,,,,0.25,,,,0.5,,,,,,,,,,0.5604,0.37873333333333337,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1894-399-685,1610612746,"Eric Piatkowski, Andre Miller, Corey Maggette, Sean Rooks, Cherokee Parks","Piatkowski, Miller, Maggette, Rooks, Parks",15-1889-1894-399-685,LAC,91.0,1,2.0,-1.0,4.0,3.0,2.0,7.0,3.0,2.0,5.0,6.0,3.0,,,1.0,3.0,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,110.76923076923077,13.5,12.333333333333334,13.0,12.333333333333334,0.6,0.4,0.6,0.51546,2.98,,,,2.0,,,1.0,5.0,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,0.4,0.4,0.4166666666666667,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,2.0,4.0,,0.6666666666666666,0.6666666666666666,,2.0,3.0,,,,,,,,,,,,,,2.0,3.0,,,,4.0,,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,0.5788666666666666,,0.8,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1917-2047-2404,1610612746,"Eric Piatkowski, Andre Miller, Wang Zhi-zhi, Quentin Richardson, Chris Wilcox","Piatkowski, Miller, Zhi-zhi, Richardson, Wilcox",15-1889-1917-2047-2404,LAC,141.0,1,2.0,-1.0,4.0,4.0,1.0,8.0,2.0,1.0,4.0,7.0,1.0,,,1.0,2.0,3.0,,,,2.0,2.0,,1.0,,0.5,0.6666666666666666,,,81.70212765957446,18.25,17.0,15.75,17.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5112666666666666,5.1,1.0,,2.0,3.0,,2.0,,6.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,6.0,0.3333333333333333,0.3333333333333333,,,,0.75,0.5,0.5,0.3333333333333333,,1.0,1.0,,0.3333333333333333,,,,,,22.55,,,,,,,,,,,,1.0,4.0,,0.5,0.5,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.5,,,0.5,,,,,,,,,,,0.59115,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
15-1889-1917-2047-399,1610612746,"Eric Piatkowski, Andre Miller, Wang Zhi-zhi, Quentin Richardson, Sean Rooks","Piatkowski, Miller, Zhi-zhi, Richardson, Rooks",15-1889-1917-2047-399,LAC,148.0,2,2.0,,4.0,4.0,,8.0,,,,2.0,,,,2.0,,2.0,3.0,3.0,,,,,,,0.6666666666666666,,,,77.83783783783784,17.0,20.0,17.0,19.75,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,2.0,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,0.75,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2003,2002-03,True
