EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,HeaveAttempts,SelfOReb,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,DefArc3ReboundPct,SecondChanceAtRimFGA,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsUnassisted3s,LostBallSteals,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,Blocked3s,BlockedArc3,BlockedAtRim,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1503-1521-1921-2400-431,1610612753,"Tracy McGrady, Jacque Vaughn, Gordan Giricek, Drew Gooden, Shawn Kemp","McGrady, Vaughn, Giricek, Gooden, Kemp",1503-1521-1921-2400-431,ORL,49.0,1,1.0,2.0,2.0,,,1.0,4.0,,,,1.0,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,117.55102040816327,9.0,15.5,8.0,15.5,,,,,1.0,,,,,,,,,,,,,,,,0.4114,,,,,,,9.7,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1521-1921-2400-692,1610612753,"Tracy McGrady, Jacque Vaughn, Gordan Giricek, Drew Gooden, Andrew DeClercq","McGrady, Vaughn, Giricek, Gooden, DeClercq",1503-1521-1921-2400-692,ORL,3114.0,7,52.0,88.0,86.0,2.0,6.0,14.0,174.0,14.0,30.0,3.0,14.0,13.0,28.0,2.0,5.0,,,30.0,72.0,2.0,6.0,8.0,74.0,86.0,6.0,13.0,14.0,1.0,1.0,,,1.0,3.0,30.0,30.0,3.0,8.0,5.0,2.0,5.0,15.0,1.0,16.0,1.0,9.0,1.0,5.0,33.0,13.0,,5.0,25.0,1.0,31.0,15.0,46.0,2.0,1.0,7.0,3.0,4.0,13.0,3.0,1.0,20.0,1.0,,9.0,33.0,12.0,,5.0,1.0,60.0,3.0,2.0,0.5,0.5769230769230769,0.5,0.3333333333333333,,0.3333333333333333,0.4166666666666667,0.46153846153846156,1.0,0.4230769230769231,0.46153846153846156,1.0,0.44047619047619047,0.5,0.75,0.07692307692307693,0.06944444444444445,0.1,0.35,1.0,,0.6578947368421053,0.30952380952380953,0.625,0.6521739130434783,0.32608695652173914,0.36363636363636365,0.3333333333333333,0.5,0.7222222222222222,1.0,80.46242774566474,15.784090909090908,20.058139534883722,15.159090909090908,18.3953488372093,0.38461538461538464,0.4666666666666667,0.5185185185185185,0.6428571428571429,0.1794871794871795,0.21428571428571427,0.25,0.3333333333333333,0.358974358974359,0.4642857142857143,0.4642857142857143,0.38461538461538464,0.0641025641025641,0.4,0.4,0.5,,,0.46153846153846156,0.4,0.48121794871794865,0.523,0.4018,0.060240963855421686,0.06493506493506493,0.1891891891891892,0.04054054054054054,8.756944444444445,25.8,0.022727272727272728,-12.0,,,1.0,,,,5.0,4.0,2.0,5.0,1.0,0.25,0.8333333333333334,0.12195121951219512,0.2,0.01282051282051282,,,,1.0,8.0,,0.5714285714285714,9.0,2.0,0.5,0.6666666666666666,0.6923076923076923,5.0,3.0,1.0,,0.14285714285714285,0.5555555555555556,1.0,2.0,1.0,1.0,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1521-1921-353-43,1610612753,"Tracy McGrady, Jacque Vaughn, Gordan Giricek, Darrell Armstrong, Chris Whitney","McGrady, Vaughn, Giricek, Armstrong, Whitney",1503-1521-1921-353-43,ORL,7.0,1,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,,1.0,,,,,,,,,,,,0.2444,,0.2444,,,,,19.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1521-2219-2400-2469,1610612753,"Tracy McGrady, Jacque Vaughn, Jeryl Sasser, Drew Gooden, Pat Burke","McGrady, Vaughn, Sasser, Gooden, Burke",1503-1521-2219-2400-2469,ORL,98.0,1,2.0,3.0,3.0,,3.0,,6.0,1.0,1.0,,1.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,1.0,,88.16326530612245,11.666666666666666,21.0,11.666666666666666,19.666666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.5794333333333334,,,,,,,6.65,26.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1521-2400-353-431,1610612753,"Tracy McGrady, Jacque Vaughn, Drew Gooden, Darrell Armstrong, Shawn Kemp","McGrady, Vaughn, Gooden, Armstrong, Kemp",1503-1521-2400-353-431,ORL,391.0,1,7.0,11.0,11.0,4.0,,,22.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,6.0,8.0,2.0,2.0,,18.0,9.0,,,,1.0,3.0,1.0,1.0,,5.0,8.0,4.0,3.0,,2.0,2.0,,4.0,1.0,5.0,1.0,1.0,,3.0,11.0,,,,4.0,,4.0,,4.0,,,,,,1.0,,,1.0,,,,2.0,,,,,18.0,5.0,4.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.75,,0.3333333333333333,0.9,,0.625,0.9,,0.625,0.2,,,,,,0.8,,,0.8,,,,1.0,0.6666666666666666,,81.0230179028133,13.727272727272727,21.818181818181817,13.727272727272727,21.636363636363637,0.2,1.0,1.0,0.5,0.2,0.5,0.5,,0.4,0.75,0.75,1.0,0.2,1.0,1.0,0.5,0.25,1.0,0.4,1.0,0.48164999999999997,,0.4476125,,,,0.2777777777777778,11.9125,26.3,0.36363636363636365,9.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1521-2400-353-692,1610612753,"Tracy McGrady, Jacque Vaughn, Drew Gooden, Darrell Armstrong, Andrew DeClercq","McGrady, Vaughn, Gooden, Armstrong, DeClercq",1503-1521-2400-353-692,ORL,466.0,2,8.0,14.0,13.0,,12.0,1.0,27.0,2.0,4.0,,,2.0,3.0,2.0,3.0,,,4.0,7.0,2.0,5.0,1.0,15.0,10.0,,2.0,,,,,,,,6.0,2.0,3.0,,3.0,2.0,,3.0,1.0,4.0,1.0,1.0,,2.0,9.0,2.0,,2.0,4.0,,6.0,2.0,8.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,4.0,2.0,,1.0,,15.0,,,0.75,0.75,0.5,0.4,,0.4,0.5714285714285714,,,0.5833333333333334,,,0.5769230769230769,,,0.4166666666666667,,,0.6666666666666666,,,0.8,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,,1.0,0.6666666666666666,1.0,,83.43347639484979,13.5,21.307692307692307,13.0,20.53846153846154,0.3333333333333333,0.5,0.5,0.5,,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,,,0.75,0.6666666666666666,0.5114124999999999,0.59205,,0.07692307692307693,0.125,,,7.8428571428571425,25.419999999999998,,5.0,,,2.0,,,,,,,,,0.5,1.0,,,0.16666666666666666,,,,1.0,,1.0,0.6666666666666666,2.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2212-2219,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Steven Hunter, Jeryl Sasser","McGrady, Garrity, Giricek, Hunter, Sasser",1503-1727-1921-2212-2219,ORL,14.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2212-353,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Steven Hunter, Darrell Armstrong","McGrady, Garrity, Giricek, Hunter, Armstrong",1503-1727-1921-2212-353,ORL,1.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2219-43,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Jeryl Sasser, Chris Whitney","McGrady, Garrity, Giricek, Sasser, Whitney",1503-1727-1921-2219-43,ORL,9.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2400-353,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Drew Gooden, Darrell Armstrong","McGrady, Garrity, Giricek, Gooden, Armstrong",1503-1727-1921-2400-353,ORL,2273.0,7,38.0,71.0,66.0,6.0,33.0,9.0,137.0,8.0,18.0,2.0,7.0,10.0,21.0,5.0,9.0,1.0,1.0,20.0,46.0,7.0,15.0,18.0,79.0,83.0,3.0,6.0,15.0,,3.0,1.0,1.0,5.0,8.0,14.0,26.0,18.0,6.0,9.0,5.0,4.0,7.0,6.0,13.0,4.0,4.0,,3.0,32.0,8.0,,5.0,14.0,4.0,23.0,10.0,33.0,2.0,2.0,6.0,1.0,5.0,5.0,1.0,1.0,11.0,1.0,,10.0,26.0,22.0,1.0,7.0,2.0,64.0,8.0,6.0,0.35,0.4117647058823529,0.8571428571428571,0.4666666666666667,1.0,0.4666666666666667,0.43478260869565216,0.5,,0.5,0.6428571428571429,0.375,0.55,0.7,0.5,0.2459016393442623,0.08695652173913043,0.16666666666666666,0.5454545454545454,0.8,,0.7368421052631579,0.3076923076923077,0.7142857142857143,0.7307692307692307,0.29411764705882354,0.2,0.2727272727272727,0.75,0.8,0.6,86.7927848658161,15.140845070422536,18.151515151515152,14.788732394366198,17.363636363636363,0.29508196721311475,0.4444444444444444,0.5333333333333333,0.5,0.11475409836065574,0.2857142857142857,0.2857142857142857,,0.3442622950819672,0.47619047619047616,0.5,0.3,0.14754098360655737,0.5555555555555556,0.625,0.8,0.25,1.0,0.5409836065573771,0.5555555555555556,0.4714549180327869,0.5669916666666667,0.4629375,0.11764705882352941,0.1346153846153846,0.189873417721519,0.10126582278481013,9.46304347826087,25.1,0.08450704225352113,-4.0,,2.0,6.0,,1.0,,2.0,2.0,,2.0,2.0,0.4,0.6,0.06896551724137931,1.0,0.09836065573770492,,0.5,,2.0,1.0,10.0,1.0,5.0,2.0,0.25,0.25,0.7142857142857143,3.0,3.0,,2.0,,0.6,1.0,6.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.06666666666666667,0.047619047619047616,0.1111111111111111,0.25,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.0625,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2400-43,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Drew Gooden, Chris Whitney","McGrady, Garrity, Giricek, Gooden, Whitney",1503-1727-1921-2400-43,ORL,84.0,1,1.0,3.0,3.0,3.0,3.0,,6.0,,,,1.0,1.0,2.0,,,,,1.0,3.0,,,,2.0,2.0,,,,1.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,,,1.0,,,,,,,102.85714285714286,14.0,14.0,14.0,14.0,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,0.41183333333333333,,0.41183333333333333,,,,1.0,15.233333333333334,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-2469-353,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Pat Burke, Darrell Armstrong","McGrady, Garrity, Giricek, Burke, Armstrong",1503-1727-1921-2469-353,ORL,94.0,2,2.0,3.0,4.0,1.0,4.0,,7.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,,2.0,9.0,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,107.23404255319149,13.333333333333334,13.5,13.333333333333334,12.0,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,0.5,,0.5121,,0.6073,,,,1.0,8.3,,0.3333333333333333,-7.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-353-43,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Darrell Armstrong, Chris Whitney","McGrady, Garrity, Giricek, Armstrong, Whitney",1503-1727-1921-353-43,ORL,1333.0,5,22.0,43.0,44.0,16.0,23.0,2.0,87.0,11.0,19.0,1.0,3.0,2.0,7.0,2.0,10.0,,3.0,14.0,29.0,3.0,11.0,10.0,47.0,36.0,2.0,3.0,4.0,5.0,11.0,1.0,4.0,6.0,19.0,8.0,20.0,9.0,2.0,10.0,2.0,4.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,17.0,2.0,,4.0,8.0,5.0,17.0,4.0,21.0,6.0,2.0,3.0,,2.0,1.0,1.0,,4.0,,3.0,2.0,14.0,10.0,4.0,7.0,,43.0,19.0,16.0,0.2857142857142857,0.3076923076923077,1.0,0.2727272727272727,0.25,0.2727272727272727,0.4827586206896552,0.6666666666666666,0.45454545454545453,0.4625,0.5,0.43333333333333335,0.5465116279069767,0.5,0.5588235294117647,0.275,0.13793103448275862,0.15789473684210525,0.75,1.0,,0.8,0.13333333333333333,0.6666666666666666,0.75,0.17391304347826086,,0.2,,1.0,,93.9834958739685,14.046511627906977,16.568181818181817,13.348837209302326,16.204545454545453,0.475,0.5789473684210527,0.6875,0.09090909090909091,0.075,0.3333333333333333,0.3333333333333333,1.0,0.175,0.2857142857142857,0.3333333333333333,1.0,0.25,0.2,0.2,1.0,0.2,,0.75,0.2,0.509605,0.42205,0.5343566666666667,0.16279069767441862,0.21875,0.0851063829787234,0.40425531914893614,5.3999999999999995,26.11818181818182,0.37209302325581395,11.0,5.0,9.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.125,0.8333333333333334,0.05263157894736842,1.0,0.025,,0.6,0.5555555555555556,,,6.0,0.8,3.0,2.0,0.25,0.25,0.75,2.0,,4.0,,,0.6666666666666666,,,,,,0.5,1.0,,1.0,,,1.0,,,,,0.14285714285714285,,,1.0,1.0,1.0,0.25,,,,1.0,1.0,0.06666666666666667,1.0,,1610612753,2003,2002-03,False
1503-1727-1921-353-431,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Darrell Armstrong, Shawn Kemp","McGrady, Garrity, Giricek, Armstrong, Kemp",1503-1727-1921-353-431,ORL,325.0,4,5.0,10.0,9.0,7.0,6.0,,19.0,1.0,1.0,,,1.0,3.0,,1.0,,1.0,2.0,4.0,,1.0,3.0,7.0,10.0,,,,1.0,2.0,,1.0,3.0,5.0,,4.0,,,1.0,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,1.0,,1.0,3.0,,,4.0,,3.0,1.0,8.0,3.0,1.0,1.0,1.0,7.0,5.0,7.0,,,,,,,0.5,,0.5,0.4,,0.3333333333333333,0.5833333333333334,,0.625,0.2,,,0.25,,,1.0,,0.25,0.5,,,,,1.0,,84.18461538461538,15.2,19.22222222222222,15.2,16.0,0.2,1.0,1.0,,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,0.3333333333333333,,0.4,,0.44035,,0.4210833333333333,0.2,0.25,,0.7142857142857143,13.15,25.0,0.7,-3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-353-692,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Darrell Armstrong, Andrew DeClercq","McGrady, Garrity, Giricek, Armstrong, DeClercq",1503-1727-1921-353-692,ORL,61.0,1,1.0,3.0,4.0,3.0,4.0,,7.0,,,,,,1.0,,,,,,1.0,,,3.0,3.0,3.0,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,4.0,,,2.0,3.0,3.0,3.0,,,,,,,,,,,,,0.5,,0.5,,,,,1.0,,1.0,,,1.0,,,,1.0,,,165.24590163934428,13.0,5.5,13.0,5.5,,,,,,,,,1.0,,,,,,,,,,,,0.3589,,0.3589,,,,1.0,21.6,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-1921-43-431,1610612753,"Tracy McGrady, Pat Garrity, Gordan Giricek, Chris Whitney, Shawn Kemp","McGrady, Garrity, Giricek, Whitney, Kemp",1503-1727-1921-43-431,ORL,121.0,1,2.0,4.0,4.0,4.0,4.0,,8.0,,,1.0,2.0,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,7.0,,,,1.0,2.0,,2.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,2.0,2.0,4.0,,,,,,,0.5,,0.5,0.25,,0.25,0.25,,0.25,0.5,,,1.0,,,0.5,,,0.5,,,,,1.0,,95.20661157024794,16.0,14.25,16.0,14.0,,,,,0.5,0.5,0.5,,,,,,0.25,,,,0.25,,0.5,,0.3562625,,0.3562625,,,,1.0,9.8,26.05,1.0,-5.0,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,1610612753,2003,2002-03,False
1503-1727-2212-2469-353,1610612753,"Tracy McGrady, Pat Garrity, Steven Hunter, Pat Burke, Darrell Armstrong","McGrady, Garrity, Hunter, Burke, Armstrong",1503-1727-2212-2469-353,ORL,80.0,1,1.0,1.0,2.0,,,1.0,3.0,,1.0,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,54.0,48.0,16.0,47.0,16.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.5139,,,,,,,,,,-5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
1503-1727-2212-353-43,1610612753,"Tracy McGrady, Pat Garrity, Steven Hunter, Darrell Armstrong, Chris Whitney","McGrady, Garrity, Hunter, Armstrong, Whitney",1503-1727-2212-353-43,ORL,137.0,1,2.0,4.0,4.0,,,1.0,8.0,,,,,2.0,2.0,1.0,2.0,,,2.0,2.0,1.0,3.0,,7.0,7.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,5.0,,,0.5,0.5,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.7,1.0,,0.7,1.0,,0.6,,,,,,1.0,,,1.0,0.5,,,,,,84.08759124087592,13.75,20.5,12.0,20.5,,,,,,,,,0.4,1.0,1.0,0.5,0.4,0.5,0.5,,,,0.6,0.5,0.50186,,,,,0.2857142857142857,,19.15,25.099999999999998,,,,,1.0,,,,,,,,,,1.0,,,0.2,,,,,,,,,1.0,0.5,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612753,2003,2002-03,False
1503-1727-2212-353-431,1610612753,"Tracy McGrady, Pat Garrity, Steven Hunter, Darrell Armstrong, Shawn Kemp","McGrady, Garrity, Hunter, Armstrong, Kemp",1503-1727-2212-353-431,ORL,75.0,1,1.0,3.0,3.0,,,,6.0,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,115.2,14.333333333333334,10.666666666666666,14.333333333333334,7.666666666666667,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,,0.44036666666666663,,,,,,,13.55,26.5,,-4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,False
