EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,ShootingFouls,PenaltyArc3FGA,HeaveAttempts,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,SelfORebPct,PenaltyArc3Frequency,AtRimFGM,DefTwoPtRebounds,NonShootingFoulsDrawn,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefLongMidRangeReboundPct,PenaltyAtRimFGM,AtRimAssists,AtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefAtRimReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Arc3Assists,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,Arc3PctAssisted,BadPassOutOfBoundsTurnovers,BlockedAtRim,OffensiveGoaltends,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1496-1761-2422-243-947,1610612755,"Keith Van Horn, Greg Buckner, John Salmons, Aaron McKie, Allen Iverson","Van Horn, Buckner, Salmons, McKie, Iverson",1496-1761-2422-243-947,PHI,50.0,1,3.0,3.0,2.0,3.0,2.0,,5.0,,1.0,1.0,2.0,5.0,,,,1.0,2.0,5.0,,,,,,,,,,5.0,3.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,,,,,144.0,7.666666666666667,13.5,7.666666666666667,13.5,0.3333333333333333,,,0.4678833333333334,,0.4678833333333334,,1.0,9.7,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,,5.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,,25.9,,,1.0,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1761-243-727-934,1610612755,"Keith Van Horn, Greg Buckner, Aaron McKie, Eric Snow, Derrick Coleman","Van Horn, Buckner, McKie, Snow, Coleman",1496-1761-243-727-934,PHI,39.0,1,2.0,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,36.92307692307692,14.0,,14.0,,,,,0.3961,,,,,5.5,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1761-243-727-947,1610612755,"Keith Van Horn, Greg Buckner, Aaron McKie, Eric Snow, Allen Iverson","Van Horn, Buckner, McKie, Snow, Iverson",1496-1761-243-727-947,PHI,5.0,1,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,288.0,5.0,,5.0,,1.0,1.0,1.0,0.2356,,0.2356,,1.0,19.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1761-243-934-947,1610612755,"Keith Van Horn, Greg Buckner, Aaron McKie, Derrick Coleman, Allen Iverson","Van Horn, Buckner, McKie, Coleman, Iverson",1496-1761-243-934-947,PHI,802.0,5,-4.0,23.0,26.0,16.0,14.0,3.0,49.0,3.0,7.0,7.0,19.0,24.0,2.0,3.0,4.0,5.0,13.0,19.0,4.0,4.0,5.0,3.0,14.0,5.0,19.0,,,19.0,16.0,0.3684210526315789,0.6666666666666666,0.38461538461538464,0.3695652173913043,0.6666666666666666,0.40625,0.41379310344827586,0.6666666666666666,0.475,1.0,0.4166666666666667,0.3333333333333333,0.25,87.98004987531172,14.826086956521738,17.73076923076923,14.695652173913043,16.26923076923077,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.515191304347826,0.5818333333333333,0.52165,0.16666666666666666,0.7916666666666666,7.494736842105263,0.6956521739130435,13.0,11.0,3.0,7.0,1.0,,1.0,,1.0,3.0,1.0,4.0,7.0,28.0,,1.0,3.0,6.0,10.0,3.0,3.0,,5.0,1.0,6.0,,3.0,13.0,,7.0,,,,,7.0,,12.0,3.0,20.0,0.7142857142857143,1.0,1.0,0.25,0.3333333333333333,0.25,0.17391304347826086,,,0.7,,0.6470588235294118,0.5714285714285714,,,0.6666666666666666,0.4782608695652174,0.043478260869565216,1.0,0.043478260869565216,,,,0.13043478260869565,1.0,0.4375,0.0625,,0.6521739130434783,0.11538461538461539,0.13636363636363635,24.75,,4.0,2.0,,1.0,,,,3.0,,,0.06666666666666667,0.125,4.0,4.0,3.0,0.5714285714285714,,0.36363636363636365,0.36363636363636365,1.0,1.0,,1.0,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,3.0,2.0,0.5,0.42857142857142855,2.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1761-727-934-947,1610612755,"Keith Van Horn, Greg Buckner, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, Buckner, Snow, Coleman, Iverson",1496-1761-727-934-947,PHI,1090.0,7,,32.0,29.0,5.0,3.0,3.0,61.0,1.0,8.0,10.0,20.0,31.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,2.0,3.0,,10.0,3.0,13.0,3.0,2.0,6.0,5.0,0.5,0.6666666666666666,0.5,0.47619047619047616,0.6666666666666666,0.4,0.5740740740740741,0.6666666666666666,0.5,,0.3,0.2727272727272727,0.2857142857142857,80.58715596330275,15.65625,20.310344827586206,15.34375,18.79310344827586,0.38095238095238093,0.125,0.125,0.48278333333333334,0.5550666666666667,0.51825,0.12903225806451613,0.1935483870967742,8.39,0.15625,18.0,10.0,3.0,3.0,2.0,,,,,1.0,,1.0,11.0,31.0,,,1.0,2.0,14.0,,1.0,1.0,7.0,,7.0,,1.0,14.0,,3.0,1.0,6.0,7.0,,14.0,2.0,13.0,7.0,27.0,0.7,0.7777777777777778,,,,,0.047619047619047616,0.05,,0.75,,0.5882352941176471,0.5,,,0.5,0.47619047619047616,0.09523809523809523,1.0,,,,,0.047619047619047616,1.0,0.6,,,0.5238095238095238,0.25925925925925924,0.2692307692307692,26.5,,5.0,1.0,,,1.0,,1.0,,0.1,0.14285714285714285,,0.2,8.0,7.0,,0.5384615384615384,0.6,0.8,0.8888888888888888,,,,,1.0,,,,,0.6,2.0,5.0,0.625,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,,0.3333333333333333,1.0,1.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-238-243-947,1610612755,"Keith Van Horn, Kenny Thomas, Tyrone Hill, Aaron McKie, Allen Iverson","Van Horn, Thomas, Hill, McKie, Iverson",1496-1903-238-243-947,PHI,323.0,3,-10.0,10.0,13.0,3.0,3.0,1.0,23.0,,4.0,2.0,8.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,,2.0,1.0,3.0,,,4.0,3.0,0.25,1.0,0.5,0.2222222222222222,1.0,0.5,0.3,1.0,0.5,,0.16666666666666666,0.14285714285714285,0.25,102.53869969040247,16.3,12.307692307692308,16.2,11.076923076923077,0.4444444444444444,,,0.4875388888888889,0.54,0.50575,0.3333333333333333,0.6666666666666666,9.7125,0.3,5.0,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,16.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,3.0,,2.0,1.0,4.0,,,,,,,0.1111111111111111,0.125,1.0,1.0,,0.6666666666666666,,,,,0.3333333333333333,0.1111111111111111,,0.1111111111111111,,,,,1.0,0.5,,,0.4444444444444444,0.1,0.1111111111111111,22.3,,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,0.5,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-238-727-947,1610612755,"Keith Van Horn, Kenny Thomas, Tyrone Hill, Eric Snow, Allen Iverson","Van Horn, Thomas, Hill, Snow, Iverson",1496-1903-238-727-947,PHI,864.0,5,6.0,25.0,23.0,13.0,3.0,4.0,48.0,3.0,7.0,10.0,22.0,26.0,3.0,4.0,6.0,6.0,10.0,18.0,8.0,4.0,3.0,,7.0,4.0,11.0,4.0,2.0,18.0,13.0,0.45454545454545453,0.75,0.6,0.43478260869565216,0.75,0.6,0.46153846153846156,0.75,0.6666666666666666,,0.25,0.3076923076923077,,80.0,14.48,21.82608695652174,14.36,20.17391304347826,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.4826239130434783,0.5071666666666667,0.47202,0.23076923076923078,0.6923076923076923,6.595454545454545,0.52,14.0,12.0,3.0,4.0,3.0,,1.0,,,,,1.0,6.0,20.0,,,,6.0,12.0,,,1.0,6.0,,6.0,,3.0,12.0,1.0,3.0,2.0,,4.0,3.0,11.0,,8.0,3.0,20.0,0.6,0.75,,,,,0.043478260869565216,0.045454545454545456,,0.6,1.0,0.6363636363636364,0.42857142857142855,,,,0.5217391304347826,0.13043478260869565,1.0,0.043478260869565216,,,,,0.75,0.4,,,0.5652173913043478,0.11538461538461539,0.12,22.7,,4.0,,,,4.0,3.0,2.0,,0.08333333333333333,1.0,,,5.0,4.0,,0.6666666666666666,0.5,0.4166666666666667,0.45454545454545453,,,,,0.6,,,,,0.6666666666666666,1.0,1.0,0.2,0.25,2.0,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-2422-727-947,1610612755,"Keith Van Horn, Kenny Thomas, John Salmons, Eric Snow, Allen Iverson","Van Horn, Thomas, Salmons, Snow, Iverson",1496-1903-2422-727-947,PHI,142.0,1,,5.0,4.0,5.0,,1.0,9.0,,,,,4.0,,,,,,4.0,,,,,2.0,,2.0,,,4.0,5.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,91.26760563380282,13.8,18.25,11.4,17.0,,,,0.4974,,0.4974,,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,1.0,4.0,4.0,,,1.0,4.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,4.0,1.0,4.0,,,,,,,1.0,,,,,0.4,,,,,,,,1.0,,,,,,,1.0,,1.0,0.5,1.0,23.0,,,,,,,,,,,,,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-243-42-727,1610612755,"Keith Van Horn, Kenny Thomas, Aaron McKie, Monty Williams, Eric Snow","Van Horn, Thomas, McKie, Williams, Snow",1496-1903-243-42-727,PHI,136.0,1,6.0,5.0,4.0,,,2.0,9.0,,,4.0,7.0,8.0,2.0,3.0,4.0,,,,8.0,4.0,3.0,,2.0,3.0,5.0,1.0,,,,0.5714285714285714,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,,1.0,0.75,,95.29411764705883,14.2,16.25,13.6,16.25,,,,0.55919375,0.5797,,0.5,,0.8714285714285713,,2.0,6.0,3.0,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,0.125,,,,,1.0,1.0,1.0,,,0.75,0.125,,,,,,0.125,1.0,,,,0.875,,,25.7,,,,,1.0,,,,,,,0.25,,4.0,2.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,,,,2.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-243-42-947,1610612755,"Keith Van Horn, Kenny Thomas, Aaron McKie, Monty Williams, Allen Iverson","Van Horn, Thomas, McKie, Williams, Iverson",1496-1903-243-42-947,PHI,230.0,2,-1.0,7.0,6.0,1.0,1.0,1.0,13.0,2.0,2.0,2.0,8.0,4.0,,2.0,,,,,2.0,,2.0,1.0,4.0,2.0,6.0,,,,1.0,0.25,,,0.25,,,0.25,,,1.0,0.3333333333333333,0.3333333333333333,,81.39130434782608,17.571428571428573,17.833333333333332,16.714285714285715,17.833333333333332,0.25,1.0,1.0,0.5275,0.55135,,,,3.85,0.14285714285714285,4.0,6.0,2.0,,,,,,,,,,,5.0,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,4.0,1.0,,,4.0,0.5,0.5,,,,,,,,1.0,,1.0,0.3333333333333333,,,,0.75,,0.5,,,,,,1.0,,,,0.75,,,,,1.0,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-243-727-934,1610612755,"Keith Van Horn, Kenny Thomas, Aaron McKie, Eric Snow, Derrick Coleman","Van Horn, Thomas, McKie, Snow, Coleman",1496-1903-243-727-934,PHI,341.0,3,9.0,12.0,10.0,11.0,3.0,2.0,22.0,1.0,3.0,3.0,7.0,16.0,1.0,2.0,2.0,3.0,5.0,16.0,2.0,,1.0,,7.0,1.0,8.0,,,16.0,11.0,0.42857142857142855,0.5,0.6,0.5625,0.5,0.75,0.6666666666666666,0.5,0.8,,0.25,0.25,0.5,92.90322580645162,12.333333333333334,19.3,11.166666666666666,19.3,0.375,0.3333333333333333,0.3333333333333333,0.5241125,0.5441,0.5656,0.125,1.0,8.014285714285714,0.9166666666666666,6.0,4.0,1.0,4.0,,,,,,1.0,1.0,1.0,7.0,7.0,,1.0,1.0,7.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,,1.0,7.0,,2.0,,,1.0,1.0,2.0,,8.0,1.0,14.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.125,0.14285714285714285,,1.0,,1.0,,,,1.0,0.5,,1.0,,,,,0.125,0.5,0.6666666666666666,,,0.625,0.1111111111111111,0.125,25.3,,1.0,1.0,,,1.0,,,,0.25,1.0,,0.16666666666666666,2.0,5.0,3.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-243-727-947,1610612755,"Keith Van Horn, Kenny Thomas, Aaron McKie, Eric Snow, Allen Iverson","Van Horn, Thomas, McKie, Snow, Iverson",1496-1903-243-727-947,PHI,183.0,2,-4.0,6.0,5.0,2.0,1.0,1.0,11.0,,1.0,2.0,3.0,4.0,,,,,1.0,,2.0,,,,1.0,2.0,3.0,,,,2.0,0.6666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,86.55737704918033,15.333333333333334,18.2,15.333333333333334,18.2,0.16666666666666666,,,0.4975416666666667,,0.358975,,,5.2,0.3333333333333333,3.0,2.0,,,,,,,,3.0,,3.0,,8.0,,,1.0,,2.0,,3.0,,1.0,,1.0,,,2.0,2.0,,,,1.0,,1.0,,,,4.0,0.5,0.5,,,,,0.5,,,,0.6666666666666666,1.0,,,0.6666666666666666,,0.3333333333333333,,,,,,,0.5,,,,,0.8333333333333334,,,25.2,,,1.0,,,1.0,1.0,1.0,,,1.0,,0.5,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-243-934-947,1610612755,"Keith Van Horn, Kenny Thomas, Aaron McKie, Derrick Coleman, Allen Iverson","Van Horn, Thomas, McKie, Coleman, Iverson",1496-1903-243-934-947,PHI,1194.0,8,5.0,31.0,31.0,2.0,,7.0,62.0,3.0,8.0,12.0,27.0,35.0,5.0,7.0,10.0,1.0,1.0,2.0,16.0,4.0,7.0,,13.0,7.0,20.0,3.0,,2.0,2.0,0.4444444444444444,0.7142857142857143,1.0,0.4838709677419355,0.7142857142857143,1.0,0.5,0.7142857142857143,1.0,,0.4666666666666667,0.4117647058823529,0.4,74.77386934673368,17.548387096774192,20.967741935483872,15.451612903225806,18.096774193548388,0.25806451612903225,0.375,0.375,0.47964193548387096,0.45697142857142853,0.6597,0.2857142857142857,0.05714285714285714,6.992592592592593,0.06451612903225806,20.0,13.0,3.0,1.0,6.0,1.0,1.0,,,3.0,2.0,4.0,5.0,30.0,,,,,8.0,6.0,3.0,4.0,4.0,2.0,6.0,1.0,2.0,14.0,,3.0,3.0,1.0,2.0,,4.0,,8.0,3.0,25.0,0.3333333333333333,0.4,1.0,0.5,,0.5,0.12903225806451613,0.14814814814814814,,0.5,,0.52,0.5714285714285714,0.3333333333333333,,1.0,0.41935483870967744,0.1935483870967742,0.6666666666666666,0.03225806451612903,1.0,1.0,1.0,0.0967741935483871,0.42857142857142855,1.0,,,0.5483870967741935,0.08823529411764706,0.1,25.425,,1.0,,,,1.0,,1.0,,0.3076923076923077,0.5,,,6.0,10.0,1.0,0.5263157894736842,0.2857142857142857,0.46153846153846156,0.6666666666666666,1.0,,,1.0,0.4,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.8333333333333334,1.0,2.0,0.3333333333333333,1.0,3.0,3.0,1.0,,,0.5,0.5,1.0,,0.5,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-1903-727-934-947,1610612755,"Keith Van Horn, Kenny Thomas, Eric Snow, Derrick Coleman, Allen Iverson","Van Horn, Thomas, Snow, Coleman, Iverson",1496-1903-727-934-947,PHI,11028.0,12,9.0,326.0,330.0,48.0,7.0,44.0,656.0,37.0,98.0,122.0,254.0,351.0,26.0,47.0,58.0,13.0,26.0,55.0,106.0,30.0,46.0,10.0,130.0,54.0,184.0,29.0,13.0,55.0,48.0,0.48031496062992124,0.5531914893617021,0.5,0.5034843205574913,0.5416666666666666,0.546875,0.5453125,0.5686274509803921,0.625,1.0,0.3511450381679389,0.35570469798657717,0.15,85.65832426550598,16.699386503067483,16.921212121212122,15.819018404907975,16.436363636363637,0.34146341463414637,0.37755102040816324,0.3854166666666667,0.4766102787456446,0.4991309523809524,0.4660140625,0.16524216524216523,0.15669515669515668,9.092125984251968,0.147239263803681,184.0,96.0,25.0,8.0,60.0,3.0,8.0,1.0,2.0,25.0,15.0,33.0,62.0,342.0,6.0,3.0,6.0,20.0,138.0,42.0,25.0,15.0,69.0,14.0,83.0,3.0,23.0,180.0,7.0,39.0,16.0,31.0,61.0,12.0,82.0,11.0,72.0,28.0,293.0,0.5655737704918032,0.6448598130841121,0.9333333333333333,0.45454545454545453,0.5,0.45454545454545453,0.11498257839721254,0.05905511811023622,0.05,0.9285714285714286,0.3888888888888889,0.8108108108108109,0.7027027027027027,0.3235294117647059,0.38461538461538464,1.0,0.3344947735191638,0.20905923344947736,0.6216216216216216,0.027874564459930314,0.375,0.375,1.0,0.08710801393728224,0.5208333333333334,0.25,0.0625,0.5,0.44947735191637633,0.09003215434083602,0.10071942446043165,25.21818181818182,4.0,36.0,4.0,,7.0,30.0,20.0,6.0,2.0,0.10416666666666667,0.4918032786885246,0.05223880597014925,0.125,59.0,81.0,9.0,0.7641509433962265,0.8333333333333334,0.6145833333333334,0.686046511627907,12.0,2.0,3.0,12.0,0.9142857142857143,0.48,0.48,0.5,0.48,0.8333333333333334,7.0,30.0,0.5084745762711864,0.875,16.0,26.0,10.0,2.0,4.0,0.43333333333333335,0.45614035087719296,0.64,0.125,0.5714285714285714,16.0,0.6153846153846154,11.0,15.0,3.0,16.0,10.0,1.0,0.625,0.9166666666666666,8.0,8.0,,2.0,0.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.02040816326530612,0.2,0.020833333333333332,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-2422-243-947,1610612755,"Keith Van Horn, Tyrone Hill, John Salmons, Aaron McKie, Allen Iverson","Van Horn, Hill, Salmons, McKie, Iverson",1496-238-2422-243-947,PHI,70.0,1,3.0,2.0,3.0,,,,5.0,,1.0,,1.0,3.0,,,,,,,,,,,2.0,,2.0,,,,,,,,0.75,,,0.75,,,,,,,102.85714285714285,15.5,13.0,15.5,13.0,0.5,,,0.49595,,,,,15.3,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,,1.0,0.5,,,1.0,,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,22.8,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1496-238-243-42-727,1610612755,"Keith Van Horn, Tyrone Hill, Aaron McKie, Monty Williams, Eric Snow","Van Horn, Hill, McKie, Williams, Snow",1496-238-243-42-727,PHI,80.0,1,-5.0,3.0,2.0,,,1.0,5.0,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,90.0,21.0,8.5,16.333333333333332,8.5,,,,0.4903,,,,,6.4,,1.0,1.0,,,1.0,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,0.5,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,0.5,,,,,,,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
