EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,SecondChanceFtPoints,PenaltyFG2A,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Travels,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,Clear Path Fouls,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,3SecondViolations,PenaltyCorner3Accuracy,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1499-1718-2452-3-677,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Grant Long, Eric Williams","Battie, Pierce, Bremer, Long, Williams",1499-1718-2452-3-677,BOS,83.0,2,1.0,-2.0,3.0,3.0,3.0,6,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.5,0.5,0.6666666666666666,104.09638554216868,15.666666666666666,12.0,15.666666666666666,12.0,0.5,0.5,1.0,1.0,0.5,0.41745,0.3333333333333333,0.3333333333333333,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-2452-3-952,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Grant Long, Antoine Walker","Battie, Pierce, Bremer, Long, Walker",1499-1718-2452-3-952,BOS,55.0,1,1.0,-6.0,1.0,2.0,,3,,,,,,,,6.0,,,,,,,,,,,78.54545454545455,21.0,17.0,21.0,17.0,,,,,1.0,0.58185,,,,1.0,1.0,1.0,1.0,1.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-2452-3-962,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Grant Long, Walter McCarty","Battie, Pierce, Bremer, Long, McCarty",1499-1718-2452-3-962,BOS,45.0,1,1.0,-2.0,1.0,1.0,1.0,2,1.0,,,,1.0,,,2.0,,,,,,,,,,,64.0,21.0,24.0,21.0,23.0,1.0,,,,1.0,0.6592,,,1.4,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-2452-677-952,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Eric Williams, Antoine Walker","Battie, Pierce, Bremer, Williams, Walker",1499-1718-2452-677-952,BOS,753.0,5,13.0,-12.0,20.0,21.0,7.0,41,6.0,,1.0,5.0,11.0,2.0,21.0,33.0,8.0,12.0,,3.0,2.0,19.0,2.0,0.45454545454545453,0.5,0.525,78.40637450199203,17.95,18.761904761904763,17.3,17.714285714285715,0.3157894736842105,0.05263157894736842,,,0.7368421052631579,0.4587894736842106,0.1,0.16666666666666666,5.4818181818181815,5.0,8.0,5.0,0.42105263157894735,0.2631578947368421,24.575,,,,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,0.2,0.25,0.6666666666666666,0.375,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4,0.16666666666666666,1.0,0.4,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.21052631578947367,0.5,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.5,1.0,0.3333333333333333,0.4,0.4693,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-2452-952-962,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Antoine Walker, Walter McCarty","Battie, Pierce, Bremer, Walker, McCarty",1499-1718-2452-952-962,BOS,720.0,4,12.0,-2.0,23.0,24.0,9.0,47,8.0,,,6.0,12.0,3.0,21.0,23.0,6.0,7.0,,4.0,2.0,15.0,,0.5,0.42857142857142855,0.45454545454545453,94.0,15.478260869565217,15.166666666666666,15.304347826086957,14.5,0.38095238095238093,,,,0.8095238095238095,0.5226833333333334,0.09090909090909091,0.15384615384615385,4.333333333333333,4.0,9.0,4.0,0.42857142857142855,0.19047619047619047,24.133333333333333,,,,2.0,6.0,2.0,2.0,,4.0,1.0,5.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,,2.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,2.0,2.0,5.0,1.0,8.0,3.0,11.0,5.0,3.0,2.0,3.0,4.0,6.0,,1.0,,,,0.5,0.6,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,1.25,1.0,0.8333333333333334,0.3333333333333333,1.0,0.14285714285714285,0.875,0.23076923076923078,1.0,,0.25,,0.75,1.0,0.75,0.75,0.5,0.19047619047619047,,,0.23809523809523808,0.2,0.2,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.6099,0.2857142857142857,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.3078,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-2452-960-962,1610612738,"Tony Battie, Paul Pierce, J.R. Bremer, Tony Delk, Walter McCarty","Battie, Pierce, Bremer, Delk, McCarty",1499-1718-2452-960-962,BOS,46.0,1,1.0,,2.0,3.0,3.0,5,,,,,,2.0,2.0,2.0,,1.0,,2.0,,2.0,1.0,,,1.0,156.52173913043478,10.5,8.333333333333334,10.5,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-3-677-960,1610612738,"Tony Battie, Paul Pierce, Grant Long, Eric Williams, Tony Delk","Battie, Pierce, Long, Williams, Delk",1499-1718-3-677-960,BOS,103.0,2,2.0,-3.0,2.0,3.0,,5,1.0,,1.0,1.0,3.0,,2.0,5.0,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,69.90291262135922,27.0,16.333333333333332,26.5,16.333333333333332,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.47606666666666664,,,11.466666666666667,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,0.5,,,1.0,0.5,,,,1.0,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.6421,1.0,1.0,,1.0,,,,,,1.0,,,,,0.3791,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-3-952-960,1610612738,"Tony Battie, Paul Pierce, Grant Long, Antoine Walker, Tony Delk","Battie, Pierce, Long, Walker, Delk",1499-1718-3-952-960,BOS,131.0,1,2.0,2.0,3.0,2.0,,5,1.0,,1.0,1.0,3.0,,5.0,3.0,2.0,,,,,2.0,,0.3333333333333333,0.625,0.625,54.961832061068705,28.333333333333332,23.0,21.666666666666668,23.0,0.25,0.25,,,0.5,0.4531875,,,9.933333333333334,1.0,1.0,1.0,0.25,0.25,24.9,,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,,3.0,,,1.0,,1.0,1.0,1.0,,,3.0,,2.0,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.75,0.75,,,1.0,,,,1.0,1.0,,,,,,,,,0.25,1.0,1.0,,,,,1.0,1.0,1.0,0.5,,1.0,0.542725,0.6,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-3-960-962,1610612738,"Tony Battie, Paul Pierce, Grant Long, Tony Delk, Walter McCarty","Battie, Pierce, Long, Delk, McCarty",1499-1718-3-960-962,BOS,153.0,1,3.0,-2.0,5.0,4.0,4.0,9,2.0,,1.0,2.0,4.0,,4.0,6.0,,,,,,4.0,,0.5,0.5,0.5,84.70588235294119,17.2,16.75,16.4,14.25,0.5,0.25,,,0.5,0.49575,,,7.6,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,4.0,,,,,2.0,,2.0,,,1.0,4.0,,1.0,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,0.5,0.5,1.0,0.25,1.0,1.0,,,,,,,,1.0,,,0.5106,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
1499-1718-677-952-960,1610612738,"Tony Battie, Paul Pierce, Eric Williams, Antoine Walker, Tony Delk","Battie, Pierce, Williams, Walker, Delk",1499-1718-677-952-960,BOS,3001.0,7,50.0,-6.0,92.0,94.0,18.0,186,27.0,10.0,25.0,29.0,67.0,15.0,85.0,91.0,20.0,24.0,3.0,18.0,8.0,76.0,2.0,0.43283582089552236,0.4117647058823529,0.45161290322580644,89.25024991669444,16.48913043478261,15.787234042553191,15.793478260869565,15.085106382978724,0.3176470588235294,0.29411764705882354,0.4,0.4,0.5294117647058824,0.4753785714285715,0.08695652173913043,0.10810810810810811,9.220895522388059,13.0,18.0,12.0,0.21176470588235294,0.15294117647058825,26.733333333333334,2.0,0.029850746268656716,0.037037037037037035,13.0,16.0,2.0,7.0,3.0,15.0,1.0,5.0,3.0,4.0,2.0,9.0,9.0,38.0,12.0,,4.0,3.0,19.0,4.0,23.0,3.0,1.0,9.0,50.0,3.0,9.0,10.0,20.0,5.0,35.0,13.0,48.0,9.0,6.0,2.0,4.0,12.0,12.0,1.0,1.0,3.0,2.0,3.0,0.6551724137931034,0.7037037037037037,1.0,0.2222222222222222,0.23529411764705882,0.2222222222222222,0.3181818181818182,0.375,1.0,0.7407407407407407,0.23684210526315788,0.8333333333333334,0.23076923076923078,0.7692307692307693,0.23529411764705882,0.18181818181818182,0.3333333333333333,,0.6666666666666666,0.8461538461538461,0.6666666666666666,0.5925925925925926,0.6153846153846154,0.5625,0.17647058823529413,0.2,0.21428571428571427,0.058823529411764705,0.2,0.2,1.0,0.23076923076923078,0.23076923076923078,1.0,0.6363636363636364,0.2857142857142857,0.25,0.49816875,0.10588235294117647,12.0,2.0,9.0,3.0,8.0,3.0,1.0,1.0,12.0,0.6666666666666666,0.6,0.8888888888888888,,0.42244444444444446,0.13043478260869565,4.0,12.0,2.0,1.0,12.0,0.46153846153846156,0.1411764705882353,0.2,1.0,2.0,1.0,2.0,0.5,0.18181818181818182,0.5,1.0,2.0,0.6666666666666666,3.0,4.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,0.4444444444444444,0.4,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.04081632653061224,0.6666666666666666,0.8,0.4,0.75,0.1,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2003,2002-03,False
