EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,ShortMidRangeAssists,DefThreePtRebounds,ShootingFouls,Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,AtRimAssists,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,Steals,BadPassSteals,BlockedAtRim,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg2aBlocked,LostBallTurnovers,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,FTDefRebounds,DefFTReboundPct,PtsPutbacks,Blocked3s,BlockedArc3,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffAtRimReboundPct,Offensive Fouls,SelfOReb,SecondChanceTurnovers,LongMidRangePctBlocked,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,Technical Free Throw Trips,ShortMidRangePctBlocked,Loose Ball Fouls,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1023-1032-1043-1074-1901,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Matt Maloney, Dion Glover","Davis, Ham, McCaskill, Maloney, Glover",1023-1032-1043-1074-1901,ATL,104.0,1,2.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,0.5,0.5,0.5,0.5,0.5,96.92307692307692,11.0,17.75,11.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5744,0.5744,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1544-1901,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Chris Crawford, Dion Glover","Davis, Ham, McCaskill, Crawford, Glover",1023-1032-1043-1544-1901,ATL,144.0,1,2.0,4.0,3.0,,,7.0,1.0,2.0,,,2.0,4.0,,7.0,2.0,,,,,2.0,2.0,2.0,3.0,,,,,,,,,5.0,,,0.5,,0.7,,0.7,,,1.0,1.0,1.0,1.0,70.0,16.75,25.666666666666668,15.25,25.666666666666668,0.4,0.5,0.5,,,0.6,0.50701,,,,,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,0.3961,0.2857142857142857,9.7,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1891-673,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Jason Terry, Alan Henderson","Davis, Ham, McCaskill, Terry, Henderson",1023-1032-1043-1891-673,ATL,117.0,1,2.0,5.0,5.0,5.0,3.0,10.0,,,,,1.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,,,1.0,2.0,,,,,,2.0,,,2.0,4.0,5.0,0.25,0.25,0.2,0.2,0.3333333333333333,0.3333333333333333,,,0.5,,,123.07692307692308,15.2,8.2,15.2,8.0,,,,,,0.2,0.41115,0.41115,,,1.0,1.0,,1.0,,2.0,,1.0,,1.0,,,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.2,0.3333333333333333,0.25,,0.4,,,,0.2,,,,,,0.5,12.65,24.3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1891-949,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Jason Terry, Shareef Abdur-Rahim","Davis, Ham, McCaskill, Terry, Abdur-Rahim",1023-1032-1043-1891-949,ATL,48.0,1,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,60.0,20.0,28.0,10.0,28.0,1.0,1.0,1.0,,,1.0,0.5819,,,,,,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5819,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1901-2424,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Dion Glover, Dan Dickau","Davis, Ham, McCaskill, Glover, Dickau",1023-1032-1043-1901-2424,ATL,210.0,1,4.0,8.0,9.0,8.0,9.0,17.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,15.0,10.0,2.0,3.0,2.0,15.0,4.0,1.0,3.0,3.0,,,,,,4.0,,,15.0,15.0,8.0,0.6666666666666666,0.6666666666666666,1.0833333333333333,1.0833333333333333,0.9375,0.9375,,0.3333333333333333,0.6,0.3333333333333333,,116.57142857142857,9.75,14.666666666666666,9.75,12.666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.5278083333333333,0.5278083333333333,,,1.0,1.0,5.0,,,1.0,1.0,1.0,3.0,3.0,,,,,6.0,1.0,1.0,,2.0,2.0,,,6.0,,,,,0.6666666666666666,1.0,1.0,,,,0.5,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,1.0,,,7.533333333333334,23.599999999999998,1.0,1.0,1.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,,,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1901-673,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Dion Glover, Alan Henderson","Davis, Ham, McCaskill, Glover, Henderson",1023-1032-1043-1901-673,ATL,301.0,2,5.0,9.0,9.0,,4.0,18.0,,2.0,,,3.0,7.0,4.0,10.0,8.0,,,,,2.0,3.0,3.0,5.0,1.0,,,1.0,,4.0,,2.0,8.0,,,0.42857142857142855,,0.375,,0.5,,1.0,0.42857142857142855,0.42857142857142855,0.5,,86.11295681063123,17.22222222222222,16.22222222222222,14.444444444444445,15.555555555555555,0.25,,,,,0.375,0.433275,,0.2,0.2222222222222222,,,2.0,1.0,2.0,4.0,,1.0,,1.0,,1.0,2.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.125,0.5,0.4,1.0,0.5,0.5,0.5,0.5,0.125,,,,,0.336,0.2,12.257142857142856,26.0,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,,1.0,,,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,0.2857142857142857,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1901-949,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Dion Glover, Shareef Abdur-Rahim","Davis, Ham, McCaskill, Glover, Abdur-Rahim",1023-1032-1043-1901-949,ATL,354.0,2,6.0,10.0,11.0,4.0,,21.0,4.0,5.0,,1.0,5.0,6.0,2.0,12.0,13.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,12.0,1.0,4.0,0.8333333333333334,,0.8333333333333334,,0.8571428571428571,0.25,0.3333333333333333,0.25,0.3333333333333333,,,85.42372881355932,13.6,19.818181818181817,13.6,18.363636363636363,0.8333333333333334,0.8,0.8,1.0,,0.8333333333333334,0.5702333333333334,0.5627,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4,-1.0,,,,,,,,,,,8.0,,,,4.0,,4.0,,,8.0,,,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,0.7833333333333333,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,0.5,,,0.16666666666666666,1.0,1.0,,,,,4.0,0.5,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1043-1956-949,1610612737,"Emanual Davis, Darvin Ham, Amal McCaskill, Ira Newble, Shareef Abdur-Rahim","Davis, Ham, McCaskill, Newble, Abdur-Rahim",1023-1032-1043-1956-949,ATL,6.0,1,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,2.0,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,480.0,5.0,1.0,5.0,1.0,,,,,,,0.4209,0.4209,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1074-1737-949,1610612737,"Emanual Davis, Darvin Ham, Matt Maloney, Nazr Mohammed, Shareef Abdur-Rahim","Davis, Ham, Maloney, Mohammed, Abdur-Rahim",1023-1032-1074-1737-949,ATL,74.0,1,1.0,2.0,2.0,,2.0,4.0,1.0,1.0,,,1.0,3.0,,2.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,,,77.83783783783784,22.5,14.5,22.5,14.5,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.4537333333333333,,,,,,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,0.5506,1.0,10.9,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
1023-1032-1074-1901-299,1610612737,"Emanual Davis, Darvin Ham, Matt Maloney, Dion Glover, Glenn Robinson","Davis, Ham, Maloney, Glover, Robinson",1023-1032-1074-1901-299,ATL,53.0,1,1.0,3.0,3.0,3.0,3.0,6.0,,,,,,,1.0,4.0,5.0,,,1.0,4.0,,1.0,1.0,1.0,,,,,,2.0,,,4.0,4.0,3.0,,,1.5,1.5,1.0,1.0,,1.0,0.5,,,163.0188679245283,5.666666666666667,12.0,5.666666666666667,10.333333333333334,,,,,,1.0,0.52875,0.52875,,,1.0,1.0,-1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,24.9,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2003,2002-03,True
