EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,Fg2aBlocked,AtRimAssists,FTOffRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,PenaltyArc3Frequency,Corner3FGA,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,OffensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,LongMidRangePctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1425-1496-446-467-954,1610612751,"Aaron Williams, Keith Van Horn, Lucious Harris, Jason Kidd, Kerry Kittles","Williams, Van Horn, Harris, Kidd, Kittles",1425-1496-446-467-954,NJN,269.0,2,4.0,-5.0,9.0,9.0,6.0,1.0,18.0,1.0,1.0,,,,1.0,2.0,2.0,4.0,2.0,8.0,13.0,,,,4.0,,,2.0,2.0,2.0,,4.0,1.0,2.0,,2.0,1.0,3.0,,,1.0,3.0,,8.0,1.0,1.0,1.0,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,,0.5,0.5,0.5,0.25,1.0,0.5,,96.35687732342008,15.88888888888889,14.0,15.555555555555555,14.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,,,0.5,0.4472333333333333,,,9.975,26.25,3.0,1.0,2.0,,,,1.0,,,3.0,,,,,,0.3333333333333333,0.5,0.5,1.0,0.47565,,0.3333333333333333,,,4.0,,1.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,4.0,2.0,,,,,,,,0.5,,,0.5,,1.0,,,0.25,0.3333333333333333,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2030-2210-446,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Richard Jefferson, Lucious Harris","Williams, Johnson, Martin, Jefferson, Harris",1425-1533-2030-2210-446,NJN,1021.0,6,17.0,-8.0,30.0,31.0,14.0,2.0,61.0,2.0,5.0,,,3.0,5.0,2.0,12.0,21.0,2.0,29.0,37.0,1.0,1.0,3.0,16.0,8.0,,2.0,8.0,8.0,3.0,16.0,1.0,6.0,1.0,7.0,2.0,9.0,2.0,2.0,2.0,8.0,,26.0,2.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,0.5217391304347826,1.0,0.5370370370370371,0.75,0.08695652173913043,1.0,0.75,0.1111111111111111,0.75,0.09090909090909091,0.5,0.5,0.75,86.03330068560236,17.433333333333334,16.06451612903226,16.8,15.67741935483871,0.21739130434782608,0.4,1.0,0.21739130434782608,0.6,0.6,1.0,0.08695652173913043,,,0.30434782608695654,0.4386978260869565,0.3499,0.10344827586206896,11.1,25.05,13.0,7.0,11.0,5.0,9.0,13.0,4.0,,13.0,13.0,0.5555555555555556,0.5,0.5416666666666666,,,0.4782608695652174,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.411825,0.4482758620689655,0.43333333333333335,,1.0,5.0,3.0,1.0,1.0,,1.0,2.0,,3.0,1.0,1.0,4.0,1.0,,9.0,3.0,2.0,1.0,1.0,2.0,0.14285714285714285,0.6,,0.25,0.25,,1.0,,0.5,0.1,,0.12,0.13043478260869565,,1.0,1.0,,0.1,,1.0,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2030-446-954,1610612751,"Aaron Williams, Anthony Johnson, Kenyon Martin, Lucious Harris, Kerry Kittles","Williams, Johnson, Martin, Harris, Kittles",1425-1533-2030-446-954,NJN,14.0,1,,2.0,1.0,2.0,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,308.57142857142856,3.0,5.5,3.0,5.5,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-2215-446,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Jason Collins, Lucious Harris","Williams, Johnson, Jefferson, Collins, Harris",1425-1533-2210-2215-446,NJN,2963.0,11,49.0,7.0,84.0,83.0,7.0,16.0,167.0,9.0,24.0,2.0,7.0,5.0,13.0,3.0,30.0,70.0,4.0,83.0,76.0,5.0,11.0,19.0,24.0,36.0,2.0,3.0,12.0,13.0,1.0,27.0,16.0,21.0,1.0,24.0,18.0,42.0,9.0,4.0,11.0,32.0,4.0,64.0,1.0,0.4,0.41379310344827586,0.42857142857142855,0.45454545454545453,0.42567567567567566,0.5416666666666666,0.48823529411764705,0.59375,0.05405405405405406,1.0,0.65625,0.4,0.6388888888888888,0.4186046511627907,0.75,0.5555555555555556,0.9230769230769231,81.1609854876814,17.023809523809526,18.46987951807229,16.357142857142858,17.698795180722893,0.32432432432432434,0.375,0.47368421052631576,0.17567567567567569,0.38461538461538464,0.45454545454545453,0.2,0.04054054054054054,0.5833333333333334,0.2857142857142857,0.3783783783783784,0.4617398648648649,0.47374,0.2289156626506024,10.115714285714287,24.9,,16.0,33.0,,,,6.0,2.0,,,,,,0.5,0.5,0.44594594594594594,0.48484848484848486,0.48484848484848486,0.375,,,,,,20.0,7.0,5.0,,5.0,7.0,1.0,6.0,11.0,1.0,1.0,18.0,,6.0,24.0,13.0,1.0,1.0,,2.0,0.1,0.20833333333333334,0.15384615384615385,0.3888888888888889,,0.26666666666666666,0.4,,0.5555555555555556,,,0.15294117647058825,0.16049382716049382,0.35294117647058826,,,,,1.0,6.0,,2.0,4.0,,1.0,2.0,,0.6666666666666666,1.0,0.1111111111111111,0.013513513513513514,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.25,1.0,,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.08333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-446-954,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Lucious Harris, Kerry Kittles","Williams, Johnson, Jefferson, Harris, Kittles",1425-1533-2210-446-954,NJN,31.0,1,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,46.4516129032258,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-2030-2210-446-467,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Lucious Harris, Jason Kidd","Williams, Martin, Jefferson, Harris, Kidd",1425-2030-2210-446-467,NJN,6067.0,17,101.0,21.0,199.0,196.0,86.0,25.0,395.0,32.0,55.0,7.0,11.0,17.0,36.0,19.0,72.0,148.0,22.0,202.0,181.0,12.0,19.0,28.0,74.0,70.0,16.0,18.0,37.0,41.0,4.0,86.0,19.0,45.0,9.0,72.0,24.0,96.0,20.0,9.0,22.0,41.0,3.0,174.0,7.0,0.5138888888888888,0.578125,0.4864864864864865,0.631578947368421,0.4764705882352941,0.6,0.517948717948718,0.6363636363636364,0.12941176470588237,1.0,0.6716417910447762,0.25333333333333335,0.6774193548387096,0.26436781609195403,0.3333333333333333,0.6,0.8387096774193549,93.75309048953355,14.708542713567839,16.020408163265305,14.125628140703517,15.193877551020408,0.3235294117647059,0.5818181818181818,0.6530612244897959,0.21176470588235294,0.4722222222222222,0.5151515151515151,0.23529411764705882,0.11176470588235295,0.55,0.6363636363636364,0.45294117647058824,0.47081775147928995,0.4685472222222222,0.13861386138613863,9.132432432432433,26.25909090909091,81.0,23.0,57.0,30.0,63.0,85.0,16.0,18.0,85.0,81.0,0.47619047619047616,0.4583333333333333,0.5120481927710844,0.6923076923076923,0.6818181818181818,0.3352941176470588,0.40350877192982454,0.4107142857142857,0.6956521739130435,0.46385833333333326,0.4207920792079208,0.40703517587939697,17.0,25.0,40.0,10.0,17.0,1.0,11.0,20.0,2.0,13.0,9.0,1.0,7.0,29.0,11.0,1.0,55.0,27.0,10.0,9.0,1.0,10.0,0.06756756756756757,0.10909090909090909,0.08333333333333333,0.6896551724137931,0.1111111111111111,0.21739130434782608,0.5,0.75,0.53125,0.3472222222222222,0.68,0.140625,0.1588235294117647,0.23529411764705882,9.0,9.0,1.0,0.125,3.0,4.0,19.0,4.0,4.0,1.0,3.0,5.0,3.0,0.3333333333333333,0.3333333333333333,0.05194805194805195,0.01764705882352941,,,6.0,,1.0,2.0,6.0,,1.0,2.0,12.0,6.0,6.0,4.0,4.0,,,,,6.0,1.0,0.6666666666666666,0.2727272727272727,,0.2222222222222222,0.2857142857142857,0.6,0.3157894736842105,0.3157894736842105,0.6666666666666666,,,0.05,,,,0.2222222222222222,0.3333333333333333,,,,,,,,,,1.0,,,,0.017543859649122806,0.3333333333333333,,,,,,1610612751,2002,2001-02,False
1425-2030-2210-446-954,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Lucious Harris, Kerry Kittles","Williams, Martin, Jefferson, Harris, Kittles",1425-2030-2210-446-954,NJN,181.0,1,3.0,6.0,6.0,6.0,5.0,,12.0,,,,,1.0,1.0,1.0,4.0,4.0,1.0,8.0,2.0,,,,4.0,4.0,,,2.0,2.0,,4.0,,2.0,,4.0,,4.0,1.0,1.0,1.0,1.0,,8.0,,0.5,0.5,1.0,,0.8,,0.6666666666666666,,0.2,,1.0,,0.6666666666666666,,,,1.0,95.4696132596685,12.0,18.166666666666668,12.0,16.0,,,,0.2,1.0,1.0,,0.2,,,0.2,0.38865,,,18.625,40.9,6.0,3.0,3.0,4.0,4.0,8.0,2.0,2.0,8.0,6.0,1.0,0.8,0.6666666666666666,0.5,0.3333333333333333,0.6,1.0,1.0,0.6666666666666666,0.38865,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-2030-2210-467-954,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Jason Kidd, Kerry Kittles","Williams, Martin, Jefferson, Kidd, Kittles",1425-2030-2210-467-954,NJN,1551.0,11,26.0,-27.0,52.0,52.0,32.0,6.0,104.0,8.0,13.0,3.0,5.0,2.0,5.0,5.0,14.0,35.0,6.0,37.0,64.0,3.0,5.0,6.0,12.0,16.0,4.0,5.0,6.0,7.0,1.0,15.0,6.0,10.0,2.0,13.0,7.0,20.0,5.0,3.0,7.0,16.0,1.0,31.0,4.0,0.42857142857142855,0.5,0.4,0.6,0.3780487804878049,0.6,0.39361702127659576,0.6,0.14634146341463414,1.0,0.7692307692307693,0.2857142857142857,0.6875,0.2692307692307692,0.3333333333333333,0.5714285714285714,1.0,96.55705996131528,15.576923076923077,14.25,15.0,13.903846153846153,0.3170731707317073,0.6153846153846154,0.6153846153846154,0.12195121951219512,0.4,0.4,0.5,0.12195121951219512,1.0,0.6,0.4634146341463415,0.4788987804878049,0.60995,0.16216216216216217,10.154285714285713,25.333333333333332,30.0,4.0,17.0,7.0,18.0,21.0,3.0,1.0,21.0,30.0,0.3888888888888889,0.38636363636363635,0.40384615384615385,0.3333333333333333,1.0,0.4146341463414634,0.23529411764705882,0.25,0.75,0.45244772727272725,0.5675675675675675,0.5769230769230769,3.0,7.0,6.0,1.0,2.0,,2.0,6.0,1.0,2.0,6.0,1.0,4.0,12.0,8.0,2.0,13.0,3.0,2.0,1.0,1.0,2.0,0.02857142857142857,,,0.5,,0.4,1.0,,0.25,0.3181818181818182,0.42857142857142855,0.06818181818181818,0.07894736842105263,0.23076923076923078,3.0,4.0,,0.13636363636363635,1.0,,4.0,1.0,2.0,1.0,2.0,,3.0,0.2,0.2,0.08333333333333333,0.024390243902439025,,1.0,,,,,1.0,,,1.0,3.0,,,1.0,,,1.0,,,1.0,,1.0,0.16666666666666666,,0.25,0.16666666666666666,0.5,,,,0.3333333333333333,,,,,0.045454545454545456,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.16666666666666666,0.2,,0.058823529411764705,,,,,,,1610612751,2002,2001-02,False
1425-2030-446-467-954,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Jason Kidd, Kerry Kittles","Williams, Martin, Harris, Kidd, Kittles",1425-2030-446-467-954,NJN,880.0,3,15.0,-4.0,30.0,29.0,16.0,4.0,59.0,3.0,5.0,,2.0,2.0,8.0,4.0,9.0,22.0,4.0,28.0,32.0,1.0,3.0,3.0,8.0,10.0,,4.0,4.0,4.0,2.0,8.0,3.0,5.0,,8.0,4.0,12.0,2.0,1.0,3.0,11.0,,25.0,5.0,0.4444444444444444,0.4444444444444444,0.4090909090909091,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.45161290322580644,0.375,0.15384615384615385,,0.625,0.25,0.6666666666666666,0.25,0.3333333333333333,1.0,0.3333333333333333,96.54545454545455,15.933333333333334,13.862068965517242,15.3,13.0,0.19230769230769232,0.6,0.6,0.3076923076923077,0.25,0.2857142857142857,1.0,0.15384615384615385,0.6666666666666666,,0.34615384615384615,0.418686,0.4795666666666667,0.10714285714285714,11.395454545454545,27.875,19.0,4.0,9.0,4.0,11.0,16.0,1.0,3.0,16.0,19.0,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.75,0.75,0.34615384615384615,0.4444444444444444,0.4444444444444444,0.25,0.41320384615384614,0.5714285714285714,0.6333333333333333,1.0,2.0,10.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,3.0,3.0,2.0,12.0,4.0,1.0,1.0,,2.0,0.045454545454545456,,0.125,0.3333333333333333,,,0.75,,0.3333333333333333,0.14285714285714285,0.5,0.14285714285714285,0.16666666666666666,0.25,3.0,3.0,,0.21428571428571427,,1.0,8.0,1.0,,,,2.0,3.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612751,2002,2001-02,False
1425-2210-2215-446-467,1610612751,"Aaron Williams, Richard Jefferson, Jason Collins, Lucious Harris, Jason Kidd","Williams, Jefferson, Collins, Harris, Kidd",1425-2210-2215-446-467,NJN,441.0,3,7.0,-8.0,17.0,15.0,12.0,1.0,32.0,,1.0,,,,,6.0,2.0,4.0,6.0,13.0,21.0,,,1.0,4.0,,,6.0,2.0,2.0,,4.0,,,2.0,3.0,1.0,4.0,,,2.0,4.0,,12.0,,1.0,1.0,0.5,,0.35,,0.42857142857142855,0.5,0.6,1.0,,,1.0,0.16666666666666666,,,,104.48979591836735,13.588235294117647,14.0,13.235294117647058,14.0,0.1,,,,,,,0.6,,,0.7,0.3912,,0.07692307692307693,15.025,27.933333333333334,10.0,2.0,3.0,,2.0,7.0,2.0,1.0,7.0,10.0,,0.3,0.42857142857142855,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.33724,0.5384615384615384,0.5882352941176471,,1.0,6.0,,,,,3.0,,2.0,1.0,,1.0,4.0,3.0,1.0,9.0,2.0,,,,,,,,0.75,,,,,,0.2,,0.16666666666666666,0.3333333333333333,,3.0,3.0,,0.6,,1.0,4.0,1.0,,,,,2.0,0.25,0.25,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,,,,1.0,,,,,,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-2210-2215-467-954,1610612751,"Aaron Williams, Richard Jefferson, Jason Collins, Jason Kidd, Kerry Kittles","Williams, Jefferson, Collins, Kidd, Kittles",1425-2210-2215-467-954,NJN,29.0,1,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,99.3103448275862,19.0,10.0,19.0,10.0,,,,,,,,1.0,,,1.0,0.53385,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-2210-446-467-954,1610612751,"Aaron Williams, Richard Jefferson, Lucious Harris, Jason Kidd, Kerry Kittles","Williams, Jefferson, Harris, Kidd, Kittles",1425-2210-446-467-954,NJN,129.0,1,2.0,2.0,5.0,4.0,4.0,,9.0,,,,,,1.0,,,1.0,,4.0,2.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,1.0,1.0,4.0,,,,,,,,0.5,,,,0.5,,0.6666666666666666,,,,0.5,100.46511627906978,9.2,20.75,9.2,20.5,,,,1.0,,,,,,,,0.3788,,,10.4,,3.0,,,,,2.0,,1.0,2.0,3.0,,,0.5,1.0,,,,,,,0.5,0.6,,,4.0,,,,,,,,,,,,,,6.0,3.0,,,,,,,,,,,,1.0,,,,0.75,0.75,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1533-1928-2030-467,1610612751,"Keith Van Horn, Anthony Johnson, Todd MacCulloch, Kenyon Martin, Jason Kidd","Van Horn, Johnson, MacCulloch, Martin, Kidd",1496-1533-1928-2030-467,NJN,113.0,1,2.0,3.0,3.0,2.0,1.0,,5.0,,,,,1.0,3.0,,1.0,3.0,,3.0,,,,,2.0,,,,1.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,,,,1.0,,3.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,,,0.5,,0.5,,,,0.6666666666666666,63.716814159292035,16.0,32.5,16.0,26.5,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.35736666666666667,,,8.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1533-1928-2030-954,1610612751,"Keith Van Horn, Anthony Johnson, Todd MacCulloch, Kenyon Martin, Kerry Kittles","Van Horn, Johnson, MacCulloch, Martin, Kittles",1496-1533-1928-2030-954,NJN,195.0,1,3.0,-3.0,6.0,7.0,1.0,,13.0,1.0,3.0,,,,1.0,1.0,1.0,4.0,1.0,6.0,9.0,,,,,2.0,,1.0,,1.0,,3.0,,1.0,,2.0,,2.0,,,2.0,3.0,,6.0,,,,0.25,,0.5,,0.6,,0.2,,1.0,,0.6666666666666666,,,1.0,,96.0,17.666666666666668,12.714285714285714,17.666666666666668,12.714285714285714,0.6,0.3333333333333333,0.3333333333333333,0.2,,,,0.2,,,0.8,0.504,,,2.4,25.2,,,,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,0.2,0.25,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1533-2030-2215-446,1610612751,"Keith Van Horn, Anthony Johnson, Kenyon Martin, Jason Collins, Lucious Harris","Van Horn, Johnson, Martin, Collins, Harris",1496-1533-2030-2215-446,NJN,58.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,0.5,,,1.0,,99.3103448275862,18.0,11.0,18.0,9.0,,,,0.5,,,,,,,,0.3958,,,13.5,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1496-1533-2030-2215-467,1610612751,"Keith Van Horn, Anthony Johnson, Kenyon Martin, Jason Collins, Jason Kidd","Van Horn, Johnson, Martin, Collins, Kidd",1496-1533-2030-2215-467,NJN,23.0,1,,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,125.21739130434781,9.0,14.0,9.0,14.0,1.0,1.0,1.0,,,,,,,,1.0,0.4097,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
