EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,OffPoss,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyFtPoints,NonShootingFoulsDrawn,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,SecondChancePoints,AtRimAssists,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,SecondChanceTsPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SelfOReb,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFG2M,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,OffShortMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,SecondChanceTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,PtsUnassisted3s,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,OffCorner3ReboundPct,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1507-1594-1719-1739-937,1610612757,"Derek Anderson, Rick Brunson, Bonzi Wells, Ruben Patterson, Scottie Pippen","Anderson, Brunson, Wells, Patterson, Pippen",1507-1594-1719-1739-937,POR,3.0,1,-3.0,1.0,1.0,1.0,3.0,480.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1594-1739-2216-937,1610612757,"Derek Anderson, Rick Brunson, Ruben Patterson, Zach Randolph, Scottie Pippen","Anderson, Brunson, Patterson, Randolph, Pippen",1507-1594-1739-2216-937,POR,28.0,1,,1.0,1.0,2.0,,102.85714285714286,24.0,24.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-431-70,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Shawn Kemp, Steve Kerr","Anderson, Wells, Patterson, Kemp, Kerr",1507-1719-1739-431-70,POR,414.0,3,-7.0,12.0,4.0,23.0,16.0,80.0,16.833333333333332,16.0,11.0,4.0,4.0,19.272727272727273,18.545454545454547,0.36363636363636365,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,2.0,3.0,9.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,9.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,0.3333333333333333,0.5,0.4090909090909091,0.5,0.2222222222222222,0.14285714285714285,0.5,0.5,0.4,0.25,0.5,0.42857142857142855,0.16666666666666666,1.0,0.6666666666666666,1.0,0.2222222222222222,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.25,1.0,0.5,0.4444444444444444,0.4450944444444444,0.3751,0.5025625,0.18181818181818182,0.2222222222222222,0.4444444444444444,10.485714285714286,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-431-757,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Shawn Kemp, Damon Stoudamire","Anderson, Wells, Patterson, Kemp, Stoudamire",1507-1719-1739-431-757,POR,91.0,2,4.0,3.0,2.0,6.0,,94.94505494505495,19.0,19.0,3.0,2.0,2.0,11.333333333333334,11.333333333333334,0.6666666666666666,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,4.0,,1.0,1.0,,3.0,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,4.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.3804,,0.3804,0.5,0.5,0.75,20.1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-431-937,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Shawn Kemp, Scottie Pippen","Anderson, Wells, Patterson, Kemp, Pippen",1507-1719-1739-431-937,POR,114.0,1,3.0,2.0,,6.0,,75.78947368421053,28.0,28.0,4.0,3.0,3.0,14.5,12.0,0.75,2.0,1.0,,1.0,,,,1.0,,,3.0,3.0,,2.0,3.0,,3.0,1.0,,1.0,3.0,3.0,,,3.0,,,1.0,,,3.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,3.0,3.0,,,,,,0.3,0.375,0.3,0.375,0.6,,,,1.0,,1.0,1.0,0.25,,,1.0,0.2,,,0.2,,,,,,,,0.6,,,0.75,0.8,0.5025999999999999,,0.4872,,,1.0,6.5,26.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-70-739,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Steve Kerr, Rasheed Wallace","Anderson, Wells, Patterson, Kerr, Wallace",1507-1719-1739-70-739,POR,352.0,2,3.0,11.0,,23.0,15.0,94.0909090909091,15.181818181818182,15.181818181818182,12.0,3.0,3.0,15.416666666666666,15.25,0.25,6.0,1.0,4.0,5.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,9.0,1.0,6.0,18.0,,,2.0,1.0,2.0,8.0,4.0,1.0,1.0,4.0,4.0,,1.0,8.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,,1.0,2.0,1.0,2.0,,,6.0,4.0,16.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6,,0.75,0.25,0.1,0.1111111111111111,0.2,0.5,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,,1.0,0.5,0.8,1.0,0.1,1.0,1.0,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,0.3333333333333333,,0.3333333333333333,0.6,0.47491000000000005,,0.44966666666666666,0.3333333333333333,0.36363636363636365,0.1111111111111111,6.677777777777778,28.4,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.75,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-739-757,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Rasheed Wallace, Damon Stoudamire","Anderson, Wells, Patterson, Wallace, Stoudamire",1507-1719-1739-739-757,POR,331.0,2,-6.0,11.0,10.0,21.0,14.0,91.3595166163142,14.0,14.0,10.0,1.0,1.0,17.7,17.3,0.1,6.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,2.0,,2.0,5.0,3.0,1.0,8.0,,,1.0,,,,4.0,2.0,,,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,1.0,1.0,,5.0,,,,,0.4,,0.4375,,0.4375,,0.375,,,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,,1.0,0.25,0.5,0.5,0.25,0.5,0.5,,0.125,,,,0.25,,,,0.625,0.4620125,0.6327,0.3342,,,,9.16,24.03333333333333,,,,,1.0,,3.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,3.0,,,1.0,,,1.5,1.0,,,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.2,0.125,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-1739-739-937,1610612757,"Derek Anderson, Bonzi Wells, Ruben Patterson, Rasheed Wallace, Scottie Pippen","Anderson, Wells, Patterson, Wallace, Pippen",1507-1719-1739-739-937,POR,8.0,1,-3.0,1.0,1.0,1.0,3.0,180.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-431-70-739,1610612757,"Derek Anderson, Bonzi Wells, Shawn Kemp, Steve Kerr, Rasheed Wallace","Anderson, Wells, Kemp, Kerr, Wallace",1507-1719-431-70-739,POR,116.0,2,4.0,3.0,3.0,7.0,2.0,86.89655172413794,13.333333333333334,13.333333333333334,4.0,,,19.0,19.0,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,,2.0,6.0,,,,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,6.0,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.75,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.39083333333333337,,,0.25,0.25,,7.633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
1507-1719-431-739-757,1610612757,"Derek Anderson, Bonzi Wells, Shawn Kemp, Rasheed Wallace, Damon Stoudamire","Anderson, Wells, Kemp, Wallace, Stoudamire",1507-1719-431-739-757,POR,227.0,2,6.0,7.0,,14.0,4.0,88.81057268722468,14.857142857142858,14.857142857142858,7.0,4.0,4.0,17.571428571428573,16.0,0.5714285714285714,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,,3.0,5.0,1.0,4.0,10.0,1.0,2.0,3.0,,5.0,2.0,4.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,,,,1.0,1.0,1.0,1.0,,,5.0,3.0,7.0,5.0,,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.5,0.6666666666666666,0.625,0.8333333333333334,0.16666666666666666,,,,1.0,0.5,1.0,1.0,0.6666666666666666,,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,1.0,,0.3333333333333333,0.42889166666666667,0.3036,0.442,0.375,0.42857142857142855,0.5,8.08,24.6,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,,1.0,1.0,0.75,,,1.0,0.3,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2002,2001-02,False
