EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3FGA,PenaltyArc3Frequency,HeaveAttempts,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,Travels,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,SecondChanceAtRimPctAssisted,BlockedLongMidRange,ShortMidRangePctBlocked,DefensiveGoaltends,PtsUnassisted3s,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1023-1110-1521-1737-2069,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Nazr Mohammed, Hanno Mottola","Davis, Strickland, Vaughn, Mohammed, Mottola",1023-1110-1521-1737-2069,ATL,169.0,1,3.0,4.0,5.0,5.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.20710059171597,14.8,19.0,14.8,19.0,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.560625,0.2,0.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1521-1737-949,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Nazr Mohammed, Shareef Abdur-Rahim","Davis, Strickland, Vaughn, Mohammed, Abdur-Rahim",1023-1110-1521-1737-949,ATL,447.0,2,7.0,6.0,13.0,14.0,27.0,3.0,4.0,1.0,3.0,2.0,3.0,6.0,10.0,15.0,9.0,10.0,2.0,5.0,5.0,2.0,1.0,10.0,2.0,3.0,6.0,9.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,11.0,0.8333333333333334,1.0,0.6,0.5,0.5769230769230769,1.0,0.75,0.6666666666666666,0.7142857142857143,,0.5,1.0,86.97986577181207,17.0,16.142857142857142,17.0,14.571428571428571,0.3333333333333333,0.75,1.0,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4504916666666667,0.08333333333333333,0.1,8.09,8.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,6.0,8.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.42857142857142855,0.16666666666666666,0.1,0.25,1.0,0.75,0.5,1.0,0.5,1.0,1.0,0.5,0.2,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5711,0.5049,0.26666666666666666,0.4,23.05,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1521-1898-2035,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Cal Bowdler, DerMarr Johnson","Davis, Strickland, Vaughn, Bowdler, Johnson",1023-1110-1521-1898-2035,ATL,46.0,1,1.0,,2.0,2.0,4.0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,1.0,2.0,,,,,0.3333333333333333,,0.5,,0.5,,,,125.21739130434781,10.5,12.5,7.5,10.5,,,,,,,,,,,,1.0,0.53175,0.3333333333333333,1.0,,,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,0.5,,,,,,,,,,,,,,24.9,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1521-1898-389,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Cal Bowdler, Toni Kukoc","Davis, Strickland, Vaughn, Bowdler, Kukoc",1023-1110-1521-1898-389,ATL,38.0,1,1.0,,2.0,1.0,3.0,,,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,0.3333333333333333,,,,,,,,113.6842105263158,16.0,6.0,16.0,6.0,,,,,,,,,1.0,,,,0.38765,0.3333333333333333,0.3333333333333333,18.4,,1.0,1.0,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1521-2069-949,1610612737,"Emanual Davis, Mark Strickland, Jacque Vaughn, Hanno Mottola, Shareef Abdur-Rahim","Davis, Strickland, Vaughn, Mottola, Abdur-Rahim",1023-1110-1521-2069-949,ATL,74.0,1,1.0,2.0,3.0,2.0,5.0,1.0,2.0,,,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,,,2.0,,,,2.0,1.0,1.0,,,,,,2.0,0.5,1.0,0.5,0.4,0.4,,,,,,,,97.29729729729729,13.666666666666666,16.5,11.0,16.5,0.4,0.5,1.0,,,,,,0.4,0.5,0.5,0.6,0.5238,,,8.35,3.0,2.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,2.0,,2.0,2.0,4.0,1.0,,4.0,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,4.0,3.0,,0.5,0.5,0.5,0.4,0.5,0.4,0.2,0.25,0.5,,0.5,0.6666666666666666,1.0,,,,,,1.0,,1.0,0.5,0.4,0.5,,0.6517,0.5238,0.5,1.0,25.9,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,0.2,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1737-1891-1901,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Dion Glover","Davis, Strickland, Mohammed, Terry, Glover",1023-1110-1737-1891-1901,ATL,633.0,3,11.0,-15.0,18.0,20.0,38.0,4.0,6.0,,3.0,2.0,6.0,6.0,15.0,16.0,31.0,4.0,8.0,2.0,2.0,1.0,,4.0,1.0,1.0,3.0,6.0,3.0,,1.0,1.0,4.0,4.0,1.0,12.0,0.3333333333333333,0.5,0.4,0.35294117647058826,0.42105263157894735,0.25,0.25,0.5,0.3333333333333333,,0.5,,86.44549763033174,16.61111111111111,16.7,16.555555555555557,16.15,0.35294117647058826,0.6666666666666666,0.8,0.25,0.17647058823529413,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.479340625,0.05555555555555555,0.0625,8.246666666666666,6.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,,2.0,4.0,2.0,2.0,,4.0,2.0,4.0,1.0,4.0,8.0,4.0,1.0,1.0,3.0,1.0,3.0,,3.0,,1.0,3.0,5.0,,1.0,8.0,6.0,,1.0,0.5,1.0,0.4,1.0,0.5714285714285714,0.11764705882352941,0.06666666666666667,0.16666666666666666,1.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.5,,0.5,0.058823529411764705,1.0,1.0,0.4,0.5,,0.5578,0.522575,0.25,0.5,32.3,0.3333333333333333,1.0,,,,,,,,,,0.058823529411764705,,1.0,0.2,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1737-1891-389,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Toni Kukoc","Davis, Strickland, Mohammed, Terry, Kukoc",1023-1110-1737-1891-389,ATL,206.0,1,3.0,5.0,9.0,7.0,16.0,3.0,4.0,,1.0,,,3.0,5.0,10.0,5.0,2.0,4.0,1.0,1.0,1.0,,2.0,,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.625,1.0,1.0,,1.0,1.0,,,111.84466019417476,10.666666666666666,15.714285714285714,10.666666666666666,15.571428571428571,0.6666666666666666,0.75,0.75,0.3333333333333333,0.16666666666666666,,,,,,,0.8333333333333334,0.5768416666666667,0.14285714285714285,0.16666666666666666,1.56,3.0,6.0,,,,1.0,2.0,1.0,,1.0,4.0,,,,,1.0,2.0,,2.0,4.0,,,,,1.0,,,,,,1.0,1.0,,1.0,4.0,3.0,,,0.5,,0.5,,0.6666666666666666,0.16666666666666666,,,1.0,,,,,,1.0,,,,0.16666666666666666,,,1.0,0.5,,,0.61855,,0.4,24.4,0.3333333333333333,,,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1737-1891-949,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Jason Terry, Shareef Abdur-Rahim","Davis, Strickland, Mohammed, Terry, Abdur-Rahim",1023-1110-1737-1891-949,ATL,530.0,2,9.0,11.0,14.0,15.0,29.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,8.0,24.0,13.0,6.0,4.0,3.0,5.0,1.0,1.0,12.0,1.0,7.0,8.0,11.0,1.0,1.0,,,1.0,10.0,4.0,20.0,0.6,0.75,0.625,0.6666666666666666,0.7058823529411765,,0.5833333333333334,0.3333333333333333,0.5333333333333333,,0.8,1.0,78.79245283018868,15.428571428571429,20.933333333333334,13.714285714285714,18.266666666666666,0.3333333333333333,0.75,0.75,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.44785,0.25,0.3333333333333333,8.7375,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,8.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,5.0,9.0,2.0,,1.0,1.0,,3.0,,,,1.0,,3.0,,1.0,9.0,6.0,,1.0,0.6666666666666666,1.0,0.5,1.0,0.6428571428571429,0.3333333333333333,,,,0.3333333333333333,0.5,1.0,,,0.5,,,1.0,0.08333333333333333,1.0,1.0,0.5,0.5,,0.5404,0.4275625,0.16666666666666666,0.375,28.575,0.42857142857142855,3.0,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,,1.0,0.25,1.0,1.0,1.0,,,,,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1737-1901-389,1610612737,"Emanual Davis, Mark Strickland, Nazr Mohammed, Dion Glover, Toni Kukoc","Davis, Strickland, Mohammed, Glover, Kukoc",1023-1110-1737-1901-389,ATL,32.0,1,1.0,1.0,1.0,3.0,4.0,,,,,,,,,1.0,,,,,,,,,2.0,1.0,3.0,3.0,,,,,,2.0,,1.0,,,,,0.5,,1.0,1.0,1.0,,,,180.0,1.0,10.333333333333334,1.0,10.333333333333334,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
1023-1110-1891-1898-389,1610612737,"Emanual Davis, Mark Strickland, Jason Terry, Cal Bowdler, Toni Kukoc","Davis, Strickland, Terry, Bowdler, Kukoc",1023-1110-1891-1898-389,ATL,96.0,1,2.0,1.0,3.0,3.0,6.0,1.0,2.0,,,,,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,2.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,,1.0,,1.0,1.0,,,90.0,12.666666666666666,19.333333333333332,12.666666666666666,19.333333333333332,1.0,0.5,0.5,1.0,,,,,,,,1.0,0.6492,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2002,2001-02,False
