EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FG3APct,DefAtRimReboundPct,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,ShortMidRangeFGA,ShortMidRangeFrequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Steals,LostBallSteals,LostBallTurnovers,BlockedShortMidRange,ShortMidRangeFGM,ShortMidRangeAssists,FTDefRebounds,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,DefThreePtRebounds,BadPassSteals,LongMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,DefCorner3ReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceTurnovers,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Loose Ball Fouls,DefensiveGoaltends,BadPassOutOfBoundsTurnovers,HeaveAttempts,FTOffRebounds,Travels,OffFTReboundPct,Blocked3s,BlockedArc3,Fg3aBlocked,SelfOReb,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1601-1900-1905-1909-252,1610612762,"Rusty LaRue, Quincy Lewis, Andrei Kirilenko, Scott Padgett, Karl Malone","LaRue, Lewis, Kirilenko, Padgett, Malone",1601-1900-1905-1909-252,UTA,131.0,1,2.0,3.0,5.0,5.0,5.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,2.0,3.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,109.92366412213741,8.2,18.0,8.2,16.8,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5219666666666667,0.5219666666666667,1.0,7.733333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1905-2052-2260,1610612762,"Rusty LaRue, Quincy Lewis, Andrei Kirilenko, DeShawn Stevenson, Jarron Collins","LaRue, Lewis, Kirilenko, Stevenson, Collins",1601-1900-1905-2052-2260,UTA,308.0,1,5.0,-11.0,12.0,11.0,11.0,8.0,23.0,,,,,,,,,5.0,5.0,16.0,,,3.0,3.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,7.0,7.0,5.0,6.0,2.0,5.0,3.0,11.0,1.0,,,,,,,0.5,0.375,,,0.42857142857142855,1.0,1.0,1.0,1.0,107.53246753246752,14.25,12.454545454545455,14.25,12.454545454545455,,,,,,,,,,,1.0,0.444375,0.444375,0.6,,0.9166666666666666,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1905-2260-252,1610612762,"Rusty LaRue, Quincy Lewis, Andrei Kirilenko, Jarron Collins, Karl Malone","LaRue, Lewis, Kirilenko, Collins, Malone",1601-1900-1905-2260-252,UTA,146.0,1,2.0,1.0,6.0,5.0,6.0,2.0,11.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,4.0,6.0,5.0,1.0,4.0,4.0,6.0,2.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,,,1.0,4.0,,6.0,6.0,6.0,,1.0,1.0,0.25,0.25,0.25,0.25,0.5,0.5,,,,1.0,1.0,1.0,,108.49315068493152,12.0,14.8,12.0,14.8,0.25,1.0,1.0,1.0,0.25,,,,0.25,1.0,0.25,0.4286,0.4286,1.0,8.05,1.0,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1909-2052-252,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, DeShawn Stevenson, Karl Malone","LaRue, Lewis, Padgett, Stevenson, Malone",1601-1900-1909-2052-252,UTA,56.0,1,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,5.0,,1.0,2.0,3.0,5.0,,,,,,,,1.0,1.0,2.0,,,,,,3.0,,2.0,5.0,2.0,,,,0.5,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,,,,1.0,1.0,,1.0,77.14285714285714,15.0,26.0,15.0,26.0,0.5,1.0,1.0,,0.5,,,,0.5,1.0,0.5,0.4706,0.4706,1.0,9.55,1.0,,,,,,,,,,2.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.567,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1909-252-680,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, Karl Malone, John Amaechi","LaRue, Lewis, Padgett, Malone, Amaechi",1601-1900-1909-252-680,UTA,87.0,1,1.0,,4.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,1.0,4.0,1.0,5.0,5.0,4.0,1.0,,,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,,,115.86206896551724,9.5,16.333333333333332,9.5,16.333333333333332,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.6908,0.6908,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1909-252-935,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, Karl Malone, Bryon Russell","LaRue, Lewis, Padgett, Malone, Russell",1601-1900-1909-252-935,UTA,99.0,1,2.0,3.0,2.0,2.0,,,4.0,1.0,1.0,,,,,1.0,2.0,,5.0,2.0,,,,,2.0,,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,,,,,,,,2.0,,,,1.0,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,,,,1.0,1.0,,1.0,58.18181818181819,27.5,22.0,26.0,22.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.55345,,,4.25,,1.0,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,25.2,1.0,0.3333333333333333,1.0,,,,,,3.0,,,1.0,1.0,,,1.5,1.5,1.0,1.0,,,,0.55515,0.6,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1900-1909-680-935,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, John Amaechi, Bryon Russell","LaRue, Lewis, Padgett, Amaechi, Russell",1601-1900-1909-680-935,UTA,136.0,1,2.0,-7.0,4.0,4.0,,,8.0,,,,,,2.0,,3.0,1.0,1.0,8.0,,,,,,,,,,,,,,2.0,1.0,,2.0,,,2.0,,,,,,,,,,,,0.125,,,,0.5,,,,,84.70588235294117,18.75,15.25,17.75,12.5,,,,,0.6666666666666666,,,,,,,0.39663333333333334,,,14.033333333333333,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,0.25,0.25,,1.0,0.3333333333333333,2.0,,,,1.0,1.0,1.0,,,2.0,2.0,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,0.4488,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1905-1909-2052-2260,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, DeShawn Stevenson, Jarron Collins","LaRue, Kirilenko, Padgett, Stevenson, Collins",1601-1905-1909-2052-2260,UTA,310.0,3,5.0,-3.0,7.0,8.0,,1.0,15.0,,,,,1.0,3.0,2.0,5.0,2.0,6.0,9.0,,,,,4.0,,2.0,2.0,,1.0,4.0,2.0,3.0,3.0,,,,,1.0,3.0,,6.0,,,,1.0,1.0,0.4,,0.3333333333333333,,0.42857142857142855,,,,,0.5,0.4,,0.5,69.6774193548387,21.285714285714285,20.125,21.285714285714285,16.875,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.16666666666666666,0.3899333333333333,,,12.76,,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,1.0,,,0.16666666666666666,1.0,,0.16666666666666666,,0.2857142857142857,0.3333333333333333,25.2,2.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1905-1909-2052-252,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, DeShawn Stevenson, Karl Malone","LaRue, Kirilenko, Padgett, Stevenson, Malone",1601-1905-1909-2052-252,UTA,291.0,2,5.0,-1.0,10.0,10.0,7.0,7.0,20.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,6.0,3.0,11.0,12.0,2.0,4.0,2.0,6.0,6.0,1.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,,,,,3.0,4.0,1.0,11.0,6.0,7.0,,0.75,0.75,0.6666666666666666,0.5,0.5,0.4,0.55,0.5,0.16666666666666666,,,1.0,1.0,,1.0,98.96907216494846,15.0,14.1,15.0,14.1,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.6666666666666666,1.0,1.0,0.4,0.5,0.625,0.4726875,0.45841000000000004,0.5454545454545454,9.333333333333334,0.7,2.0,1.0,2.0,1.0,2.0,,,3.0,,1.0,,,,,,0.25,,,0.25,0.2,0.1111111111111111,0.14285714285714285,25.95,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
1601-1905-1909-2052-680,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, DeShawn Stevenson, John Amaechi","LaRue, Kirilenko, Padgett, Stevenson, Amaechi",1601-1905-1909-2052-680,UTA,82.0,1,1.0,3.0,2.0,3.0,,,5.0,1.0,1.0,,,,,2.0,2.0,,4.0,1.0,,,,,2.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,,,1.0,,,4.0,,,,0.5,0.5,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,87.80487804878048,14.0,18.0,14.0,18.0,0.5,1.0,1.0,1.0,,,,,,,0.5,0.4639,,,5.3,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,True
