EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,HeaveAttempts,ShortMidRangeAssists,DefThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,PenaltyFg2Pct,PenaltyEfgPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,PenaltyShotQualityAvg,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,OffThreePtRebounds,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyFG3M,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyArc3FGM,PtsUnassisted3s,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
111-1853-224-258-393,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Brian Grant, Rod Strickland","Ellis, Carter, Jones, Grant, Strickland",111-1853-224-258-393,MIA,238.0,1,4.0,4.0,8.0,9.0,8.0,5.0,2.0,17.0,,3.0,5.0,5.0,9.0,5.0,5.0,9.0,1.0,1.0,3.0,2.0,5.0,,1.0,1.0,2.0,5.0,,6.0,3.0,,8.0,9.0,8.0,0.5,0.5,0.5,0.3333333333333333,0.75,0.5,0.5,1.0,102.85714285714285,16.125,12.11111111111111,13.25,12.11111111111111,,0.5,0.46945,0.3333333333333333,0.375,1.0,10.379999999999999,1.0,1.0,2.0,,,,1.0,,,,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,4.0,,,,1.0,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,0.4,,0.3333333333333333,,0.25,0.16666666666666666,,,,1.0,,,,,1.0,0.3333333333333333,0.5,0.5,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,,,,,,1.0,,,0.5,,0.5121,0.1111111111111111,25.5,1.0,2.0,5.0,,,2.0,1.0,,,,,,,,,0.4,0.3333333333333333,1.0,,1.0,,0.46945,,,1.0,1.0,,1.0,,,1.0,,1.0,,,0.16666666666666666,1.0,2.0,0.3333333333333333,0.5,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1610612748,2002,2001-02,False
111-1853-224-258-423,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Brian Grant, Chris Gatling","Ellis, Carter, Jones, Grant, Gatling",111-1853-224-258-423,MIA,239.0,2,4.0,1.0,7.0,8.0,3.0,,1.0,15.0,1.0,3.0,4.0,,7.0,6.0,,3.0,1.0,3.0,4.0,1.0,5.0,,1.0,,,,,,,,5.0,3.0,3.0,0.5,0.5,1.0,0.5,1.0,0.25,1.0,1.0,90.3765690376569,15.428571428571429,16.375,15.0,16.25,0.14285714285714285,0.42857142857142855,0.47442142857142855,,,0.42857142857142855,14.225,0.42857142857142855,,,,,,2.0,1.0,2.0,,1.0,,,2.0,1.0,3.0,1.0,1.0,,,2.0,2.0,2.0,3.0,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,1.0,1.0,1.0,,1.0,,,,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,0.42857142857142855,,,,1.0,,,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,,0.42857142857142855,,0.4337,0.2857142857142857,24.833333333333332,,,,,,,,,,,,,,,,,0.5,,,,,0.54825,,2.0,1.0,3.0,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,1.0,1.0,,1.0,,0.3333333333333333,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-258-694,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Brian Grant, Sam Mack","Ellis, Carter, Jones, Grant, Mack",111-1853-224-258-694,MIA,797.0,3,13.0,3.0,25.0,24.0,9.0,18.0,2.0,49.0,4.0,5.0,15.0,4.0,25.0,22.0,3.0,8.0,2.0,6.0,14.0,2.0,16.0,3.0,6.0,2.0,2.0,5.0,1.0,7.0,2.0,2.0,23.0,8.0,9.0,0.5681818181818182,0.5714285714285714,0.4,0.25,0.5,0.2222222222222222,0.3333333333333333,0.75,88.53199498117942,16.08,16.458333333333332,15.88,14.583333333333334,0.21052631578947367,0.2631578947368421,0.4971105263157895,0.1,0.125,0.32,8.1,0.36,3.0,6.0,,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,6.0,3.0,4.0,1.0,2.0,,,2.0,6.0,6.0,9.0,,3.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,,15.0,,,,3.0,1.0,2.0,1.0,,1.0,,0.5,0.5,1.0,0.75,,0.75,0.4,0.5,0.5526315789473685,0.5,0.5,0.21052631578947367,0.06666666666666667,,,0.5,,,0.375,,,0.3157894736842105,0.5,0.5,1.0,0.5,0.5,0.2,0.25,,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,0.5263157894736842,0.6666666666666666,0.511,0.08,24.675,,1.0,2.0,,,4.0,,,1.0,,,,1.0,,1.0,0.5,0.625,0.8,0.3333333333333333,0.8,,0.47155,,,2.0,2.0,,,,,,,,,,0.5,,,,,,1.0,,4.0,,0.5,1.0,,,2.0,,,,1.0,,0.2,0.5,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-258-754,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Brian Grant, Jim Jackson","Ellis, Carter, Jones, Grant, Jackson",111-1853-224-258-754,MIA,1020.0,4,17.0,-3.0,26.0,27.0,5.0,2.0,3.0,53.0,1.0,14.0,23.0,8.0,32.0,35.0,1.0,5.0,3.0,8.0,10.0,3.0,13.0,2.0,2.0,,6.0,6.0,,10.0,5.0,1.0,28.0,5.0,5.0,0.5714285714285714,0.4166666666666667,0.8,0.2727272727272727,0.6923076923076923,0.2727272727272727,0.25,0.75,74.82352941176471,18.923076923076923,19.555555555555557,17.76923076923077,17.666666666666668,0.041666666666666664,0.5833333333333334,0.44643125,0.18518518518518517,0.19230769230769232,0.15625,12.465217391304348,0.19230769230769232,6.0,8.0,2.0,3.0,,6.0,,,,1.0,,,12.0,,1.0,2.0,3.0,,,4.0,14.0,10.0,,2.0,1.0,,1.0,7.0,,7.0,,,3.0,4.0,14.0,1.0,1.0,,,2.0,,,,,,0.5833333333333334,0.6363636363636364,,,,,0.5217391304347826,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.041666666666666664,0.043478260869565216,0.125,,,,1.0,1.0,0.1,,0.3333333333333333,0.75,0.8571428571428571,0.5,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.041666666666666664,,,,1.0,0.6666666666666666,,,,0.375,,0.5608,0.125,27.1,,2.0,4.0,,,1.0,1.0,,,,,,2.0,,,0.5,0.4,0.3333333333333333,0.5,0.3333333333333333,,0.43489000000000005,,,1.0,1.0,,,,,,,,,,0.2,2.0,2.0,0.4,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-297-383,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Alonzo Mourning, Kendall Gill","Ellis, Carter, Jones, Mourning, Gill",111-1853-224-297-383,MIA,650.0,3,11.0,-10.0,22.0,22.0,,,3.0,44.0,3.0,12.0,18.0,1.0,13.0,23.0,,,3.0,5.0,6.0,3.0,9.0,4.0,6.0,,1.0,2.0,1.0,2.0,1.0,,10.0,,,0.34210526315789475,,0.8333333333333334,0.25,0.8571428571428571,0.25,0.125,1.0,97.47692307692307,15.909090909090908,13.636363636363637,15.590909090909092,13.318181818181818,0.16666666666666666,0.6666666666666666,0.4522555555555555,0.05263157894736842,0.05263157894736842,,13.605555555555556,,2.0,3.0,,,,4.0,,,,,,,6.0,,,1.0,1.0,,,3.0,10.0,2.0,,,,,3.0,5.0,,5.0,,,2.0,3.0,10.0,,3.0,2.0,2.0,,1.0,,,,,0.8333333333333334,0.8333333333333334,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.75,,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,1.0,,,0.16666666666666666,0.6666666666666666,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,,,,,,,0.16666666666666666,,0.402,0.23076923076923078,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-297-393,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Alonzo Mourning, Rod Strickland","Ellis, Carter, Jones, Mourning, Strickland",111-1853-224-297-393,MIA,862.0,2,14.0,2.0,21.0,23.0,4.0,3.0,3.0,44.0,7.0,7.0,19.0,2.0,26.0,24.0,1.0,3.0,5.0,7.0,11.0,5.0,16.0,1.0,3.0,1.0,3.0,6.0,,4.0,1.0,1.0,23.0,3.0,4.0,0.5652173913043478,0.25,0.7777777777777778,0.5,0.8333333333333334,0.5,0.5,1.0,73.50348027842227,19.095238095238095,20.043478260869566,17.476190476190474,19.347826086956523,0.3333333333333333,0.3333333333333333,0.44279523809523813,0.045454545454545456,0.05,0.11538461538461539,10.873684210526315,0.19047619047619047,3.0,5.0,,2.0,3.0,3.0,,,2.0,2.0,1.0,1.0,9.0,2.0,2.0,,3.0,1.0,1.0,3.0,12.0,6.0,6.0,,2.0,2.0,2.0,6.0,2.0,8.0,2.0,,2.0,2.0,18.0,,1.0,1.0,2.0,1.0,2.0,3.0,,3.0,3.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.47368421052631576,,0.5714285714285714,0.375,0.375,0.09523809523809523,0.10526315789473684,0.2,0.14285714285714285,0.6666666666666666,0.75,1.0,0.6666666666666666,,1.0,0.23809523809523808,0.6,0.75,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.09523809523809523,1.0,1.0,1.0,0.5,,0.25,1.0,1.0,0.3333333333333333,1.0,0.440225,0.11538461538461539,24.95,,1.0,5.0,,2.0,3.0,,,,,,,,,3.0,0.2,0.2,1.0,,1.0,0.6666666666666666,0.4192,,,,,,,,,,,,,,,1.0,2.0,0.4,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-297-423,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Alonzo Mourning, Chris Gatling","Ellis, Carter, Jones, Mourning, Gatling",111-1853-224-297-423,MIA,429.0,4,7.0,-7.0,13.0,12.0,3.0,3.0,3.0,25.0,6.0,3.0,13.0,,10.0,17.0,,,3.0,2.0,3.0,3.0,6.0,3.0,3.0,2.0,1.0,6.0,,,,,8.0,,3.0,0.38461538461538464,,0.3333333333333333,0.375,0.25,0.375,0.3333333333333333,0.5,83.9160839160839,16.46153846153846,17.916666666666668,14.923076923076923,17.166666666666668,0.46153846153846156,0.23076923076923078,0.4536,,,,8.638461538461538,0.23076923076923078,2.0,4.0,1.0,2.0,3.0,,,,,,,,5.0,,,1.0,3.0,,,2.0,8.0,2.0,,,,,1.0,4.0,,4.0,,,2.0,,8.0,2.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,0.8,0.8,,,,,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.25,,,0.6666666666666666,,,0.2857142857142857,,0.3076923076923077,0.5,0.6666666666666666,1.0,0.5,0.5,,,,,,,,,,,,0.6666666666666666,0.5,,,,0.3076923076923077,,0.5127333333333334,0.2,,,,2.0,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,0.3756,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-297-694,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Alonzo Mourning, Sam Mack","Ellis, Carter, Jones, Mourning, Mack",111-1853-224-297-694,MIA,316.0,2,5.0,2.0,11.0,10.0,6.0,6.0,1.0,21.0,,5.0,7.0,3.0,17.0,15.0,2.0,10.0,,1.0,2.0,1.0,3.0,,,,2.0,3.0,,3.0,1.0,1.0,14.0,10.0,6.0,0.7727272727272727,0.8333333333333334,1.0,,1.0,,,1.0,95.69620253164557,15.0,15.1,13.272727272727273,15.1,,0.5,0.47294,0.1,0.14285714285714285,0.5882352941176471,12.514285714285714,0.5454545454545454,2.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,,,1.0,1.0,3.0,6.0,2.0,6.0,,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,,,,,,,,,,,0.75,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5714285714285714,,0.7,1.5,1.5,0.3,,,,,,,,,,0.2,1.0,1.0,0.5,,,0.4,0.4,1.0,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,,,1.0,1.0,1.0,0.5,0.5,0.53985,0.17647058823529413,24.8,,1.0,2.0,,,1.0,,,,,,,1.0,,,0.5,0.8,1.0,,1.0,,0.47894,,1.0,2.0,3.0,,,,,,,,,0.2,0.4,,,,,1.0,2.0,1.0,,,0.6666666666666666,,1.0,1.0,,,,,1.0,,,0.5,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-297-754,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Alonzo Mourning, Jim Jackson","Ellis, Carter, Jones, Mourning, Jackson",111-1853-224-297-754,MIA,1975.0,7,33.0,-13.0,61.0,59.0,21.0,24.0,11.0,120.0,17.0,23.0,51.0,11.0,52.0,65.0,4.0,13.0,13.0,17.0,23.0,13.0,36.0,7.0,13.0,5.0,7.0,17.0,4.0,15.0,6.0,2.0,43.0,13.0,21.0,0.43333333333333335,0.40625,0.9444444444444444,0.40625,0.875,0.3939393939393939,0.46153846153846156,0.875,87.49367088607596,17.37704918032787,15.508474576271187,15.704918032786885,15.169491525423728,0.32075471698113206,0.4339622641509434,0.4277764150943396,0.10344827586206896,0.10714285714285714,0.25,11.419607843137255,0.3442622950819672,2.0,11.0,,2.0,7.0,10.0,1.0,1.0,,1.0,,,19.0,1.0,2.0,3.0,9.0,,,9.0,14.0,24.0,3.0,,1.0,,6.0,7.0,1.0,8.0,,1.0,1.0,5.0,17.0,,4.0,4.0,6.0,,3.0,2.0,1.0,2.0,2.0,0.3684210526315789,0.3684210526315789,1.0,0.5,,0.5,0.37254901960784315,0.3333333333333333,0.3867924528301887,0.3333333333333333,0.4090909090909091,0.03773584905660377,0.11764705882352941,0.45454545454545453,0.058823529411764705,0.46153846153846156,0.4,1.0,1.0,,1.0,0.20754716981132076,0.18181818181818182,0.3333333333333333,0.5,0.4117647058823529,0.4375,0.43478260869565216,0.43478260869565216,0.5,0.018867924528301886,1.0,1.0,1.0,0.018867924528301886,,,,0.2222222222222222,,,,,0.24528301886792453,,0.4156111111111111,0.17307692307692307,23.5,3.0,3.0,11.0,,1.0,4.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,0.2727272727272727,0.34615384615384615,0.6666666666666666,0.3333333333333333,0.8,0.14285714285714285,0.4319423076923077,,1.0,1.0,2.0,,,,,,,,,0.07692307692307693,0.07692307692307693,,2.0,0.15384615384615385,,1.0,1.0,,2.0,,0.5,1.0,,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-224-393-423,1610612748,"LaPhonso Ellis, Anthony Carter, Eddie Jones, Rod Strickland, Chris Gatling","Ellis, Carter, Jones, Strickland, Gatling",111-1853-224-393-423,MIA,113.0,2,2.0,-2.0,4.0,4.0,,3.0,1.0,8.0,,1.0,4.0,,2.0,4.0,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,0.25,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,,101.94690265486726,15.5,12.75,15.5,11.75,,0.25,0.557575,,,,4.425,,1.0,3.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,1.0,0.25,1.0,1.0,,,,,,,1.0,1.0,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,,0.75,,0.4211,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-2347-258-694,1610612748,"LaPhonso Ellis, Anthony Carter, Tang Hamilton, Brian Grant, Sam Mack","Ellis, Carter, Hamilton, Grant, Mack",111-1853-2347-258-694,MIA,259.0,2,4.0,4.0,8.0,8.0,,,,16.0,1.0,1.0,4.0,2.0,11.0,7.0,,,,2.0,2.0,,2.0,,2.0,,2.0,2.0,,3.0,2.0,,11.0,,,0.9166666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,88.95752895752896,15.625,16.75,15.625,16.75,0.2,0.2,0.49833,0.3333333333333333,0.4,,6.675,,2.0,2.0,,,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,4.0,2.0,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,7.0,,1.0,1.0,2.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.75,,0.9,,,0.2,,,,1.0,,,1.0,,,0.4,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.2,1.0,1.0,1.0,,,,,,0.6,1.0,,,24.4,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-258-297-383,1610612748,"LaPhonso Ellis, Anthony Carter, Brian Grant, Alonzo Mourning, Kendall Gill","Ellis, Carter, Grant, Mourning, Gill",111-1853-258-297-383,MIA,363.0,2,6.0,5.0,11.0,11.0,1.0,1.0,1.0,22.0,1.0,4.0,7.0,6.0,12.0,7.0,1.0,1.0,1.0,4.0,6.0,1.0,7.0,1.0,1.0,,2.0,4.0,,8.0,1.0,3.0,10.0,1.0,1.0,0.5454545454545454,0.5,0.6666666666666666,0.25,0.7142857142857143,0.25,0.3333333333333333,0.5,87.27272727272728,15.0,18.0,13.454545454545455,17.181818181818183,0.14285714285714285,0.5714285714285714,0.47447142857142854,0.125,0.125,0.08333333333333333,12.37142857142857,0.09090909090909091,2.0,2.0,,,,1.0,,,,,,,3.0,,,,,,,2.0,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,,,2.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,,0.42857142857142855,,1.0,,,,,,,1.0,1.0,,1.0,0.2857142857142857,1.0,1.0,0.5,,,0.25,0.25,,,,,,,,,,,,,,,0.2857142857142857,,,0.16666666666666666,,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-258-297-393,1610612748,"LaPhonso Ellis, Anthony Carter, Brian Grant, Alonzo Mourning, Rod Strickland","Ellis, Carter, Grant, Mourning, Strickland",111-1853-258-297-393,MIA,124.0,1,2.0,-3.0,5.0,5.0,,5.0,,10.0,1.0,1.0,2.0,,,3.0,,,,2.0,3.0,,3.0,2.0,3.0,,1.0,2.0,1.0,,,,,,,,,0.6666666666666666,,0.75,,,1.0,116.1290322580645,11.8,13.0,11.8,12.2,0.5,0.5,0.4183,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2002,2001-02,False
111-1853-258-297-754,1610612748,"LaPhonso Ellis, Anthony Carter, Brian Grant, Alonzo Mourning, Jim Jackson","Ellis, Carter, Grant, Mourning, Jackson",111-1853-258-297-754,MIA,1023.0,5,17.0,-3.0,32.0,32.0,3.0,6.0,4.0,64.0,10.0,7.0,22.0,3.0,28.0,31.0,,,1.0,6.0,10.0,2.0,12.0,3.0,7.0,,6.0,10.0,,3.0,1.0,,24.0,,3.0,0.5192307692307693,,0.6666666666666666,0.09090909090909091,0.6,0.16666666666666666,0.3333333333333333,0.6666666666666666,90.08797653958943,15.3125,16.65625,14.34375,16.0625,0.4,0.28,0.43293541666666663,0.038461538461538464,0.043478260869565216,,10.427272727272728,0.09375,3.0,5.0,1.0,1.0,4.0,4.0,,,1.0,3.0,,,11.0,1.0,3.0,2.0,3.0,,,4.0,16.0,6.0,3.0,2.0,2.0,1.0,2.0,8.0,1.0,9.0,1.0,,2.0,4.0,19.0,,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,0.7272727272727273,0.8,1.0,0.3333333333333333,,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.12,0.09090909090909091,0.2,0.1,0.5714285714285714,,0.5,0.75,,0.5,0.2,0.6,0.75,0.6666666666666666,0.4,0.4444444444444444,0.5714285714285714,0.5714285714285714,1.0,,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,0.32,0.5,0.37565,0.14285714285714285,31.266666666666666,,,1.0,1.0,2.0,3.0,2.0,,,,,1.0,,1.0,,,,0.5,,0.4,0.5,0.415175,,,2.0,2.0,,1.0,,,1.0,,1.0,,,0.6666666666666666,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1610612748,2002,2001-02,False
111-1853-258-383-754,1610612748,"LaPhonso Ellis, Anthony Carter, Brian Grant, Kendall Gill, Jim Jackson","Ellis, Carter, Grant, Gill, Jackson",111-1853-258-383-754,MIA,255.0,2,4.0,-1.0,7.0,7.0,,1.0,,14.0,1.0,2.0,6.0,,8.0,9.0,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,8.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,0.5,79.05882352941177,14.714285714285714,21.714285714285715,14.714285714285714,17.714285714285715,0.16666666666666666,0.3333333333333333,0.4728666666666667,,,,6.95,,2.0,3.0,,,1.0,1.0,,,,,,,4.0,,,,,,,,2.0,6.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,0.25,0.25,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612748,2002,2001-02,False
