EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,BadPassTurnovers,BlockedShortMidRange,FTDefRebounds,SelfOReb,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg3Pct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,Travels,BlockedLongMidRange,OffFTReboundPct,Corner3Frequency,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,HeaveAttempts,Corner3Assists,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1065-1499-1718-1960-677,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Milt Palacio, Eric Williams","Strickland, Battie, Pierce, Palacio, Williams",1065-1499-1718-1960-677,BOS,241.0,3,4.0,-5.0,6.0,8.0,2.0,3.0,14.0,1.0,3.0,4.0,3.0,5.0,6.0,11.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.6,0.5,0.5,0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,83.65145228215768,21.5,14.0,21.5,14.0,0.2,0.8,0.75,0.75,0.6666666666666666,0.42218,0.4203,0.16666666666666666,0.16666666666666666,0.3333333333333333,15.819999999999999,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-1960-952,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Milt Palacio, Antoine Walker","Strickland, Battie, Pierce, Palacio, Walker",1065-1499-1718-1960-952,BOS,1162.0,10,19.0,20.0,38.0,35.0,12.0,18.0,73.0,5.0,10.0,14.0,18.0,25.0,49.0,29.0,5.0,9.0,14.0,18.0,18.0,2.0,9.0,10.0,6.0,21.0,8.0,10.0,18.0,25.0,1.0,,1.0,5.0,7.0,1.0,5.0,14.0,7.0,42.0,14.0,12.0,0.5,0.5625,0.72,0.5555555555555556,0.5909090909090909,0.4166666666666667,0.6153846153846154,0.5,0.08,,0.9090909090909091,1.0,0.9473684210526315,1.0,1.0,90.46471600688469,15.789473684210526,16.057142857142857,14.447368421052632,16.057142857142857,0.15151515151515152,0.42424242424242425,0.7142857142857143,0.7692307692307693,0.6,0.4823909090909091,0.4532958333333333,0.1794871794871795,0.22580645161290322,0.2857142857142857,11.72,0.3157894736842105,8.0,5.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,8.0,3.0,1.0,8.0,10.0,2.0,4.0,3.0,7.0,3.0,4.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.125,0.125,0.5,0.5,0.5,0.24242424242424243,0.16666666666666666,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.5,0.25,0.8571428571428571,0.8333333333333334,1.0,1.0,0.18181818181818182,0.8333333333333334,1.0,0.6,0.6,0.6,0.24242424242424243,0.125,0.125,1.0,0.5,0.5,0.16666666666666666,1.0,0.25,0.42424242424242425,0.125,0.35,0.14285714285714285,25.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-1960-958,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Milt Palacio, Vitaly Potapenko","Strickland, Battie, Pierce, Palacio, Potapenko",1065-1499-1718-1960-958,BOS,26.0,2,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,110.76923076923076,9.5,,9.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-1960-962,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Milt Palacio, Walter McCarty","Strickland, Battie, Pierce, Palacio, McCarty",1065-1499-1718-1960-962,BOS,27.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,106.66666666666666,15.0,12.0,15.0,12.0,,1.0,1.0,1.0,1.0,0.3506,0.3506,,,1.0,20.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-2207-677,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Joe Johnson, Eric Williams","Strickland, Battie, Pierce, Johnson, Williams",1065-1499-1718-2207-677,BOS,435.0,3,7.0,-9.0,11.0,11.0,,,22.0,2.0,1.0,2.0,1.0,7.0,3.0,12.0,,,,,2.0,1.0,,,,,1.0,2.0,4.0,6.0,,,,2.0,3.0,2.0,6.0,2.0,1.0,2.0,,,,,0.14285714285714285,,0.1111111111111111,,0.15,,0.14285714285714285,,1.0,0.5,0.75,1.0,,72.82758620689656,22.636363636363637,16.90909090909091,22.181818181818183,15.545454545454545,0.2222222222222222,0.2222222222222222,0.5,0.5,,0.43785,,0.1,0.125,,8.942857142857143,,2.0,,3.0,,1.0,,,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,0.25,0.2222222222222222,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.25,,,1.0,,1.0,0.3333333333333333,,,,,,0.2222222222222222,,,,1.0,,,,,0.5555555555555556,,0.5953,0.3333333333333333,24.85,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-2207-952,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Joe Johnson, Antoine Walker","Strickland, Battie, Pierce, Johnson, Walker",1065-1499-1718-2207-952,BOS,2871.0,9,48.0,-12.0,89.0,93.0,23.0,20.0,182.0,16.0,14.0,35.0,25.0,64.0,105.0,117.0,3.0,18.0,23.0,32.0,18.0,2.0,16.0,28.0,12.0,68.0,11.0,16.0,28.0,39.0,8.0,5.0,,5.0,10.0,9.0,17.0,19.0,9.0,93.0,23.0,23.0,0.64,0.6956521739130435,0.390625,0.16666666666666666,0.5297619047619048,0.3409090909090909,0.5591397849462365,0.4423076923076923,0.03125,,0.5925925925925926,0.7333333333333333,0.6428571428571429,0.5,0.6666666666666666,91.28526645768025,17.06741573033708,14.53763440860215,16.337078651685392,13.720430107526882,0.19047619047619047,0.4166666666666667,0.4,0.4117647058823529,0.8571428571428571,0.43744821428571423,0.4247386363636364,0.09782608695652174,0.125,0.21904761904761905,12.1390625,0.25842696629213485,8.0,2.0,13.0,1.0,4.0,2.0,7.0,9.0,13.0,20.0,4.0,13.0,20.0,16.0,4.0,8.0,4.0,12.0,4.0,8.0,36.0,4.0,20.0,13.0,12.0,12.0,,2.0,9.0,11.0,3.0,5.0,2.0,1.0,3.0,,,1.0,1.0,3.0,3.0,3.0,,7.0,0.9230769230769231,0.65,0.65,0.5,0.5,0.6,0.23809523809523808,0.07692307692307693,0.02857142857142857,0.5,0.23684210526315788,0.2857142857142857,0.24444444444444444,0.15,0.2857142857142857,0.46153846153846156,1.0,,0.15476190476190477,0.15384615384615385,0.16666666666666666,,0.5625,0.5625,0.23809523809523808,0.65,0.65,0.9230769230769231,0.5,0.25,0.3181818181818182,0.2857142857142857,0.18181818181818182,0.39285714285714285,0.65,0.40714285714285714,0.11428571428571428,25.255000000000003,3.0,,1.0,3.0,1.0,0.45454545454545453,0.14285714285714285,1.0,0.06976744186046512,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,0.75,0.4444444444444444,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-2208-677,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Kedrick Brown, Eric Williams","Strickland, Battie, Pierce, Brown, Williams",1065-1499-1718-2208-677,BOS,190.0,1,3.0,-4.0,8.0,8.0,,8.0,16.0,,,1.0,1.0,4.0,2.0,6.0,,,,,2.0,,,,,,2.0,3.0,5.0,7.0,,,1.0,4.0,5.0,,2.0,,,,,,,,0.25,,0.2,,0.2,,,,1.0,1.0,1.0,1.0,1.0,121.26315789473685,10.5,13.25,10.5,13.25,,0.2,,,,0.57537,,,,,4.3,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,2.0,2.0,,1.0,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.2,,,0.2,0.6666666666666666,,0.5,,,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,0.2,,,,1.0,1.0,,,,0.8,,0.5823,1.0,24.4,1.0,,,1.0,,1.0,,1.0,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-2208-958,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Kedrick Brown, Vitaly Potapenko","Strickland, Battie, Pierce, Brown, Potapenko",1065-1499-1718-2208-958,BOS,7.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,411.42857142857144,6.0,1.0,6.0,,,,,,,0.2853,0.2853,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,26.8,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-677-72,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Eric Williams, Kenny Anderson","Strickland, Battie, Pierce, Williams, Anderson",1065-1499-1718-677-72,BOS,1296.0,12,22.0,-9.0,40.0,37.0,17.0,6.0,77.0,4.0,6.0,16.0,11.0,24.0,29.0,38.0,3.0,10.0,11.0,14.0,8.0,,7.0,8.0,4.0,17.0,3.0,11.0,14.0,20.0,3.0,1.0,2.0,6.0,12.0,5.0,14.0,7.0,2.0,23.0,11.0,17.0,0.6363636363636364,0.7,0.4583333333333333,0.3,0.4032258064516129,0.3,0.4117647058823529,0.34375,,,0.6470588235294118,0.42857142857142855,0.5833333333333334,1.0,0.3333333333333333,85.55555555555554,16.85,16.81081081081081,15.55,14.756756756756756,0.12903225806451613,0.5161290322580645,0.375,0.375,0.6666666666666666,0.4423241935483871,0.40209,0.06060606060606061,0.07692307692307693,0.3793103448275862,13.299999999999999,0.425,6.0,3.0,4.0,,,1.0,1.0,2.0,1.0,5.0,5.0,1.0,7.0,4.0,2.0,4.0,2.0,6.0,5.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,2.0,6.0,1.0,,3.0,2.0,2.0,,1.0,6.0,5.0,6.0,3.0,2.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.4,0.5,0.22580645161290322,,,0.5,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.25,0.4444444444444444,0.5,0.5,0.12903225806451613,0.75,0.75,1.0,0.5,0.5,0.16129032258064516,0.2,0.2,1.0,,,0.06666666666666667,1.0,0.3333333333333333,0.3548387096774194,0.2,0.39755,0.20689655172413793,25.114285714285717,5.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,0.2,,0.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06451612903225806,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
1065-1499-1718-677-915,1610612738,"Erick Strickland, Tony Battie, Paul Pierce, Eric Williams, Rodney Rogers","Strickland, Battie, Pierce, Williams, Rogers",1065-1499-1718-677-915,BOS,143.0,2,2.0,2.0,5.0,5.0,,2.0,10.0,1.0,,,2.0,3.0,10.0,8.0,,,,2.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,,,,3.0,3.0,5.0,2.0,10.0,,,0.5,0.5,0.6666666666666666,,0.875,,0.8333333333333334,,,,,,,,,100.69930069930071,13.4,15.2,13.4,14.8,0.25,,,,,0.520275,,0.4,0.5,,4.066666666666666,,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,0.25,,,,,,,,,,,,0.5,0.5,0.5,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,0.75,1.0,,,27.2,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,True
