EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,OffAtRimReboundPct,LongMidRangeFGM,LongMidRangeAssists,Travels,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedShortMidRange,PenaltyCorner3FGA,FTDefRebounds,DefFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,HeaveAttempts,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,OffensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1032-1501-208-911-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Ervin Johnson, Ray Allen","Ham, Thomas, Cassell, Johnson, Allen",1032-1501-208-911-951,MIL,766.0,8,13.0,-5.0,23.0,23.0,6.0,3.0,2.0,46.0,1.0,2.0,,,,,1.0,5.0,4.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,11.0,3.0,8.0,2.0,15.0,20.0,,1.0,,,,2.0,1.0,3.0,3.0,,4.0,9.0,,,3.0,1.0,1.0,,3.0,3.0,1.0,2.0,,9.0,,2.0,2.0,6.0,9.0,2.0,11.0,,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,4.0,,,4.0,9.0,1.0,1.0,2.0,,1.0,,,15.0,3.0,6.0,,,,1.0,0.375,0.3333333333333333,0.375,0.18181818181818182,,,0.34210526315789475,,0.3,0.375,,0.3,0.42105263157894735,0.09090909090909091,,0.25,0.6666666666666666,0.2222222222222222,1.0,,0.7272727272727273,0.14285714285714285,0.25,,,,0.8571428571428571,,1.0,,86.4751958224543,16.869565217391305,16.434782608695652,16.130434782608695,16.08695652173913,0.10526315789473684,0.5,0.5,,0.2631578947368421,0.2,0.25,0.21052631578947367,0.2631578947368421,0.4,0.4,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,1.0,0.5263157894736842,0.3333333333333333,0.4595447368421053,0.4006,0.48712,0.05,0.08333333333333333,,,0.2,11.054545454545455,24.8375,0.2608695652173913,,,,,,,1.0,,,,,0.2,0.25,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-208-911-998,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Ervin Johnson, Mark Pope","Ham, Thomas, Cassell, Johnson, Pope",1032-1501-208-911-998,MIL,265.0,1,4.0,4.0,9.0,9.0,,,2.0,18.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,,,1.0,2.0,,,2.0,5.0,1.0,2.0,2.0,9.0,5.0,1.0,1.0,,2.0,,,,,,,4.0,3.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,2.0,1.0,4.0,5.0,2.0,7.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,2.0,,1.0,,,7.0,,,,,,1.0,0.5,,0.5,0.4,1.0,,0.5,1.0,,0.5625,1.0,,0.2857142857142857,,,0.6666666666666666,0.8,0.6666666666666666,1.0,,0.8333333333333334,0.5,1.0,,1.0,1.0,0.5,1.0,,,97.81132075471697,15.444444444444445,14.0,15.222222222222221,13.444444444444445,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,0.42857142857142855,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,,0.42857142857142855,0.5,0.47063571428571427,0.5616,,0.125,0.16666666666666666,,0.2222222222222222,,13.819999999999999,24.8,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-208-951-998,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Ray Allen, Mark Pope","Ham, Thomas, Cassell, Allen, Pope",1032-1501-208-951-998,MIL,4.0,1,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.3788,,0.3788,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-21-299-911,1610612749,"Darvin Ham, Tim Thomas, Greg Anthony, Glenn Robinson, Ervin Johnson","Ham, Thomas, Anthony, Robinson, Johnson",1032-1501-21-299-911,MIL,569.0,4,9.0,5.0,19.0,18.0,9.0,10.0,2.0,37.0,1.0,3.0,,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,3.0,,,3.0,9.0,2.0,4.0,8.0,20.0,15.0,1.0,2.0,,2.0,2.0,3.0,1.0,1.0,11.0,4.0,2.0,6.0,,,3.0,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,10.0,,3.0,1.0,4.0,6.0,3.0,9.0,,2.0,,2.0,1.0,1.0,1.0,3.0,,4.0,,3.0,,6.0,,2.0,10.0,,3.0,,,18.0,11.0,9.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.875,0.5555555555555556,0.3333333333333333,0.7857142857142857,0.3076923076923077,,,0.25,0.6666666666666666,0.5,0.5,,0.625,0.375,0.3333333333333333,,0.3333333333333333,,1.0,0.5,,,93.63796133567664,14.421052631578947,16.38888888888889,13.157894736842104,15.277777777777779,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,,,0.38461538461538464,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.25,1.0,,,0.5384615384615384,0.3333333333333333,0.44758846153846155,0.4402333333333333,0.4844625,0.1875,0.25,,0.1,0.55,12.044444444444444,26.05,0.47368421052631576,4.0,,2.0,1.0,2.0,1.0,,2.0,,2.0,1.0,,,0.5,0.4,0.4,0.5,,,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,0.25,,1.0,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-21-299-951,1610612749,"Darvin Ham, Tim Thomas, Greg Anthony, Glenn Robinson, Ray Allen","Ham, Thomas, Anthony, Robinson, Allen",1032-1501-21-299-951,MIL,25.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,57.599999999999994,16.0,,16.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.4779,,0.4779,,,,,,,24.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-21-299-998,1610612749,"Darvin Ham, Tim Thomas, Greg Anthony, Glenn Robinson, Mark Pope","Ham, Thomas, Anthony, Robinson, Pope",1032-1501-21-299-998,MIL,100.0,1,2.0,3.0,3.0,3.0,,,,6.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,5.0,2.0,,,,,,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,,5.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,5.0,,,,1.0,1.0,1.0,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,,1.0,,,,0.5,,,,,1.0,,,,,86.39999999999999,12.0,21.333333333333332,12.0,21.333333333333332,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.5124666666666667,,,,,,,,18.7,23.7,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-21-911-951,1610612749,"Darvin Ham, Tim Thomas, Greg Anthony, Ervin Johnson, Ray Allen","Ham, Thomas, Anthony, Johnson, Allen",1032-1501-21-911-951,MIL,322.0,2,5.0,-2.0,10.0,9.0,,,1.0,19.0,1.0,2.0,,1.0,,,2.0,3.0,1.0,,,1.0,1.0,,,3.0,6.0,1.0,1.0,,9.0,11.0,,1.0,,,,,,,,2.0,4.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,1.0,,3.0,3.0,1.0,4.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,9.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.5,,,0.6428571428571429,,,0.6428571428571429,,,0.14285714285714285,,,0.6666666666666666,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,1.0,,1.0,,,,84.96894409937889,17.2,16.666666666666668,17.2,16.666666666666668,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,0.42857142857142855,1.0,0.4648714285714286,0.6714,,,,,,,8.700000000000001,24.7,,,,,,,,,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-21-911-998,1610612749,"Darvin Ham, Tim Thomas, Greg Anthony, Ervin Johnson, Mark Pope","Ham, Thomas, Anthony, Johnson, Pope",1032-1501-21-911-998,MIL,165.0,1,3.0,-1.0,4.0,4.0,,,,8.0,,1.0,,,,,,,2.0,,1.0,,,,,1.0,3.0,,1.0,,2.0,3.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,2.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,1.0,,,,0.6666666666666666,,,,,1.0,1.0,,,,69.81818181818181,17.25,24.0,17.25,24.0,0.25,,,,,,,0.5,0.25,,,,,,,,,,,,,,0.5,,0.4786625,,,,,,,,12.533333333333333,22.9,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1501-299-911-951,1610612749,"Darvin Ham, Tim Thomas, Glenn Robinson, Ervin Johnson, Ray Allen","Ham, Thomas, Robinson, Johnson, Allen",1032-1501-299-911-951,MIL,747.0,5,12.0,3.0,23.0,22.0,2.0,,2.0,45.0,4.0,7.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,,2.0,1.0,2.0,,,9.0,15.0,1.0,4.0,1.0,22.0,19.0,1.0,2.0,,2.0,2.0,2.0,,,4.0,8.0,10.0,,3.0,2.0,2.0,1.0,2.0,4.0,,4.0,,,2.0,8.0,,2.0,1.0,9.0,10.0,2.0,12.0,,,,,3.0,,2.0,3.0,1.0,6.0,,,2.0,10.0,2.0,2.0,3.0,1.0,2.0,,1.0,20.0,4.0,2.0,,0.4444444444444444,0.5,,0.25,,0.25,0.6,0.5,1.0,0.5526315789473685,0.5,1.0,0.55,0.5,1.0,0.21052631578947367,0.13333333333333333,0.2857142857142857,0.5,0.6428571428571429,0.3333333333333333,0.5,,0.625,0.2222222222222222,,,0.6,0.6,0.75,,1.0,,86.74698795180723,15.608695652173912,17.636363636363637,15.347826086956522,16.272727272727273,0.3684210526315789,0.5714285714285714,0.8,0.5,0.21052631578947367,1.0,1.0,0.21052631578947367,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,,1.0,0.5,1.0,1.0,,,0.5789473684210527,0.5,0.5114815789473685,0.60725,0.53435,0.1,0.125,,0.09090909090909091,0.18181818181818182,7.38,24.7,0.08695652173913043,,1.0,,0.6666666666666666,1.0,1.0,,4.0,,4.0,1.0,,,0.25,0.25,0.25,1.0,,,,,1.0,2.0,,0.25,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-2072-299,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Michael Redd, Glenn Robinson","Ham, Alston, Mason, Redd, Robinson",1032-1747-193-2072-299,MIL,385.0,3,6.0,3.0,9.0,12.0,2.0,5.0,1.0,21.0,1.0,1.0,,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,,,4.0,7.0,2.0,4.0,,14.0,11.0,,,,3.0,2.0,2.0,,,4.0,8.0,,6.0,,,2.0,1.0,,4.0,2.0,6.0,1.0,1.0,1.0,14.0,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,11.0,4.0,2.0,,1.0,1.0,1.0,0.5,,0.5,0.5714285714285714,,1.0,0.6363636363636364,1.5,1.0,0.6363636363636364,1.5,1.0,0.36363636363636365,,,,0.25,0.3333333333333333,1.0,,0.3333333333333333,0.25,1.0,,0.3333333333333333,1.0,,1.0,,,78.54545454545455,17.555555555555557,18.916666666666668,15.555555555555555,15.083333333333334,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,,,0.5,1.0,,,0.45454545454545453,0.5,0.464015,0.54375,0.4789,,,,0.21428571428571427,0.2857142857142857,12.071428571428571,28.2,0.2222222222222222,,,,,2.0,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-2072-911,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Michael Redd, Ervin Johnson","Ham, Alston, Mason, Redd, Johnson",1032-1747-193-2072-911,MIL,739.0,4,12.0,-9.0,21.0,22.0,4.0,5.0,3.0,43.0,4.0,5.0,1.0,1.0,,,1.0,3.0,7.0,1.0,2.0,1.0,4.0,,1.0,6.0,15.0,2.0,6.0,2.0,20.0,29.0,2.0,2.0,,7.0,1.0,2.0,,1.0,3.0,6.0,6.0,6.0,,2.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,2.0,3.0,4.0,8.0,3.0,11.0,1.0,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,,,13.0,3.0,4.0,,0.5,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.4,1.0,0.5,0.42857142857142855,1.1666666666666667,0.3333333333333333,0.45454545454545453,1.1666666666666667,0.5,0.2857142857142857,0.06666666666666667,,0.5,0.5714285714285714,0.25,0.6,0.25,0.5833333333333334,0.25,0.2,0.3333333333333333,,0.5,0.6666666666666666,1.0,0.3333333333333333,0.09090909090909091,83.78890392422193,18.571428571428573,15.863636363636363,17.047619047619047,14.272727272727273,0.23809523809523808,0.8,0.8,0.75,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.5,0.5,1.0,0.19047619047619047,0.25,0.25,1.0,0.3333333333333333,1.0,,,0.3333333333333333,,0.5238095238095238,0.25,0.4552333333333334,0.487875,0.34841666666666665,0.09090909090909091,0.125,,0.35,0.15,9.613333333333333,24.25,0.19047619047619047,1.0,,,,1.0,,,2.0,,2.0,1.0,,0.5,0.5,0.14285714285714285,0.16666666666666666,,,,1.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,,,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-2072-951,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Michael Redd, Ray Allen","Ham, Alston, Mason, Redd, Allen",1032-1747-193-2072-951,MIL,4.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-2072-998,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Michael Redd, Mark Pope","Ham, Alston, Mason, Redd, Pope",1032-1747-193-2072-998,MIL,162.0,1,3.0,4.0,5.0,5.0,,,,10.0,,,,,,,1.0,1.0,2.0,,1.0,,,,,3.0,3.0,,1.0,2.0,8.0,4.0,,,,,,,,,,6.0,,,,,,,,3.0,,3.0,,,,6.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,8.0,,,,1.0,1.0,,,,,1.0,,,0.75,,,0.8,,,0.25,,,,1.0,,,,0.6666666666666666,,,,,1.0,1.0,,,,88.88888888888889,15.6,16.8,15.6,15.4,,,,,0.25,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,0.25,,0.428475,,,0.2,0.25,,,,16.733333333333334,23.5,,,,,,2.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-208-998,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Sam Cassell, Mark Pope","Ham, Alston, Mason, Cassell, Pope",1032-1747-193-208-998,MIL,128.0,1,2.0,-2.0,3.0,3.0,,1.0,1.0,6.0,,1.0,,,,,,,1.0,,,,2.0,,,,2.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,,,0.25,,,,,,,,,67.5,18.666666666666668,24.0,17.666666666666668,20.666666666666668,0.25,,,,,,,0.25,,,,,0.5,,,,,,,,,,0.75,,0.5181875,0.3803,,,,,,,8.3,25.05,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-193-21-998,1610612749,"Darvin Ham, Rafer Alston, Anthony Mason, Greg Anthony, Mark Pope","Ham, Alston, Mason, Anthony, Pope",1032-1747-193-21-998,MIL,67.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,,,,,,,,,2.0,,,,1.0,,,2.0,2.0,,1.0,,4.0,2.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,85.97014925373134,15.0,18.5,15.0,18.5,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.3908666666666667,,,,,,,,18.4,26.4,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-2038-2072-21,1610612749,"Darvin Ham, Rafer Alston, Joel Przybilla, Michael Redd, Greg Anthony","Ham, Alston, Przybilla, Redd, Anthony",1032-1747-2038-2072-21,MIL,73.0,1,1.0,,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,78.9041095890411,13.0,23.5,13.0,23.5,,,,,,,,0.5,,,,,0.5,,,,,,,,0.5,,0.5,,0.43485,,0.43485,,,,,1.0,20.0,25.5,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2002,2001-02,False
1032-1747-2038-2072-998,1610612749,"Darvin Ham, Rafer Alston, Joel Przybilla, Michael Redd, Mark Pope","Ham, Alston, Przybilla, Redd, Pope",1032-1747-2038-2072-998,MIL,1176.0,10,20.0,-10.0,40.0,42.0,28.0,38.0,5.0,82.0,7.0,11.0,2.0,3.0,6.0,10.0,1.0,4.0,7.0,1.0,4.0,2.0,8.0,1.0,7.0,11.0,22.0,3.0,12.0,4.0,35.0,45.0,2.0,4.0,,4.0,8.0,17.0,1.0,10.0,22.0,10.0,12.0,9.0,,4.0,8.0,2.0,1.0,5.0,3.0,8.0,2.0,1.0,4.0,19.0,2.0,4.0,3.0,10.0,13.0,6.0,19.0,,3.0,2.0,1.0,3.0,,2.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,,,9.0,1.0,4.0,,,31.0,22.0,28.0,2.0,0.45454545454545453,0.5555555555555556,1.0,0.25,0.1,0.25,0.5,0.5,0.47058823529411764,0.45588235294117646,0.4,0.35185185185185186,0.4605263157894737,0.4,0.3793103448275862,0.35294117647058826,0.045454545454545456,0.09090909090909091,0.6,0.8333333333333334,0.36363636363636365,1.0,0.2222222222222222,0.8666666666666667,0.3,0.25,0.16666666666666666,1.0,1.0,0.7142857142857143,1.0,1.0,,100.40816326530611,15.075,13.642857142857142,14.35,13.357142857142858,0.3235294117647059,0.6363636363636364,0.7,0.5714285714285714,0.11764705882352941,0.25,0.25,0.20588235294117646,0.11764705882352941,0.25,0.25,1.0,0.23529411764705882,0.25,0.25,1.0,0.6,0.6666666666666666,0.37037037037037035,0.6,0.25925925925925924,0.14285714285714285,0.6764705882352942,0.25,0.4882573529411765,0.524425,0.4995148148148148,0.10810810810810811,0.16,,0.11428571428571428,0.6285714285714286,6.954545454545454,24.95,0.7,3.0,,1.0,0.5,3.0,1.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,1.0,,1.0,,1.0,,,0.2,,,,3.0,,,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1610612749,2002,2001-02,False
