EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SecondChanceTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,OffThreePtRebounds,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,LongMidRangeAssists,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,DeadBallTurnovers,Offensive Fouls,Technical Free Throw Trips,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockedAtRim,ShortMidRangePctBlocked,DefCorner3ReboundPct,Travels,PtsPutbacks,DefensiveGoaltends,SecondChanceCorner3FGA,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,team_id,year,season,team_vs
1425-1533-2210-2215-446,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Jason Collins, Lucious Harris","Williams, Johnson, Jefferson, Collins, Harris",1425-1533-2210-2215-446,NJN,3191.0,9,53.0,14.0,88.0,91.0,6.0,179.0,17.0,21.0,10.0,22.0,39.0,73.0,19.0,100.0,86.0,5.0,7.0,52.0,26.0,27.0,12.0,5.0,55.0,8.0,5.0,7.0,4.0,11.0,11.0,26.0,24.0,11.0,2.0,86.0,7.0,6.0,0.6666666666666666,0.7428571428571429,0.5342465753424658,0.5126582278481012,0.5561797752808989,0.5833333333333334,0.6363636363636364,80.77718583516139,18.21590909090909,17.45054945054945,17.21590909090909,16.582417582417584,0.26582278481012656,0.8095238095238095,0.85,0.7058823529411765,0.27848101265822783,0.45454545454545453,0.45454545454545453,0.5,0.34177215189873417,0.45173037974683544,0.12643678160919541,0.13580246913580246,0.07,10.60958904109589,0.06818181818181818,4.0,10.0,,30.0,,2.0,,,1.0,6.0,3.0,,,3.0,2.0,,1.0,1.0,,10.0,8.0,26.0,38.0,12.0,50.0,2.0,,1.0,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.0759493670886076,0.0136986301369863,0.047619047619047616,0.6666666666666666,0.29411764705882354,0.8,0.6938775510204082,0.3076923076923077,0.5,0.75,0.75,0.379746835443038,0.02531645569620253,,,,,,,,0.38220000000000004,23.566666666666666,3.0,3.0,,12.0,7.0,10.0,14.0,1.0,26.0,2.0,0.7,0.3333333333333333,0.7,0.7,0.4,,0.7,0.4,0.4,0.3,1.0,,,0.14,9.0,4.0,3.0,1.0,0.75,4.0,,3.0,3.0,5.0,1.0,6.0,3.0,,0.5,0.05063291139240506,,4.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.42857142857142855,1.0,,,,1.0,,0.2222222222222222,,0.25,0.25,1.0,,0.45134444444444444,,,1.0,4.0,,1.0,,8.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-2215-467,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Jason Collins, Jason Kidd","Williams, Johnson, Jefferson, Collins, Kidd",1425-1533-2210-2215-467,NJN,388.0,2,6.0,4.0,14.0,13.0,,27.0,2.0,5.0,,2.0,4.0,11.0,3.0,11.0,7.0,,,8.0,4.0,4.0,2.0,,8.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,,9.0,,,1.0,1.0,0.36363636363636365,0.3333333333333333,0.39285714285714285,,1.0,100.20618556701031,12.357142857142858,16.53846153846154,11.642857142857142,14.923076923076923,0.4166666666666667,0.4,0.4,1.0,0.16666666666666666,,,,0.5,0.49501666666666666,0.21428571428571427,0.23076923076923078,,8.200000000000001,,8.0,2.0,,4.0,,1.0,,,,1.0,,,,,1.0,,,,,2.0,,6.0,6.0,2.0,8.0,,,,,,,,0.08333333333333333,,,0.75,0.2857142857142857,,0.75,0.25,0.3333333333333333,0.5,,0.3333333333333333,0.08333333333333333,,,,,,,,,26.6,,1.0,,2.0,1.0,2.0,2.0,,,,0.5,,0.5,0.5,,,1.0,0.5,0.5,0.5,,,,0.18181818181818182,2.0,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,0.5,,0.8,,,,,,,,,,,,,0.47095,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-2215-954,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Jason Collins, Kerry Kittles","Williams, Johnson, Jefferson, Collins, Kittles",1425-1533-2210-2215-954,NJN,904.0,4,15.0,-1.0,28.0,27.0,2.0,55.0,5.0,7.0,2.0,8.0,7.0,20.0,5.0,22.0,23.0,,,10.0,5.0,6.0,4.0,1.0,13.0,3.0,1.0,4.0,2.0,8.0,3.0,4.0,6.0,3.0,,22.0,,2.0,0.7142857142857143,0.7142857142857143,0.35,0.40476190476190477,0.4583333333333333,,0.5,87.61061946902655,16.535714285714285,16.333333333333332,16.0,15.703703703703704,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.38095238095238093,0.25,0.25,0.5,0.38095238095238093,0.44325,0.125,0.13043478260869565,,8.334999999999999,0.07142857142857142,13.0,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,2.0,,,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,8.0,10.0,2.0,12.0,,,1.0,1.0,,1.0,,0.047619047619047616,,,0.8888888888888888,0.18181818181818182,0.6666666666666666,0.8333333333333334,0.18181818181818182,0.5,0.8,0.6666666666666666,0.23809523809523808,0.047619047619047616,1.0,1.0,1.0,0.5,,,1.0,0.3515,25.0,,2.0,,,,2.0,,,4.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,1.0,,,4.0,,,,,1.0,,,,,,,0.2,,,,,,0.56625,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-2220-2243,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Brandon Armstrong, Brian Scalabrine","Williams, Johnson, Jefferson, Armstrong, Scalabrine",1425-1533-2210-2220-2243,NJN,441.0,2,7.0,-1.0,15.0,14.0,14.0,29.0,2.0,3.0,1.0,3.0,7.0,11.0,3.0,17.0,18.0,2.0,14.0,8.0,4.0,4.0,1.0,,8.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,,14.0,14.0,14.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.5833333333333334,0.6538461538461539,0.5833333333333334,0.6666666666666666,94.6938775510204,14.0,16.5,13.866666666666667,16.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.25,0.3333333333333333,0.5,,0.3333333333333333,0.4122416666666667,0.23076923076923078,0.25,0.8235294117647058,10.381818181818183,0.9333333333333333,8.0,1.0,3.0,5.0,,1.0,,1.0,,1.0,10.0,,1.0,,1.0,,2.0,,,2.0,2.0,1.0,3.0,2.0,5.0,,3.0,,,,,0.5454545454545454,0.08333333333333333,0.18181818181818182,,0.3333333333333333,0.5,1.0,0.6,0.5,1.0,1.0,1.0,0.4166666666666667,0.08333333333333333,,,,0.2727272727272727,0.09090909090909091,,,0.4133727272727273,26.5,1.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,6.0,,0.5,0.6,0.5,0.75,,,,0.8,1.0,1.0,0.5,,0.6666666666666666,0.17647058823529413,3.0,,2.0,,0.75,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,1.0,,,,,,,,,0.4994,,,,,0.3333333333333333,1.0,,2.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2210-2243-446,1610612751,"Aaron Williams, Anthony Johnson, Richard Jefferson, Brian Scalabrine, Lucious Harris","Williams, Johnson, Jefferson, Scalabrine, Harris",1425-1533-2210-2243-446,NJN,643.0,3,11.0,-1.0,19.0,21.0,2.0,40.0,4.0,4.0,1.0,2.0,8.0,11.0,5.0,21.0,22.0,,4.0,10.0,5.0,5.0,3.0,,10.0,4.0,2.0,3.0,1.0,7.0,1.0,3.0,6.0,3.0,,19.0,4.0,2.0,0.625,0.625,0.7272727272727273,0.7272727272727273,0.8076923076923077,1.0,0.42857142857142855,89.5800933125972,17.05263157894737,15.19047619047619,16.63157894736842,15.19047619047619,0.36363636363636365,1.0,1.0,0.75,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.4666,0.23076923076923078,0.23076923076923078,0.19047619047619047,9.936363636363636,0.10526315789473684,,1.0,,5.0,,,,,,,2.0,,,,,,,,,1.0,1.0,4.0,6.0,1.0,7.0,,,,,,,1.0,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,1.0,0.45454545454545453,,,,,,,,,0.38245,,,,,3.0,1.0,1.0,2.0,2.0,6.0,,1.0,1.0,1.0,1.0,,,,0.6,0.6,,,,,0.09523809523809523,2.0,1.0,1.0,1.0,0.6666666666666666,,,2.0,2.0,1.0,,1.0,1.0,,1.0,,,4.0,2.0,,,,1.0,,,,,,,0.5,,,,,,0.3795,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2215-2243-446,1610612751,"Aaron Williams, Anthony Johnson, Jason Collins, Brian Scalabrine, Lucious Harris","Williams, Johnson, Collins, Scalabrine, Harris",1425-1533-2215-2243-446,NJN,388.0,1,6.0,5.0,11.0,10.0,,21.0,1.0,1.0,,,4.0,6.0,1.0,12.0,7.0,,,6.0,3.0,4.0,1.0,,9.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,1.0,,12.0,,,0.75,0.75,0.6666666666666666,0.7857142857142857,0.75,,0.5,77.9381443298969,18.363636363636363,18.6,18.363636363636363,18.6,0.14285714285714285,1.0,1.0,1.0,,,,,0.2857142857142857,0.43076428571428577,0.125,0.14285714285714285,,14.4,,,1.0,,5.0,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,,1.0,1.0,,1.0,,0.14285714285714285,0.16666666666666666,,1.0,0.5,1.0,1.0,0.5,,1.0,,0.7142857142857143,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,24.8,,,,3.0,,,,,2.0,,,,,,,,1.0,0.6,0.75,,,,,,2.0,,,,0.6666666666666666,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2215-2243-954,1610612751,"Aaron Williams, Anthony Johnson, Jason Collins, Brian Scalabrine, Kerry Kittles","Williams, Johnson, Collins, Scalabrine, Kittles",1425-1533-2215-2243-954,NJN,250.0,1,4.0,,7.0,8.0,,15.0,,,2.0,3.0,3.0,6.0,,6.0,6.0,,,4.0,2.0,2.0,,1.0,4.0,,,1.0,,1.0,1.0,1.0,,,,6.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,1.0,86.39999999999999,17.857142857142858,15.625,17.857142857142858,14.625,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.38188333333333335,,,,13.5,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,0.75,,,0.75,,,1.0,,0.5,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2215-446-954,1610612751,"Aaron Williams, Anthony Johnson, Jason Collins, Lucious Harris, Kerry Kittles","Williams, Johnson, Collins, Harris, Kittles",1425-1533-2215-446-954,NJN,85.0,1,1.0,-1.0,3.0,3.0,,6.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,,,101.6470588235294,10.0,18.333333333333332,10.0,18.333333333333332,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2220-2243-681,1610612751,"Aaron Williams, Anthony Johnson, Brandon Armstrong, Brian Scalabrine, Donny Marshall","Williams, Johnson, Armstrong, Scalabrine, Marshall",1425-1533-2220-2243-681,NJN,702.0,3,12.0,-3.0,25.0,25.0,25.0,50.0,1.0,3.0,1.0,3.0,4.0,12.0,6.0,23.0,26.0,6.0,23.0,2.0,1.0,3.0,1.0,,8.0,3.0,1.0,1.0,1.0,4.0,3.0,8.0,10.0,3.0,2.0,20.0,23.0,25.0,0.25,0.3333333333333333,0.3333333333333333,0.4722222222222222,0.5,0.5,0.25,102.56410256410257,13.84,14.24,13.2,12.96,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.5,0.4500388888888889,0.14285714285714285,0.2,1.0,11.491666666666667,1.0,14.0,2.0,3.0,6.0,2.0,5.0,2.0,5.0,3.0,6.0,12.0,3.0,6.0,6.0,5.0,2.0,,2.0,2.0,1.0,2.0,5.0,8.0,3.0,11.0,,4.0,0.6666666666666666,0.5,0.5,0.5,0.4722222222222222,0.3333333333333333,,,0.8333333333333334,0.125,0.5,0.7,0.18181818181818182,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.4,0.4,1.0,0.16666666666666666,0.2777777777777778,0.4,0.4,0.4500388888888889,24.833333333333332,,,1.0,2.0,1.0,2.0,3.0,4.0,6.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.13043478260869565,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,0.05555555555555555,0.05555555555555555,3.0,1.0,,0.5,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,0.4137,3.0,,2.0,,,,,2.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1533-2243-446-681,1610612751,"Aaron Williams, Anthony Johnson, Brian Scalabrine, Lucious Harris, Donny Marshall","Williams, Johnson, Scalabrine, Harris, Marshall",1425-1533-2243-446-681,NJN,42.0,1,1.0,4.0,2.0,1.0,,3.0,1.0,2.0,,,1.0,2.0,1.0,6.0,2.0,,,,,1.0,,,3.0,,,,,,,,1.0,1.0,,3.0,,,,,0.5,0.8333333333333334,1.0,,,102.85714285714286,14.0,14.0,14.0,14.0,0.6666666666666666,0.5,1.0,,,,,,1.0,0.52435,0.3333333333333333,0.5,,1.3,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,0.3333333333333333,0.5,0.5,,1.0,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,27.2,1.0,1.0,,,1.0,1.0,3.0,,2.0,,1.0,,1.0,1.5,,,,,,1.0,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1760-2030-2210-446,1610612751,"Aaron Williams, Derrick Dial, Kenyon Martin, Richard Jefferson, Lucious Harris","Williams, Dial, Martin, Jefferson, Harris",1425-1760-2030-2210-446,NJN,776.0,5,13.0,,23.0,24.0,,47.0,2.0,4.0,2.0,6.0,7.0,20.0,5.0,19.0,19.0,,,6.0,3.0,3.0,,1.0,6.0,,,,,4.0,2.0,7.0,9.0,5.0,,17.0,,,0.42857142857142855,0.42857142857142855,0.35,0.3333333333333333,0.38,,,87.21649484536083,17.52173913043478,15.541666666666666,16.26086956521739,15.291666666666666,0.19047619047619047,0.5,0.5,,0.2857142857142857,0.3333333333333333,0.4,0.5,0.23809523809523808,0.41406,0.2,0.20833333333333334,,11.629999999999999,,8.0,4.0,,10.0,,1.0,,,,1.0,,,,,,,1.0,,,4.0,,10.0,12.0,5.0,17.0,2.0,,,,,,,0.047619047619047616,0.05,,0.8333333333333334,0.3076923076923077,,0.7692307692307693,0.3076923076923077,1.0,0.8,,0.47619047619047616,0.047619047619047616,,,,,,,,,44.7,,1.0,,3.0,,2.0,2.0,,8.0,,,,,0.3333333333333333,,,1.0,0.3,0.3,0.5,,,,0.10526315789473684,2.0,2.0,1.0,1.0,0.6666666666666666,,,,,4.0,1.0,4.0,3.0,2.0,0.75,,,4.0,2.0,,,,0.75,,,,2.0,,1.0,0.2857142857142857,0.08333333333333333,,,,,0.47045,,1.0,2.0,3.0,0.16666666666666666,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1760-2030-2210-954,1610612751,"Aaron Williams, Derrick Dial, Kenyon Martin, Richard Jefferson, Kerry Kittles","Williams, Dial, Martin, Jefferson, Kittles",1425-1760-2030-2210-954,NJN,67.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4776119402985,36.0,15.5,36.0,15.5,,,,,1.0,,,,,0.3785,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1760-2030-2215-2220,1610612751,"Aaron Williams, Derrick Dial, Kenyon Martin, Jason Collins, Brandon Armstrong","Williams, Dial, Martin, Collins, Armstrong",1425-1760-2030-2215-2220,NJN,457.0,2,8.0,2.0,14.0,13.0,,27.0,1.0,2.0,1.0,6.0,5.0,13.0,3.0,13.0,11.0,,,4.0,2.0,2.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,,6.0,3.0,,9.0,,,0.4,0.5,0.38461538461538464,0.38461538461538464,0.40625,,1.0,85.0765864332604,15.5,18.46153846153846,14.857142857142858,18.0,0.15384615384615385,0.5,1.0,,0.46153846153846156,0.16666666666666666,0.2,,0.15384615384615385,0.42620769230769234,0.1875,0.1875,,11.607692307692307,,,2.0,,5.0,,,,,,,,,,,,,2.0,,,3.0,1.0,2.0,4.0,3.0,7.0,,,,,,,,,0.15384615384615385,0.5,0.6666666666666666,0.375,1.0,0.75,0.375,,0.5,1.0,0.38461538461538464,,,,,,,,,,,1.0,1.0,,3.0,1.0,2.0,4.0,,6.0,,0.5,,0.5,0.6666666666666666,,,,0.6,0.6,0.5,1.0,,,0.3076923076923077,2.0,1.0,,1.0,0.6666666666666666,,,1.0,,,,,,,,,,,,,0.4,,1.0,,,,2.0,,,0.5,,,,,,0.48495,,,,,0.16666666666666666,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1760-2030-2215-446,1610612751,"Aaron Williams, Derrick Dial, Kenyon Martin, Jason Collins, Lucious Harris","Williams, Dial, Martin, Collins, Harris",1425-1760-2030-2215-446,NJN,704.0,4,12.0,2.0,19.0,19.0,2.0,38.0,3.0,5.0,4.0,7.0,8.0,17.0,3.0,22.0,20.0,,2.0,12.0,6.0,7.0,2.0,3.0,15.0,4.0,2.0,,,2.0,2.0,3.0,5.0,3.0,,15.0,2.0,2.0,0.75,0.75,0.47058823529411764,0.5,0.5238095238095238,0.5,,77.72727272727273,19.31578947368421,17.736842105263158,17.0,17.57894736842105,0.2631578947368421,0.6,0.75,0.6666666666666666,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.75,0.3684210526315789,0.4482552631578947,0.14285714285714285,0.15789473684210525,0.09090909090909091,9.105882352941178,0.10526315789473684,,4.0,1.0,5.0,1.0,1.0,,,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,4.0,4.0,8.0,,,1.0,0.5,,0.5,0.5,0.10526315789473684,0.058823529411764705,0.2,0.8,0.3333333333333333,,0.8,0.4,,0.5,,0.2631578947368421,0.05263157894736842,1.0,1.0,1.0,0.5,,,1.0,0.48635,24.05,1.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,4.0,1.0,0.6666666666666666,0.5,0.875,0.875,1.0,,1.0,0.2,0.2,0.25,1.0,1.0,1.0,0.3181818181818182,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,0.05263157894736842,,2.0,,,0.6666666666666666,1.0,1.0,,1.0,1.0,,,,0.25,,,,,0.25,0.4733125,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
1425-1760-2030-2215-467,1610612751,"Aaron Williams, Derrick Dial, Kenyon Martin, Jason Collins, Jason Kidd","Williams, Dial, Martin, Collins, Kidd",1425-1760-2030-2215-467,NJN,132.0,1,2.0,-2.0,4.0,5.0,4.0,9.0,,,,,1.0,3.0,,2.0,4.0,,2.0,,,,,,,,,2.0,1.0,2.0,,2.0,,,,2.0,2.0,4.0,,,0.3333333333333333,0.25,0.25,0.25,1.0,98.18181818181817,12.25,16.6,9.5,16.6,,,,,,,,,0.25,0.4094,,,1.0,18.333333333333332,1.0,5.0,1.0,,3.0,,1.0,,1.0,,1.0,3.0,,1.0,,1.0,,,,,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,,,,,0.25,0.25,,,1.0,0.5,1.0,1.0,0.6666666666666666,,1.0,1.0,0.75,0.25,,,,,0.25,,,0.4094,27.6,,,,1.0,,1.0,,1.0,2.0,1.0,,0.3333333333333333,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2002,2001-02,False
