EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,OffThreePtRebounds,SecondChanceTurnovers,PenaltyTurnovers,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Steals,LostBallSteals,BlockedShortMidRange,Defensive 3 Seconds Violations,Arc3FGM,SecondChanceFtPoints,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,BadPassSteals,LostBallTurnovers,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,HeaveAttempts,OffCorner3ReboundPct,ShortMidRangePctBlocked,FTDefRebounds,DefFTReboundPct,Clear Path Fouls,Travels,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,team_id,year,season,team_vs
1601-1900-1905-252-731,1610612762,"Rusty LaRue, Quincy Lewis, Andrei Kirilenko, Karl Malone, Greg Ostertag","LaRue, Lewis, Kirilenko, Malone, Ostertag",1601-1900-1905-252-731,UTA,88.0,1,1.0,-3.0,3.0,2.0,1.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,81.81818181818183,22.666666666666668,10.0,20.666666666666668,10.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.47955,0.5823,1.0,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1900-1905-731-923,1610612762,"Rusty LaRue, Quincy Lewis, Andrei Kirilenko, Greg Ostertag, Donyell Marshall","LaRue, Lewis, Kirilenko, Ostertag, Marshall",1601-1900-1905-731-923,UTA,221.0,3,4.0,-4.0,9.0,8.0,1.0,17,2.0,2.0,1.0,1.0,1.0,3.0,5.0,8.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,2.0,2.0,1.0,,0.3333333333333333,0.5,0.6,1.0,0.5,1.0,0.5,1.0,,0.5,0.3333333333333333,,110.76923076923077,14.555555555555555,11.25,14.444444444444445,11.25,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,,0.5,0.43206666666666665,0.5533,0.25,6.34,6.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,6.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,0.5,0.4,0.42857142857142855,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.2,1.0,0.2,0.40218,0.14285714285714285,0.16666666666666666,0.75,24.7,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1900-1909-252-304,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, Karl Malone, John Stockton","LaRue, Lewis, Padgett, Malone, Stockton",1601-1900-1909-252-304,UTA,7.0,1,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,205.71428571428572,7.0,,5.0,,,,,,,,,,1.0,0.3672,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.3672,,,,24.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1900-1909-252-923,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, Karl Malone, Donyell Marshall","LaRue, Lewis, Padgett, Malone, Marshall",1601-1900-1909-252-923,UTA,72.0,1,1.0,-2.0,3.0,4.0,,7,,,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,140.0,13.666666666666666,7.75,13.666666666666666,7.75,,,,,1.0,,,,,0.3908,,,16.95,1.0,4.0,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,0.4037,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1900-1909-731-923,1610612762,"Rusty LaRue, Quincy Lewis, Scott Padgett, Greg Ostertag, Donyell Marshall","LaRue, Lewis, Padgett, Ostertag, Marshall",1601-1900-1909-731-923,UTA,458.0,3,8.0,6.0,14.0,14.0,3.0,28,1.0,1.0,1.0,1.0,5.0,3.0,7.0,11.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,,5.0,3.0,5.0,16.0,1.0,1.0,3.0,4.0,4.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.45,0.3333333333333333,0.36666666666666664,0.25,0.25,0.75,0.75,0.75,88.0349344978166,17.642857142857142,15.071428571428571,15.0,14.428571428571429,0.1,1.0,1.0,,0.5,0.3333333333333333,1.0,,0.4,0.375445,0.40723333333333334,0.18181818181818182,14.185714285714285,11.0,8.0,,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,9.0,4.0,,2.0,7.0,11.0,2.0,2.0,10.0,3.0,2.0,,,,,9.0,9.0,11.0,0.6666666666666666,0.5833333333333334,0.5,0.3,0.7,0.7857142857142857,,0.5,0.75,0.75,,0.1,1.0,1.0,0.2,,,0.3333333333333333,0.32930833333333337,0.23076923076923078,0.3,0.8181818181818182,26.3,0.7857142857142857,,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.25,1.0,0.2,0.2,0.1,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1905-1909-252-923,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, Karl Malone, Donyell Marshall","LaRue, Kirilenko, Padgett, Malone, Marshall",1601-1905-1909-252-923,UTA,166.0,1,3.0,-1.0,6.0,6.0,,12,1.0,1.0,,,2.0,1.0,3.0,6.0,7.0,,,,2.0,1.0,1.0,1.0,2.0,,,3.0,,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.6,,,,,,104.09638554216868,14.5,13.166666666666666,14.5,12.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,0.5362,,,10.6,6.0,6.0,1.0,1.0,,,,,,4.0,1.0,3.0,,4.0,6.0,,,,3.0,3.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,6.0,6.0,6.0,0.3333333333333333,0.3333333333333333,0.6,,0.6,0.6,,0.6666666666666666,,0.5,1.0,,,,,0.3333333333333333,1.0,,0.5362,0.4,0.4,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1905-1909-252-935,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, Karl Malone, Bryon Russell","LaRue, Kirilenko, Padgett, Malone, Russell",1601-1905-1909-252-935,UTA,32.0,1,1.0,3.0,1.0,1.0,,2,,,,,,,,3.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,1.5,,1.5,,,,,,90.0,21.0,11.0,21.0,11.0,,,,,,,,,1.0,0.47445,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,3.0,3.0,1.0,,1.5,1.5,1.0,,,,,,,,,,,,,,,0.47445,,,1.0,22.6,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1905-1909-731-923,1610612762,"Rusty LaRue, Andrei Kirilenko, Scott Padgett, Greg Ostertag, Donyell Marshall","LaRue, Kirilenko, Padgett, Ostertag, Marshall",1601-1905-1909-731-923,UTA,53.0,1,1.0,-3.0,2.0,2.0,,4,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,108.67924528301887,17.0,9.5,17.0,7.0,,,,,,,,,1.0,0.4005,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,0.25,1.0,,,,,,,,,,,1.0,,,1.0,0.4005,0.5,1.0,1.0,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1905-2260-252-935,1610612762,"Rusty LaRue, Andrei Kirilenko, Jarron Collins, Karl Malone, Bryon Russell","LaRue, Kirilenko, Collins, Malone, Russell",1601-1905-2260-252-935,UTA,216.0,1,4.0,-2.0,6.0,5.0,,11,2.0,2.0,,,3.0,3.0,5.0,6.0,8.0,,,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.6,,,,,,73.33333333333333,18.333333333333332,21.2,18.333333333333332,17.8,0.4,1.0,1.0,0.5,0.6,,,,0.4,0.46681999999999996,,,10.92,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,1.0,,,,2.0,2.0,2.0,,6.0,,,,,,,0.25,0.16666666666666666,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
1601-1905-252-304-923,1610612762,"Rusty LaRue, Andrei Kirilenko, Karl Malone, John Stockton, Donyell Marshall","LaRue, Kirilenko, Malone, Stockton, Marshall",1601-1905-252-304-923,UTA,51.0,1,1.0,-4.0,1.0,2.0,,3,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,84.70588235294117,28.0,11.5,28.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2002,2001-02,False
