EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,FTA,TwoPtShootingFoulsDrawn,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyArc3FGA,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceOffPoss,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Blocked3s,BlockedCorner3,HeaveAttempts,OffensiveGoaltends,team_id,year,season,team_vs
1088-1112-1442-361-711,1610612765,"Chucky Atkins, Ben Wallace, Zeljko Rebraca, Clifford Robinson, Jerry Stackhouse","Atkins, Wallace, Rebraca, Robinson, Stackhouse",1088-1112-1442-361-711,DET,127.0,1,2.0,-2.0,4,3.0,7,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.25,1.0,79.37007874015748,16.5,20.333333333333332,16.5,20.333333333333332,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.25,0.5,0.4872375,5.966666666666666,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-1442-468-688,1610612765,"Chucky Atkins, Ben Wallace, Zeljko Rebraca, Jon Barry, Michael Curry","Atkins, Wallace, Rebraca, Barry, Curry",1088-1112-1442-468-688,DET,75.0,1,1.0,2.0,2,2.0,4,,,,,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,,76.8,18.0,19.5,18.0,19.5,,,,,,,,,,0.5,0.4477,17.5,22.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.4477,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-1442-468-722,1610612765,"Chucky Atkins, Ben Wallace, Zeljko Rebraca, Jon Barry, Corliss Williamson","Atkins, Wallace, Rebraca, Barry, Williamson",1088-1112-1442-468-722,DET,73.0,1,1.0,-4.0,2,3.0,5,,1.0,,,,,1.0,,2.0,6.0,,,,,,,,,,,,,2.0,,,,,0.5,,,98.63013698630138,15.0,14.333333333333334,15.0,14.333333333333334,1.0,,,,,,,,,1.0,0.5954,,,2.0,3.0,,,,,,1.0,,2.0,,,2.0,2.0,,,0.5,,,,,,,,,,0.5954,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-1442-688-711,1610612765,"Chucky Atkins, Ben Wallace, Zeljko Rebraca, Michael Curry, Jerry Stackhouse","Atkins, Wallace, Rebraca, Curry, Stackhouse",1088-1112-1442-688-711,DET,182.0,2,3.0,-5.0,7,8.0,15,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.25,1.0,118.68131868131869,13.142857142857142,11.25,13.142857142857142,11.25,0.25,1.0,1.0,1.0,0.25,,,,0.25,0.5,0.4941875,8.566666666666666,25.6,7.0,5.0,,1.0,,,1.0,3.0,1.0,4.0,,,4.0,7.0,0.3333333333333333,0.25,0.4,,1.0,,0.25,,,,,,0.4941875,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,0.2,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-1442-711-722,1610612765,"Chucky Atkins, Ben Wallace, Zeljko Rebraca, Jerry Stackhouse, Corliss Williamson","Atkins, Wallace, Rebraca, Stackhouse, Williamson",1088-1112-1442-711-722,DET,450.0,2,8.0,1.0,13,14.0,27,1.0,5.0,,2.0,1.0,5.0,14.0,1.0,15.0,14.0,8.0,1.0,4.0,5.0,1.0,,11.0,,2.0,7.0,,2.0,11.0,0.8,0.8,0.35714285714285715,0.43333333333333335,0.46875,0.06666666666666667,,86.4,18.76923076923077,14.714285714285714,17.23076923076923,13.928571428571429,0.3333333333333333,0.2,0.25,1.0,0.13333333333333333,,,,0.06666666666666667,0.4,0.4565166666666666,9.564285714285715,25.3,10.0,14.0,4.0,7.0,,,3.0,10.0,1.0,11.0,3.0,,11.0,10.0,0.3,0.4090909090909091,0.4583333333333333,,0.6666666666666666,,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.75,,,0.47306818181818183,0.7333333333333333,0.7692307692307693,4.0,2.0,2.0,2.0,1.0,0.36363636363636365,0.0625,0.06666666666666667,1.0,1.0,2.0,1.0,,,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,0.5,0.6666666666666666,,,1.0,0.25,0.09090909090909091,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.4,0.07142857142857142,0.2,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.5167,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-361-468-711,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Jon Barry, Jerry Stackhouse","Atkins, Wallace, Robinson, Barry, Stackhouse",1088-1112-361-468-711,DET,1333.0,8,22.0,-12.0,42,43.0,85,4.0,11.0,4.0,9.0,4.0,13.0,29.0,7.0,38.0,50.0,8.0,4.0,4.0,5.0,1.0,1.0,11.0,1.0,16.0,21.0,3.0,8.0,32.0,0.3076923076923077,0.3333333333333333,0.4482758620689655,0.4444444444444444,0.4634146341463415,0.19444444444444445,0.5,91.82295573893474,16.047619047619047,15.325581395348838,14.476190476190476,14.720930232558139,0.3055555555555556,0.36363636363636365,0.8,0.25,0.25,0.4444444444444444,0.4444444444444444,0.25,0.1111111111111111,0.5,0.4432069444444445,9.36896551724138,26.085714285714285,23.0,16.0,5.0,9.0,3.0,2.0,5.0,13.0,6.0,19.0,2.0,5.0,19.0,23.0,0.38461538461538464,0.42105263157894735,0.4318181818181818,1.0,0.7142857142857143,1.0,0.25,0.5555555555555556,0.625,0.4,0.08333333333333333,0.10526315789473684,0.4544342105263158,0.5,0.5476190476190477,5.0,6.0,3.0,10.0,2.0,0.2631578947368421,0.05263157894736842,0.06451612903225806,2.0,4.0,10.0,2.0,1.0,2.0,6.0,8.0,5.0,1.0,,1.0,1.0,,1.0,0.25,0.625,,0.6666666666666666,1.0,0.4,0.21052631578947367,6.0,4.0,1.0,1.0,2.0,3.0,5.0,,6.0,2.0,18.0,3.0,1.0,7.0,1.0,,3.0,5.0,,3.0,2.0,1.0,,,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.6,0.42857142857142855,0.42857142857142855,0.2413793103448276,0.5454545454545454,0.2,0.21052631578947367,0.2857142857142857,0.3333333333333333,0.5714285714285714,,0.25,0.25,,0.5714285714285714,0.25,0.25,0.5389333333333334,0.15789473684210525,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.1111111111111111,1.0,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.14285714285714285,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-361-468-722,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Jon Barry, Corliss Williamson","Atkins, Wallace, Robinson, Barry, Williamson",1088-1112-361-468-722,DET,683.0,6,11.0,1.0,20,22.0,42,2.0,3.0,1.0,3.0,2.0,3.0,9.0,3.0,15.0,14.0,,2.0,,1.0,,,3.0,2.0,10.0,10.0,2.0,3.0,15.0,,,0.3333333333333333,0.375,0.5,0.25,1.0,88.55051244509517,15.85,16.636363636363637,15.85,16.0,0.25,0.6666666666666666,0.6666666666666666,,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.5,0.48445,10.38888888888889,25.166666666666668,7.0,9.0,,3.0,1.0,,2.0,2.0,1.0,8.0,,4.0,8.0,7.0,1.0,0.6666666666666666,0.8,1.0,0.7272727272727273,1.0,0.25,,,,0.08333333333333333,,0.6580166666666667,0.5333333333333333,0.35,2.0,6.0,4.0,6.0,1.0,0.6666666666666666,0.07692307692307693,0.1,2.0,1.0,4.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,,2.0,1.0,,,0.4,0.5714285714285714,,0.6666666666666666,0.5,1.0,0.3333333333333333,,,1.0,,1.0,,,,,,6.0,3.0,1.0,,1.0,1.0,,,,2.0,2.0,,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-361-688-711,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Michael Curry, Jerry Stackhouse","Atkins, Wallace, Robinson, Curry, Stackhouse",1088-1112-361-688-711,DET,8855.0,10,148.0,43.0,261,260.0,521,44.0,78.0,16.0,38.0,35.0,80.0,188.0,50.0,255.0,212.0,90.0,35.0,45.0,61.0,21.0,8.0,138.0,7.0,127.0,174.0,29.0,63.0,221.0,0.5625,0.6164383561643836,0.425531914893617,0.45588235294117646,0.4922779922779923,0.21008403361344538,1.0,84.72501411631846,16.64750957854406,17.346153846153847,15.482758620689655,16.415384615384614,0.3277310924369748,0.5641025641025641,0.6470588235294118,0.4772727272727273,0.15966386554621848,0.42105263157894735,0.47058823529411764,0.5,0.14705882352941177,0.5378151260504201,0.48845693277310925,8.820212765957447,25.445999999999998,18.0,18.0,20.0,72.0,15.0,1.0,3.0,10.0,6.0,27.0,16.0,32.0,27.0,18.0,0.3,0.65625,0.675,0.8205128205128205,0.8053691275167785,0.8571428571428571,0.3025210084033613,0.2777777777777778,0.2898550724637681,0.8,0.06302521008403361,0.0625,0.451390625,0.10588235294117647,0.06896551724137931,1.0,38.0,6.0,46.0,24.0,0.0625,0.09302325581395349,0.11538461538461539,,5.0,88.0,24.0,9.0,13.0,27.0,51.0,1.0,12.0,3.0,12.0,8.0,2.0,,0.47058823529411764,0.8,0.8518518518518519,0.7857142857142857,0.6666666666666666,,0.3125,38.0,14.0,14.0,4.0,19.0,9.0,25.0,4.0,34.0,5.0,70.0,48.0,14.0,17.0,16.0,11.0,40.0,47.0,2.0,24.0,9.0,15.0,11.0,8.0,0.8421052631578947,0.38,0.8333333333333334,0.38,0.36,0.45454545454545453,0.4722222222222222,0.09042553191489362,0.1282051282051282,0.37383177570093457,0.34057971014492755,0.5294117647058824,0.27450980392156865,0.7777777777777778,0.01652892561983471,0.4,0.4,0.7857142857142857,0.42424242424242425,0.8,0.4,0.5041366666666667,0.13333333333333333,8.0,5.0,2.0,1.0,6.0,8.0,9.0,14.0,5.0,7.0,,5.0,4.0,7.0,1.0,1.0,0.041666666666666664,,0.22580645161290322,0.19047619047619047,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.06060606060606061,0.18181818181818182,1.0,1.0,3.0,4.0,1.0,8.0,1.0,4.0,1.0,2.0,0.5,0.10526315789473684,0.36363636363636365,0.3,0.25,0.5,1.0,0.5,1.0,,,,,,1610612765,2002,2001-02,True
1088-1112-361-688-722,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Michael Curry, Corliss Williamson","Atkins, Wallace, Robinson, Curry, Williamson",1088-1112-361-688-722,DET,100.0,1,2.0,,3,2.0,5,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,1.0,,,,,,,,2.0,,,2.0,,,0.25,0.2,0.2,0.2,,72.0,25.333333333333332,12.0,20.333333333333332,12.0,0.2,1.0,1.0,,0.2,,,,0.2,0.4,0.44595,12.5,25.6,3.0,2.0,,2.0,,,1.0,4.0,1.0,2.0,,,2.0,3.0,0.25,0.2,0.2,,,,0.4,,,,,,0.44595,1.0,1.0,1.0,,,,,0.2,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,2.0,,,,,,2.0,,,,2.0,,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.5,,0.5,,0.25,,,,,,,0.3854,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2002,2001-02,True
1088-1112-361-711-722,1610612765,"Chucky Atkins, Ben Wallace, Clifford Robinson, Jerry Stackhouse, Corliss Williamson","Atkins, Wallace, Robinson, Stackhouse, Williamson",1088-1112-361-711-722,DET,3591.0,10,60.0,-10.0,107,106.0,213,20.0,34.0,3.0,16.0,10.0,33.0,81.0,13.0,105.0,115.0,46.0,10.0,23.0,25.0,15.0,1.0,52.0,5.0,37.0,57.0,14.0,32.0,85.0,0.696969696969697,0.7666666666666667,0.4074074074074074,0.4148936170212766,0.48148148148148145,0.13829787234042554,1.0,85.41353383458646,17.80373831775701,15.90566037735849,16.345794392523363,14.962264150943396,0.3617021276595745,0.5882352941176471,0.7142857142857143,0.75,0.1702127659574468,0.1875,0.21428571428571427,0.3333333333333333,0.10638297872340426,0.5,0.46772074468085106,8.54074074074074,26.053846153846152,63.0,72.0,10.0,31.0,3.0,,20.0,51.0,3.0,61.0,7.0,9.0,61.0,63.0,0.39215686274509803,0.37037037037037035,0.4621212121212121,0.6,0.5517241379310345,0.6153846153846154,0.32978723404255317,0.3225806451612903,0.3448275862068966,0.7,0.031914893617021274,,0.4466611111111111,0.580952380952381,0.5887850467289719,19.0,27.0,21.0,34.0,14.0,0.35185185185185186,0.13592233009708737,0.15555555555555556,8.0,3.0,23.0,16.0,1.0,13.0,4.0,20.0,10.0,8.0,3.0,8.0,2.0,1.0,8.0,0.8,0.5348837209302325,0.5,0.5555555555555556,0.25,0.42105263157894735,0.05555555555555555,17.0,6.0,3.0,,4.0,5.0,13.0,10.0,20.0,,20.0,6.0,3.0,10.0,2.0,1.0,16.0,20.0,1.0,7.0,4.0,3.0,3.0,4.0,0.5,0.3076923076923077,,0.3076923076923077,0.38461538461538464,0.35714285714285715,0.5,0.12345679012345678,0.17647058823529413,0.34782608695652173,0.34545454545454546,0.5,0.35,0.55,0.022222222222222223,0.3,0.3,0.3333333333333333,0.42857142857142855,,0.3,0.43478846153846157,0.19047619047619047,3.0,1.0,,,1.0,1.0,6.0,6.0,1.0,3.0,1.0,,2.0,,5.0,1.0,0.06451612903225806,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.07142857142857142,,,,,1.0,2.0,,5.0,,,,0.125,0.16666666666666666,,,,,,,1.0,,,,,1610612765,2002,2001-02,True
