EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Fg2aBlocked,NonShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeFrequency,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DefCorner3ReboundPct,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,Clear Path Fouls,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
15-1709-1762-1882-2039,1610612746,"Eric Piatkowski, Michael Olowokandi, Tremaine Fowlkes, Elton Brand, Keyon Dooling","Piatkowski, Olowokandi, Fowlkes, Brand, Dooling",15-1709-1762-1882-2039,LAC,87.0,1,1.0,6.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,3.0,1.0,1.0,2.0,2.0,1.0,9.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.5,1.5,0.6666666666666666,0.5,0.5,1.0,115.86206896551724,7.0,19.666666666666668,7.0,15.666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5187,0.5187,0.3333333333333333,1.0,1.0,8.5,24.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1762-1882-77,1610612746,"Eric Piatkowski, Michael Olowokandi, Tremaine Fowlkes, Elton Brand, Doug Overton","Piatkowski, Olowokandi, Fowlkes, Brand, Overton",15-1709-1762-1882-77,LAC,134.0,2,2.0,-3.0,5.0,4.0,1.0,9.0,,2.0,,,,,,,,,,3.0,,,4.0,4.0,7.0,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,4.0,,1.0,4.0,2.0,1.0,,,,,,,,,0.4,1.0,,0.5,0.3333333333333333,0.5,96.71641791044776,14.2,15.75,14.2,15.5,0.6666666666666666,,,,,,,,,,,,,,,,,0.4123666666666667,,0.25,0.25,0.5,10.833333333333334,,0.2,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1762-1882-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Tremaine Fowlkes, Elton Brand, Jeff McInnis","Piatkowski, Olowokandi, Fowlkes, Brand, McInnis",15-1709-1762-1882-976,LAC,14796.0,17,247.0,2.0,450.0,450.0,12.0,900.0,55.0,126.0,1.0,4.0,,,7.0,21.0,,,202.0,397.0,8.0,25.0,55.0,483.0,481.0,7.0,10.0,,,4.0,18.0,164.0,21.0,21.0,7.0,7.0,127.0,6.0,1.0,261.0,138.0,156.0,209.0,49.0,18.0,43.0,99.0,72.0,12.0,36.0,429.0,18.0,12.0,0.875,0.32,,0.32,0.5088161209068011,0.7,0.5071090047393365,0.7,0.5322222222222223,0.75,0.05924170616113744,0.6359447004608295,0.6244725738396625,0.6909090909090909,87.5912408759124,15.34,17.54,14.8,16.57111111111111,0.2985781990521327,0.4365079365079365,0.4824561403508772,0.009478672985781991,0.25,0.25,1.0,0.04976303317535545,0.3333333333333333,0.3333333333333333,0.8571428571428571,,,,,0.4075829383886256,0.3333333333333333,0.4865043838862559,0.50838,0.08071748878923767,0.0855106888361045,0.037267080745341616,8.308816120906801,25.344,0.02666666666666667,124.0,29.0,4.0,0.07304785894206549,0.09523809523809523,0.2938388625592417,47.0,45.0,98.0,147.0,15.0,24.0,4.0,4.0,49.0,1.0,1.0,3.0,20.0,38.0,1.0,4.0,11.0,54.0,240.0,3.0,26.0,120.0,64.0,24.0,32.0,6.0,47.0,10.0,8.0,53.0,10.0,31.0,35.0,3.0,21.0,24.0,4.0,14.0,2.0,59.0,6.0,3.0,13.0,6.0,5.0,23.0,14.0,3.0,6.0,23.0,11.0,2.0,1.0,2.0,5.0,0.594059405940594,0.6349206349206349,0.25,0.5263157894736842,0.5119047619047619,0.574468085106383,0.10204081632653061,0.016129032258064516,0.5932203389830508,0.7272727272727273,0.2422680412371134,0.5,0.35294117647058826,0.25118483412322273,0.32653061224489793,0.22535211267605634,0.20270270270270271,0.2857142857142857,0.6666666666666666,0.5,0.6349206349206349,0.5,0.054945054945054944,0.4782608695652174,0.34834123222748814,0.6666666666666666,0.7424242424242424,0.6530612244897959,0.43636363636363634,0.3951612903225806,0.4016393442622951,0.6530612244897959,0.5714285714285714,0.625,0.26666666666666666,0.023809523809523808,0.07142857142857142,0.3333333333333333,1.0,0.4,1.0,0.5105945945945946,0.11180124223602485,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1762-2032-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Tremaine Fowlkes, Darius Miles, Jeff McInnis","Piatkowski, Olowokandi, Fowlkes, Miles, McInnis",15-1709-1762-2032-976,LAC,173.0,2,3.0,3.0,6.0,5.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,1.0,1.0,2.0,7.0,4.0,,1.0,1.0,1.0,1.0,4.0,2.0,3.0,,,1.0,1.0,,1.0,3.0,2.0,2.0,4.0,,,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.25,,0.5,0.75,0.5833333333333334,0.6666666666666666,0.2,0.5,0.5,0.5,91.5606936416185,12.0,20.2,12.0,12.4,0.2,1.0,1.0,0.2,1.0,1.0,1.0,,,,,0.5,1.0,,,0.4,,0.49718999999999997,0.594425,0.3333333333333333,0.4,0.5714285714285714,10.375,23.5,0.3333333333333333,2.0,,,,,0.4,3.0,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,2.0,4.0,,,2.0,,,,,,2.0,,,2.0,,,2.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.6666666666666666,,,0.6666666666666666,1.0,,0.5,,,,0.5,,,,0.2,,,,,,,,,,,,,,,0.5,,0.4812,0.5714285714285714,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1882-1885,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Elton Brand, Lamar Odom","Piatkowski, Olowokandi, Boykins, Brand, Odom",15-1709-1863-1882-1885,LAC,35.0,1,1.0,4.0,2.0,1.0,,3.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,,2.0,,,4.0,,,,1.0,1.0,,,,,,4.0,,,,,,,1.0,,1.0,,1.0,,,,,,123.42857142857142,10.0,15.0,10.0,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.42575,,,,,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1882-1894,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Elton Brand, Corey Maggette","Piatkowski, Olowokandi, Boykins, Brand, Maggette",15-1709-1863-1882-1894,LAC,1893.0,4,32.0,3.0,53.0,55.0,2.0,108.0,8.0,19.0,,1.0,,,2.0,5.0,,,28.0,50.0,2.0,6.0,1.0,63.0,60.0,1.0,2.0,,,,2.0,26.0,3.0,5.0,2.0,1.0,16.0,1.0,,33.0,11.0,20.0,30.0,3.0,1.0,6.0,10.0,1.0,1.0,1.0,47.0,2.0,2.0,0.5,0.3333333333333333,,0.3333333333333333,0.56,0.5,0.5535714285714286,0.5,0.5625,0.5,0.10714285714285714,0.7857142857142857,0.7037037037037037,0.75,82.1553090332805,17.339622641509433,17.70909090909091,16.37735849056604,16.672727272727272,0.3392857142857143,0.42105263157894735,0.47058823529411764,0.017857142857142856,,,,0.08928571428571429,0.4,0.4,0.5,,,,,0.35714285714285715,0.4,0.4562714285714286,0.64905,0.017857142857142856,0.02,0.031746031746031744,9.15,24.95,0.03773584905660377,17.0,4.0,,0.08,0.10526315789473684,0.30357142857142855,1.0,10.0,11.0,14.0,5.0,5.0,1.0,2.0,9.0,,,1.0,8.0,8.0,,1.0,,16.0,30.0,3.0,6.0,15.0,5.0,5.0,5.0,1.0,9.0,8.0,1.0,10.0,,2.0,4.0,,3.0,4.0,,1.0,,8.0,1.0,,,1.0,,,,,,,,,,,,0.5357142857142857,0.6,,1.0,0.8888888888888888,0.8888888888888888,0.14285714285714285,,0.5,1.0,0.42857142857142855,0.6153846153846154,0.25,0.4,,0.5454545454545454,0.42857142857142855,0.3333333333333333,,0.6666666666666666,1.0,0.5555555555555556,,,0.25,0.7857142857142857,0.9166666666666666,0.45454545454545453,0.625,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.5555555555555556,1.0,0.2,,0.1111111111111111,,,1.0,0.5,0.5086499999999999,0.25396825396825395,0.75,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1882-2032,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Elton Brand, Darius Miles","Piatkowski, Olowokandi, Boykins, Brand, Miles",15-1709-1863-1882-2032,LAC,237.0,1,4.0,,6.0,6.0,,12.0,,2.0,,,,,,,,,3.0,5.0,,,,6.0,6.0,,,,,,,2.0,,,,,2.0,,,4.0,,2.0,3.0,1.0,,1.0,1.0,,,,6.0,,,,,,,0.6,,0.6,,0.6,,,,0.6666666666666666,,72.91139240506328,19.333333333333332,20.166666666666668,18.833333333333332,18.166666666666668,0.4,,,,,,,,,,,,,,,0.2,,0.42016,,,,,10.08,,,2.0,,,,,0.4,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,4.0,,,2.0,,,2.0,,1.0,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,,0.5,1.0,,0.5,,0.5,,,,,,1.0,,,0.2,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1882-2047,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Elton Brand, Quentin Richardson","Piatkowski, Olowokandi, Boykins, Brand, Richardson",15-1709-1863-1882-2047,LAC,743.0,6,12.0,-13.0,25.0,26.0,9.0,51.0,,4.0,,,,,1.0,3.0,,1.0,7.0,21.0,1.0,3.0,4.0,21.0,34.0,4.0,7.0,,1.0,,8.0,8.0,3.0,1.0,1.0,1.0,4.0,1.0,,9.0,4.0,8.0,12.0,,,4.0,5.0,4.0,,2.0,14.0,8.0,9.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5714285714285714,0.3541666666666667,0.5,0.40384615384615385,0.5,0.125,0.5,0.5833333333333334,0.2,98.84253028263795,15.36,13.807692307692308,14.92,13.0,0.16666666666666666,,,,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,,,0.125,,0.4166666666666667,1.0,0.4526204545454545,0.43848571428571426,0.07692307692307693,0.08695652173913043,0.38095238095238093,9.833333333333334,40.46666666666667,0.36,10.0,6.0,,0.2857142857142857,1.0,0.4166666666666667,9.0,3.0,4.0,7.0,1.0,2.0,2.0,3.0,3.0,,1.0,1.0,2.0,3.0,1.0,1.0,,7.0,6.0,,4.0,3.0,2.0,,1.0,,4.0,3.0,1.0,4.0,,,4.0,,2.0,1.0,,2.0,1.0,5.0,,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,0.42857142857142855,0.6,1.0,0.6666666666666666,0.875,0.875,0.2857142857142857,,0.8,1.0,0.2857142857142857,0.75,,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,,,1.0,1.0,0.5,,,0.2916666666666667,0.5714285714285714,0.8,0.5,,0.3,0.3,0.3333333333333333,0.5,0.5,,,0.25,1.0,1.0,0.375,0.6666666666666666,0.5027875,0.3333333333333333,1.0,2.0,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1882-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Elton Brand, Jeff McInnis","Piatkowski, Olowokandi, Boykins, Brand, McInnis",15-1709-1863-1882-976,LAC,147.0,1,2.0,-2.0,5.0,6.0,,11.0,,1.0,,,,,,,,,1.0,3.0,,,2.0,4.0,6.0,,,,,,,2.0,,,,,,,,,,2.0,2.0,,,1.0,4.0,4.0,,2.0,4.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.4,,,,1.0,,107.75510204081633,12.2,14.333333333333334,12.2,14.333333333333334,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.4825,,0.4,0.4,,5.033333333333333,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
15-1709-1863-1885-2032,1610612746,"Eric Piatkowski, Michael Olowokandi, Earl Boykins, Lamar Odom, Darius Miles","Piatkowski, Olowokandi, Boykins, Odom, Miles",15-1709-1863-1885-2032,LAC,191.0,1,3.0,-2.0,4.0,5.0,,9.0,,1.0,,,,,,1.0,,,,3.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,0.25,0.6666666666666666,0.75,,67.85340314136126,24.0,19.0,19.75,18.8,0.25,,,,,,,0.25,,,,,,,,0.5,,0.4687,,,,,9.733333333333333,24.1,,1.0,1.0,,0.3333333333333333,,0.25,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,1.0,,0.25,,1.0,,,,0.6666666666666666,,1.0,,,0.25,,,,,,,,,,,,1.0,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,1610612746,2002,2001-02,True
