EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,Loose Ball Fouls,Technical Free Throw Trips,PenaltyFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SelfOReb,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,DefCorner3ReboundPct,FTDefRebounds,DefFTReboundPct,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1720-1729-441-445-980,1610612739,"Michael Doleac, Ricky Davis, Lamond Murray, Wesley Person, Zydrunas Ilgauskas","Doleac, Davis, Murray, Person, Ilgauskas",1720-1729-441-445-980,CLE,341.0,2,6.0,,10.0,10.0,9.0,6.0,1.0,20.0,1.0,2.0,,,1.0,2.0,2.0,3.0,,,,3.0,7.0,,6.0,12.0,12.0,1.0,1.0,2.0,2.0,6.0,,6.0,10.0,6.0,,,,3.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,1.0,4.0,6.0,,3.0,,10.0,10.0,9.0,2.0,1.0,1.0,0.42857142857142855,1.0,0.3333333333333333,0.42857142857142855,1.0,0.3333333333333333,0.6,1.0,0.5555555555555556,,,0.6666666666666666,0.25,0.6666666666666666,0.25,,,1.0,84.4574780058651,16.2,17.9,16.0,17.9,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,0.5,,0.2857142857142857,0.38494285714285714,0.3098,0.3933333333333333,0.3,0.3,0.16666666666666666,0.8333333333333334,11.028571428571428,,0.9,2.0,,,,,,,,,,,,,,,,0.5,,,0.2857142857142857,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.14285714285714285,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1889-1892,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Andre Miller, Trajan Langdon","Doleac, Skinner, Stith, Miller, Langdon",1720-1730-179-1889-1892,CLE,93.0,1,2.0,2.0,3.0,3.0,,,,6.0,,,,,,,1.0,3.0,,,,1.0,3.0,,,2.0,,,,,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,1.0,,,1.0,,92.90322580645162,14.333333333333334,16.666666666666668,14.333333333333334,16.666666666666668,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3977333333333333,,,,,,,17.533333333333335,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1889-1908,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Andre Miller, Jumaine Jones","Doleac, Skinner, Stith, Miller, Jones",1720-1730-179-1889-1908,CLE,86.0,1,1.0,3.0,3.0,2.0,3.0,,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,2.0,2.0,,2.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,,2.0,6.0,,4.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,4.0,6.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,83.72093023255813,13.333333333333334,23.0,9.333333333333334,23.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.6076,0.5563,0.6076,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1889-441,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Andre Miller, Lamond Murray","Doleac, Skinner, Stith, Miller, Murray",1720-1730-179-1889-441,CLE,33.0,1,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,43.63636363636363,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1889-445,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Andre Miller, Wesley Person","Doleac, Skinner, Stith, Miller, Person",1720-1730-179-1889-445,CLE,196.0,1,3.0,-5.0,6.0,5.0,,,2.0,11.0,1.0,3.0,1.0,2.0,,,,2.0,,,,1.0,7.0,,2.0,4.0,9.0,1.0,2.0,4.0,,,,,,,2.0,2.0,,,,,,,3.0,1.0,1.0,3.0,4.0,,,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,0.14285714285714285,0.5,,0.14285714285714285,0.5,,0.25,0.6666666666666666,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,,80.81632653061224,19.333333333333332,16.0,17.0,14.4,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,,,,1.0,0.5,,,,0.42857142857142855,0.5055571428571428,0.61905,,0.125,0.125,1.0,,7.5,,,2.0,,,,2.0,,,,,,1.0,,,,,,0.5,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1892-1908,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Trajan Langdon, Jumaine Jones","Doleac, Skinner, Stith, Langdon, Jones",1720-1730-179-1892-1908,CLE,352.0,2,6.0,2.0,14.0,13.0,9.0,4.0,2.0,27.0,2.0,5.0,,1.0,,3.0,2.0,4.0,2.0,,,4.0,10.0,2.0,5.0,13.0,11.0,,1.0,,1.0,6.0,1.0,5.0,7.0,2.0,6.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,3.0,5.0,6.0,,2.0,1.0,13.0,7.0,9.0,,0.25,0.25,0.4,,0.16666666666666666,0.3333333333333333,,0.14285714285714285,0.43333333333333335,,0.35,0.16666666666666666,1.0,0.5,0.3333333333333333,0.4,0.25,0.5,1.0,0.3333333333333333,110.45454545454547,13.571428571428571,12.461538461538462,12.642857142857142,10.692307692307692,0.4166666666666667,0.4,0.5,0.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,,0.5,,0.42857142857142855,,,0.5833333333333334,0.4982625,0.6302,0.47338571428571424,0.14285714285714285,0.16666666666666666,,0.5384615384615384,9.2,23.55,0.6428571428571429,1.0,,1.0,,,,,,,,1.0,,,,,,,,,0.08333333333333333,,,,0.14285714285714285,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,0.1,0.2,,0.3333333333333333,,,,,,,2.0,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-179-1892-2036,1610612739,"Michael Doleac, Brian Skinner, Bryant Stith, Trajan Langdon, Chris Mihm","Doleac, Skinner, Stith, Langdon, Mihm",1720-1730-179-1892-2036,CLE,188.0,1,3.0,-2.0,5.0,5.0,,3.0,,10.0,,,,,,,1.0,1.0,,,,2.0,3.0,,1.0,5.0,7.0,,,,,,,,,,4.0,,,,,,,,,2.0,2.0,,2.0,,,,,1.0,,,,1.0,,,2.0,2.0,,1.0,,5.0,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.625,,,,,0.6666666666666666,,0.5,,,,1.0,76.59574468085107,19.0,18.6,19.0,17.2,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3528,,,0.25,0.25,,,12.566666666666668,,,2.0,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-1892-1908,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Trajan Langdon, Jumaine Jones","Doleac, Skinner, Miller, Langdon, Jones",1720-1730-1889-1892-1908,CLE,94.0,1,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,1.0,1.0,,2.0,4.0,2.0,,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,,,1.0,4.0,4.0,2.0,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,0.5,,0.25,,,,1.0,61.276595744680854,8.5,38.5,8.5,17.0,,,,,,,,,,,,,,,,,0.3665,,0.3665,,,,1.0,12.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-1892-445,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Trajan Langdon, Wesley Person","Doleac, Skinner, Miller, Langdon, Person",1720-1730-1889-1892-445,CLE,356.0,1,6.0,-1.0,13.0,13.0,13.0,13.0,3.0,26.0,2.0,6.0,1.0,2.0,2.0,6.0,,1.0,2.0,3.0,3.0,2.0,7.0,5.0,7.0,17.0,18.0,1.0,2.0,4.0,2.0,7.0,5.0,7.0,17.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,,8.0,3.0,4.0,4.0,4.0,8.0,,,,,1.0,,,1.0,1.0,1.0,2.0,2.0,8.0,,1.0,3.0,13.0,17.0,13.0,,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.4166666666666667,0.5,0.4166666666666667,0.53125,0.6666666666666666,0.53125,0.4166666666666667,,1.0,0.6,1.0,0.5,,1.0,,105.16853932584269,14.538461538461538,12.846153846153847,14.307692307692308,12.846153846153847,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,,,,0.16666666666666666,0.25,1.0,0.5,0.5,0.3333333333333333,0.25,0.9166666666666666,0.5235041666666667,0.642,0.5235041666666667,0.07692307692307693,0.125,0.23529411764705882,1.0,3.8285714285714287,25.1,1.0,,1.0,2.0,2.0,2.0,6.0,2.0,1.0,,,,,1.0,0.4,0.4,,,1.0,,,0.5,0.5,1.0,0.16666666666666666,1.0,,1.0,,2.0,1.0,1.0,1.0,,,0.4,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,,,,,0.75,,,0.5,,,,1.0,0.5,0.125,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-1908-2036,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Jumaine Jones, Chris Mihm","Doleac, Skinner, Miller, Jones, Mihm",1720-1730-1889-1908-2036,CLE,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-1908-441,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Jumaine Jones, Lamond Murray","Doleac, Skinner, Miller, Jones, Murray",1720-1730-1889-1908-441,CLE,354.0,2,6.0,-3.0,13.0,13.0,5.0,,2.0,26.0,2.0,3.0,,1.0,1.0,1.0,1.0,3.0,,,,6.0,11.0,,3.0,15.0,18.0,1.0,2.0,2.0,2.0,3.0,,1.0,5.0,4.0,8.0,,,2.0,2.0,1.0,,4.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,2.0,6.0,,2.0,1.0,13.0,5.0,5.0,,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5,0.6666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.5357142857142857,0.5,0.625,,1.0,1.0,0.2,1.0,0.2,,,1.0,105.76271186440677,12.846153846153847,14.384615384615385,12.384615384615385,14.384615384615385,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,0.5,,0.3333333333333333,1.0,,0.2727272727272727,0.4616090909090909,0.4404,0.5193333333333333,0.15384615384615385,0.15384615384615385,0.13333333333333333,0.3333333333333333,9.218181818181819,,0.38461538461538464,5.0,,,,,,,,,,1.0,,,,,,0.5,1.0,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6,0.6,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-1908-445,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Jumaine Jones, Wesley Person","Doleac, Skinner, Miller, Jones, Person",1720-1730-1889-1908-445,CLE,857.0,6,14.0,13.0,27.0,25.0,17.0,10.0,3.0,52.0,5.0,9.0,2.0,2.0,3.0,4.0,2.0,5.0,,3.0,2.0,10.0,19.0,3.0,13.0,42.0,29.0,2.0,3.0,6.0,4.0,7.0,2.0,13.0,27.0,8.0,12.0,2.0,3.0,4.0,7.0,2.0,2.0,17.0,4.0,7.0,7.0,4.0,11.0,4.0,3.0,1.0,2.0,,,1.0,,2.0,2.0,3.0,5.0,15.0,,5.0,2.0,36.0,27.0,17.0,,0.4,0.4444444444444444,0.5263157894736842,0.6666666666666666,0.5714285714285714,0.6590909090909091,0.6666666666666666,0.7777777777777778,0.7068965517241379,0.75,0.8125,0.13636363636363635,1.0,0.6363636363636364,0.4444444444444444,0.5833333333333334,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6,87.37456242707118,15.37037037037037,17.68,15.11111111111111,16.2,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.4,0.22727272727272727,0.4,0.4,1.0,,0.13636363636363635,0.6666666666666666,1.0,0.4444444444444444,0.75,0.2222222222222222,0.5454545454545454,0.5030704545454546,0.6212,0.5304666666666668,0.18518518518518517,0.20833333333333334,0.14285714285714285,0.6428571428571429,7.668421052631579,25.3,0.6296296296296297,5.0,,,3.0,2.0,9.0,3.0,,,,1.0,,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.22727272727272727,,,,,3.0,,2.0,,2.0,3.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,2.0,2.0,2.0,,,,,,0.25,,,,3.0,0.6,0.6,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1889-441-445,1610612739,"Michael Doleac, Brian Skinner, Andre Miller, Lamond Murray, Wesley Person","Doleac, Skinner, Miller, Murray, Person",1720-1730-1889-441-445,CLE,600.0,3,10.0,-15.0,16.0,18.0,5.0,,3.0,34.0,1.0,6.0,1.0,2.0,,2.0,4.0,5.0,1.0,2.0,1.0,5.0,12.0,3.0,,10.0,25.0,1.0,3.0,2.0,,2.0,1.0,,,8.0,2.0,2.0,2.0,4.0,4.0,,4.0,8.0,2.0,4.0,6.0,4.0,10.0,,,,4.0,2.0,1.0,1.0,,6.0,4.0,2.0,3.0,2.0,,1.0,,8.0,,5.0,,0.8,1.0,0.4166666666666667,0.3333333333333333,,0.3333333333333333,0.25,,0.3125,0.25,,0.2,0.6666666666666666,0.5,0.3333333333333333,0.6,0.4444444444444444,,1.0,,81.6,18.4375,16.944444444444443,16.3125,14.5,0.4,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.8,0.8,1.0,0.06666666666666667,0.13333333333333333,0.5,0.5,0.6666666666666666,,0.3333333333333333,0.6,0.48747,0.5294833333333333,0.40066666666666667,0.0625,0.07692307692307693,0.2,,8.041666666666666,24.400000000000002,0.3125,1.0,,,,,,,,2.0,,3.0,,,,,1.0,,0.25,1.0,0.06666666666666667,,,,,,1.0,,1.0,,,,2.0,,,,0.6666666666666666,1.0,,,,0.25,,,,,,,3.0,4.0,3.0,4.0,,,0.25,0.5,,0.5,,,,,,,,0.5,,,,1.0,1.0,2.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1908-2036-902,1610612739,"Michael Doleac, Brian Skinner, Jumaine Jones, Chris Mihm, Bimbo Coles","Doleac, Skinner, Jones, Mihm, Coles",1720-1730-1908-2036-902,CLE,12.0,1,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,240.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1908-441-902,1610612739,"Michael Doleac, Brian Skinner, Jumaine Jones, Lamond Murray, Bimbo Coles","Doleac, Skinner, Jones, Murray, Coles",1720-1730-1908-441-902,CLE,245.0,2,4.0,-4.0,6.0,7.0,1.0,,1.0,13.0,1.0,6.0,,2.0,,1.0,,2.0,,1.0,1.0,1.0,8.0,1.0,,2.0,6.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,4.0,2.0,2.0,4.0,6.0,2.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,,0.125,,,0.1111111111111111,,,0.1111111111111111,,,0.1111111111111111,1.0,0.5,0.5714285714285714,0.5,0.5,1.0,1.0,0.5,76.40816326530613,22.5,15.714285714285714,20.333333333333332,15.142857142857142,0.6666666666666666,0.16666666666666666,0.2,,0.2222222222222222,,,,,0.1111111111111111,1.0,,0.5,,0.5,0.7777777777777778,0.5524777777777777,0.56475,0.6942,,,,,4.725,25.3,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.125,0.16666666666666666,,0.4,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-1730-1908-445-902,1610612739,"Michael Doleac, Brian Skinner, Jumaine Jones, Wesley Person, Bimbo Coles","Doleac, Skinner, Jones, Person, Coles",1720-1730-1908-445-902,CLE,149.0,2,2.0,11.0,6.0,4.0,1.0,,,10.0,1.0,1.0,,,,,,,1.0,2.0,,2.0,2.0,3.0,2.0,15.0,4.0,,,,,,,2.0,2.0,2.0,2.0,,2.0,1.0,4.0,1.0,,11.0,,2.0,2.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,15.0,2.0,1.0,,0.5,0.5,1.0,,,1.3,,,1.25,,1.0,0.6,,1.0,,1.0,,,,1.0,96.64429530201342,8.833333333333334,24.0,8.833333333333334,24.0,0.2,1.0,1.0,1.0,,,,,0.2,0.4,,,,,,0.8,0.5978600000000001,,,0.16666666666666666,0.3333333333333333,,0.13333333333333333,2.45,24.599999999999998,0.16666666666666666,1.0,1.0,,3.0,,9.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,0.2,1.0,1.0,1.0,,2.0,,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
1720-179-1889-1892-1908,1610612739,"Michael Doleac, Bryant Stith, Andre Miller, Trajan Langdon, Jumaine Jones","Doleac, Stith, Miller, Langdon, Jones",1720-179-1889-1892-1908,CLE,102.0,1,2.0,1.0,3.0,2.0,,,1.0,5.0,,,,,,,,,1.0,,,,2.0,1.0,,3.0,2.0,,,3.0,,,,,,,,,,,1.0,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.5,,0.5,1.5,,0.3333333333333333,,0.5,,0.5,,,,1.0,70.58823529411765,18.0,24.0,13.666666666666666,24.0,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.45195,0.59865,,,,1.0,,6.8,23.6,,2.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612739,2002,2001-02,True
1720-179-1889-1892-2036,1610612739,"Michael Doleac, Bryant Stith, Andre Miller, Trajan Langdon, Chris Mihm","Doleac, Stith, Miller, Langdon, Mihm",1720-179-1889-1892-2036,CLE,41.0,1,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,105.36585365853658,17.0,12.0,17.0,12.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.4143,,0.4143,,,,1.0,19.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2002,2001-02,True
