EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,DefLongMidRangeReboundPct,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyPointsPct,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,DefFTReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,LongMidRangeAssists,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
1497-1531-1732-324-708,1610612750,"Chauncey Billups, Marc Jackson, Felipe Lopez, Anthony Peeler, Kevin Garnett","Billups, Jackson, Lopez, Peeler, Garnett",1497-1531-1732-324-708,MIN,109.0,1,2.0,4.0,3.0,,7.0,,1.0,2.0,1.0,1.0,2.0,3.0,5.0,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,3.0,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,92.4770642201835,,16.5,14.333333333333334,16.5,14.333333333333334,,0.6666666666666666,0.5,0.5,,1.0,0.5,0.42383333333333334,,25.6,-2.0,4.0,3.0,,1.0,4.0,,,0.42383333333333334,1.0,1.0,1.0,,,2.0,,,,2.0,,3.0,,,,,,,,,1.0,,,,3.0,1.0,,,,,0.5,0.5,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1732-324-718,1610612750,"Chauncey Billups, Marc Jackson, Felipe Lopez, Anthony Peeler, Gary Trent","Billups, Jackson, Lopez, Peeler, Trent",1497-1531-1732-324-718,MIN,80.0,1,1.0,3.0,1.0,1.0,4.0,,,1.0,3.0,,1.0,4.0,,,1.0,,,,1.0,,2.0,1.0,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,4.0,,,,0.5,0.5,0.25,,,,1.0,,1.0,,,72.0,,18.333333333333332,25.0,14.0,25.0,,0.25,,,,0.5,,0.457875,10.266666666666667,24.4,4.0,1.0,,2.0,1.0,1.0,,0.5,0.4357,0.3333333333333333,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,2.0,,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,,,,,,0.25,,,,0.5,0.5,1.0,,0.5,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,0.6135,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1732-417-693,1610612750,"Chauncey Billups, Marc Jackson, Felipe Lopez, Sam Mitchell, Joe Smith","Billups, Jackson, Lopez, Mitchell, Smith",1497-1531-1732-417-693,MIN,85.0,1,1.0,2.0,3.0,,5.0,,,,2.0,,,4.0,5.0,,,,,,2.0,,4.0,,,1.0,,1.0,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,1.0,,,,84.70588235294117,,15.0,18.333333333333332,15.0,18.333333333333332,,,,,,,,0.41345,17.15,,-1.0,2.0,,2.0,2.0,2.0,,1.0,0.41345,1.0,,,,2.0,,2.0,,2.0,,,4.0,4.0,,2.0,,1.0,,,,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1732-417-708,1610612750,"Chauncey Billups, Marc Jackson, Felipe Lopez, Sam Mitchell, Kevin Garnett","Billups, Jackson, Lopez, Mitchell, Garnett",1497-1531-1732-417-708,MIN,158.0,1,3.0,5.0,6.0,,11.0,,,,3.0,,,5.0,5.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,3.0,,,,,5.0,,,,0.3333333333333333,0.5,,,,1.0,,1.0,,,,100.25316455696202,,14.4,14.333333333333334,14.4,14.333333333333334,,,,,,0.3333333333333333,,0.5072333333333333,11.066666666666668,,,4.0,6.0,2.0,3.0,4.0,1.0,0.6666666666666666,0.5072333333333333,0.8,1.0,1.0,,,,1.0,3.0,1.0,,1.0,3.0,,2.0,,,1.0,,1.0,1.0,,4.0,1.0,,3.0,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,1.0,,,1.0,,0.3333333333333333,,,,,,0.3333333333333333,,0.6,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-2254-708,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Loren Woods, Kevin Garnett","Billups, Jackson, Szczerbiak, Woods, Garnett",1497-1531-1887-2254-708,MIN,61.0,1,1.0,2.0,3.0,,5.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,118.03278688524591,,17.0,9.0,17.0,9.0,,,,,,,,0.3677,19.7,,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-324-693,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Anthony Peeler, Joe Smith","Billups, Jackson, Szczerbiak, Peeler, Smith",1497-1531-1887-324-693,MIN,563.0,4,9.0,15.0,15.0,3.0,30.0,2.0,,2.0,12.0,1.0,3.0,17.0,19.0,,2.0,,,,2.0,,4.0,3.0,2.0,3.0,3.0,6.0,,,1.0,,,3.0,,,,,10.0,,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.5,0.2,,,0.5,0.42857142857142855,0.6,0.3333333333333333,,0.5,76.73179396092362,,18.533333333333335,19.0,17.6,17.8,0.13333333333333333,0.13333333333333333,,,,0.4,,0.4583766666666667,12.016666666666666,24.566666666666666,-2.0,2.0,4.0,7.0,2.0,2.0,0.5,0.4666666666666667,0.39795,0.13333333333333333,3.0,,1.0,2.0,,5.0,4.0,2.0,,,4.0,4.0,6.0,2.0,,1.0,1.0,1.0,1.0,,4.0,,,4.0,,0.4,0.5,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,,,0.1111111111111111,0.2,0.5,0.5,,0.2857142857142857,0.2857142857142857,,,0.23529411764705882,,1.0,,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,7.0,,3.0,2.0,,1.0,,,,1.0,1.0,,,2.0,,,1.0,1.25,1.1666666666666667,,,,1.0,,,0.4,,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,0.5,1.0,,,,,,0.567075,0.11764705882352941,0.14285714285714285,0.4117647058823529,1.0,,,1.0,0.5,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-324-708,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Anthony Peeler, Kevin Garnett","Billups, Jackson, Szczerbiak, Peeler, Garnett",1497-1531-1887-324-708,MIN,765.0,5,13.0,25.0,25.0,5.0,50.0,6.0,1.0,3.0,17.0,2.0,6.0,31.0,28.0,6.0,3.0,1.0,,2.0,5.0,1.0,12.0,6.0,5.0,9.0,8.0,17.0,2.0,,3.0,,6.0,8.0,1.0,,1.0,1.0,25.0,1.0,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.5166666666666667,0.2608695652173913,,,0.625,0.5,0.7272727272727273,0.5,0.3333333333333333,,94.11764705882354,1.0,15.4,15.2,13.0,15.0,0.2608695652173913,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.5217391304347826,0.3333333333333333,0.4863782608695652,8.58235294117647,24.599999999999998,3.0,22.0,12.0,5.0,13.0,22.0,0.8,0.21739130434782608,0.49879411764705883,0.88,6.0,5.0,,2.0,2.0,5.0,15.0,4.0,4.0,13.0,27.0,6.0,4.0,3.0,,3.0,1.0,2.0,,3.0,15.0,4.0,,27.0,,0.6,0.75,0.29411764705882354,0.3076923076923077,0.4117647058823529,0.5869565217391305,1.0,0.6666666666666666,0.5,1.0,0.07142857142857142,0.2608695652173913,,,,0.4,0.4,0.29411764705882354,0.11764705882352941,0.8709677419354839,1.0,,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,6.0,1.0,2.0,6.0,2.0,,2.0,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,4.0,,0.5,0.3333333333333333,0.2857142857142857,0.375,0.11764705882352941,,,0.3333333333333333,,0.5,0.6666666666666666,0.5,0.5,,0.5,0.5,0.3333333333333333,0.13043478260869565,0.42857142857142855,0.6666666666666666,0.5,,0.4,0.11764705882352941,0.5,0.49301000000000006,0.15384615384615385,0.2,0.1935483870967742,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,1.0,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-324-718,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Anthony Peeler, Gary Trent","Billups, Jackson, Szczerbiak, Peeler, Trent",1497-1531-1887-324-718,MIN,520.0,4,9.0,14.0,14.0,1.0,28.0,1.0,1.0,1.0,11.0,1.0,1.0,15.0,22.0,,1.0,1.0,,,1.0,,2.0,1.0,5.0,5.0,1.0,6.0,2.0,2.0,3.0,,3.0,11.0,,,,,13.0,,1.0,1.0,0.625,0.625,0.08333333333333333,,,0.8333333333333334,0.2,0.7142857142857143,0.2,,0.6666666666666666,77.53846153846155,,16.571428571428573,20.571428571428573,16.5,19.214285714285715,0.08333333333333333,0.08333333333333333,1.0,1.0,,0.4166666666666667,1.0,0.45137083333333333,11.236363636363636,25.1,-7.0,2.0,5.0,6.0,1.0,2.0,1.0,0.5,0.4015,0.14285714285714285,4.0,,1.0,3.0,,6.0,,,,,,2.0,10.0,1.0,,,,,,1.0,1.0,,,,,0.16666666666666666,0.2,0.5454545454545454,,,,,,1.0,,,0.3333333333333333,1.0,1.0,,0.5,0.5,,,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,3.0,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.09090909090909091,0.25,,0.3333333333333333,,,0.3333333333333333,,,,0.5,0.6666666666666666,,,1.0,1.0,,,,,,0.5493,,,0.13333333333333333,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-417-708,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Sam Mitchell, Kevin Garnett","Billups, Jackson, Szczerbiak, Mitchell, Garnett",1497-1531-1887-417-708,MIN,252.0,2,4.0,8.0,8.0,1.0,16.0,2.0,,,8.0,,,10.0,9.0,,,,,,4.0,,8.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,8.0,,,,0.625,0.625,,,,0.6666666666666666,0.3333333333333333,0.75,0.3333333333333333,,,91.42857142857143,,11.875,19.625,10.5,16.875,0.25,,,,,0.25,,0.4357,12.1125,,1.0,,2.0,4.0,,,1.0,0.5,,,2.0,,2.0,2.0,,5.0,,,,,,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.8,0.8,0.625,,,,1.0,,,1.0,0.3333333333333333,0.25,1.0,1.0,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,0.5,0.5,1.0,,,,,,,,,0.3789,,,0.2,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-417-718,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Sam Mitchell, Gary Trent","Billups, Jackson, Szczerbiak, Mitchell, Trent",1497-1531-1887-417-718,MIN,90.0,1,2.0,4.0,3.0,1.0,7.0,,,1.0,2.0,,1.0,,6.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,112.0,,17.5,6.666666666666667,16.75,6.666666666666667,,0.3333333333333333,,,,0.6666666666666666,,0.4991333333333334,9.2,25.7,-6.0,1.0,3.0,1.0,,1.0,,0.3333333333333333,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,0.5,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-693-708,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Joe Smith, Kevin Garnett","Billups, Jackson, Szczerbiak, Smith, Garnett",1497-1531-1887-693-708,MIN,2234.0,10,37.0,67.0,66.0,7.0,133.0,18.0,4.0,7.0,55.0,4.0,7.0,86.0,78.0,9.0,7.0,4.0,,3.0,24.0,3.0,51.0,7.0,19.0,25.0,7.0,32.0,2.0,,4.0,,1.0,9.0,4.0,1.0,4.0,3.0,72.0,0.75,0.5714285714285714,0.5714285714285714,0.5806451612903226,0.6142857142857143,0.11290322580645161,,,0.76,0.28,0.7741935483870968,0.25,0.2727272727272727,0.8571428571428571,85.72963294538944,0.75,15.776119402985074,17.833333333333332,15.716417910447761,17.272727272727273,0.2903225806451613,0.11290322580645161,0.5714285714285714,0.5714285714285714,0.75,0.3387096774193548,0.5714285714285714,0.4703064516129032,10.216363636363637,25.52857142857143,8.0,27.0,3.0,23.0,17.0,27.0,0.7142857142857143,0.3709677419354839,0.4766847826086956,0.40298507462686567,14.0,6.0,7.0,12.0,6.0,30.0,14.0,11.0,6.0,5.0,39.0,42.0,18.0,21.0,6.0,5.0,,4.0,3.0,3.0,17.0,2.0,,39.0,,0.7,0.8076923076923077,0.5454545454545454,0.6470588235294118,0.7391304347826086,0.75,0.8333333333333334,0.3333333333333333,0.75,0.8333333333333334,,0.22580645161290322,0.3888888888888889,0.5,0.8571428571428571,0.5217391304347826,0.5217391304347826,0.2608695652173913,0.2608695652173913,0.45348837209302323,1.0,3.0,1.0,1.0,11.0,4.0,4.0,5.0,,,,4.0,4.0,4.0,,6.0,14.0,4.0,3.0,8.0,6.0,4.0,,,1.0,2.0,1.0,1.0,1.0,7.0,3.0,0.6666666666666666,1.0,1.0,1.0,0.10909090909090909,0.14285714285714285,,0.5,,,0.2727272727272727,,,,0.7857142857142857,0.9166666666666666,0.36363636363636365,,1.0,1.0,,,0.8333333333333334,,0.6666666666666666,0.5745,0.10294117647058823,0.11475409836065574,0.16279069767441862,,,,11.0,0.9166666666666666,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-1887-708-718,1610612750,"Chauncey Billups, Marc Jackson, Wally Szczerbiak, Kevin Garnett, Gary Trent","Billups, Jackson, Szczerbiak, Garnett, Trent",1497-1531-1887-708-718,MIN,731.0,5,12.0,22.0,22.0,1.0,44.0,5.0,3.0,3.0,14.0,3.0,4.0,22.0,18.0,3.0,3.0,3.0,,1.0,6.0,1.0,13.0,2.0,5.0,9.0,2.0,11.0,1.0,,4.0,,2.0,6.0,2.0,2.0,2.0,2.0,21.0,0.3333333333333333,0.75,0.75,0.5277777777777778,0.55,0.2222222222222222,,,0.5,0.2222222222222222,0.5625,0.2,,1.0,86.67578659370724,1.0,15.954545454545455,17.272727272727273,15.772727272727273,16.0,0.2777777777777778,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3888888888888889,1.0,0.4329638888888889,11.257142857142856,24.5,4.0,6.0,11.0,6.0,5.0,6.0,0.5,0.3333333333333333,0.40044,0.2727272727272727,3.0,,1.0,3.0,,5.0,3.0,2.0,,3.0,7.0,10.0,,5.0,1.0,4.0,,,,,4.0,,,7.0,1.0,1.0,1.0,0.35714285714285715,0.4,0.4,0.5,0.6666666666666666,0.5,,0.6666666666666666,,0.16666666666666666,0.2,0.25,1.0,0.5,0.5,,,0.3181818181818182,,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,6.0,,2.0,1.0,,,,3.0,1.0,2.0,,2.0,,,,,0.25,0.14285714285714285,0.3333333333333333,,0.75,,,0.3333333333333333,,,,0.3333333333333333,0.5,1.0,0.05555555555555555,1.0,,,,,,,0.3171,0.1,0.125,0.045454545454545456,,,,3.0,1.0,,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-2254-324-708,1610612750,"Chauncey Billups, Marc Jackson, Loren Woods, Anthony Peeler, Kevin Garnett","Billups, Jackson, Woods, Peeler, Garnett",1497-1531-2254-324-708,MIN,93.0,1,2.0,3.0,2.0,,5.0,1.0,,,2.0,1.0,1.0,5.0,5.0,3.0,,,,1.0,1.0,,3.0,,,,,,,,,,,1.0,,,,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,,,,,,,77.41935483870968,,14.333333333333334,25.0,14.333333333333334,25.0,0.3333333333333333,,,,,0.3333333333333333,,0.4673833333333333,13.85,23.9,,,,1.0,,,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-324-417-693,1610612750,"Chauncey Billups, Marc Jackson, Anthony Peeler, Sam Mitchell, Joe Smith","Billups, Jackson, Peeler, Mitchell, Smith",1497-1531-324-417-693,MIN,86.0,1,1.0,3.0,3.0,,6.0,1.0,,,2.0,,,4.0,2.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,1.0,,,,,4.0,,,,0.5,0.6666666666666666,,,,1.0,,1.0,,,,100.46511627906976,,11.333333333333334,17.333333333333332,11.333333333333334,17.333333333333332,0.5,,,,,,,0.40705,13.35,,2.0,3.0,,1.0,2.0,3.0,1.0,0.5,0.40705,1.0,,,1.0,,,1.0,2.0,1.0,,2.0,4.0,,2.0,,,,,,,,2.0,1.0,,4.0,,,,0.5,0.5,0.5,0.6666666666666666,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-324-417-718,1610612750,"Chauncey Billups, Marc Jackson, Anthony Peeler, Sam Mitchell, Gary Trent","Billups, Jackson, Peeler, Mitchell, Trent",1497-1531-324-417-718,MIN,32.0,1,1.0,1.0,1.0,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,90.0,,15.0,17.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2002,2001-02,False
1497-1531-324-693-708,1610612750,"Chauncey Billups, Marc Jackson, Anthony Peeler, Joe Smith, Kevin Garnett","Billups, Jackson, Peeler, Smith, Garnett",1497-1531-324-693-708,MIN,637.0,6,11.0,19.0,17.0,2.0,36.0,6.0,3.0,3.0,13.0,4.0,4.0,22.0,16.0,6.0,3.0,3.0,,2.0,6.0,2.0,14.0,3.0,4.0,9.0,3.0,12.0,2.0,,4.0,1.0,1.0,3.0,,,,,19.0,0.5,1.0,1.0,0.5882352941176471,0.5833333333333334,0.23529411764705882,,,0.8,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.25,1.0,81.38147566718995,,19.210526315789473,16.0,19.05263157894737,16.0,0.35294117647058826,0.17647058823529413,1.0,1.0,0.6666666666666666,0.23529411764705882,1.0,0.40579117647058827,14.338461538461539,24.575,6.0,6.0,3.0,7.0,4.0,6.0,0.6666666666666666,0.4117647058823529,0.38771,0.3157894736842105,,,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,6.0,8.0,,4.0,2.0,4.0,,,,1.0,3.0,,,6.0,,1.0,1.0,0.3076923076923077,0.25,0.5,0.5,1.0,,1.0,1.0,,,0.3333333333333333,0.4,1.0,0.2857142857142857,0.3333333333333333,,0.2,0.2727272727272727,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,3.0,1.0,6.0,,2.0,,,,,2.0,1.0,1.0,,1.0,,1.0,,1.5,1.5,0.15384615384615385,,0.14285714285714285,0.5,,,0.4,,,,,,,0.058823529411764705,,,,,,,1.0,0.444,0.05555555555555555,0.07142857142857142,0.13636363636363635,1.0,,,2.0,1.0,1.0,1.0,,,0.16666666666666666,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,1610612750,2002,2001-02,False
